Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_A05_547376
Composite Element REF	Signal
DKFZP434O047	3.32938357640807
SLC7A4	3.48160237179181
WBP11	7.10619406015463
TEX2	7.20397956123012
C17orf80	3.76009007632993
TMEM176A	5.95315409641386
GALNT2	5.51495996155239
CTNNB1	9.6145664104742
BHLHB2	7.96709861285448
TMEM185B	6.59423928020799
DND1	3.74933997684698
ARD1B	3.08783670332081
STK3	6.97229998060964
REPS2	5.27359827966673
LOC541469	5.96285312415191
H2AFY2	6.28916519123554
CCNK	4.03596863922508
FSHR	3.02893664917258
GAS8	4.85114672924705
UPK2	3.27363996513609
C1orf66	5.92637888909784
LCE2B	2.91506395494459
CD200	5.345836997363
IMPACT	4.8787069192263
KRT83	3.30534107117277
COL19A1	3.49903625828242
BMP15	3.78350676001722
POL3S	3.50165620510336
ITGA6	6.28104212991373
GAD2	3.23327955669126
C1GALT1	5.51182623219452
BAG3	8.22030613988365
ZNF468	6.40478075571623
RIC8A	8.52069348650406
CA5A	3.21004716922552
CCND1	6.76630920901282
DKK4	3.13455573350332
SGK2	4.2662515352592
PIK3C2G	3.16102159838650
USP11	8.30185437157218
IMPA2	6.48694277000335
PRKDC	6.98030225247609
DSCR2	7.87849626625427
CCL4	5.98082955549905
MSR1	3.45344861746951
NOL11	8.20638170438695
ZCCHC10	5.92478161151066
PDCD6IP	9.08488379214964
TRPM2	4.57132225476456
PSMD2	9.7165205766407
USP18	5.84710620103493
ATXN2	7.00125767672135
SLC17A4	3.14000841719348
RS1	3.04743565014138
RRAS	6.86648791249285
LAMC3	3.66632652241086
NET1	9.2010242857126
NPY1R	3.20419947393409
TOX	3.29757234126078
MVD	3.37294434738329
C11orf61	4.71438136773642
IK	6.64879707742721
GCNT2	3.21467144648581
GABRG3	3.29968273905795
BCS1L	5.97629621870669
BCAS2	7.82188363318152
ACE2	3.44560761168722
KCTD17	3.66197115385219
TPPP3	5.98626426185983
CALB2	5.52894551412491
ICT1	7.25827272662481
CD79B	3.35000938134006
CEBPZ	7.51146011224736
FMOD	6.75093551280478
IRS2	7.64507721753325
C21orf66	5.6696150944491
LUZP2	3.56508347913975
CLN6	4.06137580761412
ANAPC1	6.91051363817948
PTPN14	4.18701537035146
APTX	7.32972832823655
SNRPG	9.75282794824573
BMS1	6.05278609925797
NFATC3	4.46879044941377
ADCK2	5.65080897158359
ZKSCAN1	6.46435679024887
FASTKD2	4.92015910297293
ARS2	5.54045467485186
LRIG1	6.89172706876288
KCNMB3	3.6575776300311
ERC2	2.95404149550353
POFUT2	4.80281451871622
PRKACB	6.25119560704004
PRDM13	3.72718934956962
KLK12	3.74630211217624
ZNF354A	5.67803989448662
PCDH11X	3.07192727757877
TMC6	6.17821272844555
CAND2	5.78611235642661
RIMS1	3.72137866360163
SF3B2	7.76610070105968
RCN1	8.0944501598744
CPB1	4.61314208322634
BCAR3	6.05987764454309
BCL6	6.89136348008005
MDH2	9.85030398530976
DRP2	3.78308586157866
TPD52L1	9.94312968613851
TXNL4A	6.63973648833475
OR3A1	2.93522980778706
RAB25	8.64912732398895
C22orf9	5.51733010178662
PCTK3	5.06204943257612
POR	6.4213732522762
ARPP-19	6.81865813886569
SREBF2	5.07940991061976
ZWINT	8.78395760067587
PAK1IP1	7.17524968285364
OR10H1	4.23751662551927
ENPP2	6.29914176587308
UXT	9.45823600027041
ZXDC	6.12199332258011
TGFB1	4.61913780763191
SLC6A16	3.49961965039783
SLC31A2	6.1125271615163
LRRC8E	4.77647208943099
ZNF780B	3.19937804899618
APEX1	9.41064530557945
PPIAL4	2.87063901906305
ZIC3	3.80055444953438
CEP68	6.28067266036989
PAX2	3.30674649274751
MRPL11	7.37954058562184
LPAL2	3.07456060303145
VPS53	3.64423697789934
MPDU1	6.84450138928378
PSEN2	4.59061605870222
GAST	3.45021385751849
DHRS7B	6.95252540270604
C10orf28	3.61331275298052
UBE2L3	7.28765926372496
ADRA1D	3.34475020078672
FZD10	5.02336452351793
ATP6V1E1	8.79374369455132
SAR1A	7.64006506305338
ASB1	4.00814066164985
MCTP2	4.30456105099143
TMEM5	8.26387492679301
LCMT2	6.79998618687032
KRT31	3.63135837344753
ZNF223	4.43494974568208
BIRC2	8.77338493504447
IGL@	3.84439823301647
NLGN3	3.74996392247671
MEP1A	3.02986330417817
LOH3CR2A	3.6741771790626
TMEM53	5.54490242745189
SLC9A3R2	3.49500959644764
TIMP1	10.2708897008332
PTPN9	5.64821526036427
ABCA12	3.19557075896737
TPST2	6.8226119648912
AQP6	3.1521847128902
KCNIP1	3.41668325111389
YES1	7.21762347852428
ABT1	6.08844147496866
RIPK5	4.39162801713799
SMG1	5.32488783632439
IL13	3.43268385201607
MDFI	3.3754731436906
PIP5K1C	5.78769794622751
POU2F2	3.549779263621
TSPAN14	7.50700011107744
OR10C1	3.12144767290339
GPT	3.97098213720857
PDK4	3.80728386690408
CLIC1	10.5391029471026
LILRA5	3.02425840404384
TREML2	3.86562784624326
ELL3	4.97703023768334
NNMT	9.7161713808076
NUFIP1	5.36523111905566
ZNF74	3.34865859981613
RHBDL1	3.43166669077983
HYAL2	6.22214042017625
IGFBP5	5.94943490577551
FAM29A	5.85277808058609
NRTN	3.82800948161989
KIAA0556	4.81693071111708
JMJD2A	6.09640954271905
ERGIC3	9.92745327880827
POLD4	6.51066615121589
EPHB1	4.02558433261527
LRRC36	3.62440604243016
TARBP1	6.33998941675062
ANAPC10	6.09043568305886
C1orf9	7.48544866880157
COLEC12	7.25252944584404
TNFRSF25	3.58319309049149
MEGF6	4.2595316573284
LPHN3	3.52863044869229
BMP10	3.09533794255539
C21orf55	3.68300293925255
SLC2A1	9.18503828106294
CER1	3.68743912017452
LSAMP	3.5400539970537
RPH3A	3.3617672512348
CREM	5.3525592678313
SGK	9.09575402843432
ATP2A3	3.38866927156913
PTGER4	4.27479586577586
CCR7	3.30058172285223
METAP1	7.26465706650542
KCNQ1	4.23877775905272
RECQL5	3.75324531834316
SSFA2	6.53589590118987
NR2F2	7.71597109937645
MTERFD1	7.99264441471246
BCL2A1	4.09753371419335
ZBTB24	5.90340923038042
NLRX1	5.41689028202651
FHOD3	5.04959250232357
PRDM1	3.93623642368215
PSG7	3.42744968437776
ARHGEF5	6.50228115728322
CCDC47	7.61313848522765
FGD2	3.22322133608900
SLC26A6	3.80820131974877
BIN1	6.04370268767123
SRRM1	8.0600658867399
P2RY14	3.55104449836637
PCSK1N	5.78813144469489
PPP1CA	8.55663000475787
ZNF33B	5.38049039447731
MOCS1	4.79323883908087
NAP1L1	9.1527686774253
ECT2	8.34397413218293
CACNA2D2	4.04120944906937
PTDSS1	9.23356862729188
DOCK6	3.85419202610389
SLC38A6	5.4176112442889
C10orf119	6.01570207500784
CCR4	3.51897460807135
COX6A1	11.1168341307730
B3GALT2	2.9445470208564
CD14	7.99005487034622
ABCC9	3.12434742848654
SNAP29	7.0172320119564
TRIP6	7.17359449173105
HMGCR	6.74155370162661
CDH3	6.73000164314322
KLHDC8A	4.18843974039177
IFT74	5.86613045517447
C9orf116	5.95933048818832
EI24	8.44468406433938
CENTD1	6.95755101735627
RWDD2B	7.06395210751961
INSL6	2.95666781311263
HERC1	6.27043891690188
NPAS2	4.42465441866359
NR3C2	4.19543003348500
DOCK1	5.55522968501066
FAM63A	5.29710868336538
FAM111A	7.40119033113188
INPP5F	6.98251275888657
MYBL1	4.12216841784233
HOXB1	3.3794311198482
CRADD	5.61224399176004
EMCN	3.68074528320464
DUSP12	6.88580462308507
CGREF1	3.93398765283751
BLNK	6.23796220907599
VASH2	3.7101250540531
PDZK1IP1	8.41196851759879
SKP1A	10.1497083623304
IL19	3.68758905046561
DOC2A	3.52332911762475
COPB2	9.82553850628574
CTR9	7.62068296359435
VIL1	2.86041203767351
CDC27	6.58603779404747
PTTG1IP	11.3559227364624
LECT1	3.68334815342058
COPS6	7.09791317151495
COL9A1	3.25914700878668
MCCC1	7.9260026590678
GPC4	5.00760152182867
VAC14	4.57446360410151
PSMD9	6.39913995076746
PPY	2.71600230029858
SRCAP	5.07880427143232
PPP1R13L	5.86359486377393
BPGM	6.96230252590639
TTC19	7.59229574595211
GFPT1	7.32651548231397
C1orf114	3.17566710494837
HMOX1	5.9514734429845
SLC27A6	3.71288148630891
MC4R	3.08276854341286
CALML5	7.06262509307527
MRPS10	8.05070641638291
PRR13	8.9022202506235
INS	3.08266038524227
CECR1	7.84620618241302
SERPINB8	4.95364559451017
FLT1	3.76403330543281
FEM1C	5.53278216561912
PPP2R4	7.52035730881396
PDIA2	3.03760375719166
TMED3	7.78893484541988
NUCKS1	5.27904218418198
EXT1	8.10435992128063
RCOR1	6.40642704036685
EBI3	3.23043887510860
SMAD2	8.35594880634201
ODZ3	3.71507289364801
POLS	6.83969194997494
NXN	10.2605362599966
PPIH	8.22965819849398
FOXJ3	5.39910852012094
EIF5B	6.49934142794308
EIF2B4	6.63058131147104
C20orf121	5.08695093007144
CENPE	5.51778795133919
KIAA0415	4.71535531896608
CRABP2	11.2631624412358
TSPAN12	7.27872607507162
CXorf15	3.25359490839864
LOC57228	6.79065931622794
ACTR3B	4.53007229626139
ASL	6.15585292615317
GATA3	3.45877731082035
TFAM	6.82465842870349
PCDHA5	3.07676537214676
PARP12	7.81144701743611
PIGH	4.95195386759497
ENDOGL1	2.90663741493222
GTF2H1	7.04976414698253
MPZ	3.5193408660679
BIRC4	3.82708341022575
SSBP3	6.12529174905403
BPESC1	2.84564796723989
FOXC2	3.06176555316012
HS3ST3B1	3.17395415931203
GDNF	3.60738619379949
CTNS	5.71431396841313
KIAA0859	6.35916830627741
TRPC5	3.08318664626054
PMS2L3	4.82241318860495
TEP1	3.71477783842383
KIDINS220	6.976295257132
CRH	3.09293565920563
CES3	4.5878097856789
ACP5	5.32955822081818
AMFR	6.04195486621921
CA4	3.20106094051359
PLCB4	6.17668723241462
MPHOSPH10	8.04759523793547
PGF	3.64283185526994
G3BP2	6.17323549707725
SR140	7.25017854807902
ISLR	6.94078726935264
HOXA2	3.29044204020569
PYGB	6.63329870029937
BAT1	9.68691958302725
TSC1	6.69024868284907
NARF	7.47022380749990
DKK3	5.07925331539467
UTP18	5.97085885943867
TSKS	3.08319963392306
DDX31	5.30465601798893
TULP1	3.61622822022402
TNRC4	3.63788792369853
ZNF430	5.74251956048894
POSTN	9.91492102821737
AASS	3.04483682857808
APOL5	3.62466696439424
PLA2G1B	3.93087076737444
FLJ11506	5.01524318578587
GTF2A2	8.62054784107907
RCHY1	5.99013669193693
CYP27B1	3.21496086131194
VPREB1	3.07034814974333
MGC4294	3.41258470562595
TACC3	6.43534941217736
PDCL	6.51643200158447
DMXL2	5.92254320993267
LOC4951	3.58382123117867
EID1	7.94146596424455
MS4A4A	6.89084936766084
RBM14	6.26342925262681
MGC29506	3.33277359111113
PPP2R5B	4.54587958563081
TNFSF11	3.24162884976761
ATG2A	5.98596038103651
RPGRIP1L	4.08842028474274
SPOP	7.59820735523727
OSGIN1	3.43577744896011
PTPRF	8.18719936576458
ICMT	7.09640793406478
SEC24B	7.41149456647971
MAML1	7.25748510290966
POLL	5.06936338969676
FXR2	5.03732457880271
TYK2	5.89033247405114
MUC6	3.16294383411967
ADAM28	4.92627536095757
MYL3	3.22757305354528
NRL	3.28457590108658
PIP4K2A	5.17247451130461
TCL1A	3.29657906618213
MED7	5.9406868308612
MYLK	8.71058922173112
RRP1	5.17333646382098
TFAP4	4.42506809121076
CYP4F2	3.63422478304162
UNC5C	2.98345004911202
ARL4D	6.46483387928274
SH3BP5	7.60045389388209
AKAP6	3.39657368720004
CTLA4	3.38662350148635
ACSBG1	3.49113844991961
MTMR4	6.78239559017788
NECAP1	5.9759946899268
SLC25A17	5.7383599058513
POLR2F	6.70615619384317
PLA2G2D	3.08307981830042
WNT2	4.23195210207183
GLMN	5.08280524389246
MCM7	6.71534976736904
TRIM52	5.09450073935236
DCLRE1A	5.30246154770723
PDX1	3.17756689731746
UBQLN3	3.12621008231456
PRPF31	6.2996890266262
TLR7	4.06658852111909
SMAD1	7.23121077815567
CLCN1	3.43678447483525
RIOK2	5.9849236658877
CEACAM21	3.46242501168008
PDLIM4	5.09792168847137
STX18	6.85306612196446
CCPG1	4.82154278227637
SLC2A6	4.67333927173414
SORCS3	2.81735297792604
NOLA3	9.04346557291306
PDGFA	5.70437618518543
TRDMT1	3.90453494185302
CFL1	11.8496577421267
IL4	2.87259795326928
NAT2	3.38336758736344
CPSF6	6.96324747713703
PRG2	3.47471957524695
PIGQ	4.10520357581909
CLSTN3	4.01993900453548
KIAA0146	4.47389695649947
GBP1	8.74127183236436
CEP55	7.50017070578815
ZNF408	5.42093000066392
KRT20	2.9170295617824
EYA3	3.6080428197712
KRT38	3.33245333247052
WDR7	7.05071189579043
BLCAP	8.90132902329534
HLA-DPB1	8.8664020704392
SFI1	3.58691352794399
GNE	5.89800402034322
MGAT4C	3.22635059699288
CTSE	4.23510823945445
SLC35A2	5.41057272141692
TUSC3	7.82563195751252
GABRD	3.15420298245724
IARS	10.1686121384216
ARFIP1	6.08581232081431
SFRS9	9.07054813284443
CEP110	4.23404058317363
MYF6	2.85047167689260
MGST2	8.58498336779855
EVI2B	5.69114138188382
TRPV4	2.9053947178545
SLC25A11	7.7203732817117
EHD4	7.52410884694716
NOX5	4.13703818873717
NCKAP1L	4.01338929898103
EMP3	6.29187623267299
SYNCRIP	8.66372530153283
BPY2C	3.35666755817566
C1orf38	7.8479727905639
ZNF426	5.26514901587388
ELOVL2	2.98814741586010
ATP5J	10.1092440321678
CBX7	5.47068444022465
OSBPL1A	6.28662360756687
MED13	8.1495792159107
ZNF589	4.10444278920459
CHRNB3	3.17259353716368
GOLGA2	7.1090979771893
NIF3L1	8.16799659025854
TRA2A	6.33067046682196
F2R	5.99915471566457
PHF2	6.68587492238415
PID1	4.12120260082671
MTAP	4.44490758392629
RFC1	6.35179938401235
C5orf3	5.58857042382566
ADORA3	4.66493310639324
ACTL7A	3.14857262500349
RAI2	7.34902942793529
MAP2K7	3.52472056403834
HYAL4	3.29382929772059
GZMB	4.98732846871352
FCGR3B	4.13853742558326
BMP1	4.8737443886416
CPNE6	3.14970092083376
SP2	4.27927192227222
DPF1	4.03056712371801
SMPD3	3.04069958320369
TMEM38B	4.89428609733053
CCDC56	9.21528680951516
NFE2L1	8.06876335609136
MRPS31	7.03935133204762
STIP1	7.89170194867728
MMP26	3.03252587120624
RASL11B	4.02099044785009
NT5DC2	6.02927846356154
HLA-G	7.63756017930824
LRP2	6.79478420306516
MTDH	9.6337923525537
HSP90AB1	10.6390543768933
PMAIP1	6.33270299009112
LMBR1L	4.83585496351458
SLC25A20	5.56229483702925
RSBN1	6.49552886899202
S100A2	7.7687709030266
C2	6.92761043065916
RHOT2	5.12271142565623
RALGPS2	3.77228930001882
EIF4EBP1	6.83602665512725
C2orf27	4.34298789986047
GCKR	3.51204730675982
FER	4.86122968077641
TRPC6	3.23652870417831
RGL2	7.10608013392662
ARPC1B	8.52087005631454
SNRK	7.49142829015113
UTP6	6.7053700963622
DNM2	4.30631359131742
GCS1	5.3639005350029
EHMT1	3.63665183330062
GLDC	7.01445914632654
FBP1	6.60466927393049
VARS	4.61897376077906
PLA2G7	3.86549220808772
RAX	3.10693955154063
TERT	3.32723684455503
CCL1	2.94365170408364
FUCA1	8.46495923230553
ALS2CR8	3.44573679296355
CXorf21	4.68847133722865
KCMF1	9.43000212409922
MFAP2	7.41975461556518
OXCT2	3.46106696563439
WWC3	7.46252611156032
SOCS1	3.55624186513219
IL17RA	5.16278882824655
C14orf115	3.82105184660679
ST5	7.54580678117792
STRA6	4.29509333676665
MPP5	5.14946866483384
SPA17	6.9990578294312
C21orf7	4.04477914234376
FLJ10986	4.23101545991373
LHFP	6.52003688398444
CAMK4	3.5240439055304
GALNT14	5.86060792027245
CXorf27	2.98048826863506
CLPX	6.54454649355566
NPLOC4	7.6202180353134
PJA1	7.82354246491947
CPLX2	3.25342438337934
ARSD	3.77936258262273
WHDC1L1	3.06605140511788
RB1	5.17602990973186
PHLDA2	5.93424381954
C2orf56	4.50706884963064
GUCY2F	3.03830012708390
MPV17	7.5517259781311
PSMD4	6.5645353919743
SLC35D1	3.68512080054310
C20orf103	7.53633426014104
COL16A1	6.0601686589232
ERLIN1	6.17265396191865
JMJD4	4.52114739390521
SLC29A1	4.55805139507214
GLRX	6.19205301368464
HIST1H2BK	9.78311484475243
TP53I11	4.57372946236968
ST3GAL4	4.29249969819013
ALG8	8.2067756129553
PF4V1	2.7266448568582
SHOC2	7.29289900153238
REG1A	3.01044154207881
FBXW7	4.38009056508257
CYB5R3	9.74137378486707
MINA	7.37903747681208
HHLA1	3.89935341915503
MYST4	6.95217681988839
NR0B2	3.99213308550075
TFAP2A	5.83292786192044
UCHL5IP	4.92430473846137
TIMELESS	6.77356512934017
DDX10	7.06943878610566
SLC25A36	8.46900691069332
TMED10	9.38163628394946
ZNF507	3.03787534290249
LOC90379	4.14206871775092
RAB11FIP1	6.86744230177422
ATAD4	6.95037292301837
PHF15	4.63475245633152
ZNF26	5.69378841906531
KRT7	7.02884460838303
RPA3	7.88286363668387
YIF1A	8.05332154610615
PPRC1	6.26323853479844
PCDH17	5.7345707096916
PHF8	4.07266059285106
RDH14	7.8704618967978
DNAJB2	6.61528534471733
HNRPK	10.0258679879712
PTPLB	8.83319856028534
RABEPK	6.64077471446943
SNF8	7.28198689034425
CBARA1	8.21927814196342
RAD51AP1	6.04054341118445
HAT1	8.71356492171899
HTR1D	3.1628104901278
H2AFV	7.98383246469393
OAZ3	4.09846249258100
CXorf48	3.17992973727399
RC3H2	6.46212953475536
SGCD	3.74406607587711
PHTF1	4.67479602529706
CA3	3.24320871106326
PKIA	3.58680474869903
STX10	5.63541401863231
PEO1	5.51175012067274
JMJD2D	3.22468592693105
KRT19	11.8775831435179
ZNF143	6.7530214433822
ENO1	8.67801183892142
TIPRL	8.036077168011
MAN1B1	6.4382932526604
P4HA1	9.02845244207258
TPTE	2.95399994831526
AKAP8L	4.80747048977006
GPR17	3.00684977656611
LRRC20	4.65595941636367
UBE2Z	8.20021360255821
COL4A1	8.45765153235809
ISOC1	6.93967282588286
RNASE1	9.18707217275303
C20orf20	6.2730599594207
NDUFB11	9.5638801813686
STK19	6.5566650830375
OSBPL2	6.38042935697138
PTTG2	2.91019831532078
GRM7	3.2755536384147
SLC39A8	5.94011426064699
APPBP1	7.72922272930939
STS	4.77951167437338
FFAR2	3.04787476525014
TMEM123	9.34075065599533
GLI2	3.88145073452272
BTNL2	3.33431543656009
ALDH1A3	5.6088889502032
TGIF1	7.23062401120808
SCO2	5.28918461410563
TP53	7.03550021114957
CCDC69	4.56270254365532
ZFAND5	9.33523318274245
ICA1	4.72645309246341
RAPGEF2	4.9072141618771
NAV3	4.41608324764750
EPS8L2	7.94036826646283
ATP6V1G2	3.28820371387213
MNT	7.9521427747775
C6orf145	6.81447470314853
PPP6C	8.39287303267013
OR51E2	3.03470779872720
OTUB1	6.94626735423596
ENTPD1	4.84341073961007
TMEM115	6.35121370399991
STK11	4.35114062895949
PRPSAP2	7.0043957085077
SH3BGRL3	8.70909170277225
MX1	9.24984332240043
PSMC5	9.26900807816043
TTTY9A	3.34180423610814
EXOSC4	7.51256723515078
SETD1A	4.34711457406238
YARS	8.29146076714584
SLN	4.21073985424167
RELB	4.65989477244137
NLRP1	3.66233176036737
LAMB2	6.88643646080123
FNTA	8.74592590276748
HNF1B	4.82814994910520
C14orf139	3.88341379211457
UMOD	3.19454301189921
ZNF512B	6.07173615852816
GPR25	3.63609608241380
C6orf49	9.94910107522329
ATP6V0A1	4.85271313240288
SNFT	3.80482170436362
ZNF768	3.90110691319892
GTF2I	7.53086779356078
KCNN2	3.21043457870157
DYNC2LI1	6.08122270312096
DGKE	3.1344810010991
DNAH3	4.32933279416789
RPS6KA1	4.97797153197875
C9orf53	3.26897039782707
PTPRM	5.5820659294421
MRPS15	7.65393524114765
TMEM59L	3.86587426540359
SSPN	8.98640784498634
IGSF9B	3.08860710387288
CNOT8	6.78662599245252
GORASP2	8.91910564137938
ADAM17	5.37928594590237
CHRNA3	3.34318205495337
MYOG	3.367681358306
UBE2D4	4.94245150518064
CPNE1	7.40483973241585
AK5	3.48726682586666
RPL37A	7.70405549747598
CPS1	3.19438880921731
NDRG4	4.57408393022905
ALG5	8.43737415400627
NCOA2	4.18009945869072
LOC130074	6.95775265227348
PIAS4	3.49664559885294
S100PBP	6.70630524570919
TEGT	10.723590019503
USP5	5.09474813443324
CFLAR	6.29827363277445
KIAA0692	5.25160130541164
WDR48	6.20652047143488
PCDHGB6	2.93757901308821
NRXN3	3.25618953659226
ACACB	4.23380440515358
CDKN2C	5.36120702734284
KIAA0226	6.16728046700092
TRAK1	5.22561183058287
CUTC	6.04448850868799
AGPAT5	6.27313453651569
WDR68	6.84406246911617
PREPL	7.01877645534764
ABCB6	4.18361811862984
RABGAP1L	5.41286118098169
FCGR1A	5.04356736516238
EIF4H	8.55823092682644
DLC1	4.14462479394553
MAPK8IP3	3.57096490794824
SPRY4	6.04061631585836
RPL11	11.1803933118893
RAP2C	6.92766829584325
ETFB	7.6299640947123
RORC	3.83888892785804
GRAP	3.10193176290687
SEPW1	9.66746122905703
NMU	10.6441127375609
MXD1	2.78694897794435
IFIH1	7.82154686946135
AZI2	5.88936572371577
WDR37	5.64297581031443
SEMA4A	5.90103010598008
RPL8	12.5238385374660
NUAK2	7.77182472508653
AHSG	3.29015879995507
RBM39	8.88068267826242
MANSC1	7.62683016250107
IMP3	7.73617067777621
ARHGDIG	3.38884397799309
ELTD1	5.30859900541988
PRAMEF10	3.41588280429255
RGS17	3.21260696007535
KPTN	4.34721502787714
C2orf3	4.88693736074995
PCTP	7.6162805031046
MRPL42	7.28623850004734
SIRT1	6.94180398332937
MANBA	5.88386727946237
CD164	8.63471191553317
ZNF671	3.79596264521775
GFRA1	3.0859241318879
PRM2	2.74744562107218
IL1B	5.5119308036007
HAX1	8.77935025781678
REN	2.98494565006835
ZKSCAN3	4.93087184991879
CTSA	9.20886333520187
TPRKB	8.40052534873738
UBFD1	6.51028633395749
CDKL5	3.05943688685278
HIST1H2BD	8.030794246543
COQ4	6.729722174504
TXNDC4	7.53861901748293
C5orf22	7.5285138463104
VGF	3.58757038026061
INPP4A	3.66103824511145
RNF8	5.49146914939255
BMX	3.35767938360783
SLCO5A1	3.78542442993941
PTPRU	6.0153371193761
ATP8B3	3.09444581060083
HOXC8	3.80181609291962
ADPGK	6.4975919108816
IL12B	2.8088638455335
LARP4	6.72267935057103
ZMPSTE24	8.59467678140515
PFDN4	6.6379758990612
KLHL11	3.26195027858618
PSMB3	9.87811800523759
KIAA0157	7.06339228327272
DDX25	2.85118591244397
NCAN	3.4731235519221
RPS25	10.8851002492286
SOBP	5.70670931594596
TESK2	5.03178111680245
DNM1L	6.9858118034286
LOC55908	2.98118200021072
MTIF2	8.2185623493571
ZNF207	8.95798754753511
EXOC7	6.41105577080862
CLEC11A	4.99069364810534
TXN2	6.93542973033805
TOLLIP	5.63396757898859
TRAPPC3	7.55016339034629
TAF15	5.81671006024907
HAMP	3.33925849912738
GRIA4	3.47495927818009
IDE	6.73577611909249
DLK1	5.10658226851348
PLVAP	5.33743870305407
NOD2	4.42191906995605
SCMH1	5.73973138045844
ELMO3	5.04491835229962
GPR68	3.12945345642512
HTR2A	3.10174730248059
FUT7	3.50660492188088
PRELP	5.91672650106362
COL8A2	5.18779937821951
GYG1	8.62669427790093
C16orf68	5.83727711357808
R3HDM1	5.61803256644621
ZNF91	7.7787287707361
LPIN1	6.51260774118327
KRT12	4.17545406877622
BAALC	3.36981683508165
MKRN1	7.83311872692585
KIAA1598	7.69166302155841
ANXA7	9.31805687324905
TNP1	3.28015099514538
WDR13	7.41871735851905
GAPDH	11.8704801461932
BSPRY	5.76830953533571
COX7C	10.6899996770866
FAM108B1	4.60904332308556
PGAM2	3.24444470128
PEX12	5.2846750164437
APC	4.59254440537361
PMP22	7.92941996944143
TLR2	5.34430037839946
NPBWR2	2.93225873379256
WFDC1	5.57716521487838
MTL5	4.80690091470594
COMMD9	6.88327067864554
INADL	3.8429894167723
GPX1	9.8056634888723
PSG11	3.24133789807061
SLC39A1	7.21913394807236
SNAPC3	5.99876584071259
C4orf16	5.56309430393029
GNA12	4.78872709337648
LIMK1	3.67825443165179
MECR	5.55540828091739
CDC42EP1	5.53818549748424
KIAA0101	7.20098403916457
B4GALT5	8.86920872130786
PIGC	7.2313714965911
LRAT	2.90611192323726
MMP19	4.60636703049961
IL18R1	3.0553764461723
VNN2	4.37139220761379
AKAP11	6.64575560856614
BCL10	7.72496821258368
GLB1	7.98246392862642
DTX3	3.36569982385113
ACCN3	3.19836410341468
MOCS2	6.00720798677725
HCRT	3.13249376775525
CYBRD1	5.57733650551517
REG3A	3.05862003182408
SULT2B1	4.48110886503654
SEPT6	5.51991670632329
MMP10	3.92057274926897
CDA	3.99805804135441
ME1	6.75989986291906
TCN2	4.756928650913
MGRN1	6.18971327945743
ZFY	2.83651252221789
CHRNG	3.33732599556665
IVL	3.42922832149145
PLEKHA6	4.31095303642644
CALM1	7.76864442017583
PGDS	4.29089238176406
C8orf33	9.23418037064692
CYFIP2	5.87322179846025
TEX11	3.47197432273946
CKM	3.26322979355743
MAP3K11	6.59503411038915
CEBPE	3.27679616620852
ACOT8	6.71875934546112
ESR2	3.14411145074177
OLIG2	3.08190272594103
AGTR2	2.93347032026293
DNAI2	3.06684797342289
EPM2AIP1	7.29072663080151
C14orf106	5.47915276570537
PZP	3.54200359338972
RPS9	11.0991243241366
SIVA1	6.19449311575911
HEATR2	8.00419560146517
CD3E	3.30978357728078
APRT	6.97792630241071
AMIGO2	8.54486423272382
GPS2	6.68031230244648
NOL14	4.71563779373315
TRIM36	3.20773333226423
RALBP1	7.95475063156465
EVPL	5.37266742061108
ITIH4	3.640941815724
ADARB2	3.23020181344605
PIM2	5.16054329327754
REGL	3.4195909418474
GJA5	4.3308382553319
SLC17A5	6.79450223314227
PIPOX	7.2547679838442
HGF	3.30395670835283
EPHB4	4.64717886280072
SOX18	3.54093574327379
SERPINA10	3.19684747441427
INSIG1	5.24105721955855
WDR23	5.70767666433358
SYNGR1	4.71870698998394
TEX15	3.68045127821348
REEP2	4.39288600002255
CDK3	5.02820741047315
HSPA12A	7.8278954507141
REPIN1	7.17643127895884
ARL8B	9.34127462353328
PDE4A	3.85261579988598
CAPZB	8.51694121802868
SATB1	7.21570065761099
PPM1D	7.20989967058653
VPS45	7.801225726288
TP53BP2	7.07143241041214
GINS2	6.40070383639762
CYP1B1	5.30387674178056
CACNA1G	3.34596040828357
VGLL4	8.16774781714897
XYLT1	3.85170996881113
BRWD1	4.25943999470129
ROS1	3.07417609626046
BMP8B	3.12688356489008
SLC5A4	3.50281153486222
SLC6A3	3.44768081753395
C16orf53	5.68621517473799
APC2	3.74335985493545
GOLPH3L	8.20477798432364
ZBTB17	4.38210417687899
C6orf54	3.34004607526111
SLC19A2	5.09694850178085
C6orf134	4.21225665349557
C9	2.6820600612709
ZBED5	8.62348557827883
PVR	3.82466017657682
ARTN	3.87774713270294
LTA4H	8.80029493710874
MAGEA4	3.13865631617261
IFIT3	6.83741735540347
PDE3B	3.71622456116832
GNRH2	3.41193542623213
STEAP1	5.78655839559794
FLJ10292	5.41083328287831
RPL39L	7.0911925888155
PGK1	9.87622333718223
CCL13	3.31350363801559
RLF	6.68393567371606
MLXIP	4.9251498275997
PLOD1	7.40308368851525
MTFR1	5.95877323460905
NPDC1	7.24197340615547
C11orf16	3.87273949953879
RRN3	5.01936132569148
GPAA1	8.29243482202118
C3orf14	6.64501200042229
TEX264	6.67837039311874
