Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_D01_458642
Composite Element REF	Signal
LBP	3.34382792067415
FSCN3	3.5454864214978
BDKRB2	4.62381352191509
HSD17B4	7.90500590282367
SEC31B	3.74268813133012
IDH2	7.80550211846372
SFRS16	5.71245479133758
AICDA	3.33413018011853
RAP1GAP	5.14908686511779
C1orf56	4.42669216826027
DCLK1	4.01721501779088
MEF2A	5.57126796968031
ASF1B	5.54948222948244
HTN3	2.84654613429507
ADAMTS9	3.52737653859381
COPZ1	7.8445114459069
SLC4A3	4.06252891857687
TAF2	7.01470124653205
KATNA1	6.76748597564488
STIM1	3.97182865245845
TBX2	3.80041097297761
FOXD3	2.87410803424463
RPS4X	12.7448038697125
PODXL2	3.79918279084476
C1orf176	3.26695563663494
RPS3	11.8023144059915
COL21A1	3.24146374188057
RAI14	7.84037561790419
LRFN3	4.42505374469053
SRPK3	3.55039557883067
FKBP14	4.39604864644007
TNNI3	3.9224384987585
CXorf9	3.38002277072547
REC8	6.01356496440281
HOXB3	3.78286217184337
SGCB	5.38694484864647
FRAT1	4.93489582227208
CLP1	7.29674652630974
MORN1	3.94329801887967
DUOX2	3.25802926506332
TSC22D3	6.98289559699783
ARHGEF2	5.95067371434398
CASP8	5.68666818549788
PRKD3	6.14488598579455
CFH	5.5763961159854
NRIP1	7.6083466536041
TRO	4.56251588165657
BNIP2	6.2175854672623
DHX30	5.9747317634319
TBC1D22B	2.86928714728494
GJA8	4.29673112527018
GPR52	3.28987972439268
FGF20	3.02075974193281
CASC3	7.43545636969232
METRN	3.66178135906894
KRT3	3.78570807974575
ARF1	9.3482501194284
MOG	3.34338269058456
ATP7A	4.17386634709962
CCNG2	6.90867398487012
PLCH2	4.04449834750297
ITSN2	4.44032831913637
GIP	3.09498228314425
LOC390688	3.1297920743907
LOC89944	5.28616840534381
PSPN	3.57924790908164
HOXB13	3.04464925651166
MTMR8	3.50328153722065
UBXD8	5.69799803951492
GYPE	3.02136583820658
SPAM1	3.18664020684302
PPP2R1B	4.10522244245091
CNN3	8.61504248338835
JAG1	5.8673258776533
HIST1H2AL	3.17521358486477
CHGA	3.08884839633064
CACNA1B	3.3679157985006
PAPPA	3.56090070709839
RAPGEFL1	4.00529935960442
RHOA	11.0734728077498
CYP4F8	3.24036627625865
TRH	3.74252449454948
DCTN3	9.07368951728733
NT5C	4.04978857103905
ZWILCH	7.18041531811335
SLC1A5	5.6649863654296
CALCA	3.27013104263273
VPS41	4.81465130468872
SYCP1	2.92275043217523
KIAA0174	8.52237619437764
CXCL11	4.68985180957781
ZNF639	4.26430313708891
CACNG4	5.05220434230257
TNNC1	3.75813525860862
GFI1B	3.19172388129963
C11orf58	8.90084175442442
PSCD1	4.43048866657318
NUDT18	3.37833335883780
CASD1	4.12486375047618
LPPR2	3.95532939741332
TTC35	6.51699950920117
SMC4	7.89921796433412
ZNF771	3.49097729362830
TTBK2	3.61945845696232
GJB3	3.73831217443350
RGS19	6.313946424107
SFRS3	9.22779453956954
HLA-DQB1	5.33955455315125
SCRG1	3.53448800601547
NRAS	6.92420749608899
FBXW2	5.86765155875943
SIX3	3.98934720138715
DUSP26	3.51997019981194
HDAC9	7.07407219324225
ZDHHC24	4.14294606427545
OGG1	5.31229233900542
DNAJC3	4.70977935392727
LITAF	7.99450925147047
ZNF410	7.20321206755684
APLP1	4.12971347934603
AFP	3.01069268231198
OR7A5	3.63240952283972
ZW10	6.05456258742852
DLX4	3.48909445768381
TUBA1B	12.1748786072842
MGC70863	5.77635381078561
C12orf29	7.05870556904495
CRY1	7.55659118380084
OR1D2	3.50233797977108
C1orf25	5.5379038350653
PHOX2B	3.34850016530046
CUZD1	3.82632164025112
SCAND1	7.82952919437448
MYT1	3.66042271701061
VILL	4.34085182547476
PPP3CC	3.37952247410471
GOLGA1	4.36112990422464
ZBTB43	4.76489152951566
VAPA	7.90330817853149
MEA1	8.88885656432462
STAP1	3.07772586496211
PIK3R3	4.76572172996987
TGM5	3.91788684143946
SLC34A1	3.65401207883334
USPL1	5.45465385547295
DLX6	3.02369175752577
FBXO40	3.53860196807836
NKG7	3.73615519072363
BRF1	3.68835693193506
CCL27	3.13380039773743
EMP1	8.31750135623984
ACTR6	7.19695925518307
PFN2	10.3847318513047
MYBPH	3.34108971554276
CHCHD7	7.17273635523348
TCEA2	7.42498739017864
PPP1CC	10.3671966300323
COG2	7.14002683411938
FLJ20294	4.17436067849671
TARS	8.88694498685166
ARHGAP28	3.39841556778277
TRAPPC2L	7.47878368847986
CCDC109B	6.77134861473702
LGTN	8.30224091274743
KCNB2	3.12625719693698
USP13	5.42087039342095
RPS2	11.3772952726742
C17orf75	5.43765125299258
FBXW4	6.78055368401803
SLC2A8	5.10355563120772
WT1	7.65274291296426
SNRPE	9.47750469976399
LEPROT	8.34530371918245
STK38L	6.69282139232177
CUEDC2	7.97978434920895
IL13RA2	4.57628008137085
DDX42	6.20217824056764
TXNRD2	3.69646902693844
C4orf19	3.94939482881293
TNFRSF4	3.46912718053663
AOC3	3.3665772847024
MTHFD2	8.7220644464239
KSR1	3.42333702506197
SS18L2	9.00073366339222
OAS3	7.37136654826589
SLC22A11	3.12152023787165
LARGE	3.86933403136712
LIMA1	6.346527800274
STARD3	3.75591882552417
VPS39	5.30953727642626
ZNF236	3.9349931564945
C8orf32	6.37162258950037
GABRB1	2.78401623057703
ZXDA	2.89829175441674
ODAM	3.41491990134859
MORF4L2	10.8533965607554
FBLN1	4.91171893428236
PRKAB2	3.68019660429926
AFF4	3.31953610451865
HSPB2	4.36560478693829
ZNF76	4.93556011923388
RAF1	6.98958887502653
SUB1	10.1065734830599
MRPS33	9.1839407785046
ZIC1	4.78346049917278
KLRK1	3.43761620583178
LYST	3.73487362906156
UBE2M	5.74402849341977
RAG1AP1	7.10724948717435
ZNF281	5.3145853185982
P2RX5	3.74648438823861
NCR3	3.52376509065365
ST8SIA1	3.11720949753947
HLA-DPA1	8.77841236194739
FKBPL	5.80027024742186
ANKRD46	5.8878074062561
CD248	5.34214888203655
SNX4	6.79827975795799
CCR2	3.379594786614
ZYX	7.1219595020934
SMOX	4.41214326879058
ZSCAN5	4.39331097650942
RIMS3	3.87661464696663
NACAP1	8.72621940686579
DRD2	3.96413415703839
COPS2	9.01635009033647
CEACAM4	3.84550747043849
KRT76	3.21306282498283
SOX3	3.28402103996238
GATAD1	6.61051180194482
AVIL	3.54080748192651
LMOD1	3.7783887989477
FCER1A	3.41262450067032
TMEM112B	5.14063430480949
HIGD1A	10.6106619465816
CALR	7.12066361204042
ADRA1B	4.12364387310667
SNRPD1	7.48189450342895
LTB	4.54243018158318
NCAPG2	7.17588026191083
NEU3	3.32468612243141
KCNMB1	3.39224377956604
DES	3.97971144419272
BZW1	9.24934525709401
ITGAV	8.1167332551199
ZNF221	3.0005284059065
LENG4	5.84424017985924
C20orf3	8.97749401782413
GDAP1	3.53894161580786
PIP5K1A	5.57488716848587
PCNA	9.4315428744625
C1orf34	4.5869768451384
BEST1	3.27070338818310
RBBP4	9.75286152600326
MMACHC	4.75842859426068
REV3L	6.56278567790724
PHKA1	4.61002656911333
PRKAR1A	7.74521320459605
AVPI1	5.44458233819403
HSD3B1	4.03369016694425
ATG5	7.24266837714197
SARM1	3.85249941128921
RAD52	3.87445235732772
RGS7	3.07316566509872
CD207	3.29002377013365
HMP19	3.12180461309946
TMEPAI	4.47062710188545
ARL17	3.33083114488637
MYCT1	3.24450857798616
GM2A	4.58927499184774
SCGN	3.74685184335419
ETV4	3.88380669844668
MPP1	4.86941734570545
CD2AP	7.36022514039132
CCL20	5.2212798543598
CCDC86	5.59717588663993
ZFP30	5.61726544564922
MYH10	7.72902134641902
CTBP1	7.75595345166597
MAK10	6.35850874978644
OR10J1	3.97833715835003
TMEM9B	6.99484887763447
DNAJA1	10.5290701861725
LOR	3.73165909088496
MAP6D1	3.85945525970924
LRRC50	4.21568495902635
PRKX	6.15094699148571
ARMC7	4.78989984807862
KIF5A	3.11461673009379
ARG1	3.36554858941375
PCTK1	6.19642968276259
NSL1	5.8762826447228
ASCC2	4.36608804868124
KIF2C	6.3148561996863
PSENEN	8.03897339494534
FCRL2	2.99139849443985
RAB11FIP3	5.11596392559122
NPR3	3.53237756730253
CENTD3	5.03950177635345
KBTBD11	3.01643221952656
HBD	3.32167216200308
PCK1	4.42814966855508
IRAK3	3.44041146179961
OLAH	3.86919930613803
CNNM4	5.05625303246496
MYO5A	3.87451971119794
CYB561D2	5.55230182223698
MEGF8	3.67698071408696
SIPA1L3	4.95472942466638
ADAM10	4.56222273980793
ALPPL2	3.34538331737512
OBFC2B	4.62439298951495
GALC	5.11539646269056
LIPA	8.47380680511756
NAP1L4	6.35291778322833
MRPS22	7.97081524905041
GNG4	4.77711993977721
TBKBP1	4.12422624825104
PSG5	3.56537220500707
CAMLG	7.79393515208901
RSAD1	5.08649601533087
SLC6A13	3.91383479678065
AGPAT4	4.55774531025297
ZNF167	4.96236078153336
FAM53C	5.97437353768072
VWF	7.15752981933817
VTN	3.51738345096074
BAD	5.7663337790128
TPM1	7.81547164141703
PYHIN1	3.67307438662066
PDS5B	4.72262682449968
CIDEC	4.46843201156932
CRIM1	6.06078052148317
DHTKD1	6.17013610425524
SH3GLB2	3.87509678057486
SMPDL3A	4.81910816946561
SFRS2IP	7.51774386666519
FLNB	6.45570961983803
NOC2L	4.54341444335954
NRG2	3.29659684924189
C14orf162	3.35506835129764
HMG4L	5.81666817182614
IL15	4.53961937000131
GABARAPL1	4.10281303316687
SPTBN5	3.58137058955573
C1orf77	6.32187677435155
LAT2	3.66043174839494
WDR78	3.98404567585249
SLCO1A2	3.27863817592694
LIG4	3.92847816481844
GSDMDC1	4.67443140904084
METT10D	3.44480056671529
ECSIT	4.8918780581426
BMP4	3.75142841826812
VSIG4	7.26374529293042
DIRAS2	3.35513907638838
SLC12A9	4.6357431364014
MC1R	3.25544659091345
TXNL1	10.1245302840784
GALNT7	8.20856867597166
ISG20L2	6.4769038912227
OBSCN	4.30976331975527
GBA	5.77722290251686
C6orf64	4.39026789998812
ESD	8.22435502938528
PNRC1	7.06038044880762
PPIA	12.3585209565999
VDAC1	7.43834440229907
CLDN17	4.00501060245939
TRIB1	7.18769639860371
MED6	4.75953693562782
TXNDC5	8.38124007315854
CD46	7.85071516699866
ICOSLG	4.01035514382953
RGR	3.36308870493897
DSG1	3.40075868109007
CCK	3.62431422326374
C17orf48	5.18418344507025
C1orf69	3.50757823577583
DEF6	3.97127611875398
SIT1	3.99490393528529
UTP14A	5.37269850281073
RPH3AL	3.92056475371602
NXF1	7.82091049156703
C20orf46	4.13961645551121
NHEJ1	4.70137806776641
SLC24A2	4.0772838438263
TUBB3	6.35089980567335
SEC22B	7.18849980693723
S100A6	9.1668368649708
CDKL2	3.11178343848207
TINF2	5.38176274219286
SLC7A10	3.46126585097794
SPRR1A	3.30725460029327
CYP4A11	3.01307778529183
SCEL	7.36161587167631
TES	7.92068077574844
CCDC70	3.28027378186643
SH3TC1	3.49628109219355
RAB36	3.96530395210028
GRIA3	3.12414924302073
CRYGB	3.30148168186329
BHLHB9	5.17239607094741
CRISP2	3.25183025501978
ILF3	6.52568735149481
NTRK3	3.3104969880003
B3GNT1	5.95461211560607
ZNF444	5.14360321822329
LARP6	6.00894130241572
FMO1	4.32992017110506
POLR3C	5.79012284719077
FBN1	5.62219775114035
SGCG	3.34659448191194
JOSD1	6.68077543142432
BEX4	8.32822239274187
INHBB	8.38849270463586
TBL2	8.71264349297148
HYDIN	3.259992181071
RPS6KB2	4.26254351250547
ADRM1	7.98387081372305
DDEF1	4.38907999510418
PEX6	3.85611507006379
BAT3	8.3304766721073
TXLNA	6.29513608774889
RAB31	7.66305932854585
SCGB2A1	6.89203023648111
TMEM187	5.84179974999864
AIP	5.55243750921165
LGALS14	3.09486263693468
SLC6A14	2.91802865549429
DDX4	2.93475394723082
CTNNA3	3.35568848955652
PRRC1	6.04304297484764
AP3B2	3.35214663590584
TRGV7	3.22111476172440
LAMA5	8.1773047119802
PMS2L11	5.20763757404514
TMEM184B	6.36556861253576
AKAP4	3.42075656757668
ZNF292	5.77484767161067
C21orf45	7.4255164761466
ARNTL	4.73157685408813
CTCF	7.73420197378554
CCL2	6.15269225248004
SNTB2	4.23598995098422
KPNA1	5.75974212824119
KIAA0746	7.94510917025758
KRT81	4.23924131191441
ALDH3B2	3.96630310016976
TMEM41B	6.58983067407125
M6PR	7.59039996348925
S100A11	9.0173635400271
LAMC1	8.39626976703424
CCND3	7.32038231251593
COASY	5.48415147908386
EFHC2	3.23134512651687
DOT1L	3.26217572760796
CLTC	10.1338461679224
CLASP2	5.66579032713685
SRP9	10.7524380216159
EIF2AK3	7.0699920096415
GPR88	3.00369924364259
COL13A1	4.2063739533097
SMYD2	7.715901680139
TMPRSS2	3.69706045852144
PBX3	4.56080545531964
SIGLEC6	3.50640904221208
PVRL2	6.03795541825669
ALKBH4	3.83252113965593
ZNF629	5.72199657096383
NXT1	8.28366985188086
CCDC93	4.62095730837572
TROAP	5.71730198336315
KCNA10	3.29500264442321
FLJ10154	7.70257146812965
ANGPT1	4.23805947530299
MED23	5.69775874438063
RAN	10.8009225058215
LMTK2	3.24979515804115
SEMA6A	3.19490741180061
UFC1	9.3056049268454
UBE1DC1	6.47175421379201
GMEB2	6.33204939109894
EEF1A1	12.7484327286455
PSMD14	9.54706749900504
FLJ10213	4.14792983862933
CHAC1	4.82569144096609
PDCD2	5.69364731950053
MAST1	3.45762097525175
EPHA1	4.44676175137132
HMGA2	9.87800403033689
EIF4G1	6.90990901049128
ING2	5.97583284028568
C1orf109	6.5150970400498
INTS3	5.16253193347968
TRPM4	3.49329024696345
LTB4R	3.40675542333662
ISYNA1	9.00634440003727
UBE2D1	6.4672041469821
LSM7	7.83381448973495
IDH3A	5.26708955570301
FLJ21511	3.04930017753388
CREB5	3.31038645532292
LRRC47	9.25613884753705
ANGPT2	4.38366224158817
RANBP3	4.86439105665638
DYRK1B	4.07214241984594
HLA-DRB6	3.79594431994304
ATP6V0A4	3.06728335433039
COPS7B	5.43451484585568
TMSB4Y	4.26955647251885
RBKS	5.5263043704492
ITGA4	3.17639977619782
RIN1	3.61479621191916
DNAJC6	3.35251764626036
SEC23A	5.69320862118081
PHLDB1	4.68064775315351
CLOCK	5.29605821936454
LOC26010	6.16116187524523
MLX	4.76478069879795
TPD52	6.85124854614707
PSMA4	9.32483195245418
C1orf149	8.76824935484282
C14orf135	4.91555091226716
KIFC3	3.90162171070430
ROCK1	6.58965766063594
NCAPH	5.64120196984506
TAGLN	8.12520817787827
PTPRK	8.44350182930028
CCDC19	4.54719296881243
ZNF45	4.85730733008591
ZNF329	5.17726684020616
TK1	7.62154194834736
TAX1BP1	9.22574890739326
ZDHHC18	4.60528813526097
C10orf88	4.84655665488181
TMBIM4	7.8266570974441
KLF1	2.91666464225535
NMUR1	3.00962208728662
KIR2DS4	3.11871648301959
SAP30L	5.28448383912828
KDR	4.90392752705185
KCNK2	2.88795481015649
VEZF1	6.94067168832329
GIT1	5.43577338028375
RLN2	4.71282272617198
ST3GAL2	4.69787972220283
DNM3	3.63120703632772
C7orf10	3.87597952291211
MMP28	3.11449314110929
ZNF394	6.08364552686441
HPD	3.39846188804221
MOXD1	3.77203693948105
PDGFRL	5.35902738124863
ODF2	3.80015153350747
TREX2	2.99958898891461
MFAP4	4.96712447725310
SMCR7L	5.01051734971961
EPB41	2.98537753217457
GZMH	3.38625826529794
CNNM1	3.19048678038166
PHF17	5.8405663645473
CBLN1	3.09106310162979
NUP98	5.15029844381634
PRKRIR	7.95325926657462
RMI1	6.62228601811839
MED4	6.00315432261698
TRABD	3.45651246695270
C11orf21	3.38436758519031
SHCBP1	5.39877447828774
ECM2	4.74493471763242
PTPRS	3.56252112202969
COTL1	4.80988154120577
ANKRD57	5.08436707174169
CLDN15	4.8733370905996
ZNF659	2.92600519354105
TNC	4.98045758720905
GUCA2B	3.36359139028885
DOCK9	3.85738744987625
ITGB1BP1	6.53144024205922
DLG2	2.85759532289589
BRAP	5.11471838918843
C13orf7	5.22023158630724
ZC3H7B	3.76443377904516
PPP1R12B	3.94219088438664
SOCS7	3.21608640405957
MARCKS	7.4480517596277
SACS	4.70123918945378
TTLL12	5.18041850519384
SH2D3A	3.64522974587535
RFC2	6.68687428556058
PPARA	3.22600581779106
DVL3	6.3234338768217
ADFP	10.1410049344465
KRIT1	5.62403370908033
SERTAD3	5.98871268040104
LEFTY2	4.37668634170602
MN1	3.60136864799548
PTPRD	3.39211168410052
RORA	4.00521762234838
PIAS2	4.35019841145537
MOSPD3	5.93169759459213
FBXL15	4.68779864910605
MYH15	3.29180500646599
LY6G6D	3.29446776604686
CRX	3.45722542773839
SLC22A17	4.22944125258776
TBC1D13	5.01696161103659
PLK2	5.75283233687242
EIF1B	10.1753767040384
PRIM1	7.5064025043603
ATP1A2	3.26438217740118
CRYAA	3.28050969564756
PLEK2	4.09967334482674
BACE1	5.2950336234382
FAM12A	3.00002631310562
TG	3.17703335168989
AGTRL1	4.51239024902589
OPTN	8.07529176516996
MAPKAPK5	4.93058981965571
DGKG	3.83240447070354
RBP4	3.52562475101141
ZNF428	5.24088127656879
TFB2M	7.69428338120927
METTL9	9.60447269344203
ATP5O	10.7897088490901
SP100	5.34338377502567
CPSF1	5.37872005116993
LIME1	3.78842242918872
S100A4	7.54624496608092
BTC	3.76803941028203
MAP2K5	4.38458128156334
NUP188	4.48319335406022
SDPR	3.30131937617031
RPS20	10.8209265553373
LAMB1	6.3356129288653
IGF2	8.34123566177916
ATAD2	6.26846789931996
ADM2	3.98050221452210
NPEPPS	6.89233889975186
DMN	3.66316739495152
EPN3	4.71056399906411
CD80	4.03179272500327
GPR77	3.22294654128466
CLIC3	5.24665348289928
HOMER2	4.66498365371355
KLF8	4.66118006872389
DNMT1	6.76911476322823
HTR1B	3.74376600502809
EPB41L2	5.60599091573785
JMJD6	4.27217270865534
CTSL1	8.15126279340018
BRIP1	3.33539689747418
SMARCD2	5.17724539430288
WIPF2	5.16042680835803
GPR27	3.53433102656688
ELAVL4	3.61697638055955
CDH9	3.33234624506560
PPM1B	7.05693946869726
SUV39H1	4.73190370210899
SLC7A5	5.50892089472753
GZMA	3.69915875201946
DLG7	7.05662035202785
AAMP	7.16221643731301
T	3.36511588860616
NFIB	6.68175420886041
MBD6	3.44657032121932
TUSC4	5.46397006785998
CAPRIN1	8.14319401154417
ETFDH	4.09686375492348
SLC15A1	3.30661676110595
KLK13	3.51234358762293
GSPT2	6.01891632983915
TRIM13	6.20672479689353
NAT9	4.1904456359333
MB	3.76568561784186
C15orf5	3.25284340829089
LIFR	3.64017012053624
DMBT1	4.42157909768721
KCNAB2	3.06990812208746
EIF4A1	9.94371456244194
MXI1	8.72466612006835
SPTLC2	5.3571821525678
TTC28	5.48142745860599
TSEN2	4.72791962385431
MAGI2	4.57145269266085
NLRP2	6.85891893262756
EXPH5	5.94789729009635
NELL1	4.36603920936317
MAP3K2	3.51656160676718
SEPX1	6.2729201881461
TSPO	7.08947569723017
ADORA1	3.82528587625328
CLINT1	5.88273026233442
SYMPK	3.78788333456014
LEPROTL1	5.9983060947365
C2orf54	3.72592932627062
SEMA6C	3.72170855998872
POLE2	5.68078841320387
IL2	3.13221839649763
TBPL1	7.3507161272997
STX12	6.51241773875838
MRPL39	8.0467999527607
PLCL1	3.90095826818979
CASC5	2.64331509969157
IFIT5	6.44551643279687
DDIT3	6.67094264291809
FAM46A	6.78212778992821
CYLC1	3.43509298707943
HPCAL1	5.77146760667998
HOMER1	5.2383815590666
CDH1	6.657886579456
CCDC101	5.09569415809009
ITPA	8.26779367684544
D15Wsu75e	4.36472018955118
EDA	3.79490821668865
CREG1	9.34042347014351
SAP18	7.10665734202618
IFIT1	9.904802362197
CHRNA4	3.64260823937885
CALML3	3.25104690908977
HSPA5	10.3646364418167
JUNB	6.47782989435438
SERPINB6	8.43195942118867
NSUN5B	6.74601347839473
RAB40A	3.68208160678771
SCN2A	3.53116725649212
ALDH8A1	3.06863200396964
ZKSCAN5	4.65210315039582
WNT7A	4.38837774059028
PRRG2	3.66525913802022
RALA	6.50166847357888
H6PD	3.76782589996893
CAD	7.43954050743394
SAP30	5.19768959308246
DOCK10	3.29009156793623
XPA	5.63918082040738
FAIM2	3.43013411432544
PRB1	2.99698836627373
SPDEF	4.28869079793782
ETHE1	7.27267391863655
GNPTAB	4.96522960691797
IRF5	3.83680642897365
ABCC10	5.9495155016295
ACAT2	5.29886819743217
INSL4	3.58244293448984
GNMT	3.24377309883164
PFDN6	6.62249437380422
RPA1	8.40675412604011
ACTR1B	6.98982271420216
TROVE2	6.74731663992653
C12orf35	8.83266503124674
EEF1E1	6.65360040841361
PLEKHM1	4.62009674448999
MSX1	5.91014871386808
FNDC3A	5.34646936677154
ESF1	7.68575827956147
HSPC171	6.66240195838757
MRPL2	5.31872235649788
MICB	4.40101463883976
CELP	3.12130727541335
ST8SIA3	3.1405293069701
C10orf116	5.11913427425233
MYL7	3.15245831129101
NCR1	3.49580355885074
CD52	5.23757453728411
KHDRBS3	5.07155352454681
SLC30A10	3.09563203193418
PMS2L5	6.35838184646519
UBE2E1	10.7282864391379
AP4S1	3.55174381174967
TPK1	3.62311959536397
MICAL2	5.16486934168485
UBA52	11.8607082192957
GEMIN7	3.32078925795456
PPIF	6.91808453987417
RIPK1	4.44186606314646
COL14A1	4.33020528840559
HSPC159	5.33759890132259
CPNE3	6.81948087882092
ATP8A1	3.00090761086144
ALOX12P2	3.62233171371074
CSAD	5.78913918372114
MTHFS	5.65300324476057
RECK	3.87744497377716
CXCL9	5.88953255667173
ABAT	4.79112989235498
VPREB3	3.29999442972642
EGFL6	9.6973955379162
C1orf14	3.30744181122515
RAB3IL1	4.47031294166402
FGF18	4.94377419934819
LHX6	4.83716304273997
SLC20A2	3.9794572943138
JARID2	6.5250333769339
CRBN	6.64308318900083
SPINT1	7.29606410252426
PIN1L	3.21085130681729
ABCF3	5.16797225065983
NCBP1	4.28407640855944
SSX1	3.31450649218931
CELSR1	3.78588883624652
SLC9A1	5.11620052739406
CHRND	3.49121932719634
ELSPBP1	4.22260595884698
SRPRB	7.80567686999819
FOXF1	3.27014131092077
LTF	4.00553974654
TPO	3.11196009548561
KIAA1467	4.03769054954734
DNAJB9	6.4273228198436
PAFAH1B2	4.33551057354467
MRPS27	6.2938814854367
DKFZp547H025	3.00070444090995
TNN	3.25151058220383
UBAP2L	6.08410750641978
WBP2	4.23404599361023
AGRP	3.52083865172322
PRPF18	6.89523651930423
GTDC1	4.14496298091824
TMEM131	7.83447683672731
RCE1	4.29046186775328
CD81	9.71210901918499
TIMM8B	10.0513704354177
MYH7	3.47504094380560
CYP2W1	3.33625292788289
SCRN3	3.31990705326487
SH2B3	4.85926746836693
KIF1C	4.96415610768817
TMCO1	7.30132565660982
NEUROG2	3.16744081027519
SUHW2	3.88358457736151
PAPSS1	9.4321126474837
CABP2	3.3576234134032
H1FX	7.03412307148998
ELF2	5.41393002198942
HOXA4	6.45272046726966
KCNK13	2.88281252685190
SEMA3D	2.94574672847194
AP3D1	6.06753234234066
GLYAT	3.23940521747201
OGFR	4.33958418239501
MC5R	3.37339953401875
FLJ30092	6.54591433727001
TGFA	4.06043784444954
C8orf17	3.09007315785760
DDX54	4.8489690071028
NPAL3	3.73830238053480
NXF3	3.02303027566626
MMP17	3.22568316509772
KIF15	6.17243788598766
MYL5	3.76791548926961
PRLR	3.42811349504719
AP3S1	9.00725196536938
CHIA	3.29661295182343
FGFR1OP	4.64079203213207
MED28	8.15055504698092
PTPRA	5.89322449215013
CEACAM7	3.14600193539045
GOLIM4	4.39892057404104
PADI2	4.22080281933311
ADSL	8.21856161032903
HSF1	4.82786134626242
LAS1L	5.43716280168002
DR1	5.9894551366246
BAP1	5.76575521127539
C14orf140	3.53577668152304
SLC17A2	3.91809200309656
HOXA9	7.59689084125035
TMEM161A	6.74305696552314
TMEM144	2.83381767389528
HIF1AN	4.7519098194197
METTL7A	7.30142237192579
NCKIPSD	5.91685294351252
ITM2A	4.82175491134399
POLR2H	7.99224989027336
ABCG5	3.40752386648503
PCDHA3	3.26033855433457
DSG3	3.62039916931902
ZNF180	5.15324399918867
BUB1B	7.11640520187505
JMJD1C	7.57367307222996
NFKBIB	5.40799419814665
DKK1	3.42388235682667
CAPN5	4.01289387884313
ZNF205	4.18764067782906
COX7A1	4.70064629420281
OLFML2B	5.03159604591392
MAGEA1	3.55503748830917
PA2G4	6.63203647523146
NEDD8	8.72080703314607
MRPS2	5.58335769828762
ABHD11	7.58609668165898
NOTCH4	4.23621905518075
CADM1	5.9064986053643
PAIP2B	5.26795679874144
MAT1A	4.236728094049
THUMPD2	5.0182923917363
CALM3	6.36561279590846
KCNC4	3.67894318554648
TSPAN1	6.23474362369543
NMI	8.90822960422429
ACIN1	4.53279334010104
RGS9	3.2165167487076
XKR8	6.4499751692787
RPL23	7.29561971636209
B4GALT7	4.50149731284679
CNKSR1	5.18297500626224
MPDZ	6.1086460060043
SDHC	8.78334209263017
ATF6	5.75908764475128
OR1F1	3.96303346359089
GBF1	4.47269430939101
ITIH1	3.34502224749553
ZC3H11A	7.48187824807927
RNASEH2A	7.38647207652104
CCR10	3.39445248907772
EIF2AK1	7.85078840627627
B4GALT3	5.85752992680522
TMEM112	3.83834874644683
MAP1B	5.97976263506184
NVL	6.46050764104318
PKM2	8.49661805073068
GGNBP2	6.4807327700232
ARC	3.25089429350761
NUP54	7.93160229192662
PPFIBP2	4.64408907676193
GPR175	4.47261027988426
VCAM1	6.8757452274917
STAT2	3.70052999297888
SEPT8	5.41742273160439
