Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_A05_543736
Composite Element REF	Signal
TMEM50A	7.47384990016227
CENPI	4.61327902538084
HOOK1	5.39330835762322
RPP21	8.01360823853633
GTF2E2	8.49653942598425
IL17B	3.07552027937354
CCNF	4.68823120371457
CRYL1	5.32264144012226
FOXH1	3.3029897072272
NFYB	6.25470499222794
KCNQ3	4.00427636780228
PPM1G	6.37196643216709
NOVA1	3.11409815725548
FZD3	5.01629210397241
NMT1	5.90178648812038
AKAP8	6.9247380353193
SOCS5	4.22749152990257
HADHA	6.72895763675625
PLEKHF1	7.78080035504495
DLG5	8.69387528359967
CFDP1	5.49086164647121
SAGE1	3.12392435790864
PGM5	3.25633770546491
C1orf144	5.68091961917922
SUHW4	4.13964159045918
TFEB	5.29891670824143
RND2	3.21082619358838
ATG12	5.57986499774553
BMI1	7.67697210842229
RNMT	4.23573568888657
MASP1	3.24692568354982
MYH4	2.98570993512816
SLURP1	3.29041729054407
KIAA0984	3.10791160977251
ASTN1	2.96059733054623
MYCL1	6.90949165402913
SH3BGR	4.76141924517726
RPAP2	4.624916129264
FOSB	4.31034900820435
KRT35	2.86806150135514
MIA3	5.6421799677714
KIR3DL3	3.15201213970412
SEMA3F	6.34851488842268
TMEM135	8.73014130532477
SLC27A2	3.85401039907341
NDUFB2	10.058813721784
FAM46C	3.85299195085605
G6PC	2.90264983501563
KRT33A	3.33073200521635
OVOL1	3.67543140531496
PAMCI	6.49628182373727
S100A7	3.49012936645492
MAPKBP1	5.48690828646924
CPE	4.79533350938221
HARS2	6.63273877204964
GNB1	8.67833858255972
TRIM46	3.29331152698250
UPF3B	7.15517708209444
CXCR6	4.052166689172
C16orf3	3.2214049521932
HLA-DOB	5.94809109711023
HPSE	6.33093109812558
GSCL	2.63982677933825
POLD1	6.39582004111953
DMWD	4.98639942484676
CALD1	7.45241030137804
LCAT	3.70264797784795
SCRT1	3.04652338107986
ST6GAL1	4.56151730148022
POMC	3.09548942136433
UNC84B	6.45115613923324
NSMAF	7.65563640726167
ADSS	7.43659057246021
SKIL	2.87863873164431
HMGCS1	4.89935019199269
PYGO1	2.76384573822656
POLR3F	5.05609936227362
ZNF277P	6.05019956422214
CNNM3	5.95096181007006
WRNIP1	3.20591477674345
ALAS2	3.56155191153828
MRPL23	7.16875504515552
ST3GAL5	4.43965907435064
ZBTB7B	3.43699156326937
DHRS1	8.19247026848534
NFKBIA	10.0243341655748
CNOT3	3.90967091513683
GAK	5.97550585036637
SFT2D2	4.70835520131618
HOXA6	3.43513547335588
PSMA6	10.2399121141363
CRTC1	4.80978676978472
LY6D	3.71930191220634
CPT1A	4.17203128251677
ALMS1	5.10915362651751
LMO1	3.57826614591786
EIF3I	7.89015348476918
DCN	3.52872510668091
PRB4	4.52805891153806
MCM3APAS	5.03845553736143
SUCLG2	6.91748471642411
FOXF2	3.20388713712966
MLH1	8.31713158291725
S100A12	3.82125353587876
ABHD14A	6.16718811221344
DEXI	6.44327682692709
ACTN1	8.80862997833355
AMPD2	6.09135435074099
IFNAR2	7.69083521148655
CYB5A	8.11990159893658
TLOC1	8.57535654686482
NRBF2	5.53262262261884
MKS1	4.28981008774968
P2RY11	3.72808336809912
CX3CR1	5.35698745550331
PDE1B	3.6147810501951
KCTD3	5.74578776038066
ITGAE	7.61426590614654
SLC30A3	4.08943189203152
KISS1	3.34719920990731
PLP1	2.94053593598782
C14orf2	9.7277690499668
IFRD2	7.56470551428464
ANKRD7	3.29698158177286
XAB1	7.61635421201592
NARS2	8.44959981005917
TMLHE	3.44219280782499
SERPINB3	2.73338353340363
FAM127B	7.19297316203469
ZNF391	2.86909526442047
ABCA5	4.27652727219307
DNAJB14	5.49392249658625
TSFM	7.41266003103238
WRB	7.07951928930115
ABCC8	3.33897394184015
MAP1S	7.12971473690045
BPI	3.29825503119724
TTC4	6.32320309224991
BNC2	6.17831927495902
HIST1H4A	3.26464046010859
NDUFS3	9.36163635100719
WDR3	6.70140905706581
MAGED1	9.47071807269224
TTC33	4.9956423504216
CPN2	3.53893451350209
STMN2	2.88841904331765
PCOLCE2	3.11761266617605
ROR1	4.76682680944804
HSD17B14	3.9909130301486
SAMD4B	3.68008626384177
HEXA	7.89667331156426
USP39	6.72126892478321
HNRNPU	5.56630261563463
NRD1	8.32374006642472
ATXN2L	4.32647241678217
MAP2K3	3.93858435069354
FLT4	4.20881765208143
OMG	3.52233584194607
SCAP	7.6721104242305
ELA2	3.10811554871589
NARS	10.4737178865606
PRCC	6.86972749634043
ZNF675	3.21210878671626
VENTXP1	3.03160799211531
CALCOCO1	6.60924954128755
ZBTB32	3.52890510662758
RFC5	7.26768825200824
BRAF	5.60446929998783
PAX5	3.63085178141084
MGC14376	5.01047244612503
TNFSF5IP1	10.3749316128448
PEBP1	9.69592980017178
AAK1	3.66502356965923
FBXO2	4.53644608202385
RMND1	5.18957756122717
IGKV1-5	4.28889465132292
COL1A2	9.84540208885772
SERPINA5	4.6948765592461
GMEB1	4.54641125303822
AKT3	3.32936715108122
AANAT	2.84650558149749
CRB1	3.3220682883325
C19orf21	7.80618850656553
UBR4	8.51573376075826
LTBP3	6.96265423054911
AMHR2	3.69975278821522
CTTN	6.80823716893217
UTP15	3.10727136058976
C20orf39	3.84819186438012
MYBBP1A	5.65582581136544
HSBP1	8.34626726599463
PROCR	4.10027622419492
PHF11	8.46442784014996
PASK	5.28197995935461
RFXDC2	4.4945508071477
KIAA0467	4.95384493478413
NDEL1	7.40453261147222
USP8	6.79138956794955
BAIAP2	4.40849741803054
SI	2.70473426203290
ARSJ	3.71753596727169
GULP1	3.58662301181051
KCNE4	3.42373210022509
KCNS3	5.16778349002016
BAAT	3.55861000767324
DKFZp434K191	3.31186608651513
MBD1	7.12263860464512
ITGAL	4.37393513713953
WDR73	7.8295246458555
ARFGAP1	5.55285774121722
ZBTB40	5.08664534812378
CH25H	3.07023250394918
LOC81691	6.31957717263363
CYP4B1	9.90277576943836
ALPL	5.68941238200443
FOLR3	4.39373936229512
CHST3	5.19830654471405
TRIM62	3.80321235525096
MAP3K9	3.37565223905793
ABLIM1	7.33988669205028
BTAF1	8.61447014356545
MAST3	6.18426064172017
RBM35B	6.22902355085639
ANKRD25	7.71532148531666
RYBP	7.73524704906191
UQCRC2	9.38792804463794
TTC26	5.00832551695782
ZNF22	7.51852193737742
MAEA	7.36845037690114
RNPEPL1	4.49404766771737
HYAL1	7.09856240507991
PSD3	3.28042105549782
AGR2	3.3708946273817
HDLBP	6.45431172044679
GNB3	4.14315180744944
HECW1	3.56172226948623
ACTR2	7.19976743523899
HMGB1	11.1170041442136
EDG1	3.75977645960073
HOPX	6.08731051728031
ZNF304	4.35356172893752
OR12D3	3.44991901641287
METTL1	5.76833659554452
PSPH	5.33010049656115
SOAT2	3.51659250350114
RAP1GDS1	5.74603921682472
CLCA3	2.95337535344964
DARS2	6.31318101044878
CDC25A	5.06365445024293
RCN3	4.08529560870506
CREBL1	4.96489668025654
PTGER3	3.29939501856402
USP29	3.91639330675526
ARHGEF10L	6.14728459165816
ADAM30	3.35049263389506
ATOX1	7.07387155428951
KIF26B	3.82009256061449
C17orf70	4.66221906692893
STT3A	6.73384720783052
ZNF225	3.04865881651483
DNASE1	3.18541174394354
C1orf106	7.6323993158009
PTN	10.2226209927407
RAB6IP1	6.23560291734662
HECA	8.48077417978189
RAE1	8.26438690250007
TNIK	3.38741220667728
RNF122	4.67182447809116
ACTN3	3.51795815118657
SLC22A18AS	3.72310188658973
CCNA1	9.82844517686343
ELP4	6.15114276893803
FAM65A	6.46788846780913
IL26	3.23003084684763
RYK	5.93041088319791
QARS	9.68823355188021
RPL10A	11.7410219102344
LRP3	5.5512314767272
OR2S2	3.33397832849062
BID	5.63781641213329
IRS4	3.61927552539812
MACF1	7.57130315683349
CXCL14	2.73845278687007
SEC24D	4.91057329104894
LOC374395	4.14647249941189
TGFB2	3.03267047179535
CHRNE	6.21669657608629
MDFIC	4.16571607045601
HSPB8	4.45354394326347
PRDM14	3.82548619812808
MNAT1	4.84357338811233
ADD3	8.16837127641043
MBNL2	4.25252381554898
KLK6	6.11215312025357
ATP6V0D1	8.41115264581816
MTA2	3.3326179092232
TMEM111	8.7372799442025
KIAA1279	7.9363644030965
LZTR1	5.90700680533796
RAP1A	7.94815670388968
AXIN1	6.71836835778166
POLR1C	7.69975691775872
TRIO	6.05118985249728
NUBP2	6.78470452921681
ID3	5.82637411210472
TM9SF1	7.30061244266617
POU4F2	3.01438984575093
ZNF473	3.92306411219353
IQCK	6.98729446233853
MTM1	5.82766939679666
GPR107	5.81168846293212
CAPN3	4.60412844340748
FLJ14154	7.4021882064262
RECQL	5.47534541685059
AP1G1	6.14254866794098
CTNNBL1	5.8904280372544
ENPP4	4.99288640085863
PADI3	3.18030619430070
ECHDC1	5.92221462364089
RNF170	5.91110072734559
SMARCC1	7.67066175930544
C16orf7	5.04607469269263
CG018	4.55286594765498
GNAI3	7.08297801590787
KCNE1	3.4431694356835
POLG2	5.6044973523028
CD4	5.93589215304528
EBI2	4.19145446684650
IRF1	8.60869159046763
TPD52L2	7.6094850382152
PTPRE	4.56898696121428
PTK2B	4.15464446009006
SDHB	8.08850520552816
SOX4	5.60535596432043
TSPAN3	8.65826934949628
RHOF	6.88159925603157
SH2D1A	3.34463223925666
PTPLAD1	6.6573572696432
DUSP22	7.05251017537603
USP20	4.96135253904168
CALB1	3.20213384025215
DERA	8.72313824703853
TMEM118	5.24894094987888
MCRS1	6.25503390211548
C18orf8	6.88214112251419
FLJ10241	6.2751763651436
GINS3	4.9916657718188
C19orf53	10.0146578349276
TPP2	6.17128478141252
GJA12	3.93675357409875
PKD1	4.16398788471038
ST6GALNAC5	4.54573361960435
JAM3	4.84555561223219
CHSY1	7.32866506731223
LAPTM4A	9.69917156943085
TRPM8	3.65311020782332
MYOM1	4.31968769242516
PHKG2	6.65078695393235
EXT2	6.88990588808132
MOBKL1B	7.54303984670472
DIAPH2	4.6295447255665
DOLK	5.41369442072559
TUBAL3	3.93650881566981
CRYZL1	6.99638228436823
CLN8	3.73180439205336
PTPN12	5.06234725644201
ABL2	3.38350233157271
ACVRL1	3.72155097425536
C14orf156	7.72323825959183
CRY2	4.94785378245978
PTPRZ1	2.91995859814488
LAMP1	7.02695411380998
PNPLA4	6.27475364505494
FCGR2B	6.17067785967236
DIP2C	5.28969922490629
RXRA	4.98753465857208
MAP3K5	5.50298569508502
PDLIM7	4.74279039489362
ALKBH1	7.08642101917162
ARL14	2.81302988547388
SNIP1	4.88914259974373
CLDN11	3.63489899184744
TIMP3	3.99847078000094
CIB2	4.31129639885487
HRK	3.41526750773831
MXRA8	4.70148594572918
RGS3	5.20180356067753
SPAG16	6.82399680366016
C4orf31	3.34031819532272
FAM5B	3.55225748958658
ABHD4	6.25484091806923
ARHGEF12	5.80500342887452
CCR9	3.39331123839778
NFATC1	4.08037287425261
RAC2	5.58797203693618
GLUD2	3.63170917468037
SEPT10	5.71403815392867
UAP1L1	3.65907597289276
RPP40	5.69805804261538
SLC18A3	3.45267837005696
YOD1	3.13663618909896
RALY	7.64825268013725
TBX5	3.43039716520979
NAPG	5.15989442797049
C14orf45	4.88216715609965
RHD	3.11741910221707
HMOX2	5.81375291546341
DBNDD2	8.09317961460024
YIPF4	3.90182119023845
ZBTB22	5.20966158905477
THAP10	6.7034613296125
ANKRD10	5.9200184980183
PLCG1	5.44815576263896
TAGLN2	8.96546584221623
SLC16A7	3.14134163194302
HTR2C	2.84134685679198
TSGA14	4.1916410594062
MDH1	9.21645517302975
ITGB4	4.36522938332342
DCBLD2	3.58578434366307
C5orf28	6.00943141788892
YTHDF3	6.43327113355391
FMO4	3.99408812484205
THYN1	7.83567438586805
OTOR	3.06172814874729
PGRMC2	7.19139693303793
DRD5	3.38925320735839
TMEM30B	6.19687283215354
PAQR6	5.00290650077162
UBE2I	6.5738767827637
TBC1D5	5.85238939543181
C8orf70	5.75831960440635
HRH4	3.25376974053692
ANGPTL3	3.1740005024916
MYO6	7.38649996832563
GLRX2	7.30507187752708
ATP11A	3.84697521634244
MUC16	9.46343581654021
SLC25A5	11.0804605471909
MYO1C	7.60322641972836
RBM23	8.5508083052468
FAM89B	7.01680692776132
FAS	6.21987205111632
KIFAP3	6.1501583465001
NGFB	3.40640666804038
C1orf63	7.05472420372668
PERLD1	5.12639821646112
GLRA2	3.86759538283747
BTN3A2	7.41199243080928
C17orf59	3.6646282663387
HSPBAP1	5.97054855644807
CSTF3	6.58573644432945
PRKCI	7.11619100694404
OSMR	4.51261196049625
SOD3	4.10047194133425
ZNF574	5.40900914079112
CYSLTR2	3.96580163141590
RPL12	12.1053706488495
WIZ	5.9514633935286
ALDH4A1	5.45822147908628
CRYAB	7.10195099287091
RNF17	3.40570682724173
NEIL3	5.53086755548921
COPA	6.8641329515803
KIF11	7.60758023316503
SLC26A3	2.84625181369878
SKP2	6.10813724944159
ZNF175	4.17683284083927
PARVA	7.22358371997899
JAKMIP2	3.03086310029188
C8orf4	6.14642541883913
PTHLH	3.14712665160358
RNF34	8.63349416377885
PKLR	3.28714730726841
PCDHB17	3.30031359488892
CD36	3.94526217777268
CCT2	8.89524937230279
PRKG2	4.04887778907257
ARF4	9.64655827070287
SIKE	3.89875304272525
ANAPC13	8.79667625837856
MBTPS1	5.77716670544113
SLCO3A1	6.11868527843975
ZNF692	5.67240861571869
GPSN2	9.11162649799095
NCF2	4.4638921373572
SH3GLB1	7.8916812775777
SLC12A6	3.39391057628724
MRPL48	9.87198013425127
HMGN3	10.5902317020448
SUPT5H	7.1353407381524
XRCC6	9.29112656567505
SOS2	4.71842584724459
PAX9	3.17689415326054
CCDC99	6.69078066074111
NNAT	4.23493200783204
USP16	7.52073448427229
C20orf42	3.49943437748611
LARS	7.56422905146452
SCML2	5.39844610017719
BCL9	6.36329969368399
ABO	3.57127259961792
TRAF3	4.32380148891864
LETM1	3.99260024786079
PLXNB1	6.55422639845464
NIPSNAP1	6.81507785588964
USP10	6.19663544226295
F9	3.16375975990482
CNGB3	4.17735414151499
LIPE	3.46197559314202
C12orf52	7.38998587917682
PI4K2A	5.43255974067797
KIAA0515	7.20560803097875
MED8	6.61248102523888
TEX261	5.69910928209934
STAT4	4.12180303251381
LY86	6.08863120258778
WDR32	7.04136504764578
FLJ13611	3.67075067568766
SNRPA	8.27911829517724
ZMYND8	8.65061189617184
GATAD2A	9.21690198108983
PDXK	7.02123857233012
PTGES3	10.6837825795766
C7orf42	9.14980897379802
TAP1	8.95649881764384
CYP11B2	3.57951862276841
ETS2	5.12124007583397
C6orf166	4.01819525383201
PRMT2	6.00673252170125
PRDX1	10.3844032912875
FGB	3.46543300821730
INTS8	8.29366711094048
COX17	7.71517650490561
C16orf33	8.38959182386243
EPHA5	3.09026154016503
PIWIL1	2.90074052257327
FOLR1	11.7129629071143
FREQ	5.36649164368884
KIAA0082	7.62437837457232
TSGA10	3.29214242178402
TMCC2	5.20366672878824
TCF12	7.7682808590381
FAM130A2	3.15203860742534
MYOT	3.22277751279873
HAL	3.19068600539861
POU4F1	3.18780828666780
SNRPF	8.21738356186563
BCL2L2	6.81926753789017
CUGBP2	4.68933239413389
EMG1	7.96194817510797
PRRG4	5.28442679165398
HIRA	7.37779991581862
MERTK	4.45950904002233
BAG1	7.97797703277545
MYNN	6.46222366451824
CORO2B	3.65317013867004
ALOX15	3.07239089786725
TBXA2R	4.19946581983938
RNF144A	5.52950657266403
MARCH5	8.0698614247536
CST1	3.05144545035328
NUPR1	7.31237945799102
DULLARD	6.62597621604174
DCLRE1B	5.92110453576123
ITGA8	3.55071485037394
CCL7	3.38308038990139
TP73	3.48299943774705
PRKCD	7.06352756935326
NDUFB4	11.3248758908141
DSC2	4.31103039367296
RBMS2	4.46793447555698
GRIK4	3.03304989535626
TMPRSS6	4.05777330310216
GLB1L	4.05909323016298
COL4A3	3.03211653933687
PUS1	6.13054966821952
MYO10	7.55040086341434
PEX1	6.01835437316966
OLFM1	3.70688286066962
RBM19	4.8183943533438
RET	3.94081575999773
TAPBP	8.30055142130402
RUNX1	3.77712345227243
IL1RL1	3.51978800197833
ALX3	4.04687653759085
MID1	7.59956988575103
C14orf138	6.78014774629701
GPR64	6.25175846842189
SNX10	6.21052673294484
MYO16	3.84985031909620
DBF4	6.63875119861432
POGK	8.6250633326886
MAPK9	6.60810431377321
RIPK2	6.30872244949838
LRRC31	3.32115575488064
C8orf79	3.76586485458337
CLDN7	8.13086808144233
EFNB3	4.8275416747239
GLP1R	3.66907871415141
CSTF2T	6.08062611902405
TRIM37	7.5099980842004
GRHL2	6.8845430047317
IREB2	4.4441422425952
GRSF1	5.88038804703805
CNR1	3.01561241847234
ABCC4	5.63778269988782
DLG3	5.39008575418207
ZFP36L2	4.85769573666667
VGLL1	4.87933635633885
IL1F7	3.15315445330225
NR2E1	2.99960481573998
MS4A6A	7.47702931198232
FTL	9.15799494332607
DYRK2	5.51736891230479
PCLO	3.72117232267953
ARIH2	5.11357685455328
PCNX	3.22983360892256
ANXA9	3.61646661926909
SRR	5.89458067947404
SCNN1D	3.45045099596375
NOL3	4.09243488125963
IFITM2	8.8650178934328
ARNTL2	5.09004924479333
MRPS18A	7.91887142419408
ASPH	4.1941804741565
PVRIG	4.96078846711202
CPA2	3.60961590332766
LEPR	3.14629846455515
SH3BGRL	9.04855655142987
C16orf42	4.78122532314904
C9orf6	6.7850475074576
ERN2	5.8965805630955
SYNGR2	7.72090178150312
CDKN2D	3.67011398700307
PITPNA	7.66848954745636
PRPF4B	6.51660632867365
NRBP1	4.64231517297857
SLC43A3	7.00032191560444
SLC25A22	4.57686338956014
ILK	7.61144294221045
SLC22A8	3.68233541233588
SEC14L3	3.08838065333216
MRPS7	6.87812418096026
SLC22A1	3.26883893713998
BTN2A3	3.84654804713473
RASA4	4.53318249093236
PITX2	3.35873087080217
CCNL2	6.89281469189132
GJA4	4.879434800865
FABP3	4.07164157141337
MYBPC3	4.20077066882184
LOC728215	3.47050844648324
TRPV2	3.8756588097357
NIBP	5.62009070206055
CDADC1	3.38820731417207
ZFHX4	3.70284610225144
TFPT	5.43486463371127
TSPYL2	5.9881893783908
EIF2S3	7.7444078670013
ABTB2	4.37242724154992
SOX30	3.04423634531324
VBP1	8.2268982515895
DKFZP564O0523	4.84998695871832
MORC3	6.92865309465239
BHMT2	2.99545905443784
FZD7	5.04389655550896
CDH18	3.84720753869569
CHL1	2.82831335854828
PMS2CL	5.63365002775602
TBC1D2B	5.78522495371299
FA2H	4.12101426231716
TTLL7	3.40293229051965
SPOCK3	3.34213436514859
SLC13A2	3.68286003090218
AIM1	7.8856623981848
GSN	8.42917505941292
EGR2	4.96657603509066
SMARCA5	6.04364512292715
GARNL4	3.86759736222761
WWC1	7.13129524483646
PLEKHG3	4.64018170729021
PLS1	8.38516371353615
DGKZ	6.68517481698517
EFNA1	6.98227572952625
ANK2	3.64044243982032
PAGE4	2.97405146993031
SH3GL3	3.27962007368876
SENP6	6.01303807439172
AKR7A2	8.16060299392368
FKBP10	3.62158934422739
RIF1	3.89904911209752
PRLH	3.02146666005863
VLDLR	6.25826338006984
VEGFC	4.05825454251735
LARP1	8.42162506538913
SRBD1	4.00029199698953
DBT	5.41113803091295
ITGB6	3.45192757676035
CGGBP1	5.81452428283992
SLC1A2	3.59549652531076
INVS	3.87188935569897
MPO	3.37990924438546
ZBTB16	4.51795046439987
TADA3L	5.49906801937860
MOBKL3	6.97922237954308
PDGFB	3.5881121899407
CUTL2	2.88102590287052
RFX1	3.49380036794264
KLK2	3.38660192670202
VIM	10.2941984992742
REG1B	3.10183993629431
SUMO3	7.97278307241878
UQCRB	7.21168781787172
MLL4	4.176835122986
LGALS3BP	8.63780856443502
DKFZP564O0823	4.05269639662183
MRFAP1L1	6.49492575838037
SPR	5.66335928790492
HOXA10	4.12435594858886
NGB	3.16947380129127
LZTS1	3.42170685346083
ABCE1	7.36023277733824
ARHGEF3	7.89406697210406
ChGn	3.67882501401985
CSNK1G2	6.27127906932161
SUPT3H	4.17466484514971
GABRB2	4.01671784986671
MGC72080	7.37326596729819
SLIT3	3.57670461193807
CD27	4.56857615644271
EGLN1	5.72438509538858
PEX13	4.28941668310029
MAN1C1	4.30495090497655
RWDD3	5.65480196901291
GRIN2B	3.34095611088132
HSPA6	4.65962403204941
ATP6AP1	8.29600765121666
NR1H2	4.80279539298729
PDK2	4.52817745882193
PHC2	6.73226453668061
LIN7A	3.19882269226725
SLC38A2	9.92648820095852
FAM83E	3.97237948452192
SPHK1	4.03005381902136
TRIM26	7.48315385925991
C18orf24	5.11862904513245
C15orf29	4.31982479685856
ADAM9	8.01787798168557
RUVBL1	7.7393289347613
TMUB2	4.6207217754209
APAF1	3.66768091778183
GPR176	4.0017007654364
MYH11	4.53058815142171
NEK1	4.35372391539508
MPP2	4.27954143877263
TNK2	4.2515358639259
C12orf24	5.59493436779902
MATN3	2.89932428222769
ZNF289	7.76429041112872
AGK	7.96433372817065
IFNGR2	7.79562760261155
NDUFA4	9.37433733924847
ITPR1	4.1435761282181
PKP4	6.52659105233047
DUSP1	5.2839499898997
DDAH2	7.5438750615325
ATXN3	4.60424056277384
TRIM27	7.40477374070605
LUZP4	4.37716087439271
SETD6	5.58246762821373
CDC42EP2	4.33310647547969
P2RY2	3.64043041383798
SLC45A2	3.3847271091903
RABGAP1	7.51914886822876
CHP	6.16337942052764
GPRC5A	5.20810647550267
SOX17	8.73257870504851
PAK3	3.7660050321369
ZNF259	6.38472289396442
LOC63920	6.31485868840384
TGFBR1	3.19733399515833
GBP2	7.59617963090806
MRC2	6.01066314871331
CDC42	6.01072921436634
AOF2	7.88677980762964
LRPPRC	8.04635401511123
CD97	6.25615123195927
SETD5	8.05868657955937
NINJ2	6.30558892431585
PTER	7.06435382278002
POMGNT1	6.17759502922429
RRS1	6.91847321318749
HRB	4.94825769327749
SNX2	6.68103440121148
ECGF1	5.31281068182124
ATP1B2	3.67215877796
RBX1	8.39550184168742
LOC400506	6.42557666003105
COL4A3BP	5.8769014338968
C6orf97	4.50622270182494
GRHPR	8.26131289335946
TSNAX	7.58603974173065
TAS2R1	3.95531148080083
SEMA7A	3.43546412730115
ZBTB7A	3.58771709517747
ATM	4.61170790723402
TIE1	3.70407038284780
PCID2	6.12244129020165
HIST1H3G	4.61969867334511
EDF1	9.17336178065773
GTF2H4	5.74733077821609
NEUROD1	3.32479281872568
LRRC15	3.32525782355409
TFF2	4.94117086032399
PARP2	7.76686279194933
WDR60	6.55358804861452
IFNA5	3.20097685750635
ZNF134	4.46185934572662
GSDML	6.2203532321376
SMEK1	6.22804256942846
PCGF2	4.53426274348813
CYP2A13	3.74537120203617
TNS1	6.19083759087605
MDM1	5.24428049613095
KCNH6	3.31869794937492
SMPX	3.87287117112452
CD9	11.4576897278309
SRGN	7.24463414553887
ALDH7A1	7.67695586509033
EIF3F	10.0893539769154
VDAC3	7.42889556092796
CASP7	5.69905228895361
KCNJ10	3.00786632760302
EDEM2	6.48877706269024
CCNJL	3.74839659064808
CAMK1G	3.44311883633178
AATF	6.88093634546536
CDC20	8.58427371779116
E2F5	4.12885588640352
ACSL5	6.421604007741
FTSJ3	6.60288911947832
PRUNE2	7.312618488791
LYPLA2	6.75414281621527
C19orf56	10.2859761563140
FAM30A	3.91057255912683
SMAD4	6.8514047848877
AFM	2.64927284538843
ACPP	6.02102604209805
G0S2	4.60952449061872
FCHSD2	7.8378708101206
SLC4A7	4.01474721033651
RRP1B	6.0342522289424
STAT6	5.96827910525874
CCDC40	3.48933227434421
GNL1	4.87772466953283
ZNF195	4.89382393366674
GART	5.55277356391765
THOP1	4.910288545325
PER3	4.52910451081037
TRIAP1	8.16920799961245
SCARB1	4.52857703690999
ADCY8	3.08120205687973
CACNA1F	3.68779245661283
C10orf10	5.01570122440275
SFRS8	6.61729291391078
PBOV1	3.04516639614964
GOLSYN	6.33679078707675
PSG1	3.35873905214308
DHX34	3.99273853486189
CAMK2N1	4.70008586674875
FLJ20433	4.24645502524197
GREM1	2.70620373610382
NFIC	7.09218531444064
ITPR2	4.14253854077111
QPCT	3.22726265152464
PRKAG2	5.93969927632687
H2AFZ	10.1050169747409
MLLT3	4.81822367157745
CCNT2	4.03890576422358
PLK4	4.94807576466103
H2AFX	5.71556710167765
MED16	5.59406497175145
PLEKHQ1	6.04170727203728
GOSR1	6.10958471649218
BTG4	3.11872567002616
RPL30	12.2254029546064
PLOD3	7.22044224558484
ZBTB39	4.48180719034753
SHC3	3.57540179121102
HAVCR1	2.93253773478851
DYNC2H1	3.90935028022486
WASF3	4.30963621810421
DRG1	8.8640833470354
SPCS1	10.8400925249145
PRR4	4.27699659735858
KDELR3	4.55466777125975
SRP19	7.75541308731112
GABRA6	2.94420088447611
RNF5	8.80836258495586
MFSD1	8.90879279914054
KRI1	6.45553467428278
LRP10	9.23312431826045
KLHL25	4.71086317454453
PUS7L	4.43829794885668
MGMT	5.60257258109145
BUB1	4.30494213442029
RNF138	7.8841312897874
MYLPF	4.18450113578189
HOXD1	5.34827389658925
DYNLRB1	10.0013846555646
AIF1	6.19082719436893
HCN3	3.32273646200528
CSH1	3.38638168758111
MAP4K5	5.69145994743806
CHODL	7.91324735825442
EXOSC8	7.71643035488004
LASP1	8.37472059415722
SLC28A1	3.73498254460197
PLAA	6.27998754654882
KRT6A	4.83707678572116
MYO7B	3.80839214501507
SEH1L	6.74106409856328
MTNR1A	3.22980075775637
TSPAN5	3.85904874263827
MCL1	5.83932163871318
EHBP1	5.23033772183534
CDC45L	5.77992640504895
ATAD3A	5.17267501843561
PRNP	6.50417270135387
OSGIN2	3.33153012548603
DARC	3.75367001387321
SHMT1	4.76443651261701
