Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_B11_472040
Composite Element REF	Signal
PPP2R2A	7.97153539742781
CPA3	3.72955508965728
PVALB	3.01183634537333
BCAT2	5.80165784349984
MFN1	5.61666078721548
F10	3.05443954157105
FAM134C	5.81676005136706
SNX11	5.45486768003775
COMP	3.3082280542014
GPR177	5.99155670440923
TAL1	3.1286968596317
ACSL1	5.99635849097691
ABCC5	4.52847354595427
HCFC2	4.19289206688128
TCAP	3.65954683941317
ABL1	7.11544885323315
RBBP7	9.87373800642936
PTPRG	6.15197096672816
NCOR1	5.26983323048346
MOCOS	6.17235135498309
C14orf93	3.74362714208876
PRDM10	4.30298887080216
TNRC15	4.67122314785323
SPINK4	3.42326302459724
TXNRD1	8.27472208532526
UBE2H	7.23659818723223
BRDT	2.71145535272386
SLC16A4	3.3463584448168
VIP	2.70240110318661
CALCR	3.23818021046246
CCNE2	4.01477444745557
SLC6A8	5.23999337582883
LILRA1	3.83867959189475
MC2R	3.40146444130686
MBTD1	5.15250318390379
USP33	5.98765105565085
PPP1CB	8.42246391126558
C15orf39	4.84949883245582
ABHD8	3.44638934147596
MAP3K12	4.89060578653064
PAAF1	5.24492835178476
ARF5	5.89517105045536
CCT3	9.32214986666761
SLC3A2	5.1214984213368
PIWIL2	3.27114610866297
RAD50	5.07471542218732
IER5	7.23476847017985
SYNE1	3.41775930733575
MBTPS2	3.95682518175783
MVK	4.39364785657802
TSPYL1	9.75783535402943
NCL	8.85698766099402
PSMD10	8.51599621195035
MOBP	3.34654024414015
GUF1	4.30270682851107
WDR44	5.00389221574671
HRH1	5.34827389658925
HIST1H3C	3.69850872818038
C5orf30	5.22966758554532
RASGRP3	3.97478304378863
RNPEP	7.46073472098455
PRKRIP1	4.45440924849271
MED21	6.40355976028427
GRPR	3.73069629516715
SYT11	4.94483884411926
NTSR2	3.20806791489091
Gcom1	5.13691165696237
SPTBN2	3.75835285125145
LRMP	3.86883988316459
HTRA1	9.3970632742855
RNF111	6.61111172378124
SLC26A2	6.33462218965134
WISP1	3.43936549246706
ATP2B4	6.5074218092378
FLJ10769	7.02938867637842
PTH	2.72652647523713
KIAA0895	4.21482157007650
CHST12	4.99287620369022
RAB22A	5.99016136737892
TARDBP	6.60936543447906
RANBP5	7.37236214188604
P2RY10	2.94301751303559
STAU1	8.7245191613974
NME5	5.66843100710707
DDX21	9.44289946761829
CHMP1A	5.92632848340511
BARX1	3.24362116441016
HDAC11	4.48435249387821
NOLA2	6.80668373878916
MTO1	5.3435145797553
DHX29	5.30260503994786
HADHB	8.06914422602284
ADAR	9.71033928767523
SF4	5.7253039470223
PLXNB2	6.42291708299938
P2RX1	3.31354833790352
SLC15A3	4.34232524377419
GAS2	3.07474579614811
EN2	3.3711793408708
NUMB	5.1319224118583
C14orf172	4.57959319822676
TNIP1	6.31434937969278
INHBE	3.3923386501955
TM9SF2	9.6630045862928
PSKH1	4.06751560223983
NSFL1C	6.3893573348153
RHOG	7.27843853991181
HBB	7.52490070569301
MED15	4.80250472957169
HEY1	4.26413129538235
KNG1	3.19467345510034
CASR	3.49483276198646
ITGAX	4.32805525872932
CANT1	6.4649232224627
C6orf66	6.17735246854304
UNC50	7.87272710188032
C21orf33	6.05181100936022
IRF2	4.98854661736857
HEATR6	4.63498471320814
GNG7	4.36573666231902
RUNX2	3.35639581803974
PGR	2.92138779056524
SOX1	3.23315592329142
CROCCL1	5.79373337694697
BRE	6.20946169514302
SRPX	5.31847785293859
MBNL3	3.74113303781142
ODC1	8.98113007556996
SDC3	6.28254154444625
NR2F6	4.71614405706464
ADORA2B	4.12632053925528
ZRSR1	3.15416836316821
ZFYVE16	5.20463740793429
RPUSD2	4.98847692760474
SYNJ2BP	5.88795267262872
POLE	3.90276758265513
E2F2	3.26124932589139
C14orf173	4.94121358471953
THRA	3.95767216108124
MAPK11	3.58324956892298
TBC1D22A	5.8505841280767
PTGES2	4.61467603684373
HIP1R	4.24893081903762
ENO3	3.46147420143985
COL4A6	3.27113513494224
TOMM70A	7.78021604474905
IRGC	3.52870901287672
NAB1	7.16313123226188
DET1	5.75363829099956
TRPM3	3.1462465608105
ZNF532	7.96782958731343
RAP2A	6.3236356284408
PLG	3.33451867288929
FECH	4.71293174531278
CRIP1	9.06866611403469
AZIN1	6.98397942029434
SLC7A7	6.26780010493998
CA8	3.65740895540774
IL10RA	4.84352537181157
CDC42EP4	5.75312083427548
C16orf58	5.0870861298332
ARG2	3.63068495132529
NOL7	7.20296511033284
JARID1A	7.0272022274449
PANK2	7.16689783769969
ASH2L	6.9650942959016
ICAM3	6.05144362481488
TMEM16C	2.87546083545095
MDS1	3.77080350417783
CABYR	3.26471633260464
SLC1A3	5.85994363025011
RNF139	7.90113555369306
ADAM8	4.44232533290472
SFTPC	3.39344662831374
BCL7B	5.14826197550864
MAN2B2	7.54014944604748
PCDHGA11	2.87804183581755
RGS12	3.46750032784312
EIF1AY	3.3016226204037
NUDT13	3.60075547416883
ARL6IP4	6.55803317199259
RPL35A	10.9503545887383
CCDC21	4.24945622640726
RAB40C	3.53319615803636
EMR3	3.15841029854564
PRRG3	3.60531458897350
LRCH1	2.96546214308015
SAA4	3.55329519649956
RAPGEF5	4.33068879186273
ZCCHC2	5.09792152777454
CLIP3	4.64051415231268
MAP4K2	3.57661247370081
C20orf30	9.04034892496098
SULF1	5.24781092259874
C11orf48	7.36758885123825
PRDM5	3.43640909892393
ELOVL1	6.4931437492957
PPP4R2	5.66508832225476
KCNV1	2.66504461185996
ACP1	7.72558364871646
SIGLEC5	3.82082559400476
ZMYM2	5.59776967348994
C19orf61	3.81574680721209
DAGLA	3.92252950898935
GPR32	3.71152719176480
EDG7	5.67591192820963
NEUROD6	4.30438850697492
NEURL	3.71447266102101
SLC2A4RG	5.20720829658258
LPL	5.10841390508559
CA5B	3.59347022774449
MPHOSPH9	3.89781038121379
CLEC2D	3.14232024402906
HMG2L1	6.50219130519232
GRRP1	3.60122501544552
HCN4	3.73279625372286
CD8B	3.52030095181992
HIST1H3D	3.46504719720768
TGM4	3.21006159116616
SLC6A12	4.42769775415303
CD84	3.87279641469451
TBC1D15	6.6287032855348
RASA1	4.66486205512689
PHKG1	3.65569503239934
MAGEA11	3.08614092345278
NONO	9.1190718824888
IMPA1	6.81242881366925
SH3BP1	3.51577574172305
RARRES1	7.75659042439188
NPM3	5.08683515014512
CLEC5A	6.01766563533385
B3GNTL1	4.16673482946424
ITCH	5.35425032371089
MGAT3	3.98629186843150
ARPC5L	7.72645038991039
KLHL26	4.84250754872335
MBP	4.81159870950365
SIM2	3.18872314803239
RPP25	5.97801099754763
SLC2A2	2.90186620049559
EXO1	5.23740911061308
SOSTDC1	3.83869324725663
HRC	3.25464459264915
TRIM48	3.15631334403732
KIRREL	4.86485651159426
PIK3R1	5.25846065142739
HOXC11	3.94932224214653
MAF	4.92858542028491
DOK5	9.46192552424358
HELZ	5.39697916281798
ZMIZ2	5.12064225710537
SLC46A3	5.85594147674812
ADRB3	3.84113144509953
PTRH2	7.46787143213568
DMD	3.50977283012487
STAMBP	7.25017811427387
KRTAP2-4	3.51674252959556
ADCY2	3.40412366498461
MS4A12	3.02231193081409
TCF20	5.04405086369487
KLHL20	4.44153519198995
SRM	6.63408338743634
OTC	3.50931774583718
ABCB11	3.05035436234031
KCNC2	3.82156292614739
CDH19	3.03887763962377
SSH3	5.7101233720146
ZNF135	3.6447706824743
FLJ12529	6.99533586645247
PER1	4.53136539631765
KLC2	3.81280707066593
HDAC1	8.23877965378755
FAM128A	8.67960949177144
FNDC3B	8.62643951547687
MTCP1	5.86677690797148
GPR63	3.41186096788186
FLJ21986	3.79040557482923
LMCD1	4.73106385580798
MICAL1	4.58647286406798
BLZF1	4.10581038210894
IQCA	3.65099572471415
PCDHGC3	3.29145430309134
ATRNL1	3.02568840800224
CAV2	4.98376315558593
SAC	2.89371304419048
DUS1L	6.49392689302463
NEK9	4.51330677326363
WARS2	6.1972147429954
DDO	3.78704187272669
MARCO	4.03499067327834
DCHS1	3.64271245089972
TOMM40	5.33028722868324
RP6-213H19.1	5.77741054475091
TUBGCP5	4.10339154962016
IGSF6	5.89650480793018
TPPP	3.4540634146583
SEPT11	5.23736972051447
ADNP	8.71218481482996
UST	3.8793741269228
C13orf34	5.51397078103901
GSTM5	3.62400860073627
BTD	4.01931720561185
PDCD1LG2	2.93661529608045
SNRPB2	8.74146235732798
APOA4	2.9010422627907
APBA3	4.14021879316401
CUTL1	5.6342912652135
PMS1	7.76203068794957
EIF3E	10.9993725568600
IL9	3.21665661638362
HOXA11	3.26070910462225
NARG1	6.6121346304868
RPL31	8.27915245169287
RAB28	4.33204324299429
LY9	3.25632546663024
TFCP2	5.78123292859755
ATP2B3	3.05249309421856
KDELR2	8.84550804470395
TLE4	4.78799469557083
FLJ43806	3.25001253577898
TLK2	5.13802785046574
PKP3	5.01295472907698
CIR	5.85667456917621
RPN2	10.3722260873895
SH3GL2	2.97199516040548
CTSO	6.0059578866704
SFMBT1	5.81635470236606
WDR57	5.71651021503155
SDF2L1	5.19032340136531
IGFBP3	9.05622607106425
FER1L3	8.09738084231868
DEK	9.41649629226147
C20orf43	7.06490258703452
ARHGAP24	3.27483851171435
ALB	2.97383677652281
SORBS3	4.26159037632243
C4BPA	4.91310982254773
UPF2	6.52919663505456
AGBL2	3.27403101008592
C1QA	7.6627741898778
DOPEY1	4.94787205939316
TERF1	5.75839555249732
KIF22	4.00446754822399
DNTT	3.05462882580582
C10orf6	4.65675784122768
C11orf41	3.10399927839878
NINJ1	6.48939940971623
SEC61A2	4.51336521146568
HNRPF	7.9245145167835
COL11A1	3.59861969084648
HIST1H1D	4.20484617833832
UCP3	3.36625790589360
MYL6B	7.34639943282522
UBAP2	7.32788961255945
TREM1	7.2126700359095
CKMT2	4.26683371230795
HLA-C	10.4151583980166
SLC13A3	3.4835712683151
PLA2G12A	5.43592454933281
SPRED2	4.213907248688
SCN10A	3.70428076745752
TIMP4	3.58210567928809
PITPNC1	5.19511353873636
SLIT2	6.03832843041788
RSF1	4.78528333255194
POU3F3	3.15826420577905
LIN7C	5.66886540431001
NKX2-2	3.00431734941607
DPPA4	2.79528286935645
ZNF804A	3.02591072572438
CCIN	3.46809810203644
SLC25A31	2.64377935963919
KCNMB4	3.45311762856101
FUT2	4.05393814126956
RABL5	4.01489751877592
FZD4	6.30326848855526
GALNS	5.33064051718708
PNMA3	3.65733600597462
STX6	5.2503926873
HIST1H1C	4.8449846983551
CIDEB	4.6727571291667
CASP4	7.47063703076533
PDK3	4.04050160638381
WIT1	3.76388696054027
TPR	6.77237629677152
MTX2	8.37198317695341
HIST1H2BH	3.99688547440652
BRD3	7.03946981452641
HIST1H2BO	3.50564100518027
SERPINA3	7.93465470737801
UBXD6	5.64954027259305
HOXB7	5.12533242911986
C7orf23	5.87824188892337
KIAA0143	8.07386599874236
KCNJ16	4.68090438573713
STAB2	3.10481003838255
TNPO2	4.69335816582447
CENTG1	3.49823518505998
IRF9	8.4401800192598
MCPH1	2.9451050612506
FABP2	3.50003293127021
C9orf3	5.08423275251799
FBXL4	4.91498332667467
LBH	7.00570711991752
MYO1D	4.01114192817398
PTDSS2	4.81399945355772
BMP2K	4.20270555799992
NFU1	7.67227900766431
UGT8	4.02199759536481
SLC25A23	4.44304255445476
MAPK4	3.47595936369464
HINT1	10.0841578008486
GLP2R	3.23863520955829
WNT7B	3.52365443489406
SETD4	4.26492045275719
CHCHD2	10.5761599999407
DYNLT3	7.85426527935702
FKBP11	6.41867708787708
NDP	4.98440507227501
RHOBTB1	5.22457185827979
FLII	5.93897489694923
SLC4A4	3.90606777946008
RPL38	9.28140655218349
HTF9C	4.26391617799897
RPS16	12.0980945878850
AP2A2	5.3942727028581
CHPF	5.72244484439159
CSNK2A1	6.88213141811841
MAP7D1	5.53809809089403
FKBP6	3.40905978499558
ZNF214	3.85720603483545
DDX56	5.40482024698883
TWIST1	5.87609347045133
EPO	3.26342352142917
MRPS18B	6.48581960664102
ZNF682	2.99373277377909
AOX1	3.57874317787642
RPL14	9.74373745294132
CYR61	5.49604893024986
JRKL	5.39495482960834
DTNA	3.50443350561778
MAFF	7.34722949373191
LOC51136	3.42000825385538
TMOD3	3.97801492658278
LY96	5.84849658248806
EEA1	3.90022891213193
KLK3	3.3921713120235
IL1R1	6.07527282951208
HRSP12	5.11366332754464
KTN1	8.42408335825285
LOH11CR2A	8.1874197366095
ARL5A	8.32703353945003
MAB21L1	3.05856124268541
C20orf59	3.91799261165144
ADAM2	3.02114281896371
PHKB	6.96236272334708
CCT6A	7.54519133074321
TBC1D8B	4.3024883228527
FAM13A1	4.72836907131693
EHHADH	3.90614064808824
LAPTM4B	11.0190631495163
TMEM147	9.56551282751873
ITGB5	6.814391284162
YIPF3	5.9492176753017
FKBP2	7.54815763892332
XPO7	5.77872014961651
GPR75	3.31448035406079
NR1D1	4.36889140150807
TRIM5	5.01051410578053
TMEM110	4.38007616070013
APOC1	9.11948149687814
RNASE4	4.77641415619577
PARD6B	2.9447876497575
ARID1A	5.96756075912652
NEK2	5.18489697828173
RRAGB	4.385184388052
PCDHGA3	3.29632391815221
HIST2H2BE	5.37787085883391
RCN2	9.52534612201837
STARD7	9.0807414225634
SHMT2	7.06961857424908
MLYCD	5.36760751308399
KIAA1751	3.10604418058461
NDUFA5	8.00844247144973
THAP9	3.06258935775163
FLVCR2	3.82549677636861
RP11-217H1.1	7.31368962472664
AP1S1	5.01170533596585
NCLN	4.25792096683131
SDHA	7.67263100507326
SMAD6	4.13579240774048
SAV1	6.66114450537005
SAT1	9.25239474583693
ADAMTS7	3.32907639184328
RPP38	7.1210313418859
RCBTB2	5.58749140895708
VEGFB	4.58394905237786
COLQ	3.58254698983169
RBMS1	7.8923566891975
NRXN2	3.39891822619055
WBSCR16	5.414500082398
DRG2	4.422012009154
KLRB1	3.85650968672519
DNASE2B	3.17162059438207
SAFB	4.58207385652194
MAPK8IP1	4.00602947737592
RFX2	3.69377225764466
MLLT4	3.69525378370495
ANKZF1	5.60782085539445
DUSP8	3.49721570250319
C19orf50	4.5956077241231
MEF2C	4.84254447366066
SENP5	3.86281014710273
NFKBIL2	2.93173455987286
LBR	6.6040789995057
CBFA2T3	3.57010642774875
AFF3	3.28681027227875
IL2RG	5.50155052183571
CCDC51	7.13395384752821
COG7	5.16379153988345
MYB	4.68258906608813
KLF3	5.24868751275158
PLXNA3	4.19185322452755
KCTD14	5.00890079379262
FZR1	3.65631312606354
XRCC2	4.64647037767592
SLC44A4	5.96035463987132
ESPL1	5.33462382622034
MMS19	5.57631872216462
GMPR2	6.97920196553604
ST8SIA5	3.24718058955857
TBC1D19	5.00586025725555
CHPT1	6.1259765349485
ERBB4	4.80896397858677
TSPAN32	3.66547547562688
MAP4	5.99928480488453
ACTR3	10.030878587724
UGCG	8.58386127691978
GPHN	3.83171885000251
ZAP70	3.04627307214004
SLC6A2	3.67655370363436
LPP	4.81985475847893
PTPRCAP	4.11364409411058
IL12RB1	3.53657283463182
HIVEP1	4.82049247859319
ATRX	5.34562262698603
EIF4EBP2	7.3070915527195
DFFB	4.10193496791868
DMRT1	3.21619344707506
CHST8	3.84513702158889
HSPB6	3.65782520909520
C14orf109	7.13797424163877
IER2	7.72116105549028
NMB	6.26150386590212
COX5A	10.7082270986010
EIF6	8.12496973689667
AIFM1	7.2738368522335
WWC2	3.76505983422241
GSTA1	3.5327328304356
POLR2L	8.34532321302346
MRPL4	5.76680730170561
SEMG1	2.85674826629775
MPPED2	4.88194291594443
FLJ21062	3.7933939461481
TRAF3IP2	6.44156875107598
EPB41L4A	3.29010464888832
LILRA4	3.35106134779222
LAMA2	4.23911308836366
TAF4B	3.27974673064994
RLBP1	3.15595388183956
SLTM	5.83043406439476
CD300C	3.85872784697159
FLJ10404	4.51246813524089
RTDR1	4.27985226962423
MALT1	4.55343184477992
ARVCF	4.18599707990755
RENBP	4.15556669226858
ATXN7L1	3.32566943437942
NID1	4.43223794441335
TUBGCP3	5.28158370599054
ZNF783	4.48357471239085
ITIH5	5.0783143643054
ZNF85	4.97603788173732
MMP13	4.14866183514724
KIAA0329	4.06046753095457
C8A	3.4202229052519
MGC87042	3.25094921385313
HOXC13	3.06298815988815
CLGN	4.22220234341727
SLC25A37	4.59064438167969
SMARCC2	6.37017774103058
TFDP2	6.7510409744029
POLI	4.81326832576885
HCP5	5.36964579907451
UCN	3.52289181585140
ZNF764	4.32579238702377
USF2	5.53627247572284
C20orf24	10.4410818778886
FHL3	4.50791643657255
SPATA5L1	5.58698680618002
JMJD3	4.63917618250047
MMRN2	4.23073100698810
DSP	9.78705582636183
NDST1	3.99162987822077
ZNF248	4.41001806303219
PELP1	4.89998810774915
MBL2	3.41166911650938
ZNF230	5.15809867774345
RNF41	5.28073325419898
THOC5	4.79922301574738
MSN	8.66024588634903
SLC9A5	3.56835012335339
SERINC3	7.69956059253721
ZNF434	4.21439279466583
MUSK	2.81764691042084
SMARCD1	4.22734888916897
C11orf75	6.19290530721769
ZFP106	7.00332437516816
GTF2E1	7.34482820449149
RY1	6.9647947341842
ATAD2B	3.74836383020812
DDOST	9.1101394914775
ARHGAP17	6.41299784876051
GPNMB	10.0188732146335
TTF2	5.36421108322192
SFPQ	7.77605736872343
GFRA4	3.19761071220042
TIGD6	3.36817658344819
SLC39A14	7.84404359504518
AKR1B10	3.0304676094216
NGRN	8.34530723892323
RGS16	4.21418673556922
URB1	3.93942497511118
GPR137B	6.27841415066413
MECP2	4.6708735074102
PSMA1	9.6932559538436
TOP3B	3.53845988187082
NFATC4	3.89590537041493
RAB7L1	5.58325588243139
CSN3	3.30159317794535
NOS1	3.62487787621853
CA14	4.41109315058839
BMPR1A	6.39788088519505
YBX2	3.69747412551915
PRL	3.23636096763874
SNRP70	6.85335639044635
C6orf130	6.6248205505139
KIAA1166	3.89044761301293
FUBP3	5.69532611539624
STAG2	7.9459003826055
ACACA	6.02013066476136
ABCG1	4.60448581472316
ATOH1	2.97651211970412
ODF1	3.18128679820431
TMEM127	6.14128050511848
CD55	9.88155855649786
PLN	3.63056886974471
RPS23	12.1093119522627
LYPLA1	8.71730857350532
PRDM9	3.56450713321573
SSX2	3.75715365027495
PLUNC	3.72547901397012
SYNGR3	3.52668441164138
EML1	4.39397314024575
LNPEP	3.25943065570548
SMAD3	4.47275763813008
NUP93	7.0316816862126
HISPPD1	4.95225059635346
HNRPUL2	4.09067715442129
YARS2	5.98963997645307
TBC1D12	4.36963501713709
ZCCHC4	3.70876943099871
FBXO22	3.94497731889198
C16orf24	4.59498287361856
ZNF669	5.19024426742334
PTGDR	3.04247965211654
DDX27	6.87069883877127
KIAA0409	4.53617676987445
ASB8	5.19930330476808
MEPE	3.40640809541020
PLP2	8.09182048526042
COQ7	4.48536513321739
CHMP5	8.85284512080524
CACNB3	5.09843277450586
C10orf84	3.72859545508864
SPO11	3.6348332022324
NEDD4	3.34774922190641
THAP11	4.91396687816269
ZNF43	5.11070472496033
KRT13	2.85802995597834
NEK4	5.95990839257587
MRPL19	6.56341170890242
RBBP9	3.62416404226265
PRKAR2A	5.46475300460417
IHPK1	5.31273951245942
ATP6V0B	8.35770273743966
CACNA1E	2.98337637224085
CEACAM8	3.04193899607185
PEX14	4.93139787036904
BXDC5	8.36068663414677
ZBTB38	7.78174780427529
PAFAH1B1	5.5930529971161
PCTK2	4.6939629933979
LRRC16	4.51107772834964
OSTF1	5.89919186776456
KIAA0323	5.8373000229204
FYCO1	5.87763537497316
TXNDC13	7.53583113232448
PLTP	7.31772173967666
SLC25A1	6.7456094992096
EZH2	5.01312141489184
PLEKHB1	4.29220983919909
GRB7	4.86817485112824
ZFP37	3.58300102432216
MRPL33	9.57938925742888
C9orf27	3.19888981984167
PELO	6.24733229449558
ARMC1	6.82532935933383
ZNF154	3.53966137152575
C3orf64	3.99413103738237
FLJ10357	4.87965830950638
PON1	3.31955264215521
SYT5	3.20309718466949
TMEM66	9.90935147060618
ATP4A	3.49308521937967
HBEGF	4.0126828433018
PI4KA	5.44835731803876
LEPRE1	4.69036101983907
POU2AF1	3.77580697233607
MRPL12	6.49458938084677
GNPDA1	7.1605574493243
RASAL1	4.74472063399733
ZC3H3	4.38257719500340
DDAH1	7.78324226386807
MGAT1	5.78116257666894
TIPARP	6.88763089211187
UGT2B15	3.25101005737374
DNASE1L3	3.43839478863154
CHEK1	5.49370900895789
ZNF8	4.37464273094425
TXNDC1	8.80143829794854
CKB	6.10704957753119
RTN3	8.3071306135354
IPO8	4.26403290679119
FZD2	4.5754321456786
PART1	5.07000741034217
PSMB6	7.689755426345
MAP3K14	3.64651652218273
PCDHB8	3.35249838409132
PHC3	3.41213499702208
PPP1R8	5.73924239478654
NOVA2	3.49891577880241
TNFRSF11B	4.5210623046354
GOLPH3	9.09968570341425
LOC51233	3.77161076687402
GGTLA4	3.07033471827138
PDE6D	5.27924527963124
TTLL1	4.29976489445624
ZNF117	3.79682515560665
NKRF	7.06244920745566
CLK2	7.10937173843251
TNFSF15	3.97807464659976
DUSP2	4.49996032987175
HSD17B11	7.31182188868712
SECISBP2	4.46284197183442
PPAP2C	4.65123206146802
GABRR2	3.70773710865831
LOC51145	2.84354914055939
PIK3C3	7.30868523687256
DHDDS	4.73525304117932
CTSW	3.42907542722416
NEFM	3.28192139823542
TNNC2	3.55413539024198
ANKRD28	4.91354886808507
MRPL28	4.75173353880633
STMN3	3.32542665447021
SYN1	3.69658862729787
RAB14	6.0600719905893
PIGV	5.2522948315985
CDK2AP2	7.21369845074195
ZIM2	3.79152172319022
APBB1	4.32839621897205
SND1	6.81938488417913
C1orf123	7.28811399586625
B4GALT1	3.48709284354345
CHD3	4.51277638354035
RNASE2	5.11087179921661
BCAP31	8.6219988513196
SLC25A44	5.10665734202618
CXXC1	6.3467947788055
PIB5PA	3.76535328313788
CD40	4.63079969073253
FAT2	3.52906375021197
DYNC1LI2	4.68282992621369
GDI1	6.38884857524488
ZNF81	2.88867729893811
VSNL1	3.66919801112673
PIH1D1	6.31519794337761
KRTAP5-9	3.45254515884293
FLJ10081	3.53229444592947
CS	8.92576358391206
ZNF318	5.1218174157794
IGFBP7	10.7821404910629
ZNF609	4.12961019894745
SIRT4	3.16700981858725
SCN4A	3.4952537607898
ARHGAP4	3.84367535755022
EHMT2	5.2622626279378
UFD1L	8.33885210751505
EXOSC10	6.03264575620994
ECE2	3.577305384233
ERMP1	6.9996779265384
OVGP1	5.19045678875684
GTPBP3	5.31264839947505
FAM82C	6.47509303416104
PACS2	4.87331061553239
C19orf36	3.50946321445467
UNC84A	8.0481081623413
ARL4C	6.69759194587519
SCD5	3.90221491336697
ATG4B	4.88689244033279
LASS6	8.01699458532648
LSG1	5.18346910444742
MAL	5.66328989662507
GPR22	3.18615006581403
WDR5B	6.40053720517177
GALR1	2.97179875089179
AQP4	3.1901604560776
C17orf60	3.83329933514688
HDAC7A	4.98302046083828
GRIN2C	3.27282524412964
ARMC8	5.45725925016348
SLC47A1	3.48381700708381
DMPK	3.54256148677763
CCRN4L	3.53508216458527
CBR4	5.6720731864369
KIFC1	5.20424500496233
LHX5	2.7234214937715
SMC1A	5.93295847726551
LPXN	6.2248002808998
TRPC7	2.83773311430233
SERPINA1	10.6333650034152
SMYD5	4.23258795140385
RPS13	11.7492114719109
CRHR2	3.43273660247252
TUSC2	5.51251479261581
PRKAA1	4.66173211270012
FADS2	5.0179657990007
ENAH	7.18721552844402
PRO1768	3.24416651428278
KIR3DL2	3.17804248088055
APBA2BP	4.6490716118361
ATP2C1	6.00923918532651
ALDH1A2	3.3691434882076
RNF103	7.97598428522856
AHCY	9.53205266512754
CROT	5.26618460987601
PABPC3	8.24769620539145
ALG12	4.10913369505643
EGR1	6.30030325979295
THSD1	3.78274081714509
CCL17	3.35567760280297
BZRPL1	3.05719933955347
KHK	3.59873121703421
ESRRG	4.0064243612973
SLC12A2	4.52020310125618
CNGA1	2.84389431831262
RDH5	4.46485531218182
CD58	5.70661447394221
PTGFR	2.89586035865592
CCDC48	3.53856680304508
CCDC76	4.8011832871548
CDR2	4.94049354996863
ZIC4	3.42184756431562
SELE	2.96140182412202
OR1G1	3.93810878765573
EXOSC9	5.45501585793153
PSMC6	9.53661362075478
ABCB1	2.99374901043815
GPR12	3.21834712838722
KIAA0196	6.71091865232435
PCDHA2	2.92213521086442
SSR3	5.69489823293605
MSI1	3.48462366578914
TRAT1	2.72139827384215
CC2D1A	4.10520693345806
PLAGL1	4.61372203077111
LLGL1	3.66235751452689
KLF6	5.69040844601811
MTF1	4.68416389299836
RNF2	4.79747452028301
tcag7.1314	5.52126890706276
NR5A1	3.09876815162902
THBD	4.59370295808582
ABCD2	2.87031269462846
ITGB7	4.37659017121209
DNAJC7	5.52153430701791
CCDC81	3.35282998078303
TM2D3	9.38954351120749
HUWE1	5.09046282031804
CDH17	3.72938684439393
CD180	4.33234583527711
FAAH	3.80470809030514
IL17A	2.91584173159155
POLA1	5.7609800799376
TMPO	5.50228419272912
LYRM5	5.42680527089928
GNAT3	2.9279756657236
TM7SF2	5.84031606444082
FLOT2	4.57607313365593
MAP4K1	4.28110369897292
HDGFRP3	6.68391147949934
RRAS2	5.69128666757838
OXCT1	5.28029898938127
LTBP2	6.50327801853615
ARPC5	10.3434343361874
SV2B	3.57974717054151
ZDHHC4	6.76836789589924
CYP2A6	3.70096382604941
PDE9A	3.98050927457601
ABCA8	3.49315804538617
NDUFS2	8.42451487831506
UBR5	6.41202500384212
FLJ22662	6.38553765262291
GP6	3.88823609976459
CRYBA2	3.14179220642348
LEF1	4.42267922407991
ZNF20	5.41348486464369
CTPS	5.97016190065633
EPS8L1	6.0145129498833
EYA1	3.05720644732252
SERPINB2	4.52140478835366
MAPK14	4.92646458378276
GTF2F2	4.9503808440673
ZNHIT4	4.22750151863256
