Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_F01_586114
Composite Element REF	Signal
DEGS1	7.85073757784949
ARHGEF4	3.27786854617684
DBNDD1	4.88626480326218
TBL1XR1	5.51922951043341
FAIM	7.80712198960722
SP140	3.97541348568483
G6PD	5.78198396927845
NUDC	7.74173040762552
GABRP	9.7935772149636
SCARA3	5.0097286871496
TACSTD2	5.96982115389622
EIF3J	7.53712014996273
PPP2R2A	8.42888917321819
CPA3	3.93832437651159
PVALB	3.09369721806630
BCAT2	6.45278078352307
MFN1	6.94990870920026
F10	2.81905777223889
FAM134C	6.69757614514399
SNX11	6.68934785880135
COMP	6.23207071369914
GPR177	6.19696285603028
TAL1	3.04537939977332
ACSL1	6.38569852194557
ABCC5	6.50638410135917
HCFC2	4.9685143144507
TCAP	3.18948903590177
ABL1	7.56201737692526
RBBP7	9.88566165351492
PTPRG	5.41637297119808
NCOR1	6.21772094251472
MOCOS	7.79133491374772
C14orf93	3.93788185500797
PRDM10	4.50710491185751
TNRC15	6.61519249410356
SPINK4	3.5352699176679
TXNRD1	7.6045451983395
UBE2H	7.16673697442903
BRDT	2.58364324940825
SLC16A4	3.75482186699511
VIP	2.89194960805751
CALCR	3.12077164734849
CCNE2	4.68912632495088
SLC6A8	4.77633834749554
LILRA1	3.57097845331903
MC2R	3.33598467245810
MBTD1	5.50455570729354
USP33	6.05036814720421
PPP1CB	8.90245479434575
C15orf39	5.23709819135549
ABHD8	4.30081168666981
MAP3K12	4.52175857085957
PAAF1	7.09215917760286
ARF5	7.73416444365322
CCT3	9.98258238919737
SLC3A2	6.17601407793977
PIWIL2	3.24338814784476
RAD50	6.3972796689858
IER5	8.69853172505576
SYNE1	3.57151171569474
MBTPS2	3.77004349264179
MVK	4.64783069126834
TSPYL1	8.18788106210035
NCL	9.4223137635288
PSMD10	8.54880544946445
MOBP	3.35485225525363
GUF1	4.06667063132513
WDR44	6.60879185258726
HRH1	4.80148605811638
HIST1H3C	3.49095697956078
C5orf30	6.73152402949163
RASGRP3	4.30548761722749
RNPEP	7.93751229492395
PRKRIP1	5.77793611410758
MED21	7.06043850415629
GRPR	3.9102555104509
SYT11	5.8573935251291
NTSR2	3.70667601657489
Gcom1	6.47083311214263
SPTBN2	3.12819953224844
LRMP	4.22444438509051
HTRA1	8.5516626200718
RNF111	7.4907053551075
SLC26A2	7.93351012166315
WISP1	3.39905165629841
ATP2B4	6.42627192196128
FLJ10769	6.29139176889478
PTH	2.75904211855624
KIAA0895	6.73095112091604
CHST12	7.02227789240457
RAB22A	6.50604130255397
TARDBP	7.55764739613266
RANBP5	6.87278176348289
P2RY10	3.27360610467601
STAU1	8.75310899752621
NME5	3.63131274081535
DDX21	9.01301523586825
CHMP1A	6.13673317980888
BARX1	2.79777114536312
HDAC11	4.74580919536706
NOLA2	7.80793060509913
MTO1	6.45438251366116
DHX29	6.69829961995418
HADHB	9.76608634101293
ADAR	10.5014386349056
SF4	6.7630251995513
PLXNB2	5.7575504428721
P2RX1	3.2672025983035
SLC15A3	4.74686608868332
GAS2	4.57172707142289
EN2	3.09958891839707
NUMB	5.86514791119187
C14orf172	4.79569190274637
TNIP1	7.58514077838697
INHBE	3.47625795611914
TM9SF2	8.2779618822911
PSKH1	4.43289484227031
NSFL1C	7.29884708703174
RHOG	7.84369711137532
HBB	7.32663164311835
MED15	4.48341172479444
HEY1	5.72185351114922
KNG1	3.13285378934098
CASR	3.68936396320988
ITGAX	4.49023478773406
CANT1	6.7703360305463
C6orf66	7.20650914401291
UNC50	8.3094030767999
C21orf33	5.76673836549758
IRF2	6.3964528323771
HEATR6	5.43944640782248
GNG7	4.11270643147594
RUNX2	3.19757142011386
PGR	2.97091756027419
SOX1	3.27293129063653
CROCCL1	6.99489107718185
BRE	6.41930109223966
SRPX	6.39532833198721
MBNL3	4.09164844621771
ODC1	8.90045622481503
SDC3	6.46259313313127
NR2F6	4.85245978749685
ADORA2B	3.80935079992839
ZRSR1	2.88483976910673
ZFYVE16	7.07667111419796
RPUSD2	5.64708573609132
SYNJ2BP	6.75562946106752
POLE	5.08208811632398
E2F2	2.90574891298096
C14orf173	5.00842639931834
THRA	4.16224087421075
MAPK11	3.73941752983403
TBC1D22A	6.1959596726292
PTGES2	6.33704691135875
HIP1R	4.82135261805912
ENO3	3.21936914216530
COL4A6	3.43825428633408
TOMM70A	8.4915640753784
IRGC	3.22292664794009
NAB1	5.46516231597404
DET1	6.52870424430767
TRPM3	3.20027198337390
ZNF532	6.80422892254438
RAP2A	5.69281649810516
PLG	3.27119926589488
FECH	6.5387722162872
CRIP1	5.2694299165237
AZIN1	7.10565854462495
SLC7A7	7.02941125717015
CA8	6.24205862353489
IL10RA	6.49269059979327
CDC42EP4	5.55837621788799
C16orf58	5.77590832131574
ARG2	5.33853849997564
NOL7	7.83633433857848
JARID1A	5.64975941848919
PANK2	7.30446259619933
ASH2L	7.84046801696026
ICAM3	7.76618524040901
TMEM16C	3.01524863137840
MDS1	4.23777174076927
CABYR	3.85016336881042
SLC1A3	7.86639791970496
RNF139	8.1321276929182
ADAM8	3.96573796692691
SFTPC	3.54996147225897
BCL7B	6.04625358519094
MAN2B2	6.29407408666122
PCDHGA11	2.98667084110093
RGS12	3.53034179762500
EIF1AY	3.33814129284968
NUDT13	2.99131034259488
ARL6IP4	7.30393218945689
RPL35A	11.395220319179
CCDC21	5.87199347802898
RAB40C	3.6118448730448
EMR3	3.15258673608456
PRRG3	3.33951568083520
LRCH1	3.11691121024457
SAA4	3.79965701756038
RAPGEF5	4.68132700044256
ZCCHC2	5.78039138271372
CLIP3	4.27193457290179
MAP4K2	3.68125739552106
C20orf30	8.59092232849422
SULF1	7.26154432415735
C11orf48	8.3992494962162
PRDM5	3.30577162090246
ELOVL1	7.1862631319277
PPP4R2	7.00354724921908
KCNV1	2.64687486094811
ACP1	8.40503716989896
SIGLEC5	4.1707803806107
ZMYM2	5.73323952922092
C19orf61	4.58792375250301
DAGLA	3.76369279011207
GPR32	3.55911085824625
EDG7	3.59538531792688
NEUROD6	4.24380287377906
NEURL	3.76417811656102
SLC2A4RG	7.20664402398566
LPL	5.18400088126341
CA5B	3.86799384529305
MPHOSPH9	4.92030505587023
CLEC2D	3.39644224893213
HMG2L1	7.0993913155572
GRRP1	3.28950252087512
HCN4	3.7250144106159
CD8B	3.55092558489449
HIST1H3D	6.31918201580399
TGM4	3.22121169507894
SLC6A12	3.2987685144826
CD84	3.85882950958789
TBC1D15	7.35223986897901
RASA1	7.49591283476718
PHKG1	3.61243062935372
MAGEA11	2.95435377132790
NONO	8.76042535145278
IMPA1	7.83783838398654
SH3BP1	3.3226092605262
RARRES1	11.0338890806235
NPM3	6.60737671127684
CLEC5A	5.39049292590949
B3GNTL1	4.04207981664957
ITCH	5.69338039411034
MGAT3	3.38935418352714
ARPC5L	7.91482315126923
KLHL26	6.23268118964818
MBP	4.43699118215231
SIM2	3.11062508313826
RPP25	5.91246927775022
SLC2A2	2.79472789280099
EXO1	7.10956686325142
SOSTDC1	3.49994634425806
HRC	3.17901961100667
TRIM48	3.03428783338510
KIRREL	3.60560713016775
PIK3R1	6.87693346207891
HOXC11	4.1348106092532
MAF	5.323201442674
DOK5	7.75742449848038
HELZ	5.87454269334498
ZMIZ2	6.0828341489227
SLC46A3	6.07555912318878
ADRB3	3.90852446835308
PTRH2	7.36138696525371
DMD	5.08129569415621
STAMBP	8.00443531509445
KRTAP2-4	3.45523276492868
ADCY2	3.51308155318648
MS4A12	3.14823078272814
TCF20	5.122891961681
KLHL20	5.24519797605617
SRM	7.30908966442392
OTC	3.6397656293251
ABCB11	2.95410834135295
KCNC2	3.04756478615308
CDH19	3.11622654963692
SSH3	6.16836163497195
ZNF135	3.71397231128041
FLJ12529	7.77605777044765
PER1	5.95011186007026
KLC2	4.82428365517998
HDAC1	9.04278638474544
FAM128A	8.16274857622762
FNDC3B	8.34582278819116
MTCP1	6.49149031255670
GPR63	3.37621218290581
FLJ21986	3.89447216107794
LMCD1	5.68548497126665
MICAL1	4.78681401070338
BLZF1	5.08479022530858
IQCA	3.51279398196419
PCDHGC3	3.53258968941525
ATRNL1	2.84607540299694
CAV2	5.38778714085456
SAC	2.92016046623766
DUS1L	6.20321236633006
NEK9	4.72053621471086
WARS2	5.98799299364122
DDO	3.13279685073133
MARCO	3.60164691662517
DCHS1	4.07585890350284
TOMM40	5.88474132014686
RP6-213H19.1	7.06801558797506
TUBGCP5	5.26817874059726
IGSF6	6.42751464697747
TPPP	3.14656494689113
SEPT11	4.96591072626945
ADNP	8.2179973258193
UST	3.57848360544629
C13orf34	5.38530856059827
GSTM5	3.45870573180675
BTD	4.53117499219096
PDCD1LG2	3.05379731367462
SNRPB2	8.64523634370941
APOA4	3.13817038086465
APBA3	4.52981918351932
CUTL1	5.93265297817372
PMS1	8.07657831791787
EIF3E	10.7404744819910
IL9	3.40371369252060
HOXA11	3.42626232294536
NARG1	7.36104407312957
RPL31	8.76478474755848
RAB28	4.57653612942698
LY9	3.3511090788128
TFCP2	5.48245138481854
ATP2B3	3.07641195463581
KDELR2	8.93716599335085
TLE4	4.92036675878765
FLJ43806	2.96257895443341
TLK2	5.839791887933
PKP3	4.56361524431806
CIR	5.83435434571108
RPN2	10.2292059342772
SH3GL2	2.89248343264875
CTSO	6.5192706698212
SFMBT1	5.22359506142032
WDR57	7.7325866748224
SDF2L1	6.49389025562874
IGFBP3	10.4249034819379
FER1L3	7.7306380488838
DEK	10.2083675885867
C20orf43	7.70505268896554
ARHGAP24	3.46235361342227
ALB	3.02423134539
SORBS3	4.40225353569672
C4BPA	4.45646383746014
UPF2	6.38070228819817
AGBL2	3.25406872363287
C1QA	9.31651549766567
DOPEY1	5.45386428722986
TERF1	7.65781899560941
KIF22	4.78854131561455
DNTT	3.06104398773759
C10orf6	6.05891212547594
C11orf41	3.18485915399006
NINJ1	7.09573197969871
SEC61A2	3.99582915897645
HNRPF	7.68682663621876
COL11A1	7.07849565584738
HIST1H1D	5.46780801289687
UCP3	3.41450137274788
MYL6B	7.61567453371615
UBAP2	7.86384815103662
TREM1	4.94967881687988
CKMT2	8.02633516282182
HLA-C	11.3657058301873
SLC13A3	3.52650843265850
PLA2G12A	6.76728693373815
SPRED2	4.48056083286616
SCN10A	3.49405377334842
TIMP4	3.89228275037524
PITPNC1	6.41903626744829
SLIT2	7.01471656796292
RSF1	5.87479078341979
POU3F3	2.78876482345042
LIN7C	6.42807949367929
NKX2-2	2.96652050172734
DPPA4	2.75084414739738
ZNF804A	3.18418616972821
CCIN	3.19719149142538
SLC25A31	2.79058335757408
KCNMB4	3.25030926209184
FUT2	5.62409988142259
RABL5	5.76460152976817
FZD4	5.19857378353039
GALNS	6.05694178327535
PNMA3	3.40414186017442
STX6	6.65655644893895
HIST1H1C	9.12476848222736
CIDEB	4.69639505440676
CASP4	6.9477113927626
PDK3	4.48038640972388
WIT1	4.90524017780498
TPR	7.42884611931659
MTX2	8.15932781733908
HIST1H2BH	6.68871697913605
BRD3	7.15362964800275
HIST1H2BO	4.04657317122584
SERPINA3	6.09778669683018
UBXD6	5.87453434477064
HOXB7	7.5335482493063
C7orf23	7.49925406937963
KIAA0143	7.71903519923012
KCNJ16	3.2035057317683
STAB2	3.48144815366646
TNPO2	5.58781264640211
CENTG1	3.20658545334761
IRF9	8.54519828445457
MCPH1	4.16145530509016
FABP2	3.03833747396967
C9orf3	7.11396482976667
FBXL4	5.02317024608976
LBH	5.05729339068653
MYO1D	5.15864543368101
PTDSS2	4.5939004417051
BMP2K	6.30058046611864
NFU1	8.7983846827405
UGT8	6.00076804202533
SLC25A23	4.74012835982471
MAPK4	3.30099233684349
HINT1	10.5565807768005
GLP2R	3.12700184480778
WNT7B	3.52313681212802
SETD4	5.2470979927714
CHCHD2	11.7497153994227
DYNLT3	8.47592511125434
FKBP11	7.86296476059473
NDP	2.97769707671617
RHOBTB1	6.34061742737506
FLII	6.19179058711322
SLC4A4	3.82735753347319
RPL38	9.32689931221982
HTF9C	4.79124736333877
RPS16	11.6996618293750
AP2A2	5.86609582739302
CHPF	5.46077570904255
CSNK2A1	7.02736474406365
MAP7D1	6.37249007986773
FKBP6	3.20010671463507
ZNF214	3.38355414277681
DDX56	7.28604569615449
TWIST1	7.5379038350653
EPO	3.18694209799316
MRPS18B	7.87876191591563
ZNF682	3.55685460792143
AOX1	3.40255658837906
RPL14	9.92066142424886
CYR61	6.563957779979
JRKL	5.30718746528864
DTNA	3.41694734879699
MAFF	8.37752669968129
LOC51136	3.79401867120019
TMOD3	5.18373865136252
LY96	6.89355030446834
EEA1	4.25022988076841
KLK3	3.30603664984122
IL1R1	5.4870795915616
HRSP12	6.11142592038232
KTN1	8.10722106720496
LOH11CR2A	6.71302208120804
ARL5A	8.0580667246055
MAB21L1	3.2205266778092
C20orf59	4.06317402132056
ADAM2	2.77226432775965
PHKB	6.40563814875404
CCT6A	8.85377897939048
TBC1D8B	5.71685032999505
FAM13A1	5.84824603057794
EHHADH	5.27958862023663
LAPTM4B	12.0393471481664
TMEM147	8.66006903401072
ITGB5	7.10803448723589
YIPF3	7.21515436490026
FKBP2	8.44035556916514
XPO7	6.50168499334149
GPR75	3.26438232058623
NR1D1	5.14619201324609
TRIM5	6.07472864963595
TMEM110	4.85878465373825
APOC1	10.5260329193973
RNASE4	6.86136818153468
PARD6B	2.82793226711495
ARID1A	6.47597061612392
NEK2	6.34486246520238
RRAGB	5.14138435680809
PCDHGA3	3.24065684171438
HIST2H2BE	6.7504958020258
RCN2	8.56990878800713
STARD7	9.480318113929
SHMT2	6.824462265019
MLYCD	4.42229746450093
KIAA1751	3.07829823753927
NDUFA5	9.37819720470852
THAP9	2.89122616026141
FLVCR2	4.15979467137011
RP11-217H1.1	8.31476632645385
AP1S1	6.3976312901194
NCLN	4.87997392960835
SDHA	8.40273508511354
SMAD6	3.98188967915545
SAV1	5.89842748075093
SAT1	10.1585207829333
ADAMTS7	3.36519520232462
RPP38	6.88757818464952
RCBTB2	6.4185461040216
VEGFB	5.3697863562196
COLQ	3.57160360165145
RBMS1	7.05304373533359
NRXN2	3.16082269564459
WBSCR16	6.09450428307096
DRG2	5.63082834639172
KLRB1	5.06315229207914
DNASE2B	3.1265480444498
SAFB	5.35045837173685
MAPK8IP1	4.15486445310628
RFX2	3.96433910492613
MLLT4	3.58465347213015
ANKZF1	6.00909102062001
DUSP8	3.54929502426078
C19orf50	5.47898779701717
MEF2C	5.4361562941662
SENP5	5.44100954217695
NFKBIL2	3.45886527806547
LBR	7.9422843266512
CBFA2T3	3.33716181890735
AFF3	3.30606474979252
IL2RG	5.83837192733504
CCDC51	6.63051054772218
COG7	5.7562824603876
MYB	3.69771134714816
KLF3	5.35571657968931
PLXNA3	4.18371911847525
KCTD14	3.04390656518917
FZR1	3.77532654761124
XRCC2	5.91332525280881
SLC44A4	7.5401702618418
ESPL1	6.02679442083401
MMS19	6.56935893833116
GMPR2	7.24878738763739
ST8SIA5	3.15381640476269
TBC1D19	5.33392661615691
CHPT1	6.85296052933932
ERBB4	4.41991505692895
TSPAN32	3.82915278011533
MAP4	6.3820092906926
ACTR3	10.0046569890317
UGCG	8.07794454363163
GPHN	3.39085866575224
ZAP70	3.49623427262417
SLC6A2	3.61173244273955
LPP	6.83486700255679
PTPRCAP	5.04921275111095
IL12RB1	3.70241780237681
HIVEP1	6.40358498341433
ATRX	6.20615973879287
EIF4EBP2	7.64999738265853
DFFB	4.4085611665599
DMRT1	3.48232729632575
CHST8	4.24102840654311
HSPB6	3.3067478831628
C14orf109	6.8939509184909
IER2	8.29756856318407
NMB	6.76693849377601
COX5A	11.7892395009453
EIF6	8.3516934535271
AIFM1	7.04720064619629
WWC2	4.23884203289847
GSTA1	6.78691658297092
POLR2L	8.09312753769827
MRPL4	8.02703935493833
SEMG1	3.07022464100904
MPPED2	5.84884754944705
FLJ21062	4.6986546514445
TRAF3IP2	6.26669976948785
EPB41L4A	3.28655790260894
LILRA4	3.47002863659062
LAMA2	3.48806052268482
TAF4B	3.49207578520945
RLBP1	3.02578892823676
SLTM	7.75654807687683
CD300C	3.69369506309844
FLJ10404	6.27816087515102
RTDR1	4.38976011781398
MALT1	6.27770895296509
ARVCF	4.01584088703879
RENBP	3.92703119886949
ATXN7L1	3.19508063852578
NID1	5.10825500210013
TUBGCP3	5.00357538483479
ZNF783	5.1127511261953
ITIH5	3.14797423144293
ZNF85	5.70676653427274
MMP13	3.8527467496428
KIAA0329	4.61945946447708
C8A	3.4994602903619
MGC87042	3.12659199734313
HOXC13	3.41508823326878
CLGN	8.15653925468816
SLC25A37	6.62471927697116
SMARCC2	6.55650769181793
TFDP2	6.76914927592822
POLI	6.61980544821555
HCP5	6.79229632675974
UCN	3.86041023785515
ZNF764	4.32106076649407
USF2	6.1404537911697
C20orf24	11.0672066961071
FHL3	4.43672869562950
SPATA5L1	6.98320081997531
JMJD3	5.17121162215207
MMRN2	4.3609488629303
DSP	9.74120907295273
NDST1	3.86250380269239
ZNF248	5.24420339601916
PELP1	5.74219243574917
MBL2	3.17313421819935
ZNF230	4.5806727294404
RNF41	5.37903906376483
THOC5	4.89866079686221
MSN	9.00681742544586
SLC9A5	3.45738438624222
SERINC3	7.84345550092651
ZNF434	4.47865965437474
MUSK	2.92080223909254
SMARCD1	4.49344809101989
C11orf75	7.35784312089887
ZFP106	7.40385811906756
GTF2E1	7.0183109015391
RY1	7.66759917453006
ATAD2B	5.23684427046189
DDOST	9.7284445365213
ARHGAP17	6.05187405601932
GPNMB	8.88766351957598
TTF2	6.35357626589501
SFPQ	7.89478760966486
GFRA4	3.41023239402465
TIGD6	3.66411531708638
SLC39A14	7.67170971668614
AKR1B10	3.30168792191113
NGRN	9.19919320351125
RGS16	6.83899872814764
URB1	4.10694194697085
GPR137B	6.71204571312217
MECP2	5.28761812227291
PSMA1	10.3151813557474
TOP3B	3.56157533403577
NFATC4	3.65499191958071
RAB7L1	6.49024115439392
CSN3	3.56179066335854
NOS1	3.58863492634563
CA14	4.04946853326748
BMPR1A	7.15421843722877
YBX2	4.90944404263704
PRL	3.07070223686259
SNRP70	7.05506989584138
C6orf130	6.6045336611425
KIAA1166	5.82732089625269
FUBP3	7.0207260059406
STAG2	8.043966621812
ACACA	7.07485275312353
ABCG1	5.38156275354881
ATOH1	2.88590607076172
ODF1	3.33174550674990
TMEM127	6.75343090210313
CD55	8.67827173511292
PLN	3.23031866317825
RPS23	12.9816007267824
LYPLA1	9.98477567669734
PRDM9	3.61008099271538
SSX2	4.07411516033486
PLUNC	3.35976979811448
SYNGR3	3.42689021999165
EML1	3.75799502614683
LNPEP	4.11512209568977
SMAD3	4.46416356668103
NUP93	7.48429434385362
HISPPD1	7.15989042552367
HNRPUL2	4.66036014863887
YARS2	5.71319151133229
TBC1D12	5.65695473337673
ZCCHC4	3.78113585604747
FBXO22	3.91148580052565
C16orf24	4.8799564540795
ZNF669	5.58482926534222
PTGDR	3.05829930465594
DDX27	7.59842069399309
KIAA0409	5.56401676143814
ASB8	5.50909830694986
MEPE	3.41958129827613
PLP2	9.62920106988994
COQ7	5.58546987496788
CHMP5	9.4636563251886
CACNB3	5.5974164315886
C10orf84	3.90397164445451
SPO11	3.30612484290108
NEDD4	3.79716892673935
THAP11	6.5266235258195
ZNF43	7.76176526760064
KRT13	3.00757329354028
NEK4	6.71679978875133
MRPL19	8.07934870702505
RBBP9	4.84218698137134
PRKAR2A	5.92149312282734
IHPK1	5.82420410403975
ATP6V0B	9.8658315154991
CACNA1E	3.08486546844543
CEACAM8	2.91305529779175
PEX14	6.39379512688157
BXDC5	7.62411282540443
ZBTB38	8.00919902684586
PAFAH1B1	5.9571680370974
PCTK2	4.97893646989933
LRRC16	6.07474448975435
OSTF1	7.52773243873927
KIAA0323	6.10183560924167
FYCO1	6.0395720564147
TXNDC13	7.67720110918075
PLTP	7.20750353164818
SLC25A1	5.6391655815144
EZH2	7.29886064805293
PLEKHB1	5.74619271497728
GRB7	5.20356188861347
ZFP37	4.28652730507299
MRPL33	8.85768966268632
C9orf27	2.89854086842177
PELO	7.07149345975358
ARMC1	7.28432426997865
ZNF154	3.58998652838425
C3orf64	5.16760664803694
FLJ10357	6.70247001252203
PON1	3.17953981854395
SYT5	3.26681584445417
TMEM66	9.3969457258414
ATP4A	3.07766964191500
HBEGF	4.74050258404255
PI4KA	5.66087302042322
LEPRE1	5.66167905954328
POU2AF1	5.960805432241
MRPL12	6.73445773166416
GNPDA1	8.05934611134114
RASAL1	3.56879415378440
ZC3H3	5.51548618054007
DDAH1	7.72508141594364
MGAT1	7.01664797766907
TIPARP	7.65759660060374
UGT2B15	3.19326771424142
DNASE1L3	3.05355936664506
CHEK1	5.48883674808344
ZNF8	4.37048853751167
TXNDC1	7.12756523438573
CKB	5.57603183284407
RTN3	9.71391632169635
IPO8	3.82096802824427
FZD2	5.43670785728633
PART1	3.73403551038864
PSMB6	8.69257740604723
MAP3K14	4.1992684028303
PCDHB8	4.14432371906517
PHC3	3.5951264458411
PPP1R8	6.17820680051972
NOVA2	3.33603304113939
TNFRSF11B	3.99602568720324
GOLPH3	9.3282706114154
LOC51233	3.79257912525723
GGTLA4	3.25137983251377
PDE6D	7.82191087442596
TTLL1	5.15939357406241
ZNF117	4.88190661244987
NKRF	7.07129458979957
CLK2	7.76489861429484
TNFSF15	4.83875113686241
DUSP2	6.57499904354939
HSD17B11	8.81914755021242
SECISBP2	6.21421520016041
PPAP2C	6.51389586657492
GABRR2	3.63738317743045
LOC51145	2.8753029614859
PIK3C3	7.71659687347122
DHDDS	6.67640316011884
CTSW	3.89526194778767
NEFM	3.17456107605887
TNNC2	3.4109798441914
ANKRD28	4.93497426589282
MRPL28	6.28745495386536
STMN3	3.06663121900945
SYN1	3.27917286017933
RAB14	6.29528325357466
PIGV	6.69492999917758
CDK2AP2	7.68867867370238
ZIM2	3.59285608162927
APBB1	3.96498901585746
SND1	7.23826973460031
C1orf123	6.77577633521733
B4GALT1	3.37597153307982
CHD3	4.99841310355806
RNASE2	6.59356551267776
BCAP31	8.81026419353035
SLC25A44	6.34779165697934
CXXC1	7.55478672793158
PIB5PA	4.56032525328839
CD40	5.28740478784803
FAT2	3.46754771611375
DYNC1LI2	5.09996157730801
GDI1	7.8673179585864
ZNF81	2.73066655047285
VSNL1	6.00478521176886
PIH1D1	7.05126703454442
KRTAP5-9	3.52089642605405
FLJ10081	3.6600779587712
CS	8.77766146555443
ZNF318	5.57950895529711
IGFBP7	10.9465980040058
ZNF609	4.63870789801051
SIRT4	3.53459260991633
SCN4A	3.59075972354645
ARHGAP4	4.06085455409589
EHMT2	5.88108650738688
UFD1L	8.84710562740527
EXOSC10	7.89835237611811
ECE2	3.17439786463445
ERMP1	7.51616301564105
OVGP1	4.9036241833824
GTPBP3	6.75952921494
FAM82C	7.34850894516207
PACS2	5.5319301537307
C19orf36	3.52180193409736
UNC84A	8.65006489551445
ARL4C	6.48721701360746
SCD5	4.34404499674862
ATG4B	6.42899622749893
LASS6	8.27662878770224
LSG1	6.81459067979722
MAL	3.80698181887797
GPR22	3.06668261902427
WDR5B	6.33545850719966
GALR1	2.72822591533065
AQP4	3.07277833349192
C17orf60	4.20411408072129
HDAC7A	4.62663357121811
GRIN2C	3.03408611924629
ARMC8	6.05684126103408
SLC47A1	3.30742277157936
DMPK	3.50354541410216
CCRN4L	3.58303271183521
CBR4	5.75026158242689
KIFC1	6.64942854909288
LHX5	3.0002357689483
SMC1A	6.8390101692032
LPXN	6.81138880578024
TRPC7	2.77598565915687
SERPINA1	7.91139134777497
SMYD5	5.61937001681347
RPS13	12.5530778920470
CRHR2	3.4618001570851
TUSC2	5.41499549190481
PRKAA1	5.65317046675177
FADS2	4.25011752487209
ENAH	8.17795643741513
PRO1768	3.10037713413406
KIR3DL2	3.05604576408344
APBA2BP	6.43299968887242
ATP2C1	7.08060448841962
ALDH1A2	6.33667571378446
RNF103	7.35126048626142
AHCY	9.48714499136408
CROT	5.74980387035553
PABPC3	8.9957535242625
ALG12	4.53249124199929
EGR1	5.99168445343455
THSD1	4.11727387256411
CCL17	3.24813460189836
BZRPL1	3.12253307874005
KHK	4.11635887500006
ESRRG	4.17188335665624
SLC12A2	5.988163542101
CNGA1	3.49958984775984
RDH5	4.06150732760651
CD58	6.70815783208279
PTGFR	2.97342279737237
CCDC48	3.31782288122924
CCDC76	6.76875152249512
CDR2	6.47329848366553
ZIC4	3.5159058869788
SELE	3.07157463664583
OR1G1	3.59439249475933
EXOSC9	6.60788732416096
PSMC6	9.22610889261743
ABCB1	3.0373664757638
GPR12	4.06696044299337
KIAA0196	6.82790155455078
PCDHA2	2.8722175786697
SSR3	7.00858950604203
MSI1	3.45030348130057
TRAT1	3.2622699410931
CC2D1A	5.33833868581364
PLAGL1	5.21701739758098
LLGL1	3.85092238257235
KLF6	6.04322841917740
MTF1	4.87114919401215
RNF2	5.08413232937312
tcag7.1314	7.09942422448851
NR5A1	2.89359918385636
THBD	5.86928422874753
ABCD2	2.74840150464991
ITGB7	3.91071756394269
DNAJC7	6.24256851383443
CCDC81	3.49327619653936
TM2D3	8.43942865249051
HUWE1	5.03491849097829
CDH17	3.52075186601532
CD180	4.44390975423031
FAAH	3.32300279245124
IL17A	2.85377650513081
POLA1	6.73287862800724
TMPO	5.99337068335546
LYRM5	6.5800726677773
GNAT3	2.82709068078625
TM7SF2	3.53893759117222
FLOT2	5.29961371372928
MAP4K1	4.27407453199734
HDGFRP3	5.68708612445654
RRAS2	5.8066250396405
OXCT1	5.32576947142139
LTBP2	7.28508848839742
ARPC5	10.5535393026466
SV2B	3.61380710910419
ZDHHC4	7.26358226718527
CYP2A6	4.03509457587625
PDE9A	5.6034917660431
ABCA8	3.60641176457104
NDUFS2	9.5116987340784
UBR5	6.99092687562782
FLJ22662	6.81139350983967
GP6	3.9127228074504
CRYBA2	3.08710393963580
LEF1	5.87294620540448
ZNF20	6.58169273297355
CTPS	6.90007096078831
EPS8L1	4.59790501450424
EYA1	3.72414347448502
SERPINB2	3.12679016257702
MAPK14	5.50129806541044
GTF2F2	5.07682962057542
ZNHIT4	4.30952201132757
PLA1A	3.21894511501579
