Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_H10_298006
Composite Element REF	Signal
OAS1	7.34812177003207
PHB2	11.2262798835408
NDRG2	3.72616337075139
ERMAP	4.96142266820135
GRIP1	3.17235501777630
APBA2	4.47077093985713
TCF21	3.34240500646427
JPH2	3.22133945420881
DLST	6.24726361629973
SLA	4.92872121757847
AMELX	2.92637056368294
WNT6	3.3484763918685
ATP2B2	3.83204271765919
CPVL	6.25390315840172
RGS20	3.16336774926394
TRAM2	6.5175396421543
ZNRF4	4.07884270125742
ZNF419	4.52286368708971
LXN	7.86331487289948
TLK1	4.74637469730466
UPK3B	5.75723556127535
MTMR12	4.34108211235747
KLHL21	5.74263098391032
ZNF384	5.36105518727211
PI15	3.58380321596987
RER1	6.58422221214768
ELAVL2	3.0396088684138
KLF2	5.65438954054397
RPN1	8.91245904426471
PMVK	6.8860756306763
EIF3D	8.85589596086811
SIX2	3.62290976646021
HPS1	4.30616239982288
RNF7	7.2266632529797
TFE3	6.05418828345326
C11orf17	5.40479764356378
SNRPC	8.54175185662951
KCTD13	5.15096697315511
DLGAP1	3.58345296479126
PGLYRP1	3.80011301358265
IL8	7.4910734756309
IRF7	7.77916316836113
SERPINB13	3.03095534906382
SET	9.5833875414835
NAB2	5.06723230401804
MGC40069	3.8090959079988
BLR1	3.48416647931993
LRP5L	3.54843036862981
FAM120A	6.28049879291969
ASCL2	3.13485854028894
PCDHGA10	4.04729085761995
SHH	3.32062456560786
SH2B1	5.01863979302032
ATP5H	11.1573575759595
THPO	3.29205294839119
HIST1H3E	3.42641756319345
TYRP1	3.39650483385533
EIF2S1	6.8508077644745
RFNG	5.33978097036954
RAB20	8.20428471281718
TNFRSF17	3.52576882362832
RBM7	7.600477033527
TMPRSS4	9.58936038104678
NKX2-8	3.04415027947011
C1orf115	6.18926098653504
TAF9	6.90449102542636
TERF2	6.91905607237059
TNFRSF1A	8.0581600584623
ACADVL	6.59960370837457
ISCU	9.09129284460104
KIAA0841	4.50429941131309
GTF2H5	8.32224175714276
EDG8	2.89170370987836
RAB15	5.37977019879247
HBP1	5.76958192650811
TNNT2	4.00987371181553
CECR5	6.66789137180801
JRK	4.66486802139833
PHGDH	6.77007818482812
XPO4	4.2353770754173
ARHGAP25	4.74785594823726
CA9	3.86439341831247
TLX1	3.41563836750707
GPS1	6.06475345300687
RPS29	11.8751858573440
MKLN1	5.54208639348844
ATP6V0A2	3.94424923952619
EMR2	4.09477084240278
KIAA0319L	4.62142468156547
DOPEY2	3.62873164917729
SLC29A3	6.58297105831627
LGALS4	3.85109562742048
SDHD	8.54752895287928
USH2A	2.95162933398495
NF1	4.05790201278682
IMPAD1	6.44448490183143
APOBEC3A	5.19263310360064
OLR1	4.31012444379521
HCFC1R1	7.40801623308054
TAOK2	3.88771250586441
NRAP	3.78256626439892
PPFIBP1	4.57070520586286
LYPD3	4.01908419527448
BCL7A	4.80046163081753
AGER	3.35328846072176
MCM10	4.79189348149967
MAP4K3	5.21825724639057
PFTK1	5.11758270588611
CBS	5.39785699799522
CLK3	7.29753106173806
KIAA0753	5.42942921806207
GABRE	5.7357625900429
FIS1	8.90208856185532
ELF4	7.95020826215285
C11orf49	8.37328760966398
CLIP2	5.03472626700743
CLPS	3.7732293723421
PPCDC	5.09535758257571
KDELR1	6.37604693924347
NT5E	4.82781028496543
FOXN2	3.5183724564332
NCSTN	6.58126713902267
PARP4	7.35983814882385
CD83	6.50103195427245
NPY	3.19380310968387
IL18	3.85868564350145
BEGAIN	3.48057833564975
VPS16	6.43743486127
SLC16A2	4.18830314760589
SLC35B1	8.25187199648965
C4orf20	5.49463185954994
IGFBP2	9.08993403643577
NOTCH2	6.64112830654647
SIGLEC1	5.40349501023036
SLC9A2	3.19599540538225
CD93	5.94767483459316
CEP164	4.29902630590852
P53AIP1	3.43956764553468
ADD1	5.87126333565187
ZNF136	5.41382636217345
ANP32A	5.09157888239368
MGP	7.38675544268994
DNAJC1	5.82306280546963
CCDC144A	3.01444654646949
ACLY	6.13168947350726
TRPC1	3.76650262324979
CYP4F12	4.04312777143242
FKBP5	3.38600467700647
SMS	7.36094698812349
MAPK7	4.72709574054664
RRAGC	7.55406487542723
PARD6A	4.62895953914672
CCDC85B	4.37519139798804
SYNGR4	3.18570103937025
WIF1	3.4479831765703
GCH1	6.47891412876543
STRN3	4.30877798894559
TMOD2	2.80838036034645
FLI1	3.55063477492599
DGKQ	3.82438398632154
MAB21L2	3.05929791547554
SCNN1B	3.4635965866379
ECHDC3	5.56113455443717
TMEM106C	8.46995289522077
CSNK2A2	4.99759290164553
GPRIN2	4.18107989968343
CPA4	4.10520389559457
RPL39	12.7444736696942
HERC3	3.75283417396800
MELK	6.75503078844455
IL15RA	4.7970471858934
HMBOX1	4.623967422106
CUL3	5.54497115183876
PODXL	7.74479237505367
CCT6B	3.69167728998132
GPX2	3.60963652956217
ITK	3.36670240215295
CLIC5	7.89828169668872
RABAC1	7.66867608163454
YPEL1	5.67657404033161
DNAJC4	4.01201697555385
NR1D2	6.89755818681482
KIAA0776	6.37217612665834
FBXL5	7.04757693366246
C13orf27	5.56412029307942
DEFA5	3.2251028263199
TRHDE	3.16975621926166
ZNF536	3.14778702730634
MEF2B	3.83079051614731
UQCRQ	10.1831137707257
ITGB2	7.51837389728731
PTPN4	6.15335781806167
STX5	4.53477152318515
CD72	3.99400652705422
ERH	9.9679576961749
XRCC1	5.34827767928325
VEGFA	6.63475312092528
MPHOSPH1	4.92035649029666
MORC1	2.71536987871343
PARVB	4.32512823585567
ELL	3.88757409439556
SETBP1	4.02631709343305
CDH11	6.11358527953952
NDC80	5.26040704367677
GIMAP6	4.54926223440560
AREG	9.0352656044051
BAT2D1	6.82776057839965
CDS2	6.3010604587016
LIPT1	6.0637090829349
SENP3	4.67894200387912
IL1F9	3.54275310951245
GRIN2A	3.86870850240918
MAN2C1	4.97322456728681
NSUN5	6.50041752396546
SF3B5	9.0456808511498
CEP72	4.24661274984344
MYC	8.74541469959243
NRXN1	3.13919331083944
DECR2	5.73931286344421
SLC37A1	4.57957800724234
SUPT16H	7.51529751947132
MUS81	6.18429424367745
PHYH	7.60303960657373
ULBP1	3.3127482357412
OIP5	5.76434498576505
IL10RB	6.61980041184264
OTUB2	3.52827178878532
NELL2	5.56290804187947
MAPK8IP2	3.90989299223665
ARHGAP10	4.49603856500616
POU3F2	3.49530463841110
RPLP2	8.65335789858023
FGF22	3.50927424738858
PSCD4	3.83045727608808
TRAPPC6A	4.72470847718935
C21orf2	3.71064681183457
CEMP1	3.22881472801016
IL1RAPL1	3.27629042222505
LIN7B	3.41783938379988
VCP	8.3900161967621
NKX2-1	3.14297192006367
BGN	5.26982096295596
LAMA3	9.64087365398514
APOBEC3F	3.49677504360543
COCH	3.34320645807465
SCGB1D2	8.26485561266893
SP4	3.42222161384648
SLC11A1	4.28999521533381
ICAM2	5.02128009172606
C21orf25	5.47807710682281
SH3GL1	6.34575106356861
RALB	6.49762991611654
GSK3B	6.81747848232651
GNGT1	3.3970772488524
GPD1L	7.1096369997121
VPS37B	7.0311495908765
TNFAIP3	7.99914189539087
C6orf32	3.61090194280176
ATG3	8.26637879932432
KLHDC2	8.71563381412426
NDUFV2	9.21016447340534
PANK3	4.12119516895855
BLK	3.27190936125370
MATN4	3.52349986150627
GPM6A	3.28069403838986
WDR82	8.18399543124242
APOM	4.19522545392696
PKP2	3.97444601271092
C1orf135	4.7939263237769
TRIP10	6.22285930324867
HRASLS	4.31047091581073
TESK1	5.95772892156372
FSD1	3.50475414173268
SFXN3	5.02665648994629
MMP1	6.67535882307833
CA12	6.72902746820914
ZNF611	4.75968037036623
C19orf58	7.13154049253878
NCOA6	8.33082020567097
PDE6G	4.71126323923544
PPP4R1	8.5506110567114
HLA-DQA1	3.33421639962507
GCLC	5.76754143979147
MAN1A2	4.2118182051279
SEC61A1	8.7370853579131
IKBKAP	5.14980013763276
TWSG1	4.74874053036107
UPF1	5.08730290875382
KIAA1219	5.74806741678961
CTDP1	4.82623424758601
ZMYND10	3.38009902263461
WNT16	4.33166200932765
ADAMTS6	3.06822704932258
SNW1	7.78877587349634
IL18RAP	4.22846950970267
RPP30	8.163143673408
KRT86	4.31394296536731
CDC40	5.38957908943377
SLIT1	3.56775570420591
KIAA0574	3.57732497919264
GTPBP2	6.38985475812785
SETD3	7.15451374610509
C15orf44	6.49470680455667
PRRX2	6.49128980052141
GPR110	3.68001273462967
C11orf10	11.2188300004246
MKKS	6.92683218970552
ELK4	3.31216019619437
ACOX3	3.61776607071355
ADCY1	3.40377830276316
KIAA0372	4.84823217874558
TP53AP1	5.45879382854993
RHBG	3.62743647508123
SMURF2	7.48230267432408
TP53I3	8.32896083847405
EBP	7.56960497706368
SLC22A3	2.84346882361974
TOR1A	7.68140807682581
P2RY4	3.40419839376431
TRPV1	3.69643920489634
ADAMTS12	3.25736755534163
PES1	5.47958958866838
UCP2	9.75382871976965
ATG4A	4.76165855830714
FOXG1	3.97898969508942
MAGEA10	3.95061890024280
WFS1	5.58635190989999
TRIM24	5.98601786283224
PABPN1	9.83825601916914
PROC	3.47363701297485
SLCO1C1	3.43163200798068
SLC25A30	3.63425669486646
SLC22A5	5.11021453944922
DEPDC1	3.97955489525588
KIF23	5.22223669492621
SYN2	3.61303020375637
ASPN	4.45480356109187
CENTG2	5.58748511395701
ZDHHC17	4.68825916798444
VNN3	4.47171936529637
KCNH1	4.14965301528041
PPARD	5.30529555953961
PSMAL	2.95598497464582
FLJ10815	4.68141225921406
YBX1	9.77143657501088
STK24	8.77109719813068
SPEG	4.85968671848233
STK10	4.86557366802245
ZNF695	2.57726135223507
SCTR	3.13241641806090
AAAS	4.74950038732856
SSX3	3.31764280846424
ABCD3	6.2205071938883
MTF2	5.35731963314931
FIG4	7.15695286959715
TMCO6	5.18538860385289
C9orf46	7.09948538494735
ATP6V1F	9.54473761704145
IGHMBP2	4.69264965922694
CCDC94	4.14114436387793
EGR4	3.64159757004437
DUS2L	4.47168364781524
FAM3C	8.59071838425445
DCTN4	4.84557484935858
EIF2AK2	6.47621592199989
CST4	3.78785753503164
CCL11	4.69701622095323
LMO7	3.97844111970275
PAM	8.91192369521086
NUTF2	7.40075972324931
ADRBK1	4.9541955114995
ZNF84	5.25109185245759
SLC39A4	9.70255656728427
CITED2	5.81612780954951
C12orf49	4.65992557723595
GRM3	2.96996796319248
CCDC49	4.28319265852543
STARD8	3.77290601792461
FNDC4	4.42219953811831
SIAH2	6.61143326117344
CCDC103	2.90283132795333
ATP5A1	11.354572775035
HTR7P	3.32686092011258
LALBA	2.91921014000328
RMND5A	5.23472199228997
ATP5J2	10.2094520269526
PSCD2	6.73008998337724
MMP3	4.22775224247816
ZNF409	4.06882910965293
CRHR1	3.49379572685028
WDR70	6.93265396928097
ZFAND1	7.11200274456552
CCL18	6.14392841426799
KRTAP1-3	3.1840440265363
RINT1	5.07161751453167
NRN1	3.32519852215359
SPAG5	5.32393064625837
KIAA0408	2.65084555738535
F13A1	5.60494249667843
DNAH7	3.45383967688781
SLC10A1	3.8588373805551
BRCA2	3.63987214346759
ACADM	7.09461091271386
GIPC2	3.10395175129618
OGN	2.90053702414084
RAGE	4.71994879711377
XPO6	6.63872811248474
FMR1	7.73794738415014
DUSP3	5.04949678452575
ANKMY1	3.57039449767996
CHMP2A	9.24729983938431
FAM8A1	7.72332295230122
GPR21	3.84944910397214
BBS9	4.46141899399583
UNC119B	5.60771668850188
SLC12A3	3.57650787410195
ZDHHC7	6.93646945636413
FVT1	6.53623073120163
ENTPD6	7.34838278017189
PPP1R2P9	3.45867982733749
ERCC4	3.4347758269301
MMP8	3.08137534608328
HMHA1	5.42645249954508
RAD23A	7.63831725014445
ACY1	7.63547789969871
MT1E	8.79639951027446
PPP5C	4.40098416075668
GPR20	3.88333286715442
RFPL3	2.96457839432511
GHITM	8.99884002676494
SCAMP4	5.40499885355314
NARG1L	4.21245363719651
MYO9A	6.02964513294098
BLMH	4.96614068775018
NDUFB7	8.32207846868019
ADCYAP1	3.37205161592461
SP110	6.57907799648585
MIER2	4.00241296137391
KIAA0513	3.99082761791052
SH3BP2	4.10727934350548
PNMA2	3.68990543595578
MAP3K7IP2	5.90046543819365
AGRN	4.99630443714048
CEP290	3.58245522397735
ANXA10	3.46856985413589
RTN2	5.12758239400279
C14orf133	5.51863983029758
PRPS1L1	2.93006530969611
PRPH2	3.67163770275176
KLRA1	2.75234134025497
IRX4	3.01313624183833
GOLGB1	6.96108038088828
GPR97	3.45001747133956
NFKBIL1	4.7472770929605
CHD7	6.63962610045767
APBB3	4.42542478693497
RPS10	10.6722003306515
HIC1	3.55450805416131
TLE3	4.92262704598359
PSMB7	10.1528240597747
IAPP	3.43352813733312
SHQ1	7.59223939240158
API5	5.75422805916646
GP1BB	4.08645373935766
FTHP1	9.03802393108798
TRIM6-TRIM34	4.87237936051363
SLC6A1	3.59598450713732
OCLN	4.53838125482174
NAGLU	4.46865374645559
PTTG3	4.38566166312846
FAM117A	6.83557127109747
SPRY1	9.17942485743337
FLJ10781	6.60067064336407
CDON	3.57069582653573
SH3YL1	7.8599375657264
IGKC	4.19129661991559
TREM2	4.87994626771102
MMP14	4.74749499761661
SERPINI1	4.09501561484323
HDHD3	5.25452594840583
DYNC1LI1	7.34425174421182
FASTKD5	5.88697883881653
TDRD3	4.71236358019817
THSD7A	3.74405221360926
NDST3	3.16319144026858
CXCL2	8.84205411016815
DHRS12	4.07170539384951
MAP3K15	7.16824225944359
FBXO9	6.91785725716106
APPL2	4.74787008124266
TNPO1	7.15015648670971
CARD10	4.34489970418275
MRPL13	7.75374233125727
SNX5	7.36516783023776
EEF1D	8.17598774197766
RAB6A	3.99490056975250
SOD1	10.1982735673404
C12orf5	4.99757067866515
PACS1	4.34668090646717
PAPOLG	3.25577792454221
CHML	3.35816691707106
SIRT5	5.85014810432236
MSRB2	7.21155890407945
BCR	5.23652461683563
PUS3	6.27639167040488
CAPN2	10.1890335045626
FXYD5	7.74970056850415
TWISTNB	3.01636981537187
UBE1L	5.83947542601755
UBE1C	6.64052694985956
CHD2	3.26634290913466
C15orf2	3.49903698843042
FZD5	5.34178333760516
NR4A1	5.77697521753929
LOC339047	6.12447948441842
TRIM17	4.24100439525733
ZSCAN21	3.31869381253349
RPL15	11.9209484902822
ATP5G3	10.4600118652079
PRC1	7.81810876699324
ADAMTS8	3.45806211200480
ABCB9	3.88829788877995
HOXC4	6.10482938994923
TRAK2	6.26574036400288
STAB1	6.09064614497644
CEACAM5	3.15393327003959
MYT1L	3.10062737316152
RASA2	4.39089565436104
LRRTM2	3.10467792901760
STAG1	7.1866278155663
OSBPL7	3.57910274787204
GIMAP4	5.80652199080238
FUT3	3.12806592791841
DBI	9.47812353161267
LPIN2	5.04875924541297
PAPD1	6.50363991275102
APOOL	4.35432768093311
DIABLO	8.86756710553905
ARMC9	3.61390330788601
RPS6KA4	4.77015765099457
TRHR	2.91562357700913
SLITRK3	3.52399582547118
TGFBRAP1	4.96197589776544
FAHD2A	4.81680984548519
CNTN1	3.41964417320081
ZNF211	4.47378686703200
BBS4	4.59814350651556
TMEM181	2.83689819034431
PFDN1	7.59711813169297
MINPP1	6.71337655035689
MPHOSPH6	6.78290305428234
RGS11	3.22675084918157
HOXC10	3.58163021772144
ITPKB	6.47538574450289
HS6ST1	3.34808177672898
AKR1D1	3.33294605064127
TNP2	3.19431891660886
MEOX2	2.77595171136828
EML4	4.28709684865554
SGTA	4.9334083647673
ATP6V0C	10.4417851567729
PRPF8	7.56132465861156
PSMD6	9.43443543512746
HIST1H2BI	4.39488969219102
TMC5	4.4437337511724
FKBP3	9.31286814090398
FLJ20273	9.4131864238707
PLEKHB2	7.06566035087728
RPL28	8.55882881553532
NOX3	2.79958429776472
ZNF544	6.79474831543954
EPYC	3.39472474272649
ELAC1	3.28556011675361
METT11D1	6.97771943328197
BIN2	3.7815863375885
NACA2	3.45234758144969
RPL18A	12.8317361466823
UBOX5	4.5735213394551
TCERG1	6.53708565993508
MPP6	4.17351489229819
KRT16	5.3676248417246
UBE2O	5.0964853083035
KLF5	9.08295950561014
C9orf31	3.40227526808514
APOLD1	5.73026986138076
UBL5	9.60264178378703
ARHGAP29	8.10270492590287
TNFSF8	3.5317668286706
PDE5A	3.11101671926853
CDR1	3.0972367967924
FBLN2	4.42036209025593
C14orf104	4.70284124192496
HBE1	3.48939622453194
ROBO4	3.46689421774156
C1orf108	6.85816800524356
FOXI1	2.90184760747166
BCKDHA	5.74156378206198
RAB4A	6.07648323223397
C11orf80	4.8954558367942
MYOC	3.49976646501926
GIF	4.07548355631755
TMEM39B	5.63278580151773
RPL3	11.4211519645968
THBS1	5.91562640329278
APOO	8.52909592972746
ATPBD1C	6.63902047268703
FARSA	5.91364235803169
ARMCX1	5.10006780437882
EIF4ENIF1	5.13942129349993
CMAS	4.94849912998173
OR7E24	3.71359606984725
TNFRSF21	8.28589955987212
PLAC1	3.53977021485643
KLHL18	4.68721056396898
LBA1	5.13215813731596
MKL2	7.28365162619175
TBX3	3.66807181385376
TAZ	4.73012502765224
CRIP2	7.47738030858212
DAXX	5.69379968942257
ELMO1	4.71879790546583
RGS13	2.66036852751732
DIO2	4.02032603021858
UNC13A	4.4538652917247
TAF11	6.69134269026449
ORC3L	7.00916553210913
PRX	3.42882235607878
TARBP2	6.65255496358712
CABIN1	5.30735064100713
TRIOBP	6.26878811959253
HIST1H2AC	9.04474946471192
RBM5	5.55364276868841
TUBGCP4	5.61300692723867
NCOA1	6.24545231702802
CDK7	6.10638434323001
SSR2	9.46322263445482
IL25	3.15643972874033
CRELD1	6.72103199816686
GPR6	3.44530475431919
SNCG	5.35266163292976
CHEK2	4.7808304852628
GAL3ST4	4.74689785833514
KBTBD10	2.70229868430476
DRD4	3.20914290819063
GDF11	4.64737805470772
SEMG2	2.85899630800645
MCM2	7.91727336695084
CD247	4.2690802960487
SOX14	2.90450425562028
RBMX2	6.07881111071336
KIAA0922	4.48697038077988
TGS1	5.61718068314525
C16orf57	5.66945506636289
SYF2	7.32760842266477
MCM4	5.43744768821012
PDZD2	6.9331633083112
CEP192	5.30661258947694
IFT88	4.63641320639939
MCC	3.33155540985092
RPL9	12.3303397555619
RAB32	6.93711937639198
P2RX2	3.70263561398326
DDX43	3.20959362228319
HHLA3	4.2759860668932
ID2	6.32139292321457
UBE1	10.5106142431224
SLC24A1	4.33205034746841
ARHGAP5	5.89789446698355
C20orf23	3.64035130464818
CETP	3.43663860575202
ZNF688	3.91360182211909
APOC2	5.61693051502569
PWP1	7.88137109978662
FAM50B	4.10730696405306
PTPN6	7.08822195502117
BAHD1	4.90356865539267
GPR56	6.51837377721619
GRIK3	3.33856910215157
DGCR14	4.83867651461226
CACNB2	3.31647171826303
PDE10A	3.12251996644925
METAP2	5.90572146550794
RHOQ	6.65733818687813
MAP3K4	6.02615564099885
PDHX	6.7256875478787
RPL23AP13	4.11127642417053
MTA1	5.43742101820666
GNG11	6.5623764807438
ZBED4	3.54912906937793
CLCN3	5.79120651791389
CDK2	4.85587248969658
HCG9	3.47931820899604
SLAMF7	4.52622268971512
CDC37	6.26687116261147
ZER1	4.5690284641938
GRK4	3.19529365033638
PRPH	3.68456650709371
PPP2CA	9.1468871460844
LRP12	4.17841319959619
POLR2A	4.48092119947242
SEC14L2	3.56377000045911
OGFOD1	5.46610061487769
DKFZP586H2123	4.04368867211899
MC3R	3.27218039898738
NOL5A	6.36600384652988
PHEX	3.83042129780425
HIST1H2AB	3.67197528423196
C20orf117	4.16599799859518
POLH	4.17432638715138
DDX17	6.22174242620253
CAMTA2	4.53639675339632
PLEKHA2	4.06983832130322
SNAPC2	4.55330679921487
FILIP1L	6.3501725072938
PDE4DIP	4.23411311058264
LRRC1	6.96840040626748
SCN7A	2.85460771276158
GAS1	6.87418159681427
DGKA	4.25655870655494
PEG3	3.15157155883733
NADK	4.68861849263826
SGSH	5.94321242386687
CXCL10	9.29629170635656
GALT	5.77498245635464
MCF2	3.09814905654923
ZMYM4	6.4988801198146
ZNF263	7.00951940913824
STK32B	3.53651272042405
KIAA0888	3.48086069276351
TACSTD1	10.5445232646082
ATP6AP2	7.09703340445611
TYR	3.52912095774328
GDPD2	4.91750729738926
ABHD10	6.87249744416878
TACR3	2.89432468139247
SLC35C1	4.566363359596
KIF1A	3.4432028302835
VCAN	6.38595716536822
HERC5	8.54722345185535
UBE2A	8.14196834434337
SYDE1	4.10436952012561
ELA3A	3.23115935033555
TM9SF3	7.80559736854613
HAO2	3.7498234048245
RNH1	8.37796191490526
MAFG	5.38136683020031
BICD2	5.31461435882109
C14orf43	4.17834268069954
CDH7	3.14395643156001
JUP	8.19561806487805
SHANK2	3.63347842124604
OSBP2	3.57127306261086
ACOXL	3.05153124805297
DAK	3.95264199294896
CBX3	8.84002056606051
C3orf58	4.15216877201729
RBMXL2	3.00350641728862
TCL1B	3.36548878536818
FGF13	5.04113858013838
KBTBD2	7.74400610777501
KIF3A	3.7641842934957
DCXR	8.15685800011893
MYL9	9.02487266805313
PDIA6	6.86131990185038
CDC23	6.45501184315109
CASKIN2	4.59156526067529
PBXIP1	5.17888911201029
EHD1	5.37487511432371
NBL1	7.20087660979476
MARCKSL1	9.4489451846568
RAB11FIP5	4.74865608847241
CDKN1A	7.5202110158867
NCK1	6.98920590316961
SAPS3	5.40522003525324
ZNF550	3.23172642018444
TRAF3IP3	3.3331378757009
LSR	8.06795242244522
MIS12	6.33430684271527
KIAA0774	2.77870822030795
CXorf1	3.50174536174763
CUL7	5.91228003789898
DIO1	2.90626407584325
LIPC	3.53155327675679
EIF2B1	8.48583544921305
OMP	3.29420635359995
HS3ST2	3.74247813427345
C20orf11	7.49488768184147
CTRL	3.00492524951908
GSTZ1	5.33187094878478
PAK4	6.92818165729378
CCRL1	3.98897629654051
RNF10	5.8974429676749
MAGOH	6.30552630401567
CENPB	4.65672075050217
C19orf7	7.62789930588893
JMJD1A	8.01684347530622
GATA2	3.49616147980736
HIST1H4H	4.01545095460612
CELSR2	7.24618230075872
GABRA5	2.89939085371064
STAM2	4.65229706769772
GPC3	3.90474265394858
GRP	5.16962747899824
SV2A	4.11565109463091
EBNA1BP2	7.60800501940494
TAF1C	4.17695485455488
MAGEA12	3.46608069450985
GSG1	3.0762954889228
PDGFRA	5.05698410633427
CACNG1	4.23925282233483
CIAPIN1	6.24569544422787
CSTB	10.1882786953778
FRMPD1	3.74020084439203
PTPRJ	3.11753102688678
ZNF668	4.14495971454191
PLEKHJ1	4.7636465986194
ADAT1	4.8341085607132
TMEM50A	7.7582536168083
CENPI	3.81085754039837
HOOK1	4.97413954452494
RPP21	8.55077719342994
GTF2E2	5.96842932362564
IL17B	3.00633909195950
CCNF	3.9497691933277
CRYL1	4.98855424489953
FOXH1	3.52407942633601
NFYB	4.81916012453139
KCNQ3	3.66143290215998
PPM1G	6.7334568748369
NOVA1	3.02862864347852
FZD3	4.96474151141914
NMT1	5.63980591798245
AKAP8	6.16244818696174
SOCS5	5.13509895462770
HADHA	7.0758569454231
PLEKHF1	5.5000038668273
DLG5	8.18450749190933
CFDP1	4.94890838385165
SAGE1	2.78708921486949
PGM5	3.38491124984963
C1orf144	5.15474488241205
SUHW4	4.54855607272660
TFEB	5.34052574916031
RND2	3.74378202681489
ATG12	5.93233804188993
BMI1	7.56355007887093
RNMT	4.88565374137368
MASP1	3.17083385361898
MYH4	3.14194854938426
SLURP1	3.35512442071330
KIAA0984	3.23618532701884
ASTN1	3.03164231586183
MYCL1	4.6036288349745
SH3BGR	4.15832461724015
RPAP2	3.78653067797796
FOSB	9.3621007388321
KRT35	2.73838629662681
MIA3	4.87686865578126
KIR3DL3	3.03503364521173
SEMA3F	6.25638665976536
TMEM135	6.07333158582775
SLC27A2	4.28424673841926
NDUFB2	10.0155081240688
FAM46C	3.86884647543207
G6PC	2.88142291421180
KRT33A	4.12351552957458
OVOL1	3.64753440218644
PAMCI	5.59625266753735
S100A7	6.5221037636186
MAPKBP1	5.51633929908442
CPE	6.66248258409715
HARS2	5.8630718928248
GNB1	7.95969335252388
TRIM46	3.1599861733223
UPF3B	5.95569078651522
CXCR6	3.85001749094309
C16orf3	3.11924654095978
HLA-DOB	4.09255489026575
HPSE	5.32171867361264
GSCL	2.96563079642822
POLD1	4.71904219937816
DMWD	4.23294564902367
CALD1	5.87971411115547
LCAT	3.74905839695398
SCRT1	3.23190743714154
ST6GAL1	5.36202138862007
POMC	3.10791432276456
UNC84B	5.78302779353728
NSMAF	6.96088610223395
ADSS	6.66594176532033
SKIL	3.20720948836928
HMGCS1	4.91128811015451
PYGO1	2.93846428559529
POLR3F	5.23823634595418
ZNF277P	6.73993652584782
CNNM3	5.80613539373215
WRNIP1	3.30634836172926
ALAS2	4.2068237449937
MRPL23	8.12197435791885
ST3GAL5	4.32949211574210
ZBTB7B	3.64902149099411
DHRS1	7.81272521967776
NFKBIA	11.1116551496588
CNOT3	3.77852816599057
GAK	5.64602742520247
SFT2D2	5.6147092825391
HOXA6	3.39666291729116
PSMA6	11.2283550057971
CRTC1	4.59486718568401
LY6D	3.47212620933147
CPT1A	3.46515969974045
ALMS1	5.10094604426368
LMO1	3.57080003785657
EIF3I	8.96783152178028
DCN	8.35873408969593
PRB4	4.14361629597477
MCM3APAS	3.36939686219565
SUCLG2	5.66580929843164
FOXF2	3.13541448658995
MLH1	7.65735759677411
S100A12	4.00487125860615
ABHD14A	6.48914677826217
DEXI	6.71459025418991
ACTN1	8.7046803398453
AMPD2	6.66236468648947
IFNAR2	6.16462601270879
CYB5A	7.94576815710764
TLOC1	9.24799920127272
NRBF2	5.35988411620518
MKS1	4.34427450359008
P2RY11	3.10369008415796
CX3CR1	4.69364636248575
