Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_B10_543602
Composite Element REF	Signal
NIPBL	4.30527816174701
ZNF331	4.9261760791806
PPP2R5A	6.26286677033784
HMGN4	9.5441149872305
DDX39	9.08533824283783
EFHC1	5.80926237313605
EIF3M	10.1662883009382
SLC17A3	3.08084452116828
ZNF24	5.16116356709778
ASCIZ	6.58599024684852
FNDC8	3.52748583540828
ESRRA	4.90119835818815
PTMS	4.63964895144148
PHF7	3.90442863975208
PIP4K2B	4.5447390318032
IRF3	5.72979373192766
GPR19	5.11643217231577
HHLA2	3.49736337111466
GMFG	6.44251049321593
BDH2	7.17189969183575
APOBEC2	3.75602097025223
PRSS21	8.96055225998269
PENK	3.94885849192347
PHF16	5.1829368285447
ZMAT5	4.52762316060629
SMAD9	3.26122320932526
SLAMF1	3.41422004917232
RGL1	7.6607640205071
DLGAP4	4.13273661570647
MBD5	4.86216872608267
PHLDA1	3.75426833368923
BACE2	9.62355713394628
APPBP2	5.60643774584446
LIF	3.88730281030075
OXTR	3.08857685860736
ACTC1	3.67511208078203
USP19	3.47700991263675
SUV39H2	3.20466979245696
ERO1L	4.52616393404674
ZNF395	5.23511583768044
CNTFR	3.92335677637094
HIST1H2BL	3.17948317438596
WNT3	3.64098604192573
ZNF549	3.58707828425425
ZNF467	3.77454378180333
SLC25A21	3.33830563015656
IL5	3.27093160717361
CLSTN2	3.96903302787244
LSM12	5.72566196379442
KRT37	3.27003976574898
NACAD	3.94101267052011
NAG18	3.06640638400262
PTGES	4.73255158678683
GDAP1L1	3.09741685145314
MFAP5	3.34000572158599
OPRK1	3.28063089444998
C12orf4	6.63203014967831
NTAN1	6.50261817418268
CST3	9.7035842591238
WDR6	4.94567726178961
NUP88	8.26150515714056
CD300A	3.99397285043131
FCGBP	4.9640600160293
CNIH	9.73228503475918
VASH1	3.98059826315748
DHX16	5.26288612050459
SLC35A5	6.9896540939857
CLEC3B	4.14060450679364
ARL2BP	6.06144750232956
C10orf79	3.29085470637281
ZNF79	3.75815752777439
CRP	3.43529904655861
OCRL	4.51794481938981
GLA	6.93982399036115
NEBL	3.97933491311453
HSPA8	10.9107335730448
DIDO1	4.34235020400162
PLA2R1	3.39413477306020
NGDN	7.07870265543744
CBFA2T2	4.03461545377967
SAC3D1	6.1782666866505
PNOC	3.85868184987063
PIGP	9.75860558356147
AGGF1	4.20367987060896
PRRG1	4.20022273407242
DPF2	6.09198604943148
MYH13	2.8625766351367
TMED9	6.8921442207021
TRPV5	3.80269561960962
UGT2B4	3.23485060668876
PJA2	6.49187706669023
COLEC11	8.75895695632531
SCYE1	7.6072161762559
MED12	4.42387966465324
CARS	6.91852716961951
MYH1	3.43555098423709
CYP7A1	3.00770587616024
PHF1	5.56186685986807
LOC644096	6.05072185829624
FRYL	5.46632905693189
RHOBTB2	3.42057296272429
MMP27	3.11810494035096
ZNF432	6.09022519043439
SRD5A2	4.2775798468722
UTP14C	5.46880387046046
RABEP2	4.55622151386464
VWA1	4.0952758010577
FUBP1	5.03276395004426
IGLL1	3.60391492865224
KIAA0586	4.2723759190297
IL27RA	4.36179241269880
STON1	4.94588118789352
IL5RA	3.42503581133962
PERP	9.74439534259184
SMPD2	4.48422574102243
TNFSF12	4.55440863187722
FN1	7.64084652074638
MTR	6.30868384832317
CSRP3	3.09421463589557
MMP20	3.17065616280203
PHLPPL	4.32718105160314
CBX6	4.57532318979274
DHFR	5.20364492504888
PRG3	3.3196262323392
ALPP	3.42267563151944
ASH1L	4.28911100286048
CHRNA2	3.90199404405787
PPP1R12A	4.6025716749785
RBM38	4.23684748123492
ZNF7	4.93547469335746
RDH8	3.40602732689445
GPR132	3.91051647449139
DGKD	4.51200256390568
TPMT	6.06986748729987
ATP1A1	7.9636444561203
SERTAD2	5.35495607145647
C5orf4	4.84140598378741
ZNF672	4.83383600680288
PLXNB3	3.47906528652894
FAIM3	5.94062688698451
UBQLN2	6.1722777919171
NR1I3	3.36800801808515
ACVR2A	6.23357301556925
YWHAZ	9.29658718760669
LILRP2	3.56740582903922
GNAO1	3.65367387494331
OPA1	4.55782277220546
RPS6KA6	3.76950777569895
RPL10	12.9336847125701
MMP23B	3.85102821981729
PFKL	5.7237324906732
TMEM140	4.54314642899885
AURKB	6.17819752858689
IFI16	8.4873708616883
CSTA	7.26496038593102
PRPF39	5.00409133589812
DISC1	3.80860808202427
USP4	7.05300577254734
OSBPL10	5.14248385282537
CAPN6	3.45418079405535
CLTCL1	3.61768705389654
NUAK1	3.92092305635768
ALG6	6.4714494779814
NPPA	4.04576982475682
LAMB3	3.73782456372722
PPL	4.90690261141302
LRTM1	3.44203811654654
RRAD	3.30447248375918
TIPIN	5.21116451675532
CARD14	3.41161119410003
RBM9	5.2126633574223
LCN1	3.84334949007669
RALGPS1	3.62987618512016
NCOA3	4.50684495321922
CCDC6	5.93007532879247
RASSF4	4.13079410022672
MTHFD1	6.82483485612524
FCMD	3.98563845801978
IGHD	3.72757546154898
PLA2G6	4.19330922953304
TPT1	12.1751311805861
S100A3	3.67056808326417
SEC63	4.91713821818513
C10orf59	3.09007396572447
TOR1AIP1	6.05071571475913
PAFAH1B3	7.73734586647894
CEBPD	5.58494759548108
ZNF107	4.20020746495060
ALDH6A1	7.7327186354577
G6PC2	3.65447837284935
SNTG2	3.04482582502355
GRWD1	4.6088750795153
FLJ22222	4.48353719612271
BCKDK	5.2680434943794
CTSB	8.20017662681965
PFKFB1	3.36236873097825
ZFP36	5.58126484003768
SVEP1	3.58884076616501
PXN	4.08696663656248
TNF	3.29583870432989
SIRT2	5.35754059499223
C5orf21	6.25833009876635
VIL2	5.86702454537279
DIXDC1	5.82138551417422
GANAB	5.35506821683599
PDSS1	6.16874387629546
GRM6	3.69461698088393
NGFR	3.13937882274862
ATP8B4	3.59335088474661
MEIS1	8.01421768667166
BMP8A	3.49466615896941
NGFRAP1	9.56561520603082
EDAR	4.65746009414137
NEDD4L	4.53275636887818
CRYBB3	3.68430324743311
C6orf60	3.49617891627723
IL1A	3.16316225813014
GNRH1	3.14336390557673
PDGFD	5.76262849087698
CACNA1H	3.93086282869103
TXNDC3	3.50285850557815
ERCC1	6.05172190977809
CAV3	3.80433164288645
HARS	6.7214175708931
AQP8	3.36902004713414
CREBBP	4.65463187704004
ITGB1	4.97965641416279
SPACA1	3.43019997727203
ZNF254	4.73683409023814
PARK7	11.1584320262693
PAX1	3.50533025909252
PSMC4	7.7327741070703
KCNH4	3.93721988391162
TUBA1A	10.4223607345004
PRMT8	3.46853082700906
SELP	3.77400349807735
PSMD8	9.73036865514565
SOX10	4.12731568844879
HTR1E	3.92848277326274
RABGEF1	6.62885733233374
EPS8L3	3.49435194092367
MAP1LC3B	8.63305452777148
AGXT2L1	2.92171556655830
CYB5R4	6.24643081414881
MEMO1	8.2637086209065
LRBA	6.02888321228626
TRAPPC2	6.7154138713019
FLJ14107	4.18875000699718
FNTB	4.29068698271081
MYST3	3.84932530028222
KRT8	7.62874243833803
AURKAIP1	9.13778401581956
LMAN2L	6.37781937255246
C1GALT1C1	7.63107633845408
DSE	7.38523640224331
FHIT	5.7380537994372
OSBPL3	4.34639645683741
PPOX	7.04867777217322
SLC39A9	4.06867562535135
EPB49	4.73168311888777
LOC137886	5.30795050754036
C7orf49	6.20497449969168
RHCE	3.48444911854561
CST8	3.76798840903527
ATG7	5.6613797292587
SPP1	9.58561600141837
GLI1	3.95917259646268
HYPK	8.07096995549963
SFTPD	4.1757240513913
MCFD2	7.37707122444005
ZNF157	3.27416512732078
EPS15	6.85128534337125
SFRS2B	8.52145559076979
BTNL3	3.99745206417812
GPR23	3.9793533189332
TRPA1	3.20051191868772
ASPSCR1	4.75920480712468
GNS	6.9093413065495
FDFT1	9.43362415177452
ENO2	2.94164281854471
CBX1	5.14353642642941
PTGS2	3.37432619428025
BMP7	4.24449769011119
CCDC90B	9.70825783586893
LRP5	4.07113956679828
UBE2D3	9.51592056066117
ARFGEF2	4.41369416251132
ARR3	3.96699119146149
MAP1A	3.60996943902422
NEFL	3.16052067408846
CD2	4.96690734267037
FLJ23861	4.39679956058425
NAV2	4.27231796355741
ENTPD2	3.64903585841569
COX7B	11.1030706961871
ATP6V1A	6.22549621705388
TRGV3	3.20560922408814
ANKRD17	5.4937077875419
ADH1C	3.46082044467919
ATXN7	3.41695713880616
IL21R	3.43924791614320
CHN2	3.82223938278586
HAS2	2.98315610205993
C6orf48	9.8341222594091
TGIF2	5.03559434519064
KIAA0241	4.65181758926718
IGF2AS	3.67187661972093
CYP2C9	3.46368563234137
DNMT3A	4.17807744407335
CNOT7	8.70351255151517
FCAR	3.29783566282284
SFRS10	7.04589511161871
MARCH3	4.34244163071198
RUNX1T1	3.35974312705741
CTSK	6.25510134676247
LRRC61	4.52480436199225
HNF4G	3.62072658488289
LRCH4	4.59097884769144
PSIP1	5.62618894221646
AP2B1	5.50483316849737
C7orf28A	4.54556819715169
SMCHD1	5.31718169213262
EIF2C3	4.74706837767223
S100B	3.39606289222784
BMP2	3.71743106098557
POP7	8.589968361483
UGT2A3	2.9227859944714
ESR1	4.61916064953668
ZFPL1	4.67210956075632
ARHGAP12	5.69826707986189
PGGT1B	3.5695790192339
LRRC19	2.85043075736563
ZNF767	4.55988782482838
DEPDC6	7.52151178286806
SLCO1B1	3.30837666834997
SST	5.46133230655159
NACA	12.1097807687979
KCNN3	3.69917538285358
GLOD4	8.63906884391787
SCCPDH	5.97834344338008
PRF1	3.82758877234292
LST1	5.52989946973437
CDK4	9.69592799533436
TCF15	4.04403735196171
PARC	4.29402064345101
PRMT1	8.28231600329492
ITIH3	4.04127613622847
PPM2C	5.47617920295824
TEX10	6.46342970467797
EDA2R	3.62614682291852
LOC283345	4.58819387284027
NARFL	4.84651256354623
DENND2A	4.03661901882203
C1orf103	4.38120468482910
DMXL1	5.28674725449118
KCNAB1	3.53189458779424
FLJ20254	4.76480782527651
RBM3	8.89971794982964
GPR1	4.72878351032895
DMTF1	6.74070422336754
HTR5A	3.23429792201236
MXRA5	5.17347280346671
GRM1	3.63057098040227
SCFD1	6.99930743163988
RAPSN	3.43598951282989
ACOT9	7.83382664740021
PDE4D	3.27383059323063
TRPC4	3.23753296358254
EPHB3	3.66710406874314
GEMIN4	6.88123273214772
RAMP3	4.11212384198332
CNTN5	3.28678052597035
DLEU2	3.77457836594205
TSPYL5	7.429880079838
GRTP1	4.01541352099253
ITGB8	3.93826092385347
GAP43	3.38349705806338
FRS3	3.85630004225145
PDE3A	3.51321338771785
TNFRSF10C	3.48215702658971
JMJD5	4.03664534312653
OTOF	3.11002970089356
TEX14	3.22645599917702
XYLT2	4.37958090606607
HIPK3	3.50611529392947
XPOT	7.92309640157984
RRH	3.40817941073379
CDR2L	4.40861091955249
GAL3ST1	3.85201861355253
DHCR7	5.24632077178507
PDZD7	3.93410665089817
FGFR4	3.82237321609324
CRAT	4.6774862068109
C1orf217	3.34995527180117
SLC19A1	4.02657274578897
PPP1R14D	4.09378408503283
LIMS1	7.72198906380438
TMPRSS11D	3.24464604848543
TRIM14	4.36912031884365
PIK3CD	4.08242633958294
MFAP3L	3.85285083431622
DERL2	9.5043890109689
SLC7A11	5.02278584492877
FHL5	3.45719160452036
OR10H2	3.3280084029329
ACAN	3.56226723318762
BRWD2	7.4198347099186
PPM1E	3.06428095644917
DCUN1D2	4.36944851680169
TINAGL1	4.12839023925501
C3orf36	3.04823307998214
DOCK4	4.72513791025375
ENOPH1	7.7965101168694
FAM127A	7.99639581883965
SLC5A3	6.52791530600667
ARPC1A	9.27093075195434
CHST2	4.14714156113836
SPATA2	4.31983320183212
PGLYRP4	3.58225191712719
RUFY1	6.46564362222337
NTS	3.31709734752143
FRMD4A	4.11565061842858
RPS4Y1	5.75421959627569
BCL11B	3.41306617779523
TNFRSF8	4.60641752567639
FOXE3	3.64105982277091
PTGIR	3.89686636445277
ART4	3.45816264175816
EVX1	3.80678363000725
PRM1	3.68234205698269
GLCE	4.20987617646749
GPR18	3.81877982476396
ACAA2	8.2736258804194
PIGK	6.49645470149991
HIST1H2AG	3.8786270393484
C16orf67	3.80218609597951
UQCC	5.87031128343719
PLS3	8.35233201829254
DAG1	5.7830339902383
WWOX	4.93915869433222
GTSE1	4.20176318632648
GP2	3.42050421731678
CHIT1	3.36092783817155
PLOD2	4.65099824379934
RPS24	12.6697899156568
KLF9	3.98322900720976
TTC27	7.66292648809427
PYROXD1	7.1667463203098
MIA	4.44354811548706
TSPAN2	3.36531015941871
MRPL9	7.43299981626341
PCSK2	4.00763659256909
PI3	3.40767387589781
RPL24	12.4395334057906
HIST1H2BE	4.60097750766046
CD86	4.20468426825273
CALM2	11.7698595294346
LFNG	3.25223100992292
GYG2	3.66023511258056
INTS12	6.71329284516642
RAB4B	5.55593832074848
CTSF	7.18558429984391
HUNK	3.50958873579961
GNA13	3.74227550901994
B4GALT4	4.41689633662161
TSPAN31	7.74042095275943
CHD1L	5.3566024150566
CNKSR2	3.80874416760109
C1orf156	6.30026792437851
IBSP	3.71237775031624
FUT8	7.46358960242872
TRMT11	7.00543472139469
AGA	5.67292229297716
GFRA2	3.53170806043299
WWP1	5.64866555002664
B9D2	4.71355034374443
CPZ	4.68825062933357
STAT1	6.11359004837785
PTTG1	9.90407228223036
TMEM62	4.81575149708326
COL8A1	2.92004367521969
RBPJL	3.51257615621987
CASP8AP2	3.6365659896888
SSBP2	5.8165901526168
MMP12	3.20211111632973
NME4	7.54179545004375
LOC55565	3.74924666866854
GABRA1	3.7756083719765
PEX11B	8.64847783669672
HABP2	3.35315046079651
REEP1	5.07131717887809
C9orf156	4.63896712992882
SMARCA1	3.43788462505509
WEE1	5.26727433503104
APOF	2.93361457260454
GCDH	6.27044191118773
SSR4	11.6159239097168
SPAST	5.19773982865857
RGS1	5.42062680029822
ACCN4	3.96692881124052
PLXND1	4.22712204519727
FLJ20489	4.86109703703245
MLCK	5.18332567890485
INTS5	5.42544719754572
BSG	8.66631308473762
PARP8	5.15328266149769
ZNF215	3.32253540976506
TEAD4	4.99359829612654
PDE7B	3.36392071465024
MS4A3	3.18993160821868
DTX4	6.47150802400331
EFEMP1	4.99099895650743
TNRC6B	4.52720649160719
TULP2	3.46477306792879
RERE	4.07651291660229
BNC1	2.94160225590477
FGFBP1	4.34621504526088
TIMM8A	6.32024966894523
PIGB	5.07135515392314
AJAP1	3.54237113758274
COMMD8	8.7872582385611
TRIP11	4.05066889018422
SLC25A42	2.98834698707763
SYP	3.86806423391494
PCDHB6	4.35251252766710
FLJ12716	4.68784370403237
FKBP8	4.2417008512551
KIAA1109	4.11155454796105
PTPRC	4.80084145856914
POT1	6.75343253439973
CCT7	8.62801248649906
MMP11	3.84932988225806
MYO1E	4.45306725129482
EEF1A2	4.03711440528592
MIPEP	4.52658150116518
ZFX	4.20941870838444
UCHL3	7.93891156260717
LRFN4	4.44809613516287
XCL1	4.30886393202589
CARHSP1	6.48217007762043
GREM2	3.24088622480384
CCDC102B	3.00893805493091
HDDC2	8.62406238785427
SHC2	3.6971416102458
SDS	5.1273500134155
CASQ1	3.43493091715844
LYPLA3	4.65227638588637
INPPL1	5.564838993344
SLC25A40	4.29309327795677
IHH	4.80810722368188
CHGB	3.13997548464668
COL9A3	3.7697723807799
C2orf18	4.36328351629834
DDEF2	5.07404523604799
BUB3	8.57525843562752
C6orf211	7.41354671461403
FOXD2	3.81748785080184
GGH	8.95928175146576
GGT1	3.69666768331685
ADARB1	3.95497395055848
VPS35	9.94986072153596
CNN2	6.52520941642056
DBP	4.55765405637296
WNT1	3.58069998336018
COL5A3	3.87897617723862
RHOD	6.37278643258629
ASNA1	8.74138746714704
WDTC1	4.7699378982083
COL4A2	5.51754985406648
HEBP1	9.24779368663097
SLC1A6	4.15417578165722
LUM	8.25913824271999
C1S	8.1668664324702
TCF7L1	3.81130648225737
ZCCHC6	5.39060116202867
ME2	5.80356791012652
PAGE1	3.66563095841069
DTX2	3.72273448004532
KPNA4	4.53465197311539
H3F3A	10.7594916267906
GLO1	10.0716656278939
WDR61	8.45924073653722
CD302	5.29121539380477
SIRT7	5.49655771119138
D4S234E	7.49323942043372
RABIF	6.40362658761372
DYRK3	4.90177535012835
PKIG	7.33008490025734
PFAS	5.1126871852806
ALOXE3	4.27326005643249
RPLP0	12.4676140073294
RBM34	6.62766111906309
MKNK2	7.91755546286379
ZNF528	4.49351259197953
U2AF2	4.78958359175418
SEC16A	4.83189770118488
EFNA5	3.22653861028968
ZNF44	4.8059710266317
FCGRT	6.74503076784613
NOL4	3.31668894495322
CCS	4.92671838030922
IGF2BP2	4.13697484603437
MFSD7	3.57075314369373
OR1D5	3.58018322117986
SIX6	3.82882952168910
CCR6	2.94542017025473
TSSC4	4.1269579043992
COL11A2	3.64076776528522
CHRNA6	4.65119767567239
PLD2	4.90856496393984
PALM	4.48176765758124
ORC1L	3.98051441706267
SASH1	3.80071815139765
PUM2	6.55270321700311
ZNF365	3.83476209438614
CDC14B	4.32029140546466
PHC1	5.76242036270835
KIAA0913	4.03748109963126
LDLRAP1	4.90877017296746
NAT8B	3.43147056897961
PPP3CB	7.09234212552434
ANGPTL4	4.56230240761083
HHEX	3.88215511912390
LSM14B	3.74467003336724
PLCH1	3.7242047944357
INSM1	2.78069464405488
TLN2	4.05375638825446
ZNF493	3.71751975593118
HDAC4	4.42078226268301
GLRA1	3.61774825027745
RPS6	12.4401782446391
SFXN1	5.4825210568133
FAM102A	4.35067849866757
KLHL1	3.71171370450359
SAPS2	4.14298017512738
CTNNBIP1	7.0241664025501
SCGB1A1	4.39190172177517
SCAND2	3.52676248499407
HMGN2	11.8374487322847
NEUROD2	3.05045699828687
YAF2	5.51648622557751
BRPF1	4.84193149324816
RICH2	3.65185743330826
TBCE	6.60486741081445
LIAS	6.6449113645257
MAPK1	4.66122259133872
MRM1	4.41755780911008
HDHD1A	6.27841599405191
CTA-246H3.1	4.92847671902896
ATP9A	5.47172258974768
HSD17B3	3.82996907485419
HN1L	6.6200007340064
SAG	3.5938966814501
C20orf10	3.56979489536737
CTRC	3.93489573231135
HNRNPA2B1	8.46239393140424
RNF216	3.92153425480383
GADD45A	7.85967288128648
MSH4	3.41241388455805
HOXD12	3.42877687266111
TMEM70	7.43553089188228
PPP1R14B	6.51997043968859
SBF1	3.87090113516109
HIST1H2AM	3.53811348810312
GNG3	4.48011974192502
C1orf50	7.45080147159281
FTO	6.60095902507306
CALCB	3.21270313106762
PPP3R1	5.3019814631192
USP46	6.78604842581026
CCNJ	3.5494486212945
PSD	3.46267787289513
GNAZ	3.81030440487688
FAM57A	7.18439050441173
LILRB3	4.4957319640025
DHX8	4.70379513698901
SPI1	3.79191612963156
OXSM	8.02045303749265
GYS2	3.02883499939067
UBE3B	4.59887021520319
PLAT	7.92240673910131
NUPL2	6.01962109772222
SF3A1	5.08639996123368
COPE	8.04132192963524
EIF3A	7.41351301381074
IQCE	3.4510395199427
FBXW10	2.81935584088681
KIAA0182	4.26429168161191
YRDC	7.12612357018873
GPRC5D	3.71532797976291
LRRC23	4.57173274128984
BLVRA	6.46630079930314
SLC22A7	3.38232401435429
RASL12	4.41357292580567
DAZAP2	8.76786569567764
IKBKB	4.49800467694909
PPFIA2	3.25989710056289
ZNF271	4.55841604190210
CXorf6	5.3452123382914
FRG1	8.13205236381184
BTN2A2	4.131971537584
THBS4	5.83206474420287
ARHGAP1	5.11633999478529
ENOX1	3.34337726836678
ZNF706	8.89872232550788
DOK1	4.70022072791855
FCHO1	4.60297019649288
PGAP1	3.91086968897598
HOXD10	2.93628612490138
CXCR3	3.55302936328096
FSCN1	5.79577135750593
KIF17	4.14180857412764
TRIM66	3.13893717775687
CHI3L2	3.34630812131296
SRPX2	4.89655441877455
C13orf24	5.4760815282308
CBR3	9.20726430949314
ZNF132	2.96796560918383
AQP3	4.57046051284371
BNIP1	5.67771319070225
ST6GALNAC4	4.35946244794805
KIAA0391	5.40406738840935
KRTAP5-8	4.62032589054262
SIRPA	4.11626891411358
LYVE1	4.33353345994341
IGFBP6	4.28174499325344
APOH	3.73846938318156
TSC22D2	4.14761982695731
PLCD1	5.52393673982088
NPHS2	3.29917796751842
ARHGEF15	3.60391809709368
M-RIP	5.09673638405923
POLDIP2	5.27354264974099
NDUFV1	8.0809333036524
SRD5A1	5.50881791795452
RAB3GAP2	6.58378026633348
CLEC7A	5.20656294847519
REXO4	3.96826512861769
HSPA14	9.7734543592976
TAAR5	3.98370906260106
ZNF142	4.34872032108589
MUT	8.06988420013333
C2orf43	4.92411142542653
SELPLG	4.27744987786114
BAZ2B	6.83765102941072
SLC38A3	3.86679435525796
BRD7	6.41783075841364
POU6F2	3.26711728125669
NISCH	6.32345600490947
TCEB1	8.63674983922077
OPCML	3.44760250655172
DTYMK	6.82112154550877
TAX1BP3	6.31994232425702
F13B	2.88582286557866
RPL34	11.1555339585619
AKAP12	5.62037355013945
MARK2	3.27234074731319
AMBN	3.63716313857429
C14orf32	5.07927968709055
FLJ21865	4.71855419726944
HSD3B2	5.34866170620135
HMG20A	4.40065784862327
WDR77	6.99017868322656
ATF2	5.19373394055087
C10orf137	5.38108874235570
ARL6IP5	9.1212848231962
QTRT1	4.85029339662043
CCNT1	4.93962530352784
AP1B1	4.76753164027039
CD74	8.93210848706899
DYNLL1	10.9909934186084
PLSCR1	8.53554461977178
LIPG	3.22680948863330
PHACTR2	4.52690095333147
SLC35E1	4.95172670173358
VENTX	3.92522527085788
FEZ1	4.73880302131617
APOD	4.38433543577111
LAD1	5.00429848773005
C16orf44	4.16964154618941
C1orf166	4.2355111824566
PAOX	4.95954071830171
MAPK8	3.72089906853098
NELF	4.24491949889563
RBBP8	9.54183821520268
DNAJC8	5.61862824956935
KCNJ12	3.24297475591267
WNT11	3.624973451171
SRP54	6.84139388982639
GPR35	3.91195724032453
NRGN	3.95733597990276
IFNW1	3.63888551058675
ACVR1	7.41716928229215
SCN1B	3.8029727398927
RNASEH2B	5.26344014183962
STAR	5.90767673192534
C14orf65	3.56844418247103
TAAR2	3.54724746121178
VAMP5	4.99059956755729
TUBA1C	11.5500399405855
PIK3R2	4.03241875654209
ARD1A	8.8498108133301
SYTL2	3.26433306409335
UBXD2	8.3129085685738
EBF2	3.25114011805228
CAMSAP1L1	5.20901302284835
CYP3A43	3.35156069250945
CCDC91	5.53288237623171
AKR1B1	7.34472568833498
KAL1	4.81110898465468
GRID2	3.42006095565921
ZNF423	4.03944638655947
PSMB4	10.8034272951004
ARPP-21	3.28049298753747
XPNPEP3	4.91217211163966
CYBB	4.73870191762922
UXS1	7.07554263917644
SART1	4.64075055763738
C7orf16	3.44369442571546
SPTA1	3.20502343785249
SHB	3.96946732776537
CHST7	4.92332177225403
SEMA6D	3.75724309074882
IKZF4	3.8167597584554
NDUFA1	10.7007531687715
HSPE1	10.6991099176979
MAPK13	5.6860638188494
MYCN	4.08989056833966
KCNJ3	3.15337807564257
ZNF573	4.76616430828037
PCDHGA8	3.77350929264334
ERO1LB	3.31082160277683
NTF3	4.23875123250385
GTF2B	9.06051931595113
GSPT1	7.33159600058026
GUSB	8.5960726858705
EXTL3	3.90898029874986
PMPCB	9.25667027404996
COPS3	8.59681510771697
LIG1	4.38199846878393
NID2	6.27789365390158
LSM8	6.94806515665022
TMEM97	6.81829575051223
SUZ12	5.89059261379701
EXTL2	8.1714094032593
PDE6B	4.73309975279426
MRPS16	9.50929333853584
KRT18	10.873611013307
C10orf118	3.9060032592021
ZDHHC13	5.93855940525482
JMJD2C	4.44790349510049
OR2F1	3.68083583325714
ZNF415	7.44940510357924
CDK5RAP3	5.61646684362611
YTHDF2	7.88538954402625
GGCX	6.06734343051924
FZD8	3.51962941475932
TCEA1	9.4385388305305
ARPC4	7.20110178333771
SUSD4	5.82745900790124
C22orf24	3.55448217457973
EGLN2	5.11340055440387
KBTBD4	4.93116284446731
TNFRSF14	4.55206595218887
ROBO3	6.01585568606304
TRIM28	6.01948892694284
FGF5	3.48407500004578
RTCD1	7.22894915292891
MZF1	3.93480513900993
CNIH4	9.70744876435003
ZFP2	4.74590580269312
CSPG5	4.38843555222687
FKBP15	4.58951640046482
BZW2	10.2069253683575
PTPRN	3.72558489679884
HTATSF1	5.36725702997824
WFDC2	10.6894936451394
TST	9.03239924971898
NDUFA7	9.34029673190038
TTC22	3.16696018654403
RNF24	4.92643779908491
SFRS4	6.43577210882003
CD70	4.50225553786547
DCPS	4.55078353325082
PDXDC1	7.22487577604297
SRC	4.02600920355328
NTNG1	3.33215007966235
SETD1B	4.84058538020179
TINP1	9.9364478891659
ZNF606	4.77020343281382
SSR1	7.38957108112725
NFS1	4.19433049045752
CRMP1	4.99513562039822
NUP107	7.6875056509945
OSBPL9	8.3254508107742
MYOZ3	4.49988225192884
PDE4B	3.72446243467658
ADAM18	3.51453022812268
FBXL7	4.36773733952942
IDH3G	7.09352862643016
CCDC87	3.8717415229124
ARFGAP3	6.7497612208837
MAPRE2	3.73553206032577
CSNK1G1	3.23744879140279
IL1RN	3.79626928662837
MAFB	5.44933079081451
RAC3	3.59285756401185
C1orf54	7.46023639801462
TMEM14B	10.2927323577729
ADIPOR1	7.09886691882226
GRINA	4.51233514741471
CLIP4	3.94712929449537
TFPI	3.50835527784971
DPEP1	3.41331879920566
C14orf118	4.32817513139852
FABP6	9.76137896687321
TMEM87A	7.81629913011143
BBS5	5.3794949758922
SMTN	4.01326865505148
CYP17A1	4.7116814655681
SCG3	3.13777588728822
GFER	4.51950800338230
CD209	3.98644716725561
NRIP2	3.31352287436003
CYB5R2	5.21034643211908
RIC8B	4.68697086146184
CSGlcA-T	5.87760710657086
DNTTIP2	7.80184756314766
TNNI1	3.45623683636698
GABRB3	3.09123860078981
PCBD1	9.36233969978514
KTELC1	6.11915470142614
HOXD3	3.56169570336
