Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_B02_491104
Composite Element REF	Signal
KDELR1	6.37176468208372
NT5E	3.44597593089825
FOXN2	3.76123093190841
NCSTN	7.89144451211216
PARP4	7.7258392750544
CD83	6.17085050623683
NPY	4.18156888474168
IL18	4.21160108451442
BEGAIN	3.24935538502545
VPS16	6.84143871376076
SLC16A2	4.53372634172759
SLC35B1	7.42119563403536
C4orf20	6.53595817620302
IGFBP2	9.85861375250067
NOTCH2	7.0087604576573
SIGLEC1	4.01144072209428
SLC9A2	3.25728798588501
CD93	4.23258209636797
CEP164	4.52516974069242
P53AIP1	3.25130874594188
ADD1	7.46987106523949
ZNF136	6.49024360310177
ANP32A	5.50027041082503
MGP	7.01444603566215
DNAJC1	4.38706781767289
CCDC144A	2.93898736613092
ACLY	6.33921812341661
TRPC1	3.70858906206183
CYP4F12	3.75073795594538
FKBP5	3.41251570772025
SMS	8.02013643113466
MAPK7	4.61948454017347
RRAGC	8.51310276321128
PARD6A	4.67365726376016
CCDC85B	4.43367928715295
SYNGR4	3.26246293763621
WIF1	3.8935041082215
GCH1	5.84223983864252
STRN3	4.81963104645876
TMOD2	2.95578078714348
FLI1	3.39325781218828
DGKQ	3.66807408682497
MAB21L2	3.12480113281591
SCNN1B	3.12468109489123
ECHDC3	5.99340774306237
TMEM106C	8.55364323737387
CSNK2A2	7.0669404125583
GPRIN2	4.28184104964342
CPA4	4.18715903380286
RPL39	12.8347508124466
HERC3	3.63158185257535
MELK	7.10396519346378
IL15RA	3.95793646350486
HMBOX1	6.9460501818627
CUL3	7.24493038358772
PODXL	9.29123633508297
CCT6B	6.43757658627695
GPX2	3.65403830982316
ITK	3.60416555350657
CLIC5	5.34507234507890
RABAC1	7.3515531443079
YPEL1	4.69717619116219
DNAJC4	3.97347263529634
NR1D2	6.98045000391512
KIAA0776	7.61356220031034
FBXL5	8.29851724933674
C13orf27	5.6223402046638
DEFA5	3.19747993439186
TRHDE	3.13993786882756
ZNF536	3.04070693992683
MEF2B	3.47262440908166
UQCRQ	9.48033487998312
ITGB2	4.61480654426204
PTPN4	7.70273240858726
STX5	4.47775505545427
CD72	3.51312770869369
ERH	9.8198872990622
XRCC1	5.0168195070208
VEGFA	6.59679679916399
MPHOSPH1	4.74098393968355
MORC1	2.74901060886473
PARVB	3.3787390986781
ELL	3.29427395513605
SETBP1	6.54056700550084
CDH11	6.48823095538671
NDC80	6.07964314413527
GIMAP6	3.76303340826199
AREG	3.65411350268418
BAT2D1	7.57781845388867
CDS2	4.91877163157393
LIPT1	6.80101480134961
SENP3	5.45914028188213
IL1F9	3.40270230165464
GRIN2A	3.60736632558528
MAN2C1	4.61206554409311
NSUN5	7.07322141005348
SF3B5	9.83737173258574
CEP72	4.99168670213124
MYC	9.5641888060017
NRXN1	3.10069393585062
DECR2	6.06275172403168
SLC37A1	4.25600952477725
SUPT16H	8.01662689634151
MUS81	6.09125894245802
PHYH	6.00759981103903
ULBP1	3.36998851620562
OIP5	6.096335542766
IL10RB	6.48893429835875
OTUB2	3.63243603861396
NELL2	5.02021105271008
MAPK8IP2	3.70633106996238
ARHGAP10	4.90582032904235
POU3F2	3.27300558971945
RPLP2	8.47497412681949
FGF22	3.3207753507156
PSCD4	3.63044666851599
TRAPPC6A	5.72784091201692
C21orf2	3.66486021100163
CEMP1	3.14992941928552
IL1RAPL1	3.19444667472878
LIN7B	3.35379443726224
VCP	7.60041044933054
NKX2-1	3.08710507297944
BGN	4.74690287992576
LAMA3	4.30402469038485
APOBEC3F	2.85797710475616
COCH	7.90254808595594
SCGB1D2	11.2028845749107
SP4	3.71683505270437
SLC11A1	3.81626543411667
ICAM2	3.95067878632275
C21orf25	6.4089364742619
SH3GL1	6.1963228143174
RALB	6.54105713775013
GSK3B	6.10925678735906
GNGT1	3.74977738078397
GPD1L	6.74722729912473
VPS37B	6.8537839278971
TNFAIP3	6.65180773754889
C6orf32	3.95012218599379
ATG3	8.49952294163619
KLHDC2	10.0810539480149
NDUFV2	9.12657671638152
PANK3	3.89902006124947
BLK	3.07522630550409
MATN4	3.20034652775048
GPM6A	5.07895065753465
WDR82	8.88674204440826
APOM	5.32693221892717
PKP2	5.18928104787909
C1orf135	6.85848949971277
TRIP10	5.60340392642127
HRASLS	5.27598649300714
TESK1	5.54947141854237
FSD1	3.75070586189916
SFXN3	4.38356785331846
MMP1	8.0460385450526
CA12	5.04180451044698
ZNF611	5.95913756604023
C19orf58	7.46797190239933
NCOA6	8.5300490712955
PDE6G	4.14216752574414
PPP4R1	7.93648832739811
HLA-DQA1	5.84099377211846
GCLC	6.90163174517447
MAN1A2	4.13777322987382
SEC61A1	7.55209140595973
IKBKAP	5.9170756483977
TWSG1	5.21090093759348
UPF1	5.42386248590444
KIAA1219	5.75524416283065
CTDP1	4.47517320756502
ZMYND10	4.60145865195022
WNT16	4.30020018410884
ADAMTS6	3.19631230716082
SNW1	8.77575051917283
IL18RAP	3.68478071792018
RPP30	8.1327240664264
KRT86	4.39371697731259
CDC40	5.53659998598733
SLIT1	3.59592499766888
KIAA0574	3.64818925250166
GTPBP2	5.83231396850339
SETD3	6.29006807818692
C15orf44	5.99364234606376
PRRX2	4.36771867936297
GPR110	3.38580001046497
C11orf10	11.1149752053361
MKKS	7.95532070522317
ELK4	3.86026444511043
ACOX3	4.94618309559353
ADCY1	3.39534180032965
KIAA0372	6.68733136150298
TP53AP1	5.84212404895503
RHBG	3.62565701222265
SMURF2	8.15192174335767
TP53I3	7.74933527065794
EBP	5.75751717753018
SLC22A3	2.84405413389699
TOR1A	6.59649336645358
P2RY4	3.47157574588703
TRPV1	3.78398127266041
ADAMTS12	3.36379348460377
PES1	6.24174041417909
UCP2	9.77122417151229
ATG4A	4.11804408876629
FOXG1	3.78589691589244
MAGEA10	4.00149890978831
WFS1	5.95174848631197
TRIM24	6.03537150101426
PABPN1	10.0253812288267
PROC	3.32310700130766
SLCO1C1	3.34079723557652
SLC25A30	3.34820175331239
SLC22A5	4.68217303766459
DEPDC1	6.06953974556063
KIF23	6.05822530597963
SYN2	3.73325318540688
ASPN	3.42753382828809
CENTG2	6.73300000767125
ZDHHC17	4.95583868605765
VNN3	3.45371410738269
KCNH1	3.61471141652716
PPARD	5.24975769576111
PSMAL	2.74628345269723
FLJ10815	5.25599080225899
YBX1	10.7486810633154
STK24	8.6844436585636
SPEG	4.42923956119921
STK10	4.15526511261865
ZNF695	2.85807274791931
SCTR	3.25948122923696
AAAS	5.48326065267765
SSX3	3.36570970092395
ABCD3	7.77755682855704
MTF2	6.52850192324537
FIG4	7.34901700552101
TMCO6	6.15908647833978
C9orf46	6.01015278775902
ATP6V1F	8.44939301227148
IGHMBP2	4.77105698756337
CCDC94	4.52288319773588
EGR4	3.23157409058418
DUS2L	4.95371236991034
FAM3C	9.31505611298295
DCTN4	5.50619521488362
EIF2AK2	6.57186545609574
CST4	4.73034812982052
CCL11	3.7796848940261
LMO7	4.09156451728828
PAM	11.6539915308915
NUTF2	8.8364503049179
ADRBK1	4.9062722428092
ZNF84	6.24213016734525
SLC39A4	8.32962952331207
CITED2	6.38194884533386
C12orf49	5.3817950809868
GRM3	3.23453197276365
CCDC49	4.49581234025701
STARD8	3.7357087824144
FNDC4	4.26143671991071
SIAH2	6.98593137877785
CCDC103	2.90148232561631
ATP5A1	10.9146649651645
HTR7P	3.39485921524088
LALBA	3.19394459534124
RMND5A	5.6736557542993
ATP5J2	10.0984838570892
PSCD2	6.31191818002217
MMP3	4.29071664858343
ZNF409	4.17227886028723
CRHR1	3.1958449615083
WDR70	7.74452314805737
ZFAND1	6.81153962204814
CCL18	3.41163511323398
KRTAP1-3	3.27719033046646
RINT1	5.56839744362668
NRN1	3.58179236105788
SPAG5	6.0494462642387
KIAA0408	2.91654100779379
F13A1	4.49597381103328
DNAH7	3.39052257685394
SLC10A1	3.8001742499041
BRCA2	3.826656030777
ACADM	8.06779999345315
GIPC2	3.34999683242576
OGN	3.23200921259116
RAGE	6.04622027355729
XPO6	7.10326571441343
FMR1	7.5775735815422
DUSP3	5.22263219436365
ANKMY1	3.62979516129603
CHMP2A	8.56331569166313
FAM8A1	8.24962505122015
GPR21	3.78487203576209
BBS9	4.65254741446853
UNC119B	7.32687243785203
SLC12A3	3.38271821279433
ZDHHC7	7.91678799283182
FVT1	6.0627130278446
ENTPD6	6.95074427553477
PPP1R2P9	3.64178441703347
ERCC4	4.48535481378015
MMP8	3.07520230832399
HMHA1	3.86418879008456
RAD23A	8.43877358166014
ACY1	8.00662689857699
MT1E	9.27736899603787
PPP5C	4.19462311263570
GPR20	5.73661683999315
RFPL3	3.25827632143752
GHITM	8.03310889289108
SCAMP4	4.54422149012875
NARG1L	4.73061172327951
MYO9A	5.36684084570443
BLMH	5.69622947803631
NDUFB7	8.05167910020057
ADCYAP1	3.18345789747401
SP110	6.12004007600818
MIER2	4.00208412750916
KIAA0513	3.49790822522573
SH3BP2	4.1470993170563
PNMA2	3.32961925925465
MAP3K7IP2	7.23024799734456
AGRN	5.7296604663394
CEP290	5.01232223861297
ANXA10	3.7444577582417
RTN2	4.99667992722334
C14orf133	7.77831710490095
PRPS1L1	3.19684777450846
PRPH2	3.52018871090762
KLRA1	2.75907961679890
IRX4	3.11478700502798
GOLGB1	6.51318109298698
GPR97	3.38791766134001
NFKBIL1	4.66494091639531
CHD7	6.80756334997381
APBB3	4.16325241367372
RPS10	10.7332320803377
HIC1	3.20568483538265
TLE3	4.14758877554827
PSMB7	9.65451792495729
IAPP	3.54116422118434
SHQ1	7.03681400848164
API5	7.16525711036172
GP1BB	3.72737332918268
FTHP1	8.05311186691198
TRIM6-TRIM34	4.54087380096849
SLC6A1	3.43261899434274
OCLN	5.26403347966995
NAGLU	4.92216715801546
PTTG3	4.81374890397943
FAM117A	7.02950696884096
SPRY1	8.27556372610077
FLJ10781	8.22957576582623
CDON	3.68901293168183
SH3YL1	8.63407031096715
IGKC	4.79675951995928
TREM2	4.04823374529348
MMP14	4.27510118289916
SERPINI1	4.43907134340486
HDHD3	4.29421490915615
DYNC1LI1	6.45408601250378
FASTKD5	6.51327363714897
TDRD3	4.82293904980795
THSD7A	5.23407465396301
NDST3	3.3619782994927
CXCL2	3.48960398182223
DHRS12	4.11143324354739
MAP3K15	7.00977532211295
FBXO9	6.73182313618473
APPL2	6.70232489746631
TNPO1	8.19990129992341
CARD10	4.59474408626747
MRPL13	8.44949125121387
SNX5	7.32301901543282
EEF1D	7.35276399076552
RAB6A	3.80328784900703
SOD1	11.1773792358614
C12orf5	5.70415103566715
PACS1	4.32023189956555
PAPOLG	3.46208558878435
CHML	3.21003988386049
SIRT5	6.4619524942402
MSRB2	6.65739979604016
BCR	5.35498162093081
PUS3	5.8311753000793
CAPN2	9.31060862156925
FXYD5	3.81267410940894
TWISTNB	3.39988834560648
UBE1L	5.61089079416664
UBE1C	8.28195676151441
CHD2	3.41891727982359
C15orf2	3.41549318133139
FZD5	6.73686474001463
NR4A1	4.41431090461798
LOC339047	6.51530341550317
TRIM17	4.11262371873453
ZSCAN21	3.39979305765930
RPL15	11.406349182791
ATP5G3	10.4934908476601
PRC1	7.5215108243858
ADAMTS8	3.30497178703875
ABCB9	3.93258756358981
HOXC4	6.90276519100182
TRAK2	5.52517691108551
STAB1	4.93003669621801
CEACAM5	3.21917073661274
MYT1L	3.10233553833439
RASA2	4.09513412131431
LRRTM2	3.01812952919761
STAG1	5.86877367629369
OSBPL7	3.46218009593522
GIMAP4	4.14802452095215
FUT3	3.3911447125345
DBI	8.65533527450496
LPIN2	5.98544007529237
PAPD1	6.78081727208858
APOOL	4.35861900978258
DIABLO	9.42042904335534
ARMC9	4.49433387191563
RPS6KA4	4.82399048898242
TRHR	3.44425714552165
SLITRK3	3.71727154279202
TGFBRAP1	4.74179880081989
FAHD2A	5.67059963342912
CNTN1	3.52939850125079
ZNF211	3.81540440543193
BBS4	5.40639317283769
TMEM181	3.46343120146296
PFDN1	7.15804735094764
MINPP1	6.55521552279019
MPHOSPH6	8.25910332163052
RGS11	3.1582141178281
HOXC10	3.49498079672934
ITPKB	6.5831130755952
HS6ST1	3.52973674851325
AKR1D1	3.31692505384291
TNP2	3.11815501420911
MEOX2	2.72536948259214
EML4	5.37164399068171
SGTA	5.75992423763477
ATP6V0C	9.74930867017036
PRPF8	8.12863440812362
PSMD6	9.97826016450972
HIST1H2BI	4.55669127426345
TMC5	3.66599108499069
FKBP3	8.80388771639581
FLJ20273	7.79363188350208
PLEKHB2	7.79496025759985
RPL28	9.2284843358259
NOX3	2.81319217793801
ZNF544	6.67859315484507
EPYC	3.37388191757349
ELAC1	3.20117194651569
METT11D1	7.08393389604893
BIN2	3.49793343482132
NACA2	3.61856104166625
RPL18A	13.0230241823285
UBOX5	4.8646127520775
TCERG1	7.72375540139029
MPP6	4.56025352411234
KRT16	3.08206000870957
UBE2O	4.6617894035699
KLF5	7.6690107872594
C9orf31	3.52719419971491
APOLD1	5.89528469434217
UBL5	9.32532398566565
ARHGAP29	8.71683777332962
TNFSF8	3.34032281399211
PDE5A	3.38759206103717
CDR1	3.18088374340817
FBLN2	3.71095080324304
C14orf104	6.73553329983135
HBE1	3.42851365393879
ROBO4	3.34449747231828
C1orf108	8.66495979039246
FOXI1	3.03291861298196
BCKDHA	6.47095571151317
RAB4A	7.48576421767687
C11orf80	3.68839033665723
MYOC	3.60763283038181
GIF	3.99286540152643
TMEM39B	6.24831704681387
RPL3	12.3705982848271
THBS1	4.73313534482015
APOO	7.64311732824206
ATPBD1C	7.51448700694857
FARSA	6.6509454516159
ARMCX1	6.24144293840112
EIF4ENIF1	5.61404512196153
CMAS	6.5058873738026
OR7E24	3.84218448715099
TNFRSF21	6.32563059782867
PLAC1	4.07091346854641
KLHL18	4.67174210558962
LBA1	4.18866822140147
MKL2	7.37554035677144
TBX3	4.41264401017745
TAZ	4.34615957557190
CRIP2	7.77578708339537
DAXX	6.8231227837738
ELMO1	4.54412454096762
RGS13	2.65090864928305
DIO2	3.49890360859847
UNC13A	4.36411167230577
TAF11	7.64009143849782
ORC3L	5.51471730428953
PRX	3.30056873655236
TARBP2	7.47160104775313
CABIN1	4.85275589187284
TRIOBP	6.10564192144566
HIST1H2AC	9.17378752498897
RBM5	6.51762517970321
TUBGCP4	5.62401127898045
NCOA1	5.90853427168764
CDK7	7.3463120444449
SSR2	9.49332885438072
IL25	3.21105412841244
CRELD1	5.5569621618646
GPR6	3.26853514719000
SNCG	4.51905658017495
CHEK2	5.91460210554742
GAL3ST4	4.31295508668251
KBTBD10	2.83648343644569
DRD4	3.11435794360395
GDF11	5.06712625804585
SEMG2	2.85808707487092
MCM2	7.81718500355329
CD247	3.83575571605809
SOX14	3.01609108920737
RBMX2	5.54215253565941
KIAA0922	4.90458188868846
TGS1	5.50734667491738
C16orf57	5.30902566885033
SYF2	8.05208507637029
MCM4	5.29119234399278
PDZD2	6.22805798728369
CEP192	5.21325895689904
IFT88	5.55188119361800
MCC	3.58144863232657
RPL9	12.3728302626481
RAB32	7.72298936134322
P2RX2	3.63712355013259
DDX43	3.07762857326104
HHLA3	5.61101578908309
ID2	6.89966254784035
UBE1	9.13697797413436
SLC24A1	4.36220724591537
ARHGAP5	5.60356069828957
C20orf23	4.56487189612767
CETP	3.33455904394614
ZNF688	4.52238840765075
APOC2	3.8805292981773
PWP1	8.9344577369882
FAM50B	5.59102212048925
PTPN6	5.918665372591
BAHD1	4.38553264985229
GPR56	7.63088543387675
GRIK3	3.19017085739053
DGCR14	4.63122713410074
CACNB2	3.32127620217450
PDE10A	3.03661382097264
METAP2	6.95395795603101
RHOQ	6.99643538704378
MAP3K4	7.1810309010402
PDHX	7.60432020635435
RPL23AP13	4.45752341360087
MTA1	5.74088504691873
GNG11	6.25772491628574
ZBED4	3.6546069678616
CLCN3	6.23187404737238
CDK2	5.43476653879911
HCG9	3.53728642536458
SLAMF7	3.87628283210453
CDC37	6.92324677352779
ZER1	4.23883153940495
GRK4	3.40942136662934
PRPH	4.09734418924094
PPP2CA	8.52873392839369
LRP12	4.02650655745121
POLR2A	4.46575632732019
SEC14L2	3.14568358048563
OGFOD1	6.69059248745844
DKFZP586H2123	4.74622747281214
MC3R	3.45798035599448
NOL5A	7.22232677160805
PHEX	3.91902451103171
HIST1H2AB	3.96332845172523
C20orf117	4.23375306970719
POLH	4.17653445709905
DDX17	6.8769629610913
CAMTA2	4.4687216024521
PLEKHA2	4.12360361898422
SNAPC2	4.01487147551336
FILIP1L	4.93782143535504
PDE4DIP	4.1540822749955
LRRC1	7.46878137770965
SCN7A	2.84203597733661
GAS1	6.34143276758534
DGKA	4.57912888027009
PEG3	3.52677657117354
NADK	5.4193668085908
SGSH	5.97500477097198
CXCL10	8.05953293762932
GALT	4.98436143481445
MCF2	3.08195764687262
ZMYM4	7.31105728751456
ZNF263	6.46269833948506
STK32B	3.61633323284617
KIAA0888	4.50641945428524
TACSTD1	11.4720014775163
ATP6AP2	6.85830964618877
TYR	3.42875847446686
GDPD2	5.80777872333181
ABHD10	6.26116135996719
TACR3	3.09873410348463
SLC35C1	4.07984281935527
KIF1A	7.20604031939865
VCAN	4.22290734376571
HERC5	7.12618534258236
UBE2A	8.59898887542903
SYDE1	3.89426037404927
ELA3A	3.2768668596936
TM9SF3	8.06836499925194
HAO2	3.49842353386413
RNH1	8.21116823088647
MAFG	4.74178625373986
BICD2	5.04090304964839
C14orf43	4.35643799954817
CDH7	2.90004220699126
JUP	8.32599380911286
SHANK2	3.83386919842182
OSBP2	3.72758875600493
ACOXL	2.88016848242925
DAK	5.1001953628064
CBX3	9.71986714310736
C3orf58	3.81427842125551
RBMXL2	3.03112855208172
TCL1B	3.6247752682887
FGF13	6.80953813690283
KBTBD2	8.08579611559193
KIF3A	4.18426033899628
DCXR	6.14166905298017
MYL9	8.39847571859192
PDIA6	8.41165722191863
CDC23	6.98742016048013
CASKIN2	4.35656023835515
PBXIP1	4.66332041182438
EHD1	4.833055590766
NBL1	5.4818543573087
MARCKSL1	10.3678267716911
RAB11FIP5	4.41429528924545
CDKN1A	5.8338311823761
NCK1	6.63589466252953
SAPS3	5.28535565050059
ZNF550	3.34348570885047
TRAF3IP3	3.21117981891419
LSR	6.65233022363377
MIS12	6.92336258008026
KIAA0774	2.62237450313658
CXorf1	3.38211842906331
CUL7	6.66593179278645
DIO1	2.91325776879005
LIPC	3.11129457469658
EIF2B1	9.3949995608302
OMP	3.11417204620672
HS3ST2	3.74572017142437
C20orf11	7.82015178585644
CTRL	3.2777088110966
GSTZ1	7.07683206652505
PAK4	6.6343140900527
CCRL1	2.78909370030043
RNF10	6.36090627743196
MAGOH	7.26850516445046
CENPB	4.51735761771062
C19orf7	8.57575296373946
JMJD1A	8.81794849005136
GATA2	3.56860584312453
HIST1H4H	4.44001699855935
CELSR2	6.60511493059438
GABRA5	2.96269958846923
STAM2	4.90490964711713
GPC3	7.67423915107546
GRP	3.30042476232100
SV2A	3.31971001584405
EBNA1BP2	8.85717717340597
TAF1C	5.35825211451294
MAGEA12	3.34110560063986
GSG1	2.88896067663714
PDGFRA	4.4119324531425
CACNG1	4.41305881546501
CIAPIN1	8.14882658790233
CSTB	9.69111773429391
FRMPD1	3.71998147830468
PTPRJ	3.08296551336438
ZNF668	4.67046878218025
PLEKHJ1	5.34339611048591
ADAT1	7.01283728752679
TMEM50A	8.60256419952489
CENPI	3.88686853800861
HOOK1	5.48744029651732
RPP21	7.76641122738549
GTF2E2	6.85244426153145
IL17B	2.96549261663267
CCNF	4.59909923771149
CRYL1	3.92410063973575
FOXH1	3.48591379984095
NFYB	6.66585244364754
KCNQ3	3.96737412403751
PPM1G	6.85723195266657
NOVA1	3.34821607417493
FZD3	7.0261421295156
NMT1	5.69218032141458
AKAP8	5.87016667605317
SOCS5	6.54157097123725
HADHA	6.90177295682958
PLEKHF1	7.35980115943023
DLG5	6.50992972662698
CFDP1	6.28313555997101
SAGE1	2.84656210642840
PGM5	3.82610940559563
C1orf144	5.97550856174021
SUHW4	4.63546981784834
TFEB	3.83656009834281
RND2	3.97806556652262
ATG12	7.0366726729472
BMI1	7.61926376951666
RNMT	4.90688445008204
MASP1	3.31864651380338
MYH4	2.82835859073088
SLURP1	3.46879492310988
KIAA0984	3.65157171405262
ASTN1	4.26668218588904
MYCL1	7.9336463566058
SH3BGR	5.8997483693183
RPAP2	4.22506736586392
FOSB	3.58662415704217
KRT35	3.10554745339558
MIA3	5.55565472100793
KIR3DL3	3.0822890779356
SEMA3F	6.4201053008075
TMEM135	7.0796812261388
SLC27A2	3.44810495968045
NDUFB2	9.21578536778019
FAM46C	3.79815504478057
G6PC	2.77534433280827
KRT33A	3.64969934578752
OVOL1	3.35829786413379
PAMCI	7.63791964407712
S100A7	3.52078015585275
MAPKBP1	4.81172451950586
CPE	8.13475923042696
HARS2	6.00686107361181
GNB1	9.57752471733272
TRIM46	3.28396355042041
UPF3B	7.90377310551748
CXCR6	3.48612365540360
C16orf3	3.16532689152177
HLA-DOB	3.98297234385765
HPSE	5.63029212468572
GSCL	2.97837504269962
POLD1	4.61749022156132
DMWD	4.56242784054194
CALD1	5.32988555370058
LCAT	3.42101568176126
SCRT1	3.00247957759051
ST6GAL1	5.57376401179669
POMC	2.99771839476496
UNC84B	5.76936037073167
NSMAF	6.38133910304906
ADSS	8.49905390342218
SKIL	3.85541078068667
HMGCS1	5.24916583623673
PYGO1	2.81254740296500
POLR3F	5.83398517011812
ZNF277P	6.54701464776182
CNNM3	7.65662911050372
WRNIP1	3.62350991430190
ALAS2	3.60793449368588
MRPL23	7.88280254716611
ST3GAL5	4.72524028104656
ZBTB7B	3.57451338051948
DHRS1	5.77103159083813
NFKBIA	8.91719887276859
CNOT3	3.91231942303276
GAK	5.90949119623477
SFT2D2	5.03339174499312
HOXA6	3.26468097365484
PSMA6	10.5394243722608
CRTC1	4.16420707160441
LY6D	3.35416973325405
CPT1A	3.97492584910087
ALMS1	6.69098095414219
LMO1	3.76181476504947
EIF3I	9.65492725836537
DCN	6.76120627484913
PRB4	4.37381595443913
MCM3APAS	4.3345304024344
SUCLG2	6.62921163315698
FOXF2	3.22755072680749
MLH1	7.48562395495779
S100A12	3.51841267973645
ABHD14A	7.21861777538305
DEXI	6.66794766089094
ACTN1	8.73634319230107
AMPD2	7.0380336465806
IFNAR2	6.37939291063594
CYB5A	7.90049040615392
TLOC1	9.54313250174873
NRBF2	5.42839557323872
MKS1	4.72411244913673
P2RY11	2.9719764851155
CX3CR1	5.0331705771922
PDE1B	3.40983075619686
KCTD3	6.24643661325004
ITGAE	7.38976339948217
SLC30A3	4.12594548700623
KISS1	3.35655137303178
PLP1	3.43346064325128
C14orf2	9.59829539821688
IFRD2	7.53185224058595
ANKRD7	4.33716345259797
XAB1	9.01905177789014
NARS2	8.45359141542011
TMLHE	3.43826786755101
SERPINB3	2.79934012609257
FAM127B	5.88002644837289
ZNF391	3.43977509564345
ABCA5	4.03758029890191
DNAJB14	6.14053991631133
TSFM	7.68798409128459
WRB	7.23310617431873
ABCC8	3.2107249932477
MAP1S	5.68475889169886
BPI	3.02556608485826
TTC4	7.46859123160496
BNC2	6.29316472130495
HIST1H4A	3.18520346976489
NDUFS3	9.67201220072787
WDR3	7.79592728218153
MAGED1	9.80423512733634
TTC33	5.41353703055576
CPN2	3.74668734573096
STMN2	2.7970217476874
PCOLCE2	4.00077955868423
ROR1	4.17494487777916
HSD17B14	4.09140746023246
SAMD4B	3.5664712522195
HEXA	8.53475668384412
USP39	7.60942630849616
HNRNPU	5.93187186407378
NRD1	8.51439899548539
ATXN2L	3.92373641672553
MAP2K3	6.39613032909387
FLT4	4.11935452410536
OMG	3.29599070138543
SCAP	6.5339227050167
ELA2	3.09647243969494
NARS	10.2740267431612
PRCC	6.71539334159422
ZNF675	2.84766490362195
VENTXP1	2.94048073534558
CALCOCO1	5.49738895572395
ZBTB32	3.68910488438573
RFC5	6.56320965792924
BRAF	5.27669026145407
PAX5	3.36121050849745
MGC14376	3.98260945707355
TNFSF5IP1	9.6724707716537
PEBP1	10.1634365469299
AAK1	3.69523870086892
FBXO2	5.57458382680684
RMND1	4.82136128012667
IGKV1-5	3.39544483552701
COL1A2	10.2323314785567
SERPINA5	5.68788128431644
GMEB1	5.01625537240115
AKT3	3.41966564519566
AANAT	2.9189350076872
CRB1	3.27353980416282
C19orf21	6.10305308240563
UBR4	7.97452548597423
LTBP3	7.97863523067221
AMHR2	3.43454564178876
CTTN	7.02738212533895
UTP15	3.65346210189388
C20orf39	6.95092702454186
MYBBP1A	5.48184425902899
HSBP1	10.0117911416486
PROCR	4.22618799497898
PHF11	7.54445357552148
PASK	4.90290638374146
RFXDC2	4.47357719085128
KIAA0467	4.51846070609231
NDEL1	6.60395136530868
USP8	6.89960041396035
BAIAP2	4.13948765154597
SI	2.81907629366802
ARSJ	3.10748528746136
GULP1	3.91416036878912
KCNE4	3.54039779673521
KCNS3	4.32885253301588
BAAT	3.37125114203333
DKFZp434K191	3.28627136017447
MBD1	5.89543050418358
ITGAL	3.49823348043364
WDR73	7.68956797237147
ARFGAP1	5.1038680549826
ZBTB40	4.65196021271835
CH25H	3.03379533924895
LOC81691	5.21499671921926
CYP4B1	9.32415362155785
ALPL	6.77468181180362
FOLR3	3.94335382731284
CHST3	4.17976865044951
TRIM62	4.06956613152636
MAP3K9	3.45794680088511
ABLIM1	8.53860694084218
BTAF1	6.3378605973544
MAST3	3.98995953584615
RBM35B	6.79545341311918
ANKRD25	5.94036692216021
RYBP	8.5427933671228
UQCRC2	9.72567589989659
TTC26	4.74864503389567
ZNF22	8.6879829169992
MAEA	8.56090595334167
RNPEPL1	4.04734844351259
