Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_A12_433732
Composite Element REF	Signal
CAPN11	3.2345559458373
TMEM50B	7.14887343506183
DEGS1	7.60674519303677
ARHGEF4	3.70642529821459
DBNDD1	4.59235677413642
TBL1XR1	5.15795178267878
FAIM	5.62043228339236
SP140	4.75027119323276
G6PD	4.73299110891235
NUDC	7.03528087682049
GABRP	5.56776069352001
SCARA3	5.61678775062055
TACSTD2	5.4794057961966
EIF3J	6.78569321520675
PPP2R2A	6.51313048038733
CPA3	3.63847425115447
PVALB	3.45700819370798
BCAT2	6.9419207270175
MFN1	6.1306030823484
F10	3.25333074474128
FAM134C	6.77782317147055
SNX11	5.36964313687523
COMP	5.36644615317036
GPR177	5.08613444286192
TAL1	3.35940909397536
ACSL1	5.40905058886549
ABCC5	5.49964519502612
HCFC2	4.19013302037068
TCAP	3.49938522690316
ABL1	6.6554692524958
RBBP7	10.2757589302491
PTPRG	6.031033284579
NCOR1	5.98522785201041
MOCOS	4.73021512278312
C14orf93	4.4621739787509
PRDM10	3.98434387514515
TNRC15	6.06581530647619
SPINK4	3.94510550788236
TXNRD1	6.9618273016282
UBE2H	7.20033784607346
BRDT	3.11839299973646
SLC16A4	3.39002512129786
VIP	3.07665627371756
CALCR	3.48009532881773
CCNE2	4.14067829866064
SLC6A8	3.91131865243439
LILRA1	3.93393652206301
MC2R	3.56569003884876
MBTD1	5.26011109469968
USP33	6.36916426042446
PPP1CB	8.68284449653282
C15orf39	5.23724424858709
ABHD8	4.14392825861484
MAP3K12	5.16759991077084
PAAF1	7.34023138875644
ARF5	6.91357954514162
CCT3	9.94242233087977
SLC3A2	5.51365327118248
PIWIL2	3.58557543132336
RAD50	6.22363424025893
IER5	7.02432063702178
SYNE1	4.60632884729088
MBTPS2	3.85232242929172
MVK	4.60517677563960
TSPYL1	7.9965331391311
NCL	9.79270303072844
PSMD10	7.04225219038927
MOBP	3.62667032969812
GUF1	3.65556391403936
WDR44	4.79572529012976
HRH1	5.42032674907531
HIST1H3C	4.33073104797253
C5orf30	5.33985910732018
RASGRP3	4.60480012422776
RNPEP	6.72226419653085
PRKRIP1	5.00990770253173
MED21	6.64380467661148
GRPR	4.66205093412496
SYT11	4.66666556550251
NTSR2	3.56229297349539
Gcom1	5.65430223261659
SPTBN2	3.89185192114890
LRMP	4.72458785499073
HTRA1	6.26082968163366
RNF111	7.40445244266557
SLC26A2	6.45470806751639
WISP1	3.52792437123034
ATP2B4	6.74396903720493
FLJ10769	5.77298261106419
PTH	3.05104560229007
KIAA0895	4.5517867523215
CHST12	5.4651928383487
RAB22A	6.1982572282715
TARDBP	6.92524456123773
RANBP5	6.88302283034173
P2RY10	3.43619684250731
STAU1	9.28462560080628
NME5	3.68939243877706
DDX21	9.58910179742949
CHMP1A	5.60102048159558
BARX1	3.3130856339583
HDAC11	4.4409417637443
NOLA2	7.91063623496064
MTO1	6.23773804888785
DHX29	4.99518393737159
HADHB	9.28625500071976
ADAR	10.6933330655302
SF4	6.54233511955584
PLXNB2	5.8676101810694
P2RX1	3.52732224506742
SLC15A3	6.20606193787443
GAS2	3.47889821000574
EN2	3.23514360008902
NUMB	5.19355453645341
C14orf172	4.90446024638077
TNIP1	7.07011127885948
INHBE	3.69571532721239
TM9SF2	8.64272633051309
PSKH1	4.46444940372604
NSFL1C	7.5236746526341
RHOG	7.34396383417434
HBB	4.84196382751656
MED15	5.25589963452494
HEY1	4.64492390315138
KNG1	3.44666143352994
CASR	3.90576066291012
ITGAX	4.67162345069247
CANT1	6.01797836815976
C6orf66	6.03939551309266
UNC50	7.14074069898543
C21orf33	6.60462211062847
IRF2	5.74558170161037
HEATR6	5.00064496273528
GNG7	4.26601542353572
RUNX2	3.56223508627597
PGR	3.1943007289448
SOX1	3.42668705028411
CROCCL1	4.59362945035465
BRE	6.32123187873973
SRPX	4.65440505654384
MBNL3	4.33446670712952
ODC1	9.38915879021668
SDC3	6.17576348624707
NR2F6	5.29574735830363
ADORA2B	3.85733115764482
ZRSR1	3.38349336659538
ZFYVE16	5.19574916172455
RPUSD2	4.71857081504522
SYNJ2BP	5.01122810867026
POLE	4.9020210103315
E2F2	3.34986836844435
C14orf173	4.67406292802654
THRA	4.44645560238462
MAPK11	3.86439776374959
TBC1D22A	5.73739507410211
PTGES2	5.08257625661442
HIP1R	4.34716040782799
ENO3	3.23807609885954
COL4A6	3.48146416749761
TOMM70A	6.59367822799588
IRGC	3.71230784305005
NAB1	6.61970818715007
DET1	7.23910886262085
TRPM3	3.41597059030830
ZNF532	6.31499915572316
RAP2A	6.37054959795748
PLG	3.45755009029171
FECH	4.63760915225713
CRIP1	9.53406357594444
AZIN1	6.7830309918379
SLC7A7	5.96893849058628
CA8	4.22487091974914
IL10RA	5.71627522724753
CDC42EP4	5.74301113614542
C16orf58	5.44673727193772
ARG2	3.53980724337843
NOL7	8.10556008146265
JARID1A	6.62028852252752
PANK2	7.93716401732536
ASH2L	7.34632191986771
ICAM3	6.08870511358527
TMEM16C	3.21245898076546
MDS1	4.34897447144461
CABYR	4.05761103653347
SLC1A3	7.0270467816496
RNF139	8.78172639647246
ADAM8	4.10613302365899
SFTPC	3.99809127833265
BCL7B	5.19273046480166
MAN2B2	5.07705886956657
PCDHGA11	3.33496950980893
RGS12	3.74520674069599
EIF1AY	3.40537418001501
NUDT13	3.46322076320284
ARL6IP4	6.61022430964648
RPL35A	11.5210583496600
CCDC21	4.8656924987744
RAB40C	3.86923875528899
EMR3	3.30640121115038
PRRG3	3.84257199890819
LRCH1	3.25347055119497
SAA4	3.60983612668436
RAPGEF5	6.68220572842412
ZCCHC2	5.32698349705
CLIP3	4.9638826263567
MAP4K2	3.87197139494969
C20orf30	8.52162056646728
SULF1	6.17535842829775
C11orf48	8.61359401045615
PRDM5	3.46033427637995
ELOVL1	7.08060644006642
PPP4R2	8.01105454784066
KCNV1	2.92417042807251
ACP1	7.83313156620438
SIGLEC5	4.33431489092067
ZMYM2	5.56853464044913
C19orf61	4.7105047240608
DAGLA	3.80390702467136
GPR32	3.58439220820349
EDG7	6.18982169407028
NEUROD6	4.33115203721157
NEURL	3.87341538635958
SLC2A4RG	6.5996134691185
LPL	4.43594107652731
CA5B	4.25863719504596
MPHOSPH9	4.13407327314926
CLEC2D	3.48699222359761
HMG2L1	5.59485602631785
GRRP1	3.71576974296958
HCN4	3.86241895298737
CD8B	3.81131598890409
HIST1H3D	4.81501949728892
TGM4	3.60372299865093
SLC6A12	4.75762755040927
CD84	4.21259790661166
TBC1D15	5.91321347783332
RASA1	6.64273558351448
PHKG1	3.97331400632732
MAGEA11	3.40748859839479
NONO	8.51575024053765
IMPA1	6.36019445821462
SH3BP1	3.69751113763064
RARRES1	4.63053998675205
NPM3	5.95414127488887
CLEC5A	3.48801601068502
B3GNTL1	4.1480091548992
ITCH	5.20086852982511
MGAT3	4.53711955735753
ARPC5L	7.73648812572216
KLHL26	5.16529468525192
MBP	4.48281780212896
SIM2	3.31852722586249
RPP25	4.35952558540181
SLC2A2	2.88804170262560
EXO1	5.49417038594155
SOSTDC1	3.69601865908089
HRC	3.53546452844801
TRIM48	3.1951180455561
KIRREL	5.00054937995396
PIK3R1	5.55838696230507
HOXC11	3.80063383442236
MAF	4.93245258032172
DOK5	10.7814087433818
HELZ	6.22211314361972
ZMIZ2	5.38701665857042
SLC46A3	5.17246550766705
ADRB3	4.04651622048275
PTRH2	6.62710278414781
DMD	3.55047061810466
STAMBP	5.91208839697425
KRTAP2-4	3.73538651430861
ADCY2	3.5785904803192
MS4A12	3.47154746680568
TCF20	5.00445983291279
KLHL20	4.59708788900708
SRM	6.59011677493883
OTC	3.73728768171492
ABCB11	3.28916800616045
KCNC2	3.47103276509741
CDH19	3.06760553697065
SSH3	6.00824805503566
ZNF135	4.71122531769433
FLJ12529	6.92717202649497
PER1	4.78804101045483
KLC2	4.22737562619921
HDAC1	8.9849081116603
FAM128A	7.10135121783293
FNDC3B	8.07882185808949
MTCP1	6.41513182867895
GPR63	3.43055872436377
FLJ21986	3.49150156682970
LMCD1	5.56706887069412
MICAL1	4.97311847716144
BLZF1	4.64825706948984
IQCA	4.17324846148053
PCDHGC3	3.82706188915194
ATRNL1	3.10182695509745
CAV2	6.51708808323724
SAC	3.08588783475018
DUS1L	6.52704143736391
NEK9	4.0873399797065
WARS2	6.35715838750643
DDO	3.52947273419463
MARCO	3.6014735009296
DCHS1	4.12471595581697
TOMM40	6.02670156795385
RP6-213H19.1	6.44736553003792
TUBGCP5	3.75869920323926
IGSF6	6.80304509195724
TPPP	3.45968925691181
SEPT11	5.05962964208822
ADNP	8.67198089732732
UST	3.61899111815443
C13orf34	5.45140230456033
GSTM5	3.7167182702609
BTD	4.65265419253175
PDCD1LG2	3.20384458123159
SNRPB2	9.37696898756227
APOA4	3.85581708861541
APBA3	4.33763333414172
CUTL1	6.7531316505304
PMS1	7.68319906702267
EIF3E	11.3025887252227
IL9	3.68937484158279
HOXA11	3.49057034588353
NARG1	7.55484983186917
RPL31	9.53767318152902
RAB28	3.78589162921566
LY9	3.61704713846207
TFCP2	5.72850712708664
ATP2B3	3.47780568945831
KDELR2	7.90757918737169
TLE4	3.78835511561226
FLJ43806	4.74994346952107
TLK2	5.39988274060733
PKP3	4.88912746357612
CIR	5.89765419573608
RPN2	10.3874976665885
SH3GL2	3.00712447509923
CTSO	6.20019578845429
SFMBT1	5.80595213944577
WDR57	4.88134085050512
SDF2L1	6.50412431825169
IGFBP3	8.03967311983445
FER1L3	9.05826263614342
DEK	9.85096986726957
C20orf43	7.98338011271576
ARHGAP24	3.48735466792604
ALB	3.19152781159488
SORBS3	4.35008129935645
C4BPA	4.20517561298935
UPF2	7.54937458651021
AGBL2	3.31417924739603
C1QA	9.65745911281813
DOPEY1	5.68780879192546
TERF1	6.50938117872387
KIF22	4.74379363222882
DNTT	3.27078464455446
C10orf6	4.57037666148582
C11orf41	3.32902272365698
NINJ1	5.51264667894598
SEC61A2	4.19765900100901
HNRPF	6.94921535942549
COL11A1	6.58146920549084
HIST1H1D	5.21831623208248
UCP3	3.82321979364554
MYL6B	6.62208232553868
UBAP2	7.92410943143935
TREM1	3.63125267230342
CKMT2	4.71604543603261
HLA-C	11.3568299330642
SLC13A3	4.01436174997462
PLA2G12A	5.92353015211756
SPRED2	4.47423844045415
SCN10A	4.00688332510977
TIMP4	5.51115556478013
PITPNC1	5.05685465338181
SLIT2	5.0021811541727
RSF1	6.13592075942835
POU3F3	3.22992849179584
LIN7C	5.750754513741
NKX2-2	3.34245587322389
DPPA4	2.79862258946358
ZNF804A	3.42863888048489
CCIN	3.79254457279566
SLC25A31	3.01481853645214
KCNMB4	5.23252676510553
FUT2	4.42402144561946
RABL5	5.09924104865363
FZD4	6.69129518827928
GALNS	5.59865989578167
PNMA3	4.02467352164206
STX6	5.48348307257434
HIST1H1C	8.9150463520982
CIDEB	4.83473432329928
CASP4	6.47860534752941
PDK3	3.91010231391745
WIT1	5.50545638282621
TPR	7.36704115187292
MTX2	8.92035612680892
HIST1H2BH	5.8073787046053
BRD3	6.65171140609173
HIST1H2BO	4.2043394959206
SERPINA3	5.22201907240375
UBXD6	4.63372374133942
HOXB7	4.12107166784313
C7orf23	7.73686752632566
KIAA0143	9.7212504603023
KCNJ16	3.62394934331168
STAB2	3.62099365262926
TNPO2	4.77894358037189
CENTG1	3.65446143722296
IRF9	8.0690194665338
MCPH1	3.49104888008015
FABP2	3.50776972328826
C9orf3	5.10811331479912
FBXL4	4.47549744374024
LBH	6.83263866829085
MYO1D	5.11441799764385
PTDSS2	4.01134192729757
BMP2K	4.55520159452041
NFU1	7.37794497467596
UGT8	5.51713807649305
SLC25A23	4.31268177131192
MAPK4	3.66174635409655
HINT1	10.6312953089909
GLP2R	3.29205042002004
WNT7B	3.7583239763594
SETD4	4.88909793366316
CHCHD2	10.057598807967
DYNLT3	7.69862286114118
FKBP11	6.0159029738816
NDP	5.90827734734709
RHOBTB1	4.27846221977523
FLII	6.02755305818147
SLC4A4	3.72537842848662
RPL38	9.70572676670531
HTF9C	4.54502761419401
RPS16	12.4270548585838
AP2A2	5.40596281729689
CHPF	5.45757877031519
CSNK2A1	7.57963543292621
MAP7D1	5.4959363719113
FKBP6	3.60669696814414
ZNF214	3.4216267345798
DDX56	6.8707785004751
TWIST1	4.27752848497233
EPO	3.32010185961417
MRPS18B	6.6781351288493
ZNF682	3.36133381628664
AOX1	3.38607863937929
RPL14	10.1115739684554
CYR61	5.22741778743245
JRKL	5.88476665486365
DTNA	3.71116995675731
MAFF	5.95598196036399
LOC51136	3.81267548020607
TMOD3	4.28187033213094
LY96	5.68011277637564
EEA1	4.36397149661978
KLK3	3.37012651172427
IL1R1	7.29406384703935
HRSP12	5.43383665969076
KTN1	8.98331608836569
LOH11CR2A	4.47418681445518
ARL5A	8.87007079628324
MAB21L1	3.61230541945647
C20orf59	4.20502895821156
ADAM2	3.03095736904392
PHKB	5.96205906254171
CCT6A	8.08342024397884
TBC1D8B	3.24135419291668
FAM13A1	5.27599075413964
EHHADH	4.7856218832411
LAPTM4B	10.8069554739106
TMEM147	9.61203302508518
ITGB5	6.27823816718573
YIPF3	6.48309098524437
FKBP2	7.96658694789332
XPO7	5.70210355039974
GPR75	3.42926880957375
NR1D1	4.70196632776418
TRIM5	6.25109849991083
TMEM110	4.21895191225259
APOC1	9.44874862569265
RNASE4	3.93374665619959
PARD6B	3.10688685106947
ARID1A	6.2482931565306
NEK2	4.90655695655201
RRAGB	3.39226422183118
PCDHGA3	3.66561881530977
HIST2H2BE	6.29871230871712
RCN2	9.32068983890401
STARD7	10.2262000510919
SHMT2	6.28267091420867
MLYCD	4.45496579783907
KIAA1751	3.29861932671056
NDUFA5	8.60569800028706
THAP9	3.38432713478011
FLVCR2	4.20241696227298
RP11-217H1.1	7.29559715717177
AP1S1	5.08764638564589
NCLN	4.11428755962943
SDHA	6.98473726480775
SMAD6	4.63274465081699
SAV1	5.42205347042842
SAT1	8.8009506393086
ADAMTS7	3.80102121739677
RPP38	7.15210794745683
RCBTB2	4.98304491026236
VEGFB	4.8054415015005
COLQ	3.82125304921079
RBMS1	9.53651983466216
NRXN2	3.51197337779211
WBSCR16	5.59945445156472
DRG2	5.02559413224137
KLRB1	4.566634759782
DNASE2B	3.07677173189039
SAFB	4.98814308081836
MAPK8IP1	4.30642568812103
RFX2	4.11757620648183
MLLT4	4.16423423740836
ANKZF1	5.78029645652393
DUSP8	3.67950329432548
C19orf50	5.20956134809975
MEF2C	4.69247535157692
SENP5	4.74673029115638
NFKBIL2	4.04823490958759
LBR	6.63145041151849
CBFA2T3	3.73733833560446
AFF3	3.59917326200168
IL2RG	5.9483866606194
CCDC51	6.51298984034232
COG7	5.60002256649176
MYB	6.52770488138797
KLF3	4.42947825658792
PLXNA3	4.71215584078764
KCTD14	5.2613748797055
FZR1	3.89405086952894
XRCC2	5.81457923900775
SLC44A4	5.41822605709352
ESPL1	6.20113424732183
MMS19	6.515052993419
GMPR2	6.2355466792922
ST8SIA5	3.01610860683644
TBC1D19	4.02478036761665
CHPT1	6.69593298517349
ERBB4	6.59391297581764
TSPAN32	4.03683177922964
MAP4	6.49962646234293
ACTR3	10.3191883568099
UGCG	8.06876712757366
GPHN	3.69712336476569
ZAP70	3.51574085791261
SLC6A2	4.0276699828042
LPP	6.69261475681726
PTPRCAP	5.33968787995644
IL12RB1	4.10265303153856
HIVEP1	5.36163983112602
ATRX	5.84976405389979
EIF4EBP2	6.82196545265734
DFFB	3.35520455451265
DMRT1	3.69345207534037
CHST8	4.29611228750094
HSPB6	3.68063970582514
C14orf109	6.6721501434843
IER2	7.42836464574395
NMB	6.1662360385661
COX5A	10.7013353374018
EIF6	8.50015258791358
AIFM1	7.79283834161455
WWC2	3.55197175760098
GSTA1	4.98270092707089
POLR2L	8.3090848058574
MRPL4	5.42140471526669
SEMG1	3.1537742010861
MPPED2	3.78378988802451
FLJ21062	3.97033772997369
TRAF3IP2	5.11372643048213
EPB41L4A	3.93980731463014
LILRA4	3.77991849222181
LAMA2	3.55050443734658
TAF4B	4.52840319648107
RLBP1	3.51883789752606
SLTM	7.47766465081354
CD300C	4.15908062532913
FLJ10404	5.59542390569758
RTDR1	4.69322883082231
MALT1	5.90306218561978
ARVCF	4.28235178114084
RENBP	4.20287934518242
ATXN7L1	3.43113258524555
NID1	3.96019067240764
TUBGCP3	5.05100327066575
ZNF783	5.24536889580944
ITIH5	4.52442669480559
ZNF85	6.54089909833812
MMP13	4.57786431241787
KIAA0329	5.01020965524367
C8A	3.93338801252683
MGC87042	3.47594638001334
HOXC13	3.64766098292206
CLGN	4.53823654143111
SLC25A37	3.66444033995023
SMARCC2	6.56553339677007
TFDP2	6.25567968485472
POLI	4.68499254350255
HCP5	6.15891873396534
UCN	3.68451578518803
ZNF764	4.04399765008763
USF2	6.53155874979104
C20orf24	10.4132225861436
FHL3	4.11365267765829
SPATA5L1	5.28758768811508
JMJD3	4.64393301581892
MMRN2	5.16574014151294
DSP	10.227151871927
NDST1	4.31974019325011
ZNF248	5.26730520073256
PELP1	5.31042986502538
MBL2	3.49187731128370
ZNF230	4.61609806576856
RNF41	4.53666080791182
THOC5	4.62705991201665
MSN	9.01173587177386
SLC9A5	3.577054545241
SERINC3	7.29082363749281
ZNF434	4.30073070784311
MUSK	3.12841981861157
SMARCD1	4.55054107396404
C11orf75	6.97045095867955
ZFP106	7.03141684102166
GTF2E1	6.17699425578249
RY1	5.71538852335519
ATAD2B	4.35151270684139
DDOST	9.27965861031695
ARHGAP17	5.68446666670638
GPNMB	7.76536501985307
TTF2	5.1160561271521
SFPQ	7.87646401884814
GFRA4	3.46276061104316
TIGD6	3.75930997079617
SLC39A14	7.751629353578
AKR1B10	3.67532651527038
NGRN	9.84957700102184
RGS16	4.21341797924121
URB1	4.53440369996299
GPR137B	5.51868628850677
MECP2	5.54777627188184
PSMA1	10.2026589322535
TOP3B	3.63563399231051
NFATC4	3.81541153963128
RAB7L1	4.21574153236955
CSN3	4.0127431910266
NOS1	3.92920268447636
CA14	4.23040486494438
BMPR1A	6.76942413708336
YBX2	4.23400665781134
PRL	3.20504745872038
SNRP70	6.99225040900033
C6orf130	5.65935716097879
KIAA1166	4.35835273493267
FUBP3	5.95940204238948
STAG2	8.72471472137719
ACACA	6.32551421914784
ABCG1	4.31081675003947
ATOH1	3.43462695516337
ODF1	3.6460291836553
TMEM127	6.23878096552558
CD55	7.74680582690554
PLN	3.38838023704971
RPS23	12.6317442501126
LYPLA1	8.49077646549364
PRDM9	3.78260865486539
SSX2	4.18122582386471
PLUNC	3.61445801145724
SYNGR3	4.70015710973813
EML1	5.10670046759661
LNPEP	4.04380479687082
SMAD3	4.36354674394386
NUP93	6.4912382917109
HISPPD1	6.10850387853336
HNRPUL2	5.05117507954865
YARS2	5.98313670066551
TBC1D12	4.78009917431613
ZCCHC4	3.74716961399344
FBXO22	4.05401451378068
C16orf24	5.39201941977604
ZNF669	4.86498427763958
PTGDR	3.34115488405878
DDX27	7.97589369997938
KIAA0409	5.50563204112351
ASB8	5.90328758110791
MEPE	3.74447993157252
PLP2	8.99532499641932
COQ7	4.28465482683063
CHMP5	8.52623224325617
CACNB3	4.99798820676305
C10orf84	3.74696057572298
SPO11	3.68266717860406
NEDD4	4.69710076975248
THAP11	5.56614627237715
ZNF43	7.25829127576226
KRT13	3.29901148834333
NEK4	5.80737094092415
MRPL19	6.68428804967714
RBBP9	3.81816495238155
PRKAR2A	5.84178497251087
IHPK1	4.98117137149342
ATP6V0B	8.12515882130637
CACNA1E	3.31164272813678
CEACAM8	3.20914186677391
PEX14	5.51044341609376
BXDC5	8.35944153557076
ZBTB38	7.70206739593321
PAFAH1B1	5.55839607163947
PCTK2	4.68485518136675
LRRC16	5.83144652074961
OSTF1	5.42437711863493
KIAA0323	6.38511512067313
FYCO1	6.05427689958409
TXNDC13	7.87666635150092
PLTP	6.97676119609792
SLC25A1	5.26705425487133
EZH2	6.67765147526343
PLEKHB1	4.07582953202768
GRB7	5.56431954149751
ZFP37	3.83976094634357
MRPL33	9.28283335226854
C9orf27	3.41802938669117
PELO	5.49228217891282
ARMC1	6.4952630335835
ZNF154	3.78948608447338
C3orf64	4.3585033841215
FLJ10357	5.35249730647986
PON1	3.78773570322546
SYT5	3.80671362822522
TMEM66	8.71183215277757
ATP4A	3.27733650013377
HBEGF	3.93868009051312
PI4KA	5.87359946792338
LEPRE1	4.83115722333274
POU2AF1	3.73772297890289
MRPL12	7.78355192036103
GNPDA1	7.04973357479166
RASAL1	4.07668513912704
ZC3H3	5.06727728091523
DDAH1	8.39485110538603
MGAT1	6.30964204615412
TIPARP	6.19376942773771
UGT2B15	3.40291824247746
DNASE1L3	3.7263024693835
CHEK1	4.88794533066142
ZNF8	4.18406325225985
TXNDC1	6.16592395755066
CKB	6.57191485944834
RTN3	8.4601466390918
IPO8	3.96341347897169
FZD2	4.57436462361542
PART1	4.7144148041793
PSMB6	7.38835684899721
MAP3K14	4.70669909438533
PCDHB8	3.26968087751293
PHC3	3.92816746750579
PPP1R8	5.53296154126029
NOVA2	3.61166311197786
TNFRSF11B	5.52074683132509
GOLPH3	8.64159999535204
LOC51233	3.74053243543911
GGTLA4	3.92872609628529
PDE6D	5.78723790892889
TTLL1	4.50080201416355
ZNF117	4.19973329326443
NKRF	6.7150336053306
CLK2	7.29916650609192
TNFSF15	4.24998202098696
DUSP2	4.51558567487883
HSD17B11	6.57714561774865
SECISBP2	4.60449554249248
PPAP2C	3.20781255509977
GABRR2	3.62601276839675
LOC51145	3.26525734529085
PIK3C3	6.2309446816606
DHDDS	5.46451172438845
CTSW	4.4238233842583
NEFM	3.50960142021727
TNNC2	3.70812730323015
ANKRD28	4.98888687003389
MRPL28	5.72566508382899
STMN3	3.35553163172764
SYN1	3.39937754951719
RAB14	5.60714583777423
PIGV	5.43218135182725
CDK2AP2	8.29868951819324
ZIM2	3.77084624167521
APBB1	4.33874998175573
SND1	8.01003375156304
C1orf123	6.96567597280217
B4GALT1	3.4755748735735
CHD3	5.35133746472129
RNASE2	4.30464835959183
BCAP31	9.56101075762655
SLC25A44	5.48392707168796
CXXC1	6.49574489280696
PIB5PA	4.03221644451642
CD40	5.40659519839243
FAT2	3.7241990685744
DYNC1LI2	4.91639950303114
GDI1	6.17159539966833
ZNF81	2.96447624948828
VSNL1	4.37906736412904
PIH1D1	7.80150352373335
KRTAP5-9	3.94404642347790
FLJ10081	4.36557355152979
CS	8.15756975466022
ZNF318	4.93152889466502
IGFBP7	10.0708676224367
ZNF609	4.35397880066626
SIRT4	3.69888352095164
SCN4A	3.8323200536746
ARHGAP4	4.11895485106635
EHMT2	6.22380655560229
UFD1L	8.15452904303436
EXOSC10	7.5463788686252
ECE2	3.56043009976507
ERMP1	7.10745575466869
OVGP1	4.35311504990707
GTPBP3	5.38556358776091
FAM82C	5.79389358911439
PACS2	5.51552997333143
C19orf36	3.73516181366254
UNC84A	7.70097112602643
ARL4C	7.67512780634278
SCD5	4.11367095726563
ATG4B	5.8719166086594
LASS6	8.23360007631807
LSG1	6.15251710960329
MAL	8.44488724242285
GPR22	2.97079296073732
WDR5B	5.28367296011494
GALR1	3.08124887627766
AQP4	3.34626253103193
C17orf60	3.86228414804367
HDAC7A	5.32212262854592
GRIN2C	3.28907862961329
ARMC8	4.88483520539616
SLC47A1	3.31591697203520
DMPK	3.67102182060952
CCRN4L	4.01451805771162
CBR4	4.74738046603319
KIFC1	5.87950846625867
LHX5	3.38400177736942
SMC1A	6.6557998311789
LPXN	6.34004417309302
TRPC7	3.12456388659729
SERPINA1	7.34325133162582
SMYD5	4.54488203347907
RPS13	12.4979221088256
CRHR2	3.62125317989979
TUSC2	5.44506828435445
PRKAA1	4.98573008356385
FADS2	4.07908237604742
ENAH	6.70010534512204
PRO1768	3.45774182232098
KIR3DL2	3.52428332515222
APBA2BP	6.25909843548475
ATP2C1	5.65338512556587
ALDH1A2	3.40122067463156
RNF103	6.28009320954278
AHCY	9.37125779010837
CROT	5.18497807022096
PABPC3	9.21740530688144
ALG12	4.38148987950809
EGR1	5.53807144148995
THSD1	3.82742208250276
CCL17	3.59300841698258
BZRPL1	3.72361699429113
KHK	4.17166823409276
ESRRG	3.53565175721268
SLC12A2	5.23522907572924
CNGA1	3.34907547095091
RDH5	4.49502546045368
CD58	5.27067601658545
PTGFR	3.31987880829393
CCDC48	3.45752278738155
CCDC76	6.10967700784763
CDR2	5.42736911646028
ZIC4	3.58536155992993
SELE	3.14095642731270
OR1G1	3.84158670923827
EXOSC9	5.61570360361529
PSMC6	8.48560553064518
ABCB1	3.20549557599014
GPR12	3.49084328892706
KIAA0196	6.8369559594621
PCDHA2	3.16303246725848
SSR3	5.00079966964426
MSI1	3.82725769970699
TRAT1	3.41285278414591
CC2D1A	4.94861711535643
PLAGL1	4.51432675224204
LLGL1	4.10075760860933
KLF6	6.1717569435927
MTF1	5.50577400585691
RNF2	4.77812246015917
tcag7.1314	5.04454503926945
NR5A1	3.56591788320106
THBD	3.90502610835872
ABCD2	2.81671396586754
ITGB7	4.69055433835343
DNAJC7	5.80259120509938
CCDC81	3.77292192064551
TM2D3	8.98564175837737
HUWE1	5.2968883481551
CDH17	3.63686155342502
CD180	4.35587664268753
FAAH	4.49925784123745
IL17A	3.01917431517011
POLA1	7.0095986820955
TMPO	4.61924272065149
LYRM5	5.74229123893975
GNAT3	3.08718262395041
TM7SF2	6.10597962211278
FLOT2	5.11109713565431
MAP4K1	4.47904702504433
HDGFRP3	6.22310626753008
RRAS2	6.41755484758445
OXCT1	6.2890820077252
LTBP2	8.21412565340498
ARPC5	9.9478248955173
SV2B	3.4809741869703
ZDHHC4	5.67661535845266
CYP2A6	4.42360708814021
PDE9A	4.32602028826331
ABCA8	3.30927511061759
NDUFS2	9.04086175680754
UBR5	6.69266785496542
FLJ22662	8.1394006828503
GP6	3.95319229254464
CRYBA2	3.41834780425992
LEF1	4.30190710685517
ZNF20	4.89213903137226
CTPS	6.09198540399402
EPS8L1	6.92960264049645
EYA1	3.30803302699008
SERPINB2	3.44070280353144
MAPK14	4.98238506557189
GTF2F2	4.51693484792275
