Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_A11
Composite Element REF	Signal
POLDIP2	6.67265366290851
NDUFV1	8.55616010743813
SRD5A1	5.5548158801864
RAB3GAP2	7.28116073646934
CLEC7A	5.66018853415061
REXO4	5.160079452044
HSPA14	7.57128371140756
TAAR5	3.54360111527038
ZNF142	4.94967302903269
MUT	8.04923302919426
C2orf43	4.26082063870736
SELPLG	4.64434635336265
BAZ2B	6.67641004737023
SLC38A3	3.33431202631034
BRD7	7.70070206043585
POU6F2	2.96511728909825
NISCH	8.03282564909532
TCEB1	7.78848824608391
OPCML	3.23055599880642
DTYMK	6.1797498229172
TAX1BP3	6.09631720306029
F13B	3.05365879218269
RPL34	10.5553615859571
AKAP12	8.10664041089428
MARK2	3.78132739293209
AMBN	3.34297515412899
C14orf32	7.35659287839441
FLJ21865	5.59956375673438
HSD3B2	3.09750301251952
HMG20A	6.21036754022285
WDR77	5.83512490152026
ATF2	5.78305777732725
C10orf137	5.86179836737886
ARL6IP5	9.58947445404521
QTRT1	5.59631068465441
CCNT1	5.40415472663443
AP1B1	5.09195942489656
CD74	10.1936578506741
DYNLL1	10.9484765833400
PLSCR1	7.72561214632848
LIPG	3.39968850741768
PHACTR2	6.6992528143404
SLC35E1	6.52273117529043
VENTX	3.45629299457318
FEZ1	4.80232545136221
APOD	4.21946811314123
LAD1	5.99382544119234
C16orf44	4.40322778800027
C1orf166	5.2344392926223
PAOX	4.41600333144871
MAPK8	3.27354577987049
NELF	5.46603985689588
RBBP8	9.30339880034925
DNAJC8	5.36666212032019
KCNJ12	3.29505647178772
WNT11	5.19888442577699
SRP54	8.07461645742745
GPR35	3.72710883162993
NRGN	4.28891323321003
IFNW1	3.62247839907145
ACVR1	7.29718748632829
SCN1B	4.24282578954240
RNASEH2B	5.82388673001163
STAR	3.34488128793441
C14orf65	3.23545815469258
TAAR2	3.07169639342055
VAMP5	4.86316256605132
TUBA1C	10.9193146310586
PIK3R2	4.09298693679728
ARD1A	6.56637567067991
SYTL2	3.36339488256022
UBXD2	8.5132721911921
EBF2	3.41096949613178
CAMSAP1L1	6.65210665251951
CYP3A43	3.01472337743552
CCDC91	5.96683334404381
AKR1B1	9.28786086805736
KAL1	6.89936356161825
GRID2	3.10156506254934
ZNF423	5.63087321690068
PSMB4	10.5728432583726
ARPP-21	3.31066769372696
XPNPEP3	5.46916196746484
CYBB	6.3613085129418
UXS1	7.91518990479655
SART1	6.79415197434832
C7orf16	3.07399001307117
SPTA1	3.20933600361302
SHB	5.43036896069059
CHST7	4.5511457959917
SEMA6D	4.03364110631392
IKZF4	3.40241346279954
NDUFA1	10.0107758169995
HSPE1	9.47448503124926
MAPK13	5.33265150515735
MYCN	4.47988743077263
KCNJ3	2.91768529222067
ZNF573	6.71583131515018
PCDHGA8	3.9082005543726
ERO1LB	3.51664527888203
NTF3	4.55019780404849
GTF2B	7.4721899349435
GSPT1	7.68493167357786
GUSB	8.95474211335008
EXTL3	3.83297256347542
PMPCB	9.11269497922535
COPS3	8.0900272702767
LIG1	5.86356660247475
NID2	7.66643423601067
LSM8	6.77863012601118
TMEM97	8.43729502752462
SUZ12	7.84391204453511
EXTL2	7.19949128137147
PDE6B	5.02548481195214
MRPS16	8.08537568850834
KRT18	11.9622390599021
C10orf118	3.72365302932155
ZDHHC13	7.46127397071407
JMJD2C	4.77229161597257
OR2F1	3.22111254855807
ZNF415	6.41966821667062
CDK5RAP3	7.38434268262897
YTHDF2	8.0467296909277
GGCX	5.75231816435147
FZD8	3.12981926727915
TCEA1	9.69362413829744
ARPC4	6.47683110511218
SUSD4	3.49250846887756
C22orf24	3.00549297445872
EGLN2	5.70131640448415
KBTBD4	6.35477815388693
TNFRSF14	4.70171648139372
ROBO3	5.27540217256327
TRIM28	8.34365662161486
FGF5	3.33607037247754
RTCD1	7.29314801875653
MZF1	5.28883087984476
CNIH4	8.44845802216344
ZFP2	4.36710849224081
CSPG5	4.40984939735858
FKBP15	5.49606039290323
BZW2	9.68258295834688
PTPRN	3.2638174882535
HTATSF1	6.72978636893628
WFDC2	10.8282525301654
TST	8.19425232759783
NDUFA7	7.2885078966644
TTC22	3.03057773143612
RNF24	6.06596400219181
SFRS4	7.93027298862826
CD70	4.23505095923213
DCPS	5.78793682477674
PDXDC1	7.89130506743997
SRC	4.1034102798766
NTNG1	3.14613109159091
SETD1B	6.87897234307292
TINP1	10.3755746912395
ZNF606	6.40687956921545
SSR1	7.89946922340332
NFS1	6.50634632604242
CRMP1	5.81286855376064
NUP107	8.26338239941832
OSBPL9	8.06369575406531
MYOZ3	4.06608048348894
PDE4B	5.73005576773124
ADAM18	3.32791811217984
FBXL7	7.01575566211728
IDH3G	6.21088548388214
CCDC87	3.59912784877702
ARFGAP3	6.83791766796444
MAPRE2	4.47479172544076
CSNK1G1	3.50751629628252
IL1RN	4.14818003482319
MAFB	8.86989219263695
RAC3	3.25115066690435
C1orf54	6.62996620625483
TMEM14B	9.37733803915649
ADIPOR1	7.81846720392598
GRINA	5.97994479703358
CLIP4	4.31497675929147
TFPI	3.61842908104139
DPEP1	3.14036469616546
C14orf118	4.49502301984872
FABP6	6.3967957723691
TMEM87A	8.30298106414509
BBS5	5.89783437984762
SMTN	4.26712142575244
CYP17A1	3.86251108610228
SCG3	2.70636890956377
GFER	4.42425113710554
CD209	4.14660285641359
NRIP2	2.97707601956375
CYB5R2	6.4919668297063
RIC8B	6.03391024718766
CSGlcA-T	5.91599122090718
DNTTIP2	7.19587063717188
TNNI1	4.01801148906795
GABRB3	2.84608009097897
PCBD1	8.20499329930348
KTELC1	6.91211846535526
HOXD3	4.86512402354978
GPR85	3.63748953594103
P11	3.02524603574649
SP3	8.86425813641955
GOSR2	5.08106077663943
DDX1	8.92557435965973
BFSP1	3.63862250806248
FLRT3	6.04348092564666
RNPS1	7.94498660962673
LCP2	5.54298826418453
TAS2R8	3.09512832502855
SEZ6L	3.45856456558170
NR2C1	5.1885174642149
EXDL2	7.31000639129011
SLC25A10	4.0738414887201
ADAMTS3	3.02653323576898
PCYOX1L	6.28110355743787
TNFRSF13B	3.76516669701366
VPS54	5.85677903563137
MKI67	5.54082131342216
C7orf54	3.87084395709541
GLS	5.58162493138105
PCDHB12	4.39712308970567
LGALS13	3.03760560032684
IL4R	6.0881857156497
SEC11A	10.3752163264148
C4orf6	3.53942886886476
SPP2	3.81976443990065
CCL5	6.2310320182999
PEX5	5.4495239960415
CLSPN	4.04583296936231
LOC51336	2.99916856831547
SPAG1	4.99064994079409
C9orf82	7.80188791111915
KIAA1024	3.5563763634178
TM4SF1	8.97643966098774
SMG7	5.81836655797546
WDR45L	8.22411578793887
TAS2R13	3.04212074057422
SPAG8	3.56739793701217
VASP	6.20381591128729
ZCCHC11	5.31926458454685
LOX	4.72153157468927
SYPL1	9.0100397292246
BAG5	8.05521457187863
RPS27L	9.50705299648728
MGC2752	6.38790294058703
IQSEC3	3.37198477168483
TGFBR3	5.70652658145258
PPA2	8.96054324570101
MED24	4.34981911188827
CASP9	5.81463751763881
PDCD1	3.37612684692222
MAP3K7	6.32299633070439
C17orf81	6.66991845032814
SRPR	7.04723293654225
BAG4	3.66636921870325
ZNF32	7.55845925146572
BRD2	8.1166038194225
IL32	7.3314091644206
LAMP2	8.23272948966602
FAM53B	4.0494298115265
CAT	9.10733681919475
C16orf80	9.13188427156312
SLC7A1	4.88681775588098
C1orf76	3.30452108500478
PRKCQ	5.14559216482618
ATXN1	6.36022768604478
LAMC2	6.03216026972812
CPOX	5.99746843131768
SPSB1	4.92036585007458
APH1B	5.81389947374224
USP36	4.52425342976797
CTNND1	8.15711698677591
MADCAM1	4.09201928907028
GABRG2	2.99656813518191
LYZ	8.72902508175168
F5	3.60425210231497
TMEM186	6.36680136797251
TPM2	5.87228541275485
SEMA4F	3.91274528036599
NUDCD3	5.46840752418124
OLFML3	8.29409274222382
PPP1R11	8.71843514986962
ELAVL1	8.2269344018245
GCNT3	3.42341140645264
DNAJC17	4.92112442625962
N4BP1	6.21530162359297
ABCA2	3.52576201454996
BNIP3L	9.34965851034026
SLC35F2	7.10910499326871
ATP10D	6.18787819342873
LCP1	6.58285589580409
IGBP1	8.67752631598908
GALNT8	3.01655242918634
PRKCH	5.65399885386179
DCAKD	3.85452125599706
ELA2A	3.39790855730365
PITRM1	7.3916398158226
RASSF8	3.21780523837983
GUK1	6.07827119629453
USP12	4.15444034949141
STXBP1	7.12303062580638
ADM	7.79485429041167
LSM2	7.1653916086139
GHRHR	3.10644473009324
SERF2	10.1082232513134
VPS72	8.44860887614133
CD22	4.34996525725531
CD47	8.41347117723556
LAP3	8.60039967306434
IMPDH1	6.13708385631852
PPIC	7.90426636923788
ACP6	8.02054239372044
PRKACA	4.40044078738516
PPP1R1A	3.70371963844140
C9orf40	4.41464033667515
ASXL1	6.58670947424381
IDH1	8.4510819166114
XRCC5	9.56037482014746
TBRG4	5.14087843814802
RAB1A	8.513229052812
INHA	3.51859397085641
MLL2	3.51719720089617
FXYD1	3.7331473465844
DKFZP566E164	3.61183857087711
KMO	3.42494434778229
KIAA1128	5.74054931664513
NUDT4	7.19379318562074
USO1	8.02182617239426
RAB9A	8.06444905336184
RUFY3	4.38892685762665
CLDN1	6.00776591924798
FBXO38	6.20640272152149
VRK3	6.77132715282539
ICOS	3.55849697118896
NFKB1	6.47896422852174
FASTK	6.59912512393809
LDB1	6.22484737385033
ABCC1	6.09043891371172
IFNA6	3.02503206680636
PCBP2	10.3813014724914
RBP3	3.10023547318862
MUC13	3.72937999799366
C8orf30A	5.77802457632143
NUP205	7.730239693206
MFAP1	8.18821620446757
ACTA1	3.8714228743595
NHLH1	3.66049126706799
GABBR2	3.15160871772471
CXorf34	5.2131637131111
TDRD7	6.42252255447127
KCND2	5.03025643452245
WIPF1	5.82394735413681
TIMM17B	6.13825461096086
SNX15	4.68593511109607
AGXT	3.02105383890005
IGF2R	6.95157259979186
PIP5K1B	3.68639408770252
ATP8A2	2.92177348709354
FGF21	2.98410332092968
AFTPH	8.09064146120026
RBM15B	7.29950793368984
FCER1G	8.31890698231772
AGBL5	6.39931743629744
SNTB1	4.47184883375327
APEX2	6.36519546936681
C17orf39	4.10559045231059
SLC24A3	6.57765505662613
TXNL4B	5.16299636949697
UBE3A	6.57416433194054
TGFB1I1	8.30550306423495
RPL10L	5.45304312988623
RBM13	6.47957417073658
LOC389517	4.09206801764190
TOP2B	9.07273892415284
NPVF	3.12558137244025
SHOX2	3.52723465515967
ITGA7	4.88061925449201
RAD54L2	4.94949822510733
KCNIP2	2.79567327680801
C2orf47	7.6812661901649
KLF13	4.72462105572171
TSPAN4	6.32776478306962
NLE1	4.0007764646655
TPST1	6.27900348934313
CEACAM1	3.32180852759389
PFKFB4	3.40788388880055
SREBF1	5.46696302753414
RNF11	7.76854367011482
IL21	3.06801690047622
LTK	2.97630828204376
DKKL1	3.19710838275033
EPAS1	5.83137876868847
POLD3	6.87029858265357
UBTF	4.61681309710019
PHB	7.524893055808
KIAA0427	3.96226245173068
FPRL2	4.4579422934229
HSDL2	6.4499292147415
SEMA6B	3.8569923136509
AKR1A1	8.81437886380657
CLTB	5.63642471272822
NXT2	5.87843171722465
JDP2	2.82883591204528
MORF4L1	10.7124195251136
HSPB7	3.21192779259079
POU2F1	5.67169557330353
MLLT11	6.64814590502206
CNNM2	4.5476742667549
ZC3H15	8.77075814459996
ELK3	3.14236652382759
CBLC	4.05080753300646
SEC61B	8.85412333590827
RRP15	6.33046381536212
OR3A2	3.22083218670096
GALNT1	8.50913178078773
RSL1D1	7.7665027243482
P2RX7	3.59233658378924
ANKMY2	8.33054218501874
PSME2	9.28552089083002
ADNP2	6.75980083640144
RBM25	7.39235948420822
PLEKHA5	7.54115405687307
DHX58	3.76665214006116
ARCN1	8.5866398466243
POLR2E	8.38488978115481
SEC24A	6.0631266116446
IFITM1	10.8736292229113
ZNF643	3.10302922339508
DNA2L	4.1009072365499
ZBTB25	5.20696932345991
HIGD2A	5.55110354060476
TTLL5	4.92204000052819
TBX6	3.4236536323668
SPTBN4	3.73023761976876
SGK3	4.44596469457553
FBXO28	7.21354227741131
GCN1L1	6.68995234407544
CLEC10A	3.24115747854648
GAS6	8.43808876291154
AMOT	4.75161444017485
TSHR	3.20293164161246
ETV1	4.07660995739047
LDOC1	8.82955425936013
ERGIC2	8.33645275869679
ADAM11	3.29994791092117
NAT1	6.5464981574337
ASB9	4.1487212537996
ATP6V0E2	6.53740966775057
HGFAC	3.68548689615399
TRAFD1	5.0101744762233
MTCH2	8.36407733119047
BACH2	3.16795158464047
AUTS2	7.67676523430914
PGS1	7.04833570063017
LEPREL1	5.56092985265295
TFF1	3.43420965061912
RPRM	3.85780449454899
PPP2R3A	5.86247173633361
HAP1	3.68250055488898
BAT2	4.86172237247612
EPHB2	4.54379354377045
LPHN2	7.30198495065476
ACTG1	12.3200106593506
CENPT	4.43115643801524
RNF123	5.33555568710427
ZP2	3.29121005302745
PLAUR	7.24799427737415
BMP5	3.58322328147281
MUM1	5.41055797124761
SNX26	3.79500575468705
MID2	4.69678663058665
ISG20L1	5.14253262023888
RBM28	5.31765453802598
SRRM2	7.804052912013
MEP1B	2.99051188623356
PCSK7	4.96178968663125
HNRNPA1	11.487414902895
PBX2	4.89815490793888
CENTB1	3.4989852687002
BCAS3	4.57585161826043
HGS	7.3006553096769
FLJ20184	3.14371468668481
TMC7	3.27659812083290
POLA2	5.03696555575886
NOL10	3.46989888050345
KCNJ8	4.66249507959226
HSD17B6	5.62913324075355
EDEM3	5.04170693787337
SLC16A1	4.72774215270084
TCOF1	4.89788348350046
SF3B3	5.90857916461171
RANBP9	7.33163249026114
CPNE7	4.4148790085607
EVL	6.86379900922376
NUDT21	6.83353840596393
IFNA21	3.5045444331676
CFD	5.47008575040364
PYCARD	7.61337402276935
MYBPC2	3.17158547435726
ZNF235	4.04382014599494
ACSL4	6.29491867533162
KIAA0644	6.16755305527726
ERC1	5.97102179443673
NKIRAS2	5.62382468274211
TRMT5	8.62154317797713
TMEM176B	8.53923337198217
PPP1R7	7.66921488279482
SOX2	3.28185491292416
C16orf30	5.28947691079491
COMT	7.94615310404174
AOC2	2.82272942841268
PDLIM5	5.64765242013494
SPHK2	4.60623507950221
THNSL2	5.43798276209508
LARP5	4.93214778526361
C1QTNF1	4.72055072226639
TRADD	5.37959068856136
PCDHA6	3.14437366916774
C1orf43	4.50782633001647
SCARF1	4.04035611623396
RAD51L1	4.28079625209383
LETMD1	8.09823886911806
KRT75	3.24597116123575
CD3EAP	5.08088777485587
B3GNT2	4.64130672404652
TMEM63A	4.04618129796947
DUSP13	3.48019359522424
FNBP1	7.51656954140014
MAGEB2	3.1398749654947
EYA2	6.32736350162589
FANCG	6.618336432542
CD1C	4.17189511189754
LASS2	8.46519258918907
BCL2L14	3.10487672822484
ZNF471	3.34517104576791
ZNF224	4.18792258170866
AVP	3.41213383380083
CKAP4	9.20569050234173
EFS	5.08423761937487
PITPNM1	5.0963257294437
TRIM68	6.70127589355204
ZNF652	7.34145041348602
UCK2	6.79061606800824
TMEM4	8.33935610308045
SCN3B	3.61346811460796
RNASEH1	6.92324314592102
FAM50A	6.55914120723883
DRD1	3.26009931866647
OAT	9.37380586725533
IQGAP2	5.24303753518052
CDYL	6.16110911921109
C20orf149	7.54999941481206
ANKS1A	6.93154458431974
HYAL3	4.3169812448276
CLPB	4.78048530142534
SMNDC1	8.21069972920662
COBLL1	3.77448506729724
DONSON	5.93235047844612
SLC30A9	7.89300372382987
E2F8	5.45401194046664
CCDC25	6.10383348682823
C20orf116	7.47981935799824
C2orf55	2.97915380827245
PRCP	9.23127582952427
SPINK1	3.33531838215271
FAM12B	3.46586080517544
NDUFB1	10.1797940064959
DIO3	3.26341492459001
HPN	4.54463787284129
NBN	6.86807177198412
C14orf94	7.64299585494259
PVRL1	3.29489021725185
CNTD2	3.77349560980779
OCLM	3.23232269443255
ZSCAN18	6.56436269091573
MYL4	4.14636994569763
SLC17A1	2.82476446252016
TAF5L	5.44157090389637
L3MBTL	3.78838757787703
TSTA3	6.87480260063485
CCDC59	7.60271438075583
RAC1	10.9444035000731
C19orf15	2.9206180868505
MED20	5.52107105348193
CHMP4A	8.2622626279378
NFE2	3.15998986764380
KLK14	3.18312149630247
FBXL12	6.8574312101104
ZNF364	7.20526183844239
TOMM20	10.4863029109952
ARSF	3.14025655770913
MAST2	4.47557314196132
GTF2A1	4.42500801420515
ATP1A3	3.35944609342242
PNKP	6.79020201253664
MRPS35	8.69594211547274
MATR3	9.95526393861194
S100P	3.80549680474087
MSC	3.53191028925222
CILP	7.09585091012587
PROZ	3.50261234746996
SEC23B	7.74881626797174
FAM5C	2.82366267067453
C19orf40	3.67844153446571
DCK	6.45981068113599
C17orf63	6.56182783004866
TIA1	7.43540944162819
SPAR	3.03217069754876
SLC6A4	3.93818876213501
SPTLC1	7.9684469022835
HMGB3	7.19841761295936
TOPBP1	8.0457828204424
NAT8	2.97087632077384
MID1IP1	6.58997944446254
TPSG1	3.29675548683892
KLF11	5.75484653149244
HOMER3	5.26942863235862
KCNAB3	2.96229228679556
KLHDC4	5.09978665466463
PHLDA3	6.40723015553068
DOCK2	4.77283958694178
TUG1	8.89603309634304
NUP214	4.82537148231836
GABARAP	9.91687844929159
GOLM1	8.09510256347679
DPYSL2	9.65994299308318
SDCCAG8	7.14728055407468
SOX13	5.35067526175014
KEL	3.24861296394635
EXOC5	5.10106839398198
GK	3.92072992557346
SLCO1B3	4.64168399667437
RPL36A	12.1099240454617
DNAJB1	7.73589105925868
ALPK3	3.6333702144005
IKZF5	4.56834049673525
CYLC2	2.89490905285734
C8orf51	3.73988472733022
NRP1	5.20277295345082
NR2F1	4.96279780024591
ACAD8	5.92411124415508
PLEK	5.40123239512581
NLRP3	3.05229656344046
RBM35A	7.50385581711617
GPR3	2.95527990444711
RAB8B	4.47301563373126
UBE2E3	9.12914432346888
FBP2	3.77322665538002
C20orf111	7.26773296565101
GNAI2	8.03073464920263
METTL8	6.03457750668773
SLC39A7	5.63950356002223
CAMK1	4.89100592056768
PRDX6	10.6512233008336
RFC3	7.11600010866182
FAM129A	6.09387046332326
BCAN	3.349488172188
TETRAN	6.71946496624037
ILF2	9.40756250480008
SMPD4	6.41993845313715
AKAP7	4.45716767724648
ZNF500	4.95721702243516
ZNF506	2.97029094373555
FLJ11151	4.65310627067324
PSMA3	9.3950231030215
ASCC3	6.96400641349746
ACYP2	5.84567112684313
SOX21	3.47502584838673
CLDN4	5.71724852887547
LYRM1	9.33515247722076
DEFB1	4.88208084222995
GRM8	2.8646028346038
SLC22A18	6.40114878685049
RNF141	5.95010536182187
OR7C2	3.42556795273077
GRK6	4.67577456000440
PIGZ	4.28476847796411
VPS26A	8.9261908315997
EPHA2	6.11064340114665
KIAA0562	5.14661233363856
TCHH	3.53953867631750
MGC16824	6.77403960374525
SARS2	5.02244079532768
ZCWPW1	4.40685972215914
WDR8	5.00928293116525
MTHFR	3.35937115515120
RPGRIP1	3.23079725245242
ACAT1	8.2523385810256
MEOX1	3.62528299471701
DACH1	3.45519488068979
ADAMDEC1	3.98300305886055
PLK3	4.94816945051291
PHKA2	6.47817353536678
CALML4	6.23906966462355
TSSC1	6.59459956485298
TMEM45A	8.34145149938055
ATP5I	8.99814664289423
MRPS34	6.34420283742837
POU1F1	3.25339321926856
TMEM28	3.26993108167761
FBN2	4.61464919263202
DAP3	9.34976202615913
ZC3H7A	6.55670659123328
LAIR2	3.94896932093755
ST3GAL1	6.0125207102182
PHF3	6.67610428630721
DVL2	5.68465660363445
LCT	3.02927660975715
GEMIN8	4.91198511782283
DICER1	6.1003387923972
ARMCX5	6.2174841483059
HIF3A	3.35588551215806
CAPZA2	8.56719133624083
IFNA2	3.02458644984595
PLA2G2A	3.58735405726254
FOLH1	4.04178880571806
MAPKAP1	5.79929407370699
CYFIP1	7.59180708518104
NPAS1	3.25089313726734
TRPV6	3.81709100354842
RSHL1	3.45321687039804
PIAS3	6.32753345684639
SOCS6	4.71272566177544
TAF7L	3.85952928885140
MRPL24	9.11773820729174
YWHAE	9.07499252005877
GREB1	4.38933606348663
NUP62CL	4.22576508512748
MOSPD2	6.09175560990709
NEUROG3	2.82696426475453
MARK1	5.06484783509758
MGST3	10.4328297392698
BDNF	3.39473612366798
LMBRD1	9.45913315096202
PNMT	3.72459233036893
PRPF19	6.89263211965313
NDUFS8	7.98001542330014
TFCP2L1	3.48352329640519
SLC25A16	4.75495384772279
EIF2B3	6.1253138236507
HSPB3	3.55271435549314
RPA2	6.88332307753695
PAK6	3.9499219745253
RBM4	6.72778047336433
CSF1	3.97080998412563
SEMA3E	3.05396746481597
MXD4	5.13311853220145
TNFSF10	7.99214743804016
SMARCB1	7.00447526349392
TADA2L	4.33958758020517
SCIN	5.57981839731617
PPAP2A	6.86391874221152
ULK1	4.75459874624594
NPAL2	4.16049436152432
MRPS11	7.1558797866127
SLC2A3	6.55050467219965
ARID3A	3.71913257137398
FEM1B	4.36940205436595
GNG5	8.98574736583406
ACOX1	5.62598724870988
MTHFSD	4.43512313465601
TLX2	2.86338123621719
KIF5B	7.01888849182225
POLM	4.75138949467004
C1orf181	6.63738284573884
C10orf92	3.27529758648462
MUC7	2.90924021149313
NUP153	8.46726274113285
CSDE1	8.5482108011521
CLPTM1	5.61791669504017
LRRC17	6.50666278482785
ATP5B	10.9246685462372
S100A5	3.1615893894281
ZNHIT1	8.19196177956683
EFHD1	5.38385693084489
HIST1H4G	3.02602609444376
GOLGA2L1	3.75861839182399
COPZ2	6.63820852162777
ELF3	7.21102619570267
CPSF3L	6.10671436333914
POLR2I	8.62806901783465
ZNF665	7.38500015055333
TLR6	3.08176070176751
GPI	9.44213976906699
ANGPTL7	3.77706403977365
RAD9A	5.098195811196
NDST4	3.18894373887531
AGPAT3	3.67362567257124
ADORA2A	3.59776160490083
TNRC5	6.15002784538999
KCNH2	4.06580791236658
CCHCR1	4.87535968185253
RPS27A	11.8596743976980
GCM2	2.54809647641379
TUBA3C	4.82674194343745
HOM-TES-103	5.63876942424515
HIST1H2BC	4.14373803792502
IGFALS	3.24353589401094
E2F1	4.2474063299857
PLCB3	4.48338367676995
NPAT	5.90083162234793
NR0B1	2.93649722365709
COIL	6.88869522647917
RASGRP2	3.46497543021164
APOB	3.09323007742087
RAB11FIP2	7.64232266564312
PIGR	3.33250400498974
CDC25C	3.71461173853724
RCOR3	6.62264160112543
TSC2	6.25619169659767
NRP2	3.47531473739078
FUT6	3.24470309417101
CDH2	6.25340634867507
PTPRB	3.23958396257224
ACP2	6.86881228948952
GTF3A	10.2625832247979
LAG3	3.43757303062267
AIM1L	3.87804024501283
ARID5B	9.67688023975292
KIAA0256	7.22914783232716
FLNC	5.20099181925396
PRAF2	6.71547032649171
ITGB1BP3	3.15465821063642
C14orf147	7.62833495246668
ZRSR2	5.36820896173334
KRAS	7.85650826196752
SPTAN1	7.52343525162214
FLJ14803	5.02700002648907
RCAN2	6.03969587485977
NECAP2	7.22562668610251
CDX2	3.83316544976671
ECOP	7.69359691585865
ACTR1A	6.51619897151628
PPARG	3.30088163196316
BBS10	6.68934167295426
ISOC2	6.63228625692156
CITED1	3.32715240032988
PRDM4	6.34351268215489
HSPA4	7.11621385591856
SERPINB7	3.34264033496029
DHX40	8.41409782408543
RAB26	3.11550584563254
RRP9	4.78921163574939
EVI5	4.8066717435124
CAPN9	5.52292604841299
HIP2	7.15426696413533
GNB1L	4.85903129624538
MYBL2	4.69666789554194
ZNF407	3.70988786726628
PPIG	7.59070673595274
C12orf10	7.18046024012187
MYL6	11.5673429237419
NAGA	5.58727244127055
MAPT	3.5039851016785
MRE11A	4.89583410885042
HSPA4L	3.60832160919484
PLXNC1	4.8430080170089
STBD1	4.56615300965732
CTAG2	3.49091218970251
C14orf169	7.47137778067594
MTTP	3.28576130922280
KCTD5	6.47995155436129
ECM1	7.29630038960706
CHRNB4	2.72281722241025
NYX	3.24857778715300
RLN1	4.08613233666363
GZMK	5.24385109336609
C1orf21	3.39154529253933
EPB41L1	6.30501410709115
HOXA3	3.37994995101549
TOM1L2	3.50497678734759
TMEM165	7.83905660549723
MAGEA9	3.12781678338230
MNDA	5.98100487374218
RAB21	7.5135477402959
RPS8	11.0140518087397
FOXJ2	6.46410010890963
MSX2	4.13010468309117
C10orf76	5.46757097435428
PBRM1	6.67381553274947
ZNF343	3.36364913441048
CPB2	3.55084305576598
LY6G6C	5.24439287196506
PIM1	6.02144175178581
CTF1	3.51921643038208
GRLF1	4.26613155357334
EGFL7	3.79624472602248
USP9X	9.20088050013438
IFIT2	4.79190480561006
S100G	3.2310727540517
GUCY1B3	7.06989042643355
NR3C1	7.23004477713136
FCN2	3.17416589282109
CORO1B	5.70602019956945
PARP11	3.19017085739053
F11	3.49594100612241
DNALI1	5.55861397780198
MAP2K6	4.23311392941851
LEFTY1	3.71519200928691
ATHL1	3.73417343856728
FSTL4	3.45364579298165
ANKRD47	3.36401626345258
ATP2A1	3.36630660439058
SERINC2	3.36094323850256
PAXIP1	6.91170083348082
ZC3HAV1	5.95152973642978
YY1	8.25615252799731
PNLIP	3.18093350560674
C14orf105	3.57034654793034
ZNF80	3.14940478012515
SLBP	9.12429614903021
AASDHPPT	8.1476032145366
UBL4A	5.79405894115793
CKS1B	9.70852875866518
MCM3	7.38863603554594
KAZALD1	3.24553602355876
SLC19A3	4.09599219767429
CDC37L1	5.4861312680802
NDUFA4L2	5.78399046168056
THTPA	6.7044737074037
BNIP3	9.005499998934
HIST3H2A	7.25226407625662
STEAP4	3.1660119479318
HTR3B	2.84291194516621
FES	3.75078180302647
C11orf71	6.09247133666392
NPTX2	6.48645243731953
CBLB	5.0280635425258
NME6	5.50559666889654
