Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_C03_543702
Composite Element REF	Signal
C21orf2	3.61246223947856
CEMP1	2.93304540340289
IL1RAPL1	3.39850585829282
LIN7B	3.55943089125849
VCP	8.01356871260746
NKX2-1	3.21301579090008
BGN	5.28592706734962
LAMA3	7.10619102436901
APOBEC3F	3.02423134539
COCH	3.68510496959864
SCGB1D2	9.44494460219974
SP4	3.45775446997830
SLC11A1	4.38076859766975
ICAM2	4.47026638899233
C21orf25	7.05183738974491
SH3GL1	6.1196795330972
RALB	6.85834986854353
GSK3B	6.76965829281349
GNGT1	2.84086463175366
GPD1L	7.04454503926945
VPS37B	6.30454225179764
TNFAIP3	7.49190764055176
C6orf32	3.46081969493134
ATG3	9.19770353925361
KLHDC2	7.75824477078376
NDUFV2	9.67181681322067
PANK3	4.27718422791558
BLK	2.95269299821757
MATN4	3.31039491546325
GPM6A	5.52113540980465
WDR82	7.63136581220695
APOM	4.06887288904071
PKP2	4.47355848818773
C1orf135	5.36118332849011
TRIP10	5.94836063634827
HRASLS	5.65466355914561
TESK1	5.5194730897213
FSD1	3.70854686047309
SFXN3	5.39648183845793
MMP1	4.49932463798915
CA12	5.17331892478803
ZNF611	6.42298417419039
C19orf58	5.99477112022562
NCOA6	7.9375187603454
PDE6G	3.76490853292724
PPP4R1	8.15058587967608
HLA-DQA1	3.20320773533826
GCLC	5.51317072959923
MAN1A2	3.88156350397955
SEC61A1	8.28666054766686
IKBKAP	5.54476072464296
TWSG1	4.80761788413303
UPF1	5.83822158158773
KIAA1219	5.9487693949029
CTDP1	4.32083992874063
ZMYND10	4.8224663863127
WNT16	4.35099257998611
ADAMTS6	3.42135771315838
SNW1	8.25578426235686
IL18RAP	3.82122832626169
RPP30	7.6308776594494
KRT86	4.67500285880174
CDC40	5.17698360690817
SLIT1	3.64796119723861
KIAA0574	3.21026601038693
GTPBP2	5.55054177850526
SETD3	6.96446417494418
C15orf44	6.20503268817195
PRRX2	6.3095493496172
GPR110	3.32294752295815
C11orf10	10.2782641193623
MKKS	7.57021960080197
ELK4	3.40564399109667
ACOX3	3.86540356916754
ADCY1	3.31921082580195
KIAA0372	7.54176615163407
TP53AP1	5.32873504457689
RHBG	3.80492772951699
SMURF2	7.79076091958813
TP53I3	5.21517762506962
EBP	6.95214250810245
SLC22A3	2.56796802487464
TOR1A	6.21099246772066
P2RY4	3.33909223094973
TRPV1	3.8677096174808
ADAMTS12	3.39151972692575
PES1	5.75430697578204
UCP2	9.03838637515656
ATG4A	4.43540320987343
FOXG1	3.73181661201194
MAGEA10	3.78941513880994
WFS1	6.01234423552281
TRIM24	5.98132460911396
PABPN1	9.31831055167004
PROC	3.43434825645835
SLCO1C1	3.41669330059346
SLC25A30	3.45486793098693
SLC22A5	4.54794402933538
DEPDC1	6.62474225375082
KIF23	7.49862804770423
SYN2	3.76295881875506
ASPN	3.58311238678200
CENTG2	8.48585534428965
ZDHHC17	4.99804538354737
VNN3	3.49228279022472
KCNH1	3.64951966086115
PPARD	4.69989667995332
PSMAL	2.88054499189468
FLJ10815	4.06832251667216
YBX1	10.8427033839686
STK24	9.31620224543065
SPEG	4.85699630163058
STK10	4.53157576365623
ZNF695	2.6568598358062
SCTR	3.14633047611337
AAAS	5.14409448660284
SSX3	3.27725731490957
ABCD3	7.26987887618124
MTF2	6.05088539959891
FIG4	6.17821440042023
TMCO6	5.98616885017488
C9orf46	7.39567389249433
ATP6V1F	8.28425831898973
IGHMBP2	4.76885680006066
CCDC94	4.12609977450491
EGR4	3.32297777020673
DUS2L	4.32725096380517
FAM3C	8.78819458594665
DCTN4	5.56274515929046
EIF2AK2	6.13166278679364
CST4	3.70706892125724
CCL11	3.52266880554289
LMO7	4.43290261366509
PAM	9.48959675491877
NUTF2	8.48813004694499
ADRBK1	4.73481451775495
ZNF84	6.03227278529567
SLC39A4	8.31080343959033
CITED2	6.9354004136947
C12orf49	4.81716479846152
GRM3	3.11888057315502
CCDC49	4.43183486502969
STARD8	3.90956544858182
FNDC4	4.2692568293028
SIAH2	7.28340576881478
CCDC103	2.63840751952644
ATP5A1	11.8778447498338
HTR7P	3.1629490570206
LALBA	3.15088658010436
RMND5A	4.80946993689155
ATP5J2	9.92071057473314
PSCD2	7.17385247350075
MMP3	4.32670185621209
ZNF409	4.0473823948115
CRHR1	3.37576358248229
WDR70	6.91240495177826
ZFAND1	8.33705453583978
CCL18	3.26492760932125
KRTAP1-3	3.16380612466344
RINT1	5.60678562390587
NRN1	3.37222223409685
SPAG5	6.02603014822804
KIAA0408	2.76611890373041
F13A1	5.47124851805359
DNAH7	4.34192568570182
SLC10A1	3.97117146433077
BRCA2	4.20656130903368
ACADM	8.31329741936204
GIPC2	3.13615051173856
OGN	3.2478281583606
RAGE	7.44472892265868
XPO6	6.20914707385
FMR1	8.3212872139968
DUSP3	4.32258863220247
ANKMY1	4.45717619590257
CHMP2A	9.49691057029735
FAM8A1	6.68176428704965
GPR21	3.88633505041509
BBS9	5.36068341960652
UNC119B	6.57388128879747
SLC12A3	3.28423063844733
ZDHHC7	6.76877988662216
FVT1	6.06381192501015
ENTPD6	6.3908930310867
PPP1R2P9	3.25624238379609
ERCC4	3.79588389441512
MMP8	2.93662805523106
HMHA1	4.67484547412895
RAD23A	8.12492179162327
ACY1	6.85993879758485
MT1E	6.34140046145404
PPP5C	4.79834028100707
GPR20	3.36215238772128
RFPL3	3.15164061167308
GHITM	9.71308534444285
SCAMP4	4.05214529114005
NARG1L	4.83209845962058
MYO9A	5.71299826497636
BLMH	4.63716424438108
NDUFB7	8.31935238618908
ADCYAP1	3.22458525261457
SP110	6.38918715540371
MIER2	3.97633083496858
KIAA0513	3.72496873284003
SH3BP2	3.87089586885505
PNMA2	3.13265410218931
MAP3K7IP2	6.4625856448421
AGRN	5.17365091012536
CEP290	4.2180787962929
ANXA10	3.50181884503027
RTN2	5.04817436504805
C14orf133	6.51769161196904
PRPS1L1	2.92559771978585
PRPH2	3.46225187728274
KLRA1	2.76800022532618
IRX4	3.09755605688554
GOLGB1	7.3597427249774
GPR97	3.38906581152689
NFKBIL1	4.38094347098084
CHD7	7.07998373079028
APBB3	4.39654847184035
RPS10	10.2956697376563
HIC1	2.99094729746714
TLE3	4.14010939524525
PSMB7	8.85075741354617
IAPP	3.44127163104787
SHQ1	7.53582650586569
API5	6.21577159531156
GP1BB	3.87164414987816
FTHP1	9.12148719675918
TRIM6-TRIM34	5.18257772676204
SLC6A1	3.40785420364672
OCLN	5.84900719922093
NAGLU	3.93523511423157
PTTG3	5.3530867744283
FAM117A	6.72609121714998
SPRY1	6.95847731350093
FLJ10781	6.52822289538965
CDON	3.47151472191368
SH3YL1	9.58972794270412
IGKC	4.99895758060901
TREM2	6.56884911174479
MMP14	4.31021183249440
SERPINI1	4.46940458296256
HDHD3	4.74217845264909
DYNC1LI1	6.96459945694254
FASTKD5	6.30554815185134
TDRD3	5.57827017751029
THSD7A	3.27440261081889
NDST3	3.36244190839817
CXCL2	8.25030073133941
DHRS12	3.91911537307651
MAP3K15	7.81772243320399
FBXO9	5.64868584486163
APPL2	5.6045789045238
TNPO1	8.23739495947922
CARD10	4.10732516458728
MRPL13	7.99580259672364
SNX5	8.46800012731596
EEF1D	8.29321524884552
RAB6A	3.75520585151177
SOD1	10.9326664031141
C12orf5	5.48940578006369
PACS1	4.49871167090566
PAPOLG	3.36774866879843
CHML	3.38319274392612
SIRT5	5.35060161991661
MSRB2	6.72038737337703
BCR	4.02073278710791
PUS3	5.78681919431654
CAPN2	9.88076608701774
FXYD5	7.31694452074631
TWISTNB	3.12927719900585
UBE1L	5.80212080241493
UBE1C	7.78574080114428
CHD2	3.33749028965498
C15orf2	3.36884239063294
FZD5	3.3491337989957
NR4A1	5.69364189640841
LOC339047	6.52708690972328
TRIM17	3.62839269497391
ZSCAN21	3.15623726097154
RPL15	12.1895267390043
ATP5G3	11.0182839009216
PRC1	8.37403957980769
ADAMTS8	3.25913536858817
ABCB9	3.53816915356502
HOXC4	7.13245297532983
TRAK2	6.33563868691682
STAB1	6.49993308820341
CEACAM5	3.16565213455218
MYT1L	2.99057706348106
RASA2	5.55720038867935
LRRTM2	3.46459747321943
STAG1	6.83105446190847
OSBPL7	3.55006543012654
GIMAP4	6.35932745053411
FUT3	3.53561485916946
DBI	9.29342141094038
LPIN2	5.54124647855706
PAPD1	7.27730911218767
APOOL	3.88829342890956
DIABLO	8.60847232033693
ARMC9	4.74948954381473
RPS6KA4	5.32559615181518
TRHR	3.28774365638806
SLITRK3	3.77482626168924
TGFBRAP1	4.91400256635735
FAHD2A	5.53210178570746
CNTN1	3.46815081664565
ZNF211	4.37414613804117
BBS4	5.54420120446857
TMEM181	3.54161362489829
PFDN1	7.06185584704156
MINPP1	6.26998870522336
MPHOSPH6	6.31289610811141
RGS11	3.11726435919456
HOXC10	3.46548930781650
ITPKB	4.93565947665331
HS6ST1	3.36071690404953
AKR1D1	3.16555415533106
TNP2	3.13583686254447
MEOX2	2.73316038287038
EML4	4.44070635148047
SGTA	5.19698386079326
ATP6V0C	9.03562186271625
PRPF8	7.45012536115844
PSMD6	9.1865280770242
HIST1H2BI	4.33480656474862
TMC5	4.07612892987879
FKBP3	8.26037129178428
FLJ20273	8.56750668070156
PLEKHB2	7.60877414651031
RPL28	9.56277869202002
NOX3	3.02688473562943
ZNF544	7.0010011075539
EPYC	3.25773081401290
ELAC1	2.97127120639429
METT11D1	6.50822505423226
BIN2	4.35334581095413
NACA2	3.31185417124653
RPL18A	12.9342259091519
UBOX5	4.49104814587816
TCERG1	8.3596892473375
MPP6	4.37018399487325
KRT16	3.19284482196325
UBE2O	5.28801934225161
KLF5	7.70669740834775
C9orf31	3.55448287719893
APOLD1	5.38177092595616
UBL5	9.12407775702773
ARHGAP29	8.74207511745073
TNFSF8	3.27722737097724
PDE5A	2.84110494839191
CDR1	2.91947694549522
FBLN2	3.53148176846673
C14orf104	5.44319777054531
HBE1	3.04795828016547
ROBO4	3.19806219445564
C1orf108	7.05635988066838
FOXI1	2.95994879742951
BCKDHA	7.19045844660162
RAB4A	7.8524034931705
C11orf80	4.7884488160504
MYOC	3.36754152904725
GIF	3.64983965768503
TMEM39B	5.51285171775142
RPL3	12.3081247097321
THBS1	5.48375834352363
APOO	8.21317157615414
ATPBD1C	7.30955587187372
FARSA	6.29908347791758
ARMCX1	6.08407797790599
EIF4ENIF1	5.14544616760264
CMAS	6.25855668923498
OR7E24	3.67498939398117
TNFRSF21	6.44186327771293
PLAC1	3.63070705575424
KLHL18	4.82492213942565
LBA1	5.03167327383474
MKL2	6.67469916962388
TBX3	4.2780642897425
TAZ	4.41224640342184
CRIP2	7.83346389964784
DAXX	4.86296892121817
ELMO1	4.30167592228315
RGS13	2.75398689831298
DIO2	3.39834889009392
UNC13A	4.28700353785623
TAF11	6.01414105139369
ORC3L	6.10834227327579
PRX	3.22143179960683
TARBP2	6.34798840966905
CABIN1	4.85387661409617
TRIOBP	6.04588378293502
HIST1H2AC	8.43948369330835
RBM5	5.84511011966041
TUBGCP4	4.98740871017113
NCOA1	6.45125727713373
CDK7	8.3300988548529
SSR2	9.28179507352426
IL25	3.24586485471212
CRELD1	4.95069462501885
GPR6	3.11731953586476
SNCG	6.78565690119223
CHEK2	5.12457808460948
GAL3ST4	5.35805112098567
KBTBD10	2.89721915035604
DRD4	2.84239158868524
GDF11	3.97351327514099
SEMG2	2.84816129349415
MCM2	7.8637445732616
CD247	4.23056450053197
SOX14	2.88127390771062
RBMX2	5.61069449650866
KIAA0922	4.42986910045478
TGS1	6.10013920639775
C16orf57	4.93753402580886
SYF2	7.88952754360863
MCM4	6.18507836980287
PDZD2	5.34337415058234
CEP192	6.73867707863624
IFT88	5.96518855686993
MCC	3.93871705676574
RPL9	12.2153822095118
RAB32	5.70750363635187
P2RX2	3.65905233839963
DDX43	3.17426191721552
HHLA3	4.6127167826051
ID2	7.56298871958245
UBE1	9.55179801521073
SLC24A1	4.15063886698978
ARHGAP5	6.03094440745576
C20orf23	4.70170580142673
CETP	3.23302657239398
ZNF688	3.84944996302000
APOC2	6.24396829510062
PWP1	8.27337176282023
FAM50B	5.351818925046
PTPN6	6.54746729301449
BAHD1	4.10570697452653
GPR56	5.87114007357389
GRIK3	2.87646458092259
DGCR14	4.12406434314649
CACNB2	3.27240938120289
PDE10A	3.03443124993032
METAP2	6.77852545898917
RHOQ	6.52008917373338
MAP3K4	5.80998915710315
PDHX	7.30703956266205
RPL23AP13	4.72329826379604
MTA1	6.18903335370058
GNG11	7.24319461670271
ZBED4	4.02978227299858
CLCN3	5.714091308142
CDK2	5.6217875181511
HCG9	3.4483414366465
SLAMF7	4.42496100124271
CDC37	7.02911447692233
ZER1	4.04873297495255
GRK4	3.1587465022767
PRPH	3.81705244518107
PPP2CA	8.91596770471228
LRP12	3.55463838183085
POLR2A	4.14075146276852
SEC14L2	3.54655797476171
OGFOD1	5.60193419675802
DKFZP586H2123	3.77151032450921
MC3R	3.27690944445852
NOL5A	7.12590466661362
PHEX	3.81093175287175
HIST1H2AB	3.5574719987383
C20orf117	4.30149842775717
POLH	4.2579674224471
DDX17	6.70418428780746
CAMTA2	4.40587390095067
PLEKHA2	4.76808323961597
SNAPC2	4.17085677001582
FILIP1L	6.99247240702355
PDE4DIP	4.12490034190615
LRRC1	4.36554485173353
SCN7A	3.02315450644170
GAS1	6.5192806294966
DGKA	4.03269720450290
PEG3	6.02882134439669
NADK	4.78787327379502
SGSH	5.41017609639452
CXCL10	7.71990838835574
GALT	5.1250050639733
MCF2	3.01221975246435
ZMYM4	7.09557762911355
ZNF263	5.63393100596839
STK32B	3.38205138978471
KIAA0888	3.42577268842587
TACSTD1	11.0298525227452
ATP6AP2	7.226060223396
TYR	3.41856476158392
GDPD2	4.4559557617812
ABHD10	7.17092903067022
TACR3	2.94622147672947
SLC35C1	4.12785975326145
KIF1A	4.22932550542234
VCAN	4.68849662896549
HERC5	6.25099257054389
UBE2A	7.46094152384353
SYDE1	3.94488396155337
ELA3A	3.42478318359517
TM9SF3	8.71655982448546
HAO2	3.60843261353965
RNH1	8.06277872841543
MAFG	5.13342258150419
BICD2	6.47931981275313
C14orf43	4.44898890278571
CDH7	3.01943649641161
JUP	7.75887585444416
SHANK2	4.28452408165793
OSBP2	3.65259752237168
ACOXL	2.81965774562212
DAK	4.59377520854688
CBX3	9.39317662151346
C3orf58	4.76883964124994
RBMXL2	3.12701475893863
TCL1B	3.40115959629276
FGF13	3.21321875351247
KBTBD2	7.44051512993285
KIF3A	4.57571234611653
DCXR	7.90678749405812
MYL9	8.06106508933635
PDIA6	8.12271253136993
CDC23	7.29313735148157
CASKIN2	4.13445138907565
PBXIP1	4.99107432173909
EHD1	4.98938072627811
NBL1	6.44326506361183
MARCKSL1	9.11134408944419
RAB11FIP5	4.53055243332404
CDKN1A	5.99892135163866
NCK1	8.4171669639527
SAPS3	6.00063000685468
ZNF550	3.19826232488166
TRAF3IP3	3.47876283174929
LSR	7.5487227989613
MIS12	6.03070400780383
KIAA0774	3.53561663883950
CXorf1	3.53966409270909
CUL7	4.86753835638412
DIO1	3.48372415275936
LIPC	3.52783765287539
EIF2B1	8.68702822705051
OMP	3.07847008420671
HS3ST2	3.71005756071882
C20orf11	7.42817536014233
CTRL	3.03031167304751
GSTZ1	5.4029436068986
PAK4	6.59782751599758
CCRL1	3.05020122523431
RNF10	6.70078036232399
MAGOH	7.27510374114956
CENPB	4.73237571973353
C19orf7	8.26510579632
JMJD1A	8.56506766961374
GATA2	3.43817736600128
HIST1H4H	3.74366432415647
CELSR2	6.77955766125982
GABRA5	2.90694920610537
STAM2	4.90518030400813
GPC3	3.33241481470197
GRP	3.15964456163495
SV2A	3.60711930471139
EBNA1BP2	8.47942158599943
TAF1C	4.35712159788228
MAGEA12	3.20284019632837
GSG1	2.75815935810149
PDGFRA	6.43923599308982
CACNG1	4.08971215767635
CIAPIN1	6.27834395837726
CSTB	9.5700676202054
FRMPD1	3.54486199287813
PTPRJ	2.96545967698416
ZNF668	3.91110904989017
PLEKHJ1	5.49869755146213
ADAT1	4.87576725288152
TMEM50A	8.41073962072006
CENPI	4.34362314545144
HOOK1	6.92988035009513
RPP21	7.35323878226933
GTF2E2	7.52609108324897
IL17B	2.93756733987705
CCNF	3.96110096458805
CRYL1	4.51837966068936
FOXH1	3.0127691022694
NFYB	6.60451307493435
KCNQ3	3.73569514945283
PPM1G	6.42397824620426
NOVA1	3.28301428871289
FZD3	6.78741628171558
NMT1	5.184405639163
AKAP8	6.11461768318107
SOCS5	6.67029242216688
HADHA	8.05704262914373
PLEKHF1	5.77284381445909
DLG5	8.55979588966246
CFDP1	5.46569368678972
SAGE1	3.00847820565346
PGM5	3.17385460790926
C1orf144	5.08893248341491
SUHW4	5.54364335499384
TFEB	3.95645778429419
RND2	3.16000618411726
ATG12	6.65224848138532
BMI1	8.03291878108483
RNMT	4.65781910461816
MASP1	3.33482183736854
MYH4	2.87268154896274
SLURP1	3.14589592852158
KIAA0984	3.64870197082427
ASTN1	3.43800713662505
MYCL1	4.98883496198993
SH3BGR	4.16573078911178
RPAP2	4.50837837106174
FOSB	8.71952491869535
KRT35	2.94694329816943
MIA3	5.56722302468455
KIR3DL3	2.98944560815654
SEMA3F	5.3125241829912
TMEM135	6.21912582196305
SLC27A2	4.45669744458151
NDUFB2	9.66015566715725
FAM46C	3.85586878368722
G6PC	2.76493798479097
KRT33A	3.72376696075037
OVOL1	3.44453520054201
PAMCI	6.4323852786611
S100A7	3.88595548901841
MAPKBP1	5.0293542989721
CPE	5.5803960212587
HARS2	6.53402426174886
GNB1	8.89057368937763
TRIM46	3.31563703153804
UPF3B	7.30202805589815
CXCR6	3.55855057120452
C16orf3	3.03340216391647
HLA-DOB	4.46433834163215
HPSE	4.23046276970136
GSCL	2.70875480448637
POLD1	5.7314639521096
DMWD	4.65563968247185
CALD1	6.19833217660654
LCAT	3.44327581503277
SCRT1	3.16918215092171
ST6GAL1	4.43897302665922
POMC	3.03462519225294
UNC84B	5.9518408670524
NSMAF	7.92592101044023
ADSS	7.81710545046877
SKIL	3.14605073945344
HMGCS1	5.34996417775008
PYGO1	2.90117119235645
POLR3F	5.41654177793403
ZNF277P	7.22956931182424
CNNM3	6.3980719685567
WRNIP1	3.14667929389683
ALAS2	3.42601221407342
MRPL23	8.14937516271065
ST3GAL5	4.26545666733677
ZBTB7B	3.3547554251188
DHRS1	6.02197100242457
NFKBIA	10.6727907891651
CNOT3	4.14789475802718
GAK	5.51342617745867
SFT2D2	5.23434894568121
HOXA6	3.30300239294749
PSMA6	10.5467744974611
CRTC1	3.94247468311569
LY6D	3.11336446506224
CPT1A	3.26737636080595
ALMS1	6.17773324775974
LMO1	3.29931479873644
EIF3I	9.31276042055443
DCN	8.58825850659102
PRB4	4.79951750298368
MCM3APAS	5.0577042346348
SUCLG2	6.84253670511599
FOXF2	4.01736829792379
MLH1	8.01544670083531
S100A12	3.92633554211804
ABHD14A	5.55867551340042
DEXI	5.48481490598794
ACTN1	7.76094780697861
AMPD2	6.45599324991519
IFNAR2	6.45442606733473
CYB5A	7.89496916946679
TLOC1	8.73163444105244
NRBF2	5.81158665703507
MKS1	4.53928674573344
P2RY11	3.21989745038312
CX3CR1	7.72145647713532
PDE1B	3.39196922235979
KCTD3	5.9402783746691
ITGAE	6.86897916195381
SLC30A3	3.85099275090292
KISS1	3.07144763207147
PLP1	2.9553223904478
C14orf2	9.86710639027795
IFRD2	6.53322931508101
ANKRD7	3.2822520817726
XAB1	8.09790722568539
NARS2	7.58749118004847
TMLHE	3.57727253326237
SERPINB3	2.79447675002259
FAM127B	5.56654638903274
ZNF391	2.75003335809795
ABCA5	4.34737819971697
DNAJB14	5.32110165356623
TSFM	6.28066161729509
WRB	8.0468289222832
ABCC8	3.47258697880030
MAP1S	4.95854687457724
BPI	3.48774903248927
TTC4	6.39852986522312
BNC2	4.75655540634339
HIST1H4A	3.22716965012776
NDUFS3	9.23672400727118
WDR3	7.56214842581551
MAGED1	9.16328988723356
TTC33	3.88788352654423
CPN2	3.55543812276959
STMN2	2.71617012455490
PCOLCE2	3.57071701678066
ROR1	3.91462381933874
HSD17B14	4.25082968716176
SAMD4B	3.72478715198121
HEXA	7.92428271676474
USP39	7.15110188090557
HNRNPU	5.73200207342224
NRD1	8.453848089654
ATXN2L	3.76320436178153
MAP2K3	5.71372233348546
FLT4	4.05191619619731
OMG	3.34188334912718
SCAP	6.85698053955135
ELA2	2.80487575158533
NARS	10.1183736708189
PRCC	6.16919897556594
ZNF675	3.09073028884757
VENTXP1	2.90345023757401
CALCOCO1	6.52297212942478
ZBTB32	3.31693816987052
RFC5	6.38391228792146
BRAF	4.17512706786477
PAX5	3.47107284126073
MGC14376	4.31981625404838
TNFSF5IP1	9.7243938392037
PEBP1	9.52983204867338
AAK1	3.89059261379701
FBXO2	4.39733882253947
RMND1	5.29460294145706
IGKV1-5	3.62560361893526
COL1A2	11.3784319269380
SERPINA5	10.4363196245773
GMEB1	4.77365758211001
AKT3	3.25577489966632
AANAT	2.91190724228146
CRB1	3.37069951100972
C19orf21	6.37405152321428
UBR4	8.26448340567946
LTBP3	6.88495208771898
AMHR2	3.98884501444477
CTTN	6.78678599893307
UTP15	3.37122614499704
C20orf39	5.3327408173729
MYBBP1A	4.74822428287609
HSBP1	8.33724404570559
PROCR	4.70497472412337
PHF11	8.48734914728372
PASK	5.00635124914101
RFXDC2	4.92090152800689
KIAA0467	4.17113311309876
NDEL1	6.27731705900277
USP8	7.96156795013517
BAIAP2	5.00903564720434
SI	2.85241225656024
ARSJ	4.16142316605221
GULP1	5.00521333829739
KCNE4	3.60191380005535
KCNS3	4.34498636572474
BAAT	3.23287628252187
DKFZp434K191	3.20210304327113
MBD1	5.70995673535517
ITGAL	3.95582520902937
WDR73	7.27913303501761
ARFGAP1	4.71781278701696
ZBTB40	4.69505333905689
CH25H	3.28119286329711
LOC81691	4.21951405109307
CYP4B1	9.30405282955085
ALPL	6.87020421703382
FOLR3	4.83624581646962
CHST3	3.82464114406425
TRIM62	4.01877153233329
MAP3K9	3.03521525463789
ABLIM1	8.95088227363905
BTAF1	7.04868010004393
MAST3	4.97432837024066
RBM35B	5.38009611535669
ANKRD25	6.38990384788414
RYBP	8.43249500486032
UQCRC2	8.74378921602037
TTC26	4.765020062242
ZNF22	7.7885945823173
MAEA	7.55874124966952
RNPEPL1	4.10800576357135
HYAL1	4.02241454921828
PSD3	5.07607704957912
AGR2	3.80832418543633
HDLBP	7.06776208880305
GNB3	3.89089806040289
HECW1	3.482853368085
ACTR2	8.54051959120943
HMGB1	11.0270862776082
EDG1	3.90313382676299
HOPX	6.01778132550172
ZNF304	4.83424911087146
OR12D3	3.27312087382489
METTL1	5.86409374050986
PSPH	4.73255614103433
SOAT2	3.51979495926351
RAP1GDS1	5.5754367622717
CLCA3	2.96053352435373
DARS2	6.24996220771954
CDC25A	4.39909899949953
RCN3	4.56254150107754
CREBL1	4.23946917201224
PTGER3	3.25805659002605
USP29	3.9915996058174
ARHGEF10L	4.73881920137087
ADAM30	3.12555205012651
ATOX1	7.2701186350205
KIF26B	3.28522369864562
C17orf70	5.2121055204115
STT3A	7.66275322317246
ZNF225	3.08871756648782
DNASE1	3.29189280947116
C1orf106	7.2857041711568
PTN	7.6645734750873
RAB6IP1	7.23453504250873
HECA	6.89336504766467
RAE1	7.74601614454824
TNIK	8.1436013499634
RNF122	4.26895227095247
ACTN3	3.48371554344641
SLC22A18AS	3.94985315376230
CCNA1	10.1654833117493
ELP4	6.10936488307747
FAM65A	5.8146312596436
IL26	3.28286077690744
RYK	6.90649521064709
QARS	9.44766064119786
RPL10A	12.0879329854376
LRP3	4.59159813018993
OR2S2	3.30950938280566
BID	6.49034436382547
IRS4	3.39603230935433
MACF1	7.3264307215393
CXCL14	2.83318465975199
SEC24D	4.58777385451232
LOC374395	4.00940476316987
TGFB2	3.0598418410999
CHRNE	5.04297970800743
MDFIC	4.33317992362243
HSPB8	5.66032032109671
PRDM14	3.5933226148539
MNAT1	5.01143150835784
ADD3	9.78993267348338
MBNL2	5.58790761919241
KLK6	8.30927136306375
ATP6V0D1	7.72335409879998
MTA2	3.3062042676832
TMEM111	8.86816872688762
KIAA1279	7.06613798136747
LZTR1	4.90830208884292
RAP1A	8.19536214392567
AXIN1	4.97873445807151
POLR1C	7.0421635006594
TRIO	4.83364330665054
NUBP2	5.5154151948952
ID3	6.29511996867486
TM9SF1	6.41071698047367
POU4F2	2.9193498234701
ZNF473	4.7349654947993
IQCK	5.79095406554052
MTM1	5.3774758630629
GPR107	4.88916293581708
CAPN3	3.42015080136891
FLJ14154	5.94464352742694
RECQL	6.31508998213197
AP1G1	4.94563020469445
CTNNBL1	6.02019494156027
ENPP4	4.45117689572388
PADI3	3.30772070628754
ECHDC1	5.98205311453116
RNF170	5.21950607483338
SMARCC1	7.27109708256277
C16orf7	3.73161559089633
CG018	4.27417522472031
GNAI3	7.82507038271901
KCNE1	3.56712389441543
POLG2	6.3786028505509
CD4	5.27687253773488
EBI2	6.80747874425243
IRF1	8.43457312851266
TPD52L2	7.66875278735802
PTPRE	4.99257345322136
PTK2B	3.74758514130559
SDHB	8.6940888609306
SOX4	6.7870829358957
TSPAN3	9.12351963421851
RHOF	6.2943892350961
SH2D1A	3.24618288076979
PTPLAD1	6.32922684379323
DUSP22	6.21909420357496
USP20	4.11515972897363
CALB1	3.67418246025963
DERA	8.39221796424043
TMEM118	5.0885136164577
MCRS1	5.33600865262673
C18orf8	6.2675802478449
FLJ10241	7.29751692847751
GINS3	4.37571175583831
C19orf53	9.0157636574836
