Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_D04
Composite Element REF	Signal
MEP1A	3.14763271309583
LOH3CR2A	4.09280632837943
TMEM53	4.83087985704197
SLC9A3R2	3.59583385125753
TIMP1	11.5916365911365
PTPN9	5.86527178068413
ABCA12	3.32776861992174
TPST2	6.14528273891482
AQP6	3.79308838020878
KCNIP1	3.60976298560287
YES1	7.72975256091603
ABT1	6.2681693151895
RIPK5	4.32903983745361
SMG1	4.76261267702877
IL13	3.43892836961490
MDFI	3.25671187572030
PIP5K1C	5.7794901331708
POU2F2	3.93918892133266
TSPAN14	7.14496235875189
OR10C1	3.13906228258381
GPT	4.03160143012961
PDK4	3.88246683508745
CLIC1	10.2412837745824
LILRA5	3.02915728715427
TREML2	4.001174507254
ELL3	5.55231706860087
NNMT	6.16515066842133
NUFIP1	5.49622464028472
ZNF74	3.67385660653634
RHBDL1	3.63993781407169
HYAL2	6.31752178141774
IGFBP5	5.837435257634
FAM29A	4.70488103413868
NRTN	6.24218396828005
KIAA0556	4.55932620555892
JMJD2A	6.05475980324433
ERGIC3	10.3038913701433
POLD4	5.14740928530756
EPHB1	3.76618564489160
LRRC36	3.9393254282652
TARBP1	6.32317023784092
ANAPC10	4.86972401398719
C1orf9	7.36772001224
COLEC12	5.28345847625197
TNFRSF25	3.61281271672592
MEGF6	3.73067276892654
LPHN3	3.81995169607697
BMP10	3.17512584927842
C21orf55	3.8968832668968
SLC2A1	10.4050100238472
CER1	4.02539660623707
LSAMP	3.23168628875412
RPH3A	3.443420888137
CREM	4.96438255895223
SGK	8.17143536478914
ATP2A3	3.5979593291581
PTGER4	3.96209923064767
CCR7	3.15070409139084
METAP1	6.74545532348419
KCNQ1	3.8413573193751
RECQL5	3.73957482419181
SSFA2	6.54926070654472
NR2F2	6.42313733053372
MTERFD1	7.85728331226772
BCL2A1	3.52916016742847
ZBTB24	6.16973038039157
NLRX1	6.20151074624869
FHOD3	4.25710652808725
PRDM1	3.50416712343487
PSG7	3.5913013643758
ARHGEF5	6.88563344886013
CCDC47	6.95896709020186
FGD2	3.52364594096609
SLC26A6	3.78098863356144
BIN1	5.46833281643408
SRRM1	8.40361033611613
P2RY14	3.2262826768614
PCSK1N	4.19801976623694
PPP1CA	8.41706752944315
ZNF33B	5.37053483194279
MOCS1	5.31530188818489
NAP1L1	8.54270789214727
ECT2	7.48113363063168
CACNA2D2	4.63171117267094
PTDSS1	9.3927196423147
DOCK6	3.88238249835406
SLC38A6	3.62196432041116
C10orf119	6.21416479373019
CCR4	3.64226459647495
COX6A1	10.3367481633654
B3GALT2	2.85159970211909
CD14	7.74042990874999
ABCC9	3.25728798588501
SNAP29	6.7019389451061
TRIP6	7.2487986774069
HMGCR	6.75720941131225
CDH3	8.11775389916311
KLHDC8A	4.97923973994571
IFT74	3.95902096875973
C9orf116	5.09097865422394
EI24	9.04156925575668
CENTD1	3.49616465009029
RWDD2B	4.4172809445646
INSL6	2.86106257227928
HERC1	5.66312601570631
NPAS2	4.23111392822907
NR3C2	4.678814807843
DOCK1	5.04994291486732
FAM63A	4.80394475387215
FAM111A	6.95813113974796
INPP5F	4.8468028147121
MYBL1	3.71749632760757
HOXB1	3.32362216088730
CRADD	5.18274380350662
EMCN	3.30523000356294
DUSP12	6.64340021235481
CGREF1	4.65312234730173
BLNK	5.21771014637269
VASH2	4.17981268162229
PDZK1IP1	6.22350255979049
SKP1A	9.37596583438706
IL19	3.70560971430875
DOC2A	3.42771731660425
COPB2	9.66757286412734
CTR9	7.39971770924524
VIL1	3.17273467689809
CDC27	6.04849701817226
PTTG1IP	9.6402665636329
LECT1	3.70437892940725
COPS6	7.77787071678435
COL9A1	3.93783418384311
MCCC1	7.52286225071269
GPC4	6.81372317151203
VAC14	4.76943069517172
PSMD9	5.85997916405642
PPY	2.80047891135019
SRCAP	4.44997932400032
PPP1R13L	4.40172509065346
BPGM	5.86847095070038
TTC19	7.35845375077467
GFPT1	6.88681552365853
C1orf114	3.89789788199906
HMOX1	6.05931045975994
SLC27A6	3.634897662794
MC4R	5.95109222609226
CALML5	3.15114726035580
MRPS10	7.78034762531994
PRR13	8.59589484375072
INS	3.42793619339505
CECR1	7.6619622407957
SERPINB8	3.38527695884321
FLT1	3.23883226812224
FEM1C	4.85534347934492
PPP2R4	6.39495051336444
PDIA2	3.52643380822335
TMED3	7.7762155389888
NUCKS1	6.37745560734869
EXT1	7.4290588211904
RCOR1	8.20364522373247
EBI3	3.11011766150438
SMAD2	7.60584785566754
ODZ3	3.49205658713775
POLS	5.97524457247345
NXN	7.33009392971694
PPIH	10.3746207109429
FOXJ3	6.7118085269036
EIF5B	6.62084670438378
EIF2B4	6.7859691319524
C20orf121	6.15246481016963
CENPE	4.15489921016997
KIAA0415	4.23556639937905
CRABP2	8.48416512684602
TSPAN12	6.09776387556649
CXorf15	3.46385373165698
LOC57228	8.4368396166227
ACTR3B	7.38963567144763
ASL	7.29931326137911
GATA3	3.61961651623103
TFAM	6.73588434692214
PCDHA5	3.06567809849182
PARP12	7.26671049108926
PIGH	4.92240347235406
ENDOGL1	3.18212106869909
GTF2H1	6.78700758607857
MPZ	3.21116466532075
BIRC4	4.18640611461793
SSBP3	5.98751123924707
BPESC1	2.88116401022352
FOXC2	3.21318567018065
HS3ST3B1	3.29220197399633
GDNF	3.6399820710616
CTNS	5.36340450805197
KIAA0859	7.41913273669696
TRPC5	2.97073258751403
PMS2L3	4.84974668572539
TEP1	3.5867399352707
KIDINS220	6.6896767370288
CRH	3.28721918660219
CES3	4.95515997896439
ACP5	5.88630090421302
AMFR	4.87920686304346
CA4	3.41810314123393
PLCB4	6.21015272854958
MPHOSPH10	8.26590185876919
PGF	3.35814692513148
G3BP2	7.7463049828439
SR140	6.38302658346714
ISLR	4.90352139975783
HOXA2	4.02978362074772
PYGB	7.22224318181463
BAT1	8.77102332672795
TSC1	5.29506305989491
NARF	7.42427189982377
DKK3	4.06417814780444
UTP18	5.72098024679758
TSKS	3.26143112427036
DDX31	5.20364447702338
TULP1	3.62098671933464
TNRC4	3.74669452047331
ZNF430	6.72032964886763
POSTN	3.29372603904208
AASS	3.3782271094377
APOL5	3.69267796360986
PLA2G1B	3.90701478466813
FLJ11506	4.98728231701034
GTF2A2	9.11703015196562
RCHY1	5.95080771537414
CYP27B1	4.79179483877879
VPREB1	3.10922107253933
MGC4294	3.52481930405473
TACC3	5.95782658687033
PDCL	6.05590762376587
DMXL2	5.44065300461175
LOC4951	3.93232425340883
EID1	7.82367403965758
MS4A4A	6.68092562668962
RBM14	6.19259337473152
MGC29506	3.34515561153767
PPP2R5B	4.3373283096978
TNFSF11	3.41212905165918
ATG2A	6.24263232830275
RPGRIP1L	3.72414576492053
SPOP	7.37591746085595
OSGIN1	3.52669551407308
PTPRF	7.60786035333289
ICMT	7.87847484378057
SEC24B	6.85222002128818
MAML1	6.25964730484163
POLL	5.07011914241748
FXR2	5.0638831697013
TYK2	6.7651822805094
MUC6	3.28220569446976
ADAM28	3.70418228214452
MYL3	3.60428445779103
NRL	3.57629657592584
PIP4K2A	5.26837466088758
TCL1A	3.3755695212367
MED7	4.8541454084607
MYLK	7.2389100930104
RRP1	5.14925141426538
TFAP4	5.73605307526171
CYP4F2	3.65380286961944
UNC5C	3.18910410625473
ARL4D	6.09816576628771
SH3BP5	7.20903846522808
AKAP6	3.70919679641273
CTLA4	3.27262679522798
ACSBG1	3.47221832540903
MTMR4	6.89278940548636
NECAP1	6.90196762950595
SLC25A17	5.6723717093652
POLR2F	6.88361366104393
PLA2G2D	3.40693456878139
WNT2	7.33728120959152
GLMN	5.85725065498809
MCM7	7.67348927263699
TRIM52	4.22856433554482
DCLRE1A	5.4916235232662
PDX1	3.24754062733241
UBQLN3	3.18561726610769
PRPF31	5.62776274283171
TLR7	3.83696125484882
SMAD1	7.35407810491193
CLCN1	3.38562993746393
RIOK2	5.36218597188771
CEACAM21	3.36434148285468
PDLIM4	4.83447973009015
STX18	7.37566880856413
CCPG1	4.87978673418995
SLC2A6	3.54124801492888
SORCS3	2.95357242217168
NOLA3	9.43815743712734
PDGFA	5.10160850089342
TRDMT1	4.21314012372483
CFL1	11.4862572397671
IL4	3.11127944927406
NAT2	3.57544645706915
CPSF6	6.52196148042609
PRG2	3.43802490946021
PIGQ	3.86568287186576
CLSTN3	4.03027445463959
KIAA0146	4.22790761945353
GBP1	7.7637835480355
CEP55	5.93880570013391
ZNF408	5.51637525056651
KRT20	2.97451016933123
EYA3	3.66161774157909
KRT38	3.51971482849874
WDR7	5.78645161004229
BLCAP	9.13959272522057
HLA-DPB1	8.90640098111906
SFI1	3.64925376504633
GNE	5.30748100152995
MGAT4C	3.26463043891457
CTSE	4.05368464170014
SLC35A2	5.32866027422469
TUSC3	7.42476575936138
GABRD	3.4385881948856
IARS	9.44467231249277
ARFIP1	5.25052150253922
SFRS9	8.9590912113455
CEP110	3.82656652490041
MYF6	2.85453742542281
MGST2	7.63752480278053
EVI2B	4.74834018080318
TRPV4	2.90256915393624
SLC25A11	7.65251437293394
EHD4	7.2155235202738
NOX5	4.16679381483384
NCKAP1L	4.36401906968538
EMP3	5.01467332706186
SYNCRIP	8.2563459126253
BPY2C	3.3482618729603
C1orf38	5.59872394878766
ZNF426	5.38172644268312
ELOVL2	3.32469848147961
ATP5J	9.82092743153775
CBX7	5.37485269997816
OSBPL1A	7.48063491009637
MED13	7.04845427909537
ZNF589	4.7817199940772
CHRNB3	3.34420717272268
GOLGA2	5.69311012171784
NIF3L1	8.06244690169653
TRA2A	5.29315054520484
F2R	5.07593983514047
PHF2	5.95521719317856
PID1	3.63727106132236
MTAP	3.60588774667113
RFC1	6.28933168459906
C5orf3	5.42864450264629
ADORA3	5.19359980312888
ACTL7A	3.27790287414277
RAI2	8.14990663307263
MAP2K7	3.56886082192569
HYAL4	3.35653149301768
GZMB	3.21944817177435
FCGR3B	4.20892523575409
BMP1	4.12033233769064
CPNE6	3.38015809196719
SP2	4.19421294393720
DPF1	3.85921608454820
SMPD3	3.10755791959589
TMEM38B	4.65517769522461
CCDC56	9.44668540949746
NFE2L1	7.24063529878942
MRPS31	6.7720973650179
STIP1	6.55293089410151
MMP26	3.16931521320183
RASL11B	4.39130849829195
NT5DC2	7.23777086566542
HLA-G	7.05144345885672
LRP2	5.5719361474909
MTDH	8.32015682496443
HSP90AB1	10.280226906047
PMAIP1	6.71615620101429
LMBR1L	4.55772451282145
SLC25A20	5.35563257646824
RSBN1	6.71399275637344
S100A2	7.12862323892913
C2	6.10687343609669
RHOT2	4.99553720606748
RALGPS2	3.61418916921498
EIF4EBP1	7.20027243244794
C2orf27	4.23931590946377
GCKR	3.83166966445588
FER	4.0249607367737
TRPC6	5.26506529470196
RGL2	6.08737899221314
ARPC1B	8.85116160182666
SNRK	7.26417611940066
UTP6	7.13313672364732
DNM2	4.49424938409133
GCS1	7.02152765809432
EHMT1	3.37197958880127
GLDC	7.11821475194989
FBP1	6.59930937957859
VARS	4.91119885715211
PLA2G7	3.89464080976796
RAX	3.36840681324384
TERT	3.64317272019534
CCL1	2.92646992256513
FUCA1	8.701795574134
ALS2CR8	3.16601761960153
CXorf21	4.48626497451228
KCMF1	9.85242254394985
MFAP2	7.20006240023275
OXCT2	4.58260866147545
WWC3	6.21997423614474
SOCS1	3.62569513315195
IL17RA	4.79214159822210
C14orf115	3.90420829290885
ST5	7.04936449739387
STRA6	4.91746796257641
MPP5	4.53488963889704
SPA17	5.79535689634791
C21orf7	3.22900256721401
FLJ10986	4.68448956747018
LHFP	4.19638255355326
CAMK4	3.48675438904914
GALNT14	6.40269189405158
CXorf27	3.07558180879880
CLPX	7.37932389350787
NPLOC4	7.54203040649545
PJA1	7.41695147091421
CPLX2	3.53900967779846
ARSD	3.78415894996788
WHDC1L1	2.90897819214804
RB1	5.18780134110268
PHLDA2	5.29040252491874
C2orf56	4.32145169308831
GUCY2F	3.2477993354162
MPV17	7.55042799063912
PSMD4	6.58353743681427
SLC35D1	3.69260517978893
C20orf103	8.85153479617591
COL16A1	4.36516783023776
ERLIN1	5.84782095757431
JMJD4	4.7211965259737
SLC29A1	4.99636530144423
GLRX	4.99335867546068
HIST1H2BK	8.47075952269915
TP53I11	4.89455505395641
ST3GAL4	3.9453575647891
ALG8	8.33607609471407
PF4V1	2.78302709390808
SHOC2	6.72065383651517
REG1A	3.64693779722548
FBXW7	4.26318981245215
CYB5R3	9.7485298770176
MINA	7.66699488869813
HHLA1	3.9877768094516
MYST4	6.58015664772229
NR0B2	4.07299155041703
TFAP2A	5.53086255597711
UCHL5IP	6.24453078899629
TIMELESS	6.6577286245191
DDX10	7.75010708504792
SLC25A36	8.70115160356765
TMED10	9.61528545698773
ZNF507	3.18148532614576
LOC90379	5.11131941188851
RAB11FIP1	6.48137473413418
ATAD4	6.91144474679843
PHF15	4.60679590084562
ZNF26	5.99156812184405
KRT7	6.30001957440203
RPA3	7.4926489195119
YIF1A	8.1933993256396
PPRC1	6.45896387508867
PCDH17	3.90582767239578
PHF8	4.8560509370353
RDH14	7.62329188015639
DNAJB2	4.62767013526184
HNRPK	9.82381434691023
PTPLB	8.57425801276541
RABEPK	6.1995073069289
SNF8	7.85339332432642
CBARA1	7.0127099489481
RAD51AP1	6.8771498677986
HAT1	8.38533805494513
HTR1D	3.56375464194501
H2AFV	7.53743265603059
OAZ3	3.95971899631856
CXorf48	3.25928452846715
RC3H2	5.99275244925739
SGCD	3.60391628655657
PHTF1	4.07811512908686
CA3	3.04778242739559
PKIA	3.59381657429557
STX10	6.96494566820062
PEO1	5.98538291793862
JMJD2D	3.86627009011024
KRT19	9.88217144833028
ZNF143	6.11793537355706
ENO1	9.16822266866978
TIPRL	8.65367715461186
MAN1B1	6.13490537332492
P4HA1	7.55103205575737
TPTE	3.02796689163973
AKAP8L	5.46675161050760
GPR17	3.12042536796872
LRRC20	4.9584529751822
UBE2Z	7.9320445801502
COL4A1	6.2040142000784
ISOC1	6.73836433871061
RNASE1	10.2836144676782
C20orf20	6.10269291348458
NDUFB11	9.97134971442619
STK19	6.44185048997178
OSBPL2	5.82255711937586
PTTG2	2.94899542331705
GRM7	3.25575804667022
SLC39A8	4.02773729874308
APPBP1	7.60119395175053
STS	4.11752944161214
FFAR2	3.02566053140263
TMEM123	9.39347307631096
GLI2	3.7817674111431
BTNL2	3.27259120250933
ALDH1A3	5.37347587127272
TGIF1	7.3741295510376
SCO2	4.6891746450563
TP53	3.62859727843633
CCDC69	4.86176855665507
ZFAND5	8.63088199092124
ICA1	5.08269286602527
RAPGEF2	4.65474439998649
NAV3	3.64664527952523
EPS8L2	6.11366062534211
ATP6V1G2	3.15196678745063
MNT	7.90494142690595
C6orf145	5.8084443892199
PPP6C	8.00875293621226
OR51E2	3.05436401967
OTUB1	6.6424356018289
ENTPD1	4.38838825196924
TMEM115	6.29614128175496
STK11	4.35085395569976
PRPSAP2	7.08250284306988
SH3BGRL3	8.18517699848914
MX1	8.78319739363576
PSMC5	8.36160810819385
TTTY9A	3.54220899032803
EXOSC4	6.88527269714074
SETD1A	4.61011625991608
YARS	7.31924252991948
SLN	3.86249065462559
RELB	4.23058516831102
NLRP1	3.60126990923892
LAMB2	6.81737318038252
FNTA	7.58447547831419
HNF1B	7.01446408407835
C14orf139	3.4601515147199
UMOD	3.24757800236372
ZNF512B	6.33832018562152
GPR25	3.84492160061421
C6orf49	10.4935839305915
ATP6V0A1	5.0062729961943
SNFT	4.4059021990101
ZNF768	4.27507361035692
GTF2I	8.52278911329268
KCNN2	3.67254349933056
DYNC2LI1	6.60830355890055
DGKE	3.47903320538881
DNAH3	3.73057327045091
RPS6KA1	5.19395872810907
C9orf53	3.48417643840691
PTPRM	7.53909288661755
MRPS15	9.98534747576728
TMEM59L	4.2149396721296
SSPN	8.60055745224968
IGSF9B	3.32914634916017
CNOT8	5.85757728943686
GORASP2	8.77671945925442
ADAM17	4.35102709913774
CHRNA3	3.39141982002984
MYOG	3.48861797128443
UBE2D4	5.39819856039773
CPNE1	7.45846544061583
AK5	3.28048973084941
RPL37A	7.76042210264314
CPS1	3.12378467477008
NDRG4	3.84079693646128
ALG5	7.86469161717975
NCOA2	3.85605777802750
LOC130074	6.76910790095557
PIAS4	3.75443431403434
S100PBP	5.79035048557307
TEGT	10.5885687082937
USP5	5.32909268357625
CFLAR	6.05651434999386
KIAA0692	4.48003318449862
WDR48	6.38935654699391
PCDHGB6	2.91831715582436
NRXN3	3.89405170242516
ACACB	3.58885551689099
CDKN2C	4.91080263884867
KIAA0226	6.089740763045
TRAK1	5.46301952707577
CUTC	5.15050562033094
AGPAT5	7.10144836561365
WDR68	6.25943338557204
PREPL	8.64367148234282
ABCB6	3.96817440901425
RABGAP1L	5.01549059914692
FCGR1A	4.32644292849503
EIF4H	9.09914905061356
DLC1	4.03351979170188
MAPK8IP3	3.68872690210482
SPRY4	4.15609712182183
RPL11	11.4330089883854
RAP2C	5.79116358424991
ETFB	6.58603573179183
RORC	3.59928939982104
GRAP	3.05291658093570
SEPW1	7.3948929622118
NMU	6.19318468007406
MXD1	2.71059447639791
IFIH1	6.62040789539859
AZI2	5.28893448946923
WDR37	5.79538969691954
SEMA4A	5.52224603278007
RPL8	12.4304149044213
NUAK2	6.67713496192009
AHSG	3.59645833338069
RBM39	8.44448957791615
MANSC1	8.54280411016617
IMP3	8.55347942253269
ARHGDIG	3.47174528472031
ELTD1	3.7767574042819
PRAMEF10	3.56473772247033
RGS17	3.19996568231664
KPTN	4.77829564612985
C2orf3	6.00193127581146
PCTP	6.39127466736938
MRPL42	7.182447549233
SIRT1	6.26166913502965
MANBA	6.10881858193222
CD164	8.69894497046952
ZNF671	3.53214400666112
GFRA1	3.10802140208185
PRM2	2.83864978044437
IL1B	4.0906603577214
HAX1	9.11330722901283
REN	3.02185361499013
ZKSCAN3	5.36135483512984
CTSA	8.97810354531104
TPRKB	8.27617311881505
UBFD1	5.0412542417868
CDKL5	3.16628876071602
HIST1H2BD	7.47689239892306
COQ4	6.44710605980578
TXNDC4	6.76571545846068
C5orf22	7.43813852348281
VGF	3.38062527556429
INPP4A	3.90717601271215
RNF8	5.69203161271072
BMX	3.20152764675671
SLCO5A1	3.65005404544710
PTPRU	4.79814179151739
ATP8B3	3.24829214299469
HOXC8	4.26794280126365
ADPGK	7.2079321256903
IL12B	2.83879681223748
LARP4	5.80822459726516
ZMPSTE24	11.6359689255508
PFDN4	6.14449270216038
KLHL11	3.33514688765091
PSMB3	9.71483274673568
KIAA0157	6.44066187477416
DDX25	5.63465376075947
NCAN	3.59765977770094
RPS25	11.2548527371024
SOBP	5.61726208215268
TESK2	4.83333234607089
DNM1L	8.05193162516725
LOC55908	3.16764064012696
MTIF2	9.62620509876369
ZNF207	8.98051467854455
EXOC7	5.37409703995741
CLEC11A	4.40157146686667
TXN2	6.45328382337588
TOLLIP	5.35145973204527
TRAPPC3	9.97083051722364
TAF15	5.66318325125063
HAMP	3.67897906480347
GRIA4	3.69103911924941
IDE	6.2564697342915
DLK1	6.73823330588756
PLVAP	3.66352781120169
NOD2	4.66621370709120
SCMH1	8.47443143352188
ELMO3	4.6528859918834
GPR68	3.17736326678238
HTR2A	3.10449109996772
FUT7	3.44565989172027
PRELP	5.25590309122657
COL8A2	6.14063290072832
GYG1	8.83214927277298
C16orf68	6.93239580788473
R3HDM1	5.71454896142397
ZNF91	10.8538384555095
LPIN1	5.17772062769474
KRT12	3.73384896584834
BAALC	3.32264295282065
MKRN1	8.18488396683729
KIAA1598	8.10473055029903
ANXA7	8.15106455407624
TNP1	3.39237075279413
WDR13	7.61470669928616
GAPDH	12.1443083135444
BSPRY	5.58398932403612
COX7C	10.5747213603819
FAM108B1	4.38346330714721
PGAM2	3.43221627634311
PEX12	5.71279806718732
APC	4.18142360189721
PMP22	5.98014071102141
TLR2	5.19725719489529
NPBWR2	2.95748282525874
WFDC1	4.75986289381426
MTL5	4.12924071842036
COMMD9	6.80671077695705
INADL	3.49369642832365
GPX1	9.3980907622744
PSG11	3.16900899863749
SLC39A1	6.52484273289712
SNAPC3	5.21199416468933
C4orf16	5.11160691902402
GNA12	4.32091372865841
LIMK1	3.89701229159698
MECR	5.09449059138274
CDC42EP1	4.27007884437179
KIAA0101	6.85849149163575
B4GALT5	8.26134933935775
PIGC	7.83083953829724
LRAT	2.94643059135328
MMP19	4.10159102953957
IL18R1	2.9886409185549
VNN2	3.65029393344869
AKAP11	5.65412486870592
BCL10	6.80301768928612
GLB1	8.84570347310474
DTX3	3.70166403247973
ACCN3	3.15854589884532
MOCS2	5.77587326682491
HCRT	3.16087561598883
CYBRD1	7.67549041607416
REG3A	3.15166894405525
SULT2B1	4.22160452568886
SEPT6	5.36614382489651
MMP10	3.23637031117909
CDA	4.55831770612539
ME1	4.76700115449954
TCN2	4.3546868331743
MGRN1	8.76311559413619
ZFY	2.92333573772893
CHRNG	3.38864562546522
IVL	3.379636163074
PLEKHA6	3.85447826346592
CALM1	8.34870384433132
PGDS	3.98957596946473
C8orf33	6.67190792538414
CYFIP2	5.66426617152807
TEX11	3.68179537889196
CKM	3.79431352839506
MAP3K11	6.23863579261150
CEBPE	3.23639191788437
ACOT8	5.93612344365497
ESR2	3.22104836525749
OLIG2	3.2294214485982
AGTR2	2.92844735111647
DNAI2	3.21923781049281
EPM2AIP1	7.19831478893968
C14orf106	4.6725755458227
PZP	3.6561439761194
RPS9	11.3488209332501
SIVA1	7.97049668651364
HEATR2	7.858448901826
CD3E	3.44001725210507
APRT	6.78357549909386
AMIGO2	7.32540867423137
GPS2	7.0980905709404
NOL14	5.13804441722217
TRIM36	4.00118980117285
RALBP1	8.20509743874748
EVPL	4.08671790338052
ITIH4	3.5745301262601
ADARB2	3.40983852337685
PIM2	5.00451692523859
REGL	3.62145095283605
GJA5	3.56722650688866
SLC17A5	6.10572615423616
PIPOX	5.03236998898976
HGF	3.4396628784754
EPHB4	5.514474004225
SOX18	3.23984395563881
SERPINA10	3.43864377535126
INSIG1	6.01758357633118
WDR23	6.61112253292481
SYNGR1	5.00496912636007
TEX15	3.69811708916665
REEP2	4.64238161392599
CDK3	5.08832144682953
HSPA12A	3.81462617500251
REPIN1	7.95023336302317
ARL8B	8.98989788111654
PDE4A	3.96158490610048
CAPZB	7.95290490846417
SATB1	5.43774572370709
PPM1D	5.95467316719996
VPS45	6.94873321994201
TP53BP2	6.73313906951629
GINS2	6.26686287217005
CYP1B1	5.38729518412552
CACNA1G	3.49011393830448
VGLL4	8.30056189426132
XYLT1	5.7240065623031
BRWD1	3.77739840393306
ROS1	2.94791200037338
BMP8B	3.78974655349769
SLC5A4	3.82478475564971
SLC6A3	3.52860672361345
C16orf53	6.05422190853253
APC2	3.82444468667386
GOLPH3L	8.21871443327752
ZBTB17	4.64701434951995
C6orf54	3.50624837197563
SLC19A2	5.33670785352123
C6orf134	4.5298749316917
C9	2.82439127049866
ZBED5	8.06241066785483
PVR	3.8292256702556
ARTN	3.39727065862901
LTA4H	9.72155222583131
MAGEA4	6.4655490925962
IFIT3	6.00334788236972
PDE3B	3.75798699211220
GNRH2	3.81372933560496
STEAP1	7.96878955543586
FLJ10292	6.24455053182934
RPL39L	7.85928130945171
PGK1	8.66689154997314
CCL13	3.29717320973421
RLF	10.2416941603592
MLXIP	4.69183625622341
PLOD1	7.71464139689104
MTFR1	5.71937095911734
NPDC1	6.44469872242248
C11orf16	3.84667926188106
RRN3	6.81813725013716
GPAA1	6.84687080250746
C3orf14	6.69196071254244
TEX264	6.39953023365826
C22orf28	8.55558182312443
RYR3	2.84127601638911
VAMP2	4.90839106308613
XPNPEP2	3.21686513465022
PDE6A	3.23875108675223
SUPV3L1	6.87597811725304
FIBP	9.01182747532018
SPIB	3.53879932628252
TBCB	8.25042145848006
DHCR24	8.48175053869525
ADRA2C	4.8425948243249
MEF2D	4.06657636841158
MYO1B	4.01970321056769
VAMP8	9.29923792886308
ANKRA2	4.79749163873203
TLX3	3.24746688848146
PANX1	5.57348863334679
RCBTB1	4.85584806786983
FGL2	6.3456222209513
CEP70	6.01452640045898
WASL	5.73982901352863
DCHS2	3.2395826515641
RNF25	4.36176109463955
CYBA	8.47067426345633
ARHGAP11A	3.59394271541259
PLAU	4.06962742377055
MPZL2	5.59781206125205
MATK	3.26589270454477
EHF	6.66929826487263
CTNND2	3.59239989155893
PTEN	7.1183684424606
ANXA1	8.85898502435549
AFF1	4.53112238862084
ZNF189	6.0229315942798
SUSD5	3.60023870009627
SLC28A3	3.39108018974098
GUCY1A3	3.52633111869027
RASSF7	5.97232855694137
SETD2	6.23525961195242
ROGDI	7.98168363886904
C20orf195	3.20824463015967
TICAM1	5.22564433602603
PACSIN2	5.93947250406536
SERPINB5	3.03639465589426
PRKCDBP	4.11907314935347
TFDP3	3.02817064371066
PLCB2	4.13978661523965
RFX5	7.31653151755671
TXNDC15	6.41035895860623
PTPN18	6.49297560686569
HLTF	8.3489816280595
PKP1	3.41778930434536
NDUFA6	8.04937297344064
KCNF1	4.11468185627588
HMG20B	5.5062815487579
SYNE2	6.20744037846968
SLC22A4	4.86710742745318
VCPIP1	4.01648986020317
NETO2	7.16306349525078
SQRDL	7.9244158386855
BAI3	2.96291215162612
GALK1	3.42419589656681
SERPINA6	3.38135085414489
ASCL3	3.48037272616838
NOSIP	6.45756599587733
HD	5.27124572342663
TRIM23	4.03066208527535
FBXL6	3.38534964184499
FABP7	2.89379237083548
ARL1	7.47582284371494
MAGEC3	2.9595068465254
CDK5RAP2	4.73926001227366
KCTD15	3.87164696965302
CD1D	3.29193832444601
EIF3B	7.87687764642422
KIAA0141	5.49697455104713
BIK	7.61181505004388
PAX4	3.0792564083963
NANOG	3.63208053138499
CEP135	4.73366177662731
ALOX5	4.11793806776473
TRIM22	6.7323109157555
LYRM2	6.90148158906753
GPR162	3.5628791691089
RNASE6	6.8534834656771
GJA1	8.26124430351154
TAS2R10	2.78411330926301
FASN	5.82228966899474
MRPS14	8.49297010769075
HMHB1	2.99180769414311
GPR116	4.38422119412912
TAF7	7.8418365971011
GK2	3.29957906009239
ZNF219	5.89218675396999
AMBP	3.28492192808409
CD33	3.6510117153542
RAB3GAP1	6.01747415706666
NXPH3	3.74902534454713
KIAA0953	3.54782556589235
CROCC	4.05024872937288
CCBP2	3.36067913354171
GPX7	7.50024597156935
TGM2	4.19312902043869
STAM	6.32256827863398
BASP1	5.24313053648203
ZNF202	5.11961479043373
ACTL6A	7.56118759030995
POU3F4	3.73065442441106
ARHGEF7	5.03263617250168
SLC23A2	4.45063096356442
TBK1	6.87936477786045
CRYM	3.93362168579878
PKD2	5.07028426723537
STX2	3.82804581072898
ACTL7B	2.98089865713167
RPL29	12.2445392087670
NR1H3	5.80823294565
MPPE1	6.56465679367698
CLCN6	4.80063294580973
C16orf59	4.76793336606288
AADAC	5.22083543330794
SQSTM1	7.37353693816778
TCP10	3.70174545437136
BIN3	4.59504595151726
DEFA4	3.4363656333861
HPS6	6.43671281277327
ZNF197	3.94175303929627
MAN2A2	5.60685857730004
PTOV1	4.91781401750903
GABPB2	5.49589441942813
KCND1	3.69874185924659
RNF208	3.87666794382129
PTPN11	5.93574390260313
ZNF274	6.6202869561824
C7orf26	5.47673433962225
ATF3	6.93547909965796
UCHL1	9.37276810325648
APOL6	4.85772022214065
PLK1	4.24443003827333
NPHP1	3.36750926908645
DAB1	3.47979863955979
MLL	5.18045189323285
ANKRD15	7.1917883285018
C1orf218	5.77564956094452
DDX47	9.5576059149966
ATP8B2	5.25180570064981
ANXA13	3.77969591365895
RFTN1	6.6721469055426
TAPBPL	5.38821099359804
BTG1	9.01523808052422
DPP4	4.84535154891084
KLHL23	6.18083549671101
APOC3	3.37918042780169
NPPB	3.07591519715890
