Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_A06_458806
Composite Element REF	Signal
ATP10A	4.47763537924448
ATP6V1C1	5.63538279670077
DPH4	6.58221665138486
TAS2R3	3.17805859445728
C5orf5	5.61129175302016
KCNA4	3.82412590847317
COQ10B	6.61799413044458
NMNAT2	3.11322947974185
PSMF1	7.44133635422083
SORBS2	3.85760823091762
NFE2L2	9.26882651841022
SH3PXD2A	3.95915048139598
NRF1	3.98981899039376
SPINK5	4.75782792935452
SH2D2A	4.33490037971722
PRDM12	3.4775421261934
RBBP6	6.66926993064745
OPA3	3.00958791899694
PAQR4	5.3760078451515
IFI27	10.7204047007176
SKAP2	4.23336485024538
TJP3	4.1495740994279
C9orf61	6.53155327675679
MT1G	10.6684797007246
HS1BP3	5.34930863398269
IDS	4.6464031358951
PARG	4.99644909342352
OR2B2	2.89718415267737
DYRK4	6.0696370926301
MICALL1	4.01621915007477
GALR2	3.06782559083532
CHRM4	3.58397142566012
RIC3	3.01630604812031
GPBP1L1	7.95914296219608
ART1	3.43891377965595
TBX21	3.1615424920802
DUS4L	4.78207578411584
KCNJ6	3.48805868337319
TNFAIP6	5.29728839822447
CCT4	10.3699909116117
RTEL1	3.73224714414313
CASP5	3.8652267470458
CHMP6	4.21736255616498
BRD4	5.54826748968915
NDUFA13	9.38828576275733
CYP19A1	3.16622285772757
CD151	5.8687475882569
DOK4	3.80969787912941
FAM26B	6.4145085986859
ARFRP1	4.48211393272522
MRPL41	3.20646875208687
CRYBA1	3.12434632402515
HRH2	3.61148763173691
KIF25	3.59257713853628
MTMR6	5.41374348059879
SCAMP3	6.44338066880768
MTG1	5.91928216597974
UBTD1	3.76940446263942
SOX9	6.930724435987
CRABP1	9.7970966752814
FLJ33790	3.54845835608374
FAU	11.3080920657874
DTNB	4.35636021803635
CARD9	3.71985283751795
PACSIN3	4.11826925849948
OMD	4.29345256425622
HOXB8	3.16410224057104
NSBP1	3.52846293413480
SLC4A5	3.4397376908906
FBXO46	4.80975763073624
UGCGL2	4.81039110064986
SVIL	5.92230746297877
OAS1	6.04071412941548
PHB2	10.9355770239657
NDRG2	4.51117257962653
ERMAP	5.36261754581549
GRIP1	3.24130559881389
APBA2	4.53517295847584
TCF21	4.03098430184174
JPH2	3.33784916700593
DLST	6.07926259437967
SLA	4.47665882589993
AMELX	2.79011518900602
WNT6	3.55672155727574
ATP2B2	3.59834651748143
CPVL	6.02581156544098
RGS20	3.03199812423873
TRAM2	6.32051962639718
ZNRF4	4.2943411327777
ZNF419	4.8534314946883
LXN	7.05970967415276
TLK1	4.92992765290377
UPK3B	3.81225497606876
MTMR12	4.12960265305773
KLHL21	6.04397229369718
ZNF384	5.54662249933489
PI15	3.86727148032948
RER1	6.85750211595828
ELAVL2	2.98394368276549
KLF2	6.36876554142504
RPN1	8.41618378109398
PMVK	7.13322297307044
EIF3D	8.79676763795381
SIX2	3.69842765332226
HPS1	4.318440477339
RNF7	6.74086312700105
TFE3	5.19263987545783
C11orf17	4.84775540359164
SNRPC	8.02671541185324
KCTD13	3.83162231332777
DLGAP1	3.44549066929616
PGLYRP1	3.67223842856113
IL8	4.58539010087187
IRF7	5.72269623354498
SERPINB13	2.97466420359239
SET	9.6821457054774
NAB2	5.37106618030360
MGC40069	3.6777654424768
BLR1	3.37559444313075
LRP5L	3.81033245407942
FAM120A	6.37477630290612
ASCL2	3.03063262092196
PCDHGA10	3.77254675089327
SHH	3.30118706188947
SH2B1	4.54970230850943
ATP5H	9.81238983669384
THPO	3.23779536837259
HIST1H3E	3.49039994449372
TYRP1	4.41852551608661
EIF2S1	6.4262684663229
RFNG	5.24921127233784
RAB20	6.69078193929781
TNFRSF17	4.31632614564913
RBM7	7.4223132501764
TMPRSS4	4.09571347137583
NKX2-8	3.14902001651227
C1orf115	6.44456666793906
TAF9	6.8268192216743
TERF2	5.68623462752123
TNFRSF1A	7.69823252508416
ACADVL	7.48103850871306
ISCU	9.51705214951454
KIAA0841	5.11829777854778
GTF2H5	8.42088478160164
EDG8	3.01204443481906
RAB15	4.86301137780317
HBP1	5.80924931966544
TNNT2	3.86591437177818
CECR5	6.76130926347364
JRK	4.57032720543048
PHGDH	7.54054856022603
XPO4	4.21360709213728
ARHGAP25	4.68628379272725
CA9	4.25728438860878
TLX1	3.36114771253295
GPS1	5.63347564965558
RPS29	11.9178052783903
MKLN1	5.02773611778877
ATP6V0A2	4.19042739937393
EMR2	3.21483624074449
KIAA0319L	4.42514520131284
DOPEY2	4.49394814228794
SLC29A3	5.23106308307805
LGALS4	3.93104243071741
SDHD	9.29290124765208
USH2A	2.81303252850102
NF1	3.97387933248575
IMPAD1	6.75112732045586
APOBEC3A	3.56202098820973
OLR1	4.07892265155398
HCFC1R1	7.5822628298044
TAOK2	3.47681862359366
NRAP	3.86859349911103
PPFIBP1	5.65412530585881
LYPD3	5.01738613989662
BCL7A	4.46385260939712
AGER	3.49634388167869
MCM10	5.36712209328011
MAP4K3	6.84603971643031
PFTK1	5.90158276893427
CBS	6.1496959598147
CLK3	5.83652090112295
KIAA0753	6.30539493170932
GABRE	4.14016339297231
FIS1	8.04291126318265
ELF4	5.18484659610595
C11orf49	7.76489395858673
CLIP2	4.22454742433778
CLPS	3.83557213844871
PPCDC	4.93838055715813
KDELR1	6.06221910746916
NT5E	5.10415465069359
FOXN2	3.28408714304152
NCSTN	6.0764709994869
PARP4	6.12248299862632
CD83	6.46165742005584
NPY	3.50695303296035
IL18	3.85455835029300
BEGAIN	3.17409867194197
VPS16	6.88979497548486
SLC16A2	5.25362808774351
SLC35B1	7.4817256605276
C4orf20	6.04327064574229
IGFBP2	9.20543352810606
NOTCH2	6.36777132706957
SIGLEC1	4.10667666883012
SLC9A2	3.86994056272014
CD93	4.66958081965687
CEP164	3.89294658155890
P53AIP1	3.32438356737732
ADD1	6.54810271040362
ZNF136	5.48519190431219
ANP32A	6.50133172071985
MGP	9.67168402097211
DNAJC1	4.61876668798262
CCDC144A	3.1094254641568
ACLY	6.00550085557498
TRPC1	3.75433103735387
CYP4F12	3.47319156968824
FKBP5	3.51038268613515
SMS	6.20466949398542
MAPK7	4.36799482518222
RRAGC	8.52753797518524
PARD6A	4.16930756627673
CCDC85B	4.07866878184857
SYNGR4	3.24547306277341
WIF1	8.28252740497116
GCH1	4.85123634375153
STRN3	4.8087719526163
TMOD2	2.69626503610274
FLI1	3.54957646924630
DGKQ	3.8425088914649
MAB21L2	2.99228256970838
SCNN1B	2.87019217391838
ECHDC3	6.1853609260021
TMEM106C	8.90531767945938
CSNK2A2	5.84468507921164
GPRIN2	3.9395676469464
CPA4	4.04443864654309
RPL39	12.5551655442566
HERC3	3.55993868999161
MELK	7.01224072775952
IL15RA	4.21384941705548
HMBOX1	6.31359954040764
CUL3	6.00767542600407
PODXL	8.38303476006439
CCT6B	5.1939567735856
GPX2	3.67632912008976
ITK	3.85020849350882
CLIC5	5.57589315498794
RABAC1	7.90524871788333
YPEL1	4.91407348375567
DNAJC4	3.89460029147607
NR1D2	6.86691600885011
KIAA0776	6.34018873072069
FBXL5	6.97715858054206
C13orf27	5.15038754730987
DEFA5	2.96736286535235
TRHDE	2.90747696020271
ZNF536	3.27246562438369
MEF2B	3.55840973553324
UQCRQ	9.13910913553192
ITGB2	6.01533848068752
PTPN4	7.16096668366453
STX5	4.53775267646027
CD72	3.68155220136904
ERH	9.91719759777355
XRCC1	5.03848500983591
VEGFA	5.62720878976602
MPHOSPH1	4.7299897188710
MORC1	2.72758626330377
PARVB	3.44659593925103
ELL	3.260532527243
SETBP1	4.08318810737842
CDH11	8.88900218944266
NDC80	6.06161345780615
GIMAP6	4.77908078919904
AREG	3.5734509568401
BAT2D1	7.18317542270594
CDS2	5.54293349262482
LIPT1	7.45443146438428
SENP3	5.197282695436
IL1F9	3.37546837104508
GRIN2A	3.98763882659301
MAN2C1	5.12129446820553
NSUN5	5.97172640582825
SF3B5	9.20832114547296
CEP72	4.42958399023757
MYC	7.9677467545267
NRXN1	3.08268929317494
DECR2	6.26544121478168
SLC37A1	4.089552635983
SUPT16H	7.31717465210001
MUS81	5.8799222500254
PHYH	8.0636753491375
ULBP1	3.19564344423525
OIP5	4.89612680412321
IL10RB	8.31876069001565
OTUB2	3.56249457060978
NELL2	6.01059742148276
MAPK8IP2	3.6242064426432
ARHGAP10	4.65404290019735
POU3F2	3.59121095281194
RPLP2	8.60547262284346
FGF22	3.55034519816109
PSCD4	3.92131650531766
TRAPPC6A	6.25299076664117
C21orf2	3.71686571176128
CEMP1	3.15689656570002
IL1RAPL1	3.09287164028315
LIN7B	3.85030121890293
VCP	7.80573482064749
NKX2-1	3.15701349024077
BGN	6.54570180906727
LAMA3	4.30197309299947
APOBEC3F	3.25457510838307
COCH	3.54294258201462
SCGB1D2	5.88173516175211
SP4	3.41718692730922
SLC11A1	3.91207980589314
ICAM2	4.31326309285878
C21orf25	5.71761001417522
SH3GL1	5.46357438671307
RALB	6.45025300566994
GSK3B	7.22759435175601
GNGT1	3.62196376165180
GPD1L	5.893782281691
VPS37B	5.73674843252792
TNFAIP3	6.16338157048697
C6orf32	3.46694311907080
ATG3	9.65820439909255
KLHDC2	9.04456988534346
NDUFV2	9.08509847024994
PANK3	4.13323300903204
BLK	3.20264548223893
MATN4	3.36042918036467
GPM6A	3.33314879735678
WDR82	8.07808042708983
APOM	4.07492378123717
PKP2	5.54034221719934
C1orf135	4.93899884844751
TRIP10	4.88615733245546
HRASLS	4.70830678256377
TESK1	5.94303370442875
FSD1	3.92231435989548
SFXN3	4.78790604573236
MMP1	5.75049109960565
CA12	4.56627137156856
ZNF611	5.94331572755864
C19orf58	5.34176881703849
NCOA6	7.87181990531016
PDE6G	3.96969356167453
PPP4R1	7.8706893392663
HLA-DQA1	7.7343956054837
GCLC	6.6525491649923
MAN1A2	3.73669445523817
SEC61A1	7.50066478614039
IKBKAP	5.93853930501919
TWSG1	5.79525512064327
UPF1	4.87276081950535
KIAA1219	5.83777247105224
CTDP1	4.31269894158282
ZMYND10	3.65032187577972
WNT16	4.40398121471077
ADAMTS6	3.15258611719731
SNW1	7.36309137926062
IL18RAP	3.66657823891446
RPP30	7.88829361473776
KRT86	4.10318582097146
CDC40	5.50139659913685
SLIT1	3.70626455839689
KIAA0574	3.61409995599678
GTPBP2	4.87888284513964
SETD3	6.8101363924681
C15orf44	5.89571311325561
PRRX2	4.282470562883
GPR110	3.33838779179066
C11orf10	10.4570521693270
MKKS	8.17229274902685
ELK4	3.31219067045308
ACOX3	4.61219583781759
ADCY1	3.53264283395996
KIAA0372	4.75367837798736
TP53AP1	5.43071235467516
RHBG	3.96199620383259
SMURF2	7.2049949405278
TP53I3	7.19208056344743
EBP	6.02089671212912
SLC22A3	2.77508898870376
TOR1A	6.70125590209847
P2RY4	3.39887505114752
TRPV1	4.17230007490158
ADAMTS12	3.24361651606853
PES1	5.43461028565878
UCP2	6.8848415387049
ATG4A	4.15823646497491
FOXG1	3.66876522866362
MAGEA10	4.12122189188029
WFS1	5.27780485286971
TRIM24	6.22710602960518
PABPN1	8.70471780067858
PROC	3.63887148352308
SLCO1C1	3.67943349397111
SLC25A30	3.4313161266144
SLC22A5	4.16662144821471
DEPDC1	4.2400808945036
KIF23	5.66256027172449
SYN2	3.44375044203909
ASPN	7.66106717652017
CENTG2	6.27834353295905
ZDHHC17	5.07518418773982
VNN3	3.33773431419227
KCNH1	3.50822432871957
PPARD	4.61857773192107
PSMAL	2.92075499951571
FLJ10815	4.12479892458684
YBX1	10.9203325907824
STK24	7.74997271715849
SPEG	4.49620476576085
STK10	4.54547805513927
ZNF695	2.65875159106372
SCTR	3.11369130299101
AAAS	4.84453922097798
SSX3	3.47236411218665
ABCD3	7.081208722234
MTF2	5.84012490042441
FIG4	6.75821518196272
TMCO6	4.96272491415829
C9orf46	7.19903110718655
ATP6V1F	8.47313346363589
IGHMBP2	4.37952696895499
CCDC94	4.21940193628557
EGR4	3.1482025379371
DUS2L	4.50808647468806
FAM3C	9.10335216726216
DCTN4	5.00520991104743
EIF2AK2	5.99907589929335
CST4	3.7367882691559
CCL11	4.45045779235096
LMO7	3.66927587871797
PAM	9.3095476843555
NUTF2	8.88237606094512
ADRBK1	4.37247480230444
ZNF84	6.99060553973397
SLC39A4	6.9977622329594
CITED2	5.40606055405258
C12orf49	5.28487294440069
GRM3	3.06092759368563
CCDC49	4.38710832282199
STARD8	3.48340028421872
FNDC4	4.5351599034969
SIAH2	5.13429548506628
CCDC103	2.72951048894014
ATP5A1	10.5646412120376
HTR7P	3.24549076170499
LALBA	3.05690706421407
RMND5A	4.99810049155636
ATP5J2	9.49517286533788
PSCD2	6.30757146870017
MMP3	4.05207047847185
ZNF409	3.98715261587982
CRHR1	3.48276598994580
WDR70	7.09986593416027
ZFAND1	7.4598958345621
CCL18	3.58901410625438
KRTAP1-3	3.0831421626304
RINT1	4.96731994080914
NRN1	3.41941361841263
SPAG5	5.42483327709514
KIAA0408	2.82732952256031
F13A1	6.50320206139251
DNAH7	3.50246011626139
SLC10A1	3.76649928699815
BRCA2	3.31932385468734
ACADM	7.72539091103738
GIPC2	3.17345755358705
OGN	3.61492906673004
RAGE	4.8541208622391
XPO6	6.45363700229073
FMR1	7.73316327980682
DUSP3	4.20410273438953
ANKMY1	3.23879597755376
CHMP2A	8.74363001808399
FAM8A1	7.71976804527299
GPR21	3.87655797591918
BBS9	4.58645820349679
UNC119B	7.20102114382917
SLC12A3	3.67353445317398
ZDHHC7	5.99446712707461
FVT1	4.99180466730445
ENTPD6	6.18993959890706
PPP1R2P9	3.35127679902759
ERCC4	3.32555745053207
MMP8	2.86715890812284
HMHA1	4.61252275799876
RAD23A	7.46023177269128
ACY1	5.94783809085908
MT1E	10.1693953505387
PPP5C	4.60717496712809
GPR20	3.22564315937118
RFPL3	3.26319368163979
GHITM	9.27762297810487
SCAMP4	3.55071590705835
NARG1L	4.13366809492828
MYO9A	5.17825118337288
BLMH	5.74824414590278
NDUFB7	8.09266682515217
ADCYAP1	3.3415748788243
SP110	5.9185884027209
MIER2	3.68770415730925
KIAA0513	3.71489257765043
SH3BP2	3.97641946979238
PNMA2	3.92756892904324
MAP3K7IP2	6.87059960818294
AGRN	5.18670110388788
CEP290	4.56966581389719
ANXA10	3.4483618555473
RTN2	4.27385079264231
C14orf133	6.85738801943229
PRPS1L1	2.91086868278973
PRPH2	3.99955845297283
KLRA1	2.99078555896260
IRX4	3.32598050075528
GOLGB1	7.3063440502437
GPR97	3.38667414834040
NFKBIL1	4.3635599775854
CHD7	6.10241740123911
APBB3	4.21848297557982
RPS10	10.6609170749386
HIC1	3.27933923526362
TLE3	4.18859186387445
PSMB7	9.5332869518575
IAPP	3.61596419639427
SHQ1	7.6387470011637
API5	5.63299564074550
GP1BB	3.69893766023301
FTHP1	7.62821812529741
TRIM6-TRIM34	4.31193591355286
SLC6A1	3.56905535934185
OCLN	4.78736356937206
NAGLU	4.29160268800042
PTTG3	4.26887462255008
FAM117A	6.19811436596105
SPRY1	7.62755982209338
FLJ10781	7.78063898250399
CDON	3.57995945967671
SH3YL1	8.71664375895936
IGKC	10.5698053233482
TREM2	5.03465742948857
MMP14	5.03356700815816
SERPINI1	4.8608638157839
HDHD3	4.55853504025024
DYNC1LI1	6.51446003820619
FASTKD5	6.21008656903156
TDRD3	4.06946419052985
THSD7A	4.26964392806697
NDST3	3.19198165283646
CXCL2	4.10220752812186
DHRS12	4.01075174769562
MAP3K15	4.93159390643334
FBXO9	7.09587875033879
APPL2	5.58301101285248
TNPO1	7.4755679471123
CARD10	4.14109742102148
MRPL13	7.95058544126135
SNX5	8.1292415046496
EEF1D	7.8928728582028
RAB6A	3.76545172693713
SOD1	10.2026273992439
C12orf5	6.41063573140702
PACS1	4.45823900463509
PAPOLG	3.28272619326896
CHML	3.53580847439750
SIRT5	5.35767079359757
MSRB2	6.76979295802035
BCR	5.33111649236529
PUS3	5.70549170322512
CAPN2	9.91663958822782
FXYD5	5.84003353621257
TWISTNB	3.18799036933747
UBE1L	6.01221190796667
UBE1C	8.35621539085344
CHD2	3.1042266507176
C15orf2	3.32235303582557
FZD5	4.43158750566784
NR4A1	4.68780793779605
LOC339047	7.004050519364
TRIM17	3.82252891785594
ZSCAN21	3.22766176953641
RPL15	12.0576738302421
ATP5G3	10.0259593742742
PRC1	7.01173484823769
ADAMTS8	3.27514907827909
ABCB9	3.84912702042956
HOXC4	5.57103575924981
TRAK2	6.37341440350498
STAB1	4.86392346706643
CEACAM5	3.10812735650418
MYT1L	2.87393865718055
RASA2	3.97947430299593
LRRTM2	3.1476052328783
STAG1	6.33204788823133
OSBPL7	3.57286117971902
GIMAP4	5.24363075156746
FUT3	3.22699935240994
DBI	8.62399956162543
LPIN2	5.24268044167327
PAPD1	6.41637451760897
APOOL	3.90208064726271
DIABLO	9.0339179745861
ARMC9	4.24468974016693
RPS6KA4	4.45472676517927
TRHR	2.9059543393592
SLITRK3	3.47667773559906
TGFBRAP1	4.58364233132802
FAHD2A	6.38817314762557
CNTN1	3.95088182879209
ZNF211	5.2767419371312
BBS4	5.73481844480497
TMEM181	3.50218754099611
PFDN1	6.43514107025711
MINPP1	6.38983086892566
MPHOSPH6	7.01523978228011
RGS11	3.2074120777993
HOXC10	4.028960922688
ITPKB	5.8083018916402
HS6ST1	3.65062942481447
AKR1D1	3.37345940931956
TNP2	3.02692102876777
MEOX2	3.45495776798839
EML4	4.889283553483
SGTA	4.8363196013246
ATP6V0C	9.54549643749701
PRPF8	8.587763670038
PSMD6	9.49136602039892
HIST1H2BI	4.43157679430448
TMC5	3.92973039716261
FKBP3	8.4942550004875
FLJ20273	8.37716365517365
PLEKHB2	7.80099732981501
RPL28	8.7187558969552
NOX3	2.83726479243681
ZNF544	6.60588017537565
EPYC	8.63990547581165
ELAC1	3.16697948809706
METT11D1	7.01922437934642
BIN2	4.18855081626089
NACA2	3.56254918681512
RPL18A	12.8124358646679
UBOX5	4.22310729891516
TCERG1	6.86997585115455
MPP6	3.75115623756457
KRT16	3.38726152194823
UBE2O	4.40475763203508
KLF5	6.28235361950422
C9orf31	3.55264787501967
APOLD1	4.61735356646454
UBL5	8.56403246615389
ARHGAP29	7.33523495494142
TNFSF8	3.31358334954198
PDE5A	3.0340510137381
CDR1	3.05180818878740
FBLN2	5.27047855503962
C14orf104	5.40097816926291
HBE1	3.09362920354376
ROBO4	3.56466423559464
C1orf108	8.98470893321121
FOXI1	2.89245526839960
BCKDHA	6.77824761342465
RAB4A	6.74898502572531
C11orf80	4.52806702172302
MYOC	3.65832590627485
GIF	3.75121131130274
TMEM39B	5.27953067041443
RPL3	11.8576858664356
THBS1	6.3529385210626
APOO	6.30054848886236
ATPBD1C	7.21864349233588
FARSA	5.60160917498374
ARMCX1	5.98042463881476
EIF4ENIF1	5.10242525086262
CMAS	7.4442628335476
OR7E24	3.46106908955488
TNFRSF21	7.55076920991216
PLAC1	3.55146877406371
KLHL18	4.99554177772048
LBA1	4.24590937968015
MKL2	7.06751921286624
TBX3	3.23221757359671
TAZ	4.53763147751828
CRIP2	7.64882998482636
DAXX	5.17715915117521
ELMO1	4.5771953017183
RGS13	2.68065150855805
DIO2	3.50192839497492
UNC13A	4.08864931679303
TAF11	6.62288005963627
ORC3L	6.99723729287485
PRX	3.43406759445434
TARBP2	7.23081176156176
CABIN1	4.46162857122418
TRIOBP	6.17830696399506
HIST1H2AC	8.93229135878773
RBM5	6.83518013892951
TUBGCP4	4.88531431620019
NCOA1	6.04939707173294
CDK7	6.51927270976031
SSR2	9.76102858950522
IL25	3.32457928091219
CRELD1	5.73849968899689
GPR6	3.22409532175156
SNCG	4.69428880189058
CHEK2	4.86082555746072
GAL3ST4	4.9637376655198
KBTBD10	2.77772075314052
DRD4	3.15775507709173
GDF11	4.04402133789187
SEMG2	2.81705449514552
MCM2	6.81963445696336
CD247	3.85115511892620
SOX14	3.26249663052222
RBMX2	5.15693081107186
KIAA0922	4.56399128453565
TGS1	5.62356327350282
C16orf57	4.89363565716925
SYF2	7.82709591556712
MCM4	5.93869399783095
PDZD2	6.99603180941655
CEP192	6.46581385956629
IFT88	5.31043887965603
MCC	3.81634288489533
RPL9	12.4497943643484
RAB32	6.87174218081595
P2RX2	3.92864198145609
DDX43	3.17656215262974
HHLA3	3.68824123675924
ID2	7.2663873785203
UBE1	9.36116819851046
SLC24A1	4.22571493356089
ARHGAP5	6.08406240218271
C20orf23	4.07204000631156
CETP	3.3876236121219
ZNF688	4.25290662556769
APOC2	4.59815759437683
PWP1	8.29179896542276
FAM50B	4.57264784343768
PTPN6	6.11114331333494
BAHD1	4.83228286611635
GPR56	5.40056769269851
GRIK3	2.93747924898401
DGCR14	4.25503822558487
CACNB2	3.33714956616866
PDE10A	2.99634642171537
METAP2	7.16092284268011
RHOQ	6.9789740767536
MAP3K4	5.9034782799389
PDHX	6.20223056241782
RPL23AP13	4.70419136038608
MTA1	5.53365232733367
GNG11	6.80272470445893
ZBED4	3.3625993543567
CLCN3	5.5084985465225
CDK2	5.44780502188781
HCG9	3.6208482701213
SLAMF7	4.71722143474865
CDC37	6.47485063098518
ZER1	4.1651755158017
GRK4	3.52229093806191
PRPH	3.81096576973087
PPP2CA	7.90645713421758
LRP12	4.35670892588709
POLR2A	4.1836008555799
SEC14L2	3.08596707151895
OGFOD1	5.4244809201737
DKFZP586H2123	4.82481718522588
MC3R	3.43330870633930
NOL5A	7.04530206876052
PHEX	3.6144404871208
HIST1H2AB	3.89875092113667
C20orf117	4.48814059177825
POLH	3.67746738844754
DDX17	6.63230489726826
CAMTA2	4.93747251398492
PLEKHA2	4.27825475961476
SNAPC2	3.92738102661475
FILIP1L	6.409771465345
PDE4DIP	3.95616493359022
LRRC1	7.32188324111477
SCN7A	2.97509996145365
GAS1	6.59446550801405
DGKA	4.14283500372246
PEG3	3.87107857962959
NADK	4.78651013867864
SGSH	5.0076990334845
CXCL10	7.26028413385985
GALT	5.03540842035011
MCF2	3.14125960913037
ZMYM4	6.27076981917189
ZNF263	7.53418531250428
STK32B	3.92196420897196
KIAA0888	3.96698978375705
TACSTD1	10.5854542872729
ATP6AP2	6.66913798532323
TYR	3.1192164562392
GDPD2	3.80285858579663
ABHD10	7.28149286785799
TACR3	2.91119968020707
SLC35C1	3.79172728498834
KIF1A	6.90956947695992
VCAN	8.803484942021
HERC5	5.93665447170536
UBE2A	7.42571673790339
SYDE1	3.91359040977606
ELA3A	3.45550683152797
TM9SF3	8.20161438961117
HAO2	3.52170310713922
RNH1	7.3257598659708
MAFG	4.93035096204609
BICD2	5.70736439852565
C14orf43	3.9130870813171
CDH7	3.02738431907726
JUP	7.00818905806645
SHANK2	3.85699934008389
OSBP2	3.65031508200786
ACOXL	3.05006651093559
DAK	4.4327688379131
CBX3	8.93332686402412
C3orf58	4.2260283154927
RBMXL2	3.14028402221196
TCL1B	3.53845407971997
FGF13	5.00458121569364
KBTBD2	7.131954430093
KIF3A	3.91324909334891
DCXR	7.44099155269777
MYL9	9.13289958956697
PDIA6	8.31905325978696
CDC23	6.52118274642189
CASKIN2	4.04033788712341
PBXIP1	5.78319579467077
EHD1	4.67361726251357
NBL1	7.28188263908598
MARCKSL1	9.41850750140248
RAB11FIP5	3.95231068138562
CDKN1A	5.27543769600087
NCK1	6.72014341155816
SAPS3	5.51763743326262
ZNF550	3.35772354082205
TRAF3IP3	3.45246308958522
LSR	5.91940938489794
MIS12	7.42729135775899
KIAA0774	2.92341970909785
CXorf1	3.5819087574751
CUL7	6.61180998569947
DIO1	2.82773577292314
LIPC	3.122513963192
EIF2B1	8.90044120688177
OMP	3.25940077051263
HS3ST2	3.53580052624457
C20orf11	7.257103649905
CTRL	3.09085383093648
GSTZ1	5.99496434094884
PAK4	5.86020987561559
CCRL1	3.19061111086981
RNF10	5.60020126194797
MAGOH	7.14638657232523
CENPB	4.38069819329024
C19orf7	6.97418734419116
JMJD1A	8.14513266677408
GATA2	3.70846519005212
HIST1H4H	4.13739973630439
CELSR2	5.14336826556356
GABRA5	3.04183926072885
STAM2	5.22147280732921
GPC3	7.30766415345045
GRP	3.61862466522689
SV2A	4.51610288675711
EBNA1BP2	9.5578586393026
TAF1C	4.32809526305882
MAGEA12	3.18584060026671
GSG1	2.99382665023388
PDGFRA	6.22883277924585
CACNG1	4.14022565951847
CIAPIN1	6.1167256415768
CSTB	10.2750846962878
FRMPD1	3.69221959839153
PTPRJ	3.1476365944403
ZNF668	4.06387708195523
PLEKHJ1	5.56877594994777
ADAT1	4.7425559487887
TMEM50A	7.72507871081989
CENPI	3.7794266097984
HOOK1	4.98736542371218
RPP21	8.06320891911431
GTF2E2	6.34700451299747
IL17B	2.83204242783400
CCNF	4.45353339368319
CRYL1	4.09275730219295
FOXH1	2.91956305111885
NFYB	6.13460335968254
KCNQ3	3.81579653861124
PPM1G	6.1321983103834
NOVA1	3.6351719756209
FZD3	4.63520663477368
NMT1	5.84818479492032
AKAP8	5.41379718633663
SOCS5	6.47136128234877
HADHA	7.92314628544701
PLEKHF1	4.34284253760363
DLG5	7.3187831656693
CFDP1	5.30003731510392
SAGE1	3.00834483904083
PGM5	3.28414702868633
C1orf144	6.03907198950065
SUHW4	4.8090134535301
TFEB	3.98619472221071
RND2	3.46307404949314
ATG12	5.6120706075405
BMI1	7.75797804275511
RNMT	4.58124759753347
MASP1	3.29685096902173
MYH4	2.8611847101383
SLURP1	3.2673872202675
KIAA0984	3.11515448895496
ASTN1	6.04005254643881
MYCL1	6.31748451905143
SH3BGR	5.34635871536853
RPAP2	3.88588177981164
FOSB	4.50118725248981
KRT35	2.9046962635267
MIA3	5.00064840084684
KIR3DL3	3.16055929575494
SEMA3F	5.80538747546954
TMEM135	6.34992666444181
