Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_F02_298040
Composite Element REF	Signal
TAOK2	4.04138744176296
NRAP	3.81276771227756
PPFIBP1	5.68031680997872
LYPD3	4.41803994167367
BCL7A	4.79549919191728
AGER	3.4915467053685
MCM10	3.29732100763334
MAP4K3	4.96827049074127
PFTK1	5.66031215957938
CBS	7.19075095102744
CLK3	6.14388358546899
KIAA0753	5.02776311078879
GABRE	3.82459035710027
FIS1	8.20469441614667
ELF4	6.76648553751607
C11orf49	7.06502079809431
CLIP2	4.29341776230984
CLPS	4.05651997276226
PPCDC	4.63292688072419
KDELR1	6.18015941810341
NT5E	3.98890090828253
FOXN2	4.23815236061569
NCSTN	6.48381983566479
PARP4	7.5807702432008
CD83	5.08192709939356
NPY	3.48536501036738
IL18	4.2336416172367
BEGAIN	3.58378462679249
VPS16	7.16609656079764
SLC16A2	4.15760475497943
SLC35B1	7.82051098161273
C4orf20	5.34525566032428
IGFBP2	8.10478300972685
NOTCH2	6.80234428746898
SIGLEC1	4.67203454446386
SLC9A2	4.53092909568323
CD93	5.31253360000009
CEP164	4.08002880001859
P53AIP1	4.06986814270875
ADD1	6.05787970833666
ZNF136	6.14257048006541
ANP32A	3.88823637851797
MGP	8.31044609132
DNAJC1	4.88081147878215
CCDC144A	3.23371314087485
ACLY	5.19045196592481
TRPC1	3.59670866467945
CYP4F12	4.06619876234745
FKBP5	3.51553382318359
SMS	6.15628973248077
MAPK7	4.79354596069422
RRAGC	7.15014889254076
PARD6A	5.01719921303728
CCDC85B	4.27148682253757
SYNGR4	3.46150505173843
WIF1	3.54496419703255
GCH1	5.90620874113701
STRN3	4.07376436113332
TMOD2	2.97170114996996
FLI1	3.59890541686254
DGKQ	3.93626024093577
MAB21L2	3.08274158582868
SCNN1B	3.59449307211974
ECHDC3	6.06754202525148
TMEM106C	7.6628605521096
CSNK2A2	7.3509167967641
GPRIN2	4.38326711431265
CPA4	4.51255120119873
RPL39	12.8743790900069
HERC3	3.84511031113498
MELK	6.27716506857648
IL15RA	4.31191859565429
HMBOX1	6.26968159081339
CUL3	5.63032967891478
PODXL	8.67066067887827
CCT6B	3.90818305086725
GPX2	4.26449342789485
ITK	3.74280406374536
CLIC5	4.51488473735142
RABAC1	7.38283666236334
YPEL1	4.23560131057549
DNAJC4	4.56687116266599
NR1D2	5.15323131772566
KIAA0776	5.78315262194623
FBXL5	6.30241273756971
C13orf27	4.7631489333101
DEFA5	10.0968627900350
TRHDE	3.50579471797363
ZNF536	3.11215773470935
MEF2B	3.94743896754891
UQCRQ	9.94062841025287
ITGB2	6.30178405486283
PTPN4	5.86709234119461
STX5	4.13069168260132
CD72	3.92684232174437
ERH	9.48983889771448
XRCC1	4.85235634140975
VEGFA	5.60645672317456
MPHOSPH1	4.61576320068907
MORC1	2.79596631024476
PARVB	4.02915003984213
ELL	3.80154299327535
SETBP1	3.87359008136452
CDH11	5.74282667359178
NDC80	4.65114423370090
GIMAP6	4.23726948974696
AREG	3.24974482239783
BAT2D1	7.52131168588652
CDS2	5.68940555654588
LIPT1	5.11917037789826
SENP3	4.39688498872583
IL1F9	3.89651986689567
GRIN2A	3.87754186248156
MAN2C1	5.29277152850839
NSUN5	6.97718286742255
SF3B5	8.80678077887742
CEP72	4.18869960830378
MYC	6.76121591449037
NRXN1	3.23030136356383
DECR2	5.48372870337545
SLC37A1	4.8184342411999
SUPT16H	7.36528692840999
MUS81	5.4430161141896
PHYH	6.20440591950908
ULBP1	3.42578011419024
OIP5	4.34977835587732
IL10RB	5.25351166816194
OTUB2	3.90977783863431
NELL2	4.45277022836076
MAPK8IP2	4.02749433921217
ARHGAP10	4.3546216005546
POU3F2	3.91448988200499
RPLP2	8.66208614908166
FGF22	3.45643187646282
PSCD4	3.91035131865232
TRAPPC6A	6.17006410959089
C21orf2	3.98915608596747
CEMP1	3.18808155301686
IL1RAPL1	3.42592580507676
LIN7B	3.49221554436296
VCP	7.90322330422133
NKX2-1	3.12459370226152
BGN	5.33011239889009
LAMA3	6.72713085762897
APOBEC3F	3.30233254590147
COCH	3.33760543409452
SCGB1D2	7.14527263091898
SP4	3.59746121672011
SLC11A1	3.84032336467498
ICAM2	4.67379300096288
C21orf25	6.39317871681412
SH3GL1	6.15879564740416
RALB	5.32348445480935
GSK3B	7.28522821484439
GNGT1	3.35604260025967
GPD1L	7.77533609336572
VPS37B	6.87629604245519
TNFAIP3	6.67270793237175
C6orf32	4.61691156282679
ATG3	7.13185900110026
KLHDC2	6.7341081983212
NDUFV2	8.16835826810524
PANK3	3.94009929137185
BLK	3.45972302162506
MATN4	3.79216781783269
GPM6A	3.48734325857531
WDR82	8.57285701736162
APOM	5.02776513524343
PKP2	3.82800095625642
C1orf135	4.59558587201371
TRIP10	5.31896709436408
HRASLS	4.66059212765895
TESK1	6.44140006127945
FSD1	3.83799637032245
SFXN3	5.3086828763378
MMP1	3.29789623957001
CA12	4.41378311459381
ZNF611	6.12269799906505
C19orf58	5.38418680127495
NCOA6	9.22255849787992
PDE6G	3.55087616190096
PPP4R1	6.6675747047884
HLA-DQA1	4.51072264441378
GCLC	4.89050977124371
MAN1A2	4.44271473683398
SEC61A1	8.84728477998097
IKBKAP	4.72881526558278
TWSG1	3.15364541813388
UPF1	5.60221382913596
KIAA1219	5.97561150271328
CTDP1	4.61386993123163
ZMYND10	3.65985721800349
WNT16	4.06623950059798
ADAMTS6	3.81023153324601
SNW1	6.94135061669627
IL18RAP	4.1781662163733
RPP30	6.72201638133594
KRT86	4.9023015033147
CDC40	4.49424657588504
SLIT1	3.72186998669031
KIAA0574	3.56668085906254
GTPBP2	4.52496560855412
SETD3	7.65534455618499
C15orf44	5.10109773712927
PRRX2	4.0980839831271
GPR110	4.09605881365444
C11orf10	10.6744073781963
MKKS	7.29026442384928
ELK4	3.22657712132698
ACOX3	4.10479276569056
ADCY1	3.30464668866343
KIAA0372	5.08624315092197
TP53AP1	5.34890290334312
RHBG	3.97305706221895
SMURF2	7.40959798029866
TP53I3	5.68392871524397
EBP	6.74283787561169
SLC22A3	3.03812275804688
TOR1A	4.87285670849933
P2RY4	3.55476858064816
TRPV1	4.12746400423436
ADAMTS12	3.37256832502525
PES1	5.49611660736347
UCP2	9.73401896639307
ATG4A	4.32770983274645
FOXG1	4.16676899530987
MAGEA10	4.90128408835679
WFS1	6.69311884440388
TRIM24	6.40130740403432
PABPN1	9.76258317765634
PROC	3.79419967880670
SLCO1C1	3.56475958176798
SLC25A30	3.72515205949512
SLC22A5	5.01630961916089
DEPDC1	4.85197040109685
KIF23	3.93256431637046
SYN2	3.64755614017114
ASPN	5.43200556925631
CENTG2	5.83894200224635
ZDHHC17	4.58565427837163
VNN3	3.53716222430954
KCNH1	3.6480946545495
PPARD	5.31565568671552
PSMAL	3.16117817846908
FLJ10815	4.93518375782191
YBX1	10.0946194491874
STK24	8.99664958821967
SPEG	4.06736099330406
STK10	4.2793743784828
ZNF695	2.67428570916691
SCTR	3.18208908357767
AAAS	4.86352614721014
SSX3	3.52595110385056
ABCD3	6.8800851325598
MTF2	5.65451705088927
FIG4	6.26216124371074
TMCO6	5.65312683122739
C9orf46	6.3800088942947
ATP6V1F	9.47659517378416
IGHMBP2	4.51699265860818
CCDC94	4.38651838714625
EGR4	3.29430817545294
DUS2L	4.59761363488472
FAM3C	7.54410838214068
DCTN4	4.17499575926572
EIF2AK2	6.25125947453501
CST4	3.72924887278534
CCL11	5.33542088741458
LMO7	4.61214093136134
PAM	7.30740123007131
NUTF2	8.80562924836742
ADRBK1	5.21821925182328
ZNF84	4.80636868220245
SLC39A4	8.84258849462368
CITED2	4.0983010437752
C12orf49	4.68944917493572
GRM3	3.40888906417898
CCDC49	4.09388448319227
STARD8	4.18655679034159
FNDC4	4.95051736407637
SIAH2	5.20095875358429
CCDC103	3.25319424363618
ATP5A1	10.7974022841282
HTR7P	3.25644122745423
LALBA	2.99939716086754
RMND5A	5.27201761154252
ATP5J2	10.8692035429721
PSCD2	5.83829574641929
MMP3	4.56653814391671
ZNF409	4.27539464148213
CRHR1	3.57149493488176
WDR70	6.14431967318676
ZFAND1	5.19829650168463
CCL18	3.40744373406347
KRTAP1-3	3.31444273645204
RINT1	5.16134919741227
NRN1	6.07484720135351
SPAG5	5.27200336854751
KIAA0408	2.82673341058037
F13A1	4.62346782835173
DNAH7	3.09771132100188
SLC10A1	4.07552729745118
BRCA2	3.64885521332405
ACADM	5.95686487564198
GIPC2	2.97090527629097
OGN	3.01846372569827
RAGE	5.84317646287087
XPO6	6.65737537077564
FMR1	7.00055247445974
DUSP3	4.37593084657071
ANKMY1	3.67893147625452
CHMP2A	10.1590259447404
FAM8A1	7.3741134946365
GPR21	3.92753692044556
BBS9	4.4140612965218
UNC119B	5.85047835362836
SLC12A3	3.4348590357375
ZDHHC7	6.67621568511701
FVT1	5.56879971924275
ENTPD6	7.22823961189834
PPP1R2P9	3.6003336524974
ERCC4	3.33079887396235
MMP8	2.96536966159556
HMHA1	5.47499961662742
RAD23A	9.20574031097185
ACY1	7.60537834721024
MT1E	8.41606700697196
PPP5C	4.23427043573512
GPR20	3.38586740226875
RFPL3	3.3505738346584
GHITM	8.54066431224564
SCAMP4	4.45929239978178
NARG1L	4.42956062223569
MYO9A	6.0505265806411
BLMH	3.72805367331255
NDUFB7	8.9940769863684
ADCYAP1	3.11449139363129
SP110	5.73964630659484
MIER2	4.10622058306253
KIAA0513	4.32791605693759
SH3BP2	4.83319498863331
PNMA2	3.77244456138325
MAP3K7IP2	5.71467021626206
AGRN	5.38267428637311
CEP290	3.98354172676502
ANXA10	3.65279388919106
RTN2	4.8220665288131
C14orf133	6.16517214149121
PRPS1L1	3.32795702421396
PRPH2	3.75534727228403
KLRA1	2.86189981386201
IRX4	3.26004977210789
GOLGB1	6.39577899550526
GPR97	3.30409587305477
NFKBIL1	4.98353294196716
CHD7	6.4021233947845
APBB3	4.64169623267935
RPS10	10.1532289979338
HIC1	3.33884490047485
TLE3	4.95256237136417
PSMB7	9.9480891359921
IAPP	3.73842866518253
SHQ1	6.20689407746864
API5	4.69343048626458
GP1BB	4.23498169388477
FTHP1	8.02439876266641
TRIM6-TRIM34	3.87800693128758
SLC6A1	3.6296023085132
OCLN	4.31744973997453
NAGLU	4.65061036240548
PTTG3	4.17222727236943
FAM117A	6.96789614906826
SPRY1	6.08746235565218
FLJ10781	5.8530689782852
CDON	3.5923548349628
SH3YL1	7.66589688837501
IGKC	5.0923017950836
TREM2	4.29412430183686
MMP14	4.88253614798146
SERPINI1	3.74155884471468
HDHD3	4.45704490279295
DYNC1LI1	5.65705944069363
FASTKD5	5.26837323299338
TDRD3	5.01573626891702
THSD7A	6.21581853963805
NDST3	3.06330751728100
CXCL2	5.73495309481625
DHRS12	3.9535024432112
MAP3K15	6.96844224396003
FBXO9	6.10641709303302
APPL2	4.19073904705908
TNPO1	8.0331226754433
CARD10	4.09531991213741
MRPL13	5.68974039253902
SNX5	7.10805698704033
EEF1D	7.94429088971187
RAB6A	3.92080242078023
SOD1	10.4551643969541
C12orf5	5.07415518556265
PACS1	4.43854276451278
PAPOLG	3.6972233938359
CHML	3.49335108982938
SIRT5	5.35203143354141
MSRB2	6.84253507467537
BCR	5.5482927753514
PUS3	5.83659332365345
CAPN2	8.9141951395896
FXYD5	6.0806069279777
TWISTNB	3.22990620148069
UBE1L	6.85665120564301
UBE1C	5.69572329088727
CHD2	3.67235703289209
C15orf2	3.18597908939206
FZD5	3.79155659823108
NR4A1	4.68796071215036
LOC339047	6.32401005854167
TRIM17	4.21154226920263
ZSCAN21	3.32347029864910
RPL15	11.5165524698631
ATP5G3	9.90663631404966
PRC1	6.74252500851315
ADAMTS8	3.69925726308207
ABCB9	4.03788773979622
HOXC4	4.74072408727891
TRAK2	5.91873569726288
STAB1	6.16953909720265
CEACAM5	4.67268203864791
MYT1L	3.03642618283712
RASA2	3.99731224678117
LRRTM2	3.26171403561052
STAG1	5.99632167941354
OSBPL7	3.66964947654558
GIMAP4	5.08835185921634
FUT3	4.08397381205844
DBI	9.6470800252956
LPIN2	4.8575819401926
PAPD1	6.89472841049555
APOOL	4.41798124469405
DIABLO	8.02047151959525
ARMC9	3.86754099567469
RPS6KA4	4.63081268581130
TRHR	3.22203027870115
SLITRK3	4.00436107328526
TGFBRAP1	4.64317227971106
FAHD2A	5.61769489973147
CNTN1	3.17684881579061
ZNF211	4.63241961886142
BBS4	4.30617867418536
TMEM181	3.10883756083435
PFDN1	6.75279600272362
MINPP1	5.34536030474351
MPHOSPH6	6.41734469250554
RGS11	3.61376777364248
HOXC10	3.53825584528376
ITPKB	5.42346949821647
HS6ST1	3.51960986005985
AKR1D1	3.14386739694923
TNP2	3.3782322699256
MEOX2	2.97057725525509
EML4	4.42821868969329
SGTA	5.96593758047657
ATP6V0C	9.41657618115875
PRPF8	7.56048666005065
PSMD6	8.12769494973345
HIST1H2BI	5.05056909231336
TMC5	4.34757068361186
FKBP3	7.68869585258811
FLJ20273	8.7534209042462
PLEKHB2	7.13926249020751
RPL28	9.44375410894605
NOX3	3.08362767431687
ZNF544	7.45145475234703
EPYC	3.78861558976583
ELAC1	3.30474332084251
METT11D1	6.17642869180149
BIN2	3.93770606539333
NACA2	3.50373622464511
RPL18A	12.5012024411676
UBOX5	5.09998275916095
TCERG1	6.3642760172992
MPP6	3.91013773176605
KRT16	3.31730854487289
UBE2O	5.22274479532036
KLF5	8.26628742772203
C9orf31	3.57685993053889
APOLD1	4.34294654361954
UBL5	9.53918449362196
ARHGAP29	8.20501881267052
TNFSF8	3.60782593376140
PDE5A	3.20552525660649
CDR1	3.27733919632833
FBLN2	4.33415487325691
C14orf104	3.73257632445816
HBE1	3.35515480754366
ROBO4	3.89661003262778
C1orf108	7.32154638049521
FOXI1	3.45895499162294
BCKDHA	5.70960983807606
RAB4A	5.67383429100194
C11orf80	4.59676541253259
MYOC	3.39360177424844
GIF	4.00041029225732
TMEM39B	5.50129539239192
RPL3	11.8817097737438
THBS1	4.44581103855048
APOO	6.70636363948379
ATPBD1C	5.54895921617937
FARSA	6.00160284750028
ARMCX1	5.31576844176399
EIF4ENIF1	5.41452937305608
CMAS	4.55126762542900
OR7E24	3.48021849982498
TNFRSF21	5.98666988641626
PLAC1	4.06172122800072
KLHL18	5.34575823619133
LBA1	4.64956724281875
MKL2	6.10546688692251
TBX3	2.83347982424855
TAZ	4.75003499424313
CRIP2	7.23851218006173
DAXX	5.94145405378339
ELMO1	4.0084250314691
RGS13	2.68248555245262
DIO2	3.7631817650567
UNC13A	4.125214169935
TAF11	5.33640276953501
ORC3L	5.55801331324638
PRX	3.79814446196081
TARBP2	5.7829807177298
CABIN1	5.13576971021725
TRIOBP	6.85350507211232
HIST1H2AC	9.5923689794635
RBM5	5.32952523709051
TUBGCP4	4.67364303163781
NCOA1	6.06621058969998
CDK7	5.38036223915704
SSR2	9.8799713129651
IL25	3.33622936046126
CRELD1	4.75790268289867
GPR6	3.68698101010263
SNCG	6.69968396074994
CHEK2	4.38086224469993
GAL3ST4	5.07725140405061
KBTBD10	2.71153086764291
DRD4	3.12880272213364
GDF11	4.26643141758991
SEMG2	2.94236836581742
MCM2	7.05400407699488
CD247	3.84540649187531
SOX14	3.31455226734758
RBMX2	5.46641569361245
KIAA0922	4.49817880956352
TGS1	5.56857708416076
C16orf57	5.6435074493636
SYF2	8.01733890066823
MCM4	5.07329480701671
PDZD2	5.68163948408465
CEP192	4.5635159822051
IFT88	4.8755155810578
MCC	3.29298673798383
RPL9	12.1021492068121
RAB32	5.36428269759402
P2RX2	3.98640550124108
DDX43	3.5274270118417
HHLA3	5.7932872684138
ID2	5.82403643977533
UBE1	10.5974823584565
SLC24A1	4.29403775671542
ARHGAP5	6.1019976244693
C20orf23	3.98325354009519
CETP	3.3199537595889
ZNF688	4.69475575433264
APOC2	4.59659186397673
PWP1	7.21864452691634
FAM50B	5.35782809005337
PTPN6	6.75351598310242
BAHD1	4.95266234195699
GPR56	6.5806124700011
GRIK3	3.16924073042615
DGCR14	4.94231332474414
CACNB2	3.7236611527012
PDE10A	3.3198095024368
METAP2	4.97992421885362
RHOQ	5.8714890537728
MAP3K4	5.22461410152864
PDHX	7.00047321863643
RPL23AP13	4.40733701358803
MTA1	6.74166530252008
GNG11	6.00295404330367
ZBED4	3.48185731288939
CLCN3	5.34317459836176
CDK2	4.54514300741648
HCG9	3.41797879893474
SLAMF7	4.37910902019723
CDC37	5.88957396019352
ZER1	4.19314511682422
GRK4	3.31881253516752
PRPH	3.75937316691895
PPP2CA	7.00589160215617
LRP12	3.66697582466836
POLR2A	4.40796995933066
SEC14L2	3.88871556885958
OGFOD1	6.62137392635164
DKFZP586H2123	4.58783255687852
MC3R	3.91818174077191
NOL5A	6.72765875760367
PHEX	3.99541971824112
HIST1H2AB	3.94195420850998
C20orf117	4.92414731672447
POLH	4.19379138123828
DDX17	7.18379376599063
CAMTA2	4.88580629842573
PLEKHA2	3.66247041446745
SNAPC2	4.26601671074254
FILIP1L	5.17262420762074
PDE4DIP	4.10441367398992
LRRC1	6.02645775849221
SCN7A	2.97225895592913
GAS1	5.03785356431772
DGKA	4.77711321583393
PEG3	3.35868540316057
NADK	4.83017871111714
SGSH	6.18438535856014
CXCL10	8.38380223069476
GALT	4.83810671957696
MCF2	3.00991453473983
ZMYM4	6.73103940303179
ZNF263	5.93815501362494
STK32B	3.66113754485570
KIAA0888	4.17394196349103
TACSTD1	10.3599028779807
ATP6AP2	6.96100193044724
TYR	3.57458024683257
GDPD2	4.56233140839421
ABHD10	7.22608669024575
TACR3	3.03831151547439
SLC35C1	4.30336772170681
KIF1A	3.65910548823679
VCAN	5.37545246211266
HERC5	7.15968274487437
UBE2A	6.91842662523494
SYDE1	4.50259523136524
ELA3A	3.29793582992643
TM9SF3	8.1113485472802
HAO2	3.55348692233085
RNH1	7.03836393440673
MAFG	4.68102388884449
BICD2	5.37602613336707
C14orf43	3.11116353550903
CDH7	3.19858652222663
JUP	7.98628509705715
SHANK2	3.75669771277214
OSBP2	3.68597744481376
ACOXL	3.28818216515847
DAK	4.51629793573582
CBX3	8.43899510093765
C3orf58	3.75331918741659
RBMXL2	3.1046902448087
TCL1B	3.54889409068767
FGF13	3.20491004201992
KBTBD2	6.6318613470414
KIF3A	3.29545688994281
DCXR	9.4775155695861
MYL9	7.50180244825855
PDIA6	4.85076494722489
CDC23	5.9056389363482
CASKIN2	5.27712433639531
PBXIP1	5.03728502695499
EHD1	5.22588097122838
NBL1	7.43826037885842
MARCKSL1	8.38303990338408
RAB11FIP5	4.98029231466806
CDKN1A	5.72092703276837
NCK1	6.46573129634104
SAPS3	5.72873006445105
ZNF550	3.21774800646086
TRAF3IP3	3.46288726734185
LSR	8.1172875082844
MIS12	5.14610311649961
KIAA0774	2.65909437921138
CXorf1	3.33565872063894
CUL7	5.80281215266041
DIO1	3.05663506932321
LIPC	3.46947563313131
EIF2B1	7.34042754514343
OMP	3.41429838652286
HS3ST2	4.03094541745383
C20orf11	7.11948355494826
CTRL	3.31355844016309
GSTZ1	6.31812971207528
PAK4	6.4993883901099
CCRL1	3.26201969539757
RNF10	5.94458097760808
MAGOH	6.48476648380996
CENPB	5.31677842234271
C19orf7	8.07403200233192
JMJD1A	6.89754932413074
GATA2	3.73730996551883
HIST1H4H	5.24841564434277
CELSR2	6.78338186232496
GABRA5	3.10688637196544
STAM2	4.72003942556109
GPC3	3.83257840829691
GRP	3.35680132740011
SV2A	4.14693529889573
EBNA1BP2	7.80174377785097
TAF1C	5.00018934047346
MAGEA12	3.43824362435457
GSG1	3.07860103228475
PDGFRA	4.77129228913344
CACNG1	4.31135973939339
CIAPIN1	6.03798942380947
CSTB	10.8428393597011
FRMPD1	4.30261117535232
PTPRJ	3.22596685035357
ZNF668	4.55046885666409
PLEKHJ1	6.07759663016635
ADAT1	5.45517204931044
TMEM50A	8.70173096795527
CENPI	3.79963952957471
HOOK1	6.80418716261537
RPP21	8.24311222732475
GTF2E2	5.86092224299784
IL17B	3.31641923647116
CCNF	4.50226622279642
CRYL1	4.63122302573896
FOXH1	3.13403456277755
NFYB	5.24488713459271
KCNQ3	4.0361684130991
PPM1G	6.58849871285171
NOVA1	3.26474138396766
FZD3	4.89452452476726
NMT1	5.85066443136085
AKAP8	5.74914035956258
SOCS5	5.09669038626121
HADHA	7.18712429001049
PLEKHF1	6.2004107406013
DLG5	6.37232759801434
CFDP1	5.72437676789634
SAGE1	3.10337954291761
PGM5	3.61757586262017
C1orf144	5.0929306603492
SUHW4	4.40280780449233
TFEB	5.30263948153957
RND2	3.41866036172094
ATG12	5.00303762511215
BMI1	7.38713962147649
RNMT	4.09008188279587
MASP1	3.36161587167631
MYH4	3.22387959931413
SLURP1	3.40148553456363
KIAA0984	3.79651823626743
ASTN1	3.62251537528167
MYCL1	6.07007245191357
SH3BGR	4.78254486873767
RPAP2	4.22337587596102
FOSB	4.42697989726556
KRT35	3.05519206031338
MIA3	4.68236445564731
KIR3DL3	3.06805643901388
SEMA3F	6.60577406005365
TMEM135	5.37825688122932
SLC27A2	3.89400700298156
NDUFB2	9.91061098453523
FAM46C	3.91484020951897
G6PC	2.77901784915113
KRT33A	3.94428829778261
OVOL1	3.29127849780824
PAMCI	4.53851624440765
S100A7	3.24293362819829
MAPKBP1	5.04746094573442
CPE	5.35827210499494
HARS2	5.66786019537087
GNB1	7.75334122497118
TRIM46	3.70151418304028
UPF3B	6.74393360876162
CXCR6	3.95875306009793
C16orf3	3.25087463729697
HLA-DOB	4.37173982686063
HPSE	4.55779870453287
GSCL	3.01964179602878
POLD1	5.15727214054864
DMWD	4.26279022713445
CALD1	5.69073452539535
LCAT	3.65192671991293
SCRT1	3.1185403346141
ST6GAL1	4.80374870888735
POMC	3.35841431116807
UNC84B	6.22828321602129
NSMAF	6.71798541951214
ADSS	6.2486595754953
SKIL	3.24015996255149
HMGCS1	4.52296339209926
PYGO1	2.8746021638138
POLR3F	3.9102707926058
ZNF277P	5.92128889836478
CNNM3	6.64993271640893
WRNIP1	3.5025595418129
ALAS2	3.93500278161072
MRPL23	8.0392104122505
ST3GAL5	4.61376058075635
ZBTB7B	3.60210835019289
DHRS1	6.39614862537435
NFKBIA	11.3451343553538
CNOT3	4.53633176984139
GAK	6.78235739318184
SFT2D2	4.55311669044175
HOXA6	3.43348916943716
PSMA6	10.9511295873095
CRTC1	4.6246713145529
LY6D	3.32840868324763
CPT1A	3.66660218382749
ALMS1	5.1963727973144
LMO1	3.31306140815612
EIF3I	9.4297669626533
DCN	7.5230268262738
PRB4	4.55129297592630
MCM3APAS	4.61166671365792
SUCLG2	5.72361522376066
FOXF2	3.16793443927381
MLH1	6.87248119297436
S100A12	3.89246101246873
ABHD14A	7.27562297207277
DEXI	6.67752212232023
ACTN1	8.45328809419212
AMPD2	7.19645324678992
IFNAR2	6.50759045399467
CYB5A	5.62086236168248
TLOC1	8.38042235466814
NRBF2	4.26912639371951
MKS1	5.07266762485359
P2RY11	3.31537403695897
CX3CR1	5.46758154615784
PDE1B	3.77649518175324
KCTD3	4.77097545442667
ITGAE	5.76617260027103
SLC30A3	4.16718045400542
KISS1	3.40487714369801
PLP1	3.21092426644030
C14orf2	9.8698508791612
IFRD2	7.37610113913037
ANKRD7	3.2391681676033
XAB1	7.42657880083525
NARS2	6.55924217140763
TMLHE	3.67004546030592
SERPINB3	2.87412717588653
FAM127B	5.74321314439594
ZNF391	2.8741206077047
ABCA5	4.49605344215621
DNAJB14	5.31404077532725
TSFM	6.23573495860349
WRB	5.30996393996687
ABCC8	3.23892277194841
MAP1S	5.28689781591207
BPI	3.45763525201313
TTC4	5.8568892870216
BNC2	4.90718931001158
HIST1H4A	3.27309369037819
NDUFS3	9.07147349215677
WDR3	7.94724988937029
MAGED1	9.35276358673571
TTC33	4.27173614389527
CPN2	3.51340557461486
STMN2	3.05241548019862
PCOLCE2	3.53147855586468
ROR1	4.98214592573994
HSD17B14	4.54244281668539
SAMD4B	3.69420079301609
HEXA	7.6897032871559
USP39	6.46776647800224
HNRNPU	5.63699548845887
NRD1	8.95607637531891
ATXN2L	4.21941818534826
MAP2K3	6.16873439034641
FLT4	4.16476103007149
OMG	3.30119110965817
SCAP	7.84208836045038
ELA2	3.30122000202212
NARS	9.83015926759545
PRCC	4.71114096232595
ZNF675	3.29157289983018
VENTXP1	3.09947864297668
CALCOCO1	5.53060743882677
ZBTB32	4.06248824010456
RFC5	3.89858016914737
BRAF	4.67427428532987
PAX5	3.77424294525562
MGC14376	4.80238787584111
TNFSF5IP1	9.26920631188748
PEBP1	9.74285760739852
AAK1	4.0757167726438
FBXO2	5.23445668887559
RMND1	3.8692546664551
IGKV1-5	4.02352831900042
COL1A2	10.6983940562615
SERPINA5	6.36993315460212
GMEB1	4.74706848014173
AKT3	3.32832485549684
AANAT	2.966822345113
CRB1	3.20773631064502
C19orf21	5.64587706955899
UBR4	7.72475291440463
LTBP3	6.31344606584071
AMHR2	3.75496872664597
CTTN	6.26192847757604
UTP15	3.13422183610729
C20orf39	4.7581224460561
MYBBP1A	4.58693104636083
HSBP1	9.17594374614776
PROCR	4.90868864251817
PHF11	8.62555089251817
PASK	3.7189116984955
RFXDC2	4.32086608959117
KIAA0467	4.23865634508639
NDEL1	6.06498873902837
USP8	6.31755904282165
BAIAP2	4.71045290898678
SI	3.97621168510176
ARSJ	3.74871545419492
GULP1	3.86276475283929
KCNE4	4.07120537585154
KCNS3	4.32808348107702
BAAT	3.56664300434588
DKFZp434K191	3.18797270560741
MBD1	5.18891145203552
ITGAL	3.99586710420355
WDR73	5.70351603665072
ARFGAP1	5.33437818371684
ZBTB40	4.54293691590822
CH25H	3.3735012276234
LOC81691	3.74571063281897
