Hybridization REF	APEEK_p_TCGA_GBM16-Ov15_Expr_HT_HG-U133A_96-HTA_A01_464132
Composite Element REF	Signal
TNIK	4.15395630189412
RNF122	4.54115783895074
ACTN3	3.38001444488302
SLC22A18AS	3.63992589425132
CCNA1	7.36253180318255
ELP4	5.68823856840311
FAM65A	6.3003162484827
IL26	3.29448585560654
RYK	6.10726146171292
QARS	9.1104090723845
RPL10A	11.5956865938272
LRP3	5.29179095748925
OR2S2	3.08137144486682
BID	7.33408406693848
IRS4	3.64096001370184
MACF1	7.30816652068461
CXCL14	6.62523092557527
SEC24D	4.86535334746894
LOC374395	3.93340224111452
TGFB2	3.10831275802107
CHRNE	5.12762379664218
MDFIC	5.25005649908388
HSPB8	6.07570273829769
PRDM14	3.65030171352464
MNAT1	5.51915282844227
ADD3	9.07982638421547
MBNL2	5.06428227235234
KLK6	8.00876438930616
ATP6V0D1	7.62666086169433
MTA2	3.28561359210402
TMEM111	8.55815979427538
KIAA1279	7.26607563498074
LZTR1	5.06634561176933
RAP1A	8.72248997676509
AXIN1	4.7658855887739
POLR1C	6.38454399896395
TRIO	5.2350743391894
NUBP2	5.62074615810932
ID3	7.24495795777348
TM9SF1	7.1079436865873
POU4F2	3.08304685914153
ZNF473	4.33892607958232
IQCK	6.31621757814162
MTM1	5.24270864030476
GPR107	5.60828415458232
CAPN3	3.40762759116551
FLJ14154	6.33039583683692
RECQL	5.90896362903388
AP1G1	5.95097542157018
CTNNBL1	5.89122727296608
ENPP4	5.13413940749456
PADI3	3.32070829115694
ECHDC1	5.83721887600706
RNF170	5.39550223392384
SMARCC1	6.46225924247115
C16orf7	3.92048706734359
CG018	4.08243868436913
GNAI3	7.2089834139
KCNE1	3.28450445473984
POLG2	5.14664713471751
CD4	5.39841948222843
EBI2	5.62623150597203
IRF1	6.51811812313892
TPD52L2	7.19079675778694
PTPRE	5.50277269487228
PTK2B	3.47893115794182
SDHB	6.67239609788004
SOX4	7.33642592549286
TSPAN3	8.76062178931565
RHOF	4.7550468894274
SH2D1A	3.24445181496222
PTPLAD1	6.51704001116517
DUSP22	7.21474851089235
USP20	4.75103555844273
CALB1	3.16218569848907
DERA	7.75947781035985
TMEM118	4.65255310366302
MCRS1	4.63820377009311
C18orf8	5.29443397021524
FLJ10241	7.01006534749364
GINS3	4.59401483992992
C19orf53	8.9989800403927
TPP2	6.11517767192371
GJA12	3.61247258855043
PKD1	3.70235005319769
ST6GALNAC5	7.6828079633222
JAM3	6.14779665199193
CHSY1	8.35403168304626
LAPTM4A	10.7427666539486
TRPM8	3.43585831152258
MYOM1	4.04935203252874
PHKG2	5.69721395342471
EXT2	7.03586983234961
MOBKL1B	7.98761254677756
DIAPH2	4.80594830295592
DOLK	5.98595803656421
TUBAL3	3.53853874144403
CRYZL1	5.55137395369743
CLN8	4.11601375642643
PTPN12	5.92911715228254
ABL2	3.51696910193494
ACVRL1	3.82660909664362
C14orf156	8.01675813959571
CRY2	5.02841416389801
PTPRZ1	2.92593422660692
LAMP1	7.38018729537465
PNPLA4	6.8268018659439
FCGR2B	6.7263008061009
DIP2C	5.58880394586531
RXRA	5.05280201633348
MAP3K5	5.52719515442874
PDLIM7	4.02994685755154
ALKBH1	6.19168518147939
ARL14	2.88310918112264
SNIP1	4.18903486232003
CLDN11	3.6555818193306
TIMP3	8.12114393546403
CIB2	3.99991753196192
HRK	3.60721403115226
MXRA8	7.30591228011867
RGS3	5.5248334092197
SPAG16	7.2150150923471
C4orf31	3.74170140381821
FAM5B	3.41633160409165
ABHD4	5.77706313652422
ARHGEF12	5.66666220688533
CCR9	3.30150275374816
NFATC1	4.12127549435534
RAC2	5.37608788751235
GLUD2	3.57765862897854
SEPT10	6.68081298170659
UAP1L1	3.35488116854773
RPP40	7.17424118868082
SLC18A3	3.36859637883283
YOD1	3.14070466312713
RALY	6.69023695837068
TBX5	3.48602566930268
NAPG	3.90884794322587
C14orf45	5.30263348569405
RHD	3.25294848023136
HMOX2	5.31651977886087
DBNDD2	6.6541926258236
YIPF4	4.8675967024312
ZBTB22	4.52079621847963
THAP10	5.62583612725176
ANKRD10	6.28740957905986
PLCG1	5.16201939009457
TAGLN2	7.9613157949472
SLC16A7	3.70193450462608
HTR2C	2.84921656954396
TSGA14	3.54365833917957
MDH1	9.77210793922665
ITGB4	3.74059059242058
DCBLD2	3.91932463415693
C5orf28	6.17275817341586
YTHDF3	7.51769293337548
FMO4	4.28205237948016
THYN1	6.57872763248397
OTOR	3.14037936367234
PGRMC2	7.2911559414055
DRD5	3.26962752163893
TMEM30B	6.80294001269893
PAQR6	3.69638444110686
UBE2I	5.76360688896107
TBC1D5	5.611035944907
C8orf70	7.41140146449468
HRH4	2.97063587979000
ANGPTL3	3.27002635897029
MYO6	6.51900917374297
GLRX2	7.32751838098285
ATP11A	3.70463116442988
MUC16	9.15744192689789
SLC25A5	10.7571993378537
MYO1C	6.8869127151456
RBM23	7.31281068182124
FAM89B	6.51177424520305
FAS	6.40714196573564
KIFAP3	6.19839827780667
NGFB	3.35050059231142
C1orf63	6.70112536907897
PERLD1	4.84401188221762
GLRA2	3.69894814882167
BTN3A2	5.77692382861958
C17orf59	3.46579356165481
HSPBAP1	6.28052116466198
CSTF3	6.82540661621726
PRKCI	6.69564651923069
OSMR	4.64371111167475
SOD3	4.7611484356490
ZNF574	5.48926256296017
CYSLTR2	3.76438973745133
RPL12	12.3342391814505
WIZ	4.73335570612957
ALDH4A1	3.89779672027469
CRYAB	8.76922657330767
RNF17	3.62569691656258
NEIL3	3.93881099344207
COPA	6.36813647600512
KIF11	6.21536517426079
SLC26A3	2.96249123029967
SKP2	5.09709321924995
ZNF175	5.08999156097329
PARVA	7.69915589192039
JAKMIP2	2.93971962938923
C8orf4	8.95071526845163
PTHLH	3.28981191663379
RNF34	6.96670988723288
PKLR	3.18295546303305
PCDHB17	3.22974047978718
CD36	7.97944691455797
CCT2	8.82502475608506
PRKG2	4.14724437061069
ARF4	9.53695883384273
SIKE	3.98343213040816
ANAPC13	9.82594671648784
MBTPS1	5.66442558256903
SLCO3A1	5.69729095991948
ZNF692	4.95269166535022
GPSN2	7.37211393907586
NCF2	4.48024636287863
SH3GLB1	8.20467009092844
SLC12A6	3.12449526090185
MRPL48	7.77423439784633
HMGN3	10.4802071571888
SUPT5H	5.47342248404427
XRCC6	8.6204896718613
SOS2	4.42519810004583
PAX9	3.18780360596454
CCDC99	5.24028212363044
NNAT	4.10525953544831
USP16	6.43912436823608
C20orf42	6.74396924258467
LARS	7.71291978403847
SCML2	4.58385886732209
BCL9	6.00565161646628
ABO	3.33343341385906
TRAF3	3.97536161542519
LETM1	4.4141217020282
PLXNB1	4.32387211468389
NIPSNAP1	6.59727695223399
USP10	6.45981305699724
F9	2.9403936287375
CNGB3	4.13384742187967
LIPE	3.68998453922039
C12orf52	5.6116971024754
PI4K2A	4.32681786489128
KIAA0515	6.21339127895301
MED8	5.61050628245185
TEX261	6.16932882462821
STAT4	3.44376093695487
LY86	6.15749373782637
WDR32	5.38462449128583
FLJ13611	4.14304823866369
SNRPA	7.9140146143465
ZMYND8	7.84488330018428
GATAD2A	7.26636736031698
PDXK	6.25360370821229
PTGES3	9.52590798459323
C7orf42	8.0816706700509
TAP1	7.88078243195342
CYP11B2	3.2006006681789
ETS2	5.91203630133526
C6orf166	4.58490115893827
PRMT2	5.10468208760817
PRDX1	10.1313670021599
FGB	3.2906716574476
INTS8	9.1275650769571
COX17	7.76387359127029
C16orf33	7.07580244447056
EPHA5	3.15936554697305
PIWIL1	3.20081570964939
FOLR1	8.7252897992705
FREQ	4.64577143754649
KIAA0082	5.8663909388977
TSGA10	3.35380951019129
TMCC2	3.69741950705854
TCF12	8.76610858891186
FAM130A2	3.65844903764275
MYOT	3.20872791848377
HAL	3.10617760292447
POU4F1	3.28025990338374
SNRPF	7.73441876097851
BCL2L2	6.28174980329842
CUGBP2	6.01749607556538
EMG1	6.26644714550327
PRRG4	4.02812881616264
HIRA	6.66646230090965
MERTK	3.98466287145257
BAG1	6.56250749701998
MYNN	5.32383075643542
CORO2B	4.0434143403263
ALOX15	2.98188332247749
TBXA2R	3.82824265015404
RNF144A	5.99692227158719
MARCH5	7.8510777032167
CST1	3.43076874973755
NUPR1	6.30076617154387
DULLARD	5.94760492566037
DCLRE1B	4.90741827945222
ITGA8	4.92834126019986
CCL7	3.66175048516233
TP73	3.32098642339399
PRKCD	5.87519964031059
NDUFB4	10.7116206611851
DSC2	4.2340977573023
RBMS2	4.200413584461
GRIK4	2.84591284497356
TMPRSS6	3.86259309286806
GLB1L	3.93808167969939
COL4A3	3.01011982750007
PUS1	5.76102899543614
MYO10	6.4281311345389
PEX1	4.74207583722398
OLFM1	4.03512780969957
RBM19	3.98074092977134
RET	3.37131217021197
TAPBP	6.51107145298161
RUNX1	3.90913150808962
IL1RL1	3.68323730401178
ALX3	3.51367254539656
MID1	7.36213044385956
C14orf138	6.33988275140685
GPR64	8.77052588121495
SNX10	6.85189798410432
MYO16	3.82408909195012
DBF4	6.21073911119561
POGK	7.62468280337041
MAPK9	6.53650608043684
RIPK2	5.63475577929727
LRRC31	3.26889389230452
C8orf79	3.64382316872786
CLDN7	6.32488701249927
EFNB3	4.12299825097882
GLP1R	3.48982358892839
CSTF2T	6.08039548429568
TRIM37	7.18883224060601
GRHL2	6.77119172382221
IREB2	4.4554335849582
GRSF1	6.29977663055981
CNR1	3.05192814122072
ABCC4	6.90440741514477
DLG3	4.68138201705665
ZFP36L2	5.15233776725864
VGLL1	4.89271391413163
IL1F7	2.84366558259689
NR2E1	2.90598774821200
MS4A6A	7.37545100378507
FTL	9.74981941613243
DYRK2	5.87291906579626
PCLO	3.55100517466027
ARIH2	5.11798513634593
PCNX	3.86877141597704
ANXA9	3.38070598681469
SRR	5.76406399040302
SCNN1D	2.88435779878897
NOL3	3.98902109436344
IFITM2	9.43911865991484
ARNTL2	3.46961014685679
MRPS18A	6.21295525266282
ASPH	5.30215847977766
PVRIG	4.21190403449796
CPA2	3.52438006237002
LEPR	3.81197199221202
SH3BGRL	8.70582683370164
C16orf42	4.06832448500466
C9orf6	7.04202703142432
ERN2	5.63431763562639
SYNGR2	8.21939912961076
CDKN2D	3.30184432653782
PITPNA	6.91244140960597
PRPF4B	6.24958179807335
NRBP1	5.12311621819246
SLC43A3	5.40296897087382
SLC25A22	4.34905562267569
ILK	7.19074010184505
SLC22A8	3.58157919223579
SEC14L3	2.95027065748144
MRPS7	6.70851676083014
SLC22A1	3.35955132216984
BTN2A3	3.95670759993762
RASA4	4.06808334428715
PITX2	3.09004682114983
CCNL2	4.55281237049743
GJA4	6.04581647539167
FABP3	3.8382765081781
MYBPC3	4.01648935011878
LOC728215	4.35133571219259
TRPV2	3.89892303640015
NIBP	4.52913001539439
CDADC1	3.29972158181913
ZFHX4	4.55391809516641
TFPT	5.27444171363452
TSPYL2	5.48607822407904
EIF2S3	5.97129576802549
ABTB2	4.91880638238544
SOX30	2.87469549186267
VBP1	8.1116296815377
DKFZP564O0523	4.10228250919886
MORC3	5.78835232740821
BHMT2	3.64610369612443
FZD7	6.92680785442866
CDH18	3.47774925095491
CHL1	6.62493687247386
PMS2CL	4.7593859683687
TBC1D2B	5.68267328598877
FA2H	3.03640974866564
TTLL7	3.43177723663793
SPOCK3	4.33255740725492
SLC13A2	3.66509971060169
AIM1	6.77439457793411
GSN	7.25145886164359
EGR2	6.41381784185732
SMARCA5	5.78011680062607
GARNL4	6.42664329084666
WWC1	6.28951574788137
PLEKHG3	4.4716274654045
PLS1	7.41893593258635
DGKZ	5.0194672083779
EFNA1	6.92959415308041
ANK2	3.96905745192637
PAGE4	3.12373116544285
SH3GL3	3.41876637653759
SENP6	6.37567782229558
AKR7A2	7.02947596434713
FKBP10	4.72556960771521
RIF1	5.07822900442443
PRLH	3.00680698392415
VLDLR	5.43540931444979
VEGFC	6.48162860694071
LARP1	7.90399572463431
SRBD1	4.16103375010135
DBT	4.91738409936004
ITGB6	3.63713914235801
CGGBP1	5.47755546607215
SLC1A2	3.65242727970014
INVS	3.72014059275949
MPO	3.23945314722279
ZBTB16	4.17237226330274
TADA3L	4.76191760882663
MOBKL3	8.40680342248752
PDGFB	3.74933506604067
CUTL2	2.88497192417726
RFX1	2.88654884123238
KLK2	3.24003298560387
VIM	11.3795544665577
REG1B	3.3227995772788
SUMO3	7.80632118174873
UQCRB	8.62724319537746
MLL4	3.63520187334196
LGALS3BP	9.29701223835787
DKFZP564O0823	4.55944244473314
MRFAP1L1	6.72537894859506
SPR	6.13863053915
HOXA10	3.93728212500417
NGB	3.36227293920308
LZTS1	3.41451027613062
ABCE1	7.29360832074539
ARHGEF3	8.99310933788289
ChGn	6.20773705523926
CSNK1G2	5.86420645765528
SUPT3H	4.9352226125769
GABRB2	4.31266792417041
MGC72080	6.68509673316019
SLIT3	5.34133299631769
CD27	4.21949913249739
EGLN1	5.96525162899454
PEX13	4.60574038178096
MAN1C1	5.26453738164579
RWDD3	5.58871349200886
GRIN2B	3.09690122426184
HSPA6	4.08530095830415
ATP6AP1	7.9171877620597
NR1H2	4.47769206921294
PDK2	4.29827251388936
PHC2	7.29547356578221
LIN7A	3.18679448443755
SLC38A2	8.72068253603241
FAM83E	3.35373508607328
SPHK1	5.61908685992378
TRIM26	6.48681771724808
C18orf24	3.48469126644247
C15orf29	4.37276637656848
ADAM9	8.70131841413524
RUVBL1	7.33360442976676
TMUB2	4.61707976890875
APAF1	3.46996493960613
GPR176	3.64883985689973
MYH11	5.39846945571791
NEK1	4.8838502238337
MPP2	4.03210156978303
TNK2	3.7232707621789
C12orf24	5.65211573611323
MATN3	3.82779594484542
ZNF289	6.46482179198412
AGK	7.07391240324399
IFNGR2	7.2146772264591
NDUFA4	9.85977950008632
ITPR1	4.49485180110629
PKP4	6.79105763599208
DUSP1	6.5937459213355
DDAH2	5.67415605408114
ATXN3	5.37565966222024
TRIM27	6.86224573815396
LUZP4	3.95480440163332
SETD6	5.0561622218114
CDC42EP2	4.66016350306471
P2RY2	3.28079526113700
SLC45A2	3.19639456114129
RABGAP1	7.55519843430603
CHP	6.14459850102071
GPRC5A	6.03598122026004
SOX17	8.27297868876926
PAK3	4.19257155348566
ZNF259	6.20793123229797
LOC63920	6.17674429075841
TGFBR1	3.19434672375114
GBP2	7.33168346493677
MRC2	7.48538196356976
CDC42	5.89843569219972
AOF2	6.21520266266722
LRPPRC	8.16111373351847
CD97	5.08205805902814
SETD5	7.29641634800775
NINJ2	5.2432974878393
PTER	6.84886722017012
POMGNT1	5.51619656646898
RRS1	7.45359970404918
HRB	6.19612376574539
SNX2	7.28641957402146
ECGF1	4.03330536585983
ATP1B2	3.48789669213132
RBX1	7.55351305413549
LOC400506	5.91893846422025
COL4A3BP	6.0475439853858
C6orf97	3.72207528951955
GRHPR	7.59842114835507
TSNAX	7.29110056273515
TAS2R1	3.86057571702981
SEMA7A	3.31715491221751
ZBTB7A	3.76112783621598
ATM	4.7067743318064
TIE1	4.61276300722755
PCID2	5.65278152816845
HIST1H3G	4.11912572325648
EDF1	8.89377543213985
GTF2H4	4.35473014062464
NEUROD1	3.40455950665411
LRRC15	6.88072414973569
TFF2	4.00469178857505
PARP2	6.25209844819011
WDR60	5.79263561873505
IFNA5	3.11097244853321
ZNF134	5.08419998192082
GSDML	4.8022640104145
SMEK1	6.07622599649785
PCGF2	4.85331326799303
CYP2A13	3.81185551094123
TNS1	6.32438645176954
MDM1	3.86890250848944
KCNH6	3.25926096280684
SMPX	4.82533625050531
CD9	8.8684956307716
SRGN	8.56277869202002
ALDH7A1	7.05905328012625
EIF3F	9.71862620624877
VDAC3	7.25776332300305
CASP7	7.1175028087377
KCNJ10	3.12113112680611
EDEM2	5.32945242386841
CCNJL	3.38795104534823
CAMK1G	3.50995207000641
AATF	6.18574761157115
CDC20	6.96567060102674
E2F5	3.95573361510058
ACSL5	5.68027409517908
FTSJ3	6.5274871478743
PRUNE2	5.3461264280324
LYPLA2	5.71604742527079
C19orf56	8.78625935617693
FAM30A	4.22837130113825
SMAD4	5.47276941126829
AFM	3.06057192364618
ACPP	4.38160724186916
G0S2	8.49569805583285
FCHSD2	5.91333264937669
SLC4A7	4.41272359589703
RRP1B	5.59079409592323
STAT6	5.49043042725497
CCDC40	3.65185721438796
GNL1	4.79976717711637
ZNF195	6.01775771254992
GART	4.73546502214615
THOP1	3.5639937275458
PER3	5.35231962428301
TRIAP1	8.03355440605233
SCARB1	4.66675277846917
ADCY8	3.42018460452925
CACNA1F	3.56600001917889
C10orf10	6.71029377357591
SFRS8	5.3432171682031
PBOV1	3.02810908258389
GOLSYN	6.36325022507447
PSG1	3.22819615327934
DHX34	4.20837949683656
CAMK2N1	5.6388303955911
FLJ20433	4.26855656305104
GREM1	5.66680272041521
NFIC	6.38159456877818
ITPR2	5.07322598725613
QPCT	4.449565555714
PRKAG2	5.26479535028321
H2AFZ	9.01861925011029
MLLT3	4.81168591542271
CCNT2	4.26834496039713
PLK4	4.22001661422836
H2AFX	5.00325693997554
MED16	4.58651581410258
PLEKHQ1	5.84932892768096
GOSR1	6.2186783720681
BTG4	3.24213758326899
RPL30	12.5163960515166
PLOD3	6.73527824912481
ZBTB39	4.56314622019132
SHC3	3.52119856489458
HAVCR1	2.70562542729943
DYNC2H1	4.45956056859284
WASF3	6.99663898665603
DRG1	8.33944717602268
SPCS1	9.7857183551429
PRR4	3.81724825244596
KDELR3	6.6188715160009
SRP19	9.44737410676947
GABRA6	3.06542533872850
RNF5	7.86470502854069
MFSD1	8.77217490741565
KRI1	4.55682350930872
LRP10	8.4759944808758
KLHL25	4.68766646563425
PUS7L	4.78542592665527
MGMT	6.11880708335559
BUB1	3.8617701655035
RNF138	7.65075266707007
MYLPF	4.38864260399068
HOXD1	7.49726517073484
DYNLRB1	8.47392568487709
AIF1	6.1057360636529
HCN3	3.02648899677027
CSH1	3.48061346383522
MAP4K5	5.55989319142105
CHODL	5.68729900029078
EXOSC8	7.67921966909925
LASP1	8.5385420567671
SLC28A1	3.30048564939424
PLAA	5.72145595561086
KRT6A	5.14775070130159
MYO7B	3.70185626535536
SEH1L	6.77915164357889
MTNR1A	3.33817598481675
TSPAN5	4.47000765290441
MCL1	6.93933188556624
EHBP1	6.72156880911016
CDC45L	5.0085337714369
ATAD3A	4.36838096751656
PRNP	8.08777261956044
OSGIN2	3.25897943835525
DARC	6.23140094260436
SHMT1	3.90113859268319
POPDC2	3.34531536136918
CRISP3	8.55054823678373
FBXL8	3.35286970801146
TRIP13	7.62100159232894
C1orf113	4.02402043961367
NEB	3.29417227112651
ASGR1	3.39457756729238
IL6	5.2427746287625
CTGF	9.55983159106989
RAB17	4.80395637781351
JARID1B	6.57003182366524
FBXL2	6.80438068606942
PTBP1	7.74712811615818
PTPN7	3.86046262112392
BRD1	5.22875631677285
STATH	2.79697166181521
CDC7	5.40096800971661
ZNF335	4.27921764445719
SNX7	7.28713011207343
MCCC2	4.01979295252672
CPT2	5.68598065186296
CDC2	7.06031397916202
C5orf23	5.40232836140575
IVD	4.03244297154179
HEATR1	6.982279646964
HSPC152	9.93097775491433
PSME1	9.89969471997002
STAG3	4.37738451151267
MSL3L1	5.61271239625012
MVP	6.79862298495332
EPOR	4.70727644637766
ZMYM1	4.56191089821736
BCL7C	5.1668497338015
PSTPIP2	3.7230020729682
SF1	6.72931319201912
PNLIPRP2	3.76461428490931
BCAS4	3.61466458037933
TRSPAP1	5.01065427144409
NUP210	4.43292503581541
RAB11B	3.59961267464181
ANP32C	3.22719639047995
ITGB3BP	7.38578737415129
EDG6	3.59789331045120
UBASH3A	3.50290765934099
PPAN	5.60854236858462
YWHAB	9.9021568464208
CUL1	7.65885747521937
CCRK	4.03665657691917
LY6G5C	3.41511338462773
DHX9	5.85330136863441
SLC7A2	3.22261686580511
CLK1	5.48198218064171
NCKAP1	6.33051606227288
TNFAIP1	5.47367701686185
PKN2	7.00669246457085
VDR	5.16848696864676
PODNL1	4.40318994377104
ACE	3.49437269558607
DALRD3	6.03485385957538
PSMA2	7.76102666133178
OPN1SW	3.52943329469523
CCDC131	6.2749604721406
EML2	3.68911011121954
DUSP11	7.70890727070165
DSPP	3.15098912305436
L1CAM	3.27727633111264
NEK11	5.02837993189486
DLL3	3.05406653092048
CREB3L2	7.7497742101849
GFRA3	3.21702864279673
CPA1	3.16127968496351
PPT2	5.42843812941011
FASLG	3.58869427984013
RTN4	10.4013006325569
GNL3L	4.15913715209714
NUDT2	4.2471689973123
GTPBP8	6.73255852165798
CACNA1D	4.11131590923349
PRKAA2	3.78629655251800
CD163	7.89564480033638
CD37	4.14424155438679
NBLA00301	3.12384781006698
DPT	4.36966443433193
RGS5	7.90553868323185
ACTL8	3.44054415060623
PRDM8	3.30702566125972
PRKAR2B	8.52723191043085
OPLAH	5.72701074951378
KRT14	4.8015115164028
MRPL18	8.00216174936202
PACRG	3.10944523216905
ABCG2	3.94214809941414
KREMEN2	3.56294285142733
HNRPUL1	7.46134604698379
FBXO21	7.946516441846
GRB10	5.91845155725604
CLSTN1	7.48739429324976
TBL1X	5.03981031381031
PCDHA10	3.09968056739073
CHCHD3	7.75144466166383
LMAN2	6.05412616609793
CRKRS	5.34415392898693
INSIG2	5.38845565436678
GPR65	4.0426523120383
STXBP2	4.64867827547007
CMAH	3.81518205482374
ZNF155	3.78221549548415
DFFA	5.74422902455136
FUT1	4.09785210507179
COQ6	4.60862448200676
TSPAN15	4.49570561815557
PRPF4	6.90506422257492
PGK2	3.39147593656582
MS4A1	3.58866523238491
TMEM51	5.01653423685418
ZNF580	5.53945277162969
DDX28	3.94064068594512
BTN1A1	3.14001544062516
EZH1	4.42780796528497
TTC31	5.61415366436333
LSP1	4.64470490148391
PCAF	5.66973986079021
CHP2	3.38821230767647
WDR46	5.32930500690247
ALOX15B	3.52802098389148
CDK9	4.96647376755761
CD59	7.57397926266731
ERP29	7.88407705652279
LRRTM4	2.88041364516205
BCMO1	2.97712887660723
TTR	3.37824563418025
DDIT4	7.40771769592859
MAOB	6.60298287851881
CACNB4	3.8458045265754
PTGDS	8.21011095176876
C3orf63	7.41254697684294
BST2	8.10443175108797
ATP5L	9.59801943650645
CYP1A2	3.94994565594327
ONECUT1	3.10568731505954
NUDT9	7.07528850041909
TMEM149	4.60397886192773
STX1A	3.76297949340688
STX17	4.34771151581027
USP6	4.24261590252487
MRPL3	10.6640990368871
POMP	10.2421704455312
INPP4B	5.25175399066866
GMPPB	5.5108526427936
ALLC	3.33058991593473
BMPR2	6.32091028658200
KLF7	6.98589968402607
EAPP	7.06265292319809
AHSA1	8.65508257147252
GCC1	5.07756517530545
TIMM9	8.03982102108396
CDO1	5.9852113454119
IFI6	8.81670390887853
MGAT2	6.01262044723716
WBP5	9.80058515739094
SLC5A6	6.26354029008754
HIVEP2	5.21117848183882
KIAA0907	7.8374371825918
SUMO2	9.76302753042451
KIAA1822L	3.06581924998582
C11orf67	6.21557076889785
CTSG	3.27263192050714
TXK	3.65267640050088
GRIK1	3.10320151181621
CUL5	6.68075408097086
FRMD1	3.66550442661979
ICAM4	3.26619948245169
NOL12	3.54984352680554
FPGS	5.17108988547326
ANAPC2	4.67566980257484
SNRPA1	6.89537937533355
TAF13	3.37879504927903
KCNJ4	3.39829251829351
HIST1H2BG	3.30791591464983
SLC5A5	3.52372106862213
IL12RB2	3.02609770962263
EIF5	6.754957720334
SYNC1	4.87870635802479
PALB2	5.97086526487762
UBL3	7.75892341850626
RNASE3	3.89757434260926
PIK3CG	3.12791672966239
BCORL1	5.34720407699342
CD5L	3.33359228325616
ZNF238	4.42020786784109
TRIM49	3.00652811598336
POLR2K	8.05036133783007
C8B	3.35388245017656
PREB	6.06999758012668
OR3A3	3.91175559228067
TUBA8	3.69134290327435
IGLV2-14	4.50597251502372
STIL	5.85544176866696
NME7	7.30940030108123
UBE2C	7.50860202964204
FHOD1	4.63741325048632
CDK2AP1	10.2919532148359
CYP3A7	3.36388436435331
DHPS	5.73144551406649
RPL5	11.8913440094628
TFDP1	5.46867561979939
TRGV5	3.33418393149169
HCCS	6.60251776023323
LHX3	3.48240325255318
GTPBP4	6.6174680257977
TUBGCP2	4.4683096947833
CXorf57	3.25415899771418
SLITRK5	3.53904021587416
IRF2BP1	4.30519381427425
NDST2	5.85926585672514
CD79A	3.91199508047026
CIC	5.90079063276685
IL1R2	4.14627033730854
PPME1	6.7112579870039
PIK3CA	5.92003840349547
TNPO3	5.51825550230917
COLEC10	3.4008328027889
SLC9A6	6.81815188167055
CCDC53	7.78136781857518
DCUN1D1	7.33648463099104
PRAMEF9	3.37079886804257
GK3P	3.46638731320389
CYB5R1	6.7226451671546
TSR2	5.97915058028244
SLC6A5	3.29488909573968
RAB3D	3.18785267709862
ERBB3	6.84215503583845
DAZL	3.01872196173543
DCUN1D4	5.66252485103145
CYP2C18	3.29700929871357
SDC1	5.82720681090583
ATP6V1H	7.94033026702605
SYK	7.13459865980056
IFI44L	6.65680922121612
RPL3L	3.2978951203922
ST20	4.28684622079032
FUT9	2.72170271992453
ACSM1	3.05982979642389
ADMR	3.47326007978833
TDG	7.20415916657885
PMP2	2.91421311786381
PLAG1	5.48700486282985
MYCBP2	7.9326173879622
AGPAT2	5.84474292041578
WIPI1	5.48660133442424
SLC12A1	3.43286503030201
ENTPD4	5.55542911176555
BRP44L	6.88972860947734
CYP27A1	5.28362237983735
THAP7	5.14558143709863
XPO1	9.23180594742159
KCNN1	3.96105741160622
C1orf2	6.3372919637975
SLC7A9	3.42977577232362
CAMK2A	3.46041952390065
DBC1	3.54829183449749
IHPK2	6.2752337795689
FADS3	4.73282274646811
GRM5	3.06010910803646
PEX3	5.76076846578065
AZGP1	3.77095388617608
MED1	6.62115858811998
CLU	9.13384460047436
