Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_C05_586182
Composite Element REF	Signal
RGS17	3.07692517259094
KPTN	3.55506885955589
C2orf3	5.83843781288808
PCTP	5.77330725641274
MRPL42	7.07873213132675
SIRT1	6.26884935737097
MANBA	6.64175818275138
CD164	7.70159825715469
ZNF671	3.32412408583658
GFRA1	3.10823904701825
PRM2	2.69928480260614
IL1B	7.56519972033455
HAX1	8.540789157946
REN	3.15269612023647
ZKSCAN3	4.77717302772143
CTSA	8.41206959668257
TPRKB	8.83139925894843
UBFD1	5.853082022078
CDKL5	3.13810349335201
HIST1H2BD	8.87588505957651
COQ4	6.19571777765344
TXNDC4	7.82038018939007
C5orf22	7.88650530415709
VGF	3.78910703694436
INPP4A	3.80673457012563
RNF8	5.4287120946443
BMX	3.28250124657692
SLCO5A1	3.80335673607624
PTPRU	3.90510646848134
ATP8B3	3.12239531474553
HOXC8	3.90046516179315
ADPGK	7.9036145304913
IL12B	2.68387368860564
LARP4	7.18909822291235
ZMPSTE24	8.69148135303233
PFDN4	6.66533136260296
KLHL11	3.32340226467896
PSMB3	9.25198233836555
KIAA0157	6.12103766760079
DDX25	2.87172469927672
NCAN	3.56279161588479
RPS25	11.1494939388284
SOBP	3.66204365191247
TESK2	5.41052989375418
DNM1L	7.3416170887308
LOC55908	3.42524267180669
MTIF2	8.31180914172654
ZNF207	8.54293325653601
EXOC7	5.82371290729899
CLEC11A	7.62682102967505
TXN2	6.39249823892015
TOLLIP	5.59921072683588
TRAPPC3	7.88228229542831
TAF15	5.54763426277552
HAMP	3.3573068791545
GRIA4	3.39015767040331
IDE	5.10357179823711
DLK1	2.85792216400059
PLVAP	5.92815607942213
NOD2	6.99094054790816
SCMH1	6.55825089937517
ELMO3	7.14269324501422
GPR68	3.19070800586947
HTR2A	3.16482439181822
FUT7	3.54859534566191
PRELP	4.27841060568102
COL8A2	4.59247711187017
GYG1	8.79941147473966
C16orf68	5.75382402820052
R3HDM1	5.9338513600956
ZNF91	8.7428709673093
LPIN1	6.46584000982882
KRT12	3.48817516848148
BAALC	3.52108687317933
MKRN1	8.89139194379526
KIAA1598	7.68642411811029
ANXA7	9.33512016648116
TNP1	3.5675077251583
WDR13	7.09897049666345
GAPDH	11.2712136593392
BSPRY	6.84850957217455
COX7C	10.9572332324067
FAM108B1	4.07971507596471
PGAM2	3.46113530433114
PEX12	5.23553309418668
APC	4.76268718306729
PMP22	6.64657420074079
TLR2	6.11446613439467
NPBWR2	2.77884815792104
WFDC1	3.84230631518337
MTL5	4.7823731920620
COMMD9	6.42586730004744
INADL	4.21594026197478
GPX1	10.1825593904751
PSG11	3.13708088484178
SLC39A1	6.53539084050299
SNAPC3	5.9383179146995
C4orf16	6.32391250996807
GNA12	4.84204422828292
LIMK1	3.89881152354743
MECR	4.70330353359956
CDC42EP1	5.96893646974023
KIAA0101	7.94154987200023
B4GALT5	8.55765873020744
PIGC	7.28800863698763
LRAT	2.88410510525267
MMP19	4.63667207660396
IL18R1	3.03633780503795
VNN2	7.3969034060568
AKAP11	6.7463338942497
BCL10	8.09129688051738
GLB1	8.14172158934239
DTX3	3.39124280263541
ACCN3	3.22363998443531
MOCS2	5.65901399959657
HCRT	3.17710134866263
CYBRD1	3.66963920525038
REG3A	3.74421280238289
SULT2B1	3.81002505998317
SEPT6	3.99713493573367
MMP10	3.48060717780171
CDA	3.49056251177826
ME1	3.56447119843932
TCN2	4.10656677413197
MGRN1	6.77795727733035
ZFY	2.92879620328718
CHRNG	3.31083477441026
IVL	3.45973365109346
PLEKHA6	3.92639363944324
CALM1	7.21052034179213
PGDS	3.93212344935185
C8orf33	7.1969514533166
CYFIP2	5.61924305654004
TEX11	3.65513990858373
CKM	3.24189618264688
MAP3K11	6.672440449388
CEBPE	3.21901796199483
ACOT8	6.5243361786758
ESR2	3.14207183482569
OLIG2	3.24391746528213
AGTR2	2.94188975146886
DNAI2	3.02085789392615
EPM2AIP1	7.39656767736157
C14orf106	5.76664597368361
PZP	3.64131333984599
RPS9	11.7549989935709
SIVA1	7.15446924502497
HEATR2	7.78245098402456
CD3E	3.49287478532784
APRT	7.27541169293034
AMIGO2	3.50959296395122
GPS2	5.42814417228546
NOL14	5.33247532265029
TRIM36	6.41625518136409
RALBP1	8.27570153671962
EVPL	4.60004582651842
ITIH4	4.67606768965206
ADARB2	3.15987456956753
PIM2	4.9061906628377
REGL	3.39650457254605
GJA5	3.74792200348689
SLC17A5	4.8591473487189
PIPOX	4.22814872903582
HGF	3.3870825469496
EPHB4	4.32203747170705
SOX18	4.01228046061276
SERPINA10	3.3466281597017
INSIG1	6.47690203763217
WDR23	4.62453009501153
SYNGR1	4.2291325728412
TEX15	3.69581927625711
REEP2	4.69556570813597
CDK3	5.4480237720826
HSPA12A	4.48648374013006
REPIN1	8.44955774762444
ARL8B	9.55700857125276
PDE4A	4.25622020836591
CAPZB	7.94804670387415
SATB1	4.21237808295056
PPM1D	5.69853797759905
VPS45	7.280843817221
TP53BP2	7.49633327471478
GINS2	7.13839743146202
CYP1B1	8.73194129109736
CACNA1G	3.37227378764339
VGLL4	8.56874000539197
XYLT1	3.65796135402277
BRWD1	4.73749472213515
ROS1	2.97526285559319
BMP8B	3.22330545851084
SLC5A4	3.5622692132276
SLC6A3	3.40213224473854
C16orf53	5.28146357770798
APC2	3.73253906253207
GOLPH3L	7.96776671572872
ZBTB17	4.24582061844824
C6orf54	3.35525564420882
SLC19A2	5.24992532828549
C6orf134	4.41993151144463
C9	2.73992159406037
ZBED5	8.28204799477126
PVR	3.64035593877891
ARTN	3.93776271903324
LTA4H	8.95014346072393
MAGEA4	3.18567745027932
IFIT3	6.92830167743363
PDE3B	3.84543568545636
GNRH2	3.39761418762083
STEAP1	9.24879476941976
FLJ10292	5.85121794463185
RPL39L	7.07775014612239
PGK1	9.37576040136084
CCL13	3.58028203333627
RLF	7.01978107772973
MLXIP	5.19388986714698
PLOD1	6.81384772021607
MTFR1	5.66664227170626
NPDC1	6.2251582959075
C11orf16	3.75022375203712
RRN3	5.6550678272756
GPAA1	6.99430396975376
C3orf14	6.05628776726917
TEX264	7.31763356274248
C22orf28	7.7144445713949
RYR3	2.79026854387104
VAMP2	4.63503310919452
XPNPEP2	3.2187250741179
PDE6A	3.12646423092048
SUPV3L1	7.26566611897907
FIBP	7.59318102907283
SPIB	3.49700197049988
TBCB	8.03191754931844
DHCR24	9.39464337292
ADRA2C	5.58820977415548
MEF2D	3.79417617389649
MYO1B	5.6383983492105
VAMP8	10.5594858569624
ANKRA2	7.73139713897934
TLX3	2.87640574927535
PANX1	6.43165393984765
RCBTB1	7.10667235625994
FGL2	9.82443206121093
CEP70	6.20322312212462
WASL	6.58046353558933
DCHS2	3.58159194877639
RNF25	4.61235683220271
CYBA	10.3830689166389
ARHGAP11A	3.61302491878289
PLAU	5.33989851391602
MPZL2	7.33061453298188
MATK	3.55348328962099
EHF	7.91932545258919
CTNND2	3.29966946521276
PTEN	5.13672332459888
ANXA1	9.68564665285097
AFF1	5.76817584237831
ZNF189	6.85760756653697
SUSD5	3.17849100955105
SLC28A3	7.97543010476646
GUCY1A3	4.52702448929378
RASSF7	6.95223273035088
SETD2	6.75177704923328
ROGDI	5.04074623088113
C20orf195	3.3489118157908
TICAM1	5.57958709883557
PACSIN2	7.20620356815062
SERPINB5	3.15686386215369
PRKCDBP	5.31207528043225
TFDP3	3.14504370472624
PLCB2	4.26608864947586
RFX5	7.57628827099864
TXNDC15	6.19872154549197
PTPN18	6.51380504864814
HLTF	7.52496608664908
PKP1	3.37474606128078
NDUFA6	7.80125266955491
KCNF1	3.58061304500764
HMG20B	5.64057615316356
SYNE2	6.68552550029672
SLC22A4	6.65048962796582
VCPIP1	3.86962688118013
NETO2	5.03604865273744
SQRDL	8.96934102182109
BAI3	2.84007100488575
GALK1	4.0078170650925
SERPINA6	3.24644676162111
ASCL3	3.44524425100420
NOSIP	7.26481868257441
HD	4.84694777497684
TRIM23	4.06830316125962
FBXL6	4.09435205640507
FABP7	2.9991530808709
ARL1	7.53331666063677
MAGEC3	3.04520573251969
CDK5RAP2	4.88430059255002
KCTD15	4.25587342093471
CD1D	2.96550063124622
EIF3B	7.97825099830265
KIAA0141	5.21984857116379
BIK	8.79463192235639
PAX4	3.20656741966984
NANOG	3.28753625856518
CEP135	6.21528414296499
ALOX5	4.52049411525123
TRIM22	9.49242546333661
LYRM2	5.83755238663931
GPR162	3.55288294655613
RNASE6	5.94277256250031
GJA1	8.53304605048334
TAS2R10	2.78207758434836
FASN	4.96410665213832
MRPS14	7.85968415955885
HMHB1	3.08511889867647
GPR116	5.75557211092095
TAF7	7.97918704742515
GK2	3.38933488173696
ZNF219	4.55181866361262
AMBP	3.28920755527478
CD33	4.07504966385442
RAB3GAP1	6.4890915168924
NXPH3	3.98903807731371
KIAA0953	3.55430568921865
CROCC	3.9437317295402
CCBP2	3.57358189580430
GPX7	5.62492783917719
TGM2	4.2439351833079
STAM	6.92904633826608
BASP1	5.38788887687023
ZNF202	4.99697397564157
ACTL6A	7.3735705238583
POU3F4	3.55973883557926
ARHGEF7	5.79010802806922
SLC23A2	4.50091820412681
TBK1	6.88258810714612
CRYM	3.65286586543131
PKD2	6.37109224392367
STX2	3.90479290090086
ACTL7B	2.92979052465338
RPL29	11.8620588774275
NR1H3	6.06169387424886
MPPE1	7.05162616722238
CLCN6	4.4869241170908
C16orf59	5.04696876696838
AADAC	4.76806092115839
SQSTM1	7.67354027586103
TCP10	3.65046541412589
BIN3	5.78623961081266
DEFA4	3.64597939663076
HPS6	5.49625670719077
ZNF197	3.66754395461306
MAN2A2	5.94169000587618
PTOV1	5.03400246930748
GABPB2	5.63538633964897
KCND1	3.70789284116483
RNF208	3.67829860343005
PTPN11	5.84539050694294
ZNF274	7.38623510599582
C7orf26	4.81533697084608
ATF3	7.56153373262141
UCHL1	8.88810935431488
APOL6	5.32082010125368
PLK1	4.82215057519983
NPHP1	3.41077610311240
DAB1	3.34690864215655
MLL	5.69365646427636
ANKRD15	7.48006203755111
C1orf218	5.60244345425715
DDX47	8.28463887260086
ATP8B2	4.45619609522868
ANXA13	3.57082388961137
RFTN1	9.83104469774232
TAPBPL	6.88210043826429
BTG1	8.57378804569273
DPP4	3.61844308422685
KLHL23	6.83783886509178
APOC3	3.34247649070633
NPPB	3.20221038135755
ZNF148	7.56999336166785
CNOT4	5.63756824945711
HIST1H3I	3.33000568484825
IKZF1	3.79002458064356
ZNF141	3.5364099157672
PSMC2	10.1433347867554
APEH	7.12933160368257
GGA3	5.2743288102537
OR2J2	2.99976780473695
KCNA2	3.13605129077443
ZNF749	3.47891857117865
LPGAT1	7.7741808999696
TMEM159	6.96829000518672
PCYT1A	3.70469226410339
BRMS1	5.97425816532714
CHST1	7.91786526773326
LGALS1	10.8822332177133
THOC2	7.6618593018725
TAF1B	6.04599989772598
GPR173	3.36670520316573
CASP10	4.08214449237385
COL15A1	5.33305759899295
ALK	3.54082533280629
GAN	3.12676165240336
EXOC6B	3.20727786548241
PCMT1	7.41468394562177
HIST1H2AE	6.60206892106755
VAMP1	4.08470540991293
HDAC5	7.08519266558626
SRI	8.40419631440714
HLA-E	11.0296963513919
SLC25A32	7.68183279542759
FLT3LG	3.02118129054901
WDR1	7.8635036505675
ATP1B1	10.6162012926793
SGPL1	6.28017776269159
AFG3L2	6.42175140482385
C5orf15	9.81757226192458
SWAP70	6.78532704029007
UBXD1	6.18970950967899
TRIM31	3.09533745960071
LILRB4	3.54124706946949
GSTA4	5.96045354169184
ARNT	4.12805491169712
CDKN1B	7.71640638550547
SEMA3A	3.11232098147509
FOXC1	4.01245830714082
HIST1H3B	4.72147327012213
BTRC	3.56645441267511
LSM14A	7.37619005433892
IQCH	3.03171499874716
STEAP3	6.64906876036883
YEATS2	6.38415543849397
CABP5	3.74256437758597
TRIM3	3.58660365725804
FGG	3.07126807173435
ABCA1	6.17752082063098
HNRPM	8.15243711236437
PLSCR2	3.75696885011716
JTB	9.55953148507483
PQBP1	5.71285976632283
CLEC2B	6.07775780519554
EDC3	4.2057859425188
REST	4.92386088654845
THBS3	6.05590282584051
EVI1	9.0886269974719
MGAT5	3.71845093283778
TSPAN8	2.96830169614697
DYNLT1	9.63624436259823
MUC1	9.30403458094634
IGSF1	3.19845058704058
TEAD3	5.18757680014704
ATP13A3	7.26940551719178
C3AR1	6.3642109496097
STOML1	5.70011254358474
EFNA4	5.89831103922207
HAO1	3.31903713001131
USP24	6.02479355375484
TWF1	7.22202511791711
MRPS17	7.4909819437963
MYH9	6.84923967193162
C9orf9	4.70834078111852
LBP	3.23433213292377
FSCN3	3.66793445480329
BDKRB2	3.82172182904688
HSD17B4	9.95277199062336
SEC31B	4.00184282052169
IDH2	8.39819947390673
SFRS16	5.37072877349733
AICDA	2.97157407472434
RAP1GAP	5.22589214756827
C1orf56	4.86342547673313
DCLK1	3.25043721732543
MEF2A	6.75612606076928
ASF1B	6.00993742240123
HTN3	2.75940476394227
ADAMTS9	2.93398927314934
COPZ1	7.7742726094009
SLC4A3	3.48225342906006
TAF2	8.21064444399692
KATNA1	5.74955593348454
STIM1	5.26875485882403
TBX2	4.62097587201654
FOXD3	2.75517141121314
RPS4X	12.6872369459029
PODXL2	3.75418655993779
C1orf176	3.28663234920268
RPS3	11.4191476566981
COL21A1	2.76484163144260
RAI14	6.87408307466341
LRFN3	4.34848193003254
SRPK3	3.48817933724788
FKBP14	5.3938798168609
TNNI3	5.62217808586281
CXorf9	3.97467654312565
REC8	5.40208395977053
HOXB3	3.92368084151603
SGCB	5.78026741667395
FRAT1	4.67955247470101
CLP1	6.90624177703784
MORN1	4.08685199143915
DUOX2	3.02548768446138
TSC22D3	6.75138816654974
ARHGEF2	6.20719280326592
CASP8	7.05867617651782
PRKD3	7.30489424345838
CFH	3.63041567219501
NRIP1	8.920127383983
TRO	3.56219781359763
BNIP2	6.00672618795551
DHX30	5.73867213139984
TBC1D22B	2.90111032061869
GJA8	3.76645510621108
GPR52	3.40513146274176
FGF20	2.91147748015417
CASC3	6.92303925975797
METRN	4.20928825283611
KRT3	3.14162664834893
ARF1	9.3749168916123
MOG	3.41099252046329
ATP7A	7.06177461575737
CCNG2	6.40825367054437
PLCH2	3.84499207074871
ITSN2	5.01390992880528
GIP	3.19946207545852
LOC390688	3.03376325074830
LOC89944	5.67165022717248
PSPN	3.73539229924244
HOXB13	3.09718727782089
MTMR8	3.41748222392321
UBXD8	6.12921398637123
GYPE	2.88066633219654
SPAM1	3.29650667146371
PPP2R1B	5.35720819969952
CNN3	9.228224342803
JAG1	6.65104413419012
HIST1H2AL	3.28409448764113
CHGA	3.13238268413689
CACNA1B	3.08237777156989
PAPPA	3.50630854973654
RAPGEFL1	4.18028069547469
RHOA	11.0470561630134
CYP4F8	3.20414513338349
TRH	3.63316985509618
DCTN3	8.96599260802794
NT5C	5.23148458944304
ZWILCH	6.88575948122918
SLC1A5	5.39955578809302
CALCA	3.22096411111945
VPS41	5.51249128327442
SYCP1	2.78177691437601
KIAA0174	8.84011404462222
CXCL11	7.98492870576898
ZNF639	4.27749911422439
CACNG4	5.01501547354894
TNNC1	3.14160544556591
GFI1B	3.02087331962532
C11orf58	9.07419161572304
PSCD1	5.0389189892923
NUDT18	3.75537213156353
CASD1	6.63126632950455
LPPR2	4.56319778539046
TTC35	8.4471763244615
SMC4	7.68099449671806
ZNF771	3.41436523447314
TTBK2	3.53597940840254
GJB3	4.53798888443365
RGS19	6.25462988878902
SFRS3	8.71663716577966
HLA-DQB1	7.64672723000598
SCRG1	3.57002950670647
NRAS	6.8408872921632
FBXW2	6.80058594729503
SIX3	3.02419396978975
DUSP26	3.36729342872452
HDAC9	7.27787237619699
ZDHHC24	4.46531043688991
OGG1	5.04913728754288
DNAJC3	5.91073128604105
LITAF	9.8552143812612
ZNF410	6.96581026068782
APLP1	5.4832075030247
AFP	3.04665093366835
OR7A5	3.54058781527136
ZW10	6.02337484588972
DLX4	3.36354019391476
TUBA1B	12.1454960788587
MGC70863	5.69621291935405
C12orf29	7.64076092637283
CRY1	6.67939107518295
OR1D2	3.39578017198817
C1orf25	5.44769178829827
PHOX2B	3.45594736129651
CUZD1	3.45069199642897
SCAND1	6.05844497845891
MYT1	3.64262895009017
VILL	4.27491967766772
PPP3CC	3.78786938892635
GOLGA1	5.70774763876945
ZBTB43	6.08185089036292
VAPA	8.48363203044449
MEA1	7.72490713318464
STAP1	3.0395543193889
PIK3R3	5.68949897720603
TGM5	4.24002133578292
SLC34A1	3.53272070442136
USPL1	5.90341474711109
DLX6	3.14630312647675
FBXO40	3.60772097721145
NKG7	3.87123277967303
BRF1	3.75537345602132
CCL27	3.07713582123203
EMP1	6.33369081716731
ACTR6	7.1759075132804
PFN2	10.0335355867027
MYBPH	3.47293410120295
CHCHD7	7.84649515618373
TCEA2	7.68015485194743
PPP1CC	10.0207938161794
COG2	7.09373686486312
FLJ20294	4.85538616092725
TARS	8.82911405875553
ARHGAP28	3.24976825472613
TRAPPC2L	7.48382869031724
CCDC109B	8.57823170414045
LGTN	8.43666681503514
KCNB2	2.86622103072689
USP13	5.73417302500924
RPS2	11.5353300836820
C17orf75	5.56652362775286
FBXW4	6.76016968837976
SLC2A8	5.81269134219233
WT1	9.13875598299352
SNRPE	8.37245447625205
LEPROT	8.89951836363899
STK38L	8.42633297020779
CUEDC2	6.79278265026274
IL13RA2	3.03205127767251
DDX42	6.64337731060544
TXNRD2	3.67282585082831
C4orf19	4.98075182309918
TNFRSF4	3.55525683863134
AOC3	4.0288835494337
MTHFD2	9.08736102392827
KSR1	3.34405448122561
SS18L2	8.31275238966636
OAS3	8.38038351108579
SLC22A11	3.11184184909227
LARGE	4.16227238029195
LIMA1	7.7546416606828
STARD3	3.75601720232991
VPS39	5.55516484196975
ZNF236	4.80388574614908
C8orf32	7.5493885711494
GABRB1	2.75543010092415
ZXDA	3.67743792377415
ODAM	3.2705392933823
MORF4L2	10.5000688049844
FBLN1	3.66195517552887
PRKAB2	3.56004601426839
AFF4	3.56259704707776
HSPB2	4.00228281050854
ZNF76	5.29324738905466
RAF1	7.47396518546226
SUB1	10.2575778968565
MRPS33	9.39510209734504
ZIC1	3.29619646727576
KLRK1	3.31866402692505
LYST	4.01661703561482
UBE2M	6.5675414955188
RAG1AP1	6.90831959090411
ZNF281	5.69158656596311
P2RX5	3.39905204757091
NCR3	3.62976315063004
ST8SIA1	3.21645458094317
HLA-DPA1	9.5392885208797
FKBPL	5.53916721419287
ANKRD46	7.53317167600179
CD248	5.41825836099
SNX4	7.31971497655689
CCR2	3.4481979920245
ZYX	7.58173283783944
SMOX	4.09583771399912
ZSCAN5	4.07951880102189
RIMS3	3.88874074099717
NACAP1	8.85648926506407
DRD2	3.87289436736998
COPS2	8.1492087666651
CEACAM4	3.69930937589149
KRT76	3.14496049225123
SOX3	3.01364827447239
GATAD1	7.8838910451661
AVIL	4.1472881633572
LMOD1	3.81875505939539
FCER1A	3.54185723465892
TMEM112B	6.03059642103541
HIGD1A	10.2139529192108
CALR	7.71472837723937
ADRA1B	3.89450352401059
SNRPD1	7.74932360742761
LTB	5.38953077635237
NCAPG2	7.34425282799988
NEU3	3.31729142937608
KCNMB1	3.37340258758646
DES	3.85254131988537
BZW1	8.40042879985861
ITGAV	7.95006530347998
ZNF221	2.92931485312076
LENG4	5.92871570642686
C20orf3	7.90664282759261
GDAP1	3.24233372788411
PIP5K1A	5.25266095751112
PCNA	8.72390670712672
C1orf34	3.83710759239133
BEST1	3.43897594454298
RBBP4	7.9683574246854
MMACHC	4.11151363671994
REV3L	5.6853358916343
PHKA1	5.79020758179441
PRKAR1A	8.31678256468004
AVPI1	5.35178941124489
HSD3B1	3.86737480520978
ATG5	6.65770714828881
SARM1	4.45623771385577
RAD52	3.73601724537357
RGS7	2.90944715573761
CD207	3.37288206009539
HMP19	3.33073501369277
TMEPAI	3.92751820322465
ARL17	3.49675286086608
MYCT1	3.33651282512595
GM2A	5.05271977621966
SCGN	3.75789830966875
ETV4	4.43772807440641
MPP1	6.10416601093612
CD2AP	7.73351780021646
CCL20	11.8883312444567
CCDC86	6.39222792350707
ZFP30	4.66520274394035
MYH10	7.89478150486286
CTBP1	8.14870201669702
MAK10	6.76062097722451
OR10J1	3.63833061965036
TMEM9B	8.2166764483744
DNAJA1	10.4048766241035
LOR	3.60244843831431
MAP6D1	3.86305789895167
LRRC50	3.59724853180384
PRKX	7.02479575143282
ARMC7	5.17166502762315
KIF5A	3.52521443556144
ARG1	3.27960179676626
PCTK1	5.68418936739506
NSL1	5.34305555882618
ASCC2	4.66083081384791
KIF2C	5.91275797832205
PSENEN	7.72746245372687
FCRL2	3.02617945468
RAB11FIP3	5.09964798531567
NPR3	3.94572869245689
CENTD3	4.47535110732382
KBTBD11	3.6852577095719
HBD	3.06815536264099
PCK1	7.41087131522325
IRAK3	4.12014056247483
OLAH	3.93610672509517
CNNM4	5.52085255613043
MYO5A	4.43098308189963
CYB561D2	6.11811967745805
MEGF8	3.78760509368134
SIPA1L3	5.60320819235827
ADAM10	4.91183886920925
ALPPL2	3.35621821230106
OBFC2B	4.92605171843754
GALC	4.9853858714136
LIPA	8.3653914650035
NAP1L4	6.16657885133454
MRPS22	7.32790331437029
GNG4	4.46298858437549
TBKBP1	4.18003160288122
PSG5	3.45380188161652
CAMLG	7.60947094780962
RSAD1	4.12164686211379
SLC6A13	3.60976399991133
AGPAT4	3.77363293532402
ZNF167	4.13542215871621
FAM53C	6.19764340480034
VWF	6.07410846212706
VTN	3.23575131685592
BAD	6.62708140391957
TPM1	8.08556014693226
PYHIN1	3.67466932513045
PDS5B	5.38254329063536
CIDEC	4.32202811652979
CRIM1	7.80442982606053
DHTKD1	6.33833936596324
SH3GLB2	4.73965372243387
SMPDL3A	4.24131738376162
SFRS2IP	8.1688696357251
FLNB	7.54295202547584
NOC2L	3.82130152053492
NRG2	3.32623882559442
C14orf162	3.01447481086025
HMG4L	5.31213082948148
IL15	6.19489073406248
GABARAPL1	3.99349593960833
SPTBN5	3.91180943488364
C1orf77	5.98233396767108
LAT2	4.45919445070332
WDR78	3.60845855844571
SLCO1A2	3.15362856573253
LIG4	3.73940403488931
GSDMDC1	5.79547263642777
METT10D	3.42854163918151
ECSIT	5.04474246203561
BMP4	3.34559542240681
VSIG4	5.76298689161717
DIRAS2	4.45212257169505
SLC12A9	5.32754359870232
MC1R	3.66322614926855
TXNL1	10.2980908234132
GALNT7	8.44699807010891
ISG20L2	6.57443068835746
OBSCN	4.27385335311091
GBA	5.37469393278057
C6orf64	5.78843129124515
ESD	8.06944386702629
PNRC1	7.18230311268709
PPIA	12.5553268270731
VDAC1	9.51836201019787
CLDN17	3.74744889923539
TRIB1	7.78166327161574
MED6	4.7937265315726
TXNDC5	8.26020314550056
CD46	8.73074013379024
ICOSLG	4.1053209286588
RGR	3.39798752431766
DSG1	3.33929330018009
CCK	3.36136929377413
C17orf48	4.63806486366446
C1orf69	3.64629424590722
DEF6	4.25519890534147
SIT1	4.35952853442977
UTP14A	5.67964685766877
RPH3AL	3.44709357075654
NXF1	7.4776526705385
C20orf46	3.87022896155709
NHEJ1	5.63958183254628
SLC24A2	3.86579197306896
TUBB3	5.03126067062652
SEC22B	6.66231339530615
S100A6	9.08553534853394
CDKL2	3.2245032655615
TINF2	5.33245469832996
SLC7A10	3.35397368725447
SPRR1A	3.05131632930404
CYP4A11	2.90635069838522
SCEL	2.93376718344357
TES	7.25301472357931
CCDC70	3.49423949429709
SH3TC1	4.17923439971490
RAB36	3.87012264177832
GRIA3	3.17005065796014
CRYGB	3.28323618758842
BHLHB9	3.95528398457664
CRISP2	3.25145842822324
ILF3	7.15599000188293
NTRK3	3.26266651670525
B3GNT1	5.97876447803316
ZNF444	5.05411871183555
LARP6	7.69109515154894
FMO1	3.26141060673672
POLR3C	5.64160054655776
FBN1	4.34931808391896
SGCG	3.01126087297362
JOSD1	7.05206915138285
BEX4	8.34237421424767
INHBB	5.39351680609424
TBL2	9.08600466290147
HYDIN	3.3675504603965
RPS6KB2	4.93204070418114
ADRM1	8.1688350606242
DDEF1	6.40868165913472
PEX6	5.47593178868919
BAT3	8.58207787748781
TXLNA	5.74719666379158
RAB31	7.22288067116083
SCGB2A1	7.57809243117763
TMEM187	7.55190817571009
AIP	5.95572182184885
LGALS14	2.99019911565947
SLC6A14	3.08939713788341
DDX4	2.96225318331568
CTNNA3	3.46698231359602
PRRC1	7.63687316678155
AP3B2	3.47621703468353
TRGV7	3.30712352428438
LAMA5	8.22316520263766
PMS2L11	5.23944673725718
TMEM184B	6.10181509563033
AKAP4	3.52461308992332
ZNF292	5.77655120419892
C21orf45	7.17667384239636
ARNTL	4.72901636596044
CTCF	7.98819718120614
CCL2	9.71148476095086
SNTB2	4.74938192263637
KPNA1	6.33511498578893
KIAA0746	8.56528584901896
KRT81	3.98415705137105
ALDH3B2	5.09634471253143
TMEM41B	7.95092204240266
M6PR	6.80409319835529
S100A11	9.37634282728748
LAMC1	8.20262739924394
CCND3	9.32130510802877
COASY	6.58611020026557
EFHC2	3.58079933506270
DOT1L	3.36195233834128
CLTC	9.79482048633157
CLASP2	5.92172464516578
SRP9	10.6546922909363
EIF2AK3	6.91706399026258
GPR88	2.81106761944963
COL13A1	3.51067170406414
SMYD2	8.83107650354554
TMPRSS2	3.62184898789194
PBX3	6.61628970290043
SIGLEC6	3.32860768616135
PVRL2	5.03328872803976
ALKBH4	4.4767934130685
ZNF629	5.90187190721725
NXT1	7.93067806153776
CCDC93	5.16583657503198
TROAP	5.85392133733956
KCNA10	3.33754132999086
