Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_B08_547200
Composite Element REF	Signal
CRYL1	5.41547680506426
FOXH1	3.3634760287918
NFYB	6.7009871012096
KCNQ3	3.96655385720511
PPM1G	6.20870485173188
NOVA1	2.95743260901714
FZD3	7.80863469139701
NMT1	5.87021720090503
AKAP8	5.7268522870915
SOCS5	6.78032389363826
HADHA	7.68384092855967
PLEKHF1	6.31448394981027
DLG5	7.9517307919244
CFDP1	5.76576057225819
SAGE1	3.05474788164322
PGM5	3.47669194860846
C1orf144	5.12666950240857
SUHW4	5.64051315939481
TFEB	4.45184937022652
RND2	3.24998202098696
ATG12	5.90334790130367
BMI1	7.54271167015371
RNMT	4.43588386620124
MASP1	3.13766051973282
MYH4	2.79929516079741
SLURP1	3.10266312225560
KIAA0984	3.1063412082087
ASTN1	5.11055642835916
MYCL1	5.60284438928678
SH3BGR	4.70808582506423
RPAP2	5.18438762879104
FOSB	9.16811185334722
KRT35	2.80269256320158
MIA3	6.07469631565853
KIR3DL3	3.20351962182975
SEMA3F	5.82039070774366
TMEM135	7.06470231309288
SLC27A2	3.11330754699716
NDUFB2	8.70096467242545
FAM46C	5.09458788008973
G6PC	2.75831970607983
KRT33A	4.05973211533675
OVOL1	3.19536830218117
PAMCI	5.04074104788034
S100A7	3.65384353334663
MAPKBP1	5.87762545301425
CPE	6.72084543411117
HARS2	5.31932164933038
GNB1	7.89139101664726
TRIM46	3.27322533319443
UPF3B	6.82481903000022
CXCR6	4.01612782496153
C16orf3	3.04099047957686
HLA-DOB	4.6834326502926
HPSE	6.36690712852068
GSCL	2.69667383783187
POLD1	5.38303621074616
DMWD	4.97567919311390
CALD1	7.62670363430007
LCAT	3.7363569223734
SCRT1	3.02669110052709
ST6GAL1	5.37909024205506
POMC	3.07131341405624
UNC84B	5.96255194938306
NSMAF	7.17453044675078
ADSS	7.36572945486671
SKIL	3.24597406171325
HMGCS1	5.32458916889146
PYGO1	2.73850226599263
POLR3F	5.084088199383
ZNF277P	6.63297867285126
CNNM3	6.4598998357742
WRNIP1	2.96591477644417
ALAS2	3.83377338448887
MRPL23	7.51057138735873
ST3GAL5	4.69293640163263
ZBTB7B	3.51262931982555
DHRS1	7.65771445242331
NFKBIA	10.1674426479172
CNOT3	4.56997053885333
GAK	5.83152973255082
SFT2D2	5.47205516559363
HOXA6	3.22751003837701
PSMA6	10.2323183023504
CRTC1	4.35572531574352
LY6D	3.25985472883162
CPT1A	3.32017597280264
ALMS1	6.19537506121182
LMO1	3.43868235048873
EIF3I	7.83288035896607
DCN	9.4056974798893
PRB4	4.88816417959296
MCM3APAS	5.6515313146954
SUCLG2	6.44682383137148
FOXF2	3.31021183249441
MLH1	7.48593713227778
S100A12	4.06897929856794
ABHD14A	6.63150392190749
DEXI	6.88217965951851
ACTN1	9.0456906818367
AMPD2	7.4597707910917
IFNAR2	6.95978381118828
CYB5A	7.66812376658704
TLOC1	9.1500520246339
NRBF2	6.3993986733077
MKS1	4.27198542217359
P2RY11	3.61242286733103
CX3CR1	6.78181732742523
PDE1B	3.45970776507471
KCTD3	6.08211524858839
ITGAE	6.41719452619169
SLC30A3	4.04302060641381
KISS1	3.28416708417210
PLP1	3.20418290326881
C14orf2	9.16925724849879
IFRD2	7.68075515386551
ANKRD7	2.87300320631037
XAB1	7.59964819867184
NARS2	7.21968375772326
TMLHE	3.53052897795888
SERPINB3	2.68286035230116
FAM127B	6.00596799179393
ZNF391	2.81795658724419
ABCA5	4.78439821546342
DNAJB14	5.83049189950328
TSFM	6.6713199131833
WRB	7.22222357363093
ABCC8	3.4332303755277
MAP1S	5.07196949053067
BPI	3.21961670457348
TTC4	6.80515255187978
BNC2	6.97653143558711
HIST1H4A	3.09056764934018
NDUFS3	8.61697828691937
WDR3	7.61010341509296
MAGED1	9.80489583419001
TTC33	4.01156322507154
CPN2	3.75504994655574
STMN2	2.73329901544976
PCOLCE2	3.65159601881193
ROR1	5.7101787731263
HSD17B14	5.39622363769848
SAMD4B	3.7534034588401
HEXA	8.05571519790227
USP39	7.31377389206204
HNRNPU	5.81163437638179
NRD1	8.81630166948784
ATXN2L	4.15180873995894
MAP2K3	5.78888188990579
FLT4	4.08237533500443
OMG	3.55937230554883
SCAP	7.26217572760796
ELA2	2.85188197564697
NARS	9.63715053231688
PRCC	7.00854402950136
ZNF675	3.17935864053559
VENTXP1	2.96932389325118
CALCOCO1	6.33930689411331
ZBTB32	3.60825064767419
RFC5	5.20230052124119
BRAF	4.67532813067796
PAX5	3.40216712344059
MGC14376	6.25159740500892
TNFSF5IP1	8.88317035090257
PEBP1	9.36855628305869
AAK1	3.99557912672032
FBXO2	4.23928458479076
RMND1	4.61333287673942
IGKV1-5	10.1155239430266
COL1A2	11.7515181122203
SERPINA5	9.57463475386575
GMEB1	4.73226671073306
AKT3	3.33774996410659
AANAT	2.90262711229463
CRB1	3.09443066858313
C19orf21	8.24663913223858
UBR4	7.95057547460623
LTBP3	7.61269586294609
AMHR2	3.90758808033449
CTTN	6.43435742001148
UTP15	2.87613994646879
C20orf39	5.84698162243975
MYBBP1A	5.16225993162989
HSBP1	7.9563974285857
PROCR	4.87847905346209
PHF11	8.33298155044036
PASK	4.69392759117568
RFXDC2	6.39432268933955
KIAA0467	4.66247400017258
NDEL1	6.7153877901435
USP8	7.69166408637097
BAIAP2	4.95299606027886
SI	2.74706366406719
ARSJ	3.11173123299259
GULP1	3.86742146867435
KCNE4	4.11682509031828
KCNS3	5.51076030531676
BAAT	3.83295267483365
DKFZp434K191	3.34476062860953
MBD1	5.819216658875
ITGAL	4.43097810669258
WDR73	7.15164587565502
ARFGAP1	5.6887247681388
ZBTB40	4.77587196105379
CH25H	4.49416867650565
LOC81691	3.76467573071545
CYP4B1	10.1325409913918
ALPL	4.6657573706945
FOLR3	4.20560012660416
CHST3	5.73731502059311
TRIM62	4.10346758974922
MAP3K9	3.15166166748561
ABLIM1	7.74540485120398
BTAF1	7.49829703728193
MAST3	5.76542491608496
RBM35B	5.80272066219293
ANKRD25	6.18341337161152
RYBP	7.57313390357675
UQCRC2	8.63654906373466
TTC26	4.06224299213823
ZNF22	7.74177010692712
MAEA	7.59075252922442
RNPEPL1	3.94799687128505
HYAL1	5.48518146077014
PSD3	4.11519466194508
AGR2	5.76835446712056
HDLBP	7.23015064289231
GNB3	3.99382950011351
HECW1	3.46381619782575
ACTR2	8.35086676686849
HMGB1	10.5793419510141
EDG1	3.84004035750501
HOPX	7.73709361237146
ZNF304	5.67590859104931
OR12D3	3.27022031724816
METTL1	5.600735741245
PSPH	4.50664365883855
SOAT2	3.40898971159634
RAP1GDS1	6.00692816939363
CLCA3	2.92304751371653
DARS2	5.10485897655351
CDC25A	4.33143472427048
RCN3	7.1230701063202
CREBL1	3.81541916243543
PTGER3	3.64452723381957
USP29	3.98772598889055
ARHGEF10L	5.06039875628624
ADAM30	3.02161508411483
ATOX1	7.35722055178317
KIF26B	4.09177433045775
C17orf70	5.13530221836142
STT3A	7.19063793470931
ZNF225	3.17809340524922
DNASE1	3.23237774072823
C1orf106	8.47765933998224
PTN	5.8806894968523
RAB6IP1	7.09731428735623
HECA	6.89970338512012
RAE1	7.53989289037571
TNIK	5.40887196507827
RNF122	4.14241856734944
ACTN3	3.45046056124028
SLC22A18AS	6.26632160338062
CCNA1	7.00848914800773
ELP4	6.50563082976021
FAM65A	5.63279046001366
IL26	3.34401762690829
RYK	6.49561096429179
QARS	9.31750411641591
RPL10A	11.3916223799546
LRP3	5.16805246262686
OR2S2	3.09307642634126
BID	6.38535517192349
IRS4	3.26881509879426
MACF1	7.9102809501162
CXCL14	7.96471084575568
SEC24D	4.76775175985818
LOC374395	4.05984530598808
TGFB2	3.60009903951052
CHRNE	5.62851395784158
MDFIC	4.77814963779270
HSPB8	4.82070271735459
PRDM14	3.63134727075018
MNAT1	5.5347299726456
ADD3	8.58138760071096
MBNL2	5.58017493859624
KLK6	10.0416304122994
ATP6V0D1	7.65890050205378
MTA2	3.39918885601345
TMEM111	8.64250941875298
KIAA1279	7.56761588036307
LZTR1	5.13587348976919
RAP1A	8.02254272730174
AXIN1	5.70798907313363
POLR1C	5.95439530832805
TRIO	5.05521804789784
NUBP2	5.66504374414641
ID3	5.87664452716806
TM9SF1	7.65937382144993
POU4F2	2.6903631513862
ZNF473	5.05275807814625
IQCK	6.30523250894164
MTM1	5.80100196916969
GPR107	5.74598517584602
CAPN3	3.92222760154194
FLJ14154	6.6062040105172
RECQL	5.84749717219446
AP1G1	6.47395899421944
CTNNBL1	6.07265486910278
ENPP4	5.05626576865694
PADI3	3.24185313347292
ECHDC1	5.16315119948134
RNF170	5.5311478575572
SMARCC1	6.91241564251494
C16orf7	4.31143568893282
CG018	3.90388726874469
GNAI3	7.96251373549055
KCNE1	3.33633738600065
POLG2	5.90116944267518
CD4	6.35286472533433
EBI2	6.52728990663353
IRF1	7.52028116639564
TPD52L2	7.79137188008902
PTPRE	5.27611176504881
PTK2B	4.00997226560650
SDHB	6.71393865488083
SOX4	6.31205173031442
TSPAN3	9.01950216153303
RHOF	6.74831520005833
SH2D1A	3.4921992826203
PTPLAD1	6.58790830571994
DUSP22	6.06654220890167
USP20	4.83960084665065
CALB1	3.19875960748105
DERA	7.16816267027004
TMEM118	5.68973111628271
MCRS1	5.00115199568523
C18orf8	5.43356952365176
FLJ10241	6.6750573631115
GINS3	3.92058356136668
C19orf53	9.19780250820808
TPP2	6.91694221176652
GJA12	3.76724378753088
PKD1	3.9320900994727
ST6GALNAC5	9.9473556691787
JAM3	5.80079347960927
CHSY1	7.66228590161184
LAPTM4A	11.1213479098756
TRPM8	3.53646351264999
MYOM1	3.70869114060099
PHKG2	6.42820769765901
EXT2	7.07941202665506
MOBKL1B	8.29615290730668
DIAPH2	4.88793315592444
DOLK	6.00583987414054
TUBAL3	5.00241948577842
CRYZL1	6.57681231050332
CLN8	4.61943830651924
PTPN12	5.61404118911251
ABL2	3.67098401461408
ACVRL1	3.51286702518223
C14orf156	8.21605679186446
CRY2	5.46198395859902
PTPRZ1	2.97452294779892
LAMP1	7.90855992495816
PNPLA4	6.4266394522362
FCGR2B	5.96933408257881
DIP2C	5.82774585019941
RXRA	4.7626722821674
MAP3K5	5.64210855844116
PDLIM7	4.13393425576720
ALKBH1	6.62786035278939
ARL14	2.83718874556408
SNIP1	4.21740160877263
CLDN11	3.35555367618857
TIMP3	7.22595935083917
CIB2	4.17672831464962
HRK	3.73880446413096
MXRA8	6.84980985907115
RGS3	4.73898099193823
SPAG16	6.84449047058503
C4orf31	3.48199400188073
FAM5B	3.42521449441682
ABHD4	5.92531212081619
ARHGEF12	5.99728450567436
CCR9	3.13886142236980
NFATC1	3.97391225557937
RAC2	5.92087718332444
GLUD2	3.59948214753123
SEPT10	6.04977145762784
UAP1L1	3.54955202860202
RPP40	5.0215462958686
SLC18A3	3.17057578986180
YOD1	3.09566196870598
RALY	6.96976829186721
TBX5	3.35200286732129
NAPG	4.41307973988413
C14orf45	5.09380197349893
RHD	3.26182907800600
HMOX2	5.75439526755051
DBNDD2	7.59586434782644
YIPF4	4.65905527911803
ZBTB22	4.79212034409716
THAP10	6.12553880759592
ANKRD10	6.84930506304818
PLCG1	4.91053706045914
TAGLN2	8.29308373319441
SLC16A7	3.43847220500801
HTR2C	2.89168906403563
TSGA14	3.49876023586757
MDH1	9.97321598224886
ITGB4	4.96305807764652
DCBLD2	3.86112231697355
C5orf28	6.04704151414093
YTHDF3	7.17322970118868
FMO4	3.9458829734589
THYN1	7.49361202530948
OTOR	3.21352729693451
PGRMC2	6.68580329133733
DRD5	3.10020482895714
TMEM30B	7.19196313457118
PAQR6	5.66273660168174
UBE2I	5.96116041714467
TBC1D5	5.49480957297551
C8orf70	7.15593613020477
HRH4	3.11540455953507
ANGPTL3	2.94247781524051
MYO6	5.88478900865606
GLRX2	6.75613430882889
ATP11A	3.83730300688358
MUC16	11.6446714598305
SLC25A5	10.0496579722986
MYO1C	7.21598335099768
RBM23	7.66960903965543
FAM89B	6.86732540628149
FAS	5.97829770170255
KIFAP3	6.94035446489635
NGFB	3.63640203189605
C1orf63	7.21984015372927
PERLD1	4.81074989121499
GLRA2	3.39153073986099
BTN3A2	5.77239653484725
C17orf59	3.51402967408427
HSPBAP1	6.10975144234267
CSTF3	6.97088693786427
PRKCI	8.4414200720612
OSMR	5.08526383491982
SOD3	3.89537447500503
ZNF574	5.73270445673684
CYSLTR2	3.44989698274066
RPL12	12.1304596452272
WIZ	4.93081303049867
ALDH4A1	3.9413625280114
CRYAB	8.36652379301423
RNF17	3.53183415937677
NEIL3	4.12022585179515
COPA	7.45010370830635
KIF11	6.15175084163776
SLC26A3	2.97220250125641
SKP2	4.89978053953422
ZNF175	5.01055593496196
PARVA	7.08356242949142
JAKMIP2	2.87943124837785
C8orf4	7.01736727837582
PTHLH	3.17526689381305
RNF34	8.0402059282529
PKLR	3.11422781794107
PCDHB17	3.09001402077404
CD36	3.95449754815684
CCT2	8.7712000877376
PRKG2	3.90093865032525
ARF4	9.6122739184004
SIKE	4.48384172623443
ANAPC13	8.45825903357304
MBTPS1	5.72967602326838
SLCO3A1	7.20059273632175
ZNF692	5.99120557417285
GPSN2	7.83616075692164
NCF2	4.43255693721848
SH3GLB1	8.20675892283329
SLC12A6	3.33753996893867
MRPL48	7.5237920056362
HMGN3	10.3235383294111
SUPT5H	6.32204517592512
XRCC6	8.70311666981627
SOS2	4.65729554961673
PAX9	3.11709865794637
CCDC99	4.99922234287384
NNAT	4.03966927152263
USP16	7.29609253745804
C20orf42	5.72635018398633
LARS	6.77629737901672
SCML2	4.8591077174696
BCL9	6.49343514161601
ABO	3.44009141231508
TRAF3	4.43666401954522
LETM1	4.00858420621823
PLXNB1	5.66416513335507
NIPSNAP1	6.76703410082055
USP10	6.57047985355638
F9	2.99042091014535
CNGB3	3.84162855215851
LIPE	3.44300181853341
C12orf52	6.09415470163273
PI4K2A	5.0570110535725
KIAA0515	7.26891744387708
MED8	6.8726250989188
TEX261	6.12330901933722
STAT4	3.6432811853556
LY86	5.39336701953466
WDR32	6.67944960204493
FLJ13611	4.60707560877416
SNRPA	7.90962880268015
ZMYND8	9.17122750673269
GATAD2A	7.80292177583812
PDXK	6.89345318880076
PTGES3	10.3711708308665
C7orf42	8.70736692641231
TAP1	7.76470184692123
CYP11B2	3.69246055893266
ETS2	6.30631178323308
C6orf166	3.69931562506540
PRMT2	5.51721534631444
PRDX1	10.7502840757019
FGB	3.31029602580575
INTS8	8.82582359607711
COX17	7.44074208390933
C16orf33	7.81498410951697
EPHA5	3.02314469023017
PIWIL1	3.04379211703642
FOLR1	9.0822851791892
FREQ	4.99517901946792
KIAA0082	5.69336337727151
TSGA10	3.74176784430198
TMCC2	4.70720881964271
TCF12	8.39053281022428
FAM130A2	4.16882526929464
MYOT	2.98406715173869
HAL	2.99160531437635
POU4F1	2.99095551804119
SNRPF	7.72555286234246
BCL2L2	6.20451607143829
CUGBP2	5.33571500436953
EMG1	6.58973411364903
PRRG4	5.72244599095897
HIRA	5.99740011881593
MERTK	3.61892258330189
BAG1	7.03356028704875
MYNN	6.71073676549846
CORO2B	3.69378788744251
ALOX15	2.79161472142578
TBXA2R	3.70274656795209
RNF144A	6.21017012279556
MARCH5	7.09994344411107
CST1	3.12067231210851
NUPR1	7.39170352705212
DULLARD	6.00876233801244
DCLRE1B	5.19852267774761
ITGA8	4.57255694912964
CCL7	3.58656196964772
TP73	3.46681345848236
PRKCD	6.8001893610481
NDUFB4	10.3175297858005
DSC2	5.22106031684705
RBMS2	4.64194522937123
GRIK4	2.97505499173307
TMPRSS6	4.10762176900164
GLB1L	4.35861619302626
COL4A3	3.1172459665022
PUS1	6.50801814741294
MYO10	6.49220967548449
PEX1	4.3166469659938
OLFM1	4.07746624285275
RBM19	4.35716550363931
RET	3.33939103770962
TAPBP	6.61208073438197
RUNX1	3.86167183317633
IL1RL1	3.59481446261301
ALX3	3.54081398392816
MID1	8.00929096248371
C14orf138	6.71144169870042
GPR64	8.49734424327703
SNX10	6.29609715983274
MYO16	3.71040687293794
DBF4	6.05393665022585
POGK	8.40271596151971
MAPK9	5.42977947492263
RIPK2	6.8056758860961
LRRC31	4.01579019497759
C8orf79	3.62164623958347
CLDN7	7.17127515942522
EFNB3	4.41743213206905
GLP1R	3.43315484276623
CSTF2T	6.3072411179447
TRIM37	7.55516062824169
GRHL2	7.53648070591844
IREB2	4.66520990177263
GRSF1	5.53766180782746
CNR1	3.03420402718838
ABCC4	10.2154331659315
DLG3	4.94062679738044
ZFP36L2	6.69779384065675
VGLL1	7.65694906151342
IL1F7	2.96217232490308
NR2E1	2.92254729297008
MS4A6A	6.85011728864495
FTL	9.3700915150744
DYRK2	6.7079782289329
PCLO	3.49242228482626
ARIH2	5.35914913270101
PCNX	4.24814459352661
ANXA9	4.53432342652317
SRR	5.09568224810168
SCNN1D	3.28736828956503
NOL3	3.91835319155992
IFITM2	10.8409329959741
ARNTL2	3.64563941413694
MRPS18A	5.83746413173129
ASPH	4.45243103983264
PVRIG	4.71882455202137
CPA2	3.37641370950114
LEPR	3.32556513597587
SH3BGRL	8.39736637447052
C16orf42	4.67422826574941
C9orf6	7.25153687518556
ERN2	5.83573075858453
SYNGR2	9.11017438687989
CDKN2D	3.49778229243686
PITPNA	6.54120570501455
PRPF4B	6.07946297333716
NRBP1	5.31923315660075
SLC43A3	5.89706160794022
SLC25A22	5.12311937648594
ILK	7.5791965690385
SLC22A8	3.42042518817481
SEC14L3	2.94326743064945
MRPS7	7.3121915015602
SLC22A1	3.25342770174037
BTN2A3	4.03228455771791
RASA4	5.73850721381155
PITX2	2.92179109883287
CCNL2	5.79520834303286
GJA4	4.81209541878788
FABP3	3.63988649192202
MYBPC3	4.04953766477884
LOC728215	3.80868486493071
TRPV2	4.04322658321175
NIBP	5.53833140021078
CDADC1	3.49396633824743
ZFHX4	6.65899178005118
TFPT	6.64731316113664
TSPYL2	5.84217949869735
EIF2S3	6.91907080682265
ABTB2	4.09979756789022
SOX30	2.86117978695174
VBP1	7.8230468626808
DKFZP564O0523	4.15729774085966
MORC3	6.44913793763189
BHMT2	3.23671510389370
FZD7	6.7545520587817
CDH18	3.53469827471504
CHL1	6.50201146277994
PMS2CL	5.64122236994384
TBC1D2B	6.56617333746718
FA2H	3.08259574630844
TTLL7	3.24271765212232
SPOCK3	3.43819716766706
SLC13A2	3.78913321223783
AIM1	6.49164077003448
GSN	7.41783307568665
EGR2	8.15613231222748
SMARCA5	5.65885758414968
GARNL4	4.97632052010873
WWC1	7.96168169258704
PLEKHG3	4.74826431580984
PLS1	5.8410600180798
DGKZ	5.16836071673635
EFNA1	7.86865924331458
ANK2	3.72355137906294
PAGE4	3.0431095773096
SH3GL3	3.739381886424
SENP6	5.67862388531149
AKR7A2	6.8446235964488
FKBP10	4.78786520520992
RIF1	5.38212634688265
PRLH	3.17376999143881
VLDLR	4.99685927631014
VEGFC	4.60125619183915
LARP1	7.89544908763849
SRBD1	4.21540828046302
DBT	5.50444853892196
ITGB6	3.38136102074608
CGGBP1	4.91068398999171
SLC1A2	3.21267166842389
INVS	3.75804444973015
MPO	3.22350211788949
ZBTB16	3.27104449166714
TADA3L	5.24914572234649
MOBKL3	7.39151159827677
PDGFB	3.75954892292967
CUTL2	3.10727423444451
RFX1	3.11910925452908
KLK2	3.29037861834778
VIM	10.5481307042146
REG1B	3.18892774641881
SUMO3	8.2644911371089
UQCRB	8.22746538260543
MLL4	4.04894578517690
LGALS3BP	9.94649511356228
DKFZP564O0823	4.74331886378661
MRFAP1L1	7.08081134828862
SPR	6.38692472544422
HOXA10	3.70284060796812
NGB	3.17621561585966
LZTS1	3.38030700995226
ABCE1	6.47987090615522
ARHGEF3	6.8418056993341
ChGn	3.95820514347022
CSNK1G2	6.56029516245852
SUPT3H	4.02989935400938
GABRB2	3.99277241315566
MGC72080	6.15943053202919
SLIT3	5.92588733582444
CD27	5.01120046321051
EGLN1	5.54631786619288
PEX13	5.04116615926351
MAN1C1	5.55226206365322
RWDD3	5.85443060874294
GRIN2B	3.14682423434482
HSPA6	4.40515172320939
ATP6AP1	8.81457249183298
NR1H2	5.2475793061264
PDK2	5.35588013672789
PHC2	6.39966256422685
LIN7A	3.12930408712273
SLC38A2	8.87363138176667
FAM83E	3.38715895265918
SPHK1	4.14212575915314
TRIM26	6.53335171620944
C18orf24	3.51843945462705
C15orf29	5.37229358477866
ADAM9	7.6350531537386
RUVBL1	7.7612952615112
TMUB2	4.73979152650673
APAF1	3.5789767991921
GPR176	3.49489976392901
MYH11	4.58343207556628
NEK1	4.41554746668275
MPP2	3.91707173200344
TNK2	4.11643851822854
C12orf24	4.94253687689273
MATN3	3.91696389036606
ZNF289	7.00622881650733
AGK	6.52945962753197
IFNGR2	7.66172026288143
NDUFA4	10.0572976881314
ITPR1	3.90913718614494
PKP4	7.35493549707719
DUSP1	7.5957922019168
DDAH2	6.39901461535533
ATXN3	5.36135095269141
TRIM27	6.43726098783151
LUZP4	3.67037671456877
SETD6	5.53992116223234
CDC42EP2	4.47862805791342
P2RY2	3.48916037885121
SLC45A2	3.08211459871976
RABGAP1	7.68564397969166
CHP	6.87096931328061
GPRC5A	6.89844510301614
SOX17	8.12992158968258
PAK3	5.33998710688405
ZNF259	6.16999471005933
LOC63920	4.81633526697033
TGFBR1	3.2349384378882
GBP2	7.5515884641424
MRC2	7.48041648843474
CDC42	5.5938854006263
AOF2	6.39339124306564
LRPPRC	8.46382230805087
CD97	4.79083458252047
SETD5	8.31835455116334
NINJ2	4.20241890536837
PTER	7.0383193868094
POMGNT1	6.09893757738054
RRS1	7.05456507142255
HRB	5.82972186421101
SNX2	6.54396011350583
ECGF1	5.0466304527464
ATP1B2	3.77926247810466
RBX1	7.75232551533915
LOC400506	6.50206611004338
COL4A3BP	6.90410316145544
C6orf97	5.37937294625056
GRHPR	8.29430523029366
TSNAX	7.70545299686219
TAS2R1	4.00223421555245
SEMA7A	3.36958643086382
ZBTB7A	3.94204166852891
ATM	6.56433384724279
TIE1	3.48631383749939
PCID2	6.50536563785189
HIST1H3G	4.79364081283061
EDF1	9.0849932430579
GTF2H4	4.18032334504325
NEUROD1	3.25109011833432
LRRC15	6.15052064993032
TFF2	3.67970827307558
PARP2	6.66788466027081
WDR60	5.22839831282995
IFNA5	3.17783390023035
ZNF134	5.36342389252798
GSDML	4.922031105438
SMEK1	6.5539955285936
PCGF2	5.20970917876132
CYP2A13	3.57844329497896
TNS1	7.21784841961698
MDM1	4.52236601657107
KCNH6	3.22561330143322
SMPX	4.26707512105436
CD9	11.2503062257281
SRGN	8.37897360051476
ALDH7A1	6.49459902411039
EIF3F	9.7299411912508
VDAC3	6.95442237773793
CASP7	7.23347003380822
KCNJ10	3.06366564023988
EDEM2	6.43763347555365
CCNJL	3.56268845460289
CAMK1G	3.40345691295718
AATF	6.42873585969832
CDC20	7.54800166939937
E2F5	4.45647975502605
ACSL5	7.28819455922918
FTSJ3	7.11578886923701
PRUNE2	7.51441115607563
LYPLA2	5.982912217129
C19orf56	8.7181003221208
FAM30A	4.29514057302442
SMAD4	5.8551510638403
AFM	2.85731995589323
ACPP	5.49914942681144
G0S2	5.50783588520662
FCHSD2	6.59757453735341
SLC4A7	4.31268758707173
RRP1B	5.99850521259899
STAT6	6.45467895389445
CCDC40	3.55420531598194
GNL1	4.37948757243775
ZNF195	7.86194078789102
GART	5.26281215846736
THOP1	3.56024955849288
PER3	5.68632868123472
TRIAP1	7.90181253779906
SCARB1	5.35816557533882
ADCY8	3.36201282442393
CACNA1F	3.24678886493519
C10orf10	5.70209329615479
SFRS8	5.99143621036513
PBOV1	2.95503942251839
GOLSYN	6.88775470524225
PSG1	3.16134812091758
DHX34	4.29393801999888
CAMK2N1	4.34294884875269
FLJ20433	4.32379310703216
GREM1	4.77737843658068
NFIC	6.10011802684168
ITPR2	5.11532581182498
QPCT	6.12109111878423
PRKAG2	5.6237782531342
H2AFZ	8.32065224515104
MLLT3	4.95188185411006
CCNT2	4.54461110815312
PLK4	4.42648577147439
H2AFX	4.93230884259753
MED16	5.45994534878083
PLEKHQ1	6.63942274387733
GOSR1	6.32903463488091
BTG4	3.02777053377526
RPL30	12.3725003091023
PLOD3	6.88259855472346
ZBTB39	4.98663942296466
SHC3	3.95794345778572
HAVCR1	2.64522688680456
DYNC2H1	5.28323689421822
WASF3	6.7014044034251
DRG1	8.63816763581757
SPCS1	9.61405523495264
PRR4	4.43765391958952
KDELR3	6.7390726995528
SRP19	8.0474364822403
GABRA6	2.82535663265081
RNF5	7.03271115911573
MFSD1	8.60525286288972
KRI1	5.57387504967005
LRP10	8.71042421545757
KLHL25	4.60968116237163
PUS7L	4.39402575469634
MGMT	6.17513635955183
BUB1	3.95938629900079
RNF138	6.92449177339434
MYLPF	5.20345480039881
HOXD1	3.98946709043190
DYNLRB1	8.86139516065457
AIF1	5.57596618750052
HCN3	3.15178722187024
CSH1	3.11023111002509
MAP4K5	6.1755251858498
CHODL	7.17599900713012
EXOSC8	7.45286911715165
LASP1	8.39711995533475
SLC28A1	3.61248541229737
PLAA	5.22716818086327
KRT6A	6.62290987813884
MYO7B	3.55229208793575
SEH1L	6.24506621763777
MTNR1A	3.26491515687693
TSPAN5	4.19237063202265
MCL1	7.23166021737275
EHBP1	7.1403492483108
CDC45L	4.13580602608302
ATAD3A	4.499942209355
PRNP	8.22305955974724
OSGIN2	3.43672272369607
DARC	4.66544045173907
SHMT1	3.84326580693343
POPDC2	3.13083902345549
CRISP3	2.81341092085732
FBXL8	3.41617076369638
TRIP13	6.94328120437724
C1orf113	4.40846139627451
NEB	3.18714000035067
