Hybridization REF	IDYLS_p_TCGA_Batch40_PopMarius_0810_HT_HG-U133A_96-HTA_C12
Composite Element REF	Signal
RAB3GAP1	4.95733996564957
NXPH3	3.90340656395303
KIAA0953	3.61315917359754
CROCC	4.02877751267854
CCBP2	3.62537854283604
GPX7	7.60801133834108
TGM2	4.40984383092579
STAM	7.49150817255774
BASP1	5.25728424471755
ZNF202	5.08772115629811
ACTL6A	8.12749265796838
POU3F4	3.66522443423195
ARHGEF7	5.54565409194648
SLC23A2	4.08977647855657
TBK1	6.38089222631495
CRYM	3.92710238320886
PKD2	4.89018605523374
STX2	4.1986604044468
ACTL7B	3.06711131905496
RPL29	12.0953368156609
NR1H3	5.4485601055281
MPPE1	6.62672969823489
CLCN6	4.35657017819839
C16orf59	4.95578442251887
AADAC	7.34166187602718
SQSTM1	7.2569469242126
TCP10	3.60344467742634
BIN3	5.5806552498622
DEFA4	3.37404024333287
HPS6	5.56753929060529
ZNF197	4.18435296954344
MAN2A2	4.86136297497979
PTOV1	5.24384862433
GABPB2	5.91045864922394
KCND1	3.44883985254217
RNF208	3.86013275478891
PTPN11	4.91988142453562
ZNF274	7.08231230774781
C7orf26	5.06242845549084
ATF3	7.33395363233029
UCHL1	9.21320718185039
APOL6	5.46455634432896
PLK1	4.37467987235366
NPHP1	3.47676461815524
DAB1	3.5419127558608
MLL	4.06043504069249
ANKRD15	5.9456500277945
C1orf218	6.34437109147994
DDX47	9.4005283454278
ATP8B2	4.78067822612288
ANXA13	3.82111638634791
RFTN1	6.16044619751757
TAPBPL	6.46899535531475
BTG1	8.09820416581868
DPP4	3.69685665739903
KLHL23	6.95384040664711
APOC3	3.56081000236511
NPPB	3.43402851382667
ZNF148	7.02753196687272
CNOT4	3.92959523658311
HIST1H3I	3.25961656218374
IKZF1	3.93418504743402
ZNF141	4.50991680354147
PSMC2	9.62642224748437
APEH	7.35386212962873
GGA3	4.51133933863428
OR2J2	3.22839787242599
KCNA2	3.14566274817489
ZNF749	3.45647210960292
LPGAT1	6.48518526960012
TMEM159	5.2974408023958
PCYT1A	3.93179965252821
BRMS1	6.22967550582239
CHST1	4.10070227601926
LGALS1	9.67528591409915
THOC2	6.53683116678716
TAF1B	6.59573996784734
GPR173	3.60576592309335
CASP10	3.71293206008181
COL15A1	4.49229672806572
ALK	3.77948682681821
GAN	3.34958130726719
EXOC6B	3.39559479873685
PCMT1	7.72833813670869
HIST1H2AE	7.61268990191246
VAMP1	4.43018351181727
HDAC5	4.89497323880829
SRI	8.0898566332279
HLA-E	9.70519468176396
SLC25A32	6.48501754868833
FLT3LG	3.49860771935231
WDR1	7.16075223473152
ATP1B1	8.78733088475884
SGPL1	6.44540680844113
AFG3L2	6.19390054231488
C5orf15	9.39143476717092
SWAP70	4.91649945986302
UBXD1	5.34920576067183
TRIM31	3.23673655948052
LILRB4	3.35007806109884
GSTA4	6.84969238497428
ARNT	4.01382952965983
CDKN1B	8.25971295402535
SEMA3A	3.27837246111163
FOXC1	4.41146586067499
HIST1H3B	3.57420522419545
BTRC	3.63900412770362
LSM14A	6.68639504954022
IQCH	3.48253570473749
STEAP3	4.88481145524075
YEATS2	5.79676486596082
CABP5	3.50441895710974
TRIM3	3.48410426420802
FGG	3.08639364379236
ABCA1	5.03221526722294
HNRPM	7.01612289290075
PLSCR2	3.58272568105316
JTB	9.6380590065363
PQBP1	6.81658566076916
CLEC2B	5.77327636491367
EDC3	4.34958211711107
REST	5.01880157943508
THBS3	6.40157901824864
EVI1	7.96732636197983
MGAT5	3.64710649244692
TSPAN8	3.45213740582085
DYNLT1	9.84883169808672
MUC1	8.4158339460317
IGSF1	3.66532659112045
TEAD3	4.60378569557502
ATP13A3	5.60288945919598
C3AR1	5.15941990671071
STOML1	6.6829205597802
EFNA4	5.78358289234598
HAO1	3.59830369102066
USP24	5.14087329071484
TWF1	7.1088536687823
MRPS17	7.87501482508948
MYH9	5.38247112576733
C9orf9	4.64464395788984
LBP	3.37089502636565
FSCN3	3.78589482117377
BDKRB2	4.24980470425814
HSD17B4	8.75830923367405
SEC31B	3.3149260204102
IDH2	7.62932048589843
SFRS16	4.94794347094722
AICDA	3.22427612089910
RAP1GAP	6.31105895103469
C1orf56	3.80366555412419
DCLK1	3.3013717123308
MEF2A	5.62539259021729
ASF1B	6.51999466702459
HTN3	2.93369965851486
ADAMTS9	3.26831511649999
COPZ1	7.78167957830132
SLC4A3	3.26775596478056
TAF2	7.7006982510464
KATNA1	6.45227216309562
STIM1	3.54489346828546
TBX2	3.67247584328718
FOXD3	2.80522577892043
RPS4X	13.0652828336979
PODXL2	3.74655983435775
C1orf176	3.56028419897692
RPS3	12.3115988006149
COL21A1	3.53122854589155
RAI14	5.87624741652508
LRFN3	4.06861232471910
SRPK3	3.66867110481766
FKBP14	5.15515468750756
TNNI3	6.02256677000671
CXorf9	3.92387675046662
REC8	6.91197003662014
HOXB3	3.62358381292022
SGCB	4.4023097529398
FRAT1	4.71478381137585
CLP1	5.95223948568135
MORN1	4.55588731434584
DUOX2	2.91173410952681
TSC22D3	6.67266725743885
ARHGEF2	5.90838877236599
CASP8	5.23395869300685
PRKD3	5.80449856015392
CFH	6.00753753691542
NRIP1	6.97006234525097
TRO	4.6018671131838
BNIP2	5.90369414192952
DHX30	4.83844723860439
TBC1D22B	3.11156967049968
GJA8	3.71237827513275
GPR52	3.13908055541456
FGF20	3.1968234666764
CASC3	6.15719872990886
METRN	4.34912772326773
KRT3	3.28222931258167
ARF1	8.87585666313856
MOG	3.34143344627781
ATP7A	5.02925402685782
CCNG2	5.34587028687475
PLCH2	3.6760142999254
ITSN2	4.89794513760012
GIP	3.27081258428442
LOC390688	2.98128366603336
LOC89944	6.20031629133915
PSPN	3.75112629863929
HOXB13	2.97414155809595
MTMR8	3.85481646213803
UBXD8	6.98685169905439
GYPE	2.97588801635231
SPAM1	3.28625866751022
PPP2R1B	4.24706973489016
CNN3	9.05266257015007
JAG1	6.60058512704976
HIST1H2AL	3.49441884311834
CHGA	4.57290719609217
CACNA1B	3.59462302636639
PAPPA	3.52824936958033
RAPGEFL1	3.89962207815412
RHOA	10.2088667576575
CYP4F8	3.42919677320753
TRH	3.70153247883070
DCTN3	10.0504294301253
NT5C	5.69393928569952
ZWILCH	6.73714540801971
SLC1A5	5.01621983031464
CALCA	3.25226494261325
VPS41	4.80872551305036
SYCP1	2.93991310363485
KIAA0174	7.47364593034604
CXCL11	7.22429069573924
ZNF639	4.66791594442778
CACNG4	4.77527640624261
TNNC1	3.51963817229953
GFI1B	3.02007198212236
C11orf58	9.15550477552745
PSCD1	4.43825022463689
NUDT18	5.21427613028819
CASD1	5.0063026198003
LPPR2	4.21291667304913
TTC35	6.45746091557205
SMC4	7.69439455424547
ZNF771	3.44944162878932
TTBK2	3.98104268810472
GJB3	3.74102551172527
RGS19	6.27841287447122
SFRS3	9.47155019551313
HLA-DQB1	7.41141232670252
SCRG1	3.76239927449682
NRAS	7.1160561271521
FBXW2	4.80505835518047
SIX3	3.86637726019095
DUSP26	3.36541255831469
HDAC9	6.74080117313235
ZDHHC24	5.55208108374734
OGG1	5.45791399625509
DNAJC3	5.825858330874
LITAF	7.9760178597835
ZNF410	7.78867383156613
APLP1	4.08645843674919
AFP	3.19381979999975
OR7A5	3.66074237183894
ZW10	5.73944647657973
DLX4	3.45525998577089
TUBA1B	12.0485683580131
MGC70863	6.3993900673563
C12orf29	7.4969201980582
CRY1	7.23561416469444
OR1D2	3.35676748334672
C1orf25	6.22849461126745
PHOX2B	3.78479826739762
CUZD1	4.10047835784012
SCAND1	8.27945259741363
MYT1	3.68213584432588
VILL	4.46212254344042
PPP3CC	3.78409882777482
GOLGA1	4.07370683957081
ZBTB43	3.86019765403957
VAPA	7.98723321414123
MEA1	8.46086680333064
STAP1	3.58315176340908
PIK3R3	5.55624268385534
TGM5	4.02491999931976
SLC34A1	3.59966068294751
USPL1	5.84485629777006
DLX6	3.50116465144126
FBXO40	3.4392731571758
NKG7	4.09634905608418
BRF1	3.81498841083946
CCL27	3.79521101891164
EMP1	7.8449830706787
ACTR6	6.38242085889093
PFN2	9.65540275641738
MYBPH	3.40439786815793
CHCHD7	7.96978488829421
TCEA2	6.83905699005657
PPP1CC	9.53503504445787
COG2	6.91886560238944
FLJ20294	4.29187117530681
TARS	8.03874504483923
ARHGAP28	3.39944026801573
TRAPPC2L	8.2335692123963
CCDC109B	6.36568287250099
LGTN	9.4395833701819
KCNB2	3.03624522893794
USP13	4.07447649072348
RPS2	11.4769067333902
C17orf75	6.91093005886662
FBXW4	5.52330662147926
SLC2A8	4.99747540883125
WT1	7.03426532879236
SNRPE	9.62987029465259
LEPROT	8.92034803918288
STK38L	7.60101152407355
CUEDC2	7.22970557314501
IL13RA2	6.92902872454617
DDX42	6.52798377089179
TXNRD2	3.76176384756681
C4orf19	5.28640758773961
TNFRSF4	3.97225720271166
AOC3	3.36653179688428
MTHFD2	8.80082408365685
KSR1	3.42026210460307
SS18L2	8.84032230806443
OAS3	5.48798964618078
SLC22A11	2.98845725090528
LARGE	3.7370623483611
LIMA1	6.21792398367215
STARD3	3.64967193952704
VPS39	5.2154704933294
ZNF236	3.99090048256828
C8orf32	8.02394618397075
GABRB1	2.80237673233282
ZXDA	2.97064228621904
ODAM	3.50435894296323
MORF4L2	11.3193850519982
FBLN1	3.92714136577415
PRKAB2	4.030422648935
AFF4	3.34662531943653
HSPB2	4.37721701864576
ZNF76	5.82414786194214
RAF1	6.88655209715743
SUB1	10.6608877054112
MRPS33	9.93839644170459
ZIC1	3.24575970071730
KLRK1	3.58918742551941
LYST	4.03184521309317
UBE2M	6.98194645262599
RAG1AP1	8.0628363580318
ZNF281	5.38516805915961
P2RX5	3.59152668369248
NCR3	3.69128901077615
ST8SIA1	3.26314252154243
HLA-DPA1	10.1663351975255
FKBPL	6.21017012279556
ANKRD46	6.99124130529886
CD248	4.76792437719452
SNX4	6.77333794600926
CCR2	3.57951551537398
ZYX	6.34020027840265
SMOX	4.06551047342554
ZSCAN5	4.79577323979754
RIMS3	3.7359382512663
NACAP1	9.2762931203753
DRD2	3.96645651689774
COPS2	9.50560430064902
CEACAM4	3.72508693021867
KRT76	3.33088570298473
SOX3	3.24755743172985
GATAD1	6.81658068066087
AVIL	3.97531123038574
LMOD1	3.59685627268324
FCER1A	4.98809027896442
TMEM112B	5.23164630267862
HIGD1A	10.5302360514343
CALR	7.5968856105335
ADRA1B	4.07628358083411
SNRPD1	8.66547905387095
LTB	5.86741788648207
NCAPG2	5.6622434103264
NEU3	3.31227336326632
KCNMB1	3.26216081349375
DES	3.79109262164308
BZW1	7.88879767856633
ITGAV	8.64840169118848
ZNF221	3.03738641828987
LENG4	5.49187926802991
C20orf3	8.50786370375431
GDAP1	3.60841151885909
PIP5K1A	5.09528546053356
PCNA	9.06487726657721
C1orf34	4.88537502014757
BEST1	3.46389276081793
RBBP4	9.25555882069506
MMACHC	6.00463230313238
REV3L	6.09239648917428
PHKA1	4.82745677883574
PRKAR1A	8.25757343712889
AVPI1	4.92751729900493
HSD3B1	3.99444839513466
ATG5	7.75481534408233
SARM1	3.69786848367395
RAD52	3.76340072559136
RGS7	3.00962721246027
CD207	4.34648695117632
HMP19	3.3185742526909
TMEPAI	4.39839782216261
ARL17	3.50600448710065
MYCT1	3.19576327682583
GM2A	5.09760218782431
SCGN	3.73390056788778
ETV4	5.35838184646519
MPP1	4.84506550539209
CD2AP	7.60271438075583
CCL20	9.01428903897083
CCDC86	5.05447879152413
ZFP30	6.36005068543665
MYH10	7.45690031621313
CTBP1	7.86608082490814
MAK10	5.94173289397139
OR10J1	3.68750223375586
TMEM9B	7.1594699528169
DNAJA1	10.0836390350545
LOR	3.90104253908066
MAP6D1	3.69439997450909
LRRC50	3.81454589396706
PRKX	4.06147947537573
ARMC7	4.99945548617418
KIF5A	3.51478110206824
ARG1	3.54539250339284
PCTK1	5.38221832236635
NSL1	5.96497201174894
ASCC2	4.32182999264794
KIF2C	6.1147290312107
PSENEN	8.588582432492
FCRL2	3.09262876181371
RAB11FIP3	4.21070195840451
NPR3	3.87049707841545
CENTD3	5.41260176077938
KBTBD11	3.46561647205538
HBD	2.99336161265281
PCK1	8.86399235369354
IRAK3	3.36020705272418
OLAH	4.06931536340810
CNNM4	4.41325371080271
MYO5A	4.31686761804396
CYB561D2	5.48157404222206
MEGF8	3.72356606463513
SIPA1L3	5.20165790863033
ADAM10	4.64819462969314
ALPPL2	3.35635309793025
OBFC2B	6.40611428697794
GALC	4.71000814770885
LIPA	5.83351061131152
NAP1L4	6.45699704298186
MRPS22	8.46799490512632
GNG4	4.32113730834998
TBKBP1	4.03314166825684
PSG5	3.50224715985289
CAMLG	9.23602602015093
RSAD1	6.28703088333799
SLC6A13	3.64703949996119
AGPAT4	3.93337216279558
ZNF167	5.98116466316433
FAM53C	6.58252482414623
VWF	4.7879132176072
VTN	3.25326033140765
BAD	6.00406132385306
TPM1	7.92198018452936
PYHIN1	3.49301446710446
PDS5B	6.26021075630234
CIDEC	4.13184754291846
CRIM1	6.84526903481391
DHTKD1	5.53889852794881
SH3GLB2	3.91906316675518
SMPDL3A	4.96442733373981
SFRS2IP	7.31458227625531
FLNB	5.26263497816661
NOC2L	4.65789442769752
NRG2	3.80551796111384
C14orf162	3.24780005961784
HMG4L	4.906510257441
IL15	6.68475022531351
GABARAPL1	4.59365771423556
SPTBN5	3.77141320006613
C1orf77	5.83359949441186
LAT2	4.04143323163691
WDR78	4.46266676590467
SLCO1A2	3.25378546285094
LIG4	3.83513637333772
GSDMDC1	7.59769864562757
METT10D	3.78549746786226
ECSIT	6.38052130859253
BMP4	3.50883834468286
VSIG4	4.71920946147032
DIRAS2	3.10102429796619
SLC12A9	3.99018067453572
MC1R	3.49061820644655
TXNL1	9.82082530191736
GALNT7	7.56811222268018
ISG20L2	6.27535826438568
OBSCN	3.86565644472752
GBA	6.20155651176831
C6orf64	4.87453950400768
ESD	9.10179490225928
PNRC1	7.68637741574722
PPIA	12.6027845958774
VDAC1	7.88949625798791
CLDN17	3.88513619309649
TRIB1	7.62353302198055
MED6	4.97136234548710
TXNDC5	7.39736115139605
CD46	7.53633093974055
ICOSLG	3.97764013577279
RGR	3.31363192159383
DSG1	3.71693780506492
CCK	3.84927909787931
C17orf48	6.27434061290982
C1orf69	3.57170080460570
DEF6	3.58717639634258
SIT1	4.44068430337009
UTP14A	6.18358662097983
RPH3AL	3.77453624154672
NXF1	6.22839596400727
C20orf46	3.64283736261316
NHEJ1	4.64567811000983
SLC24A2	4.16329695181202
TUBB3	4.63399251460716
SEC22B	7.15767829913901
S100A6	11.1854435042480
CDKL2	3.14904359224412
TINF2	6.1422895458353
SLC7A10	3.17890400073448
SPRR1A	4.77964912972871
CYP4A11	3.17395187260345
SCEL	4.85069971761368
TES	7.85481446513448
CCDC70	3.13799987409611
SH3TC1	4.34912461788577
RAB36	4.81285386854626
GRIA3	3.37416644027397
CRYGB	3.34672486063197
BHLHB9	4.40221839880734
CRISP2	3.40693975731145
ILF3	6.69342974180793
NTRK3	3.22976218601273
B3GNT1	6.79142991135935
ZNF444	5.10176605409604
LARP6	5.75157827963948
FMO1	3.78909738281891
POLR3C	6.17041579465483
FBN1	5.98946509813756
SGCG	3.24933266942299
JOSD1	5.4991041604651
BEX4	7.84427907212105
INHBB	4.91556550021287
TBL2	8.84603263641671
HYDIN	3.22773314963486
RPS6KB2	5.40581665409654
ADRM1	7.5802315353033
DDEF1	4.70676284623539
PEX6	5.91084114960284
BAT3	6.72639280353907
TXLNA	4.77426587217398
RAB31	6.09288857251630
SCGB2A1	6.87874470629265
TMEM187	6.39740358832881
AIP	7.02392081100711
LGALS14	3.08052642038292
SLC6A14	2.95531112601418
DDX4	3.18602882732882
CTNNA3	3.60445776218385
PRRC1	7.07842089417117
AP3B2	3.89385207120978
TRGV7	3.17716751713650
LAMA5	6.89896343347054
PMS2L11	4.59327234323274
TMEM184B	5.28792524589615
AKAP4	3.65123009032991
ZNF292	6.32187539844074
C21orf45	5.6536980349935
ARNTL	5.02398475002086
CTCF	7.00713440092065
CCL2	7.25795404683491
SNTB2	3.9924140580488
KPNA1	5.56992790440521
KIAA0746	6.67613442403206
KRT81	5.43840202279677
ALDH3B2	3.80118476761069
TMEM41B	6.73582723916502
M6PR	7.39407444098608
S100A11	8.38320804027623
LAMC1	7.38790491212516
CCND3	7.84585600753491
COASY	7.34951948784208
EFHC2	4.41215477163981
DOT1L	3.39795045604274
CLTC	10.3052308386897
CLASP2	5.72206215268168
SRP9	11.1731412347364
EIF2AK3	7.14721393231587
GPR88	2.96574686075187
COL13A1	4.9604437313584
SMYD2	8.23038243538872
TMPRSS2	3.47155986997978
PBX3	3.96070911714135
SIGLEC6	3.37085672340332
PVRL2	4.77428226268612
ALKBH4	3.99544568370182
ZNF629	5.00021668186729
NXT1	8.60608831503022
CCDC93	4.13967671620566
TROAP	4.53188852127608
KCNA10	3.64667164479906
FLJ10154	9.17621637690117
ANGPT1	4.27978200560907
MED23	7.05002215711307
RAN	10.2968110688782
LMTK2	3.27363825790503
SEMA6A	3.32048657309655
UFC1	9.62866279685938
UBE1DC1	6.01303159783224
GMEB2	5.68010472606261
EEF1A1	13.049096894628
PSMD14	10.4816309471421
FLJ10213	4.50971074319431
CHAC1	4.39551883850115
PDCD2	6.49275146795288
MAST1	3.48866454839667
EPHA1	4.20707063859488
HMGA2	7.1364475078449
EIF4G1	6.12177869127614
ING2	5.18354194765266
C1orf109	7.18286486383011
INTS3	5.54100536608734
TRPM4	3.58519064633105
LTB4R	3.53498554886322
ISYNA1	6.86986904217895
UBE2D1	6.03638157536469
LSM7	8.89312642851372
IDH3A	6.05188284915021
FLJ21511	3.17261413679629
CREB5	3.20021180618795
LRRC47	8.7994896379745
ANGPT2	3.63032190149199
RANBP3	4.53264901619599
DYRK1B	3.55700635018256
HLA-DRB6	4.24202721293641
ATP6V0A4	3.19973523997768
COPS7B	5.21424144045792
TMSB4Y	4.25137188601804
RBKS	7.28506886915626
ITGA4	3.20716941400155
RIN1	3.66187560736574
DNAJC6	4.26477344907758
SEC23A	5.89971933254758
PHLDB1	4.62132138052663
CLOCK	4.44243835566063
LOC26010	5.35152375986146
MLX	5.90651200065698
TPD52	6.60648089631687
PSMA4	9.72905154008111
C1orf149	8.21792117412059
C14orf135	5.20267791150521
KIFC3	3.79275415849037
ROCK1	6.3181356438632
NCAPH	5.5426362262138
TAGLN	7.61776932095803
PTPRK	7.08120156916968
CCDC19	4.47326045144365
ZNF45	4.42855313980881
ZNF329	5.61703671001936
TK1	6.37430669037868
TAX1BP1	8.0797253283995
ZDHHC18	3.95498805655705
C10orf88	6.22099465565749
TMBIM4	8.23125253443885
KLF1	3.0687477781252
NMUR1	3.27762113370355
KIR2DS4	3.24750296159260
SAP30L	5.88275292751658
KDR	3.93979664564736
KCNK2	3.22289216549301
VEZF1	7.61259913369706
GIT1	4.96561195050514
RLN2	6.06838976651076
ST3GAL2	4.15149692851383
DNM3	3.90120415963846
C7orf10	5.06912143895829
MMP28	3.23349095257337
ZNF394	7.22341461882455
HPD	3.11513813362276
MOXD1	4.79926798329115
PDGFRL	6.87090282789823
ODF2	4.57148891688748
TREX2	2.92198699224155
MFAP4	4.14373679253509
SMCR7L	5.4148886836152
EPB41	3.05689086169954
GZMH	4.475763730513
CNNM1	3.46191291309995
PHF17	5.55394749927193
CBLN1	2.87703310076527
NUP98	4.76019375391274
PRKRIR	8.933918157751
RMI1	7.61724257371811
MED4	6.97654201114199
TRABD	3.8335536541916
C11orf21	3.82955232385552
SHCBP1	5.93292172349939
ECM2	3.56669990216411
PTPRS	3.5370745186503
COTL1	5.81604145783798
ANKRD57	4.89117274942807
CLDN15	4.61325867601432
ZNF659	2.83396799686094
TNC	5.38393087160665
GUCA2B	3.19203043151951
DOCK9	4.03436609289247
ITGB1BP1	6.66485381078392
DLG2	3.20799629959171
BRAP	4.25503145214375
C13orf7	6.73293057520043
ZC3H7B	3.87662373286138
PPP1R12B	3.81445113508435
SOCS7	3.57198554842287
MARCKS	7.26367094516114
SACS	5.30205567605671
TTLL12	5.25776763830065
SH2D3A	4.27670843333176
RFC2	7.12509022390544
PPARA	3.24240380422366
DVL3	4.60360042621629
ADFP	6.99174378325822
KRIT1	5.96014214153575
SERTAD3	5.9946489092136
LEFTY2	5.61788598867834
MN1	3.78629096814192
PTPRD	3.26758767696164
RORA	4.19333134045078
PIAS2	4.61446531320126
MOSPD3	5.59313303267151
FBXL15	4.98853188225139
MYH15	3.10288157698363
LY6G6D	3.30374925976939
CRX	3.13020337101583
SLC22A17	3.79062272931275
TBC1D13	4.8682952578404
PLK2	4.89646997769612
EIF1B	9.89541802262426
PRIM1	7.34819472793163
ATP1A2	3.55880791696488
CRYAA	3.32047527971193
PLEK2	5.49134852566272
BACE1	6.57093909035085
FAM12A	3.16879023414923
TG	3.11119522165272
AGTRL1	4.03663880401293
OPTN	7.9109637185572
MAPKAPK5	4.27393315210471
DGKG	4.2529056152677
RBP4	3.63011111736855
ZNF428	4.31528336665321
TFB2M	8.13627147696352
METTL9	9.38154955200286
ATP5O	10.5363764759954
SP100	5.95345120011905
CPSF1	6.25136581775546
LIME1	3.80429284047202
S100A4	9.56462469996734
BTC	3.75987376120437
MAP2K5	4.86030120256503
NUP188	4.25848466147865
SDPR	3.19262979290333
RPS20	11.2813724489938
LAMB1	5.87413139827335
IGF2	8.15604803903305
ATAD2	6.80465275682191
ADM2	3.86376186824303
NPEPPS	6.8230960514503
DMN	3.73009070915488
EPN3	4.18137218828361
CD80	4.15028790599581
GPR77	3.39530335637865
CLIC3	3.63286399570663
HOMER2	4.18605830645160
KLF8	4.01701821077179
DNMT1	6.66394675386033
HTR1B	4.06687966281679
EPB41L2	5.36993448543482
JMJD6	5.3428236882532
CTSL1	8.02953190675467
BRIP1	3.4947484254278
SMARCD2	6.50720837398184
WIPF2	4.57537928463453
GPR27	3.58797054952516
ELAVL4	3.54016553100582
CDH9	3.59647118652247
PPM1B	7.89342754324836
SUV39H1	5.04634585440023
SLC7A5	3.91348979465361
GZMA	4.95532930871777
DLG7	6.3192903604653
AAMP	6.71216392418406
T	3.219265141466
NFIB	5.81672343694843
MBD6	3.74381653467445
TUSC4	5.63879681748748
CAPRIN1	6.49851520347397
ETFDH	4.0942565239559
SLC15A1	3.55652534948891
KLK13	3.84414093278461
GSPT2	6.82548532469191
TRIM13	6.76338198200588
NAT9	5.58078944619521
MB	3.85791817857942
C15orf5	3.34836089604218
LIFR	3.95343192798257
DMBT1	6.45753142918423
KCNAB2	3.16403086515745
EIF4A1	10.9518533144381
MXI1	8.39218612033444
SPTLC2	5.07063787873776
TTC28	4.73210685738013
TSEN2	5.68575143679323
MAGI2	4.64264712679927
NLRP2	3.45468045978586
EXPH5	3.92550128891627
NELL1	4.09324781153932
MAP3K2	3.8086400917633
SEPX1	7.79191444096733
TSPO	7.56832750649811
ADORA1	3.68335136631991
CLINT1	7.6298555128073
SYMPK	3.65555747244730
LEPROTL1	6.84081767748413
C2orf54	3.36471164136087
SEMA6C	3.57925412501669
POLE2	5.83093003635184
IL2	3.52175581569269
TBPL1	8.08001366862963
STX12	6.54247210135663
MRPL39	7.2169996417987
PLCL1	3.59550164724579
CASC5	2.54384356389840
IFIT5	4.40280455236227
DDIT3	7.35112107873622
FAM46A	5.95554801538077
CYLC1	3.69015722939063
HPCAL1	5.19956317033069
HOMER1	6.57309876104748
CDH1	5.72872248846736
CCDC101	6.17167846421007
ITPA	8.7826696389648
D15Wsu75e	5.69879430854513
EDA	3.81002270572333
CREG1	9.0736978516195
SAP18	7.14595686010775
IFIT1	6.35716080431021
CHRNA4	3.60803762933181
CALML3	3.14564860068788
HSPA5	10.5908807654899
JUNB	7.28218773313182
SERPINB6	9.4636654291764
NSUN5B	8.22932697249142
RAB40A	3.61460976780056
SCN2A	3.27992805459481
ALDH8A1	3.62174191708758
ZKSCAN5	4.98102961873667
WNT7A	5.56037971842695
PRRG2	4.16972304145651
RALA	7.35295764269758
H6PD	4.05435540727227
CAD	6.59556879982295
SAP30	4.33670077194581
DOCK10	3.33504777143756
XPA	5.89358437209548
FAIM2	3.84559848866013
PRB1	2.90224684459019
SPDEF	4.36245354687787
ETHE1	6.26520697383927
GNPTAB	4.78218179397997
IRF5	4.34247703326768
ABCC10	5.29463673333073
ACAT2	6.13682625347199
INSL4	3.73227426812796
GNMT	3.20775879722152
PFDN6	7.35968254573909
RPA1	7.92296814677431
ACTR1B	7.04178195572956
TROVE2	6.55711319147524
C12orf35	8.4069314556544
EEF1E1	6.12354836639908
PLEKHM1	4.85412856865598
MSX1	6.56162276051541
FNDC3A	5.87528055398278
ESF1	6.84766433021439
HSPC171	8.01572640210104
MRPL2	6.16655356841879
MICB	4.87408147948753
CELP	3.21070983487614
ST8SIA3	3.21081460271991
C10orf116	4.566889971055
MYL7	3.15863649739740
NCR1	3.32775258729332
CD52	7.44259224475169
KHDRBS3	5.72293976409605
SLC30A10	3.17633494226415
PMS2L5	6.34130340296867
UBE2E1	10.8279090147606
AP4S1	4.0326736662959
TPK1	4.338759637097
MICAL2	4.54697803919553
UBA52	11.6490506643875
GEMIN7	3.35169008410923
PPIF	7.43634364593399
RIPK1	4.88018474069902
COL14A1	3.86143463445770
HSPC159	6.12247746916965
CPNE3	7.98439559732105
ATP8A1	3.20854233229164
ALOX12P2	3.82412046862391
CSAD	5.61856485019778
MTHFS	6.2476641930277
RECK	4.24961550381432
CXCL9	7.55674377220875
ABAT	5.62822813942548
VPREB3	4.13023558456162
EGFL6	7.98598182843962
C1orf14	3.48671941007311
RAB3IL1	4.49631754700405
