Hybridization REF	DITTY_p_TCGA_B_24_AMplate1_2_HT_HG-U133A_96-HTA_C10_547276
Composite Element REF	Signal
PAGE1	3.54547840864836
DTX2	3.65856474975674
KPNA4	4.97901325315321
H3F3A	10.2381956661664
GLO1	9.4722299789755
WDR61	7.87977654662307
CD302	4.74027322236445
SIRT7	6.38780357157542
D4S234E	5.1263942775554
RABIF	5.84345396737119
DYRK3	4.77953030975891
PKIG	7.61604499079702
PFAS	6.08829022493572
ALOXE3	3.37409823425495
RPLP0	12.4855630310001
RBM34	6.18224930524024
MKNK2	8.9894722010874
ZNF528	3.43352304355031
U2AF2	5.35634826161173
SEC16A	6.69198243008128
EFNA5	3.11111449226626
ZNF44	5.13568486527853
FCGRT	6.48380679954979
NOL4	3.21328313773221
CCS	5.97688501912957
IGF2BP2	9.35212885087811
MFSD7	3.61996984815687
OR1D5	3.27307348036334
SIX6	3.03078885931402
CCR6	2.83969377582664
TSSC4	5.05241166572675
COL11A2	3.58400148562645
CHRNA6	3.77209404167914
PLD2	4.27354065783686
PALM	4.2413809626214
ORC1L	3.9795927476423
SASH1	6.21442288572575
PUM2	8.10276034189758
ZNF365	3.70087156808411
CDC14B	4.31597347860660
PHC1	6.25232674137758
KIAA0913	3.789860456607
LDLRAP1	5.34091157324451
NAT8B	3.0994125057844
PPP3CB	6.81948653109816
ANGPTL4	4.33655164223627
HHEX	4.1533007551024
LSM14B	4.5344109433525
PLCH1	3.43610366860098
INSM1	2.88921168551061
TLN2	4.69954364843941
ZNF493	3.82749108667972
HDAC4	3.92734901384782
GLRA1	3.32119416145264
RPS6	11.366981142956
SFXN1	5.58996196302306
FAM102A	5.8384666669274
KLHL1	3.13943878109296
SAPS2	4.48898907558375
CTNNBIP1	6.19839887735019
SCGB1A1	3.40747174201774
SCAND2	3.48440510963956
HMGN2	11.1331202572622
NEUROD2	3.10438087867632
YAF2	5.33748879244454
BRPF1	5.90083475408826
RICH2	4.31947077900088
TBCE	6.68991684329796
LIAS	5.6220739448111
MAPK1	5.59457393897763
MRM1	3.92105112977878
HDHD1A	6.89766933502124
CTA-246H3.1	4.47335447716427
ATP9A	7.75169206990112
HSD17B3	3.43690021933592
HN1L	5.7697493823403
SAG	3.46498465047697
C20orf10	3.27433862210713
CTRC	3.65011114438122
HNRNPA2B1	10.2362161350247
RNF216	4.42525189337839
GADD45A	9.84763680638358
MSH4	3.17163616907595
HOXD12	2.92788183445144
TMEM70	6.9694288574458
PPP1R14B	7.7467886087924
SBF1	3.86704019809853
HIST1H2AM	3.15521275827001
GNG3	3.76211678440566
C1orf50	6.04595175370288
FTO	6.79429200873466
CALCB	3.48456589544803
PPP3R1	7.43645879037598
USP46	6.17191770611834
CCNJ	4.42396324788519
PSD	3.33363308966735
GNAZ	3.60558237724039
FAM57A	4.61426826548972
LILRB3	4.64028642525495
DHX8	5.85484375424292
SPI1	4.16548055153932
OXSM	7.41981298331841
GYS2	2.76871770688185
UBE3B	5.45060717892423
PLAT	8.76262636209982
NUPL2	5.61554230879137
SF3A1	6.85668739046657
COPE	8.14712898122855
EIF3A	8.3272327321261
IQCE	3.39889605185854
FBXW10	2.88222472691262
KIAA0182	5.24834252934665
YRDC	7.08370638616171
GPRC5D	3.62588516544803
LRRC23	4.82285718830519
BLVRA	5.4196341442554
SLC22A7	3.20370182315611
RASL12	3.37118851566292
DAZAP2	8.78783811037175
IKBKB	5.06869809148826
PPFIA2	3.33009201438174
ZNF271	5.97138137958527
CXorf6	4.33532124476552
FRG1	7.85667361944647
BTN2A2	4.92083112714848
THBS4	3.94799740616992
ARHGAP1	5.57505965335062
ENOX1	3.03496381516998
ZNF706	9.54984235200153
DOK1	4.33539567070514
FCHO1	5.72220394079999
PGAP1	3.89450259886010
HOXD10	3.10067725536871
CXCR3	3.2070779389695
FSCN1	5.7427921420473
KIF17	3.13597319250334
TRIM66	4.79189328283027
CHI3L2	3.38227492989964
SRPX2	4.77401938870547
C13orf24	5.25725474671121
CBR3	5.17726106049056
ZNF132	3.19330396497886
AQP3	4.99029833005425
BNIP1	4.63849921948005
ST6GALNAC4	5.23622825363351
KIAA0391	5.02084941819705
KRTAP5-8	3.91999350216712
SIRPA	4.28174357853127
LYVE1	3.60042667029526
IGFBP6	4.92536084144416
APOH	3.10541221425331
TSC22D2	4.31511970338323
PLCD1	5.88668688600567
NPHS2	3.16531707635380
ARHGEF15	3.28675670028572
M-RIP	7.56976685531179
POLDIP2	6.03009205371722
NDUFV1	8.77311485298457
SRD5A1	5.07812930290189
RAB3GAP2	6.62525010329362
CLEC7A	5.6910053496833
REXO4	4.50619969516969
HSPA14	6.98816674998764
TAAR5	3.53532035285966
ZNF142	5.47094963142555
MUT	7.01149054350156
C2orf43	4.3642138890758
SELPLG	4.59979289614578
BAZ2B	6.38763544360079
SLC38A3	3.63134938026926
BRD7	7.21563490013452
POU6F2	3.06782132463650
NISCH	8.39187170593769
TCEB1	8.23127861318856
OPCML	3.12235913371723
DTYMK	5.90825956986219
TAX1BP3	5.24126733344334
F13B	2.91304753446795
RPL34	10.6144103807125
AKAP12	9.02290620346595
MARK2	3.86799770874692
AMBN	3.35627813317121
C14orf32	7.26972196304438
FLJ21865	5.85222849999424
HSD3B2	3.01663845710767
HMG20A	5.893745256703
WDR77	6.42310834238957
ATF2	5.1627267597786
C10orf137	5.42448168904612
ARL6IP5	9.01410903367191
QTRT1	6.24246806210764
CCNT1	5.59058156787397
AP1B1	5.33524108945952
CD74	11.0294277712568
DYNLL1	10.5558655541849
PLSCR1	8.68131520323459
LIPG	3.32553713880495
PHACTR2	5.61891978360635
SLC35E1	7.18951844440626
VENTX	3.36423980956309
FEZ1	4.07078591450777
APOD	4.18729573495000
LAD1	5.53739829197137
C16orf44	4.5997156124771
C1orf166	5.47112160115941
PAOX	4.07228408537093
MAPK8	3.49836582650077
NELF	4.74354034596381
RBBP8	9.21217678356325
DNAJC8	5.51476774088021
KCNJ12	3.18989708190543
WNT11	5.55821072039928
SRP54	7.19824328745171
GPR35	4.02832934124045
NRGN	4.17713861633729
IFNW1	3.47859177049866
ACVR1	7.55651400650655
SCN1B	3.76273715571
RNASEH2B	4.1891371430394
STAR	3.34784611799879
C14orf65	3.49929324755114
TAAR2	3.04103845512556
VAMP5	4.72451510212816
TUBA1C	11.4630867752528
PIK3R2	4.84024911188614
ARD1A	6.74460382905152
SYTL2	3.08753486983308
UBXD2	8.05120927288501
EBF2	3.37258625837699
CAMSAP1L1	5.96425166405505
CYP3A43	3.07270932555959
CCDC91	6.05868377239682
AKR1B1	8.96426999887037
KAL1	5.47958921863995
GRID2	3.07495888579517
ZNF423	5.01289149250715
PSMB4	10.3269844567836
ARPP-21	3.18053399416985
XPNPEP3	4.76225631262732
CYBB	6.04004669184801
UXS1	7.67855468711492
SART1	6.9131236132399
C7orf16	3.13149182313522
SPTA1	3.06142953778137
SHB	5.05398353452927
CHST7	7.6558373822223
SEMA6D	3.8112826663622
IKZF4	3.49405926839426
NDUFA1	10.0097046003694
HSPE1	9.56377884316579
MAPK13	5.67569478139873
MYCN	3.82297015984984
KCNJ3	3.00547652677306
ZNF573	5.99888417512235
PCDHGA8	3.76228085035243
ERO1LB	3.0337661068218
NTF3	6.88733516625789
GTF2B	8.12303915368885
GSPT1	9.86855987233597
GUSB	9.35454264496427
EXTL3	3.67524423478524
PMPCB	8.70991226061421
COPS3	7.6043090067415
LIG1	5.07595435666763
NID2	6.569427318826
LSM8	7.76903988195835
TMEM97	7.12868081441413
SUZ12	7.15189960777256
EXTL2	7.58626130217063
PDE6B	4.30818374477774
MRPS16	7.65064224249958
KRT18	11.4298064142362
C10orf118	3.75932135036669
ZDHHC13	7.00924089417324
JMJD2C	4.25254994570708
OR2F1	3.42418141319855
ZNF415	4.83075560981418
CDK5RAP3	7.24444136219257
YTHDF2	8.87804174224085
GGCX	5.53901441242618
FZD8	3.08066206089018
TCEA1	9.87769134851964
ARPC4	6.10719935269374
SUSD4	4.55194782673843
C22orf24	3.05016086209723
EGLN2	4.92861993551251
KBTBD4	6.14305773926805
TNFRSF14	4.78938080901059
ROBO3	5.5111847674428
TRIM28	7.5291192892224
FGF5	3.28562078784419
RTCD1	7.69313511951855
MZF1	4.99454533245455
CNIH4	8.03906060711165
ZFP2	3.42248457139776
CSPG5	4.49911194832476
FKBP15	5.57123104539611
BZW2	9.14309418362906
PTPRN	2.94374433649789
HTATSF1	6.27555008639577
WFDC2	10.4627617341528
TST	7.07816628449925
NDUFA7	8.96894692539139
TTC22	3.24222119153633
RNF24	5.46180402814642
SFRS4	8.75604541059049
CD70	3.96647675999803
DCPS	6.20656980430132
PDXDC1	9.91867437943508
SRC	3.89447438148497
NTNG1	3.14516252693109
SETD1B	7.27783762193795
TINP1	9.9808528221182
ZNF606	4.46887358333326
SSR1	7.68620042465057
NFS1	6.3337030993161
CRMP1	4.12144877958609
NUP107	8.2563827722787
OSBPL9	8.70223589761828
MYOZ3	4.22974546638141
PDE4B	4.57674889155055
ADAM18	3.20561623358584
FBXL7	4.92850888750241
IDH3G	6.20374154596378
CCDC87	3.55526456327488
ARFGAP3	6.11215455232763
MAPRE2	4.70622039133676
CSNK1G1	3.90683666084105
IL1RN	3.98963079565219
MAFB	8.7339397593859
RAC3	3.05962667174058
C1orf54	6.07089709510304
TMEM14B	8.67948267672609
ADIPOR1	7.71119747991754
GRINA	5.67891085048158
CLIP4	4.3855887325511
TFPI	3.45565005294487
DPEP1	3.15005837936792
C14orf118	4.29062680551252
FABP6	8.48862912541403
TMEM87A	8.54799437629404
BBS5	6.04872998208494
SMTN	4.41008019123474
CYP17A1	3.78208908578089
SCG3	2.8992264479229
GFER	3.99484646126311
CD209	4.22725986010079
NRIP2	3.24611385781471
CYB5R2	8.41950697632418
RIC8B	5.10972944711005
CSGlcA-T	6.1076583215145
DNTTIP2	7.91526468516875
TNNI1	3.51367375002639
GABRB3	2.7537301936138
PCBD1	7.60491343529403
KTELC1	7.36212388739709
HOXD3	3.51845842487658
GPR85	3.20269315450296
P11	3.80574839788239
SP3	8.69195336683031
GOSR2	4.42913597375904
DDX1	8.47737314371867
BFSP1	3.27738715936843
FLRT3	4.08135340160348
RNPS1	7.6307537072062
LCP2	4.99870344229727
TAS2R8	2.88144802720059
SEZ6L	3.355941146684
NR2C1	5.56550434406976
EXDL2	6.26083843742892
SLC25A10	4.50381130464676
ADAMTS3	3.80483853896127
PCYOX1L	6.27612937611907
TNFRSF13B	3.66787318563489
VPS54	6.601871645956
MKI67	5.23861728055724
C7orf54	4.34928973392444
GLS	4.57685381958108
PCDHB12	3.98170349525818
LGALS13	3.19206686390437
IL4R	5.31895110149537
SEC11A	9.85585528993169
C4orf6	3.05794662065267
SPP2	3.92479954893675
CCL5	5.67207102769475
PEX5	5.39799391980396
CLSPN	3.90371326272922
LOC51336	3.17058648613875
SPAG1	4.42919945547712
C9orf82	7.32755456279069
KIAA1024	3.68455816057358
TM4SF1	9.01905092925773
SMG7	5.47076783737749
WDR45L	8.53955618794025
TAS2R13	3.10423449050328
SPAG8	3.36966483365624
VASP	5.90961589405054
ZCCHC11	6.2245533120725
LOX	4.85025008711815
SYPL1	8.89515348062587
BAG5	7.16984917420978
RPS27L	8.58687940649529
MGC2752	4.54494663305065
IQSEC3	3.51408820344057
TGFBR3	8.07734904719903
PPA2	9.37086510226322
MED24	4.36753033145664
CASP9	6.44531687993932
PDCD1	3.53701205474753
MAP3K7	6.08045517961307
C17orf81	4.85577841112786
SRPR	7.39363672887756
BAG4	4.66217429139315
ZNF32	6.28573859534903
BRD2	8.05767333451304
IL32	5.74521361500142
LAMP2	8.29429415083107
FAM53B	4.3204207396833
CAT	7.86634471378106
C16orf80	8.28254196862836
SLC7A1	4.84347994174437
C1orf76	3.01886421799108
PRKCQ	5.26826999249747
ATXN1	5.00701477311089
LAMC2	5.45867482158932
CPOX	6.02384570441931
SPSB1	5.52836003120783
APH1B	6.32216210989821
USP36	6.34177926643299
CTNND1	7.76771074884148
MADCAM1	4.08617899633616
GABRG2	3.12551768235502
LYZ	8.34751675286305
F5	3.67992331376426
TMEM186	8.14531321798123
TPM2	6.67983689337575
SEMA4F	4.58180821818056
NUDCD3	5.66952589179333
OLFML3	8.19191405249053
PPP1R11	8.543922129749
ELAVL1	8.36658902326135
GCNT3	4.00568313720675
DNAJC17	4.63886220570524
N4BP1	5.64657332184673
ABCA2	3.49320520926122
BNIP3L	8.09632283369649
SLC35F2	8.25512570099904
ATP10D	6.07134287761705
LCP1	6.64913116234546
IGBP1	7.24183102664115
GALNT8	3.66931989367763
PRKCH	5.61049411696422
DCAKD	3.70317973508773
ELA2A	3.54167435397381
PITRM1	8.2385209265809
RASSF8	3.15954709741377
GUK1	6.00674176549648
USP12	3.60793460652978
STXBP1	5.60640882752809
ADM	7.67438539447217
LSM2	7.09568401851158
GHRHR	3.19140250578467
SERF2	10.3372960476522
VPS72	8.18351484011199
CD22	3.81359283881043
CD47	9.00220742752698
LAP3	9.54344252828794
IMPDH1	5.99992432564896
PPIC	7.4709475220014
ACP6	7.42132843238238
PRKACA	4.99781046204698
PPP1R1A	3.28960833352977
C9orf40	4.39242879772018
ASXL1	6.49826379813007
IDH1	9.4426333718688
XRCC5	9.19788647654255
TBRG4	4.47719870537458
RAB1A	9.19850484275213
INHA	3.618225403347
MLL2	3.48014600404889
FXYD1	3.29931787344619
DKFZP566E164	3.54884647903657
KMO	3.71398740922324
KIAA1128	5.43543055308712
NUDT4	7.04822010634968
USO1	8.29303025328427
RAB9A	7.97940295241122
RUFY3	4.89658527456585
CLDN1	8.36240538704196
FBXO38	5.57143255483798
VRK3	5.29755387056951
ICOS	3.44199975763207
NFKB1	6.60981539060644
FASTK	6.28534690112551
LDB1	6.59512394113494
ABCC1	6.6655560381848
IFNA6	3.08372861945138
PCBP2	10.4210602544729
RBP3	3.29043275913234
MUC13	3.39268139042847
C8orf30A	6.58483625993233
NUP205	7.55650699018416
MFAP1	7.85699278841097
ACTA1	4.01143799210443
NHLH1	3.8663628266563
GABBR2	3.41091581438123
CXorf34	5.35926792432475
TDRD7	6.63723313447338
KCND2	3.36364699578052
WIPF1	4.9891024547436
TIMM17B	6.38868188266608
SNX15	4.85466116308693
AGXT	3.08171877433856
IGF2R	6.53890290781741
PIP5K1B	3.20222891804569
ATP8A2	2.96053431973915
FGF21	3.20866065182849
AFTPH	8.87856389931298
RBM15B	7.08457452818991
FCER1G	8.23453109569243
AGBL5	6.51436395796416
SNTB1	4.94306349253929
APEX2	6.75081205571342
C17orf39	3.77638001767147
SLC24A3	3.55051829361258
TXNL4B	4.42830675075875
UBE3A	6.48877914620552
TGFB1I1	6.26304162908705
RPL10L	5.16975362010631
RBM13	5.53041145726583
LOC389517	4.04260472408398
TOP2B	8.96063974861396
NPVF	3.04305649589693
SHOX2	3.31754579443274
ITGA7	4.76196111744853
RAD54L2	5.06004741006536
KCNIP2	2.95095896320412
C2orf47	7.4675233380902
KLF13	4.39582030255282
TSPAN4	5.77174434337763
NLE1	3.82055363503792
TPST1	6.18712942610206
CEACAM1	4.38720353174613
PFKFB4	3.53238922056005
SREBF1	5.83939603536867
RNF11	7.90684225620829
IL21	3.19528013148056
LTK	3.0449351899585
DKKL1	3.36748207417896
EPAS1	5.5069219290942
POLD3	6.56303633244453
UBTF	4.71903864706847
PHB	7.13293362509453
KIAA0427	3.80314760093159
FPRL2	4.1468860587443
HSDL2	5.06501685240157
SEMA6B	3.54183396237071
AKR1A1	9.19220550931977
CLTB	5.53215185605432
NXT2	6.97565610527214
JDP2	2.83967196155255
MORF4L1	10.3407342237726
HSPB7	3.32108403234388
POU2F1	5.54750871367222
MLLT11	6.28015637701995
CNNM2	4.64561929627023
ZC3H15	8.883133425553
ELK3	3.31912935680894
CBLC	4.16721583458654
SEC61B	8.66244194582559
RRP15	5.44510656176958
OR3A2	3.13282900642068
GALNT1	7.52304310327269
RSL1D1	8.48130808665908
P2RX7	3.48547028898835
ANKMY2	6.61198711464961
PSME2	10.1796578074101
ADNP2	5.96322189598475
RBM25	7.32782384205591
PLEKHA5	6.71924915855733
DHX58	5.15138575004281
ARCN1	8.40016087871109
POLR2E	7.41325616458546
SEC24A	6.18292031485387
IFITM1	11.4716621920976
ZNF643	3.64437991258177
DNA2L	4.59199684167264
ZBTB25	5.53384121690203
HIGD2A	5.78334149307864
TTLL5	4.72051763647707
TBX6	3.40465785819493
SPTBN4	3.65072856719039
SGK3	4.46764733834698
FBXO28	7.24094007214684
GCN1L1	7.15206847976715
CLEC10A	3.16660459348444
GAS6	6.59746735467549
AMOT	4.28890267534898
TSHR	3.1096523017595
ETV1	3.70441027649386
LDOC1	8.5463574356321
ERGIC2	8.55568057956469
ADAM11	3.20799406620921
NAT1	6.03818556827328
ASB9	5.22536911973598
ATP6V0E2	6.31359884849402
HGFAC	3.61815840076838
TRAFD1	5.22488593005906
MTCH2	8.51949468589994
BACH2	3.22808427067608
AUTS2	8.06410609513977
PGS1	7.0676011060112
LEPREL1	4.80936503014894
TFF1	3.33963569233817
RPRM	3.66774165380812
PPP2R3A	5.73249776277284
HAP1	3.55905459419419
BAT2	4.63241850941195
EPHB2	4.83728106017139
LPHN2	5.93089765031881
ACTG1	12.3222344666452
CENPT	3.94072446251567
RNF123	5.89657224869852
ZP2	3.02022597656201
PLAUR	6.20166972284539
BMP5	3.68325047786574
MUM1	3.66498864326715
SNX26	3.86763327354844
MID2	4.75892961798003
ISG20L1	4.84322238180869
RBM28	5.8724223865446
SRRM2	7.55842118040449
MEP1B	3.18187471948665
PCSK7	5.70814425208673
HNRNPA1	11.2140366941711
PBX2	5.28181162509595
CENTB1	3.48451635861119
BCAS3	4.61440094424627
HGS	7.84066115221453
FLJ20184	3.1116032578869
TMC7	3.62409809603667
POLA2	5.29917097885456
NOL10	3.34170449052741
KCNJ8	4.08724462934776
HSD17B6	3.38106417931445
EDEM3	4.74110155253365
SLC16A1	6.88410743485687
TCOF1	4.94512712469429
SF3B3	5.73454600619435
RANBP9	6.70187688287222
CPNE7	4.16935252961478
EVL	6.22869834348289
NUDT21	5.8445640265377
IFNA21	3.58254297017308
CFD	5.29554867473677
PYCARD	6.09425426847594
MYBPC2	3.20004323682638
ZNF235	3.36396174127487
ACSL4	6.05766507233626
KIAA0644	3.75102452208359
ERC1	5.56052560955596
NKIRAS2	5.22274155300732
TRMT5	9.01691554775131
TMEM176B	6.49572757306142
PPP1R7	7.39444450777756
SOX2	3.29478170691020
C16orf30	4.36114101770599
COMT	7.28123376381799
AOC2	3.10643402678591
PDLIM5	5.99986971725955
SPHK2	4.28992797569104
THNSL2	5.77477710813237
LARP5	4.93742294342429
C1QTNF1	4.36495043737114
TRADD	4.76994455481917
PCDHA6	2.83103145317371
C1orf43	3.8146316507691
SCARF1	3.63304144197342
RAD51L1	3.70378257177053
LETMD1	7.95956901787057
KRT75	4.03398449569564
CD3EAP	4.51027087837271
B3GNT2	5.64045589997524
TMEM63A	4.21331710889291
DUSP13	3.41008821593246
FNBP1	6.94770746949123
MAGEB2	3.11413041461790
EYA2	6.88109593867746
FANCG	6.40767932106281
CD1C	3.6556284375525
LASS2	8.12266672252105
BCL2L14	4.13712217218077
ZNF471	3.27284987038923
ZNF224	3.6578905035821
AVP	3.35775561770768
CKAP4	9.26825999648318
EFS	5.38209850235901
PITPNM1	5.10568188068807
TRIM68	5.6629216000275
ZNF652	5.348713973506
UCK2	7.60319788982983
TMEM4	8.774882650517
SCN3B	3.24280122678075
RNASEH1	7.07814347657768
FAM50A	6.07303634812689
DRD1	3.13251071196213
OAT	9.42000979637455
IQGAP2	5.20393103558285
CDYL	6.09237309853741
C20orf149	6.72709636393426
ANKS1A	6.35478178507707
HYAL3	4.48910536306627
CLPB	5.95458194380637
SMNDC1	7.60067438600475
COBLL1	3.81020181468715
DONSON	5.58670203066201
SLC30A9	7.54417065750026
E2F8	5.66939948488788
CCDC25	5.045214233035
C20orf116	8.0970107320716
C2orf55	2.99808903959651
PRCP	8.92784757276462
SPINK1	3.15598537115868
FAM12B	3.28657186163789
NDUFB1	9.54131644090724
DIO3	3.15508657493789
HPN	4.57065981398476
NBN	7.69034268840379
C14orf94	6.7831636151237
PVRL1	3.28747115880719
CNTD2	3.9509922355989
OCLM	3.20259063477015
ZSCAN18	6.28772660918622
MYL4	4.32372756174875
SLC17A1	2.92360803747222
TAF5L	5.60188456427863
L3MBTL	3.78948638297511
TSTA3	7.72496602750498
CCDC59	7.67218295421702
RAC1	10.3768825043397
C19orf15	2.87938497175923
MED20	5.2703254146275
CHMP4A	7.69335220986195
NFE2	3.23779784779001
KLK14	3.25701888486306
FBXL12	7.94100747486428
ZNF364	7.13610418860455
TOMM20	9.6505377257456
ARSF	3.33539744270453
MAST2	4.72006709324995
GTF2A1	4.13554741215012
ATP1A3	3.47413419612838
PNKP	6.43536200330732
MRPS35	7.91513044251468
MATR3	9.68840431731774
S100P	4.73447178979637
MSC	3.25632762643213
CILP	5.7542829138089
PROZ	3.10897072510057
SEC23B	6.833850865936
FAM5C	2.83661499192206
C19orf40	4.63303190479159
DCK	6.59992180653333
C17orf63	5.9944602213186
TIA1	8.17699897168743
SPAR	3.21315466314058
SLC6A4	3.73283889024619
SPTLC1	7.00829593486033
HMGB3	6.98376132932853
TOPBP1	8.02486168021558
NAT8	3.19629189303784
MID1IP1	7.23883139366145
TPSG1	3.46935352902001
KLF11	5.915986207797
HOMER3	4.92026334356656
KCNAB3	3.23269070341595
KLHDC4	5.03422031855371
PHLDA3	5.39282836645295
DOCK2	4.23510897005484
TUG1	8.68468313931016
NUP214	4.22477290741587
GABARAP	9.3868955265732
GOLM1	7.53675375498327
DPYSL2	7.11572252320045
SDCCAG8	3.99161249328963
SOX13	5.17513879670574
KEL	3.36903709248478
EXOC5	4.72699360523893
GK	3.40109122195046
SLCO1B3	3.11901392224018
RPL36A	11.7306840657155
DNAJB1	9.51572028809803
ALPK3	3.94023759439146
IKZF5	5.09984940458442
CYLC2	2.85197297373893
C8orf51	4.49359101539803
NRP1	4.41260628294533
NR2F1	4.44800637414577
ACAD8	5.90020698059884
PLEK	5.44731116750951
NLRP3	3.20923678138138
RBM35A	8.6551970250022
GPR3	3.40718645037960
RAB8B	4.86972711987022
UBE2E3	9.26112189553402
FBP2	3.76519887573536
C20orf111	6.85538891760074
GNAI2	7.99594764826435
METTL8	5.57197201250437
SLC39A7	5.82233489590598
CAMK1	4.14637398583037
PRDX6	10.3052311170651
RFC3	6.286811541065
FAM129A	6.44136801812049
BCAN	3.4467221298121
TETRAN	6.93681781181421
ILF2	9.40281209729278
SMPD4	7.0601188408979
AKAP7	4.07370765665451
ZNF500	7.10908872866887
ZNF506	3.42475525347166
FLJ11151	5.18555934781312
PSMA3	9.15365747752961
ASCC3	7.08536920447913
ACYP2	7.46145958791026
SOX21	3.37944182882302
CLDN4	6.95114453152545
LYRM1	7.76118831450363
DEFB1	8.04665592897106
GRM8	2.84126209747290
SLC22A18	7.32508993387299
RNF141	5.84393264500653
OR7C2	3.28296029286830
GRK6	5.20173791439846
PIGZ	3.60917569397978
VPS26A	8.7571212916045
EPHA2	6.09217789291756
KIAA0562	5.19140521684286
TCHH	3.2359549031568
MGC16824	5.75127588488203
SARS2	5.95833888937157
ZCWPW1	3.80152385068233
WDR8	5.60140684935229
MTHFR	3.44448591287806
RPGRIP1	3.29211138062329
ACAT1	7.43377389098733
MEOX1	5.32648777788368
DACH1	5.01841991776114
ADAMDEC1	4.80727236802328
PLK3	5.33146657093644
PHKA2	6.90291346601005
CALML4	5.39527968799457
TSSC1	6.36729396203266
TMEM45A	7.04288121320942
ATP5I	9.39265728597925
MRPS34	5.58030710915144
POU1F1	3.31406069620357
TMEM28	4.20792884991574
FBN2	4.64631556306041
DAP3	8.96072254862363
ZC3H7A	7.68983005994183
LAIR2	4.49546604402483
ST3GAL1	5.2952476548371
PHF3	6.093945395524
DVL2	4.96403365582255
LCT	3.00770040202225
GEMIN8	3.81216104607971
DICER1	5.3646399147061
ARMCX5	6.40315443951943
HIF3A	3.38464596392876
CAPZA2	7.90062564944012
IFNA2	3.03469957187172
PLA2G2A	4.14917650873366
FOLH1	4.7454284461889
MAPKAP1	5.89197490918593
CYFIP1	7.57988846998436
NPAS1	3.13404380947898
TRPV6	3.73247871687151
RSHL1	3.47624200802396
PIAS3	5.22958632685811
SOCS6	3.9507313736833
TAF7L	3.73553908417663
MRPL24	8.72984952351437
YWHAE	7.93082953987247
GREB1	4.1409411417686
NUP62CL	3.64036741370522
MOSPD2	5.26160127942355
NEUROG3	2.8576756165088
MARK1	3.77414168034107
MGST3	9.88616282250023
BDNF	3.76093603427298
LMBRD1	8.77024780147263
PNMT	3.87363081858732
PRPF19	6.83162096041556
NDUFS8	8.37245341344404
TFCP2L1	4.06306290243909
SLC25A16	4.6252883464709
EIF2B3	6.9716269583292
HSPB3	3.50609168007298
RPA2	7.5486027533113
PAK6	3.84147278669781
RBM4	6.6341535329131
CSF1	3.85510694915981
SEMA3E	2.93609072543178
MXD4	5.26763810822364
TNFSF10	8.96914179080393
SMARCB1	6.62058341263735
TADA2L	4.40993651570588
SCIN	6.03602164657636
PPAP2A	6.9962139118259
ULK1	4.73634174702269
NPAL2	4.60893845506695
MRPS11	6.95669519436381
SLC2A3	5.45701646273013
ARID3A	3.11010029289566
FEM1B	5.32201587216201
GNG5	9.3466499348822
ACOX1	6.13138238948008
MTHFSD	3.95538154945447
TLX2	2.85729185620143
KIF5B	6.87023639423975
POLM	4.84875721345925
C1orf181	7.06901881073925
C10orf92	2.91215931713628
MUC7	3.018489025025
NUP153	8.13777901365185
CSDE1	8.72230745817651
CLPTM1	5.17812000681661
LRRC17	5.67098682309352
ATP5B	10.8025795701534
S100A5	3.23453445779589
