Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_G02_516324
Composite Element REF	Signal
TMEM50B	8.68495702744381
DEGS1	8.928467321362
ARHGEF4	3.44665083350150
DBNDD1	4.25083272242399
TBL1XR1	6.41360791635872
FAIM	6.51516816168855
SP140	3.06743665855831
G6PD	4.35221480981443
NUDC	6.88908771877269
GABRP	3.33583260711131
SCARA3	4.42164381157339
TACSTD2	5.31644326784439
EIF3J	6.60691887964273
PPP2R2A	7.6136572914522
CPA3	3.4586492920035
PVALB	5.32779109270784
BCAT2	5.88411050992866
MFN1	6.15358001734751
F10	2.85747212140642
FAM134C	6.88265741421411
SNX11	5.84008301386994
COMP	7.7627578335386
GPR177	5.85458326951521
TAL1	3.07054895171906
ACSL1	5.79504252797263
ABCC5	5.07259828454067
HCFC2	4.24177241280929
TCAP	3.27658520079925
ABL1	7.62478329873773
RBBP7	9.77221800710218
PTPRG	6.25455276314653
NCOR1	5.95171674295961
MOCOS	3.72343222251048
C14orf93	3.69109621678070
PRDM10	4.02464562542513
TNRC15	6.13871177426592
SPINK4	3.67185222242275
TXNRD1	7.3627097034314
UBE2H	8.76557565742056
BRDT	2.61001135718042
SLC16A4	3.648513823377
VIP	2.68842779598478
CALCR	3.31785765131208
CCNE2	3.80889368983717
SLC6A8	5.96753938790638
LILRA1	3.80476273249858
MC2R	3.49571147282980
MBTD1	5.02158950069204
USP33	6.19696855735333
PPP1CB	7.67200701952227
C15orf39	5.63060941604721
ABHD8	3.53021854540496
MAP3K12	4.67320306042316
PAAF1	7.01649717139285
ARF5	7.96372778931238
CCT3	9.3680197450087
SLC3A2	5.28763080298252
PIWIL2	3.42286794923030
RAD50	5.60608718514573
IER5	7.70703362848256
SYNE1	3.60340109644762
MBTPS2	5.01019121198074
MVK	4.46803941746998
TSPYL1	9.11376696113989
NCL	9.69459094609297
PSMD10	9.04033705092015
MOBP	3.49409797734642
GUF1	3.78353033948814
WDR44	5.6416473982743
HRH1	4.45994997502255
HIST1H3C	3.57534373507023
C5orf30	8.26981012179833
RASGRP3	3.63521128545925
RNPEP	7.98835270852127
PRKRIP1	5.97118488648756
MED21	7.1264776225067
GRPR	4.10557286926602
SYT11	4.47219055482863
NTSR2	3.47546652012162
Gcom1	5.60074254573198
SPTBN2	3.51138168897434
LRMP	3.47220815945502
HTRA1	10.2991511308646
RNF111	7.5715305794101
SLC26A2	7.72645714628344
WISP1	3.82984358809157
ATP2B4	7.63753397865072
FLJ10769	5.56633269757188
PTH	2.94449849705839
KIAA0895	5.50700289456839
CHST12	5.98593572047045
RAB22A	6.69985189399698
TARDBP	6.69667755175065
RANBP5	6.36852564434065
P2RY10	2.71855231599974
STAU1	9.64559500054903
NME5	5.76428868981718
DDX21	9.4919413933424
CHMP1A	5.46063549507125
BARX1	3.23574328380871
HDAC11	5.31472788665429
NOLA2	7.43241204191823
MTO1	5.49474549613891
DHX29	4.93406902624871
HADHB	8.56366458191295
ADAR	9.51407037993742
SF4	5.94674068207845
PLXNB2	6.81168738514023
P2RX1	3.51440730322645
SLC15A3	3.92323389548247
GAS2	3.30606391514839
EN2	3.04145311802732
NUMB	4.66775475340015
C14orf172	4.7036765549821
TNIP1	6.56709139120505
INHBE	3.54582951823816
TM9SF2	8.20212083384036
PSKH1	4.38233931991794
NSFL1C	6.70630029161593
RHOG	7.00257898112191
HBB	6.25961641852492
MED15	5.75242648553207
HEY1	5.05207628447188
KNG1	3.32227669599723
CASR	3.46254395932193
ITGAX	3.6665559188639
CANT1	6.32904065891074
C6orf66	7.26095584607415
UNC50	7.95227397292816
C21orf33	7.59224463999113
IRF2	5.07860950115422
HEATR6	5.16040126351195
GNG7	4.45105512004876
RUNX2	3.43578507769736
PGR	3.22111904050302
SOX1	3.17389622824405
CROCCL1	5.74487899326324
BRE	6.593510576439
SRPX	6.8764215815947
MBNL3	3.48642567594691
ODC1	10.0750684391790
SDC3	5.85607982100395
NR2F6	4.42800330725387
ADORA2B	4.06932864046009
ZRSR1	3.14603193298774
ZFYVE16	5.65324822001653
RPUSD2	5.16890650472068
SYNJ2BP	6.14001091441755
POLE	4.58516691628297
E2F2	2.94106776123680
C14orf173	5.37924786507185
THRA	3.82170392536973
MAPK11	3.70549391799922
TBC1D22A	6.2789147565999
PTGES2	5.59718441325709
HIP1R	4.73734390639211
ENO3	3.386468129524
COL4A6	3.30379105839133
TOMM70A	7.37096763960705
IRGC	3.32957614941604
NAB1	5.39075176071831
DET1	7.70579003431705
TRPM3	3.41690213355056
ZNF532	7.0983175911007
RAP2A	6.07270033139162
PLG	3.54154450406562
FECH	5.32191213480908
CRIP1	9.97272181846169
AZIN1	7.11430344795987
SLC7A7	5.11161392291264
CA8	4.37214064817367
IL10RA	3.8436011812488
CDC42EP4	5.20028575491425
C16orf58	6.0184623673326
ARG2	3.64833289344779
NOL7	7.47849203711993
JARID1A	6.17786704406895
PANK2	7.42731680884794
ASH2L	8.28196510712183
ICAM3	5.93206269791399
TMEM16C	3.2185123902077
MDS1	3.42751797175625
CABYR	3.54777415420165
SLC1A3	7.53956790167737
RNF139	8.5704124494709
ADAM8	3.7303763261518
SFTPC	3.60368021831939
BCL7B	5.98626104974014
MAN2B2	6.45704703264294
PCDHGA11	3.06350321221192
RGS12	3.49377740660307
EIF1AY	3.35079866408763
NUDT13	4.34000857491323
ARL6IP4	6.97695352356592
RPL35A	11.6693960244918
CCDC21	5.03603707873031
RAB40C	3.48779318479667
EMR3	3.03967763740480
PRRG3	3.43234653478071
LRCH1	3.05267500644511
SAA4	3.56171236550513
RAPGEF5	5.99799647342622
ZCCHC2	5.035679916262
CLIP3	6.93175349294253
MAP4K2	3.54757013643555
C20orf30	8.19731104550804
SULF1	8.7832008913655
C11orf48	7.57195234470417
PRDM5	3.40337512394522
ELOVL1	7.63642604037564
PPP4R2	6.59118834903565
KCNV1	2.84227859301559
ACP1	7.71273153829219
SIGLEC5	3.61658271936268
ZMYM2	5.20172071727124
C19orf61	5.29501736304269
DAGLA	3.36736635678253
GPR32	3.55663526655419
EDG7	7.30117477893563
NEUROD6	4.28501226826757
NEURL	4.01515043738194
SLC2A4RG	7.5535320374815
LPL	4.04584363203086
CA5B	3.64395855021715
MPHOSPH9	4.90876137889349
CLEC2D	3.32615473448197
HMG2L1	6.94731865604692
GRRP1	3.65463318803752
HCN4	3.76967957781365
CD8B	3.16573109574884
HIST1H3D	3.97436259608569
TGM4	3.17071086273677
SLC6A12	3.48893233761415
CD84	3.67092654760353
TBC1D15	6.20923425238974
RASA1	6.73726570707122
PHKG1	3.6459979707989
MAGEA11	2.92832273415452
NONO	8.91771005497882
IMPA1	7.35115788686746
SH3BP1	3.51095016406444
RARRES1	5.67975648019099
NPM3	5.05809662513555
CLEC5A	3.6273440692368
B3GNTL1	4.48315201368205
ITCH	5.81535554010449
MGAT3	3.78810057020619
ARPC5L	8.45790122478518
KLHL26	4.89071255544722
MBP	4.1433338524519
SIM2	3.16401244512264
RPP25	6.74867717381911
SLC2A2	2.89041931621484
EXO1	4.73882301447835
SOSTDC1	3.93642048038624
HRC	3.15577419433889
TRIM48	3.10114134988480
KIRREL	6.50896633753863
PIK3R1	5.25414169321608
HOXC11	3.99817152611866
MAF	4.79239314779488
DOK5	9.50138153399674
HELZ	5.93035014984471
ZMIZ2	4.8258713319516
SLC46A3	4.57300789514512
ADRB3	3.89173772844561
PTRH2	8.75119905017005
DMD	4.26297656117593
STAMBP	7.3079962133406
KRTAP2-4	3.96925493772023
ADCY2	3.46059612773618
MS4A12	3.15816942249599
TCF20	5.16035571254358
KLHL20	4.51844545789755
SRM	7.11216489504255
OTC	3.50704755071081
ABCB11	3.0645289829875
KCNC2	3.41463878840429
CDH19	3.33609475994687
SSH3	5.47715879902126
ZNF135	3.78909399888336
FLJ12529	6.39282194802658
PER1	4.53381781494552
KLC2	4.11656765149011
HDAC1	8.98487900134277
FAM128A	7.95375348141871
FNDC3B	7.96534984336326
MTCP1	7.52907829067452
GPR63	3.38802333090768
FLJ21986	3.56422439886725
LMCD1	6.52903705258768
MICAL1	3.99872461502760
BLZF1	4.16630086814703
IQCA	4.3194361855984
PCDHGC3	3.56329858246607
ATRNL1	2.88393382244626
CAV2	6.0295986304041
SAC	3.14065271374732
DUS1L	6.43162690749871
NEK9	4.38893605158739
WARS2	5.06072099584777
DDO	3.21907056320589
MARCO	3.77280777950949
DCHS1	4.92410671236149
TOMM40	6.20715704882321
RP6-213H19.1	5.49793099913082
TUBGCP5	3.69125865541951
IGSF6	4.20784382607418
TPPP	3.36568647634801
SEPT11	6.24198140458773
ADNP	9.04388687941875
UST	4.30613583187938
C13orf34	4.43284107835981
GSTM5	3.49545457664818
BTD	5.48495180660155
PDCD1LG2	3.00240815389907
SNRPB2	8.74689960052162
APOA4	3.11673008281516
APBA3	4.57981759186341
CUTL1	6.29632783953909
PMS1	6.45798210885188
EIF3E	11.1788015996685
IL9	3.32747616772679
HOXA11	3.60688127566867
NARG1	7.70611940285885
RPL31	8.74403064981675
RAB28	3.98627415861607
LY9	3.13770116518161
TFCP2	5.01237578089341
ATP2B3	3.02896125981729
KDELR2	9.42170107580577
TLE4	4.67239512666388
FLJ43806	3.08462334667702
TLK2	6.29821503000075
PKP3	4.44680452629177
CIR	5.02713201730304
RPN2	10.7232857631260
SH3GL2	2.86595409958179
CTSO	7.59717690983665
SFMBT1	6.26377623422556
WDR57	7.24814198702157
SDF2L1	6.60550551612904
IGFBP3	9.00297172117412
FER1L3	9.576845056653
DEK	9.3841567562716
C20orf43	7.92927204582657
ARHGAP24	3.49791443632641
ALB	3.06287521555942
SORBS3	4.55068948971591
C4BPA	3.90182017772163
UPF2	7.11574871278989
AGBL2	3.01052759368988
C1QA	6.50981885003591
DOPEY1	5.10888508673753
TERF1	6.71173355156814
KIF22	3.81693539714123
DNTT	3.0052901065626
C10orf6	4.58197999250574
C11orf41	3.26314338139099
NINJ1	5.47151372963263
SEC61A2	5.25068962454451
HNRPF	7.04625258585312
COL11A1	10.3928875718149
HIST1H1D	4.13281990878615
UCP3	3.45252618152754
MYL6B	7.81948584892795
UBAP2	7.92917983423883
TREM1	4.21016373006287
CKMT2	4.61800096607658
HLA-C	9.81805501815904
SLC13A3	3.55727659425249
PLA2G12A	4.95072123007769
SPRED2	4.12916492390992
SCN10A	3.66529525076355
TIMP4	3.59022724679084
PITPNC1	4.69399669380534
SLIT2	8.50221534724607
RSF1	5.87871412129301
POU3F3	3.23968578056474
LIN7C	5.6542219133991
NKX2-2	2.99791027391239
DPPA4	2.86755108149058
ZNF804A	3.03810081569662
CCIN	3.31488343708354
SLC25A31	2.79218003362490
KCNMB4	5.14971719905775
FUT2	3.61066239710468
RABL5	6.46479487557387
FZD4	6.54273870622357
GALNS	5.55125518474424
PNMA3	3.37924601389475
STX6	5.27337702774863
HIST1H1C	7.99393390545899
CIDEB	4.17554163212575
CASP4	5.75139664606601
PDK3	3.87773131492375
WIT1	3.64089659551246
TPR	7.36933961395096
MTX2	8.75719353795172
HIST1H2BH	4.42213715952574
BRD3	7.58180051945436
HIST1H2BO	3.48621537320459
SERPINA3	4.04125825300708
UBXD6	6.09233438216717
HOXB7	4.70670815680355
C7orf23	6.25447736343938
KIAA0143	8.61125032238995
KCNJ16	9.1837715084135
STAB2	3.30424310277477
TNPO2	4.89721397924853
CENTG1	3.37530251180535
IRF9	6.47903419251145
MCPH1	3.17980676026692
FABP2	3.36801588046487
C9orf3	9.1964499448475
FBXL4	4.72817058002255
LBH	6.54577143788581
MYO1D	4.89210631963127
PTDSS2	5.56679940989295
BMP2K	3.77348092073695
NFU1	8.49382088627732
UGT8	4.58944165040949
SLC25A23	4.71557275716956
MAPK4	3.62959986295216
HINT1	10.4975395302311
GLP2R	3.10265991886101
WNT7B	4.20199255742944
SETD4	5.32193923932009
CHCHD2	10.7293014695338
DYNLT3	8.65767880353607
FKBP11	6.713119335483
NDP	3.46976178579612
RHOBTB1	5.14862878925027
FLII	6.17363566212825
SLC4A4	3.54755013314077
RPL38	9.61754514900311
HTF9C	4.65644035740356
RPS16	11.8272555672599
AP2A2	5.61552109330769
CHPF	5.91077684247167
CSNK2A1	6.6102417726076
MAP7D1	6.49953559321382
FKBP6	3.40321699404296
ZNF214	4.10967302302332
DDX56	6.40446192802416
TWIST1	6.03951800800498
EPO	3.28796863240339
MRPS18B	7.64990991812477
ZNF682	3.04898385494589
AOX1	3.43375160935065
RPL14	10.4224770003278
CYR61	7.78280779340556
JRKL	5.67265689971307
DTNA	3.53409980106751
MAFF	7.04194684764026
LOC51136	3.52582269783462
TMOD3	3.75515398696188
LY96	4.74528943539136
EEA1	3.75868893688279
KLK3	3.52667175715268
IL1R1	6.72623001085774
HRSP12	6.05229838789991
KTN1	8.76472522963457
LOH11CR2A	4.35678306245404
ARL5A	8.16109712194283
MAB21L1	3.43244721572970
C20orf59	3.97073372831056
ADAM2	2.86780687945357
PHKB	6.03809277566794
CCT6A	7.7935504256313
TBC1D8B	4.05150419826513
FAM13A1	4.74279049766742
EHHADH	4.46680960083913
LAPTM4B	11.0256620519583
TMEM147	9.6402492396615
ITGB5	7.66780097993559
YIPF3	7.56463481653983
FKBP2	7.85006271561363
XPO7	6.41311887548303
GPR75	3.56407969560221
NR1D1	4.96508654332358
TRIM5	4.57200521577043
TMEM110	4.41852101243667
APOC1	6.55400864852049
RNASE4	5.4717228377821
PARD6B	3.28943385106384
ARID1A	5.99555031718446
NEK2	4.90704991153937
RRAGB	5.00326346056439
PCDHGA3	3.31739301515738
HIST2H2BE	6.73142873317076
RCN2	10.1180936893399
STARD7	9.07114333207383
SHMT2	5.63755785775021
MLYCD	4.24052088299959
KIAA1751	3.19944395251784
NDUFA5	9.25115341248334
THAP9	3.35299453865721
FLVCR2	3.62486995782294
RP11-217H1.1	7.58758949295538
AP1S1	5.07250866051949
NCLN	4.8171348319348
SDHA	8.17325334216687
SMAD6	4.52886743962266
SAV1	5.40425765418374
SAT1	9.47022070384344
ADAMTS7	3.28823117745243
RPP38	7.7373943519898
RCBTB2	5.32120338438399
VEGFB	4.79838399051906
COLQ	3.31794802201266
RBMS1	7.89668975439564
NRXN2	3.24850685191581
WBSCR16	6.4326568389583
DRG2	4.8072226367655
KLRB1	3.76380502117322
DNASE2B	3.12567374959687
SAFB	4.51966480449243
MAPK8IP1	4.00591558140179
RFX2	3.67675684253341
MLLT4	3.43890388377373
ANKZF1	5.198834379882
DUSP8	4.0859492476763
C19orf50	4.76648098802623
MEF2C	4.40417162181168
SENP5	4.85788155014546
NFKBIL2	3.42938566943211
LBR	5.8374929090066
CBFA2T3	3.30250603322274
AFF3	3.22837174155032
IL2RG	3.75600426911628
CCDC51	8.70799075766235
COG7	5.32549514202982
MYB	4.62890960440496
KLF3	4.2050037434264
PLXNA3	4.69778429794715
KCTD14	3.09605672189508
FZR1	3.5867103903743
XRCC2	5.37809729724688
SLC44A4	5.43190332762714
ESPL1	5.37533671934841
MMS19	7.23501866504304
GMPR2	5.45932379712101
ST8SIA5	3.21223661219949
TBC1D19	4.59080654286102
CHPT1	6.1971512878266
ERBB4	6.28481831222134
TSPAN32	3.94283581704169
MAP4	7.28437807358447
ACTR3	9.96269535277052
UGCG	7.62462736619301
GPHN	3.81063762554134
ZAP70	2.99194588418483
SLC6A2	3.806585512235
LPP	6.33968393876992
PTPRCAP	3.77778364948972
IL12RB1	3.59508192973335
HIVEP1	5.19818692319409
ATRX	5.86380401798514
EIF4EBP2	7.53586007701198
DFFB	3.88666344537143
DMRT1	3.26879582798736
CHST8	4.2410105072589
HSPB6	3.26671377903106
C14orf109	7.1697751776649
IER2	8.31976899210378
NMB	5.90403359036365
COX5A	11.6652871173417
EIF6	8.44291136043367
AIFM1	7.53765754266627
WWC2	4.5258518440167
GSTA1	3.19486248664278
POLR2L	9.15478427695247
MRPL4	6.09459561136121
SEMG1	2.88878922631228
MPPED2	4.6046832982121
FLJ21062	4.34257713234497
TRAF3IP2	5.02348618743484
EPB41L4A	3.37219300188605
LILRA4	3.42885340152079
LAMA2	3.94543633470542
TAF4B	3.17822093630264
RLBP1	3.08848789826889
SLTM	7.17655910919083
CD300C	3.50867721949566
FLJ10404	4.9569718133283
RTDR1	4.84148267249795
MALT1	5.00989642931763
ARVCF	4.83717931162191
RENBP	3.69578561839761
ATXN7L1	3.22825267859199
NID1	6.11948228844392
TUBGCP3	4.26676495559397
ZNF783	5.1786210886969
ITIH5	3.27506224008295
ZNF85	5.11052568397671
MMP13	4.97028857366059
KIAA0329	4.44691227813955
C8A	3.84892183844149
MGC87042	3.1545397044346
HOXC13	3.22589273579429
CLGN	5.00944252387651
SLC25A37	3.89746069429537
SMARCC2	5.52398219053589
TFDP2	6.13243555975072
POLI	5.33195293114914
HCP5	3.8877913266094
UCN	3.32672585404454
ZNF764	4.38412631530114
USF2	6.06001408546481
C20orf24	11.1084866500096
FHL3	4.89606109841797
SPATA5L1	5.19124811767629
JMJD3	4.61404377355736
MMRN2	4.30402775507312
DSP	10.3365795626698
NDST1	4.25178287915477
ZNF248	4.45862951877854
PELP1	5.45207844555481
MBL2	3.40987101562644
ZNF230	4.31954299522359
RNF41	5.01870753161803
THOC5	5.38875478840951
MSN	7.78385931283888
SLC9A5	3.21195051090111
SERINC3	8.20970218912152
ZNF434	4.49376201741562
MUSK	2.85531172875195
SMARCD1	4.41984897987442
C11orf75	8.04915823157205
ZFP106	6.50318386020504
GTF2E1	6.70940538303361
RY1	6.75391877454172
ATAD2B	3.61046201310151
DDOST	9.06401034835985
ARHGAP17	6.11229011556905
GPNMB	9.13016282806761
TTF2	4.45724058529361
SFPQ	7.26136799246524
GFRA4	3.45843139612703
TIGD6	3.761110077848
SLC39A14	8.24806480337668
AKR1B10	3.39383020772346
NGRN	10.0914123029460
RGS16	4.91975542906537
URB1	5.80117075256734
GPR137B	5.59498196272618
MECP2	5.63799689741249
PSMA1	9.86429838221885
TOP3B	3.62218512516909
NFATC4	3.8750346111078
RAB7L1	4.10884409972599
CSN3	3.81667725263646
NOS1	3.61217119767868
CA14	3.62911011140088
BMPR1A	6.77469809706523
YBX2	4.04884919317656
PRL	3.08070808468735
SNRP70	6.5106269185269
C6orf130	7.87398698562797
KIAA1166	3.80307860530792
FUBP3	6.47304648602432
STAG2	8.57651594710843
ACACA	6.80209002859254
ABCG1	4.73897934320866
ATOH1	3.14686570979979
ODF1	3.33808605607469
TMEM127	6.21434728630407
CD55	7.95412982369075
PLN	3.88041439254571
RPS23	12.6764085407868
LYPLA1	8.86372623846471
PRDM9	3.49756109179893
SSX2	3.90568300144805
PLUNC	3.94496659873907
SYNGR3	4.92561401732425
EML1	4.99163965174678
LNPEP	3.27997309872839
SMAD3	4.51769749822480
NUP93	6.09495378151551
HISPPD1	5.28985271421503
HNRPUL2	3.89967471618006
YARS2	6.61388555205152
TBC1D12	4.74534545168559
ZCCHC4	3.89543004190553
FBXO22	4.28824821869326
C16orf24	5.25156490124288
ZNF669	4.86559783138274
PTGDR	2.94441172207265
DDX27	7.76928721756903
KIAA0409	4.96927224279382
ASB8	5.44741951214583
MEPE	3.33922288155574
PLP2	8.878350044531
COQ7	4.46901896297881
CHMP5	8.26944703861549
CACNB3	5.57171781444938
C10orf84	3.3759214368238
SPO11	3.56293947528723
NEDD4	3.99969805286078
THAP11	5.49679247266136
ZNF43	5.66136374438378
KRT13	2.91187662105217
NEK4	6.69236903272523
MRPL19	7.17276763294485
RBBP9	3.76879775270774
PRKAR2A	5.96658377966879
IHPK1	5.75591627945153
ATP6V0B	9.57399370400765
CACNA1E	3.14860055225033
CEACAM8	3.08984693733507
PEX14	5.51761160456
BXDC5	7.58928768052232
ZBTB38	7.28970372711664
PAFAH1B1	6.95908006476548
PCTK2	4.59374387006885
LRRC16	5.02880482336699
OSTF1	5.66513333281575
KIAA0323	5.91021625195763
FYCO1	7.0985837681086
TXNDC13	7.48440879758825
PLTP	6.27565777972265
SLC25A1	7.6377508659624
EZH2	5.6416546739338
PLEKHB1	7.11173966876367
GRB7	5.24873527986395
ZFP37	3.59571663829469
MRPL33	9.50019940209033
C9orf27	3.15450833806099
PELO	6.18700147155094
ARMC1	8.22210016864426
ZNF154	3.64563281814598
C3orf64	4.27160935156048
FLJ10357	5.58544099175289
PON1	3.31768255059348
SYT5	3.39297506555628
TMEM66	9.53491967079737
ATP4A	3.14492425055146
HBEGF	4.17780136379496
PI4KA	7.34108862937589
LEPRE1	6.34832185501112
POU2AF1	3.59851974152006
MRPL12	7.38360028350414
GNPDA1	7.14958743325418
RASAL1	4.79622739469815
ZC3H3	5.29249295794475
DDAH1	8.96435012280508
MGAT1	6.49978908798204
TIPARP	5.91734512543528
UGT2B15	3.33380476419946
DNASE1L3	3.17224360365539
CHEK1	4.29034205459062
ZNF8	4.38093686738895
TXNDC1	6.88337472867405
CKB	6.63869331690244
RTN3	8.55266557999531
IPO8	4.02505353273719
FZD2	4.88214466833483
PART1	4.41148073087036
PSMB6	8.12826829667424
MAP3K14	3.79495440928631
PCDHB8	3.25093215986438
PHC3	3.66534578539732
PPP1R8	6.21646908699448
NOVA2	3.45731499280042
TNFRSF11B	4.97022475573403
GOLPH3	8.07411957133278
LOC51233	3.73981933290747
GGTLA4	3.50556783746728
PDE6D	5.66173700479871
TTLL1	5.71042337461294
ZNF117	3.63324448026935
NKRF	6.65966104820949
CLK2	6.34587597037315
TNFSF15	3.52484739471323
DUSP2	4.61672572837425
HSD17B11	4.7640460655987
SECISBP2	4.62509266006145
PPAP2C	4.00749117174254
GABRR2	3.34970196899407
LOC51145	3.00507418540395
PIK3C3	6.73457163994056
DHDDS	5.31057062552293
CTSW	3.21419933715022
NEFM	3.21272821164590
TNNC2	3.56024850876826
ANKRD28	6.46009013061018
MRPL28	6.05720495965282
STMN3	3.28934040984142
SYN1	3.31585383126755
RAB14	5.98480044400239
PIGV	6.83598464941529
CDK2AP2	6.41280227291791
ZIM2	3.51278289257144
APBB1	4.37313677022588
SND1	8.32765871747464
C1orf123	7.53769118970643
B4GALT1	3.31193619063755
CHD3	5.34871978086741
RNASE2	3.68746923562881
BCAP31	9.6680424813801
SLC25A44	5.39991597923744
CXXC1	5.74805390011456
PIB5PA	4.01433314280384
CD40	4.16563879504953
FAT2	3.25509010620692
DYNC1LI2	5.14154557720233
GDI1	7.38288506824094
ZNF81	2.77922079089145
VSNL1	3.86178521288144
PIH1D1	6.98534539090656
KRTAP5-9	3.47208107898534
FLJ10081	3.6149720762747
CS	8.42678109019791
ZNF318	5.63000210200499
IGFBP7	10.9531244270935
ZNF609	4.61066667706647
SIRT4	3.38280777633836
SCN4A	3.59313633888813
ARHGAP4	3.49734570528631
EHMT2	5.49277615671526
UFD1L	9.84990986197501
EXOSC10	6.77772988180788
ECE2	3.77005791420428
ERMP1	4.98924506261485
OVGP1	3.94323505292729
GTPBP3	5.30731992535266
FAM82C	6.16874877224476
PACS2	5.23554069017543
C19orf36	3.65504893264
UNC84A	8.81357630176256
ARL4C	7.17423631133525
SCD5	4.04540506475366
ATG4B	5.53363319940093
LASS6	8.21101713231361
LSG1	6.13512087967487
MAL	7.52682837848098
GPR22	3.26685715459648
WDR5B	6.64526427420602
GALR1	3.07337441152842
AQP4	3.22351434376725
C17orf60	3.27830581204566
HDAC7A	5.10807198671502
GRIN2C	3.19555649180097
ARMC8	4.8950911522417
SLC47A1	3.59297763194308
DMPK	3.79487064694027
CCRN4L	3.67355644986841
CBR4	6.68275450103275
KIFC1	5.52239140108426
LHX5	2.91934027522625
SMC1A	6.61711856566156
LPXN	4.96910093977581
TRPC7	2.78834854340839
SERPINA1	4.62847758005148
SMYD5	4.63690325047039
RPS13	12.1769262537619
CRHR2	3.38900447908287
TUSC2	6.14939547629081
PRKAA1	4.98724562014757
FADS2	4.55002478760348
ENAH	7.76239998420126
PRO1768	3.23015724091664
KIR3DL2	3.14172283647314
APBA2BP	5.89998285439271
ATP2C1	5.67806934686844
ALDH1A2	3.92825188113272
RNF103	7.95486260591751
AHCY	10.4483253029896
CROT	5.07259288763124
PABPC3	8.76104888591144
ALG12	4.46719954394374
EGR1	7.84411046754468
THSD1	3.89869741917583
CCL17	3.32446597631227
BZRPL1	3.23474406216651
KHK	3.54067483469601
ESRRG	3.38143825816866
SLC12A2	6.01051598385141
CNGA1	3.15706146049689
RDH5	4.66406810400227
CD58	4.36024295987126
PTGFR	2.95055571906849
CCDC48	3.47635314650905
CCDC76	4.05514389100484
CDR2	6.22345365525833
ZIC4	3.48201284178022
SELE	2.85752356737556
OR1G1	3.67886336711263
EXOSC9	5.70813214578092
PSMC6	8.42362555214532
ABCB1	2.92119998948886
GPR12	3.13857007850815
KIAA0196	6.71978172514719
PCDHA2	3.0985863380757
SSR3	6.89550982890327
MSI1	3.60339668167764
TRAT1	2.93500404096696
CC2D1A	4.6365214065195
PLAGL1	5.2162785724344
LLGL1	3.79169350690688
KLF6	6.33807040980578
MTF1	5.33931464259793
RNF2	4.83392795729328
tcag7.1314	4.53944413354747
NR5A1	3.13527559839272
THBD	4.24692133570024
ABCD2	2.86202982905495
ITGB7	3.58604707416136
DNAJC7	5.66105553876761
CCDC81	3.37519020459510
TM2D3	9.3190915845135
HUWE1	5.56003131598059
CDH17	3.48728510628899
CD180	3.31218665342853
FAAH	3.7419328009424
IL17A	3.07968594563332
POLA1	6.23046159696984
TMPO	4.03067824832219
LYRM5	5.51758012895776
GNAT3	2.96505333010298
TM7SF2	7.44982294713707
FLOT2	5.16900884566692
MAP4K1	4.33802224544330
HDGFRP3	7.23940507178644
RRAS2	7.15223857007059
OXCT1	5.45961497176096
LTBP2	7.58387722606017
ARPC5	10.3329134173631
SV2B	3.51409193671401
ZDHHC4	8.01123954213148
CYP2A6	3.95999627389684
PDE9A	6.37325308794482
ABCA8	3.55934301180181
NDUFS2	9.23508895147029
UBR5	7.0720190646297
FLJ22662	5.59891336550545
GP6	3.48016178575252
CRYBA2	3.17456077129284
LEF1	4.2928267026865
ZNF20	5.4229313224996
CTPS	6.87346241810059
EPS8L1	5.57193094120516
EYA1	3.1768809173008
SERPINB2	3.51694602563717
MAPK14	5.12164259406191
GTF2F2	4.00323823601768
