Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_E01_452050
Composite Element REF	Signal
SCAMP3	6.98310938166779
MTG1	5.70228409774248
UBTD1	3.94999435297596
SOX9	7.26139525426545
CRABP1	3.79702471715091
FLJ33790	3.52861638060217
FAU	10.3064596214161
DTNB	3.92863764457577
CARD9	4.54419235888791
PACSIN3	4.10078888261282
OMD	3.93708183023169
HOXB8	3.08836528575759
NSBP1	3.73491920098546
SLC4A5	3.40211246241337
FBXO46	5.58154333540944
UGCGL2	5.79076270901568
SVIL	6.0462809001566
OAS1	6.53006193439972
PHB2	10.2121989041173
NDRG2	4.18962008764616
ERMAP	4.44420532025214
GRIP1	3.39254291535918
APBA2	5.26519652726691
TCF21	3.71590544959512
JPH2	3.11564728500787
DLST	5.9971631966802
SLA	4.08156405483182
AMELX	2.96869342039512
WNT6	3.19951419636616
ATP2B2	3.73849907051722
CPVL	6.40628118373748
RGS20	2.85798279797906
TRAM2	6.50803822266488
ZNRF4	4.23799225001991
ZNF419	4.48563672900974
LXN	7.38557201328917
TLK1	4.723506279882
UPK3B	6.63001721573787
MTMR12	4.18674552839826
KLHL21	7.18365309838716
ZNF384	5.08166091898627
PI15	3.22748726998197
RER1	6.6362976954752
ELAVL2	3.07016140830743
KLF2	6.61978351188507
RPN1	8.3615165494904
PMVK	5.92345335068321
EIF3D	8.75611821997752
SIX2	3.69966490025590
HPS1	4.40092059755453
RNF7	6.3260890220282
TFE3	6.32665646493455
C11orf17	4.75082534216598
SNRPC	7.59787137930006
KCTD13	4.98879856458477
DLGAP1	3.35980437593689
PGLYRP1	3.97468004368325
IL8	4.17067694290979
IRF7	5.73609953920931
SERPINB13	2.91212120712174
SET	9.09918164395847
NAB2	4.63645137607982
MGC40069	3.72321909105619
BLR1	3.36767016180064
LRP5L	4.70546206711124
FAM120A	6.18250422866961
ASCL2	3.10569882307273
PCDHGA10	4.52711901401672
SHH	3.44400090829346
SH2B1	5.12700940431304
ATP5H	10.3205091596006
THPO	3.17741162973596
HIST1H3E	3.31233749195038
TYRP1	4.71114117243262
EIF2S1	6.7101011899484
RFNG	6.08338745492026
RAB20	7.0565919091889
TNFRSF17	4.07061986449898
RBM7	6.89249038098092
TMPRSS4	6.89981280120799
NKX2-8	3.48502934508222
C1orf115	6.11737613732506
TAF9	6.9753127174694
TERF2	5.77631565431522
TNFRSF1A	7.35162026800002
ACADVL	5.88568492426709
ISCU	8.64297768262665
KIAA0841	5.42647796543679
GTF2H5	8.69608967857478
EDG8	2.91398878406455
RAB15	5.15923171781419
HBP1	5.16240623504355
TNNT2	3.90471380938642
CECR5	6.6994388024089
JRK	4.83353184338595
PHGDH	5.38733384206331
XPO4	4.43866560088468
ARHGAP25	4.41266377781956
CA9	4.67978589755019
TLX1	3.68482918378976
GPS1	6.11976168403059
RPS29	11.8020437679899
MKLN1	4.74032284499272
ATP6V0A2	3.98646730539794
EMR2	3.29121834527849
KIAA0319L	4.46401295901267
DOPEY2	4.05213003033424
SLC29A3	6.46491288036939
LGALS4	3.73609551239307
SDHD	8.84353332671835
USH2A	2.82012119943967
NF1	4.36824786801191
IMPAD1	5.73551811581464
APOBEC3A	3.88354934057618
OLR1	3.75591485364889
HCFC1R1	6.2928143483465
TAOK2	4.16908578781568
NRAP	3.9568699259016
PPFIBP1	6.2382077681586
LYPD3	4.23711905757962
BCL7A	4.54151437343547
AGER	3.51207950628407
MCM10	3.63639008282642
MAP4K3	6.57381057710664
PFTK1	6.09834522310467
CBS	6.00307675415098
CLK3	5.65733720547196
KIAA0753	5.18711265820609
GABRE	3.76468443616991
FIS1	7.01025046866327
ELF4	7.14089793583444
C11orf49	6.99337042419332
CLIP2	5.00401793390698
CLPS	4.06849768774844
PPCDC	4.47432967900906
KDELR1	6.27363455889746
NT5E	5.9926845180797
FOXN2	3.2346889599234
NCSTN	7.34732628955089
PARP4	7.73263252604285
CD83	6.03595186434113
NPY	3.99185352835242
IL18	4.65242126175738
BEGAIN	3.32627147302519
VPS16	7.4546362863181
SLC16A2	4.46285906700017
SLC35B1	8.42365209373868
C4orf20	6.21994219335264
IGFBP2	9.59496044272631
NOTCH2	6.64638984098892
SIGLEC1	4.37519378477095
SLC9A2	4.56616985272012
CD93	6.03030544197826
CEP164	4.0650112626517
P53AIP1	3.19673748568772
ADD1	6.63480529058022
ZNF136	6.38604810732907
ANP32A	4.58542311137763
MGP	8.03000867719497
DNAJC1	5.40910589428519
CCDC144A	3.09968698741727
ACLY	5.96816684878979
TRPC1	3.98648978687131
CYP4F12	4.12970027495843
FKBP5	3.27596717571527
SMS	7.97372915512227
MAPK7	5.07321634241932
RRAGC	7.26430800563909
PARD6A	4.56208517437069
CCDC85B	4.32538932120482
SYNGR4	3.10420569108137
WIF1	3.35802092928524
GCH1	6.80701524090544
STRN3	5.18083185538537
TMOD2	2.78801760419391
FLI1	3.61582526432788
DGKQ	3.9534984468483
MAB21L2	3.09650541527458
SCNN1B	3.00082889019771
ECHDC3	5.692540586393
TMEM106C	8.08576808012734
CSNK2A2	6.96009802918122
GPRIN2	4.27892964026843
CPA4	3.64332798252583
RPL39	12.3412177417341
HERC3	3.86228112070033
MELK	7.70620405234421
IL15RA	4.78457304591466
HMBOX1	6.05268992985766
CUL3	5.83367785368908
PODXL	7.30278351378099
CCT6B	4.75093285572697
GPX2	3.77988694064407
ITK	3.4529166115184
CLIC5	6.64383120391884
RABAC1	8.10111040420515
YPEL1	5.01917804882965
DNAJC4	3.88009186053061
NR1D2	6.23720733441939
KIAA0776	7.01495692289013
FBXL5	6.64861212387978
C13orf27	5.9791427283847
DEFA5	3.06122614371532
TRHDE	2.90001446640673
ZNF536	3.18521753715949
MEF2B	3.67908809359676
UQCRQ	8.9593110290773
ITGB2	5.99068516639403
PTPN4	6.48669596754786
STX5	4.51299658944943
CD72	3.77708772477928
ERH	9.181331238077
XRCC1	5.54501170122775
VEGFA	7.1477553585328
MPHOSPH1	4.44827853957422
MORC1	2.82620796085421
PARVB	3.89635633474543
ELL	3.38233694492733
SETBP1	5.10940744952265
CDH11	8.90172076351906
NDC80	7.01286728801916
GIMAP6	4.62815859543465
AREG	4.13482611652726
BAT2D1	7.62009361138158
CDS2	5.45986945129198
LIPT1	6.2023797440177
SENP3	3.80728563595453
IL1F9	3.61347485930691
GRIN2A	3.50006308957105
MAN2C1	4.16096560688438
NSUN5	5.96372029393126
SF3B5	8.3331918005731
CEP72	4.7891618751323
MYC	6.47960673321507
NRXN1	3.03940471730675
DECR2	5.85131193974428
SLC37A1	4.88029219017393
SUPT16H	7.50591837886882
MUS81	5.82855819590904
PHYH	7.64861146563976
ULBP1	3.19760441354101
OIP5	4.89813506735189
IL10RB	6.93779872122039
OTUB2	3.88201552019308
NELL2	4.57176085887217
MAPK8IP2	3.62831214409588
ARHGAP10	5.04830426655565
POU3F2	3.37449946226462
RPLP2	8.19801152032524
FGF22	3.39495273688564
PSCD4	3.80249250228292
TRAPPC6A	6.81925818096456
C21orf2	3.76429577755739
CEMP1	3.31922984835607
IL1RAPL1	3.18247285824055
LIN7B	3.42606341696272
VCP	7.67081419946729
NKX2-1	3.14517061395059
BGN	7.409273351866
LAMA3	6.04286301597692
APOBEC3F	3.14754235244529
COCH	5.10164680890122
SCGB1D2	5.44243822910035
SP4	3.30487113271621
SLC11A1	3.58987992311142
ICAM2	4.60558452477146
C21orf25	6.17871362618305
SH3GL1	7.19157464787145
RALB	6.51243968194083
GSK3B	6.43973566213052
GNGT1	3.22328733798334
GPD1L	6.07925022238641
VPS37B	5.9488566209426
TNFAIP3	5.77575714901823
C6orf32	3.70767971820167
ATG3	8.28334655896814
KLHDC2	8.25720006588472
NDUFV2	9.14832141063152
PANK3	4.54605616239927
BLK	2.96952687568921
MATN4	3.4854930144036
GPM6A	3.36879617504884
WDR82	8.28423727617682
APOM	4.0867935318734
PKP2	4.05801749475842
C1orf135	5.72277835284747
TRIP10	5.62485189033506
HRASLS	4.0022713058435
TESK1	6.61238203165431
FSD1	3.83524771270929
SFXN3	5.89168739551247
MMP1	8.02985033275684
CA12	4.4789441147892
ZNF611	6.36935186260364
C19orf58	5.69676254482164
NCOA6	7.90048985336243
PDE6G	3.82951729077319
PPP4R1	8.53244760434124
HLA-DQA1	5.34199447998594
GCLC	5.9674692916002
MAN1A2	3.90766151394234
SEC61A1	8.13445138907565
IKBKAP	4.97950203980128
TWSG1	5.77648714968308
UPF1	5.92343748210861
KIAA1219	5.95222313061632
CTDP1	4.59437768662826
ZMYND10	3.63960004768676
WNT16	4.06176324630809
ADAMTS6	3.45664543768557
SNW1	7.15441361674444
IL18RAP	3.67740222124677
RPP30	6.16734923148537
KRT86	4.45505550328847
CDC40	4.92356787127772
SLIT1	3.56899739503656
KIAA0574	3.72141412873535
GTPBP2	5.37345476276653
SETD3	7.22997131169815
C15orf44	4.89981538211072
PRRX2	5.26463816955609
GPR110	3.49915198212735
C11orf10	9.96056498593152
MKKS	7.50333565108061
ELK4	3.26618761300461
ACOX3	3.37637303546044
ADCY1	3.29391753875088
KIAA0372	6.32023644524165
TP53AP1	5.24031968717481
RHBG	4.02672604792961
SMURF2	7.88977529804998
TP53I3	6.79528019361093
EBP	6.96822583507118
SLC22A3	2.8862776433946
TOR1A	6.45134998064779
P2RY4	3.44674004797684
TRPV1	3.83485003263462
ADAMTS12	3.29944686559163
PES1	5.66863183063865
UCP2	7.67264902347598
ATG4A	4.62522200561940
FOXG1	3.88252971125808
MAGEA10	4.2441566402721
WFS1	6.1836378043119
TRIM24	5.86874269081111
PABPN1	9.39961093719285
PROC	3.65304196236774
SLCO1C1	3.40805511743701
SLC25A30	3.71751735036191
SLC22A5	4.50841887397021
DEPDC1	4.71490693250958
KIF23	5.59169673424081
SYN2	3.75730902283785
ASPN	7.3184265474398
CENTG2	7.07333665305712
ZDHHC17	4.62960686613862
VNN3	3.12832651570824
KCNH1	3.43104686508544
PPARD	5.34557566154504
PSMAL	3.03377652304193
FLJ10815	4.77545746966254
YBX1	8.9725952712926
STK24	8.668861077212
SPEG	4.62040151865333
STK10	5.10759974127593
ZNF695	2.67413018633562
SCTR	3.22749784631339
AAAS	5.05089668907585
SSX3	3.35826740926903
ABCD3	7.64449686861155
MTF2	5.86843675585817
FIG4	5.77346492356501
TMCO6	4.45983719052402
C9orf46	6.30172266445725
ATP6V1F	8.08670721466563
IGHMBP2	4.76980828989105
CCDC94	4.53552516095535
EGR4	3.05185796279190
DUS2L	4.28312934118011
FAM3C	9.43132084557728
DCTN4	4.76147494304475
EIF2AK2	6.48462981143397
CST4	4.32889566448231
CCL11	4.83469054418094
LMO7	3.7541840108062
PAM	9.73291112109218
NUTF2	8.20985030275447
ADRBK1	4.62212020581999
ZNF84	6.17945264940011
SLC39A4	7.53551982160008
CITED2	4.99803229508589
C12orf49	4.64662418695924
GRM3	3.03918915593201
CCDC49	4.44364700613441
STARD8	4.29575450367677
FNDC4	4.60871572619282
SIAH2	5.48220639826368
CCDC103	2.93360592867571
ATP5A1	10.6328323858002
HTR7P	3.50028208315927
LALBA	3.22645732216806
RMND5A	4.87830878543311
ATP5J2	9.14727962232305
PSCD2	6.5255028873181
MMP3	4.63492911673036
ZNF409	4.07120259294241
CRHR1	3.43723291718184
WDR70	6.5062080502606
ZFAND1	6.66743296701428
CCL18	3.59976123417421
KRTAP1-3	3.16780584252857
RINT1	5.68046243862099
NRN1	3.29768372011388
SPAG5	6.5493298112494
KIAA0408	2.72268049695206
F13A1	6.94789194086752
DNAH7	3.36472593283809
SLC10A1	3.90162981193335
BRCA2	3.54217485795771
ACADM	7.26809191026917
GIPC2	3.13417764492715
OGN	2.85251646061499
RAGE	5.39491349777289
XPO6	6.60186926625237
FMR1	8.15061206370883
DUSP3	4.90765307981034
ANKMY1	3.35781037492728
CHMP2A	9.02106926250427
FAM8A1	7.56934120523293
GPR21	3.78236009300273
BBS9	4.87720117863018
UNC119B	6.75990991753919
SLC12A3	3.529259914924
ZDHHC7	6.35391461257785
FVT1	5.82951070987828
ENTPD6	6.54657422392244
PPP1R2P9	3.38063822137166
ERCC4	3.34986971791537
MMP8	2.96777260730825
HMHA1	5.01228387110710
RAD23A	8.01882059196718
ACY1	6.07894349326576
MT1E	7.25871496514365
PPP5C	4.34833077104902
GPR20	3.51571896488354
RFPL3	3.14018461695911
GHITM	7.89573095358004
SCAMP4	4.30712102218746
NARG1L	4.86185950109503
MYO9A	5.67604217908158
BLMH	5.75415189136231
NDUFB7	7.64959695333741
ADCYAP1	3.29638889975972
SP110	5.65341945926503
MIER2	3.98313878872049
KIAA0513	4.29227177617244
SH3BP2	4.45491548506865
PNMA2	3.77464652643947
MAP3K7IP2	5.85185443687316
AGRN	5.65320721143287
CEP290	4.42446849001269
ANXA10	3.3970857380092
RTN2	4.76947024485719
C14orf133	6.44966642739417
PRPS1L1	3.00241931408395
PRPH2	3.73905909834219
KLRA1	2.71971081813337
IRX4	3.12680276357921
GOLGB1	6.50099659060456
GPR97	3.33737840292113
NFKBIL1	4.32730154522726
CHD7	5.92812932611003
APBB3	3.88070444159411
RPS10	10.2206003305569
HIC1	3.08798703006227
TLE3	4.0091624560229
PSMB7	8.49624158828204
IAPP	3.58007128724421
SHQ1	7.14523935178612
API5	5.00176947580947
GP1BB	4.18233963997923
FTHP1	8.4761607812688
TRIM6-TRIM34	4.21635333056395
SLC6A1	3.94117757808008
OCLN	4.07806315724034
NAGLU	4.86227563362432
PTTG3	4.89096854603236
FAM117A	7.0386231540347
SPRY1	7.17569801466022
FLJ10781	8.01009523489924
CDON	3.65281467297264
SH3YL1	6.59458156984143
IGKC	9.78529221391186
TREM2	4.22685710387824
MMP14	5.49448867202706
SERPINI1	4.9073844452472
HDHD3	4.12926367613779
DYNC1LI1	6.51929046910839
FASTKD5	6.42599326854379
TDRD3	5.25248093796575
THSD7A	4.11288885993153
NDST3	3.36353858982146
CXCL2	5.67196114345261
DHRS12	4.12518121331502
MAP3K15	7.32495099484955
FBXO9	7.64704619934975
APPL2	4.11886821952808
TNPO1	7.92153688793678
CARD10	4.23681084880920
MRPL13	7.31674832100086
SNX5	7.26083312654305
EEF1D	7.36693886850933
RAB6A	3.61370157525859
SOD1	9.89552979807557
C12orf5	5.76370727529748
PACS1	4.28271375213063
PAPOLG	3.18291698179243
CHML	3.73366456913116
SIRT5	5.7193236398811
MSRB2	6.29554194872114
BCR	6.45618368462256
PUS3	5.87752725938315
CAPN2	9.8487651395704
FXYD5	7.1268408809408
TWISTNB	3.03914781400622
UBE1L	5.10037232141967
UBE1C	7.77621363100639
CHD2	3.18925947815203
C15orf2	3.29929313582298
FZD5	5.03143148112952
NR4A1	5.08952564323234
LOC339047	6.4452973020646
TRIM17	3.72624924338937
ZSCAN21	3.22460806685454
RPL15	11.1091171118710
ATP5G3	9.93501204684884
PRC1	7.1475412655989
ADAMTS8	3.27375093082194
ABCB9	3.94184901671478
HOXC4	5.72952708471689
TRAK2	6.07850787143931
STAB1	5.73405805127726
CEACAM5	3.03534297178944
MYT1L	2.77524927491576
RASA2	3.69334848737288
LRRTM2	3.38985712077471
STAG1	5.92193824831387
OSBPL7	3.61616617391801
GIMAP4	5.7094155854381
FUT3	3.69330828387895
DBI	8.64183192412009
LPIN2	6.14320242106867
PAPD1	6.01692812606374
APOOL	4.63665194392053
DIABLO	7.67133794796811
ARMC9	4.99432192659534
RPS6KA4	4.78128976804849
TRHR	2.94504556866422
SLITRK3	3.81089459809476
TGFBRAP1	5.32663520870937
FAHD2A	6.52624908121825
CNTN1	3.43370284319645
ZNF211	5.40217896639019
BBS4	4.80096337323294
TMEM181	3.5413275494818
PFDN1	6.46970329305669
MINPP1	5.97716950095258
MPHOSPH6	6.20087690905203
RGS11	3.44447719257759
HOXC10	3.43092682278921
ITPKB	5.59963503331864
HS6ST1	3.45988057983916
AKR1D1	3.14356476271962
TNP2	3.32001162373395
MEOX2	3.04670388299707
EML4	4.45469464018616
SGTA	5.40060391208521
ATP6V0C	8.99713441875998
PRPF8	7.06418801775224
PSMD6	9.06228647769276
HIST1H2BI	4.01343189682859
TMC5	3.62475485736288
FKBP3	9.31476286967926
FLJ20273	7.41941284683447
PLEKHB2	7.31470534773434
RPL28	9.08886505243081
NOX3	2.76490863413742
ZNF544	6.90978122563616
EPYC	9.09300677009393
ELAC1	2.92497039627127
METT11D1	6.94747999067458
BIN2	4.19083050920542
NACA2	3.51652469812816
RPL18A	12.1343775913883
UBOX5	4.34032213477695
TCERG1	7.6919518763914
MPP6	4.34641444794281
KRT16	3.14187606946020
UBE2O	4.75668773752862
KLF5	7.57288927531733
C9orf31	3.74289275397534
APOLD1	5.79298942211979
UBL5	9.05883089338146
ARHGAP29	8.59290442932213
TNFSF8	3.26861695406692
PDE5A	3.02675086513620
CDR1	2.92745798095328
FBLN2	5.24014889619786
C14orf104	5.85954379091444
HBE1	3.0181490600864
ROBO4	3.70339130580111
C1orf108	6.86437301347621
FOXI1	2.84371551083036
BCKDHA	5.84696249967694
RAB4A	7.11695799515816
C11orf80	4.13610716209364
MYOC	3.62434412370684
GIF	3.46502614094176
TMEM39B	4.64898858796292
RPL3	11.7470156049108
THBS1	6.67534945388851
APOO	4.87759437624854
ATPBD1C	6.35839016393801
FARSA	6.14861715319087
ARMCX1	6.24672798807556
EIF4ENIF1	5.40163252777125
CMAS	5.66111601055179
OR7E24	3.75125238533801
TNFRSF21	6.92942963181163
PLAC1	3.67103899500591
KLHL18	5.09209157457311
LBA1	4.50094117362888
MKL2	6.78681102014885
TBX3	3.45638086273738
TAZ	4.71272114943383
CRIP2	8.3177649292289
DAXX	5.71309363245548
ELMO1	4.2269333731718
RGS13	2.67952681091508
DIO2	4.38798364001249
UNC13A	4.28692065250801
TAF11	7.38618418054099
ORC3L	6.30700439185489
PRX	3.27422357748502
TARBP2	5.98818339620379
CABIN1	5.49927816043093
TRIOBP	6.59916156823298
HIST1H2AC	8.74306980981848
RBM5	6.0386028937133
TUBGCP4	4.96802759291893
NCOA1	5.48645341937881
CDK7	6.79553525903816
SSR2	8.9833677604129
IL25	3.13172699105216
CRELD1	4.82679023070048
GPR6	3.20199046424658
SNCG	4.9889422423325
CHEK2	4.7600837802916
GAL3ST4	5.47164544897494
KBTBD10	2.91098420668002
DRD4	3.06254884566904
GDF11	4.33815204064631
SEMG2	2.73139175235963
MCM2	5.9602810115042
CD247	4.09369754040237
SOX14	3.16492993741132
RBMX2	5.62363047203177
KIAA0922	4.85997035175407
TGS1	5.60173055674428
C16orf57	5.10138055522845
SYF2	7.48507247482636
MCM4	4.87896261733861
PDZD2	5.88736826527927
CEP192	7.06904455045133
IFT88	5.53709040088123
MCC	3.30742443929560
RPL9	11.7735867591916
RAB32	6.28701988882516
P2RX2	3.72704836229996
DDX43	3.10597099279123
HHLA3	5.20680645936904
ID2	7.7426151549081
UBE1	9.7420683309996
SLC24A1	3.87601100931620
ARHGAP5	6.15548223161518
C20orf23	5.17770937597743
CETP	3.36109964298610
ZNF688	4.28617573935561
APOC2	4.876338296027
PWP1	7.71117668002049
FAM50B	5.94490727911974
PTPN6	6.20518948698279
BAHD1	4.42237870113438
GPR56	6.4813848357009
GRIK3	3.07099549670019
DGCR14	4.94180496816993
CACNB2	3.18586932726977
PDE10A	3.00644559223631
METAP2	6.07226363797289
RHOQ	7.5534323135339
MAP3K4	6.24843214899758
PDHX	6.8912672370398
RPL23AP13	5.27873925948142
MTA1	6.09454245803309
GNG11	7.29663773544558
ZBED4	4.10008015958774
CLCN3	6.0857581946602
CDK2	4.54799049446488
HCG9	3.78822904357150
SLAMF7	4.90785071889987
CDC37	6.36960386886521
ZER1	3.9924073153485
GRK4	3.43118500979777
PRPH	4.36626537755058
PPP2CA	7.24209250549708
LRP12	4.62365469398987
POLR2A	3.99432667476128
SEC14L2	3.50680525336393
OGFOD1	6.12950549620204
DKFZP586H2123	4.20966947120839
MC3R	3.18481406613879
NOL5A	7.24602046856014
PHEX	3.92322500775034
HIST1H2AB	3.85742067360268
C20orf117	4.34791084690882
POLH	5.24586050366435
DDX17	6.70421120564542
CAMTA2	4.83630968008197
PLEKHA2	4.55677101426492
SNAPC2	4.12391157391245
FILIP1L	7.7442358008462
PDE4DIP	4.29596702732090
LRRC1	6.9270416913181
SCN7A	2.86744239604095
GAS1	6.88057086747258
DGKA	4.14386848656684
PEG3	3.28486997991691
NADK	5.01997038428015
SGSH	5.70198588648748
CXCL10	7.71206272099404
GALT	5.30232292260173
MCF2	2.9541214793496
ZMYM4	5.91376961878878
ZNF263	6.0686188844991
STK32B	3.31817247558188
KIAA0888	3.81452271822087
TACSTD1	10.8268867034240
ATP6AP2	7.06186490907163
TYR	3.4054968866906
GDPD2	4.10030750863525
ABHD10	6.46463610838182
TACR3	2.84348272126214
SLC35C1	4.6605422966625
KIF1A	5.93598267811605
VCAN	8.71293877513825
HERC5	6.34003221655045
UBE2A	7.32736336455715
SYDE1	4.17119634835192
ELA3A	3.30415549106193
TM9SF3	8.1753276636114
HAO2	3.52939611810746
RNH1	7.0482891313866
MAFG	5.83816338213054
BICD2	5.64527307110085
C14orf43	3.34735643552576
CDH7	2.93492532908858
JUP	7.92178764912767
SHANK2	3.66928788293105
OSBP2	3.49508073905021
ACOXL	3.02679796600735
DAK	3.95471717953712
CBX3	8.99888073280387
C3orf58	4.25338845802569
RBMXL2	3.18033943316509
TCL1B	3.32172046249075
FGF13	4.26333425508690
KBTBD2	7.19459516053867
KIF3A	3.56986800551129
DCXR	7.64352759670063
MYL9	8.31008366059066
PDIA6	6.34026086825432
CDC23	6.57474029764739
CASKIN2	4.33669886536188
PBXIP1	5.1900764891097
EHD1	5.03223057196328
NBL1	8.55513979351655
MARCKSL1	8.87040441910072
RAB11FIP5	5.4553367533057
CDKN1A	6.08372975544968
NCK1	5.7548510159012
SAPS3	4.71150923233993
ZNF550	3.31972779165279
TRAF3IP3	3.37990858355407
LSR	6.67121051172277
MIS12	6.00954401155664
KIAA0774	2.93738998524295
CXorf1	3.33485060945436
CUL7	5.22901753459852
DIO1	3.02395548727894
LIPC	3.342656745487
EIF2B1	7.91446150540138
OMP	3.46593514297553
HS3ST2	4.31291673704074
C20orf11	7.34686009581723
CTRL	3.10171011906932
GSTZ1	4.6897616104183
PAK4	6.62781460937835
CCRL1	4.89071385406481
RNF10	6.20340087989285
MAGOH	6.80023350838564
CENPB	5.68857591622027
C19orf7	8.09346286067997
JMJD1A	7.91987042536945
GATA2	4.34226528320231
HIST1H4H	4.1479133850018
CELSR2	6.92671394717014
GABRA5	3.09090082260075
STAM2	4.83228653661928
GPC3	3.51328026443279
GRP	4.76844584092819
SV2A	5.21192304100352
EBNA1BP2	7.474748411006
TAF1C	4.39479198055044
MAGEA12	3.23406997476063
GSG1	2.87808188608766
PDGFRA	6.74241429651078
CACNG1	4.14958944882185
CIAPIN1	6.04279606821941
CSTB	9.84610458304556
FRMPD1	3.37855403619788
PTPRJ	2.92613254508903
ZNF668	4.54329466326212
PLEKHJ1	5.40518263286184
ADAT1	5.02984106738449
TMEM50A	7.72587119916562
CENPI	3.60942349031133
HOOK1	5.66151945344804
RPP21	7.42933598918453
GTF2E2	6.32351043031491
IL17B	3.12407775702772
CCNF	4.41548789452531
CRYL1	4.76308549701659
FOXH1	2.97616946015355
NFYB	5.528658584461
KCNQ3	3.81778507313315
PPM1G	5.49484032884622
NOVA1	3.64788491469456
FZD3	4.78334459075885
NMT1	6.13389193665541
AKAP8	5.92764108141295
SOCS5	6.53054802803073
HADHA	6.56547877720952
PLEKHF1	5.8488978715875
DLG5	6.97356670078123
CFDP1	5.98434683074801
SAGE1	3.70302370425506
PGM5	3.405417680401
C1orf144	5.40013950542613
SUHW4	4.5823101554072
TFEB	5.12197846694995
RND2	3.23515324374803
ATG12	5.68562216652663
BMI1	7.16714093700594
RNMT	5.14768239351648
MASP1	3.3509151785736
MYH4	2.89999944387419
SLURP1	3.21244755144110
KIAA0984	3.42654412346667
ASTN1	3.24385661237266
MYCL1	4.40132472324546
SH3BGR	4.17185984588628
RPAP2	4.44856892720819
FOSB	5.52422353376421
KRT35	2.88120023903719
MIA3	6.0450162080248
KIR3DL3	3.26745423276765
SEMA3F	6.41691411379658
TMEM135	6.25746927698965
SLC27A2	3.39154896346203
NDUFB2	8.7324708500128
FAM46C	3.68749817577447
G6PC	2.65598703088650
KRT33A	4.12228961303753
OVOL1	3.35821012018218
PAMCI	4.39721672589663
S100A7	3.35496494658832
MAPKBP1	5.47269319398713
CPE	7.51404508945371
HARS2	5.91185020400679
GNB1	8.67299909687782
TRIM46	3.33942461221751
UPF3B	6.70087770469157
CXCR6	3.94948646982965
C16orf3	3.13739066744736
HLA-DOB	4.53331226377601
HPSE	4.6314420850347
GSCL	2.60395781517995
POLD1	4.38381976133014
DMWD	5.1274490473889
CALD1	7.38948429974183
LCAT	3.61404939189976
SCRT1	2.97283687560899
ST6GAL1	4.69693527436097
POMC	3.00384178819476
UNC84B	5.5133776217482
NSMAF	7.15168334226575
ADSS	7.68694169707569
SKIL	3.15731501310202
HMGCS1	4.98134708375785
PYGO1	2.82188051986369
POLR3F	5.56084579527394
ZNF277P	7.35394031506928
CNNM3	5.73429191806277
WRNIP1	3.13668296446505
ALAS2	3.88455381078299
MRPL23	6.08140314194518
ST3GAL5	4.55740562027837
ZBTB7B	3.55274190823059
DHRS1	7.38659653295553
NFKBIA	9.08681701314707
CNOT3	3.93992879202166
GAK	5.90733227116448
SFT2D2	4.55682175560758
HOXA6	3.47846599174832
PSMA6	10.3323272580762
CRTC1	4.36125991320933
LY6D	3.21371965816209
CPT1A	3.26521870825501
ALMS1	6.14071573917939
LMO1	3.40492013949426
EIF3I	8.15153579250429
DCN	9.75727941481875
PRB4	4.40993263238489
