Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_H10_491222
Composite Element REF	Signal
FAM5B	3.26745923357569
ABHD4	6.01188393568882
ARHGEF12	5.99393252379986
CCR9	3.62806367638589
NFATC1	3.98660817773068
RAC2	5.68899362300295
GLUD2	3.20375677772774
SEPT10	6.12693412247295
UAP1L1	3.96211229607625
RPP40	7.17292568944612
SLC18A3	3.45899052515765
YOD1	3.09382244021060
RALY	6.92796120272688
TBX5	3.52803076407185
NAPG	5.24030017754903
C14orf45	4.86742250562309
RHD	3.4142345038305
HMOX2	4.74871197420273
DBNDD2	8.46333814837721
YIPF4	4.34051732805437
ZBTB22	5.08880279320832
THAP10	5.63026590281011
ANKRD10	6.09879063581215
PLCG1	4.7946437207201
TAGLN2	7.76820310705352
SLC16A7	3.20691732219378
HTR2C	2.94632661796028
TSGA14	3.73459996056607
MDH1	10.2743323652808
ITGB4	3.66472840417961
DCBLD2	3.81727070123186
C5orf28	6.42927941036659
YTHDF3	6.42611180202309
FMO4	3.71031763449526
THYN1	7.42143759014821
OTOR	2.94880539076166
PGRMC2	6.45316172292883
DRD5	3.19297271068281
TMEM30B	8.58176110592892
PAQR6	4.31997883433670
UBE2I	5.79172370852303
TBC1D5	5.12837843881055
C8orf70	6.31949944541508
HRH4	3.19185081544652
ANGPTL3	3.13632687033016
MYO6	6.6950103147152
GLRX2	7.61473163309958
ATP11A	3.67422330804893
MUC16	9.56737925130543
SLC25A5	11.3953483383146
MYO1C	7.1768293415406
RBM23	7.51539016861478
FAM89B	7.55774788070122
FAS	6.17948590793528
KIFAP3	5.16649043580980
NGFB	3.15511545753133
C1orf63	6.57315783237489
PERLD1	4.83426849935185
GLRA2	3.76106837019278
BTN3A2	6.22343406351982
C17orf59	3.40485077404101
HSPBAP1	6.54206985747188
CSTF3	6.76996381847456
PRKCI	7.8309682256011
OSMR	4.76656934666232
SOD3	4.09575821282785
ZNF574	5.1547532248751
CYSLTR2	3.67892911289966
RPL12	12.8982113829067
WIZ	4.85781939355054
ALDH4A1	3.80045926089977
CRYAB	4.30722304862016
RNF17	3.69804998580701
NEIL3	4.33723179366524
COPA	6.40976214429076
KIF11	6.05038409097892
SLC26A3	2.93810079894007
SKP2	5.34867588744018
ZNF175	4.51469539572231
PARVA	6.42238537439858
JAKMIP2	3.2737071146221
C8orf4	5.75709880291863
PTHLH	3.32410457819143
RNF34	7.87277105673415
PKLR	3.42862456942975
PCDHB17	3.18313558401250
CD36	3.17159387270184
CCT2	9.62708730578507
PRKG2	4.31054178114076
ARF4	8.64757919525155
SIKE	4.31077557043971
ANAPC13	9.79512608211549
MBTPS1	5.36828517441692
SLCO3A1	7.07093802836305
ZNF692	5.9996713037128
GPSN2	7.57906959243025
NCF2	3.98931012385632
SH3GLB1	8.28762319457013
SLC12A6	3.5571301404061
MRPL48	8.39762933182832
HMGN3	10.3997862790703
SUPT5H	5.79225978133631
XRCC6	9.03923869773198
SOS2	4.13602484113202
PAX9	3.28013300820835
CCDC99	5.69802380086907
NNAT	3.91267283593225
USP16	6.9801610245677
C20orf42	3.66345745077562
LARS	8.90699735848772
SCML2	4.81343920331452
BCL9	6.75453167076878
ABO	3.40333390260636
TRAF3	4.00120543860763
LETM1	4.52957019636937
PLXNB1	4.53696238986640
NIPSNAP1	6.74651555124435
USP10	6.76548764258094
F9	3.25905948943713
CNGB3	3.88258661462890
LIPE	3.34922358177067
C12orf52	6.08728833912302
PI4K2A	4.80041186172697
KIAA0515	7.1432773259666
MED8	6.07486810202358
TEX261	6.23187272933933
STAT4	3.70826730955237
LY86	5.86378833010841
WDR32	6.2597702689226
FLJ13611	5.26170671963673
SNRPA	8.14611834744992
ZMYND8	6.89814697173683
GATAD2A	8.2270059648621
PDXK	7.39720405859447
PTGES3	10.7564585933036
C7orf42	7.86516641676128
TAP1	9.64122777316493
CYP11B2	3.04827249914960
ETS2	7.00617658683771
C6orf166	4.58466952719358
PRMT2	5.3135266108864
PRDX1	10.5189696871966
FGB	3.30699062913173
INTS8	8.70307610376262
COX17	7.67713765089226
C16orf33	6.92283489119733
EPHA5	3.1156663330225
PIWIL1	3.15469111871521
FOLR1	8.18574292417742
FREQ	4.93718144218409
KIAA0082	6.70644311024623
TSGA10	3.32463956906604
TMCC2	5.03644311989959
TCF12	8.84697320845534
FAM130A2	3.27392106163179
MYOT	3.11281633664711
HAL	3.36541255831469
POU4F1	3.09472896927302
SNRPF	8.310275081965
BCL2L2	6.86944332749797
CUGBP2	4.87742578248877
EMG1	7.84878844017507
PRRG4	5.75829998129113
HIRA	6.12609504683887
MERTK	4.07197718035402
BAG1	7.76819311006577
MYNN	5.88963866242107
CORO2B	3.46106921449128
ALOX15	2.80178442469310
TBXA2R	3.58721589115733
RNF144A	5.64069529322647
MARCH5	7.87634063820653
CST1	3.31824986051175
NUPR1	6.73190038843218
DULLARD	6.12911790415213
DCLRE1B	5.39015478332481
ITGA8	3.55859576182724
CCL7	4.02948927614078
TP73	3.20136566294682
PRKCD	4.62326564238776
NDUFB4	10.9567522591201
DSC2	5.75331551445809
RBMS2	4.36434108205419
GRIK4	3.30075332652461
TMPRSS6	4.12602066285378
GLB1L	4.6436118161287
COL4A3	3.14371017206810
PUS1	5.27896380125079
MYO10	6.79632236779984
PEX1	4.51782674954268
OLFM1	3.87673519433611
RBM19	4.54694119426643
RET	3.75377527577479
TAPBP	7.99556687842508
RUNX1	4.05073397925222
IL1RL1	3.5232636624397
ALX3	3.41984448035404
MID1	4.92385698853043
C14orf138	6.46681482732102
GPR64	4.31669819673066
SNX10	6.03744624421411
MYO16	3.72553112427052
DBF4	5.33376423556778
POGK	7.36648830865556
MAPK9	5.73777805217257
RIPK2	9.68069828934961
LRRC31	3.10410488857709
C8orf79	3.73381204702418
CLDN7	7.43768414067710
EFNB3	4.94928421061914
GLP1R	3.55842468391835
CSTF2T	6.64116734415221
TRIM37	7.64172456249079
GRHL2	7.25457078352559
IREB2	4.27712050438876
GRSF1	6.00574377843352
CNR1	3.08457355504713
ABCC4	7.58621605344966
DLG3	5.17733087182189
ZFP36L2	4.86359732125205
VGLL1	3.01682290680183
IL1F7	3.01660496463349
NR2E1	2.95677627172010
MS4A6A	6.78633883352123
FTL	9.38700061343963
DYRK2	7.36832194692918
PCLO	3.44786831786149
ARIH2	4.91689111092156
PCNX	3.7117931961295
ANXA9	3.19493565834072
SRR	5.05349937658971
SCNN1D	3.0765755453537
NOL3	4.04814143041287
IFITM2	9.27723333143037
ARNTL2	4.10824782233512
MRPS18A	7.1371159165993
ASPH	4.11770444541409
PVRIG	4.16732549355939
CPA2	3.45012775302333
LEPR	3.27881751285329
SH3BGRL	8.14226772946298
C16orf42	4.3180123128359
C9orf6	6.55439844334093
ERN2	5.82549405902982
SYNGR2	8.6662338649426
CDKN2D	3.28195280087027
PITPNA	7.11446327483059
PRPF4B	6.6971042704115
NRBP1	5.10708470742994
SLC43A3	5.36448896987371
SLC25A22	4.95275270941151
ILK	6.98117642449994
SLC22A8	3.60094144938688
SEC14L3	2.87529199216593
MRPS7	7.30398192337368
SLC22A1	3.32368235163134
BTN2A3	4.03272444109172
RASA4	3.83801032078146
PITX2	3.18943112201719
CCNL2	5.06070120838905
GJA4	4.22699156437186
FABP3	3.75753233522758
MYBPC3	4.13311476842538
LOC728215	4.09539219343618
TRPV2	3.98339524849197
NIBP	5.152422876414
CDADC1	3.71371876805261
ZFHX4	3.93208261817773
TFPT	4.86532606464795
TSPYL2	5.78673655334213
EIF2S3	6.75369990005816
ABTB2	4.10899703754316
SOX30	3.27639252239307
VBP1	8.74052450943888
DKFZP564O0523	3.75923244508334
MORC3	5.65733404315864
BHMT2	3.27529545489602
FZD7	7.33118320658684
CDH18	3.69784176531044
CHL1	3.70996493622151
PMS2CL	5.38120428868617
TBC1D2B	5.82289034180124
FA2H	3.63992865347776
TTLL7	3.64735883948749
SPOCK3	3.4689077550798
SLC13A2	3.52276122194155
AIM1	7.61397028362396
GSN	6.43669807332625
EGR2	5.36330611110904
SMARCA5	5.39806622598301
GARNL4	3.63628939692055
WWC1	7.16993203360468
PLEKHG3	4.53347945388574
PLS1	7.64594565477863
DGKZ	5.106935718844
EFNA1	8.81509838347942
ANK2	4.39444385357067
PAGE4	3.19059513688577
SH3GL3	3.88915151422213
SENP6	6.63569133273054
AKR7A2	6.78800824158321
FKBP10	4.8803516109687
RIF1	5.02710180563766
PRLH	3.15972847105309
VLDLR	5.17408708707497
VEGFC	4.24972413798930
LARP1	8.53103086335816
SRBD1	4.66269042986939
DBT	5.01466413394733
ITGB6	3.69491841892305
CGGBP1	5.65569448655243
SLC1A2	3.36968732874723
INVS	3.52210496122902
MPO	3.23500945887483
ZBTB16	3.8333505886259
TADA3L	4.5639524284847
MOBKL3	7.64358231236567
PDGFB	3.69104785446590
CUTL2	2.81311612397189
RFX1	3.07409212490441
KLK2	3.45050901594308
VIM	10.3961119018911
REG1B	3.33793788590574
SUMO3	8.60542073809535
UQCRB	8.81104821072187
MLL4	3.74785666513217
LGALS3BP	9.59714064275434
DKFZP564O0823	3.80652602243154
MRFAP1L1	8.28567031049426
SPR	6.3400492002461
HOXA10	3.98178805603071
NGB	3.30298566450169
LZTS1	3.41458640426118
ABCE1	7.0911523876789
ARHGEF3	6.84232089548691
ChGn	3.53826306935852
CSNK1G2	6.21843715260286
SUPT3H	4.78286766954928
GABRB2	4.20062670830897
MGC72080	7.07011996153564
SLIT3	4.25018404293307
CD27	4.22850884997264
EGLN1	5.48487143743891
PEX13	4.92207185902368
MAN1C1	4.04899283195028
RWDD3	5.61603736040803
GRIN2B	3.21539539317671
HSPA6	4.53279334010104
ATP6AP1	8.39775478764075
NR1H2	4.36576789419629
PDK2	3.92378872618218
PHC2	7.27044961075135
LIN7A	3.39600433983406
SLC38A2	10.0527119830625
FAM83E	3.4807522426173
SPHK1	4.87330535801441
TRIM26	7.5899884707438
C18orf24	3.77454488770432
C15orf29	4.70927716316019
ADAM9	6.50169203847683
RUVBL1	7.66197430601753
TMUB2	4.45537463381934
APAF1	3.57787929101863
GPR176	3.6852392062203
MYH11	4.16671981462146
NEK1	4.31162346670668
MPP2	4.16071284896631
TNK2	3.6229187007237
C12orf24	4.7035665173669
MATN3	3.30066159300793
ZNF289	6.35229308457842
AGK	6.98308475932533
IFNGR2	7.71134968821916
NDUFA4	9.63054131982598
ITPR1	3.58659953436124
PKP4	6.00241502171537
DUSP1	5.68690804512828
DDAH2	4.85204595863642
ATXN3	5.20426261985988
TRIM27	7.5017458475998
LUZP4	4.13502597314162
SETD6	6.28173551458845
CDC42EP2	4.40223557694906
P2RY2	3.3292991208613
SLC45A2	3.27001666037186
RABGAP1	8.05258662351536
CHP	5.98819726790385
GPRC5A	5.42446643966656
SOX17	8.68501158488485
PAK3	3.70297711357838
ZNF259	6.71569549682848
LOC63920	5.05933818884368
TGFBR1	3.25807600481665
GBP2	8.46985877171533
MRC2	6.5451522007594
CDC42	6.19765045310783
AOF2	6.25405949401554
LRPPRC	9.50222931088124
CD97	6.29569649903709
SETD5	7.63156742128779
NINJ2	5.01676170951743
PTER	7.06121163801876
POMGNT1	5.79398851758948
RRS1	7.02787057166251
HRB	6.19030018919221
SNX2	7.47994193600468
ECGF1	4.28306305285676
ATP1B2	3.33601982506918
RBX1	7.95353974206436
LOC400506	5.63689993244725
COL4A3BP	5.95009993175625
C6orf97	3.57641445459826
GRHPR	8.20353590140897
TSNAX	7.70349449204158
TAS2R1	3.92913015856079
SEMA7A	3.61717552547766
ZBTB7A	3.60090380268049
ATM	6.40977198317959
TIE1	3.38767382950865
PCID2	5.93163069404176
HIST1H3G	4.3364824517113
EDF1	9.29613651945372
GTF2H4	4.79327754298149
NEUROD1	3.30734535962893
LRRC15	6.10059850164266
TFF2	3.73492726117593
PARP2	6.99913681887516
WDR60	5.67694252605845
IFNA5	3.12531571574326
ZNF134	4.74602414297921
GSDML	5.00678678535619
SMEK1	5.88024183006862
PCGF2	5.02292363853954
CYP2A13	3.61103673311786
TNS1	6.38699430055238
MDM1	4.72262672027938
KCNH6	3.18819763780599
SMPX	3.7964699152742
CD9	9.9046962635267
SRGN	9.30083681710564
ALDH7A1	6.97297663184969
EIF3F	10.0005786055772
VDAC3	7.23311539264021
CASP7	7.5338989480242
KCNJ10	3.01842637017650
EDEM2	5.85911255291957
CCNJL	3.11864155921299
CAMK1G	3.48525898690923
AATF	6.7648488176812
CDC20	6.83781856231126
E2F5	4.29187510881537
ACSL5	6.87079251370831
FTSJ3	7.53622634321305
PRUNE2	4.39623291595533
LYPLA2	5.80847738458504
C19orf56	8.31790704546516
FAM30A	4.23121121770179
SMAD4	7.40022108711637
AFM	2.94623620410358
ACPP	5.85550155647799
G0S2	6.16227207291887
FCHSD2	7.3099722638542
SLC4A7	4.37857454107309
RRP1B	7.00034048546715
STAT6	6.51613800232975
CCDC40	3.16824639183846
GNL1	4.91542244080073
ZNF195	6.45573921426412
GART	4.87078705890888
THOP1	4.45980430380486
PER3	5.24479642359655
TRIAP1	8.26864507857087
SCARB1	4.17061918569364
ADCY8	2.97333511698642
CACNA1F	3.70533233603128
C10orf10	6.49719779117348
SFRS8	5.46421430595568
PBOV1	3.11694419773122
GOLSYN	8.85896956845505
PSG1	3.30445507603802
DHX34	4.04503004398868
CAMK2N1	4.51861089820208
FLJ20433	4.08720334667734
GREM1	5.10051428974564
NFIC	5.57905405055461
ITPR2	5.14944664663722
QPCT	5.31533022290382
PRKAG2	4.97128638202294
H2AFZ	9.18286925756821
MLLT3	4.34738333655892
CCNT2	4.29080100318159
PLK4	4.49651760533378
H2AFX	4.99750495521224
MED16	4.86554648375836
PLEKHQ1	6.52198615343316
GOSR1	6.12999514416183
BTG4	3.18741928351686
RPL30	12.7047626468758
PLOD3	6.19540690333023
ZBTB39	5.14282628051184
SHC3	3.39734835478368
HAVCR1	2.78718917643820
DYNC2H1	5.25401781578945
WASF3	5.93943143196667
DRG1	9.01642388779283
SPCS1	9.53101908010012
PRR4	4.31836517152965
KDELR3	5.2556096741916
SRP19	9.28648697737535
GABRA6	2.83384604155890
RNF5	8.38728900401902
MFSD1	8.75590823383246
KRI1	4.63805458604647
LRP10	8.63813271620822
KLHL25	4.87258574225692
PUS7L	4.92981011520146
MGMT	6.91582514096868
BUB1	3.55021636126736
RNF138	8.56183831577551
MYLPF	4.05094068398858
HOXD1	8.73667040734408
DYNLRB1	9.0264494844566
AIF1	6.14867160914073
HCN3	3.01835844856787
CSH1	3.19133487829556
MAP4K5	5.26372151352116
CHODL	6.8540355180556
EXOSC8	7.4101309272822
LASP1	8.39935120954265
SLC28A1	3.57507639275175
PLAA	6.05482884724659
KRT6A	4.7405628008812
MYO7B	3.61658316804057
SEH1L	8.17426862344239
MTNR1A	3.45222678448618
TSPAN5	4.13185586188142
MCL1	7.00730826285568
EHBP1	6.56037633628336
CDC45L	5.19208221942734
ATAD3A	5.27970097108451
PRNP	6.25625347138337
OSGIN2	3.83449303948447
DARC	3.37927444242411
SHMT1	4.02233817879041
POPDC2	3.24059701563578
CRISP3	2.78463883898135
FBXL8	3.29897765899207
TRIP13	6.93710626229393
C1orf113	4.16048666770145
NEB	3.94778958846875
ASGR1	3.3620446722713
IL6	3.42908705133406
CTGF	9.02766525876071
RAB17	6.3210383262953
JARID1B	5.93616658743034
FBXL2	5.18628187465184
PTBP1	8.37626226906713
PTPN7	4.13718957435047
BRD1	5.66507639150917
STATH	2.95531653650115
CDC7	7.55881200330135
ZNF335	4.95349258549604
SNX7	7.15813459000126
MCCC2	4.73209722834187
CPT2	5.626135457183
CDC2	6.40559296717208
C5orf23	5.61603399404711
IVD	4.28740971997762
HEATR1	7.08087427854367
HSPC152	10.8917249368169
PSME1	10.8225399067896
STAG3	4.25507728033785
MSL3L1	5.44281330503834
MVP	6.30463401739338
EPOR	4.37995100831525
ZMYM1	5.39805173893419
BCL7C	4.62900113157661
PSTPIP2	3.58966291762455
SF1	7.91752823909751
PNLIPRP2	3.79490117863084
BCAS4	3.58574687231023
TRSPAP1	4.58994105357214
NUP210	4.71351164322688
RAB11B	3.4396034061776
ANP32C	3.13326970242239
ITGB3BP	7.6303456780527
EDG6	3.71751421265683
UBASH3A	4.09698034086961
PPAN	5.41524313287799
YWHAB	9.91982924592828
CUL1	7.58002538376683
CCRK	4.10955267614363
LY6G5C	3.47809587447095
DHX9	5.36861143111151
SLC7A2	3.53924840204091
CLK1	6.49384751082422
NCKAP1	5.80873945489526
TNFAIP1	5.42321300480218
PKN2	8.0950148097388
VDR	5.29594153174003
PODNL1	4.26867320252655
ACE	3.49476539077567
DALRD3	5.92731012732798
PSMA2	7.98358617180359
OPN1SW	3.48995278998300
CCDC131	7.14835430839352
EML2	3.84402941537763
DUSP11	8.82064799395674
DSPP	3.38199398162725
L1CAM	3.39434480322509
NEK11	5.48374432294852
DLL3	3.02921172510263
CREB3L2	6.93423868945155
GFRA3	3.23411340302449
CPA1	2.95296087955914
PPT2	5.12621023989112
FASLG	3.5007518162325
RTN4	9.49504352080206
GNL3L	5.1612683042878
NUDT2	6.2036959990435
GTPBP8	7.6806213577486
CACNA1D	3.90326569602314
PRKAA2	4.49934422624973
CD163	7.26292095015073
CD37	4.06416696178196
NBLA00301	2.97272102976717
DPT	3.29612531397701
RGS5	5.45623495603208
ACTL8	3.5645655107825
PRDM8	3.14624345274258
PRKAR2B	3.92811450311542
OPLAH	6.19270879610743
KRT14	9.1780494735869
MRPL18	8.55262993531942
PACRG	3.03808624311165
ABCG2	3.95108430894818
KREMEN2	3.88398647683391
HNRPUL1	7.82235921086363
FBXO21	10.4591844427602
GRB10	4.54474822772075
CLSTN1	7.1805262547246
TBL1X	4.88816185653023
PCDHA10	3.10974395125038
CHCHD3	8.97868837970583
LMAN2	6.82740008188167
CRKRS	5.78961771774559
INSIG2	4.4295147789903
GPR65	3.89184728688074
STXBP2	5.05981379169881
CMAH	3.69715243013083
ZNF155	3.74235251202483
DFFA	6.7155588278625
FUT1	4.31553836236523
COQ6	4.47696073350909
TSPAN15	4.40754966869610
PRPF4	7.84598623276475
PGK2	3.48333643675926
MS4A1	3.8509671021393
TMEM51	6.29357703047617
ZNF580	5.08451597626413
DDX28	4.19252384657790
BTN1A1	2.8593425499182
EZH1	4.8621873645163
TTC31	6.83570281341066
LSP1	4.96957201805253
PCAF	5.05872175119193
CHP2	3.22247978587779
WDR46	5.57682972140079
ALOX15B	3.80065555589425
CDK9	4.74940064438775
CD59	8.10975925216344
ERP29	9.0144977965529
LRRTM4	2.92987980845093
BCMO1	3.39353827771819
TTR	3.34005151001327
DDIT4	8.89498082255045
MAOB	4.42716563046609
CACNB4	3.82982104382343
PTGDS	6.81145632716321
C3orf63	5.95948402905808
BST2	9.74115587964168
ATP5L	9.9058336388429
CYP1A2	4.15705745018288
ONECUT1	3.04894462145635
NUDT9	6.75853767753999
TMEM149	4.4426837351722
STX1A	3.73713447124487
STX17	4.80705170935205
USP6	4.49039688393995
MRPL3	10.9621950998926
POMP	9.6375286721305
INPP4B	3.74714061686628
GMPPB	5.1527349519364
ALLC	3.27389816057595
BMPR2	5.67462342589597
KLF7	6.83751446752572
EAPP	6.98270023084162
AHSA1	9.04960180788187
GCC1	6.08220720204862
TIMM9	8.28062466485322
CDO1	3.62236232559628
IFI6	8.55697338442278
MGAT2	5.59614220104668
WBP5	9.8313150730503
SLC5A6	7.29785734763201
HIVEP2	5.54230488733748
KIAA0907	8.89549984421347
SUMO2	10.2210030663588
KIAA1822L	3.08784786913936
C11orf67	6.26283867630046
CTSG	3.5137945692887
TXK	5.0404129762
GRIK1	3.14370892665410
CUL5	7.48744974234007
FRMD1	3.72197290242576
ICAM4	3.14652159830657
NOL12	3.65495598490494
FPGS	5.4768340710017
ANAPC2	5.06875056577361
SNRPA1	8.05722000157572
TAF13	3.24186360501184
KCNJ4	3.29133527499802
HIST1H2BG	3.11842183419778
SLC5A5	3.42014604572767
IL12RB2	3.00540867808758
EIF5	7.70625106597781
SYNC1	3.49901252827145
PALB2	5.81020259934344
UBL3	6.83685524713455
RNASE3	3.37877560569919
PIK3CG	3.3597626948158
BCORL1	5.37545087120976
CD5L	3.41920000410239
ZNF238	4.45770024706218
TRIM49	2.90917684032765
POLR2K	7.73461939191454
C8B	3.38816421162608
PREB	6.28173876846554
OR3A3	4.21697493130469
TUBA8	3.54187956152675
IGLV2-14	4.22985194072137
STIL	6.65512865976826
NME7	6.20395164051862
UBE2C	7.9179947961524
FHOD1	4.36356893361736
CDK2AP1	10.6615247811843
CYP3A7	3.59763772934725
DHPS	5.72894746785264
RPL5	12.0432788238669
TFDP1	5.92048325106312
TRGV5	3.40043323004307
HCCS	6.72656004713136
LHX3	3.66484122722224
GTPBP4	7.83394918322658
TUBGCP2	4.89888595864136
CXorf57	2.89038415319074
SLITRK5	3.62246018989459
IRF2BP1	4.79244359146217
NDST2	6.00078127758066
CD79A	3.67393831941187
CIC	5.6096242440263
IL1R2	3.61633435473462
PPME1	7.45314865807146
PIK3CA	5.59582417870362
TNPO3	6.63800750698955
COLEC10	3.64261782362796
SLC9A6	7.33265314396339
CCDC53	7.56103896838047
DCUN1D1	7.21032220201361
PRAMEF9	3.84782086201674
GK3P	3.23456515489993
CYB5R1	7.3411007129363
TSR2	6.71429897871104
SLC6A5	3.07334449905457
RAB3D	3.14870822224201
ERBB3	9.14865578454666
DAZL	3.06239502114185
DCUN1D4	5.11688044238969
CYP2C18	3.49353152637282
SDC1	5.43812722595269
ATP6V1H	7.3103759147508
SYK	6.67577875875617
IFI44L	7.68477087476321
RPL3L	3.60614695482037
ST20	3.76770165757154
FUT9	2.80295489774959
ACSM1	3.22443643604282
ADMR	3.76379013181453
TDG	8.11061313648574
PMP2	2.88137782176304
PLAG1	5.0055906287305
MYCBP2	8.18138007485659
AGPAT2	5.97675202036212
WIPI1	4.91083264256508
SLC12A1	4.22640587162295
ENTPD4	5.31429239452394
BRP44L	6.84980260668259
CYP27A1	5.45569632722873
THAP7	4.77707939492756
XPO1	9.79255231738486
KCNN1	4.24976839936895
C1orf2	7.08168107111388
SLC7A9	3.67183268269614
CAMK2A	3.66379695159394
DBC1	3.44225432527848
IHPK2	4.91951504354864
FADS3	4.01289660607941
GRM5	2.93362258620062
PEX3	5.62802940161912
AZGP1	3.09943867207489
MED1	6.22417409289517
CLU	8.73032646388275
PABPC4	8.83871574947239
CXCL12	6.2336827181656
HNRPH3	6.77885828182068
TFAP2C	5.45981805879761
ENDOD1	6.86021660217527
IDI1	6.70095250572213
ULBP2	3.34477850470184
CA10	3.18691716943523
OPRD1	3.42656024662733
CCL16	3.46304360702445
COMMD10	6.49025780552533
SACM1L	7.87827304530614
CST6	4.43893775785829
KLHL12	3.78935165291631
CD63	10.8534670940658
LGI1	3.16249905010551
CRYBB1	3.34552571679058
TOP2A	7.10880374950717
CX3CL1	6.17999486529473
GPR50	3.41980449828512
GYPB	3.66144160101661
NR5A2	2.99461895903169
GADD45GIP1	4.27468753942428
FEN1	6.05054933118402
EHD3	4.79505491768254
IGF1R	6.68769273245794
CAPRIN2	6.0332870474412
KLRC3	3.384640167664
PURG	2.85905044933929
SF3B1	9.36000164130499
DEFB126	2.77983906105884
CAV1	6.22820290706956
ALDH1A1	3.30332730453356
ANKRD5	4.75122459407889
NLGN1	2.77133128401629
DDEFL1	4.69568219785308
HPRT1	9.19272279050968
RNASEL	3.99227357861489
DNAH9	3.22140760745418
TNS4	3.85830366965829
FANCI	6.96555144814437
PSMA7	7.40908219222207
TTF1	6.45237447970881
DBF4B	3.85492591272434
TUBG1	5.98524705155319
RAD54L	6.13038580018473
PLAGL2	6.91818665525011
HMGCL	6.6072390947957
C11orf60	5.72993227360459
ABCD1	4.1957171769947
ACAA1	5.88100610546606
SPARCL1	8.07043807186498
TXNDC14	7.71370607923481
FAM32A	7.91496097980687
IL6ST	5.55410177314391
TMEM109	6.4576875989295
CCBL1	5.02057681219508
FAM90A1	3.75694941216083
PRSS23	8.51590769112812
ANK1	3.38025732828705
IL22RA1	3.99465123960514
SPATA20	6.95637083936666
ATP4B	3.58276162333597
TEC	4.04117953077076
C14orf122	6.39599087767539
APCS	3.69256942498808
PSMB5	8.8168630549472
ABCB4	3.17074936535774
C9orf38	3.4423066003944
C6orf10	3.33937893982095
MXD3	4.87895373319708
SFTPB	4.06763080959029
CARTPT	3.48264008227804
MON2	5.43388758563815
HNF4A	3.54065579964537
CNTNAP2	3.24018471592995
RABEP1	4.16499728005545
TNFRSF10B	5.679779455844
FRK	4.70333226347604
TBX19	4.66678712051362
PPAP2B	8.4714876820108
TMEM16K	4.68142834520972
CTDSP1	7.04458922829947
CDK5R1	3.07288478238349
CHD4	7.00662826813213
GABRR1	2.92009957248967
MOSC2	4.42367081360266
C6orf26	4.44331135739530
IKBKE	4.4423126758298
HIF1A	10.6369390846340
RELA	7.37086683122826
DBN1	6.12305305087078
TMEM16B	3.46542341713736
ACAD10	4.55397971423742
QTRTD1	6.15453877735945
TSEN34	7.88925876222259
RPS19	9.99612907151775
KIF18A	4.27673341928985
C1QB	7.54122355096771
TXNDC9	7.10193112190365
TMEM22	4.57386268687489
KHSRP	6.06334981860234
SPATA2L	6.34449896227285
TNFRSF11A	3.66430296025479
SEMA4G	3.91359917446355
IBTK	7.3747790882871
FBL	9.66995379805763
C21orf91	5.24943249965742
MATN1	3.85705782906281
GPR172B	3.18829514784850
CFTR	3.54222257218851
VSX1	3.56519797678581
CAMK1D	3.45747231321002
RTP4	8.36978342808542
ARMCX6	9.52503493066894
DYNC1I1	4.29837027319913
PPP4C	5.95744987935034
KIAA0828	4.62501917323826
TREH	3.12073384381971
PAR5	3.18890752928613
CD48	5.31588215514842
