Hybridization REF	PSHAW_p_TCGA_Batch11_RNA_HT_HG-U133A_96-HTA_D02_433686
Composite Element REF	Signal
ZNF384	5.09568417945783
PI15	3.50182151707912
RER1	6.12897998117303
ELAVL2	3.0844021094826
KLF2	6.00136936371122
RPN1	8.36678829740431
PMVK	7.18390883370188
EIF3D	9.29287204782313
SIX2	3.43007973683612
HPS1	5.51556450132585
RNF7	6.63876522684755
TFE3	6.03430949792259
C11orf17	5.38769499390461
SNRPC	7.70158324050247
KCTD13	5.32649874999891
DLGAP1	3.43710386137564
PGLYRP1	3.91435511097928
IL8	6.65010752781711
IRF7	7.5862986456157
SERPINB13	2.92657388915086
SET	9.38142663981206
NAB2	5.05204891312434
MGC40069	4.1258521815545
BLR1	3.47702511087229
LRP5L	3.89368916203588
FAM120A	6.77276288554775
ASCL2	3.01807348257044
PCDHGA10	4.94770381370603
SHH	3.20879294985673
SH2B1	5.07081669879985
ATP5H	10.3186157619021
THPO	3.24174826845405
HIST1H3E	3.72432315851426
TYRP1	3.46217984625474
EIF2S1	7.61246640161422
RFNG	5.182904255487
RAB20	7.59086375171694
TNFRSF17	3.66574945669986
RBM7	6.83285148953659
TMPRSS4	9.34860754609215
NKX2-8	2.98488204274671
C1orf115	7.62781805966187
TAF9	6.87091345448049
TERF2	7.05846314536193
TNFRSF1A	7.81795609946277
ACADVL	7.4414006945363
ISCU	7.99185110695892
KIAA0841	4.52055789786751
GTF2H5	8.15638294186746
EDG8	2.88280096160221
RAB15	5.53930544383113
HBP1	5.75091813951511
TNNT2	3.65954956136763
CECR5	6.13362608154556
JRK	4.52939564147832
PHGDH	6.79562155884599
XPO4	4.07757968048195
ARHGAP25	5.016346859486
CA9	4.43551919240752
TLX1	3.14136580127395
GPS1	5.8524154951908
RPS29	11.2796686693409
MKLN1	5.96214275219025
ATP6V0A2	4.05076768493691
EMR2	3.39874186560868
KIAA0319L	6.98150822889475
DOPEY2	4.29422388542287
SLC29A3	5.51073302540185
LGALS4	3.92967532323801
SDHD	8.22307827251057
USH2A	2.92459995985853
NF1	3.89765724206842
IMPAD1	4.52530107274103
APOBEC3A	4.94685399357123
OLR1	3.82400554701447
HCFC1R1	6.91076403558834
TAOK2	4.08737591657665
NRAP	3.92480851756616
PPFIBP1	5.22332092707377
LYPD3	3.99262047316225
BCL7A	4.73330387769394
AGER	3.63172127358088
MCM10	3.26138478005578
MAP4K3	6.94385877759948
PFTK1	5.71855377920971
CBS	4.69667129113918
CLK3	7.05937565527098
KIAA0753	5.33082936726951
GABRE	6.44040626552353
FIS1	7.53001607929092
ELF4	7.4736017145063
C11orf49	6.5375313592762
CLIP2	5.24566498304108
CLPS	4.03540909160201
PPCDC	5.63956472114421
KDELR1	5.9670431875817
NT5E	5.74146811795011
FOXN2	3.95847483543634
NCSTN	7.25344443770575
PARP4	6.9988624023196
CD83	6.9068995845404
NPY	3.18812668982496
IL18	3.92155722645694
BEGAIN	3.15615407428564
VPS16	6.99630952363246
SLC16A2	4.566773982083
SLC35B1	7.31215576352129
C4orf20	5.84111800480141
IGFBP2	7.6140838880425
NOTCH2	6.56424917377493
SIGLEC1	5.28062848756351
SLC9A2	3.45611297973887
CD93	5.43742076420426
CEP164	3.86837354507661
P53AIP1	3.28397018937887
ADD1	6.90224491217315
ZNF136	5.88362829588032
ANP32A	6.33847797376059
MGP	9.99271502700684
DNAJC1	6.6602344596223
CCDC144A	2.91145965062512
ACLY	6.00361621481337
TRPC1	3.55256333369652
CYP4F12	3.51059311720083
FKBP5	7.53797857927575
SMS	7.64143109600065
MAPK7	4.93968161286381
RRAGC	8.84959122170976
PARD6A	4.84926172386566
CCDC85B	4.17342888337688
SYNGR4	3.21378461321557
WIF1	3.35010113352576
GCH1	7.59457245835758
STRN3	4.88041728865373
TMOD2	2.8305779708736
FLI1	3.67121137573522
DGKQ	3.65307094520720
MAB21L2	3.00914485384772
SCNN1B	2.85203252435684
ECHDC3	4.81041022401609
TMEM106C	6.99863045424342
CSNK2A2	7.64683487905962
GPRIN2	4.08045273979837
CPA4	4.36445156517276
RPL39	12.8045935811222
HERC3	4.05751898923681
MELK	5.73200114151496
IL15RA	7.36279409805776
HMBOX1	6.86462134716623
CUL3	6.08013927061942
PODXL	6.12353968365759
CCT6B	4.32889128293186
GPX2	4.01896996743027
ITK	3.97675971050656
CLIC5	5.59054090875259
RABAC1	6.69631386067651
YPEL1	4.57730711321073
DNAJC4	4.53501415443797
NR1D2	7.09607055963145
KIAA0776	6.92335913413066
FBXL5	7.44443965676947
C13orf27	4.91773035648184
DEFA5	2.97350434148021
TRHDE	3.16389439781656
ZNF536	3.10852732813783
MEF2B	3.60475488778356
UQCRQ	9.68782480675829
ITGB2	7.02820471202703
PTPN4	6.6419256110056
STX5	5.3414744387115
CD72	3.50917455849697
ERH	9.20486378589729
XRCC1	5.10788001101882
VEGFA	7.43239649380071
MPHOSPH1	4.00710582121558
MORC1	2.70048363919567
PARVB	3.80494918955621
ELL	3.64116557976345
SETBP1	5.3420971903957
CDH11	6.04122766717074
NDC80	4.95193982080233
GIMAP6	4.74176054216937
AREG	6.06262739854963
BAT2D1	8.04407805358917
CDS2	6.1188256145416
LIPT1	6.70346872257673
SENP3	4.56874244037403
IL1F9	3.69720695263045
GRIN2A	3.70020379157215
MAN2C1	5.504987936905
NSUN5	6.72939037131472
SF3B5	7.95423865078464
CEP72	3.79590935269196
MYC	6.85735935149903
NRXN1	3.17273803356691
DECR2	6.14103893525939
SLC37A1	5.36344915879881
SUPT16H	7.33546736678894
MUS81	6.47877258138276
PHYH	8.40367677108282
ULBP1	3.30223937850505
OIP5	3.94880218324634
IL10RB	7.42522051417816
OTUB2	3.40828062603964
NELL2	3.60056437099947
MAPK8IP2	4.03873031133311
ARHGAP10	4.46455958482955
POU3F2	3.48359955869372
RPLP2	8.76106847167273
FGF22	3.36712102653656
PSCD4	4.06012296497193
TRAPPC6A	5.97621623098523
C21orf2	3.62220523728351
CEMP1	3.06049655716885
IL1RAPL1	3.22596067428572
LIN7B	3.40141287871418
VCP	8.15678102013647
NKX2-1	3.06703202489835
BGN	5.45497922264584
LAMA3	7.75504220181802
APOBEC3F	3.6881144310204
COCH	3.55455770418557
SCGB1D2	6.13632311491488
SP4	3.79461605885814
SLC11A1	4.21078443630513
ICAM2	4.35338256236923
C21orf25	6.57526628477204
SH3GL1	6.79604822612147
RALB	6.83560721755054
GSK3B	7.67453194630567
GNGT1	2.97884196853516
GPD1L	5.87245282339856
VPS37B	6.04828929770801
TNFAIP3	7.49285767551909
C6orf32	3.71433912560505
ATG3	8.48947768953514
KLHDC2	7.8801558681282
NDUFV2	9.1520245223242
PANK3	4.89660199554231
BLK	3.09876863343662
MATN4	3.21103421898318
GPM6A	3.19510767984966
WDR82	7.8878029448692
APOM	4.14054334872855
PKP2	3.83983993256411
C1orf135	3.96709553372852
TRIP10	6.5374154741033
HRASLS	3.43298159923711
TESK1	6.30594288663781
FSD1	3.7194257973502
SFXN3	6.9465682887857
MMP1	7.3955536159729
CA12	7.46321801869555
ZNF611	6.72535013430504
C19orf58	6.77455644934571
NCOA6	8.17386909131216
PDE6G	4.10848696905824
PPP4R1	8.3437941774523
HLA-DQA1	9.74526830047348
GCLC	6.34693771508742
MAN1A2	4.49283763234219
SEC61A1	8.74934365994075
IKBKAP	5.33336803211009
TWSG1	4.35139030920222
UPF1	5.97325636652312
KIAA1219	6.30659910112725
CTDP1	5.13615802345798
ZMYND10	3.50264463687348
WNT16	4.41408620764605
ADAMTS6	3.30693418669174
SNW1	7.32170353686288
IL18RAP	3.87498922476736
RPP30	7.96811093706271
KRT86	5.12677724643555
CDC40	4.68362068894043
SLIT1	3.57702122740632
KIAA0574	3.20571645076481
GTPBP2	6.59423734356305
SETD3	6.76097906507567
C15orf44	5.82147436886593
PRRX2	4.41847983555672
GPR110	3.53047349319136
C11orf10	10.0342849783443
MKKS	6.85554176214993
ELK4	3.55781844940064
ACOX3	6.46974837365777
ADCY1	3.2474596447761
KIAA0372	7.40468631003232
TP53AP1	4.80122138373636
RHBG	4.04513972681410
SMURF2	7.48167898201586
TP53I3	6.52094712651712
EBP	6.32584850812945
SLC22A3	2.7106167559725
TOR1A	6.96895149422357
P2RY4	3.69041132351139
TRPV1	3.90048239065657
ADAMTS12	3.68876317904419
PES1	6.15189016521683
UCP2	8.74529528334793
ATG4A	5.35402589702788
FOXG1	3.9431728892416
MAGEA10	4.00708117718297
WFS1	6.67523346474092
TRIM24	6.06075166587245
PABPN1	9.42480470735815
PROC	3.57321794161464
SLCO1C1	3.59310726672376
SLC25A30	3.21415871518873
SLC22A5	5.1849381299847
DEPDC1	3.58750628793897
KIF23	4.39966386791591
SYN2	3.71364483576814
ASPN	5.27601717288026
CENTG2	6.5526557308966
ZDHHC17	4.6140579317383
VNN3	4.36318230324728
KCNH1	3.59303452674199
PPARD	5.58835356442172
PSMAL	2.80964008745429
FLJ10815	6.5366189560635
YBX1	9.11605438156625
STK24	8.10546241087541
SPEG	4.3760966335939
STK10	6.28654366144022
ZNF695	2.64111441155054
SCTR	3.17968119144497
AAAS	4.47904838232479
SSX3	3.33217876846865
ABCD3	7.4882132999841
MTF2	5.69431792441802
FIG4	5.80290146857589
TMCO6	5.08277260324635
C9orf46	7.80559599100711
ATP6V1F	8.70073951889636
IGHMBP2	4.71150104024731
CCDC94	5.07893453787962
EGR4	3.19561641295176
DUS2L	4.81626846190491
FAM3C	9.8299243768888
DCTN4	4.98852174093625
EIF2AK2	7.18840382000634
CST4	3.90944660636741
CCL11	4.08422123422461
LMO7	3.94171588214464
PAM	8.86393376719649
NUTF2	8.21415901170354
ADRBK1	5.23204113492207
ZNF84	4.70722946614718
SLC39A4	5.60415672863049
CITED2	4.31514112995198
C12orf49	5.30948218253686
GRM3	3.00503031175807
CCDC49	4.48922629700661
STARD8	3.56572292222903
FNDC4	4.27823334541843
SIAH2	6.15293729304496
CCDC103	2.79421376173401
ATP5A1	10.3881833976745
HTR7P	3.24523889417342
LALBA	3.15388875105035
RMND5A	4.67574882892531
ATP5J2	9.56088636726944
PSCD2	6.06992663675226
MMP3	4.31402182257152
ZNF409	4.23744412313123
CRHR1	3.33551534392734
WDR70	6.57161482661279
ZFAND1	5.17443520221003
CCL18	3.59957612824122
KRTAP1-3	3.30210491674487
RINT1	6.18071123127862
NRN1	3.44886883224008
SPAG5	4.55028365854598
KIAA0408	2.78271892423045
F13A1	5.8459102615022
DNAH7	3.30397050004867
SLC10A1	3.96212544966523
BRCA2	3.42224869465630
ACADM	6.99757334888632
GIPC2	3.02325249565084
OGN	2.7744789343086
RAGE	3.98005980272837
XPO6	7.09172607613066
FMR1	10.4668507899807
DUSP3	5.60217270346207
ANKMY1	3.25951915822217
CHMP2A	9.16701135041327
FAM8A1	8.00400970167507
GPR21	4.11188020463716
BBS9	4.68178315666147
UNC119B	5.49982691375639
SLC12A3	3.37717160023252
ZDHHC7	7.61281597814897
FVT1	7.77592308613287
ENTPD6	6.5978944467712
PPP1R2P9	3.1591440830198
ERCC4	3.68355055210571
MMP8	3.06920389691826
HMHA1	5.755214104834
RAD23A	8.41932269794567
ACY1	7.26189893094441
MT1E	10.2670378189667
PPP5C	4.46709852221493
GPR20	3.14581183248837
RFPL3	3.43929928561873
GHITM	9.00819282026404
SCAMP4	6.30712491433634
NARG1L	4.26302844375624
MYO9A	6.60251764696483
BLMH	3.92143074163173
NDUFB7	7.76670157121719
ADCYAP1	3.38030938828693
SP110	7.32770339204785
MIER2	4.28990842215237
KIAA0513	5.1233941215556
SH3BP2	4.9084154361232
PNMA2	3.25906107029348
MAP3K7IP2	6.45774783310264
AGRN	5.42439800769298
CEP290	3.89258005778507
ANXA10	3.43976026065412
RTN2	4.94017037163741
C14orf133	5.69299427519096
PRPS1L1	3.03024464553898
PRPH2	3.51713062568498
KLRA1	2.76647421431478
IRX4	3.12057565931496
GOLGB1	6.80597486306113
GPR97	3.58683681080264
NFKBIL1	4.93759760023721
CHD7	4.51305937873624
APBB3	4.50714230428848
RPS10	10.4076428899248
HIC1	3.06173391601075
TLE3	5.23841275756678
PSMB7	9.49341901578076
IAPP	3.71586325206598
SHQ1	7.03530974292227
API5	5.88414107392219
GP1BB	3.89152387088088
FTHP1	10.2357118814677
TRIM6-TRIM34	4.91647294509754
SLC6A1	3.66040530695356
OCLN	4.39317072846405
NAGLU	5.63465398230591
PTTG3	4.31694686780202
FAM117A	6.41113350414237
SPRY1	8.6423777575699
FLJ10781	3.88344465055248
CDON	3.72873058335259
SH3YL1	8.14278219633713
IGKC	5.48435089570589
TREM2	5.11493979061332
MMP14	5.31242100732367
SERPINI1	6.04359456417042
HDHD3	6.36511308450601
DYNC1LI1	6.81323778881812
FASTKD5	5.77642419678448
TDRD3	5.22203484966588
THSD7A	6.7278610576718
NDST3	3.2309446816606
CXCL2	8.00102912100813
DHRS12	4.23549847350066
MAP3K15	5.82260681105741
FBXO9	7.11334061698427
APPL2	4.22096337332067
TNPO1	7.65045894972886
CARD10	4.31804735426711
MRPL13	7.69111123646484
SNX5	5.99654227611295
EEF1D	7.44614774735954
RAB6A	3.68487754104795
SOD1	9.78110082826598
C12orf5	5.5953149694235
PACS1	4.77069574765043
PAPOLG	3.31405087413921
CHML	3.38372314247331
SIRT5	5.06656520096848
MSRB2	6.93387980799271
BCR	7.09186357250227
PUS3	6.69709758732782
CAPN2	10.2207730086297
FXYD5	8.16023074777265
TWISTNB	3.25453748168872
UBE1L	6.87548848974146
UBE1C	7.64079048789034
CHD2	3.14332404222898
C15orf2	3.35289340915892
FZD5	4.53804408092296
NR4A1	5.55079938268114
LOC339047	6.78847878695695
TRIM17	4.70338570797415
ZSCAN21	3.01788341734190
RPL15	11.0243532744398
ATP5G3	9.3172356645747
PRC1	5.56767169548889
ADAMTS8	3.26013206154527
ABCB9	3.60288391046407
HOXC4	4.22318745001482
TRAK2	6.78345830099639
STAB1	6.62216624187313
CEACAM5	3.02408589643003
MYT1L	2.77284743803550
RASA2	5.0213892227259
LRRTM2	3.18370549072287
STAG1	6.49595637208431
OSBPL7	3.60853650316134
GIMAP4	5.82767860242726
FUT3	3.93898288082617
DBI	9.9693960953831
LPIN2	5.98509136282834
PAPD1	6.94010717939248
APOOL	5.10631756327941
DIABLO	7.12906018884278
ARMC9	4.01599771495516
RPS6KA4	5.1591782750843
TRHR	3.13609636360399
SLITRK3	3.70325462811897
TGFBRAP1	5.16761001665819
FAHD2A	6.39447800277385
CNTN1	3.85333678083709
ZNF211	4.51686152958434
BBS4	5.40148175863292
TMEM181	3.1555239221352
PFDN1	6.9986219329917
MINPP1	6.84603914237645
MPHOSPH6	7.62701447730274
RGS11	3.22069818400242
HOXC10	3.56869559523629
ITPKB	7.09402902493287
HS6ST1	3.49899536940497
AKR1D1	3.23370714414158
TNP2	3.1111339186852
MEOX2	2.84990117879157
EML4	4.75836718681064
SGTA	5.72616825710402
ATP6V0C	9.51593042321626
PRPF8	7.40085703155176
PSMD6	8.9287356729581
HIST1H2BI	4.808532473379
TMC5	7.5729624600477
FKBP3	8.39199740128108
FLJ20273	8.7937747461269
PLEKHB2	7.73374875541323
RPL28	8.1224284930569
NOX3	2.76923454499504
ZNF544	6.64046351263022
EPYC	3.45511609835864
ELAC1	3.4392262262599
METT11D1	6.62090497104208
BIN2	4.70983560943873
NACA2	3.7074443407964
RPL18A	12.1143237847675
UBOX5	4.32881624681524
TCERG1	7.19074311551501
MPP6	4.16757449262003
KRT16	7.6149967809164
UBE2O	4.81377287487644
KLF5	8.09841349758926
C9orf31	3.57945969622309
APOLD1	5.39115008930371
UBL5	8.91206344613978
ARHGAP29	6.51426907545582
TNFSF8	3.37982584507258
PDE5A	3.26359773966408
CDR1	2.75260298773239
FBLN2	4.54916668122265
C14orf104	5.1051719176961
HBE1	3.16033909223754
ROBO4	3.22188031353618
C1orf108	7.8639933931099
FOXI1	3.33516720086208
BCKDHA	6.15562273929643
RAB4A	6.73679270684688
C11orf80	5.86443488836353
MYOC	3.62084469129019
GIF	3.74835738040886
TMEM39B	5.04773700498502
RPL3	11.8469955818966
THBS1	6.30172782693287
APOO	6.74433692813127
ATPBD1C	5.3548148688329
FARSA	6.21442081050038
ARMCX1	5.96781630976641
EIF4ENIF1	6.00766156925956
CMAS	6.10108122166078
OR7E24	3.90440980407721
TNFRSF21	8.59691597116899
PLAC1	3.47467328831705
KLHL18	5.08141403257546
LBA1	4.87269826752018
MKL2	7.7156951826618
TBX3	3.17175266856118
TAZ	6.75548480800859
CRIP2	7.11602962575783
DAXX	6.68835180909776
ELMO1	5.19012126205085
RGS13	2.61398174560309
DIO2	3.90393294988865
UNC13A	4.22736886853506
TAF11	7.05637790845498
ORC3L	7.36515207436202
PRX	3.25002815447494
TARBP2	4.8541983050999
CABIN1	6.0530596495669
TRIOBP	7.73654572342342
HIST1H2AC	9.21609454730667
RBM5	5.82509154522106
TUBGCP4	5.26904361666394
NCOA1	6.38532041107795
CDK7	6.81147661236052
SSR2	8.94182815649431
IL25	3.25755732444986
CRELD1	6.29407997791757
GPR6	3.32633704000303
SNCG	5.83224886522424
CHEK2	3.63489090675341
GAL3ST4	5.33437586484875
KBTBD10	2.69141106481562
DRD4	2.86489825163547
GDF11	3.84268573878744
SEMG2	2.85275532048516
MCM2	6.95784872224016
CD247	4.63637359737346
SOX14	3.14680621467448
RBMX2	6.5347501544857
KIAA0922	6.25270267495356
TGS1	4.93564805764181
C16orf57	5.65819339210686
SYF2	7.20190434209005
MCM4	4.54650298530218
PDZD2	7.55213750312051
CEP192	4.46618589584308
IFT88	5.13060056878668
MCC	3.73447530430801
RPL9	12.3830677297445
RAB32	6.83745431460305
P2RX2	3.64623545728052
DDX43	3.1177920978537
HHLA3	5.77492245306849
ID2	7.69824418476425
UBE1	9.47426889521309
SLC24A1	4.190186836073
ARHGAP5	6.896826093351
C20orf23	4.78530319079802
CETP	3.43227987757792
ZNF688	5.57609228391049
APOC2	4.76221362410269
PWP1	7.20500434023115
FAM50B	5.59812157916748
PTPN6	7.02233411461887
BAHD1	5.62091391772938
GPR56	7.34203057192755
GRIK3	3.26291894352728
DGCR14	4.76018542748683
CACNB2	3.14975766127598
PDE10A	3.3002205763597
METAP2	5.4932684992925
RHOQ	7.03502004876185
MAP3K4	5.96862390743084
PDHX	7.56799575187923
RPL23AP13	4.35608317969238
MTA1	5.21409511135303
GNG11	5.60820495518167
ZBED4	4.34657054180021
CLCN3	6.12832053656435
CDK2	4.47343140274157
HCG9	3.63495303898340
SLAMF7	4.86219228426572
CDC37	6.97339205290864
ZER1	4.57353509197885
GRK4	3.24478611846662
PRPH	3.90709356672002
PPP2CA	8.86407484322787
LRP12	3.92781819204214
POLR2A	3.98084977220823
SEC14L2	3.50538999053485
OGFOD1	7.06994482349255
DKFZP586H2123	3.69488739613177
MC3R	3.53291066693593
NOL5A	6.3567434428424
PHEX	3.99803263952061
HIST1H2AB	3.9085046782411
C20orf117	3.64827550462486
POLH	5.03605905249074
DDX17	7.74628786127723
CAMTA2	4.89683468338216
PLEKHA2	4.24342664756598
SNAPC2	4.12138474869085
FILIP1L	6.82251967930713
PDE4DIP	4.7973837792162
LRRC1	7.22739046356814
SCN7A	2.98573208102274
GAS1	6.19266816642852
DGKA	3.74177216385598
PEG3	3.28833961827711
NADK	5.31640680629345
SGSH	5.71468625006288
CXCL10	8.8786971917025
GALT	5.2802913422042
MCF2	3.09284857987458
ZMYM4	6.35170922229818
ZNF263	6.51173057950747
STK32B	3.53607133191829
KIAA0888	3.44931605376059
TACSTD1	10.2817332510174
ATP6AP2	6.97009623348824
TYR	3.39689543830417
GDPD2	4.20967527125619
ABHD10	6.41006116475693
TACR3	3.07749525504933
SLC35C1	4.605995096585
KIF1A	3.34219148215418
VCAN	6.71603255826648
HERC5	9.24022868853135
UBE2A	8.65723524463777
SYDE1	4.01998768525288
ELA3A	3.31859438687606
TM9SF3	8.8006110265249
HAO2	3.50170661450968
RNH1	8.04602271976385
MAFG	6.3075991218951
BICD2	6.41758034225813
C14orf43	3.53686589998318
CDH7	2.97215332077364
JUP	7.88441360529554
SHANK2	3.66965531493341
OSBP2	3.69881104953595
ACOXL	3.05561806521278
DAK	4.96706993274107
CBX3	9.40173993140704
C3orf58	3.43116651473527
RBMXL2	3.09514007858373
TCL1B	3.69882641293253
FGF13	9.87606058026817
KBTBD2	8.07715408034675
KIF3A	4.11350023260872
DCXR	7.53790430889183
MYL9	7.97519015913854
PDIA6	7.00054387859397
CDC23	6.95315907085096
CASKIN2	4.39167953735150
PBXIP1	6.06545475842934
EHD1	5.13937242079899
NBL1	7.93286019487849
MARCKSL1	7.95551263078445
RAB11FIP5	5.74570837636546
CDKN1A	7.02827284624635
NCK1	8.36618825751527
SAPS3	5.78899158131376
ZNF550	3.30995658715979
TRAF3IP3	3.4405597378885
LSR	6.93784226381243
MIS12	6.16118156213396
KIAA0774	2.74723990143078
CXorf1	3.53231299703731
CUL7	6.16496982181701
DIO1	2.86734859759206
LIPC	3.42193896766372
EIF2B1	7.08490681806743
OMP	3.32322783566234
HS3ST2	3.87070711551670
C20orf11	7.32744436991311
CTRL	3.06753250645833
GSTZ1	5.27209893635037
PAK4	5.85953819863289
CCRL1	3.95691918715593
RNF10	5.67552573522791
MAGOH	7.04390923442549
CENPB	6.04512689202066
C19orf7	7.83980072826524
JMJD1A	7.5958988263798
GATA2	3.97240534207178
HIST1H4H	4.15673149777621
CELSR2	6.80903347862005
GABRA5	3.00812886157065
STAM2	5.48421037255743
GPC3	3.82754671404877
GRP	3.85964719682456
SV2A	3.50831223401765
EBNA1BP2	7.93864366167735
TAF1C	4.69848191569232
MAGEA12	2.93837310841227
GSG1	2.88217116840258
PDGFRA	5.75706430601783
CACNG1	4.12227855262052
CIAPIN1	6.46899075798786
CSTB	11.0375809691441
FRMPD1	3.82966148225916
PTPRJ	3.04980020139683
ZNF668	4.14468609038288
PLEKHJ1	5.45745903683188
ADAT1	6.50283326052556
TMEM50A	7.20658798698675
CENPI	3.72716566217778
HOOK1	6.49158646036443
RPP21	7.27769462417751
GTF2E2	6.93608146711855
IL17B	3.0413421518084
CCNF	3.86327166892816
CRYL1	5.3806182742119
FOXH1	3.15964025056055
NFYB	4.36534620679512
KCNQ3	3.72730694963362
PPM1G	6.8531771334691
NOVA1	3.08248205271478
FZD3	4.1605506790584
NMT1	6.22321942081037
AKAP8	5.88286895274857
SOCS5	6.14006554011261
HADHA	7.34715743340951
PLEKHF1	6.48781329817761
DLG5	8.34629621657143
CFDP1	6.31726202889548
SAGE1	2.76540478232501
PGM5	3.38274050527126
C1orf144	5.48716548187423
SUHW4	5.06814158264185
TFEB	5.11045559070706
RND2	3.11694102589028
ATG12	6.45254880346432
BMI1	7.62848825986479
RNMT	5.13830227145267
MASP1	3.08444201254002
MYH4	2.82204181980051
SLURP1	3.27851936179713
KIAA0984	3.24146432379176
ASTN1	3.25791320011182
MYCL1	4.37524311073373
SH3BGR	4.20713336101692
RPAP2	3.93389871293053
FOSB	7.22807149612618
KRT35	3.08347137394449
MIA3	5.89067118458925
KIR3DL3	3.01308954496235
SEMA3F	5.706409066941
TMEM135	6.42137582070931
SLC27A2	3.71583937797924
NDUFB2	8.4266098945935
FAM46C	3.81186991241523
G6PC	2.93945241654746
KRT33A	3.80021049663105
OVOL1	4.21417591294708
PAMCI	3.83714821768188
S100A7	8.0856544742
MAPKBP1	6.10460803091292
CPE	7.21616265266445
HARS2	5.96644366678235
GNB1	8.71258461819195
TRIM46	3.28130296655684
UPF3B	6.43189006883028
CXCR6	3.92624060858770
C16orf3	3.29001293906921
HLA-DOB	6.44771007272009
HPSE	6.03086141686533
GSCL	2.64122512669182
POLD1	3.86367671444658
DMWD	4.25023870113116
CALD1	7.07641342263101
LCAT	3.71465732621455
SCRT1	2.95324860778584
ST6GAL1	5.89611017005035
POMC	3.03997308925107
UNC84B	7.1749811348306
NSMAF	6.45078750453423
ADSS	7.07269967726812
SKIL	3.3164992013871
HMGCS1	4.7938186933807
PYGO1	2.73399032415221
POLR3F	4.77501230630613
ZNF277P	7.31753075184367
CNNM3	6.60364366163411
WRNIP1	3.21499360761799
ALAS2	3.57081786881727
MRPL23	7.91689630306863
ST3GAL5	4.64530254030771
ZBTB7B	3.44486980662020
DHRS1	6.93376673328784
NFKBIA	10.9656383699541
CNOT3	3.78982902223685
GAK	6.28771702885215
SFT2D2	5.39951419671549
HOXA6	3.21145017980747
PSMA6	10.8726702779158
CRTC1	4.32032763123373
LY6D	3.55855278989863
CPT1A	3.63316142764237
ALMS1	6.23709337603014
LMO1	3.64409953158141
EIF3I	8.47330034189173
DCN	8.90717995606201
PRB4	4.65465623954854
MCM3APAS	3.68961681084957
SUCLG2	6.67693359744401
FOXF2	3.17433431233472
MLH1	7.05510879757495
S100A12	4.21623667658088
ABHD14A	5.83526660581050
DEXI	6.2843448878705
ACTN1	10.0163754267551
AMPD2	5.76547570452248
IFNAR2	6.51025964882054
CYB5A	9.1022533503542
TLOC1	9.85035645064186
NRBF2	6.59897207055487
MKS1	4.30023314678169
P2RY11	3.46108008391681
CX3CR1	4.87821045117048
PDE1B	3.34849854439709
KCTD3	6.73210126633348
ITGAE	5.74044689409662
SLC30A3	3.94514927712419
KISS1	3.29992500020755
PLP1	2.99284275992868
C14orf2	7.4013468602803
IFRD2	6.95881473304537
ANKRD7	2.92684883516034
XAB1	7.61122127520601
NARS2	6.29952945363937
TMLHE	4.09104469477715
SERPINB3	2.87595234659415
FAM127B	7.7572230459825
ZNF391	2.88681161726094
ABCA5	5.58939352944094
DNAJB14	7.42160554855494
TSFM	5.52729861779591
WRB	5.18535472488075
ABCC8	3.51585849718201
MAP1S	4.80579513014168
BPI	3.05346109433896
