Hybridization REF	LENOS_p_TCGA_Batch18and19_HT_HG-U133A_96-HTA_A04_491166
Composite Element REF	Signal
TLOC1	8.55119438815671
NRBF2	6.19717904043059
MKS1	4.50940920913002
P2RY11	3.15499374514705
CX3CR1	4.88779457973158
PDE1B	3.63737764922697
KCTD3	5.63584917315767
ITGAE	8.99720162378641
SLC30A3	4.73708494518894
KISS1	3.51662929018916
PLP1	3.22951899895528
C14orf2	10.2977027488066
IFRD2	7.14950107128662
ANKRD7	3.50246825023296
XAB1	9.5883163885189
NARS2	8.39521613450071
TMLHE	4.16138272213063
SERPINB3	2.94215919856654
FAM127B	6.32281071498162
ZNF391	3.02494146691811
ABCA5	5.3152893101557
DNAJB14	6.50335385035319
TSFM	7.26795037134503
WRB	9.01128237414333
ABCC8	3.59360289547817
MAP1S	3.83236216621952
BPI	3.15883092610292
TTC4	6.49534636404192
BNC2	4.84236319671789
HIST1H4A	3.27218922857733
NDUFS3	9.75357933152291
WDR3	6.24340340257417
MAGED1	9.08371677255866
TTC33	6.29609772011958
CPN2	3.60681939071873
STMN2	2.76468028590166
PCOLCE2	5.12516102898464
ROR1	3.95903503524410
HSD17B14	5.56273048847619
SAMD4B	3.56934908663683
HEXA	8.86886192005506
USP39	7.61283138546162
HNRNPU	5.25267337182422
NRD1	7.59173610550341
ATXN2L	3.65562417974463
MAP2K3	5.15699374639228
FLT4	3.76403138127102
OMG	3.35756972291702
SCAP	6.79191076563246
ELA2	2.98505660858702
NARS	8.99182447136226
PRCC	5.77490054169874
ZNF675	3.49301300069936
VENTXP1	2.92597342178656
CALCOCO1	5.47319256081596
ZBTB32	3.65059907821711
RFC5	6.14949052764025
BRAF	4.72419157286707
PAX5	3.34983692541226
MGC14376	6.03956352258988
TNFSF5IP1	9.65920415876716
PEBP1	10.1599184424182
AAK1	3.62778656160612
FBXO2	4.13996018870578
RMND1	5.89652199176771
IGKV1-5	6.80673889611413
COL1A2	11.3533649271916
SERPINA5	6.44397195707229
GMEB1	4.23118264692564
AKT3	3.11723962414012
AANAT	2.91530198271049
CRB1	3.17865102347572
C19orf21	6.59614163219632
UBR4	7.55084270356897
LTBP3	7.25330650447335
AMHR2	3.46522136684157
CTTN	6.44517389218392
UTP15	3.38274512201337
C20orf39	4.22766456018272
MYBBP1A	4.22630193592477
HSBP1	9.21978595608876
PROCR	5.72984506441483
PHF11	9.14154370627594
PASK	3.88192621085089
RFXDC2	3.70456003650729
KIAA0467	3.4686603333497
NDEL1	6.60848269806972
USP8	6.85706248149342
BAIAP2	3.95073555567538
SI	2.68725649172093
ARSJ	3.50164515123904
GULP1	5.04572000687763
KCNE4	4.74045914401037
KCNS3	4.67727682524907
BAAT	3.39744928824504
DKFZp434K191	3.30251718924974
MBD1	5.37108785569407
ITGAL	3.60230366709513
WDR73	6.58494186265544
ARFGAP1	4.48549682241114
ZBTB40	4.24756699276517
CH25H	4.03015369871408
LOC81691	4.43100081390829
CYP4B1	3.43762357088551
ALPL	4.26673207700507
FOLR3	4.93796974178359
CHST3	3.78894589416363
TRIM62	3.66221298101538
MAP3K9	3.31774133381906
ABLIM1	6.59502989765667
BTAF1	6.35616285717813
MAST3	3.98939475972208
RBM35B	5.90033469484446
ANKRD25	5.87909643394687
RYBP	7.74087599084288
UQCRC2	8.58409120287026
TTC26	4.1755152875378
ZNF22	8.30639578722
MAEA	8.45410999094164
RNPEPL1	3.87969429574163
HYAL1	5.15189496390042
PSD3	4.35837621202087
AGR2	4.77708100068585
HDLBP	5.81946908692985
GNB3	4.08791777490875
HECW1	3.37030095004304
ACTR2	8.0387098850871
HMGB1	10.7417558111905
EDG1	4.26548785810117
HOPX	9.86783543477597
ZNF304	4.91047978499393
OR12D3	3.46517415125719
METTL1	6.02650199844881
PSPH	4.52729921444894
SOAT2	3.41199656710818
RAP1GDS1	7.73451034558827
CLCA3	2.98111639712373
DARS2	6.06475032875544
CDC25A	4.54330445846119
RCN3	5.41428264196035
CREBL1	3.90956325127994
PTGER3	3.75462382229519
USP29	3.71563664174223
ARHGEF10L	4.52960832158992
ADAM30	3.48728142568567
ATOX1	9.09652101809104
KIF26B	3.66802689487839
C17orf70	4.77672227003142
STT3A	6.64962227805662
ZNF225	3.1731017281374
DNASE1	3.65967084644584
C1orf106	6.43201372787714
PTN	5.35277261004123
RAB6IP1	6.12067262847364
HECA	6.61553130820915
RAE1	9.04798389930993
TNIK	3.23316762868275
RNF122	4.2287529411768
ACTN3	3.19609869508656
SLC22A18AS	3.88037599520927
CCNA1	6.38866296597931
ELP4	6.72515975828875
FAM65A	5.69438169432286
IL26	3.25988474825449
RYK	6.66562835632624
QARS	9.0772460245198
RPL10A	12.4215308171830
LRP3	5.63471634627696
OR2S2	3.21150112676382
BID	7.26547669818037
IRS4	3.88876489097466
MACF1	5.72007461041714
CXCL14	6.71648949158996
SEC24D	4.72144542077641
LOC374395	3.98044024145506
TGFB2	3.45981018095417
CHRNE	4.94431439561634
MDFIC	5.21992299686901
HSPB8	4.78748124777667
PRDM14	3.59809908340704
MNAT1	6.0964557103322
ADD3	8.9448555511356
MBNL2	4.64680983489474
KLK6	8.35711313882144
ATP6V0D1	8.8006668114374
MTA2	3.37792922537811
TMEM111	9.03451286000689
KIAA1279	6.92539860332695
LZTR1	4.87657230781586
RAP1A	8.4619606101127
AXIN1	5.00646408344476
POLR1C	7.00792003550682
TRIO	4.185228276691
NUBP2	6.64950935488477
ID3	7.18843098676681
TM9SF1	7.8320782691069
POU4F2	2.98270893368329
ZNF473	5.35575165798671
IQCK	5.41984949410443
MTM1	4.64959333548409
GPR107	5.30891280205957
CAPN3	3.03911785292286
FLJ14154	6.10409320783156
RECQL	5.59911706292609
AP1G1	6.3019603982252
CTNNBL1	5.43883334192885
ENPP4	6.29787021846138
PADI3	4.39162723055559
ECHDC1	6.80497330710922
RNF170	6.2542238877335
SMARCC1	6.25906063915101
C16orf7	3.61244064117639
CG018	4.01244517828086
GNAI3	7.22997835046458
KCNE1	3.66291508257936
POLG2	5.82700789117061
CD4	5.29327096744272
EBI2	5.52936906915466
IRF1	6.03561364107151
TPD52L2	7.80308954626266
PTPRE	3.99088750219794
PTK2B	3.33608862905762
SDHB	8.42183536820628
SOX4	6.21485520865975
TSPAN3	8.98004995043882
RHOF	5.6550186788642
SH2D1A	3.43040367386669
PTPLAD1	8.43288898184655
DUSP22	7.51787335405475
USP20	4.00667055250755
CALB1	3.30876993585828
DERA	9.78613609281414
TMEM118	4.55498434292412
MCRS1	6.16218508370591
C18orf8	5.7583592565189
FLJ10241	7.27337033986331
GINS3	4.93032271521833
C19orf53	9.9235275226201
TPP2	5.91886887715744
GJA12	3.8057681731916
PKD1	3.54538307589282
ST6GALNAC5	5.90195640087397
JAM3	5.40760140138745
CHSY1	7.17364084646535
LAPTM4A	11.6265792115068
TRPM8	3.50192159389017
MYOM1	4.39797447221682
PHKG2	5.27347449660135
EXT2	7.93341403812828
MOBKL1B	10.8480039387173
DIAPH2	4.55573533733143
DOLK	5.2088850602174
TUBAL3	3.60954534359617
CRYZL1	6.09962358840331
CLN8	3.9891430032518
PTPN12	4.78835989537808
ABL2	3.5043393014276
ACVRL1	3.34976418547131
C14orf156	9.3331943943769
CRY2	4.30439017820238
PTPRZ1	3.11221756217916
LAMP1	7.33104047813973
PNPLA4	5.6847153452609
FCGR2B	7.4451534281127
DIP2C	5.04041080218368
RXRA	4.5924723213655
MAP3K5	4.44899280837541
PDLIM7	3.91969388182311
ALKBH1	7.11101273814288
ARL14	3.02286710073859
SNIP1	4.30638952881344
CLDN11	3.51733935392443
TIMP3	6.29515444925728
CIB2	4.52095707462583
HRK	3.7035286041908
MXRA8	5.75470557126652
RGS3	5.03098076694069
SPAG16	5.25918954500971
C4orf31	3.8027755768873
FAM5B	3.21842237068691
ABHD4	6.0767286807707
ARHGEF12	5.35157444091794
CCR9	3.33392484235005
NFATC1	3.53362321950926
RAC2	5.14204050791799
GLUD2	3.65282714309788
SEPT10	6.44843155492678
UAP1L1	3.34163527525518
RPP40	6.72916214102013
SLC18A3	3.54728476907576
YOD1	3.70237658250641
RALY	7.37444626351228
TBX5	3.50821392966427
NAPG	5.02798713319901
C14orf45	5.00644593466825
RHD	3.26538984815441
HMOX2	4.89193209163175
DBNDD2	8.29264320177555
YIPF4	5.21010084190335
ZBTB22	4.75728694406335
THAP10	5.90510830523182
ANKRD10	6.39752123003707
PLCG1	4.54840390940308
TAGLN2	8.37468186204504
SLC16A7	3.96940681120667
HTR2C	3.59885840542184
TSGA14	3.49698673753491
MDH1	10.8274119060457
ITGB4	3.61983342774489
DCBLD2	3.81965072983143
C5orf28	8.04953035294872
YTHDF3	7.1095388077124
FMO4	3.96455512814758
THYN1	8.16948282361892
OTOR	3.21029202530099
PGRMC2	7.06064134967414
DRD5	3.53035894492558
TMEM30B	7.40264180641174
PAQR6	3.91192159290256
UBE2I	6.07700310965116
TBC1D5	4.98114514784779
C8orf70	6.78260395598356
HRH4	3.04265114323016
ANGPTL3	3.16800715259813
MYO6	6.83353444911902
GLRX2	7.9768172105147
ATP11A	3.62160901753161
MUC16	8.2633402732162
SLC25A5	11.6930665074965
MYO1C	5.93010574670376
RBM23	8.3258033644289
FAM89B	7.58729544989272
FAS	5.55081124028923
KIFAP3	6.30501090528849
NGFB	3.2022999233169
C1orf63	6.6383560324192
PERLD1	5.38706242566793
GLRA2	3.66661453534671
BTN3A2	5.04260372221544
C17orf59	3.36866098263627
HSPBAP1	6.49892807060418
CSTF3	7.89851337572848
PRKCI	8.04912049885552
OSMR	3.86023270789495
SOD3	3.94158783932758
ZNF574	5.21730293972909
CYSLTR2	3.47742675579945
RPL12	12.732122284415
WIZ	4.09461864386190
ALDH4A1	3.86731597881289
CRYAB	8.71416039520829
RNF17	3.64453240464277
NEIL3	6.28996047055405
COPA	6.37349591742978
KIF11	6.2632048592347
SLC26A3	2.83878969658993
SKP2	5.30942944586083
ZNF175	4.77863012601118
PARVA	6.87285623893114
JAKMIP2	3.05633077110622
C8orf4	6.93480675840388
PTHLH	3.18033032670306
RNF34	7.73720834445223
PKLR	3.09893324161412
PCDHB17	3.27095042186926
CD36	6.39142139342041
CCT2	9.26468383675994
PRKG2	4.47598397054149
ARF4	10.1305715054112
SIKE	4.0788184384785
ANAPC13	9.94400414047208
MBTPS1	5.26931676292501
SLCO3A1	5.20389101935963
ZNF692	4.86724498799583
GPSN2	7.09267472800756
NCF2	4.10380579969982
SH3GLB1	7.80906498812528
SLC12A6	3.41119791228421
MRPL48	9.90950648648798
HMGN3	11.0490174353056
SUPT5H	6.32568205946403
XRCC6	9.57832788564136
SOS2	4.30449309422946
PAX9	3.06696651774249
CCDC99	5.99428255938131
NNAT	4.09922836515382
USP16	7.42737666190065
C20orf42	4.0173927668589
LARS	7.03589398949423
SCML2	4.88315636413893
BCL9	5.77491803061700
ABO	3.38108372413395
TRAF3	3.79449073108951
LETM1	4.13410555711836
PLXNB1	4.84509164224455
NIPSNAP1	7.9286391805557
USP10	5.99216931241895
F9	3.1734238507812
CNGB3	4.09244907639382
LIPE	3.36025890342991
C12orf52	6.67826539411709
PI4K2A	4.044612572901
KIAA0515	5.5764680850529
MED8	6.1457428110092
TEX261	6.16793214300387
STAT4	3.41491938535848
LY86	6.99165937158
WDR32	5.44050245696659
FLJ13611	4.94044641310217
SNRPA	7.97711157815164
ZMYND8	6.81076675482348
GATAD2A	6.83046646394685
PDXK	6.85534699658319
PTGES3	11.6477524259279
C7orf42	8.7460471125857
TAP1	7.820790737825
CYP11B2	3.28932492953647
ETS2	4.67637335085478
C6orf166	3.92443341819798
PRMT2	5.51693244410188
PRDX1	10.6939744750131
FGB	3.2635390006693
INTS8	7.98301045472673
COX17	9.1611321906004
C16orf33	9.76809636795915
EPHA5	2.99839399234750
PIWIL1	3.61078425841922
FOLR1	7.73134575809543
FREQ	5.70520628531256
KIAA0082	6.18122506546118
TSGA10	3.43485331051459
TMCC2	4.0363203636182
TCF12	7.30762649664639
FAM130A2	3.11441370815247
MYOT	3.39320307446096
HAL	3.17318607875396
POU4F1	3.2412602040416
SNRPF	8.06389205447378
BCL2L2	4.79656061482277
CUGBP2	4.27955447404608
EMG1	8.5544394312678
PRRG4	5.13841852519548
HIRA	5.24121422582906
MERTK	3.99236348702839
BAG1	7.92155450256462
MYNN	6.9824614043791
CORO2B	3.85082445236794
ALOX15	3.09183630020279
TBXA2R	3.56117756609661
RNF144A	6.75999228153667
MARCH5	8.37203673238577
CST1	2.91999359306191
NUPR1	5.75164661616037
DULLARD	6.1109335910849
DCLRE1B	5.26472449223922
ITGA8	3.73124744561848
CCL7	3.57612389281076
TP73	3.27121836211662
PRKCD	5.17608455852542
NDUFB4	11.5151792327620
DSC2	7.08845215084244
RBMS2	4.62741454314540
GRIK4	3.04093849033445
TMPRSS6	3.82118530342677
GLB1L	5.14143971013493
COL4A3	3.03055247483619
PUS1	5.23439104981404
MYO10	5.79404465834589
PEX1	5.06893929344140
OLFM1	3.44869028284614
RBM19	3.68330745607639
RET	3.41234810917722
TAPBP	5.9734049288749
RUNX1	3.78119370006477
IL1RL1	3.58755653198226
ALX3	3.43445834251687
MID1	4.7487009200542
C14orf138	5.90600261673836
GPR64	5.49422166807698
SNX10	7.00956058378255
MYO16	3.73445401037094
DBF4	9.05471642138954
POGK	7.51641168209095
MAPK9	6.3881429226984
RIPK2	5.7659244266509
LRRC31	3.03810031319614
C8orf79	3.69447670625246
CLDN7	8.70572550132478
EFNB3	5.39287499742799
GLP1R	3.36412650420786
CSTF2T	4.97645722972002
TRIM37	7.1468504867376
GRHL2	6.95402480575117
IREB2	4.1021141167562
GRSF1	7.15434237850858
CNR1	3.13244685636653
ABCC4	6.8597322096977
DLG3	4.96046061216106
ZFP36L2	4.26616044161353
VGLL1	5.01292728713239
IL1F7	3.04721013364096
NR2E1	2.86223722350792
MS4A6A	7.93874128170881
FTL	10.1252206350209
DYRK2	6.74003774899397
PCLO	3.10441431389106
ARIH2	4.8887560669913
PCNX	3.38920527731457
ANXA9	4.12236150368136
SRR	4.40642509397866
SCNN1D	2.93753079313597
NOL3	3.94032972929099
IFITM2	10.4785995464501
ARNTL2	4.99355389933873
MRPS18A	6.86705094746242
ASPH	4.66750248414846
PVRIG	4.12126031509551
CPA2	3.34086839214976
LEPR	3.53027654075637
SH3BGRL	8.45335705356299
C16orf42	4.20806583050416
C9orf6	7.48702363740733
ERN2	5.6032830249997
SYNGR2	10.0070736469779
CDKN2D	3.60693751187934
PITPNA	6.61385419786077
PRPF4B	5.74454675746666
NRBP1	5.34043718926405
SLC43A3	5.85771073169618
SLC25A22	4.17980949320318
ILK	7.86846821891081
SLC22A8	3.38945121378473
SEC14L3	2.81427734539676
MRPS7	8.52266521411257
SLC22A1	3.14716485697798
BTN2A3	4.01073279923772
RASA4	3.98134673531643
PITX2	3.70597349470273
CCNL2	4.72236374849617
GJA4	5.15187251830766
FABP3	4.00442845688887
MYBPC3	4.00902453808412
LOC728215	3.92087609325442
TRPV2	4.13737518771487
NIBP	4.61249609866608
CDADC1	3.33850164049308
ZFHX4	4.06415445965421
TFPT	7.11475730366467
TSPYL2	4.44862853514710
EIF2S3	5.81294246707006
ABTB2	4.14469853604193
SOX30	3.16337573487562
VBP1	9.88971190146993
DKFZP564O0523	4.37273848362987
MORC3	6.1935222022442
BHMT2	3.20465337643033
FZD7	5.51605610475204
CDH18	4.42588765545806
CHL1	3.63495924098426
PMS2CL	4.09019772558605
TBC1D2B	4.60832578329324
FA2H	3.44858367189591
TTLL7	3.42936293678049
SPOCK3	3.71861763642804
SLC13A2	3.57653278494799
AIM1	5.4062566565748
GSN	5.49197587907376
EGR2	5.34557011221326
SMARCA5	6.06494780103157
GARNL4	4.52941589807790
WWC1	5.13605974203724
PLEKHG3	4.36911552513569
PLS1	7.08214660440207
DGKZ	4.71322581457614
EFNA1	7.77670751339106
ANK2	3.33232561889993
PAGE4	3.10738056304591
SH3GL3	3.67342521952246
SENP6	5.57279481181199
AKR7A2	8.37475574397543
FKBP10	4.27844378638213
RIF1	5.06069444761178
PRLH	2.85145578044782
VLDLR	7.61298814832507
VEGFC	5.63682505369588
LARP1	6.54693589699478
SRBD1	4.29550999971867
DBT	4.86637631682708
ITGB6	3.06277774045908
CGGBP1	5.41312326687013
SLC1A2	3.24061797687996
INVS	3.47935238097308
MPO	3.46734011659860
ZBTB16	3.05719107466172
TADA3L	5.05555766424622
MOBKL3	7.81775472920804
PDGFB	3.59703365523445
CUTL2	3.15623247670959
RFX1	2.93618105828271
KLK2	3.24428209326485
VIM	10.0591310331047
REG1B	3.37593058150826
SUMO3	9.65494757453242
UQCRB	8.29501399880005
MLL4	3.79170761431943
LGALS3BP	8.98262747303118
DKFZP564O0823	3.53170936906353
MRFAP1L1	7.90198677320158
SPR	6.47401620029164
HOXA10	4.58479062248728
NGB	3.32594935597475
LZTS1	3.38585660926189
ABCE1	8.15424053726442
ARHGEF3	8.56843235293146
ChGn	3.88888832819946
CSNK1G2	5.7677113549241
SUPT3H	4.74148951434521
GABRB2	4.33976765269324
MGC72080	7.9010368290774
SLIT3	4.01536196310732
CD27	4.25025706466419
EGLN1	5.41016509545159
PEX13	5.99383606345125
MAN1C1	4.01852230400065
RWDD3	5.39829839045883
GRIN2B	3.03318671216005
HSPA6	4.09301805721419
ATP6AP1	8.64303748520353
NR1H2	4.4307445077863
PDK2	4.62945567868564
PHC2	6.88519560094593
LIN7A	3.46200942924405
SLC38A2	11.4373326226702
FAM83E	3.76852933436402
SPHK1	4.54167695321571
TRIM26	5.56373963233008
C18orf24	3.97710345304787
C15orf29	5.6995025581758
ADAM9	7.24125452959463
RUVBL1	7.45948452578449
TMUB2	4.86044405511967
APAF1	3.43342778649892
GPR176	3.69833406713488
MYH11	3.82886302233248
NEK1	4.26271726363385
MPP2	4.23447028412079
TNK2	3.58468500869268
C12orf24	6.53673253417687
MATN3	3.71125147421022
ZNF289	6.1017315958117
AGK	5.55829282914809
IFNGR2	8.28601353615808
NDUFA4	10.9305388390125
ITPR1	3.83503100271138
PKP4	5.64335771170431
DUSP1	7.13966282212373
DDAH2	6.53388861361036
ATXN3	5.7073786178305
TRIM27	6.67833772280515
LUZP4	3.88164340812638
SETD6	4.42186579409735
CDC42EP2	3.79724740949702
P2RY2	4.6400728984868
SLC45A2	3.25480589280473
RABGAP1	6.94445023972905
CHP	6.6049154707408
GPRC5A	6.77886118866982
SOX17	8.40652241017147
PAK3	3.68631596296607
ZNF259	6.93025358486597
LOC63920	5.27019650171692
TGFBR1	3.2732412718337
GBP2	5.96869763852031
MRC2	5.86391316686283
CDC42	6.42440236488169
AOF2	7.00925285604361
LRPPRC	8.63033334539956
CD97	5.01635196082554
SETD5	6.59608975209959
NINJ2	5.77608338013622
PTER	6.44512791077775
POMGNT1	6.20260483254383
RRS1	6.06088340764881
HRB	5.58935638032701
SNX2	7.1884958830684
ECGF1	4.24778832750659
ATP1B2	3.37272041934382
RBX1	9.29313791291906
LOC400506	5.45980305334447
COL4A3BP	5.74535283828735
C6orf97	3.77265457059743
GRHPR	8.6186590521453
TSNAX	8.22582523529352
TAS2R1	3.8466516236154
SEMA7A	3.36525448447869
ZBTB7A	3.57383842313714
ATM	5.02877683833401
TIE1	3.47930957335026
PCID2	7.56820049757093
HIST1H3G	6.37087786995618
EDF1	9.38973530816095
GTF2H4	4.94537882058703
NEUROD1	3.38502372478395
LRRC15	4.11959072885004
TFF2	6.19296789625402
PARP2	7.26040776157719
WDR60	3.99390920810253
IFNA5	3.06731913771682
ZNF134	5.26684814937216
GSDML	4.49849243878914
SMEK1	4.77880445393504
PCGF2	5.22745128049565
CYP2A13	3.66911624563240
TNS1	4.3776688738376
MDM1	4.12705665032349
KCNH6	3.17352221196963
SMPX	4.71219426276142
CD9	12.0114774058317
SRGN	9.30753922913035
ALDH7A1	7.55589339777298
EIF3F	10.5254457751037
VDAC3	8.48171839405115
CASP7	6.71220633502826
KCNJ10	3.32666537874222
EDEM2	7.04743664866004
CCNJL	3.52619450640045
CAMK1G	3.60122082075205
AATF	6.46750468116126
CDC20	8.37485163893541
E2F5	4.41036258196859
ACSL5	4.80338423085496
FTSJ3	5.8458515102009
PRUNE2	5.98288706931694
LYPLA2	5.7009607579321
C19orf56	8.45315669799769
FAM30A	4.07709115063786
SMAD4	6.78696044060687
AFM	2.78578748770855
ACPP	6.13727558182703
G0S2	5.77712967438584
FCHSD2	6.7178631882209
SLC4A7	4.30909341244978
RRP1B	5.7154516829071
STAT6	5.84947735683342
CCDC40	3.44737107969357
GNL1	4.45875303442001
ZNF195	6.8017517691895
GART	5.37238153923599
THOP1	3.84519312150565
PER3	4.27604969851474
TRIAP1	9.16528701698646
SCARB1	4.92658972326497
ADCY8	3.07657799173413
CACNA1F	3.78568992303982
C10orf10	5.48290911503387
SFRS8	4.81592872395682
PBOV1	2.93494287096479
GOLSYN	4.27955447404608
PSG1	3.30015492904308
DHX34	4.30763094325746
CAMK2N1	4.93413779400453
FLJ20433	4.1134541303078
GREM1	3.82419448767068
NFIC	4.28376224834368
ITPR2	3.530410266531
QPCT	7.69903406762163
PRKAG2	5.69552482300626
H2AFZ	11.0293040795238
MLLT3	4.09995612132582
CCNT2	4.16260077101374
PLK4	5.00605379685505
H2AFX	5.90645805173372
MED16	4.90298437875659
PLEKHQ1	5.52017503994354
GOSR1	5.96007946446042
BTG4	3.28312368771057
RPL30	12.3966292116974
PLOD3	6.15032432313717
ZBTB39	4.5460403785644
SHC3	3.35434759133824
HAVCR1	2.89671515727795
DYNC2H1	4.65550637541002
WASF3	5.06207447323299
DRG1	9.7688114801712
SPCS1	10.7271489353203
PRR4	4.64223109820674
KDELR3	6.75333367510612
SRP19	8.80326764545162
GABRA6	2.85676213157253
RNF5	9.3908265294889
MFSD1	8.61344304653379
KRI1	4.50131191642707
LRP10	8.622228812794
KLHL25	4.78290145499109
PUS7L	5.41667268620092
MGMT	6.85435688825607
BUB1	4.42282984695716
RNF138	8.24854391239319
MYLPF	4.33064366261174
HOXD1	4.17889701216879
DYNLRB1	10.3450045098260
AIF1	6.3497794355216
HCN3	3.03416506152716
CSH1	3.52563418904444
MAP4K5	4.58124024066895
CHODL	7.02923919610477
EXOSC8	8.43423205246502
LASP1	8.30007335459823
SLC28A1	3.46120201576817
PLAA	5.41696525415814
KRT6A	3.42210327372766
MYO7B	4.15462715584549
SEH1L	7.14412748089159
MTNR1A	3.30759328558652
TSPAN5	4.33485633653093
MCL1	6.21380656083745
EHBP1	5.85192971462874
CDC45L	5.7762490788991
ATAD3A	4.61702415093454
PRNP	6.55717631062156
OSGIN2	3.36231695604602
DARC	4.26722703492004
SHMT1	3.72633531882179
POPDC2	3.16291280355368
CRISP3	5.17194136860537
FBXL8	3.15003063532343
TRIP13	7.4822565069383
C1orf113	3.76156502903282
NEB	3.43314643583995
ASGR1	3.39806883624661
IL6	5.49748690403449
CTGF	8.50957182306925
RAB17	4.14093568260646
JARID1B	5.4811144096097
FBXL2	6.0429436496752
PTBP1	7.78619563153003
PTPN7	4.14347414691264
BRD1	4.73497779134391
STATH	2.79783891138098
CDC7	4.89022679047786
ZNF335	4.45923911030336
SNX7	6.42609900190043
MCCC2	5.55975202005661
CPT2	5.52008197800883
CDC2	9.04578448654746
C5orf23	4.25560261531480
IVD	4.010104115609
HEATR1	6.9382578723116
HSPC152	11.3680240093209
PSME1	10.8683076936419
STAG3	4.54768720898133
MSL3L1	5.59725080545886
MVP	5.2524663564097
EPOR	4.15328219755612
ZMYM1	5.18262333915914
BCL7C	6.12290222770519
PSTPIP2	4.32065830428367
SF1	5.80721103911105
PNLIPRP2	3.84914220025491
BCAS4	4.93206233736369
TRSPAP1	6.49689643321562
NUP210	4.56653349876017
RAB11B	3.52507305641232
ANP32C	2.91851315751917
ITGB3BP	8.19009081057199
EDG6	3.78052044427533
UBASH3A	3.44768863578833
PPAN	5.14665039727562
YWHAB	10.1773298071864
CUL1	6.95520246849687
CCRK	3.93087248140262
LY6G5C	3.88601132681954
DHX9	5.51105129921124
SLC7A2	3.32198133973352
CLK1	4.62840170660181
NCKAP1	5.42011545501198
TNFAIP1	5.64356447770885
PKN2	6.459358821235
VDR	4.20804528424501
PODNL1	3.92435666483495
ACE	3.9635314856633
DALRD3	6.89933433268999
PSMA2	9.01620571527181
OPN1SW	3.6014025418315
CCDC131	5.47963904828152
EML2	3.79030235533150
DUSP11	8.88261264017672
DSPP	3.10177679209086
L1CAM	3.29078413265653
NEK11	4.07281545250729
DLL3	4.00030265771657
CREB3L2	5.65660412668482
GFRA3	3.20148068379382
CPA1	2.84723354117427
PPT2	4.83921397784527
FASLG	3.41998293059658
RTN4	10.0210975669314
GNL3L	4.42350950707764
NUDT2	6.23069304637986
GTPBP8	8.41981876853977
CACNA1D	3.69395714624391
PRKAA2	4.01535328486627
CD163	7.6820847153183
CD37	3.9303422985411
NBLA00301	3.14891438629952
DPT	3.66001178362443
RGS5	6.90259942136943
ACTL8	4.20974115221374
PRDM8	3.26126295797712
PRKAR2B	6.45882924092373
OPLAH	3.6574627110001
KRT14	3.44016823066684
MRPL18	9.55561809701003
PACRG	3.33879513012009
ABCG2	4.34541228569539
KREMEN2	3.68959004586218
HNRPUL1	7.35744891201701
FBXO21	9.23283940277053
GRB10	5.97862912146242
CLSTN1	7.26534420329359
TBL1X	4.84988705657942
PCDHA10	3.03762905820519
CHCHD3	8.6367659885416
LMAN2	6.98751141272495
CRKRS	4.80476647369017
INSIG2	4.56450457478228
GPR65	5.41548209191097
STXBP2	5.27945656492755
CMAH	4.28381126975232
ZNF155	3.99440575100942
DFFA	8.13895373407466
FUT1	5.26017629197354
COQ6	5.22476201674557
TSPAN15	5.38108240354638
