Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_D05_543626
Composite Element REF	Signal
NECAP1	6.23717377526547
SLC25A17	5.05238297394115
POLR2F	6.3108756750318
PLA2G2D	3.11845668827181
WNT2	4.677658679118
GLMN	5.64836032515713
MCM7	6.47538141490098
TRIM52	4.22814902268918
DCLRE1A	5.08300220883369
PDX1	3.32102634886842
UBQLN3	3.11796485108509
PRPF31	5.43607379574729
TLR7	3.81877251219936
SMAD1	7.65922691955413
CLCN1	3.16922252973822
RIOK2	5.39104543541456
CEACAM21	3.30275855665875
PDLIM4	4.37553505407805
STX18	7.41722775473301
CCPG1	4.52686574066096
SLC2A6	4.59209849889405
SORCS3	2.91801755117404
NOLA3	8.43942675012056
PDGFA	5.98010601168419
TRDMT1	3.86986000775311
CFL1	11.8979749484428
IL4	2.97173622743151
NAT2	3.30376179948313
CPSF6	6.36378880681469
PRG2	3.50959139349636
PIGQ	3.58496192744554
CLSTN3	3.80714489138433
KIAA0146	4.56531967142821
GBP1	8.59017972322531
CEP55	5.03318772058955
ZNF408	5.14098419043777
KRT20	2.91823498006079
EYA3	3.62628153349295
KRT38	3.59021925014657
WDR7	5.1065765180408
BLCAP	8.89147881491933
HLA-DPB1	8.6379795461652
SFI1	3.59186368383618
GNE	5.03897439933811
MGAT4C	3.04061832235692
CTSE	3.6554318010585
SLC35A2	4.97847647009321
TUSC3	6.41751338558734
GABRD	3.16447717211031
IARS	9.12038755536503
ARFIP1	6.2396608729644
SFRS9	8.8964386574838
CEP110	3.74708928130029
MYF6	3.01317577961734
MGST2	8.21815671383907
EVI2B	5.36193186349545
TRPV4	3.14013857923888
SLC25A11	6.8612977494545
EHD4	7.18176176378261
NOX5	4.06365658951376
NCKAP1L	4.23869715764371
EMP3	5.76971811194395
SYNCRIP	7.71995203394207
BPY2C	3.3637781146684
C1orf38	5.31633139425289
ZNF426	5.38445480664536
ELOVL2	3.40305624555582
ATP5J	9.52869053458384
CBX7	4.80060707706881
OSBPL1A	7.75428903129774
MED13	7.16029246202344
ZNF589	4.38031744816974
CHRNB3	3.21071265850644
GOLGA2	6.05831565652996
NIF3L1	8.47731149971647
TRA2A	6.20985223586401
F2R	6.18185895170472
PHF2	6.3926443165709
PID1	4.87806354544775
MTAP	3.6347383890251
RFC1	5.98160769436805
C5orf3	5.04570717724557
ADORA3	4.71069830468836
ACTL7A	3.30795064646596
RAI2	8.81390837633558
MAP2K7	3.35574117490673
HYAL4	3.14442423993968
GZMB	3.40103300352766
FCGR3B	4.80712837855156
BMP1	4.14499548873674
CPNE6	3.35525779531423
SP2	4.25849587561718
DPF1	3.56005336335613
SMPD3	3.06114504181271
TMEM38B	4.31130540807265
CCDC56	8.6007182762482
NFE2L1	7.40098520275306
MRPS31	6.3758045387944
STIP1	7.42545296021793
MMP26	3.04766379369421
RASL11B	4.38524693653471
NT5DC2	6.55917645795954
HLA-G	7.07346528933846
LRP2	3.75321756544864
MTDH	8.81936470987365
HSP90AB1	10.7071367652408
PMAIP1	6.14392903688038
LMBR1L	5.23760385696377
SLC25A20	5.6147721777049
RSBN1	7.09112397174194
S100A2	5.58761318318967
C2	7.80613657403858
RHOT2	5.02410805297415
RALGPS2	4.08388180886350
EIF4EBP1	7.261772418621
C2orf27	3.81331011727881
GCKR	3.763069688177
FER	4.28620436985252
TRPC6	3.10313298319852
RGL2	6.89464117979278
ARPC1B	8.60454327547975
SNRK	7.77019657571753
UTP6	6.50223307496847
DNM2	4.32070154371869
GCS1	6.67461265121616
EHMT1	3.30006064309642
GLDC	8.09854682432565
FBP1	5.73035538628197
VARS	4.27398563780659
PLA2G7	3.77244063474535
RAX	3.15513723493332
TERT	3.34082072849736
CCL1	2.892293405953
FUCA1	8.6507796146406
ALS2CR8	3.29485713227611
CXorf21	4.78681600440295
KCMF1	9.9812223363516
MFAP2	6.45266944780337
OXCT2	3.47585499632242
WWC3	7.259959578642
SOCS1	3.66763804375316
IL17RA	5.06746423189432
C14orf115	3.86437452495546
ST5	7.63553746043257
STRA6	5.08980120416202
MPP5	4.30525617063696
SPA17	5.69845531466827
C21orf7	3.55011194444151
FLJ10986	4.1583064324236
LHFP	6.18567956726477
CAMK4	3.41905620495516
GALNT14	7.04124605217743
CXorf27	3.18391382985512
CLPX	7.06778538961498
NPLOC4	6.62843085493866
PJA1	7.55845341241113
CPLX2	3.37689866239529
ARSD	3.71971875487955
WHDC1L1	3.21938642564592
RB1	5.25858989842637
PHLDA2	5.26868605085178
C2orf56	4.32380052706529
GUCY2F	2.89171260854563
MPV17	7.2334104941241
PSMD4	6.45786416184023
SLC35D1	3.7369991991848
C20orf103	9.79143517778034
COL16A1	5.84340000435555
ERLIN1	5.5050230816851
JMJD4	4.61291932770208
SLC29A1	4.74064679145317
GLRX	5.896979597811
HIST1H2BK	9.82849176076458
TP53I11	4.72745871434617
ST3GAL4	4.51083562417349
ALG8	7.94492461070651
PF4V1	2.70050829790046
SHOC2	7.1374994899694
REG1A	3.18994728801825
FBXW7	4.21684634112385
CYB5R3	9.48104787332534
MINA	7.34601696809425
HHLA1	3.78381845748934
MYST4	6.3546303432418
NR0B2	3.70250330342974
TFAP2A	5.77072992014284
UCHL5IP	4.68001938998268
TIMELESS	6.16330401635589
DDX10	6.88944306159161
SLC25A36	8.52359940292387
TMED10	9.46389251143367
ZNF507	3.27752990383390
LOC90379	4.09085189310303
RAB11FIP1	6.26758067644883
ATAD4	6.3429233564871
PHF15	4.94511283262351
ZNF26	6.7003850001616
KRT7	5.55430604057127
RPA3	6.75971389059351
YIF1A	7.87732120888564
PPRC1	6.54770638679428
PCDH17	5.02697352559891
PHF8	4.30454489762491
RDH14	7.77856776783772
DNAJB2	6.01651502414218
HNRPK	9.78889512896654
PTPLB	8.70714877455769
RABEPK	5.8971292997262
SNF8	6.77397221917776
CBARA1	7.29180079178733
RAD51AP1	5.46462077907024
HAT1	9.07507872468796
HTR1D	3.28052031510849
H2AFV	7.41911524408533
OAZ3	3.49482580532231
CXorf48	3.30677875003709
RC3H2	5.56684062753696
SGCD	3.42134307284466
PHTF1	4.77312330639376
CA3	2.85527684031860
PKIA	3.12973501481414
STX10	6.06086114924457
PEO1	5.40311334193201
JMJD2D	3.15959867882499
KRT19	10.0339737450170
ZNF143	6.64039654195442
ENO1	8.65198243137267
TIPRL	7.82613734320307
MAN1B1	4.83533195860957
P4HA1	8.65231960944013
TPTE	2.94155408069189
AKAP8L	5.34098136636934
GPR17	3.16947135454863
LRRC20	4.15407191933955
UBE2Z	7.72203890227067
COL4A1	8.57251577883098
ISOC1	7.56723660523307
RNASE1	10.0709761771158
C20orf20	6.0823538930509
NDUFB11	8.9259593007822
STK19	6.18851112572983
OSBPL2	6.17811879075566
PTTG2	2.99358810398868
GRM7	3.57714527191456
SLC39A8	4.55503924418056
APPBP1	7.65398060101599
STS	4.6320517896137
FFAR2	3.09465633261535
TMEM123	9.36559731185935
GLI2	4.0463813281755
BTNL2	3.14752309961654
ALDH1A3	5.78574928065392
TGIF1	7.41645892335544
SCO2	4.73380904797456
TP53	4.58015273643613
CCDC69	5.2933355253428
ZFAND5	8.50563785565316
ICA1	4.46117778013471
RAPGEF2	4.7453844361013
NAV3	4.70413530660997
EPS8L2	6.49670105918496
ATP6V1G2	3.12669344622108
MNT	7.98550669810343
C6orf145	6.43013551841187
PPP6C	7.20247749593859
OR51E2	3.03274175791474
OTUB1	6.61741253489463
ENTPD1	4.63219471600927
TMEM115	6.18548751379983
STK11	4.06835597795931
PRPSAP2	6.72442870984408
SH3BGRL3	7.76929417989181
MX1	9.59012739979692
PSMC5	8.06368423518992
TTTY9A	3.66235718852774
EXOSC4	7.63065784794515
SETD1A	4.40296506875281
YARS	7.91910254905066
SLN	3.63858196539920
RELB	5.26478046322538
NLRP1	3.68902210588068
LAMB2	7.11776325080326
FNTA	9.08484519859001
HNF1B	6.40834710546894
C14orf139	4.13705648722244
UMOD	3.28395027241185
ZNF512B	6.05007913574438
GPR25	3.54269703032365
C6orf49	9.70140398036611
ATP6V0A1	4.46808479875286
SNFT	3.95287372362644
ZNF768	3.62815292049706
GTF2I	8.26419602482805
KCNN2	3.08950640856892
DYNC2LI1	6.36825706146558
DGKE	2.98685326106848
DNAH3	3.32504572745328
RPS6KA1	4.63604517674688
C9orf53	3.44343720320564
PTPRM	7.56838167037471
MRPS15	6.12265977208585
TMEM59L	3.46861248447242
SSPN	7.5363446956357
IGSF9B	3.24975755111721
CNOT8	5.79278215389522
GORASP2	9.89258200319115
ADAM17	5.25367338353021
CHRNA3	3.30475167490561
MYOG	3.41858123150738
UBE2D4	4.92706801255594
CPNE1	7.30407637130272
AK5	3.41757042771635
RPL37A	8.20415633009292
CPS1	3.27233818415862
NDRG4	3.95263230707576
ALG5	7.4536702810525
NCOA2	3.91679036135122
LOC130074	6.77409049209383
PIAS4	3.60306791315213
S100PBP	6.04636783825107
TEGT	9.77031334358555
USP5	4.92269980882321
CFLAR	7.37500853215712
KIAA0692	6.29780866128227
WDR48	5.89863349095539
PCDHGB6	3.08617073379577
NRXN3	3.5809485797382
ACACB	3.72789709069314
CDKN2C	4.5670340444696
KIAA0226	5.47415251990468
TRAK1	5.63061097122516
CUTC	5.31880798500271
AGPAT5	7.07002313854763
WDR68	5.86623197488775
PREPL	7.2117025204411
ABCB6	3.69258730249927
RABGAP1L	5.33384228969514
FCGR1A	5.13042932208206
EIF4H	8.77237418232932
DLC1	4.22191452525110
MAPK8IP3	3.82260262963157
SPRY4	7.204287698326
RPL11	11.2629130669711
RAP2C	6.09909429855903
ETFB	6.48255884569281
RORC	3.79200165292334
GRAP	3.11595979939395
SEPW1	9.14478580820986
NMU	5.43971943194714
MXD1	2.91869412151277
IFIH1	8.44083305822601
AZI2	5.37091736929073
WDR37	5.15641503907025
SEMA4A	4.91422169625072
RPL8	12.7578780705948
NUAK2	8.20152345903866
AHSG	3.44923165918485
RBM39	9.13470941628135
MANSC1	7.7944373841631
IMP3	8.52833403602795
ARHGDIG	3.2851493204634
ELTD1	4.95599969134318
PRAMEF10	3.39132816706828
RGS17	3.44824450594692
KPTN	4.13996362250255
C2orf3	5.31840861766861
PCTP	6.4190468150669
MRPL42	7.31092419968902
SIRT1	6.90716821768654
MANBA	6.7084184590204
CD164	8.17793895445831
ZNF671	3.51224821039632
GFRA1	3.07156350782594
PRM2	2.74984825719591
IL1B	7.8969599257692
HAX1	8.10575923863598
REN	3.23381288775803
ZKSCAN3	4.29188213291112
CTSA	8.83535113976887
TPRKB	8.87991692309153
UBFD1	5.59376631988409
CDKL5	2.95397819770751
HIST1H2BD	7.16704244612991
COQ4	5.65272858241306
TXNDC4	6.36875754993795
C5orf22	6.82013892795133
VGF	3.44513612185062
INPP4A	3.64968772559665
RNF8	5.23392886043385
BMX	3.24443991041302
SLCO5A1	3.71594816940954
PTPRU	5.64588003725617
ATP8B3	3.20139572779854
HOXC8	3.68913635177249
ADPGK	7.42256913369968
IL12B	2.81264032863972
LARP4	6.53007301086979
ZMPSTE24	8.75134781154229
PFDN4	6.13545957931869
KLHL11	3.18699316242145
PSMB3	9.18445860954214
KIAA0157	6.21337288513367
DDX25	2.94003197253205
NCAN	3.34268970160076
RPS25	11.3025580474621
SOBP	5.78403720492042
TESK2	4.47766761498995
DNM1L	7.33602622874718
LOC55908	3.30306512289175
MTIF2	8.54798673025693
ZNF207	8.55362835653623
EXOC7	5.44453431590647
CLEC11A	6.2802853943718
TXN2	5.99347900905392
TOLLIP	5.6803902163786
TRAPPC3	6.61193017467786
TAF15	5.57509751875317
HAMP	4.39223237894621
GRIA4	3.25686646795551
IDE	5.76353111341699
DLK1	10.3119221977943
PLVAP	3.82160126684455
NOD2	5.34952043270039
SCMH1	6.07567483238993
ELMO3	4.82476184089887
GPR68	3.06298947697102
HTR2A	3.08301941966148
FUT7	3.58947205380447
PRELP	5.70766897698185
COL8A2	3.99586727667957
GYG1	8.00746328348545
C16orf68	4.35464083439652
R3HDM1	5.64368194018892
ZNF91	8.95553010148308
LPIN1	5.77388964364757
KRT12	3.70424234526276
BAALC	3.79562116253260
MKRN1	8.31739660365472
KIAA1598	7.8058529776628
ANXA7	8.92354701705625
TNP1	3.32447504100774
WDR13	7.00441251143487
GAPDH	12.0784658493690
BSPRY	5.6853177101374
COX7C	10.2190420464952
FAM108B1	3.66094481227672
PGAM2	3.22241595819867
PEX12	4.76625946106485
APC	4.27561331102513
PMP22	7.6154314011223
TLR2	6.17089465766017
NPBWR2	2.99036550800422
WFDC1	6.73332829211913
MTL5	4.09570751647363
COMMD9	6.59567908261259
INADL	3.91706690480519
GPX1	9.87842507505917
PSG11	3.11426579233265
SLC39A1	6.39268099742438
SNAPC3	5.40468566045325
C4orf16	5.30769472282686
GNA12	4.73832083424643
LIMK1	3.61782479813987
MECR	4.75691949144398
CDC42EP1	4.57817906077145
KIAA0101	6.14855773025079
B4GALT5	8.3500321850017
PIGC	7.35475219733571
LRAT	2.89183885247449
MMP19	4.71025635213228
IL18R1	3.10028568981511
VNN2	4.08772277466765
AKAP11	6.5048427435322
BCL10	8.34888602355648
GLB1	8.83407961937868
DTX3	3.40382913092042
ACCN3	3.41919460224684
MOCS2	5.05533804818756
HCRT	3.15414641658153
CYBRD1	6.71576021370681
REG3A	3.06578918045264
SULT2B1	4.81023271020603
SEPT6	4.62008443581069
MMP10	3.16082438789494
CDA	3.90295053238111
ME1	4.92832155932411
TCN2	5.06375696711718
MGRN1	6.01930956930725
ZFY	2.86739196245706
CHRNG	3.36787301833918
IVL	3.39807314317123
PLEKHA6	4.44742556608804
CALM1	7.96944730224758
PGDS	4.26824385991395
C8orf33	8.77552056522655
CYFIP2	5.34864144704691
TEX11	3.852579131824
CKM	3.23609917791798
MAP3K11	6.6550043709009
CEBPE	3.06634347648214
ACOT8	5.45502464022479
ESR2	3.33094490780977
OLIG2	3.04946820089644
AGTR2	2.97735897875561
DNAI2	3.0290610466224
EPM2AIP1	7.51216078578154
C14orf106	5.36913856141998
PZP	3.74426834715212
RPS9	11.3545757342044
SIVA1	6.15472479850686
HEATR2	7.86060337397589
CD3E	3.44752368685873
APRT	6.70506123424683
AMIGO2	8.85222726153467
GPS2	6.30907494985789
NOL14	4.57034353654022
TRIM36	3.26771153756063
RALBP1	7.73582620645421
EVPL	3.73612442261927
ITIH4	3.6475434048259
ADARB2	3.24280631377755
PIM2	4.32266069252887
REGL	3.49112388908107
GJA5	3.36363910955515
SLC17A5	5.47672704796222
PIPOX	4.05384503091718
HGF	3.31648718621636
EPHB4	4.97088351583539
SOX18	3.47863645079095
SERPINA10	3.49235895766044
INSIG1	5.79111548112722
WDR23	4.93879412656198
SYNGR1	4.80096307709644
TEX15	3.74639796888204
REEP2	4.18368111186693
CDK3	4.77768674583833
HSPA12A	6.63103080795184
REPIN1	8.15030774182935
ARL8B	9.53698870416912
PDE4A	4.13445859629076
CAPZB	7.98644230628258
SATB1	5.50705396462317
PPM1D	5.91179416901865
VPS45	6.88300567147167
TP53BP2	7.16633105965261
GINS2	4.74497761264201
CYP1B1	6.50112127101737
CACNA1G	3.34188538456785
VGLL4	8.6534253637042
XYLT1	4.0548192442019
BRWD1	5.05463197205309
ROS1	3.03866735738473
BMP8B	3.23900598382212
SLC5A4	3.43035249716433
SLC6A3	3.50259365327444
C16orf53	5.53696310107008
APC2	3.67042177656342
GOLPH3L	7.89053027359516
ZBTB17	3.94176736468949
C6orf54	3.49150266778647
SLC19A2	5.13009321096768
C6orf134	4.25419389448732
C9	2.64083063763812
ZBED5	8.59661665790579
PVR	3.51318374407421
ARTN	4.03448649676265
LTA4H	9.4952256980247
MAGEA4	3.10073788158152
IFIT3	6.52325456788286
PDE3B	3.35703834782415
GNRH2	3.61063176121795
STEAP1	7.8896068222327
FLJ10292	5.50834004338182
RPL39L	6.33196153902714
PGK1	9.46464470768042
CCL13	3.33578777475180
RLF	6.8175972427664
MLXIP	4.97192142229
PLOD1	6.58104147617766
MTFR1	5.30377782229208
NPDC1	6.70658264778381
C11orf16	3.80386111783794
RRN3	5.59640873965415
GPAA1	8.20583619519955
C3orf14	6.21078428770054
TEX264	6.03192040904817
C22orf28	7.99577741387651
RYR3	2.70215048642571
VAMP2	4.92628613040229
XPNPEP2	3.21380181543399
PDE6A	3.16813389464199
SUPV3L1	6.27965719354737
FIBP	8.20613424559476
SPIB	3.37345210758665
TBCB	8.60638499207374
DHCR24	9.18672981376184
ADRA2C	4.3640389804185
MEF2D	4.04365363264269
MYO1B	5.51751453255699
VAMP8	10.3083440301059
ANKRA2	6.65674027779711
TLX3	3.15466500861092
PANX1	5.84652050199896
RCBTB1	5.51006559318322
FGL2	5.55373931467801
CEP70	6.9249634214581
WASL	5.67222493791499
DCHS2	3.78629017037214
RNF25	3.94000167354714
CYBA	9.61980802235492
ARHGAP11A	3.11072543111394
PLAU	5.64397792083848
MPZL2	6.6235676269907
MATK	3.10838742247008
EHF	6.90543502593562
CTNND2	3.33111621894
PTEN	5.5498311913157
ANXA1	8.88867841361037
AFF1	4.62076606660436
ZNF189	6.11823725199611
SUSD5	3.17458454284998
SLC28A3	4.88713181375238
GUCY1A3	4.68014755321172
RASSF7	7.24211170007537
SETD2	6.3000503061882
ROGDI	4.61644081797943
C20orf195	3.20105914519809
TICAM1	4.87563359577068
PACSIN2	7.09995836790922
SERPINB5	2.93393436156785
PRKCDBP	4.80244073237176
TFDP3	3.2558899845224
PLCB2	4.00843956480093
RFX5	7.20211186383287
TXNDC15	6.41655440543016
PTPN18	5.80652218746748
HLTF	7.99670966227545
PKP1	3.28702947378975
NDUFA6	7.27156461542569
KCNF1	3.96738256799372
HMG20B	5.21388278174178
SYNE2	8.3625391603946
SLC22A4	3.74734378941812
VCPIP1	3.52016328760771
NETO2	4.50526204348752
SQRDL	8.84914983784249
BAI3	2.97362879465408
GALK1	3.67327154515217
SERPINA6	3.36803387049458
ASCL3	3.46202466147375
NOSIP	6.82223588116639
HD	4.87668405425801
TRIM23	4.19177899287046
FBXL6	5.25915778666452
FABP7	2.77956998429408
ARL1	7.8785338717488
MAGEC3	3.08496211120013
CDK5RAP2	4.52411279356887
KCTD15	4.61703435519929
CD1D	3.55761689885013
EIF3B	7.80293843546602
KIAA0141	5.70511799050968
BIK	7.25893085941107
PAX4	3.25002555137069
NANOG	3.59736527935693
CEP135	5.04928206108674
ALOX5	4.06323575033454
TRIM22	8.63319802017671
LYRM2	5.98119419700294
GPR162	3.33301636670254
RNASE6	6.70227299917238
GJA1	10.0954259985913
TAS2R10	2.89630265150688
FASN	4.7141055661383
MRPS14	7.88825514778832
HMHB1	3.03257042990943
GPR116	5.75215847531921
TAF7	8.04520706593717
GK2	3.33767130455864
ZNF219	5.17265258865687
AMBP	3.23331349915563
CD33	3.72673787159804
RAB3GAP1	6.3432014419112
NXPH3	3.79081480026702
KIAA0953	3.47577127438280
CROCC	4.04249150853594
CCBP2	3.80763006805985
GPX7	6.3501517296614
TGM2	4.4458133113143
STAM	6.61899660528127
BASP1	7.781952162776
ZNF202	4.7377873339773
ACTL6A	7.39110051735517
POU3F4	3.28476678385146
ARHGEF7	5.57565303310161
SLC23A2	4.60021374143868
TBK1	6.37532717313892
CRYM	3.31379367825976
PKD2	6.00593151025178
STX2	4.35598266960589
ACTL7B	3.00879105585905
RPL29	11.8602317605047
NR1H3	5.65568804554335
MPPE1	6.00804146957409
CLCN6	4.28150913990661
C16orf59	4.26208265527802
AADAC	3.95926919109984
SQSTM1	8.49551471836434
TCP10	3.56224859738407
BIN3	4.60875700411412
DEFA4	3.11006364285166
HPS6	5.88353405239103
ZNF197	3.50190301219159
MAN2A2	5.40572318496276
PTOV1	4.9787417885849
GABPB2	5.52966610320668
KCND1	3.41165075742601
RNF208	3.73994136577334
PTPN11	5.80364919847638
ZNF274	6.01233894947432
C7orf26	5.17050290026306
ATF3	8.85430485359302
UCHL1	5.85659450476351
APOL6	5.57807042735397
PLK1	4.37120088159477
NPHP1	3.30523779806015
DAB1	3.41880728793937
MLL	5.57067069890203
ANKRD15	7.26381920714573
C1orf218	6.19907230714688
DDX47	9.07519969636193
ATP8B2	4.62865601155810
ANXA13	4.48180940710608
RFTN1	7.77221730221113
TAPBPL	5.90799077325380
BTG1	9.37650790458655
DPP4	4.33861126408625
KLHL23	6.67567927735205
APOC3	3.35938563368945
NPPB	3.2388198798782
ZNF148	7.75180768959159
CNOT4	4.52913573598684
HIST1H3I	2.94085168607832
IKZF1	3.85847887607706
ZNF141	3.43531405467942
PSMC2	8.88592701090767
APEH	7.46963771875856
GGA3	4.37931569585183
OR2J2	3.11687616021354
KCNA2	3.15252964261791
ZNF749	3.27732741817817
LPGAT1	7.8532860421159
TMEM159	5.65929650652727
PCYT1A	3.39316457347563
BRMS1	5.90327930527455
CHST1	8.01127281810746
LGALS1	10.1086369140937
THOC2	7.44172222645647
TAF1B	4.91587390956347
GPR173	3.37494779276488
CASP10	3.99384910367843
COL15A1	6.24453514405622
ALK	3.4424243074013
GAN	3.09084850188823
EXOC6B	3.25165793229279
PCMT1	7.29423833148486
HIST1H2AE	4.01419282322759
VAMP1	3.84697120056545
HDAC5	4.70670773529699
SRI	7.79193242017326
HLA-E	10.1750370420275
SLC25A32	7.44314325074055
FLT3LG	3.05556957915765
WDR1	7.74057350583383
ATP1B1	9.04273228966066
SGPL1	6.74518786183792
AFG3L2	5.48027126656849
C5orf15	8.1450332839876
SWAP70	6.45307290469163
UBXD1	5.28200966336148
TRIM31	3.14196195387444
LILRB4	3.21577722278775
GSTA4	8.11901455569811
ARNT	3.93768029667839
CDKN1B	8.10987575691889
SEMA3A	3.24915006349761
FOXC1	6.72841277310618
HIST1H3B	3.32794866643598
BTRC	3.72122709248485
LSM14A	7.51758337265843
IQCH	2.94029495533150
STEAP3	7.13829602098607
YEATS2	6.44026583224336
CABP5	3.73606463976188
TRIM3	3.60251073757608
FGG	3.09244843116348
ABCA1	5.97850771737145
HNRPM	8.40349175964904
PLSCR2	3.21304813626991
JTB	9.64087630110307
PQBP1	5.8445860542834
CLEC2B	6.04586512373265
EDC3	4.68680697773576
REST	5.0239795064518
THBS3	6.5348781245244
EVI1	8.77284371380406
MGAT5	3.75341712952709
TSPAN8	7.48569961500113
DYNLT1	9.25088880135807
MUC1	9.41293468350395
IGSF1	3.21876290758143
TEAD3	5.70901016839826
ATP13A3	6.14261737501624
C3AR1	6.23360080768261
STOML1	4.34793692683883
EFNA4	6.29179924640207
HAO1	3.37184270077775
USP24	6.21814281614109
TWF1	7.18004238108655
MRPS17	6.89173086918054
MYH9	7.72145720726924
C9orf9	3.69949313266681
LBP	3.1978966723647
FSCN3	3.80672876934798
BDKRB2	4.4427917952216
HSD17B4	8.08470492338576
SEC31B	3.73353900454126
IDH2	8.45056967641986
SFRS16	5.35362808626466
AICDA	3.03475934142755
RAP1GAP	5.34911489664687
C1orf56	4.23824013684371
DCLK1	3.70699232957235
MEF2A	6.0663392058983
ASF1B	4.79406766947346
HTN3	2.83295228864372
ADAMTS9	3.46773799979366
COPZ1	7.2661371310123
SLC4A3	4.2777747784378
TAF2	8.13207637539154
KATNA1	5.28769984044626
STIM1	4.96036462758367
TBX2	3.92504974372001
FOXD3	2.95927361377637
RPS4X	12.9674744807785
PODXL2	3.74859385419577
C1orf176	3.25194016681248
RPS3	11.8742614417358
COL21A1	3.65634717191271
RAI14	7.71861627779325
LRFN3	4.51494491702598
SRPK3	3.56049878815307
FKBP14	5.21092203758588
TNNI3	4.0028629044374
CXorf9	4.0594185671641
REC8	5.47983686977967
HOXB3	3.28553189677234
SGCB	5.6915967886729
FRAT1	5.3498222157757
CLP1	6.86147628430197
MORN1	4.03802493614197
DUOX2	3.09654755857675
TSC22D3	6.09188681003114
ARHGEF2	6.54722086258716
CASP8	6.54514524682592
PRKD3	6.1643501083985
CFH	5.45281269985361
NRIP1	8.16603064902861
TRO	3.82941896133446
BNIP2	6.9191106436618
DHX30	6.1742779206599
TBC1D22B	2.90500470885138
GJA8	3.46062237274559
GPR52	3.16949995059416
FGF20	2.98795830923021
CASC3	7.70359281310721
METRN	4.19423714547432
KRT3	3.13029105303047
ARF1	9.49692397602275
MOG	3.44167031004454
ATP7A	5.09166361746466
CCNG2	5.76956921521149
PLCH2	3.63242239248139
ITSN2	4.76642710075526
GIP	3.18813453956047
LOC390688	2.77615277508579
LOC89944	6.11343823262106
PSPN	3.49225210204753
HOXB13	2.97796777745468
MTMR8	3.60627292627089
UBXD8	6.38820862825385
GYPE	2.7834580012448
SPAM1	3.13367938189722
PPP2R1B	4.8413290990231
CNN3	8.49694201262039
JAG1	5.83302595250253
HIST1H2AL	2.88637142872213
CHGA	3.20167226513219
CACNA1B	3.04911418226909
PAPPA	3.54906136558632
RAPGEFL1	4.77134962233066
RHOA	11.1592260194041
CYP4F8	3.15407439233877
TRH	3.58955960285913
DCTN3	8.00240489167488
NT5C	4.19101356675985
ZWILCH	6.21127326255673
SLC1A5	6.50800641656412
CALCA	3.26891073528648
VPS41	5.16451031732517
SYCP1	2.89885007900737
KIAA0174	8.49775172102047
CXCL11	5.90747714357632
ZNF639	4.40630181737678
CACNG4	5.13455589017096
TNNC1	3.49616782036624
GFI1B	3.03572286767089
C11orf58	9.2843674824821
PSCD1	4.39492853955892
NUDT18	3.4658745025454
CASD1	4.25671259546183
LPPR2	4.38823937742588
TTC35	7.92297821527965
SMC4	7.14261955613965
ZNF771	3.32602550171753
TTBK2	3.86213769302950
GJB3	3.4235728521721
RGS19	6.18335657642522
SFRS3	8.96064160437595
HLA-DQB1	6.27751472194267
SCRG1	3.46343232405068
NRAS	6.2542517174475
FBXW2	5.99430958129077
SIX3	3.43829731423645
