Hybridization REF	CELLS_p_TCGA_B13__RNA_HT_HG-U133A_96-HTA_A02_451976
Composite Element REF	Signal
SCARA3	5.16385924272103
TACSTD2	5.44537599087803
EIF3J	7.06107943165308
PPP2R2A	7.60771792997175
CPA3	5.70236019992318
PVALB	3.44670673515479
BCAT2	5.76666871838814
MFN1	6.45489365304633
F10	3.3347745189938
FAM134C	5.95555989873474
SNX11	6.18979229174676
COMP	7.71898901829784
GPR177	8.09806518359203
TAL1	3.09120889498129
ACSL1	6.21183142140156
ABCC5	6.24807856061392
HCFC2	4.12150727446318
TCAP	3.37371680498015
ABL1	6.82046336020292
RBBP7	9.33927467628364
PTPRG	5.27192161103605
NCOR1	5.96263261002696
MOCOS	5.49980976457322
C14orf93	4.4906605574365
PRDM10	3.93934650407153
TNRC15	5.69874948835398
SPINK4	3.51984905700866
TXNRD1	7.41270667137941
UBE2H	7.3667844295604
BRDT	3.13229246162705
SLC16A4	4.037441216921
VIP	2.80283837622887
CALCR	3.17011822056572
CCNE2	3.82619050076763
SLC6A8	5.58003711862933
LILRA1	3.57879741271181
MC2R	3.29575842661169
MBTD1	5.31753668609479
USP33	6.06510825817956
PPP1CB	8.35758368263564
C15orf39	4.50734715888688
ABHD8	4.17493269033036
MAP3K12	5.26605947396075
PAAF1	6.3554653618991
ARF5	6.74312622060965
CCT3	9.39840199762229
SLC3A2	5.80090009735329
PIWIL2	3.24267535423262
RAD50	5.30818610612932
IER5	7.90224647651096
SYNE1	3.75304083228706
MBTPS2	3.82648923312626
MVK	4.44156026639966
TSPYL1	8.72254896984031
NCL	9.60263532802947
PSMD10	8.6564788737699
MOBP	3.17949942374188
GUF1	4.51454130409257
WDR44	6.1345679535282
HRH1	4.97375078512892
HIST1H3C	3.69339188036309
C5orf30	6.22424991526061
RASGRP3	3.96347415925338
RNPEP	7.58120931843755
PRKRIP1	5.78632856254241
MED21	6.69828562886438
GRPR	4.15406558225969
SYT11	6.10854487521159
NTSR2	3.42017445081146
Gcom1	5.57433286064331
SPTBN2	3.38758456755314
LRMP	3.55052404744664
HTRA1	9.1115564581852
RNF111	7.0174814632699
SLC26A2	6.2633318191703
WISP1	3.65551238049757
ATP2B4	6.65969675701684
FLJ10769	6.77975672048288
PTH	2.69726794325736
KIAA0895	4.87855127097429
CHST12	6.04298154428727
RAB22A	6.26314424123904
TARDBP	7.3830078562472
RANBP5	6.73264836145312
P2RY10	2.91417305429637
STAU1	8.6132637352759
NME5	6.00889942639309
DDX21	8.67926799994377
CHMP1A	5.807561876049
BARX1	3.19969615546239
HDAC11	4.11328353898352
NOLA2	6.93266586251485
MTO1	6.04201166321093
DHX29	5.63632170569115
HADHB	8.79464659593697
ADAR	9.6592048121919
SF4	6.29570616663899
PLXNB2	5.6289273987205
P2RX1	3.30207339173864
SLC15A3	4.98214383624747
GAS2	3.60774196913230
EN2	3.02344050121425
NUMB	5.19979483808144
C14orf172	4.69122510401906
TNIP1	7.01145761379158
INHBE	3.41011746687207
TM9SF2	8.84536695995348
PSKH1	4.3051478804082
NSFL1C	6.85395368945993
RHOG	7.31476604991219
HBB	8.45761759389283
MED15	4.66121302114084
HEY1	4.43175517914432
KNG1	3.18277759232851
CASR	3.58919771426696
ITGAX	4.16796061649276
CANT1	6.62915636973542
C6orf66	6.59517858828194
UNC50	8.05723603510107
C21orf33	5.99802273698966
IRF2	5.57263211658797
HEATR6	5.21228574999289
GNG7	3.97882277082566
RUNX2	3.27523761659013
PGR	2.91424013048405
SOX1	3.26353126413565
CROCCL1	6.92405631785741
BRE	6.35547154541957
SRPX	6.70726865155738
MBNL3	3.72510316079265
ODC1	8.3474534931749
SDC3	5.53027916061454
NR2F6	5.17169892422707
ADORA2B	3.90108039030499
ZRSR1	3.12102264398264
ZFYVE16	6.25621070450577
RPUSD2	4.86642971025137
SYNJ2BP	6.70302634540481
POLE	4.58682913886413
E2F2	2.90652273515106
C14orf173	4.90590055315214
THRA	4.2244948752412
MAPK11	3.66737882362365
TBC1D22A	5.57828296334318
PTGES2	5.13530863839801
HIP1R	4.84108344345985
ENO3	3.5837522672827
COL4A6	3.38095971568826
TOMM70A	7.42729122986294
IRGC	3.27816172609504
NAB1	5.43216975262219
DET1	5.88385646826759
TRPM3	3.03880498186981
ZNF532	7.23791335474884
RAP2A	6.39874643142813
PLG	3.51421741725353
FECH	4.92674506932801
CRIP1	7.78055848970059
AZIN1	7.45743060493185
SLC7A7	5.92309912256252
CA8	3.1855715970458
IL10RA	4.00643874358044
CDC42EP4	5.76815705974675
C16orf58	5.74756311808334
ARG2	3.7145273713347
NOL7	7.39719805138137
JARID1A	5.83821657941256
PANK2	7.61908932337084
ASH2L	7.7871738288508
ICAM3	6.01375594007402
TMEM16C	2.7396884321737
MDS1	3.86203522244521
CABYR	4.24059104744805
SLC1A3	5.78627401543925
RNF139	8.13336362697737
ADAM8	4.41817200114689
SFTPC	3.51068872461802
BCL7B	5.39617293293093
MAN2B2	7.10718753730769
PCDHGA11	2.9030766244933
RGS12	3.52110041566125
EIF1AY	3.23694744945673
NUDT13	3.18821273267096
ARL6IP4	7.22698524574403
RPL35A	11.353343387751
CCDC21	4.52316697000519
RAB40C	3.57632748829023
EMR3	3.1096507078038
PRRG3	3.24498756315465
LRCH1	3.02061784201316
SAA4	3.57890184645009
RAPGEF5	5.28682028156215
ZCCHC2	6.15274516248873
CLIP3	5.70836625319491
MAP4K2	3.74476959072708
C20orf30	7.98541914102288
SULF1	8.20963928083943
C11orf48	7.94364750150682
PRDM5	3.53063744094435
ELOVL1	6.7475365873366
PPP4R2	6.80958229346404
KCNV1	2.96962760972257
ACP1	8.08344832510493
SIGLEC5	4.14647855917599
ZMYM2	6.7764003000686
C19orf61	4.90773503548301
DAGLA	3.51554801942463
GPR32	3.50644584734333
EDG7	5.27409728802962
NEUROD6	4.29075770177062
NEURL	3.76271039572715
SLC2A4RG	7.02432723220722
LPL	4.78017678855590
CA5B	3.74356294427428
MPHOSPH9	4.81147700434220
CLEC2D	3.23215812861956
HMG2L1	6.76449705484372
GRRP1	3.36025970730215
HCN4	3.58595724931706
CD8B	3.58558402677773
HIST1H3D	6.09561609759265
TGM4	3.34109338134993
SLC6A12	3.68055622555746
CD84	3.74817585280392
TBC1D15	7.06093237492937
RASA1	7.45677927332334
PHKG1	4.04546472573587
MAGEA11	2.86691506583846
NONO	8.69229229523227
IMPA1	7.15825542124878
SH3BP1	3.5929148056205
RARRES1	6.00166932934965
NPM3	5.59508739470033
CLEC5A	5.11418078550983
B3GNTL1	4.30182716610898
ITCH	4.61242027998085
MGAT3	3.85561247579067
ARPC5L	7.58258994205591
KLHL26	5.4770066999811
MBP	4.39235647050172
SIM2	2.92702450537102
RPP25	4.86001431797424
SLC2A2	2.78153551285981
EXO1	6.00725333433128
SOSTDC1	4.80449432591331
HRC	3.13284531927687
TRIM48	3.01183805114653
KIRREL	4.89422030773723
PIK3R1	5.7633123753166
HOXC11	3.64287117723976
MAF	6.16491781846963
DOK5	8.98757889403767
HELZ	5.55107583917949
ZMIZ2	5.86094118161935
SLC46A3	5.91969660923066
ADRB3	3.72613332451723
PTRH2	7.58567708361849
DMD	3.57347014193272
STAMBP	7.65616733090466
KRTAP2-4	3.35143223291088
ADCY2	3.25444550119322
MS4A12	3.14618377654005
TCF20	4.98934988687223
KLHL20	5.10663961225108
SRM	6.80247564028728
OTC	3.43214425953609
ABCB11	2.98973195445976
KCNC2	3.23596643982733
CDH19	3.14210783655116
SSH3	5.26066603896151
ZNF135	4.79208935621377
FLJ12529	6.8891460355388
PER1	4.95384813110759
KLC2	4.66225819004589
HDAC1	8.18263652254016
FAM128A	7.58693276384122
FNDC3B	8.31475789190929
MTCP1	5.19021788847807
GPR63	3.32605637046836
FLJ21986	3.69285182120902
LMCD1	7.03540372157802
MICAL1	4.21349718718883
BLZF1	4.97051248466071
IQCA	4.46698318457338
PCDHGC3	3.43579741073727
ATRNL1	2.80458127305948
CAV2	6.31038284934639
SAC	3.00952709743906
DUS1L	6.44338661324458
NEK9	4.14619387815414
WARS2	5.29641004616025
DDO	3.27995709264075
MARCO	4.00775497140686
DCHS1	4.72833107771184
TOMM40	6.78424163885828
RP6-213H19.1	7.07910777403151
TUBGCP5	3.53529650020048
IGSF6	4.79441685796145
TPPP	3.27311518099887
SEPT11	5.75132410883448
ADNP	9.43489809387425
UST	3.87150494014035
C13orf34	6.00188902405836
GSTM5	3.6952995623332
BTD	4.54705396267953
PDCD1LG2	2.91495623675367
SNRPB2	8.96471102199698
APOA4	3.35229833867038
APBA3	4.35063331603833
CUTL1	6.16283921850405
PMS1	7.65373236124685
EIF3E	10.7232582612705
IL9	3.32767735488808
HOXA11	3.27079048913456
NARG1	7.69028801244886
RPL31	8.7024402085815
RAB28	4.66596821388068
LY9	3.11006443960164
TFCP2	5.81192839855672
ATP2B3	3.05300162807788
KDELR2	8.55816177996068
TLE4	4.42075386956397
FLJ43806	3.69093759510993
TLK2	5.79000269851743
PKP3	5.45722530246867
CIR	5.38607061161835
RPN2	10.6791850847011
SH3GL2	3.02676302034694
CTSO	7.09312318443557
SFMBT1	5.83487548744303
WDR57	6.13837461863277
SDF2L1	6.03485570622708
IGFBP3	8.1962590196886
FER1L3	8.21116986510114
DEK	9.95071998436682
C20orf43	7.61341089581008
ARHGAP24	3.32285430244868
ALB	2.94399377066620
SORBS3	4.4842671735884
C4BPA	3.79109540455617
UPF2	7.07795334222867
AGBL2	2.92470895359442
C1QA	7.35250916016164
DOPEY1	5.34837805214729
TERF1	7.05336679303332
KIF22	5.12114045658054
DNTT	3.03466649608131
C10orf6	4.79822437516554
C11orf41	3.30138343537048
NINJ1	6.12981753826682
SEC61A2	4.47947746571051
HNRPF	6.82457617915822
COL11A1	9.97638599199298
HIST1H1D	4.36045195388335
UCP3	3.57185758842675
MYL6B	8.32589639458393
UBAP2	8.0185790123232
TREM1	4.63347443015409
CKMT2	4.69802443694607
HLA-C	10.685704178039
SLC13A3	3.49043569128105
PLA2G12A	6.75244996595953
SPRED2	4.15633865272766
SCN10A	3.69908173922453
TIMP4	3.70657368996360
PITPNC1	5.87722823780457
SLIT2	6.04362509986906
RSF1	5.90730705454306
POU3F3	3.0794447434212
LIN7C	5.93271127214239
NKX2-2	3.12338985866966
DPPA4	2.63037567595808
ZNF804A	3.26345733516618
CCIN	3.58635740803671
SLC25A31	2.70449439308738
KCNMB4	6.44789870398578
FUT2	3.82704822019512
RABL5	4.68953182230216
FZD4	5.84129060710883
GALNS	5.90992749991263
PNMA3	3.76960765140858
STX6	5.6633849151393
HIST1H1C	8.56641248716247
CIDEB	4.53286062291799
CASP4	7.24718218348514
PDK3	3.81844409108748
WIT1	7.05548567622974
TPR	7.10700438644892
MTX2	8.05249641096399
HIST1H2BH	6.11775833723718
BRD3	6.74198421748572
HIST1H2BO	4.06082405114102
SERPINA3	4.73681458549589
UBXD6	6.6470240143702
HOXB7	6.4089499456952
C7orf23	7.17537015525797
KIAA0143	8.05139616000542
KCNJ16	3.01446153007091
STAB2	3.38110762656004
TNPO2	5.10606735061877
CENTG1	3.25896765308121
IRF9	8.41840764450272
MCPH1	3.05855893070403
FABP2	3.28781127966714
C9orf3	8.03746685593273
FBXL4	5.00709709316884
LBH	7.2183329368653
MYO1D	5.38719432673778
PTDSS2	4.82861504104555
BMP2K	4.62358771984151
NFU1	7.72509067575195
UGT8	5.01033653167159
SLC25A23	5.00232796972474
MAPK4	3.46554822075263
HINT1	10.0466998868891
GLP2R	3.18967286691927
WNT7B	3.34283738456826
SETD4	5.24758495575109
CHCHD2	11.0137213584861
DYNLT3	7.95154743328341
FKBP11	7.20865901476902
NDP	3.23572575700499
RHOBTB1	6.0237733006738
FLII	6.04208466076653
SLC4A4	3.36831781672996
RPL38	9.47621443842036
HTF9C	4.80376200926385
RPS16	11.5975482823119
AP2A2	5.4709168729615
CHPF	5.7009183326066
CSNK2A1	6.62694376111463
MAP7D1	6.04803330637526
FKBP6	3.3184173067394
ZNF214	4.22089283801568
DDX56	6.51959510388416
TWIST1	7.62163047901207
EPO	3.21387596057977
MRPS18B	7.66557045873325
ZNF682	3.62144480428369
AOX1	3.26704553671917
RPL14	9.47422407945046
CYR61	9.07344453178198
JRKL	5.88878374625298
DTNA	3.75216051749002
MAFF	7.47420563277908
LOC51136	3.73339760200705
TMOD3	3.73493718134852
LY96	4.86504386015259
EEA1	4.21080078271655
KLK3	3.29458106745709
IL1R1	5.43627475822082
HRSP12	6.3913233154617
KTN1	9.18596926254515
LOH11CR2A	6.13407437018919
ARL5A	8.92058038134636
MAB21L1	3.4730957987612
C20orf59	4.45950291150192
ADAM2	2.83331950857909
PHKB	5.49772991869831
CCT6A	8.79310962007728
TBC1D8B	4.85072994866276
FAM13A1	5.94653892990409
EHHADH	5.59308195636245
LAPTM4B	11.2146656664894
TMEM147	9.6520649548073
ITGB5	7.43163366563343
YIPF3	6.17313193019076
FKBP2	7.84400670845756
XPO7	5.8108896963377
GPR75	3.10175948304486
NR1D1	5.40129047528115
TRIM5	6.25803386719855
TMEM110	4.32471811841621
APOC1	7.69079184807384
RNASE4	5.75014614551119
PARD6B	2.89893078387118
ARID1A	6.2871186954783
NEK2	6.06695683096826
RRAGB	5.27251275305687
PCDHGA3	3.19427712973314
HIST2H2BE	7.08856456623267
RCN2	8.38786548085068
STARD7	9.05504936854641
SHMT2	6.35808828945582
MLYCD	4.53991666716247
KIAA1751	3.05780337494224
NDUFA5	8.94023141002891
THAP9	2.95511145598448
FLVCR2	3.75293072025477
RP11-217H1.1	7.87860823793788
AP1S1	5.79942817495215
NCLN	4.08244355728197
SDHA	7.44934779492044
SMAD6	4.20973564985613
SAV1	5.63123335213955
SAT1	9.29877760227386
ADAMTS7	3.52493644446211
RPP38	7.58605371914451
RCBTB2	6.01312635722427
VEGFB	4.97999388701489
COLQ	3.82676860829055
RBMS1	8.0424437482804
NRXN2	3.29611634953298
WBSCR16	6.17336208567715
DRG2	5.79010693403407
KLRB1	3.40585884304141
DNASE2B	3.0209950243026
SAFB	4.67592473852752
MAPK8IP1	4.34601642686255
RFX2	3.64645016152228
MLLT4	3.66897574092427
ANKZF1	5.99449276440465
DUSP8	4.05807729723943
C19orf50	5.34185946640877
MEF2C	4.51723865863608
SENP5	4.80480989049359
NFKBIL2	3.52616548656469
LBR	6.8972923749425
CBFA2T3	3.24001157898549
AFF3	3.26265390137253
IL2RG	4.23312168447661
CCDC51	6.92326690657957
COG7	5.68234291435425
MYB	5.1669130038828
KLF3	4.9951032643775
PLXNA3	4.13153798060975
KCTD14	4.29643231256487
FZR1	3.75822148616103
XRCC2	5.51988540091775
SLC44A4	3.87994841713421
ESPL1	6.09735335259767
MMS19	6.48370312134718
GMPR2	6.94036629481856
ST8SIA5	3.24199260231839
TBC1D19	5.51712702044145
CHPT1	6.72520168478162
ERBB4	4.97712669247024
TSPAN32	3.77055017787748
MAP4	6.1925378427743
ACTR3	9.77968970260352
UGCG	8.03300148532055
GPHN	3.61947233821494
ZAP70	3.19274987606388
SLC6A2	3.54145139247814
LPP	6.42294889718446
PTPRCAP	4.22620975471928
IL12RB1	3.45157548820619
HIVEP1	5.9705896297939
ATRX	6.33257598149251
EIF4EBP2	6.51310493240079
DFFB	3.66377013751804
DMRT1	6.24416259372781
CHST8	4.31654394665996
HSPB6	3.88588243129839
C14orf109	6.65138207907763
IER2	9.71444310401134
NMB	7.07792059162336
COX5A	10.1486669548664
EIF6	7.91816035349588
AIFM1	7.5741814282785
WWC2	5.22273492098069
GSTA1	3.05057357589327
POLR2L	8.5297829698771
MRPL4	6.31919607625764
SEMG1	2.80772301624385
MPPED2	5.45224073761778
FLJ21062	3.89392167224803
TRAF3IP2	5.7291811270078
EPB41L4A	3.20512996213366
LILRA4	3.51639003971211
LAMA2	3.98599120615133
TAF4B	3.43267251169021
RLBP1	2.96987937013549
SLTM	7.60806753052005
CD300C	3.57777685732882
FLJ10404	5.23101047770725
RTDR1	4.32835745575649
MALT1	5.55371060932446
ARVCF	4.36128079924538
RENBP	3.57927806762734
ATXN7L1	2.99427755207094
NID1	5.82863479590074
TUBGCP3	5.24695495872917
ZNF783	5.2191747256752
ITIH5	4.70291847691494
ZNF85	5.53543877962611
MMP13	5.19683291977087
KIAA0329	4.40010249240321
C8A	3.65988399605051
MGC87042	3.34014810931677
HOXC13	3.34204698939169
CLGN	7.28266525894241
SLC25A37	3.58923029481681
SMARCC2	7.15932566133019
TFDP2	6.74514876950403
POLI	6.36473621727149
HCP5	5.10884840580918
UCN	3.33615143537828
ZNF764	4.87987393308081
USF2	6.96328752396111
C20orf24	10.4843247100151
FHL3	5.32102979066793
SPATA5L1	5.83532415112999
JMJD3	5.16961218841748
MMRN2	4.39104268126232
DSP	10.0263434375131
NDST1	4.08749116752651
ZNF248	5.19001407602478
PELP1	5.31722765855995
MBL2	3.02743106178542
ZNF230	7.07377514617097
RNF41	5.15562073214018
THOC5	4.90624076761874
MSN	8.34924329272966
SLC9A5	3.34362531397138
SERINC3	7.8905633921628
ZNF434	4.13032797844912
MUSK	2.82646401784994
SMARCD1	4.69216808040374
C11orf75	7.17128844691461
ZFP106	6.04502304267414
GTF2E1	6.95809210036981
RY1	6.8858872709051
ATAD2B	4.55142910986671
DDOST	9.0740014499559
ARHGAP17	6.80257237221615
GPNMB	10.1488045599042
TTF2	5.79989046680538
SFPQ	7.59801682319555
GFRA4	3.2163898940206
TIGD6	3.40631427528028
SLC39A14	8.11477159851478
AKR1B10	3.30712936249363
NGRN	9.12872250014816
RGS16	7.03813783275061
URB1	4.29378763036611
GPR137B	6.2917541485214
MECP2	4.57979768553105
PSMA1	9.86436451137593
TOP3B	3.50106512970892
NFATC4	4.36675268617381
RAB7L1	5.78003687960897
CSN3	3.56963927776527
NOS1	3.74698178834007
CA14	3.93359998594461
BMPR1A	6.73853360189257
YBX2	4.425525824021
PRL	3.09686938342698
SNRP70	7.53011207559074
C6orf130	6.70382850292038
KIAA1166	5.7693863013761
FUBP3	6.79254397705631
STAG2	8.34130733973359
ACACA	6.23040662411046
ABCG1	4.69616069457275
ATOH1	3.12559981681614
ODF1	3.32887745357599
TMEM127	5.95816079480539
CD55	8.91517440106355
PLN	3.47298478077842
RPS23	12.2645947915316
LYPLA1	8.8430157830161
PRDM9	3.710741073886
SSX2	3.96500513873897
PLUNC	3.50062686077072
SYNGR3	4.11295899411399
EML1	4.55864153486507
LNPEP	3.26818887998232
SMAD3	4.15256847879896
NUP93	6.85832539375369
HISPPD1	6.24600466139555
HNRPUL2	4.28888521951591
YARS2	6.02308291426274
TBC1D12	4.49034840390215
ZCCHC4	3.6907671292799
FBXO22	3.78656976166225
C16orf24	4.62045074192089
ZNF669	5.33451717259176
PTGDR	2.97642340316429
DDX27	7.59340673895455
KIAA0409	5.04085908192689
ASB8	5.78990352853996
MEPE	3.61201670904380
PLP2	9.60712348228982
COQ7	5.76205624361761
CHMP5	9.34359847830765
CACNB3	5.65935269637541
C10orf84	3.47284897037863
SPO11	3.51151355828154
NEDD4	3.99264355040348
THAP11	5.92300769473357
ZNF43	6.08367538881376
KRT13	2.97407256980109
NEK4	6.03978538563096
MRPL19	6.69130924732575
RBBP9	4.08572724136598
PRKAR2A	5.18321692648646
IHPK1	5.6176730433709
ATP6V0B	8.44681146605605
CACNA1E	3.13437148058251
CEACAM8	2.92272385060076
PEX14	6.40336693178553
BXDC5	8.17639947181996
ZBTB38	7.69877989842278
PAFAH1B1	5.70400007186859
PCTK2	5.02753331672571
LRRC16	4.75653555561865
OSTF1	6.51816627938961
KIAA0323	6.65328802456688
FYCO1	6.0954963429703
TXNDC13	6.57653174700466
PLTP	8.97713735102746
SLC25A1	5.57527090189593
EZH2	6.80305977878616
PLEKHB1	4.58659300641722
GRB7	8.76579476069872
ZFP37	4.09102338128596
MRPL33	8.81202645793929
C9orf27	2.86494216236631
PELO	6.43273137847955
ARMC1	7.59586173060888
ZNF154	3.54188227852941
C3orf64	4.25205700209885
FLJ10357	5.73950447133696
PON1	3.12438387523814
SYT5	3.43608587208178
TMEM66	9.5486687149881
ATP4A	3.08613314674026
HBEGF	4.32686434802084
PI4KA	5.83478359732577
LEPRE1	5.65586696389671
POU2AF1	3.9975866137827
MRPL12	7.02426821268053
GNPDA1	7.79385916731963
RASAL1	5.26882137959423
ZC3H3	5.18252923359553
DDAH1	7.72278887795312
MGAT1	6.06019241260773
TIPARP	7.62999654544574
UGT2B15	3.10648131243968
DNASE1L3	2.96881257768498
CHEK1	4.86521267964632
ZNF8	5.05023228580962
TXNDC1	6.66740329668787
CKB	6.6227214639859
RTN3	7.8800685928315
IPO8	3.47737264958884
FZD2	6.31681984518082
PART1	4.63289316493569
PSMB6	7.97638896394393
MAP3K14	4.06135124929466
PCDHB8	3.399521889255
PHC3	3.57429994191611
PPP1R8	5.73718451147045
NOVA2	3.41958065536909
TNFRSF11B	5.60093407887411
GOLPH3	7.73131581959957
LOC51233	3.68013639036804
GGTLA4	3.48354014825786
PDE6D	6.37414414761081
TTLL1	5.10051348770395
ZNF117	6.30831639118558
NKRF	7.36527517925165
CLK2	7.6029900121094
TNFSF15	3.26330989573571
DUSP2	6.00313544571941
HSD17B11	7.97080629866684
SECISBP2	4.96462897934061
PPAP2C	6.15442891473541
GABRR2	3.4729861437742
LOC51145	2.86858040642624
PIK3C3	7.5459106854422
DHDDS	5.35233201829254
CTSW	3.33593439456064
NEFM	3.37692581281893
TNNC2	3.56721408698884
ANKRD28	4.93948801789446
MRPL28	5.89858496634572
STMN3	3.08553178271613
SYN1	3.78126324992135
RAB14	5.65433501468566
PIGV	6.34540416379512
CDK2AP2	6.46813825980265
ZIM2	3.14549965498833
APBB1	4.16336329573054
SND1	7.03080098055095
C1orf123	7.75442942053816
B4GALT1	3.32428989017129
CHD3	5.62225439904955
RNASE2	3.87141986613222
BCAP31	7.98107858469315
SLC25A44	5.71724172923896
CXXC1	6.48970037790311
PIB5PA	4.05724892790973
CD40	5.24854695246823
FAT2	3.65725541927841
DYNC1LI2	5.80816674654179
GDI1	6.55593212052518
ZNF81	2.84994545293903
VSNL1	4.17683223226619
PIH1D1	7.8167086932801
KRTAP5-9	3.75280467809512
FLJ10081	3.85103441725315
CS	8.27628459988366
ZNF318	4.41053869229017
IGFBP7	10.8216239399246
ZNF609	4.18635578511796
SIRT4	3.90999724500294
SCN4A	3.68665750039948
ARHGAP4	3.39350737942668
EHMT2	5.61778837396807
UFD1L	8.05060263579559
EXOSC10	7.65335975746707
ECE2	3.32343318960857
ERMP1	6.94523270298091
OVGP1	3.88148966338609
GTPBP3	6.2999491682059
FAM82C	6.07314016228987
PACS2	5.1390744644967
C19orf36	3.52550527690123
UNC84A	9.02080280079695
ARL4C	7.41051462557908
SCD5	4.17076281047537
ATG4B	5.91880429008277
LASS6	8.16292463211547
LSG1	6.745883446159
MAL	7.75685751084213
GPR22	3.11589853984626
WDR5B	6.41740341538889
GALR1	2.88133524871672
AQP4	3.05074510387561
C17orf60	3.40657288225159
HDAC7A	5.20136581252474
GRIN2C	3.1518316509524
ARMC8	5.28517303157163
SLC47A1	3.60150977260299
DMPK	3.62635607016705
CCRN4L	3.52103162332964
CBR4	6.19780160852089
KIFC1	5.91452482734478
LHX5	3.0988054109417
SMC1A	6.30014822446816
LPXN	5.5047155964333
TRPC7	2.91047594214969
SERPINA1	5.78341133915514
SMYD5	4.79857522878395
RPS13	11.8143244868184
CRHR2	3.33290358627266
TUSC2	5.89093098504
PRKAA1	3.94211739728164
FADS2	4.94808236119984
ENAH	8.10039943283456
PRO1768	3.11648008326705
KIR3DL2	3.1905063725637
APBA2BP	5.38870395182048
ATP2C1	6.72688813749077
ALDH1A2	3.83264349670709
RNF103	7.45882323464593
AHCY	8.54378386986632
CROT	5.19352716521641
PABPC3	8.91013800631962
ALG12	3.89862380461426
EGR1	8.67453604092253
THSD1	4.69672806009686
CCL17	3.60119610582396
BZRPL1	3.2327444184353
KHK	3.59211926301227
ESRRG	4.33988044136948
SLC12A2	4.50278883787008
CNGA1	3.15317981746812
RDH5	4.38084190439492
CD58	5.40759440007912
PTGFR	3.09374218325298
CCDC48	3.42156137790261
CCDC76	5.73031785961624
CDR2	6.69133938860758
ZIC4	3.55200483784558
SELE	2.79757198388282
OR1G1	3.25842657659685
EXOSC9	6.4697749494403
PSMC6	9.27348559482684
ABCB1	2.89670693603045
GPR12	3.36566992527263
KIAA0196	7.21433616840793
PCDHA2	2.85240263587951
SSR3	5.62912968241574
MSI1	3.53042467435651
TRAT1	2.74904755011756
CC2D1A	4.74140526420428
PLAGL1	5.72307636079883
LLGL1	3.91379435756099
KLF6	7.44407031300366
MTF1	4.59810612757176
RNF2	4.70298799543573
tcag7.1314	6.60381602451715
NR5A1	2.97172105653406
THBD	4.47702943554419
ABCD2	2.68796690392142
ITGB7	3.78834416192251
DNAJC7	6.00192062711228
CCDC81	3.60737953346271
TM2D3	7.80289456798482
HUWE1	5.07848246289192
CDH17	3.43647213433628
CD180	3.65181167824428
FAAH	3.65562090449925
IL17A	2.80081569228905
POLA1	5.24469932022587
TMPO	4.42480176067147
LYRM5	6.72836211627825
GNAT3	2.75470903683128
TM7SF2	5.58713701492901
FLOT2	4.70159466163248
MAP4K1	4.00837219729983
HDGFRP3	5.86940143633340
RRAS2	6.80909688957123
OXCT1	5.75162393982618
LTBP2	8.55498902541555
ARPC5	10.4548759613376
SV2B	3.47542644212570
ZDHHC4	6.97056795234043
CYP2A6	3.99455275570299
PDE9A	5.46906530742733
ABCA8	3.24057066808436
NDUFS2	9.40318656245138
UBR5	7.1992336498473
FLJ22662	6.85975703971426
GP6	3.93477904852347
CRYBA2	3.12749061129197
LEF1	4.7422142326643
ZNF20	6.09279858751338
CTPS	6.2977690674359
EPS8L1	5.77199645295544
EYA1	3.22342463582151
SERPINB2	4.63652372974597
MAPK14	4.79504599710213
GTF2F2	5.20461158933782
ZNHIT4	4.19978555411661
