Hybridization REF	TARRE_p_MultiPlate_TCGA_SS_MA_Ref_HT_HG-U133A_96-HTA_E08_586166
Composite Element REF	Signal
RNPEPL1	4.40718917388467
HYAL1	3.62234377978697
PSD3	3.91664250362794
AGR2	6.97203356235481
HDLBP	6.83980274615957
GNB3	4.09525229606296
HECW1	3.51109534750626
ACTR2	8.92857376443254
HMGB1	10.2637195080109
EDG1	5.00655294066832
HOPX	9.1789351450178
ZNF304	6.26801492967055
OR12D3	3.37110740315959
METTL1	6.5598097736481
PSPH	6.66627862303578
SOAT2	3.4411362222983
RAP1GDS1	7.3024597347888
CLCA3	2.97102784820973
DARS2	5.58126817356472
CDC25A	4.47123487161144
RCN3	5.85421105328047
CREBL1	4.1352704309301
PTGER3	3.68829737782802
USP29	4.03996706705422
ARHGEF10L	4.60141319725423
ADAM30	3.06438638938573
ATOX1	8.79615668073713
KIF26B	3.71285756282771
C17orf70	5.46776113060857
STT3A	7.6832153473212
ZNF225	3.20604061758673
DNASE1	3.19125293784757
C1orf106	6.45620988466584
PTN	9.44100688177515
RAB6IP1	6.21849287906421
HECA	5.91222913718909
RAE1	7.5459216408979
TNIK	3.34951449358074
RNF122	4.40629377159027
ACTN3	3.20725388172241
SLC22A18AS	3.81406391827737
CCNA1	7.7239397152855
ELP4	6.30490231820873
FAM65A	6.38002845341574
IL26	3.43441252737431
RYK	7.54121114155347
QARS	8.39662137307442
RPL10A	11.8620214077561
LRP3	5.98558678038338
OR2S2	3.31571510530265
BID	7.70625464991394
IRS4	3.30630190827095
MACF1	6.04061497819110
CXCL14	7.35048966633874
SEC24D	5.14716097436417
LOC374395	4.14758846503081
TGFB2	3.62525500918062
CHRNE	4.93066976089540
MDFIC	6.37495813720886
HSPB8	5.8467895227715
PRDM14	3.45686022031446
MNAT1	6.47686348240934
ADD3	9.84878232857747
MBNL2	4.90916081394162
KLK6	8.43969432552255
ATP6V0D1	8.61941345391848
MTA2	3.36508677911062
TMEM111	9.52196890632697
KIAA1279	7.32825951578385
LZTR1	5.3904962059112
RAP1A	8.52448958642115
AXIN1	4.72773831019334
POLR1C	6.8684918628491
TRIO	4.74956340085256
NUBP2	6.04645577030465
ID3	7.12203725642096
TM9SF1	8.13379428448636
POU4F2	2.86214639748983
ZNF473	4.22336806833785
IQCK	5.39646968733289
MTM1	4.11756273201382
GPR107	4.97333266431159
CAPN3	3.0745553767785
FLJ14154	6.17684470796287
RECQL	6.80972770618501
AP1G1	7.23297418490743
CTNNBL1	6.19509686338093
ENPP4	6.23708885252805
PADI3	3.30991108216159
ECHDC1	6.27661274446764
RNF170	6.98006852151256
SMARCC1	6.75394794169985
C16orf7	4.80261358731628
CG018	3.63670415557398
GNAI3	7.5568010617732
KCNE1	3.52481535936527
POLG2	5.52567731648563
CD4	5.22476025068319
EBI2	5.21500842470679
IRF1	7.17432318658423
TPD52L2	7.4045583373088
PTPRE	5.13468184544876
PTK2B	3.45315795423212
SDHB	8.29312738592975
SOX4	6.66536237685461
TSPAN3	8.09298226061445
RHOF	6.13767005588324
SH2D1A	3.45940872912837
PTPLAD1	7.72187749446941
DUSP22	7.89535209970857
USP20	4.5784809565073
CALB1	3.16149774597628
DERA	9.97231330461388
TMEM118	4.99851605869717
MCRS1	6.40101463883976
C18orf8	6.75025769718933
FLJ10241	7.44930396170647
GINS3	5.72314595658613
C19orf53	10.1374724414597
TPP2	5.81614216843927
GJA12	3.73207879839049
PKD1	3.45323533616377
ST6GALNAC5	6.57447515330742
JAM3	6.26120555885076
CHSY1	8.37293903513953
LAPTM4A	11.6035063677299
TRPM8	3.54638181269278
MYOM1	3.56677189210608
PHKG2	5.77110687268638
EXT2	7.92417051870452
MOBKL1B	9.2350442374243
DIAPH2	4.52277127725476
DOLK	6.14345764239006
TUBAL3	3.89505850736957
CRYZL1	6.34040051409559
CLN8	3.80674233723207
PTPN12	5.54723439734681
ABL2	3.75736671094414
ACVRL1	3.36972792550895
C14orf156	8.89928951999708
CRY2	4.70524457636077
PTPRZ1	3.01411073676011
LAMP1	6.76373513101451
PNPLA4	5.87588505957651
FCGR2B	6.59077548241221
DIP2C	4.78872619739967
RXRA	5.10996165522034
MAP3K5	4.92717238826949
PDLIM7	4.16017395601740
ALKBH1	7.0063190580707
ARL14	2.90503391496693
SNIP1	4.75559492901434
CLDN11	3.54456547734162
TIMP3	7.38297580839842
CIB2	4.18437294790135
HRK	4.07987650267058
MXRA8	7.00950676606559
RGS3	5.05070525408167
SPAG16	6.88003364385542
C4orf31	3.8565115863999
FAM5B	3.38343047835014
ABHD4	6.68034707447329
ARHGEF12	5.35521557928438
CCR9	3.32620658896100
NFATC1	3.7736958089451
RAC2	5.1628100292401
GLUD2	3.77422926937645
SEPT10	6.98733575568959
UAP1L1	4.53099860794821
RPP40	7.24053005406535
SLC18A3	3.07646186563478
YOD1	3.29618792346268
RALY	7.3932893705561
TBX5	3.52878137397776
NAPG	6.35532676343149
C14orf45	5.10469824201934
RHD	3.17989436348051
HMOX2	4.95516743024637
DBNDD2	7.23937433180415
YIPF4	5.21307602985972
ZBTB22	5.32219017264152
THAP10	5.85251331745835
ANKRD10	5.17739672560234
PLCG1	4.87643357282154
TAGLN2	7.55477314676031
SLC16A7	3.51350882684521
HTR2C	2.89011135549927
TSGA14	3.59693245888685
MDH1	10.3764684255385
ITGB4	3.62159795133100
DCBLD2	4.13505009189524
C5orf28	7.47676943794472
YTHDF3	8.13004810735123
FMO4	4.66116419039289
THYN1	8.63205622853468
OTOR	3.03550138576547
PGRMC2	7.28246179599345
DRD5	3.02038860262276
TMEM30B	8.13608713004873
PAQR6	3.75044928828287
UBE2I	5.45375240724014
TBC1D5	5.0737810288848
C8orf70	7.06053465318886
HRH4	3.06220840042019
ANGPTL3	2.94465344579197
MYO6	7.24784684227321
GLRX2	7.88584706444891
ATP11A	3.43416446401922
MUC16	7.94819235849677
SLC25A5	10.4747284859293
MYO1C	6.7209715866089
RBM23	8.22245281055193
FAM89B	7.30606002013605
FAS	6.05879275234454
KIFAP3	6.50765976925768
NGFB	3.20523498677772
C1orf63	4.92981905273641
PERLD1	5.44568779888505
GLRA2	3.69389963024801
BTN3A2	6.56080941941137
C17orf59	3.58872961631014
HSPBAP1	6.2698296643525
CSTF3	6.90343037773343
PRKCI	7.64507699758167
OSMR	3.7220782088006
SOD3	3.86797565865174
ZNF574	4.97827352087864
CYSLTR2	3.54096848650954
RPL12	12.5155202283472
WIZ	4.65585965040265
ALDH4A1	4.55048048213211
CRYAB	9.07770467972336
RNF17	3.61854703962569
NEIL3	4.58890651436295
COPA	6.36179294804433
KIF11	6.25345165142406
SLC26A3	3.08723394453461
SKP2	5.1441600075414
ZNF175	4.96893040718511
PARVA	6.97593890587744
JAKMIP2	2.89549189339254
C8orf4	4.74531539192998
PTHLH	3.35903059948090
RNF34	7.54793579485253
PKLR	3.13251228086011
PCDHB17	3.10612407568344
CD36	7.0901839929658
CCT2	9.50645698555324
PRKG2	3.83367843268268
ARF4	9.9343579367914
SIKE	4.78314702538735
ANAPC13	9.73370335334804
MBTPS1	6.66233023901023
SLCO3A1	5.86055317433226
ZNF692	3.87248852012514
GPSN2	8.13251698754381
NCF2	4.63961185980645
SH3GLB1	7.84262426666102
SLC12A6	4.12501405331455
MRPL48	8.77752472364233
HMGN3	10.3643092848609
SUPT5H	5.62594389763939
XRCC6	9.51844341678838
SOS2	4.68750020476659
PAX9	3.01621659917244
CCDC99	6.33576869672943
NNAT	4.06136674251132
USP16	6.87749589966586
C20orf42	5.20161648333975
LARS	7.35535754930447
SCML2	4.88242858563126
BCL9	5.46475325383973
ABO	3.24227295353073
TRAF3	3.49203738881058
LETM1	4.4013291506796
PLXNB1	4.47799956421469
NIPSNAP1	7.65905920006656
USP10	7.19629669638688
F9	3.09802485213898
CNGB3	3.87227827247503
LIPE	3.25835741803188
C12orf52	6.45573758407848
PI4K2A	5.25891174357923
KIAA0515	5.5753818238556
MED8	6.68171872020808
TEX261	6.19405705225724
STAT4	3.30204730636753
LY86	6.52622985487684
WDR32	6.54381902593913
FLJ13611	5.71719706006078
SNRPA	7.41199165525192
ZMYND8	7.19495549068735
GATAD2A	7.76083626688506
PDXK	6.70034446306681
PTGES3	10.9574684779395
C7orf42	10.2801276262466
TAP1	8.53345830368436
CYP11B2	2.97989919329856
ETS2	4.9164569995572
C6orf166	3.93059442135964
PRMT2	5.44217116217119
PRDX1	10.7333896367117
FGB	3.38034572346811
INTS8	8.06035142025719
COX17	8.19830369669788
C16orf33	7.87748251307149
EPHA5	3.1728130988477
PIWIL1	2.97315448385065
FOLR1	9.67941448621266
FREQ	5.87744207169627
KIAA0082	6.52305483217275
TSGA10	3.55133909860527
TMCC2	3.84441461208075
TCF12	8.62225216446017
FAM130A2	3.84507881322596
MYOT	3.06066113795388
HAL	3.02479828721095
POU4F1	3.36877379924854
SNRPF	7.96171674959385
BCL2L2	5.50932910354949
CUGBP2	5.53057707890601
EMG1	9.45929214960104
PRRG4	6.22824475049985
HIRA	5.80598529022802
MERTK	4.42044639154027
BAG1	7.72393534200818
MYNN	7.32977923339567
CORO2B	5.73782353244514
ALOX15	2.73213926431635
TBXA2R	3.73170807858761
RNF144A	6.29657976630673
MARCH5	8.0418173748316
CST1	3.52905504970118
NUPR1	9.82508348797477
DULLARD	6.41994012428036
DCLRE1B	5.45462147786427
ITGA8	4.40583015469313
CCL7	3.72924171449974
TP73	3.1650887014849
PRKCD	5.17166869215927
NDUFB4	11.4314942886380
DSC2	7.23134952156271
RBMS2	4.50470977818545
GRIK4	2.83842761765621
TMPRSS6	3.92999183419672
GLB1L	4.66623939204621
COL4A3	3.03820164725162
PUS1	5.80025089041186
MYO10	7.58574572638196
PEX1	5.63302902144513
OLFM1	3.41195429874518
RBM19	3.89852361635667
RET	3.30581503055095
TAPBP	6.15555758249085
RUNX1	3.68380988077069
IL1RL1	3.51816327717658
ALX3	3.49642227325834
MID1	6.36948965278103
C14orf138	6.64038914961353
GPR64	4.01159854085058
SNX10	8.25425633164871
MYO16	3.77734582598885
DBF4	7.58179822131917
POGK	6.86004568098921
MAPK9	6.0512310167696
RIPK2	6.01344212012486
LRRC31	3.68331099036496
C8orf79	3.71090394251481
CLDN7	7.3932788948259
EFNB3	4.07910337825857
GLP1R	3.47615769035827
CSTF2T	6.37359043595385
TRIM37	8.2920318784962
GRHL2	6.31061181097287
IREB2	4.17488134957192
GRSF1	5.99892660102326
CNR1	3.08829087202845
ABCC4	7.4915015668297
DLG3	4.64000778584611
ZFP36L2	5.16343516486625
VGLL1	5.32126092313184
IL1F7	2.96290209330346
NR2E1	2.87070448201194
MS4A6A	7.67833675558064
FTL	10.2005446952739
DYRK2	6.79939694836213
PCLO	4.34846815212169
ARIH2	4.82728299804299
PCNX	3.6547874404241
ANXA9	4.26156828294382
SRR	5.42216167489102
SCNN1D	2.99827510115781
NOL3	4.72728762731304
IFITM2	10.4477378141589
ARNTL2	5.67881910518942
MRPS18A	7.09800107051475
ASPH	4.77866250708627
PVRIG	4.21439457346515
CPA2	3.46599665243002
LEPR	3.70603970341162
SH3BGRL	8.72322857117901
C16orf42	4.43904888971912
C9orf6	7.65554830131746
ERN2	5.1667313055866
SYNGR2	9.4677392433953
CDKN2D	3.52932235787469
PITPNA	6.15818992087193
PRPF4B	5.67230695909544
NRBP1	6.25280775714381
SLC43A3	5.78077633050008
SLC25A22	4.32979018050705
ILK	7.54046460759858
SLC22A8	3.41912579112656
SEC14L3	2.85594964854947
MRPS7	8.44561556746664
SLC22A1	3.22596346822445
BTN2A3	3.76716931434347
RASA4	4.34892086321925
PITX2	4.33380749335933
CCNL2	3.67547534056231
GJA4	6.74395424978655
FABP3	5.0751454970821
MYBPC3	4.03817903613714
LOC728215	3.84554919979973
TRPV2	4.4319972831098
NIBP	5.0347532974277
CDADC1	3.27291791070161
ZFHX4	4.6212357379103
TFPT	7.12527629663539
TSPYL2	4.99188215237467
EIF2S3	5.08565998453699
ABTB2	4.51345497275323
SOX30	3.20216224465185
VBP1	8.61804489264387
DKFZP564O0523	4.62101031476555
MORC3	6.36946795336528
BHMT2	3.24775660687625
FZD7	6.78042823001597
CDH18	4.01337004434118
CHL1	5.36973631092722
PMS2CL	4.99064171847864
TBC1D2B	5.03829007842939
FA2H	3.21431763839062
TTLL7	3.47947623218617
SPOCK3	3.60315475426902
SLC13A2	3.61951510058917
AIM1	5.24387752631122
GSN	6.41655144184406
EGR2	5.77359772489931
SMARCA5	6.56992373357632
GARNL4	4.43147439475733
WWC1	6.40730602037902
PLEKHG3	4.57119168931923
PLS1	8.69206929696757
DGKZ	5.15942483440438
EFNA1	7.16163874531826
ANK2	3.71255029969868
PAGE4	2.93470230377128
SH3GL3	3.24053034520934
SENP6	6.21573886665973
AKR7A2	7.9000025774215
FKBP10	5.96621674657416
RIF1	6.50554687980622
PRLH	2.88673534737911
VLDLR	6.35742421165405
VEGFC	5.68444911634229
LARP1	7.29209227803856
SRBD1	5.46552629994115
DBT	4.86082584156091
ITGB6	3.4060504302339
CGGBP1	5.40130388807885
SLC1A2	3.54656621711249
INVS	4.06599472525242
MPO	3.30470503076767
ZBTB16	4.78239699004858
TADA3L	5.41485436912891
MOBKL3	7.73796058337184
PDGFB	3.58393367771609
CUTL2	3.04230680451608
RFX1	3.07817638503504
KLK2	3.23125649023459
VIM	10.8726272592773
REG1B	3.12947861183868
SUMO3	8.59460377884224
UQCRB	8.60185238157581
MLL4	3.7005262889642
LGALS3BP	9.04643029054517
DKFZP564O0823	4.06175270065186
MRFAP1L1	8.08995278063813
SPR	7.57398607899796
HOXA10	4.34132227219253
NGB	3.0202498883211
LZTS1	3.39730330458185
ABCE1	7.74316629250932
ARHGEF3	8.23424090202383
ChGn	5.57576288718942
CSNK1G2	5.91892036281057
SUPT3H	5.46650033362079
GABRB2	3.99832434619911
MGC72080	8.39923371696792
SLIT3	6.57418327651912
CD27	4.6638652329619
EGLN1	7.0195880137467
PEX13	6.41775557375872
MAN1C1	4.58830254739958
RWDD3	5.50152974869685
GRIN2B	3.14644624014001
HSPA6	3.84493117556282
ATP6AP1	8.14513142258746
NR1H2	4.84737530379813
PDK2	4.78273541892303
PHC2	6.88732168469727
LIN7A	3.24012152116891
SLC38A2	10.0264477958721
FAM83E	3.33346972060712
SPHK1	5.71717111573455
TRIM26	7.14360275115854
C18orf24	3.88306358184024
C15orf29	5.68515984233257
ADAM9	7.73521316213648
RUVBL1	7.7949641234212
TMUB2	5.80071874377114
APAF1	3.34834360464319
GPR176	3.6317122826645
MYH11	4.14999297076677
NEK1	5.01213056142188
MPP2	3.86782902636997
TNK2	3.58386907939898
C12orf24	5.81981101264603
MATN3	4.45045124768236
ZNF289	6.67640402102706
AGK	6.520260061644
IFNGR2	7.7641076368765
NDUFA4	10.9165824634181
ITPR1	4.78037355949613
PKP4	7.37888750189983
DUSP1	6.27131854188487
DDAH2	7.23262176377125
ATXN3	5.68454628275014
TRIM27	7.341924057395
LUZP4	3.79286474710135
SETD6	5.69576894844142
CDC42EP2	4.2860708030218
P2RY2	4.33253282333746
SLC45A2	3.07461286451968
RABGAP1	6.67105768138105
CHP	6.307023298008
GPRC5A	5.00644165426316
SOX17	7.98876476617202
PAK3	3.71997239446968
ZNF259	7.22189093105177
LOC63920	6.88831572812364
TGFBR1	3.67437558789896
GBP2	7.26649690177265
MRC2	6.54266432629568
CDC42	6.6173794635434
AOF2	7.79197274840585
LRPPRC	9.00823899188999
CD97	5.80410826850717
SETD5	6.83601798432358
NINJ2	7.00117519462462
PTER	6.67082867558356
POMGNT1	5.97839703960738
RRS1	6.50577909307103
HRB	6.11345238157083
SNX2	7.37705030090186
ECGF1	4.42980871235343
ATP1B2	3.39928848717226
RBX1	9.4035536494596
LOC400506	6.33424231903898
COL4A3BP	7.55796214651136
C6orf97	3.73597160486139
GRHPR	8.79319953867318
TSNAX	8.6816913794123
TAS2R1	3.90399802234039
SEMA7A	3.19433454879805
ZBTB7A	3.61615371945545
ATM	5.10134047667007
TIE1	3.66505513284524
PCID2	5.84169649633361
HIST1H3G	5.63856009177256
EDF1	9.1070925317
GTF2H4	5.79035157942353
NEUROD1	3.29707606915691
LRRC15	6.71159125572824
TFF2	3.89732847800492
PARP2	6.97029910729726
WDR60	5.05765383569991
IFNA5	3.20573971447148
ZNF134	5.48540223344154
GSDML	3.54402180548898
SMEK1	6.38794381659308
PCGF2	5.14374442053158
CYP2A13	3.28814103861556
TNS1	5.5946946613449
MDM1	5.34224778292759
KCNH6	3.08148051240153
SMPX	4.59427789864353
CD9	11.5764312936224
SRGN	8.90151187932596
ALDH7A1	7.92733219329578
EIF3F	9.79019624435415
VDAC3	6.87768769813715
CASP7	7.14679052495063
KCNJ10	2.95039535104416
EDEM2	7.29154058178004
CCNJL	4.69741515870388
CAMK1G	3.50878975518617
AATF	6.82390062326533
CDC20	7.88581439587818
E2F5	4.04948814302313
ACSL5	6.34088658811454
FTSJ3	7.34109487482425
PRUNE2	6.7186626796725
LYPLA2	6.5117678522418
C19orf56	9.4224734072637
FAM30A	3.76232738976725
SMAD4	6.16410930117271
AFM	2.70120396533445
ACPP	5.33594420501969
G0S2	6.6767685694885
FCHSD2	7.00548166669497
SLC4A7	4.38822518558176
RRP1B	5.50719022326862
STAT6	5.65264522172807
CCDC40	3.31176743620976
GNL1	5.24090398009579
ZNF195	6.50935206035455
GART	5.33430738835773
THOP1	5.31169330548802
PER3	5.20688811722238
TRIAP1	9.04375340948416
SCARB1	4.79643911969847
ADCY8	6.4917926794703
CACNA1F	3.31196320613903
C10orf10	6.14170662368927
SFRS8	5.04412359134408
PBOV1	2.98261981410084
GOLSYN	6.03975259354443
PSG1	3.17351336736197
DHX34	3.67100777849829
CAMK2N1	4.81754893957635
FLJ20433	4.39391424119644
GREM1	5.84100183700681
NFIC	5.30657003817201
ITPR2	5.46239131014554
QPCT	8.5411332552686
PRKAG2	6.54252346617895
H2AFZ	10.4311644738863
MLLT3	5.61699308915697
CCNT2	4.36371142061722
PLK4	4.24054694031964
H2AFX	5.45332464683749
MED16	5.18024882130841
PLEKHQ1	6.29774150500028
GOSR1	6.20855989479843
BTG4	3.11293800192711
RPL30	12.387143698142
PLOD3	6.75508377834353
ZBTB39	4.35177391288838
SHC3	3.33302810846816
HAVCR1	2.81683776849345
DYNC2H1	5.51345750285625
WASF3	4.70918007030954
DRG1	9.9070201959129
SPCS1	9.51272021179252
PRR4	3.79004536835597
KDELR3	5.96796367489676
SRP19	9.25231764499664
GABRA6	2.76199275925852
RNF5	8.25478412770582
MFSD1	8.95053169169853
KRI1	5.13874520431202
LRP10	8.98831222448538
KLHL25	4.65556173045206
PUS7L	6.11562807800513
MGMT	6.7541631077573
BUB1	4.58973959891124
RNF138	8.74640524758027
MYLPF	4.40236336549199
HOXD1	6.09691939573646
DYNLRB1	9.29787371594952
AIF1	6.08955425229935
HCN3	3.13985311257835
CSH1	3.05266257015007
MAP4K5	5.55994988941968
CHODL	7.88023463562435
EXOSC8	7.49327314208124
LASP1	8.48047220635707
SLC28A1	3.48708437701353
PLAA	6.49492124294591
KRT6A	5.93556011923388
MYO7B	3.51771227382225
SEH1L	7.2463897848417
MTNR1A	3.17223063021903
TSPAN5	4.73122651838872
MCL1	6.50512378491705
EHBP1	6.31400577478806
CDC45L	5.88520156021902
ATAD3A	4.87901994211536
PRNP	7.9022568747133
OSGIN2	3.33228190684568
DARC	4.68836141440277
SHMT1	4.85562255030149
POPDC2	3.3865974538405
CRISP3	8.51838362301491
FBXL8	3.10690777178996
TRIP13	7.66839464813425
C1orf113	4.44609598996199
NEB	3.33729128315392
ASGR1	3.06773731076622
IL6	3.95250611819831
CTGF	7.9027587519155
RAB17	5.82156136914323
JARID1B	7.11773392766084
FBXL2	6.93813427944135
PTBP1	7.71221389326564
PTPN7	3.89289323438147
BRD1	5.23887890526344
STATH	2.76192034717019
CDC7	6.57858575864392
ZNF335	4.47148730989851
SNX7	6.8580448526517
MCCC2	5.20534626875387
CPT2	5.9350732139181
CDC2	7.76760609475704
C5orf23	4.94541356153212
IVD	4.40486246508142
HEATR1	7.24071739307792
HSPC152	10.7007658662139
PSME1	10.4326082906350
STAG3	4.70188724438483
MSL3L1	5.650469687186
MVP	6.98563072820535
EPOR	4.10896833303654
ZMYM1	5.06061001767613
BCL7C	6.46203240238131
PSTPIP2	4.27193414558939
SF1	5.45667814585576
PNLIPRP2	3.63762440759914
BCAS4	4.07349111328316
TRSPAP1	5.83481850276061
NUP210	4.57967881714754
RAB11B	3.73436479982968
ANP32C	3.00925251427726
ITGB3BP	7.81233117338143
EDG6	3.71194765148117
UBASH3A	3.47379652651159
PPAN	5.89701986462816
YWHAB	9.43963117712923
CUL1	7.19387483156524
CCRK	4.79565058850504
LY6G5C	4.11546933265532
DHX9	6.20815143676778
SLC7A2	3.24566208194212
CLK1	4.18117546500437
NCKAP1	6.05982517652147
TNFAIP1	5.7607997277636
PKN2	7.35736527810164
VDR	4.64191106238242
PODNL1	4.11208040084623
ACE	3.60628546632452
DALRD3	5.76839959943724
PSMA2	9.10285771513657
OPN1SW	3.41409472637741
CCDC131	5.86417064989379
EML2	3.82639981388750
DUSP11	8.34510781853183
DSPP	3.41648366425667
L1CAM	3.22615212009596
NEK11	5.26077054273968
DLL3	3.12089564862293
CREB3L2	7.59529003927627
GFRA3	3.14121033082564
CPA1	2.93000140247122
PPT2	5.23367013935796
FASLG	3.45924073653722
RTN4	10.0886409066546
GNL3L	4.28468518173635
NUDT2	5.24122295598212
GTPBP8	7.89955017021629
CACNA1D	3.85520725105986
PRKAA2	5.0833280431434
CD163	7.93916273061521
CD37	3.72127257592377
NBLA00301	3.09405351663581
DPT	4.22810277154781
RGS5	7.4329994340904
ACTL8	3.37719053577977
PRDM8	3.03033895470951
PRKAR2B	5.55511907554207
OPLAH	4.00478898285332
KRT14	3.35605711224088
MRPL18	8.14318170863298
PACRG	3.52428009648056
ABCG2	4.05213318203562
KREMEN2	4.30909896506278
HNRPUL1	7.27920914122021
FBXO21	9.31302624541093
GRB10	6.4952178891582
CLSTN1	8.01945753672423
TBL1X	4.78003607837336
PCDHA10	3.0767738517987
CHCHD3	9.10985025736628
LMAN2	7.46285270313002
CRKRS	4.97390551341127
INSIG2	6.54112084507765
GPR65	5.79650813652148
STXBP2	6.25193554519746
CMAH	3.31673920762672
ZNF155	3.77526183577866
DFFA	7.4390424199482
FUT1	4.15125520505247
COQ6	5.36176069312155
TSPAN15	5.88797934503094
PRPF4	7.35501106950045
PGK2	3.52234781607914
MS4A1	3.82361078033221
TMEM51	6.01487556076211
ZNF580	6.185360623509
DDX28	4.9136130517765
BTN1A1	3.08247831691609
EZH1	3.95114195188018
TTC31	5.00391554218129
LSP1	4.89209408728829
PCAF	7.59982330914159
CHP2	3.54109082379327
WDR46	5.86325928418137
ALOX15B	3.89067851269764
CDK9	5.84971433455738
CD59	8.54637580678853
ERP29	8.63595332067278
LRRTM4	3.00301497097302
BCMO1	4.33591886119738
TTR	3.16368621804284
DDIT4	8.81088734348839
MAOB	6.23662898642308
CACNB4	3.53543462654728
PTGDS	7.99740149715815
C3orf63	6.8609965756602
BST2	6.87878473705559
ATP5L	10.7548666093050
CYP1A2	4.2562752143266
ONECUT1	3.04085623986076
NUDT9	7.86965210621991
TMEM149	5.96803216466344
STX1A	3.63947319929651
STX17	4.81088136331246
USP6	4.51923551041728
MRPL3	11.2172992413579
POMP	9.62080946169764
INPP4B	5.29724795033698
GMPPB	5.93299324834897
ALLC	3.44284417739131
BMPR2	6.1927763592252
KLF7	4.48554128936808
EAPP	8.45623382782996
AHSA1	8.9839750727104
GCC1	6.15878578770092
TIMM9	9.29655848236681
CDO1	3.91326059971218
IFI6	10.2735082178682
MGAT2	7.02165777861805
WBP5	9.62063139929329
SLC5A6	7.22526967004498
HIVEP2	4.36128026370977
KIAA0907	7.34226460490104
SUMO2	10.3627094359287
KIAA1822L	3.04857417812416
C11orf67	7.7225185355515
CTSG	3.49878871681405
TXK	3.78487473088125
GRIK1	3.13891468585096
CUL5	7.38505085442736
FRMD1	3.75405665045821
ICAM4	3.49614136054181
NOL12	3.02638514798938
FPGS	5.32280150232
ANAPC2	5.1577436685781
SNRPA1	7.53455936545787
TAF13	3.73965876930252
KCNJ4	3.36063975472534
HIST1H2BG	6.18938406527407
SLC5A5	3.39104477966450
IL12RB2	3.03655982930042
EIF5	6.63495824423592
SYNC1	4.82707623657015
PALB2	6.49602637050647
UBL3	6.53995877832068
RNASE3	3.75761239371221
PIK3CG	3.45353628226642
BCORL1	5.02315501417497
CD5L	3.25209584881868
ZNF238	4.55990754112514
TRIM49	2.78707914856496
POLR2K	8.24232936617369
C8B	3.33542306829847
PREB	8.0632563260856
OR3A3	4.17466499752174
TUBA8	3.56861569989552
IGLV2-14	3.9180210099059
STIL	7.26602400489284
NME7	7.13825976774578
UBE2C	8.39674025428181
FHOD1	4.99045103416666
CDK2AP1	10.6068760810487
CYP3A7	3.49629145569493
DHPS	6.45473592569076
RPL5	11.9339110460184
TFDP1	5.69084416102127
TRGV5	3.44969035347445
HCCS	7.00882490115867
LHX3	3.38711673933364
GTPBP4	6.95071589130924
TUBGCP2	5.03325662826894
CXorf57	2.9953326744671
SLITRK5	4.86029239222955
IRF2BP1	4.65820668766318
NDST2	5.60075048425956
CD79A	4.10015525130899
CIC	5.3410514276668
IL1R2	9.28759656481077
PPME1	7.30388231450767
PIK3CA	6.98492462172861
TNPO3	6.47298986102888
COLEC10	3.41844367613986
SLC9A6	7.36749127251387
CCDC53	8.45062467136971
DCUN1D1	8.32026785133974
PRAMEF9	3.62536449531801
GK3P	3.24496216641863
CYB5R1	9.57138452383836
TSR2	6.26836752140243
SLC6A5	2.86028509760999
RAB3D	3.16998110491397
