Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_A12_471884
Composite Element REF	Signal
LOR	3.68825329766740
MAP6D1	3.76933665942319
LRRC50	3.48988065925692
PRKX	6.15426433692422
ARMC7	5.24111018743918
KIF5A	3.32123642126616
ARG1	3.28376337853901
PCTK1	5.7593817012314
NSL1	5.20391819467694
ASCC2	5.09427343994321
KIF2C	5.88792330453534
PSENEN	7.53379690729275
FCRL2	3.10091012311
RAB11FIP3	5.29028425383806
NPR3	3.93034681078978
CENTD3	4.27827206091872
KBTBD11	3.34572697412188
HBD	3.06309483970515
PCK1	4.00504179444273
IRAK3	3.40247396761793
OLAH	4.06771105542838
CNNM4	5.3275278376793
MYO5A	4.11292464310369
CYB561D2	5.29684312908064
MEGF8	4.11768732641369
SIPA1L3	4.92411251305474
ADAM10	6.31230425065574
ALPPL2	3.72260837738992
OBFC2B	5.11004722970402
GALC	5.1742119243601
LIPA	8.62263702144276
NAP1L4	7.16054252392319
MRPS22	6.93754614826772
GNG4	4.81999154089924
TBKBP1	4.0903146899003
PSG5	3.62101165667419
CAMLG	8.54939515210917
RSAD1	5.19523897329515
SLC6A13	3.76616936437791
AGPAT4	4.12411752450735
ZNF167	4.59557358005673
FAM53C	6.6232111556247
VWF	6.62243795874746
VTN	3.02425586731660
BAD	5.48296018374766
TPM1	7.4509269174
PYHIN1	3.47129429472132
PDS5B	5.67273317830503
CIDEC	3.72745767562758
CRIM1	7.00370764918745
DHTKD1	5.84724386555784
SH3GLB2	3.52455139927286
SMPDL3A	4.72959377706959
SFRS2IP	7.85540355639928
FLNB	6.3900555692985
NOC2L	4.14057533222373
NRG2	3.54233063200097
C14orf162	3.02748725227839
HMG4L	4.82637100846223
IL15	5.03182182921207
GABARAPL1	4.39818211713682
SPTBN5	3.71469746313795
C1orf77	6.0285566479922
LAT2	3.90184788360743
WDR78	3.93112469198484
SLCO1A2	3.07526548371583
LIG4	3.33557790262883
GSDMDC1	5.69381414937463
METT10D	3.61152905555284
ECSIT	5.8331925753499
BMP4	3.74202658334041
VSIG4	7.00585785925696
DIRAS2	3.39221416397583
SLC12A9	4.41288688791354
MC1R	3.27023985424671
TXNL1	10.2845201280556
GALNT7	6.61416175415323
ISG20L2	6.55071825524316
OBSCN	3.94318693220768
GBA	5.13500420327102
C6orf64	5.29669794247168
ESD	8.98128340469082
PNRC1	7.23019418929522
PPIA	12.1653824073086
VDAC1	8.77033179567404
CLDN17	3.78104818491484
TRIB1	7.53033310481839
MED6	5.54258781722612
TXNDC5	8.47405978434799
CD46	7.47540850562492
ICOSLG	3.90516019246672
RGR	3.46452294182179
DSG1	3.24896106662421
CCK	3.6206249116802
C17orf48	4.24547074158595
C1orf69	3.65812244407506
DEF6	4.07151653671384
SIT1	4.48326139085349
UTP14A	6.16020827758935
RPH3AL	5.16921549411665
NXF1	7.5521893460047
C20orf46	3.40588766062688
NHEJ1	4.65281018807669
SLC24A2	3.88855607318996
TUBB3	4.1598197651149
SEC22B	6.76579091706831
S100A6	10.5000492265594
CDKL2	3.16710632045036
TINF2	6.02900744578439
SLC7A10	3.28598052910052
SPRR1A	3.34272835287371
CYP4A11	2.9388061487201
SCEL	4.70365300637109
TES	8.75069615177634
CCDC70	3.29628092224689
SH3TC1	4.26053410648607
RAB36	3.89153786946309
GRIA3	3.32399261019669
CRYGB	3.21618249144661
BHLHB9	4.44184770450818
CRISP2	3.51194841234214
ILF3	7.16861734084216
NTRK3	3.42105023536663
B3GNT1	5.81751488241569
ZNF444	5.05675346367554
LARP6	5.65334313674669
FMO1	5.96265246562067
POLR3C	5.7427439403844
FBN1	5.28409448764113
SGCG	3.47241158888397
JOSD1	6.14232725621517
BEX4	8.8710152023938
INHBB	6.16226331275861
TBL2	8.18047693375503
HYDIN	3.42285229791329
RPS6KB2	4.4819410518262
ADRM1	7.56210381228533
DDEF1	5.84694203804001
PEX6	5.13735188962256
BAT3	8.7250322027067
TXLNA	5.21021219519011
RAB31	7.04282111138517
SCGB2A1	8.58414948167107
TMEM187	5.94302958950628
AIP	5.70626266103308
LGALS14	2.92088799314086
SLC6A14	2.99816128013705
DDX4	2.99674922187299
CTNNA3	3.53534681579619
PRRC1	6.07774444253086
AP3B2	3.5722184157487
TRGV7	3.32701201457564
LAMA5	7.93077811661052
PMS2L11	4.65840784973542
TMEM184B	5.87812212238897
AKAP4	3.51105214398571
ZNF292	5.56199396160339
C21orf45	6.13830461537066
ARNTL	5.12440975029511
CTCF	7.6764288795304
CCL2	8.46643498699247
SNTB2	4.28257434749476
KPNA1	5.35082981645167
KIAA0746	6.689881981324
KRT81	4.48221797142909
ALDH3B2	4.64480258187467
TMEM41B	6.2882362475947
M6PR	8.5897642823331
S100A11	8.84657128793398
LAMC1	8.3130687451563
CCND3	6.82421896557496
COASY	6.3927551423017
EFHC2	3.36749127251387
DOT1L	3.46576168214988
CLTC	10.0600658867399
CLASP2	5.61114279985072
SRP9	10.3616753010892
EIF2AK3	6.39369655562205
GPR88	2.99110832565803
COL13A1	3.54893182621346
SMYD2	7.5069861935421
TMPRSS2	3.47492834302383
PBX3	5.16100360135495
SIGLEC6	3.33507067647699
PVRL2	6.03353525064063
ALKBH4	4.38035114063491
ZNF629	5.99094781666268
NXT1	7.51518308355018
CCDC93	4.7387347951407
TROAP	5.17382198160582
KCNA10	3.66321952459463
FLJ10154	8.1396406537609
ANGPT1	3.7994052491672
MED23	5.71193400211618
RAN	9.8507930789686
LMTK2	2.9844799135316
SEMA6A	4.27960916423574
UFC1	9.29659026813509
UBE1DC1	5.49779106180726
GMEB2	6.39098851519983
EEF1A1	12.7994931952397
PSMD14	9.25954688597814
FLJ10213	4.74700515260082
CHAC1	4.22908782053336
PDCD2	5.37133610212637
MAST1	3.57818286221693
EPHA1	4.02178483811647
HMGA2	5.4782109444495
EIF4G1	7.44696438475279
ING2	5.18404569176658
C1orf109	6.01200981218132
INTS3	5.66222471811138
TRPM4	4.56135880710589
LTB4R	3.389837169413
ISYNA1	6.5434373361575
UBE2D1	5.93291460685314
LSM7	8.99426909140358
IDH3A	5.74009098354661
FLJ21511	2.98931021048718
CREB5	2.76714880070068
LRRC47	7.91233294714625
ANGPT2	3.84210016077945
RANBP3	4.9413360184842
DYRK1B	3.53922354910327
HLA-DRB6	4.17380155167568
ATP6V0A4	3.57418870571224
COPS7B	5.21541657566688
TMSB4Y	4.30291609996749
RBKS	5.11109793183374
ITGA4	3.36579285251815
RIN1	4.01988574221725
DNAJC6	3.35477748144331
SEC23A	6.34342566093973
PHLDB1	4.44706796155986
CLOCK	5.07042808079491
LOC26010	6.1690990954848
MLX	4.63945189120563
TPD52	6.94873001226623
PSMA4	9.50534443493247
C1orf149	7.91807179769794
C14orf135	4.91831433480707
KIFC3	3.74602445061028
ROCK1	7.07877447132938
NCAPH	4.69164864651204
TAGLN	8.79020390210865
PTPRK	7.88048754084784
CCDC19	4.36736928982658
ZNF45	4.36668506242904
ZNF329	5.1623728877768
TK1	7.17293453765733
TAX1BP1	8.19960210868795
ZDHHC18	4.18459768536637
C10orf88	4.22089859311747
TMBIM4	8.0437972890876
KLF1	2.88319161052362
NMUR1	3.13406982530404
KIR2DS4	3.35324874502294
SAP30L	5.51210676075049
KDR	3.88787218775711
KCNK2	3.09938489421479
VEZF1	6.89024080165134
GIT1	5.02751408120129
RLN2	3.05460100605777
ST3GAL2	4.4038551292856
DNM3	3.50839578140651
C7orf10	3.46472695925104
MMP28	3.36696714051623
ZNF394	6.37059921598074
HPD	3.39657159682428
MOXD1	3.88515649260545
PDGFRL	5.17864950395877
ODF2	5.69046365025843
TREX2	2.96103559044952
MFAP4	3.85646998295128
SMCR7L	5.58708423756994
EPB41	3.04806042131826
GZMH	4.10165065567425
CNNM1	3.26726847618905
PHF17	5.46546078462158
CBLN1	2.93089674821471
NUP98	5.73218937456739
PRKRIR	8.73258791686111
RMI1	7.37498877224247
MED4	6.86605081947033
TRABD	3.81276594993655
C11orf21	3.74640770797701
SHCBP1	5.53510530866863
ECM2	4.10545249957886
PTPRS	4.01127435390321
COTL1	5.86487011029235
ANKRD57	5.28692544532792
CLDN15	4.51053818835685
ZNF659	3.06178680898021
TNC	5.01712154630205
GUCA2B	3.16632968035902
DOCK9	4.33324640598466
ITGB1BP1	6.54476013516793
DLG2	3.07670307779109
BRAP	4.1005324157691
C13orf7	5.87295766211006
ZC3H7B	3.9885232144651
PPP1R12B	3.94875914839276
SOCS7	3.56552305407583
MARCKS	6.20480678437731
SACS	3.96493588836626
TTLL12	5.86309638177616
SH2D3A	5.09792972328982
RFC2	6.08381300546181
PPARA	3.19006970520952
DVL3	6.70030710019266
ADFP	7.27500425029173
KRIT1	5.50428170896365
SERTAD3	6.0056802249933
LEFTY2	4.69691925424799
MN1	3.60613554341023
PTPRD	3.46073084705299
RORA	4.03500527716491
PIAS2	4.91231613336436
MOSPD3	5.75480066742076
FBXL15	4.94050385535215
MYH15	3.30298984663133
LY6G6D	3.41617463026238
CRX	3.60001916255396
SLC22A17	3.49345835272909
TBC1D13	4.52916993988927
PLK2	5.69401200224776
EIF1B	9.21228233563839
PRIM1	6.20313901564853
ATP1A2	3.24564453016905
CRYAA	3.13549355450619
PLEK2	4.65336642757076
BACE1	6.81393498595742
FAM12A	3.10911934423395
TG	3.20383875769527
AGTRL1	4.27296160854054
OPTN	7.72720555650837
MAPKAPK5	4.20850006233099
DGKG	3.45332627975192
RBP4	3.37892056649179
ZNF428	4.50508440121685
TFB2M	6.66974386091899
METTL9	9.48722339359876
ATP5O	9.66470638096034
SP100	4.93510865365106
CPSF1	6.42827888876781
LIME1	5.57400675885491
S100A4	8.11231493562798
BTC	2.94978940482266
MAP2K5	5.04458055735126
NUP188	4.11662079265712
SDPR	3.33014345392971
RPS20	10.7514575336589
LAMB1	5.3755013815202
IGF2	3.45038743560757
ATAD2	6.67080955411561
ADM2	3.90391851958297
NPEPPS	6.11298936863154
DMN	3.28909101598497
EPN3	4.31934287575119
CD80	3.96039211553231
GPR77	3.1788397350395
CLIC3	2.98686662489764
HOMER2	5.7108954317708
KLF8	3.96278350568607
DNMT1	6.98288419773958
HTR1B	4.06135520502537
EPB41L2	5.58270478129488
JMJD6	4.64802628117014
CTSL1	7.55317506189162
BRIP1	3.62361997944442
SMARCD2	6.81514970117607
WIPF2	5.89685601968988
GPR27	3.51214390317666
ELAVL4	3.67535989999280
CDH9	3.35941123889675
PPM1B	7.3958640919605
SUV39H1	5.11912461479034
SLC7A5	4.14704185069414
GZMA	4.9724699400949
DLG7	6.19968657135829
AAMP	6.677881765763
T	3.24411191596566
NFIB	4.06699639856849
MBD6	3.52099135312561
TUSC4	5.15741170299699
CAPRIN1	8.19044608807647
ETFDH	3.35735588072951
SLC15A1	3.30378311674635
KLK13	3.7192586648029
GSPT2	7.49564426461947
TRIM13	6.29235926990507
NAT9	5.39694428907894
MB	3.84104878528313
C15orf5	3.10838710339946
LIFR	3.58926744717752
DMBT1	4.19819846605381
KCNAB2	3.34967065730078
EIF4A1	10.2585473445195
MXI1	7.79812497750083
SPTLC2	5.54785968247901
TTC28	5.2668375717353
TSEN2	4.91382831562759
MAGI2	3.45925111937172
NLRP2	3.57426032294318
EXPH5	6.73623592806526
NELL1	3.52992638963118
MAP3K2	4.10589588355355
SEPX1	6.66099191014298
TSPO	7.12233906786497
ADORA1	3.69156846307013
CLINT1	7.21536428545957
SYMPK	3.66554638826362
LEPROTL1	6.5819987198412
C2orf54	4.25847732911016
SEMA6C	3.82353643979185
POLE2	6.07060709062973
IL2	3.27536309577162
TBPL1	6.04361542195803
STX12	5.88287958481919
MRPL39	5.6525261891988
PLCL1	3.25021585483463
CASC5	2.79415802427342
IFIT5	6.63993626891535
DDIT3	5.49580746170457
FAM46A	6.3730075615826
CYLC1	3.4635770058231
HPCAL1	5.52214052980516
HOMER1	4.26581861040318
CDH1	6.52851468092126
CCDC101	6.06737724279305
ITPA	7.75683888560895
D15Wsu75e	4.38037545157205
EDA	3.83952674888196
CREG1	9.20688677616358
SAP18	7.36998931467475
IFIT1	5.56224230774605
CHRNA4	3.51103380020023
CALML3	3.24594505667588
HSPA5	10.7852411203972
JUNB	7.5175932238528
SERPINB6	7.00086257904246
NSUN5B	6.75533810276952
RAB40A	3.49077732222391
SCN2A	3.40546403608514
ALDH8A1	3.02265396377939
ZKSCAN5	4.46672336115414
WNT7A	4.69001364216029
PRRG2	3.92096602126199
RALA	6.55779438165593
H6PD	4.27508000609665
CAD	7.36555352847634
SAP30	4.11557902755682
DOCK10	3.59053611181438
XPA	6.20712069756471
FAIM2	3.56852791428184
PRB1	3.04232333866053
SPDEF	4.25606698698915
ETHE1	7.40277333154072
GNPTAB	5.02186818306966
IRF5	3.96614737827055
ABCC10	6.06866791790991
ACAT2	4.83441134872972
INSL4	3.47734905469266
GNMT	3.18035703882868
PFDN6	6.34822580147219
RPA1	8.84614256406083
ACTR1B	6.31750384039854
TROVE2	7.00187579866185
C12orf35	7.78516866828795
EEF1E1	5.26526979478197
PLEKHM1	4.52403373948231
MSX1	3.29334969962539
FNDC3A	5.634252927535
ESF1	6.98961520547913
HSPC171	5.71347378074029
MRPL2	5.84862485051738
MICB	5.96522925456201
CELP	2.98585201033464
ST8SIA3	3.19058910892129
C10orf116	7.16269034708309
MYL7	3.33042934777782
NCR1	3.42391863657866
CD52	5.70460826457644
KHDRBS3	7.78818303349515
SLC30A10	3.11188402422065
PMS2L5	6.71956617372862
UBE2E1	10.1089483990154
AP4S1	4.25713545350003
TPK1	3.73859008725612
MICAL2	4.65274411628651
UBA52	11.2535230652892
GEMIN7	3.35414914765760
PPIF	7.29762691237627
RIPK1	4.38509246978205
COL14A1	3.95721418788591
HSPC159	3.95030563684894
CPNE3	8.1849649082198
ATP8A1	3.19499485408293
ALOX12P2	4.2466921854847
CSAD	5.81498743326729
MTHFS	5.96850921690016
RECK	3.85146474022922
CXCL9	5.24253028194664
ABAT	6.03328755162097
VPREB3	3.66702933329496
EGFL6	5.66180310086022
C1orf14	3.62197214301946
RAB3IL1	4.49093348341508
FGF18	4.95668172533432
LHX6	3.92144209212279
SLC20A2	4.24980803095528
JARID2	5.15865498619882
CRBN	6.2584678401074
SPINT1	8.10635798309246
PIN1L	3.43852537876815
ABCF3	5.26268658632542
NCBP1	5.22746126950431
SSX1	3.36849647034784
CELSR1	4.32385411506034
SLC9A1	4.80896152442835
CHRND	3.5297753458366
ELSPBP1	4.16785161816014
SRPRB	8.70040256941023
FOXF1	2.94705855627238
LTF	3.47117160005664
TPO	3.07704957639699
KIAA1467	3.95834968763933
DNAJB9	5.36905666775621
PAFAH1B2	4.32361432766059
MRPS27	6.90617001475679
DKFZp547H025	3.14746099196609
TNN	3.17923637428594
UBAP2L	5.96243103822089
WBP2	4.68647391804925
AGRP	3.652598944623
PRPF18	4.73187522495062
GTDC1	4.16281617439737
TMEM131	6.96265714267632
RCE1	4.47587737906073
CD81	10.8079928857548
TIMM8B	10.6101852143801
MYH7	3.53656346788845
CYP2W1	3.68647274253402
SCRN3	3.45451643387522
SH2B3	5.33396891398212
KIF1C	5.60946779153991
TMCO1	7.32633415950801
NEUROG2	3.19259427767252
SUHW2	3.63423453395188
PAPSS1	8.28512800836095
CABP2	3.3221010302758
H1FX	6.53770114149751
ELF2	4.8431825023971
HOXA4	7.46897882972005
KCNK13	3.0173144308195
SEMA3D	3.2334052275964
AP3D1	6.99190748978153
GLYAT	3.24789289925693
OGFR	4.61338785027007
MC5R	3.2495729736935
FLJ30092	4.88200329531191
TGFA	4.23915519940016
C8orf17	3.20122101383217
DDX54	4.48592571171111
NPAL3	4.06070269245787
NXF3	3.29825726899366
MMP17	3.07968317903495
KIF15	6.17898527830556
MYL5	4.43020955012445
PRLR	3.34278503953433
AP3S1	9.34489063150155
CHIA	3.67830182759448
FGFR1OP	4.07115659231384
MED28	6.32568782305288
PTPRA	5.48075914423313
CEACAM7	3.2201428551486
GOLIM4	4.80399981900263
PADI2	4.33423031431569
ADSL	7.87722992313429
HSF1	5.24220941396926
LAS1L	6.30764483882871
DR1	6.85106998048579
BAP1	5.88786921363426
C14orf140	3.43503192676639
SLC17A2	3.85511170296178
HOXA9	3.74722043440763
TMEM161A	6.19963415716277
TMEM144	3.06373936040330
HIF1AN	4.84643241141992
METTL7A	7.29926923636041
NCKIPSD	5.56164769666311
ITM2A	5.57248385947629
POLR2H	8.0211501066115
ABCG5	3.48804494977221
PCDHA3	3.43580389507678
DSG3	3.29384949964110
ZNF180	4.8721338621261
BUB1B	7.28431791508956
JMJD1C	6.82881528852133
NFKBIB	4.38532080609226
DKK1	3.77912869395569
CAPN5	4.17069726434335
ZNF205	4.53785491163899
COX7A1	3.96210055485191
OLFML2B	5.04653670302642
MAGEA1	2.91012034326686
PA2G4	7.13518821880793
NEDD8	8.45109172931266
MRPS2	5.78866915239724
ABHD11	7.4489958320505
NOTCH4	3.6738367705228
CADM1	8.66098429627341
PAIP2B	4.64101681197454
MAT1A	3.44579020471532
THUMPD2	5.43533262383314
CALM3	6.20796875429925
KCNC4	3.38885448597565
TSPAN1	4.0363406560192
NMI	8.76382021423797
ACIN1	6.02505995555206
RGS9	3.50488237622830
XKR8	5.18697397570327
RPL23	7.44767829550737
B4GALT7	4.30393107495172
CNKSR1	4.73412391414943
MPDZ	4.17827854198567
SDHC	8.08656695843318
ATF6	6.06530518835906
OR1F1	3.8550030271347
GBF1	4.32265711710135
ITIH1	3.39492043009376
ZC3H11A	7.79446604102864
RNASEH2A	7.32195973934807
CCR10	3.28577442949625
EIF2AK1	6.87786459066723
B4GALT3	5.86973700218081
TMEM112	4.04919263895991
MAP1B	5.76447103617132
NVL	6.1485864335431
PKM2	9.82579739888938
GGNBP2	6.75973938576007
ARC	3.30726502470322
NUP54	6.74971253553307
PPFIBP2	5.82977014860084
GPR175	4.98994230396089
VCAM1	10.1980232145133
STAT2	4.08900395358333
SEPT8	6.20553793407059
PTAFR	4.55141279794263
ALG3	5.84234948012809
REL	4.57245170810801
GNA14	3.34379905603921
CR2	3.39899635538553
RNF40	5.60835229417683
EWSR1	4.95574549692588
CSN1S1	3.54684725309658
PLEKHH3	3.01167292294855
IFT81	4.93285235722299
PDCD11	5.68113201238996
PCDHB1	3.53963120154036
TM7SF3	4.85962331270798
OR10H3	3.17612748453835
ABP1	3.10747906167969
GLT25D2	3.32626530024828
CHRD	3.31064938993671
PEX10	3.88085593517529
C19orf57	3.53508133376512
KLC1	6.43209110500277
GALE	4.21446883637963
NT5C2	7.92355626548732
TBC1D10B	5.79873253143577
EFCAB2	3.19747153541188
NCALD	5.42065827957173
AKAP13	5.40659182504445
FLG	2.78908852485316
IFNA1	2.86191003382113
ACCN1	3.75016015384900
ZNF337	5.70603379957370
ARMET	8.46987243118015
ALS2CL	4.89785228626049
REEP4	6.08574166471136
MTSS1	3.9926658494095
ACN9	6.30044640824922
ADH1B	3.35737306444932
DLD	8.42020928162143
CDK5	4.9141021417925
PPFIA1	5.10575764037324
DNAJB12	5.0233811069645
MLANA	3.04236225160625
HMMR	5.97733722807304
CUL2	6.87410643909635
DENND4C	5.22151941900825
KIAA0319	3.31094527274614
RPS7	11.8345396213977
JAK3	3.25229786377981
C6orf106	5.47991702662924
HEY2	4.88696674892026
GCG	2.81339183722518
FCER2	3.24481746905579
CAMKV	3.20268344084654
ARHGDIA	5.349652571789
ARFGEF1	6.95735953993516
CXCL5	3.45951641922665
AP1M2	7.08288789774824
GCAT	4.99785748385509
TRAPPC4	7.86622480458484
LL22NC03-75B3.6	4.28458084289673
SPRR3	3.41585405675632
LAPTM5	8.61265525994648
CETN2	8.7713870035573
NOLC1	7.0409212716193
IARS2	8.79396550519939
HSPC111	6.99181928255244
C16orf61	7.18954800311952
RHOBTB3	4.65961499560728
RGS10	7.42301149724219
PHLPP	3.92790687480025
CAB39L	3.44234735595037
CHERP	5.21419503779966
FSTL3	3.93642659124124
QSOX1	5.29995894704972
PEX11A	4.15245877549759
FCN3	3.28853732576329
NPTX1	3.70630208352397
PTPN3	6.59348003007348
C11orf51	7.0706455756621
ZBED2	9.25718135881038
NPY2R	2.84239648048805
SCAMP2	6.78712419722321
SYT17	4.06205042103134
PLD3	4.93366841591175
ART3	2.82755436991249
SGSM2	5.85567026070857
OR1A2	3.07938907564497
SLC5A1	4.47352566504635
MLNR	3.04598973597252
EPHB6	4.07021989046194
POFUT1	4.73266781910487
C6orf25	3.27634097620163
STAC	4.21908489522587
CXXC4	3.47517159919176
TJP2	8.3997231845221
JARID1C	4.82444934835532
LILRA3	3.13751403028817
KRT10	7.8477373422771
SERINC1	7.78888328349685
CCT5	11.0484529486758
ARF3	8.1710987449508
RAB27A	6.66129969436686
SLC9A8	4.02322947978525
PEX19	5.87278382968842
CNP	6.73178233373049
EDN2	3.62469708060836
PSMD7	6.5110719357032
UQCR	9.43386505112816
CCDC121	3.84065971171908
SSX2IP	4.97926294498179
PPP1R3C	4.88654930636498
TM2D1	5.87683063223423
LRP4	3.62892940056726
TTC17	6.27402503638777
C4BPB	3.87662710493148
POMT2	4.23248123964488
ARL15	3.53260954454134
ZNF253	4.12567958208571
CHRNA9	3.73308785410139
SOX11	3.21508902700431
HIVEP3	3.76166464460077
SEP15	10.0360667683883
MRPL16	6.96914152725262
PKD2L1	3.57290719609217
RHBDD3	3.17577916853493
BMPR1B	3.34570721506192
PDE8B	3.46634162953153
ABLIM3	3.65439041468924
CENPC1	4.1274153545584
C2orf42	5.96913089730953
LTC4S	4.66278711738365
PSMC3	7.76439591348002
SMARCA2	4.8878883594428
FUT5	3.41869625838677
P4HB	9.6051705573363
ADH6	3.30235179230837
CST2	3.32062442789736
PLAC4	3.88937482250458
BRF2	4.81622607229139
RAMP2	3.63318992554452
BCL11A	7.5897896509655
F11R	7.39853691065945
CLUAP1	4.70368500282062
ZNF330	5.3703582931981
PSMB1	9.05088274323856
VIPR1	3.37340962404398
TXN	7.53985326152695
ACTA2	9.24277550083645
KIAA0947	8.49375065862436
REM1	4.37697322550425
FANCE	4.59699033497031
PLAC8	4.09344819192972
BECN1	5.47810785106615
GMPS	9.08032537574183
LGALS8	5.26548614119589
ANKRD1	3.18652626353234
DDR1	8.98581171658742
ATP6V1D	7.77576829914405
PTGS1	7.59456289123761
ALDOB	3.47449938965561
DCC	2.95760370904224
SPAG7	7.05698559423172
HOXD9	3.55429643690209
LOC440295	7.08935575510813
SYNPO	6.39100110603984
C6orf47	5.92642069643325
UBE3C	7.12212780648393
TRIT1	5.06231727916754
HOXC6	4.44045138378425
LRP2BP	3.13189996727994
PDSS2	4.27197231833099
MYST2	6.42370453438862
GABARAPL3	3.35596264737528
ARAF	6.09875385793042
PLA2G2E	3.04512522515599
KLF10	7.45516113528167
DCTN5	5.96545245482167
ASCL1	3.1733375314074
TSNAXIP1	4.18579962549885
HKDC1	3.70986473526223
PHF10	6.14571949219566
FAM131B	3.75490564303422
PSME3	5.40638902044224
IFNA10	3.15012316505902
NUP43	7.0486016154745
DBR1	5.03675901836531
NME3	6.56886372047065
CYP46A1	3.09188213028112
L1TD1	3.21552914871773
NMD3	6.55715305036858
CHN1	4.81533306149806
HGSNAT	5.95061720951502
RAG2	3.33113959661498
KIAA0754	4.10471743514402
TMED1	5.68702662469073
PMM2	5.58385496606016
VPS13C	6.77603969274672
METTL3	7.69673368381592
REXO2	8.74261145459682
SLC14A1	3.34033436060089
ANXA4	8.67960594840335
CA1	3.19977372446197
UAP1	7.18561620756964
KCNJ15	3.35850056713941
DHODH	4.24455125766364
TULP3	6.09164876901186
RPS14	11.9756915239689
ATP2A2	7.65325062581724
APBB1IP	3.78142585340912
ATIC	9.02547197007617
ONECUT2	3.12723223443522
ADAM15	3.66297362993267
FAM110B	3.87864761772583
NPL	4.958725452415
LGR4	6.26383582299838
STRN	3.40769448962838
UEVLD	5.45461934443043
GAB1	3.19956421868484
SULT1B1	3.55401989407715
SNAI2	4.37610749986379
ZGPAT	6.06801722860132
KCNN4	5.43059100850286
SNF1LK	4.97456924691537
DLEU1	6.91778516000967
UBE2Q1	8.90872574402424
ZMYM6	5.02288656759681
JPH3	3.14455462655259
HEATR3	4.68966362172548
CYP2J2	3.80487988626209
FAM119B	5.12645729875643
FAM38A	5.05089585897026
APOL3	6.24214732569911
FLNA	5.8641905851952
YY2	3.56466749142155
IL2RB	5.21392474600718
SLCO4C1	3.26680455185645
DENND2D	6.99506288304567
KIAA0152	7.71503507211368
BAX	4.50239273607672
CP	9.26968686922581
LRPAP1	7.66986839992098
G6PC3	5.88575752660146
RPL37	11.1784455702630
NCOA4	9.72225867145617
LRRC14	5.53990353674659
GORASP1	5.87597736756765
FKBP1A	7.0141182303243
FXYD3	7.49220759691764
CYP24A1	4.24152425938788
SMARCAL1	5.30517738960528
NDUFS7	7.33420521320784
ABCB8	3.39411645122202
CCDC44	5.93184328640364
PRMT7	4.65973409790353
ZNF562	6.19215538173345
COQ2	5.4856616626507
USH1C	3.51829849065592
SRF	4.97529102339118
MAT2A	6.93961319852688
PGPEP1	3.45612852508140
TRPC3	3.19322198587092
SEMA4C	6.30888350800517
SIN3B	4.50015611422914
KLRD1	3.70591424165758
UTX	4.64159106579003
TRIM8	8.89440082868347
NDRG3	5.52673490910899
SLC10A3	5.56549574435825
SEMA3C	6.07891581280169
RNF6	4.69000234218741
GRAMD3	7.67932545784115
VAV1	4.06864135151961
PDGFC	8.63425525441736
CACNA1I	3.5156597798672
PEPD	6.03214731894271
S100A13	10.3669632731518
ARMCX2	8.19318317578782
TP63	3.40173251104933
ANXA11	7.87792130399781
CSF2RB	4.89278708985936
ZNF358	5.10139257857886
IFI44	4.3680093506949
