Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_C09_472018
Composite Element REF	Signal
MMP14	4.62087119679747
SERPINI1	3.96684733456262
HDHD3	4.39326291919088
DYNC1LI1	6.62648140342569
FASTKD5	6.70212427009496
TDRD3	4.76148610265033
THSD7A	3.43815312128398
NDST3	3.59544177638035
CXCL2	3.94726995780529
DHRS12	4.07301198750101
MAP3K15	6.83752746022764
FBXO9	5.89513211912391
APPL2	5.24081345493088
TNPO1	8.55306312259537
CARD10	3.98954859889792
MRPL13	6.78943613431363
SNX5	7.95395573653166
EEF1D	7.32150055146528
RAB6A	4.16882251547122
SOD1	10.5261143720188
C12orf5	4.79656685268259
PACS1	4.24803294400781
PAPOLG	3.20070587340410
CHML	3.31146299098368
SIRT5	4.97899353420754
MSRB2	6.14325334436431
BCR	4.90231779010993
PUS3	5.12298245811637
CAPN2	9.56053563830027
FXYD5	5.97781732650784
TWISTNB	3.00856351962289
UBE1L	5.41454459880203
UBE1C	7.48862005502948
CHD2	3.31078416695155
C15orf2	3.36130677248378
FZD5	4.8659868435286
NR4A1	4.34335354592441
LOC339047	6.47968036610978
TRIM17	4.60092024488695
ZSCAN21	3.29167111415668
RPL15	11.8300660124362
ATP5G3	10.2379983747958
PRC1	7.10682967686604
ADAMTS8	3.22330427994687
ABCB9	4.14695564685873
HOXC4	7.69353013363778
TRAK2	5.58222756432883
STAB1	4.59274295994217
CEACAM5	2.87308161409101
MYT1L	3.1883935568748
RASA2	4.71782282557145
LRRTM2	3.14620102694599
STAG1	5.78064138520521
OSBPL7	3.6451323143464
GIMAP4	4.30741999204801
FUT3	3.90982516439897
DBI	8.13953339778621
LPIN2	5.11067079808165
PAPD1	7.04995803269672
APOOL	3.99783285357531
DIABLO	8.36558276204107
ARMC9	4.5549944102619
RPS6KA4	4.20485214702645
TRHR	3.36388369614075
SLITRK3	3.63203137040126
TGFBRAP1	4.67850149680399
FAHD2A	5.69386135585627
CNTN1	3.3040064414244
ZNF211	4.4612494864478
BBS4	4.00798143795354
TMEM181	2.97403334655842
PFDN1	6.36984584929532
MINPP1	5.94798608439782
MPHOSPH6	7.32678344721384
RGS11	3.23110249921581
HOXC10	3.24668551769757
ITPKB	5.08511938506405
HS6ST1	3.51113022314753
AKR1D1	3.13791687955077
TNP2	3.61437330852576
MEOX2	2.81096037806317
EML4	5.88488764062928
SGTA	4.95831525681504
ATP6V0C	9.02286388444978
PRPF8	7.43311637430883
PSMD6	9.20857656409864
HIST1H2BI	4.8236613102774
TMC5	3.4575339340449
FKBP3	9.21704107161742
FLJ20273	9.15547543749035
PLEKHB2	6.84280416833945
RPL28	9.07383413563223
NOX3	2.95026958939581
ZNF544	10.3737109646389
EPYC	4.07597312022222
ELAC1	3.23163077665097
METT11D1	6.5477306234202
BIN2	3.18385220942247
NACA2	3.55744173147428
RPL18A	12.5374324190399
UBOX5	4.38321371043378
TCERG1	7.35937624946827
MPP6	4.05139732175016
KRT16	3.01829341063070
UBE2O	4.88911827036612
KLF5	7.13969560569792
C9orf31	3.54210600023391
APOLD1	5.16048282077462
UBL5	8.57071574305889
ARHGAP29	8.12989408437336
TNFSF8	3.87254892073239
PDE5A	3.27441626137676
CDR1	3.13812146576873
FBLN2	3.97815889651342
C14orf104	5.6077173656674
HBE1	3.06743518140044
ROBO4	3.70660667554449
C1orf108	7.75397833202754
FOXI1	3.03509138673174
BCKDHA	4.82621678781756
RAB4A	6.44625516959246
C11orf80	3.66140180331862
MYOC	3.40332805090127
GIF	3.74639407322564
TMEM39B	4.30509275783837
RPL3	12.2796073223719
THBS1	4.6885752759638
APOO	6.27855381606644
ATPBD1C	6.70064417779477
FARSA	6.94507370735544
ARMCX1	7.32128817752725
EIF4ENIF1	6.879622135425
CMAS	6.13606991478791
OR7E24	3.49866675598953
TNFRSF21	4.83554419020214
PLAC1	4.49136528635831
KLHL18	4.58343540408942
LBA1	5.3414566573684
MKL2	6.6556284375525
TBX3	3.19830624492314
TAZ	4.14339862939218
CRIP2	8.17662880233195
DAXX	5.27699432634005
ELMO1	3.61272971665112
RGS13	2.90091663747421
DIO2	3.50457328505606
UNC13A	4.30694975724057
TAF11	5.9520607254258
ORC3L	5.86533446667894
PRX	3.41273354380329
TARBP2	6.7753071544629
CABIN1	4.87924491751383
TRIOBP	5.9285146705227
HIST1H2AC	8.62173588154469
RBM5	6.40195848938716
TUBGCP4	4.79703857456649
NCOA1	6.2737561943668
CDK7	7.14966216241832
SSR2	9.09494379776099
IL25	3.15982961775426
CRELD1	4.96870255965077
GPR6	3.31943012133084
SNCG	5.86295492634619
CHEK2	4.98596585145707
GAL3ST4	4.50796832088175
KBTBD10	2.76146378335285
DRD4	3.05908811265807
GDF11	4.21704195938623
SEMG2	2.80832173018932
MCM2	7.5184562637215
CD247	3.65732804564884
SOX14	3.30886948552218
RBMX2	5.22224421381691
KIAA0922	5.54422290539673
TGS1	6.85049504533256
C16orf57	5.32997996284732
SYF2	7.6346487759555
MCM4	5.39060391702391
PDZD2	5.88149451775102
CEP192	5.46434058539543
IFT88	5.10864441093641
MCC	3.45522862530861
RPL9	12.2962348437793
RAB32	5.67912149879966
P2RX2	3.7286738144178
DDX43	2.98338994228965
HHLA3	4.8861849685704
ID2	6.79411775708133
UBE1	9.42414731903203
SLC24A1	4.03988844162218
ARHGAP5	7.35511137838185
C20orf23	3.9510116293146
CETP	3.38534279505177
ZNF688	4.07202397286367
APOC2	4.49914601971652
PWP1	8.69685899156757
FAM50B	5.07886012461203
PTPN6	5.63608966397215
BAHD1	4.47889191649415
GPR56	7.0273142865539
GRIK3	3.19410004817333
DGCR14	4.25401853687626
CACNB2	3.34487898588684
PDE10A	3.12278503274756
METAP2	6.83577566245433
RHOQ	9.35383090809687
MAP3K4	4.19709863141868
PDHX	6.2671562962107
RPL23AP13	4.98087774399817
MTA1	6.06957924238576
GNG11	6.02858160233809
ZBED4	3.44140234100277
CLCN3	7.66891776116728
CDK2	5.45962397622539
HCG9	3.72678286987287
SLAMF7	3.83384073472547
CDC37	5.85806458813493
ZER1	4.27128006683651
GRK4	3.47699817405257
PRPH	4.67178788066649
PPP2CA	7.97186074553252
LRP12	3.88929618107735
POLR2A	4.25346059638466
SEC14L2	4.12758995046668
OGFOD1	6.55652382930057
DKFZP586H2123	3.80356653064833
MC3R	3.46827550886798
NOL5A	7.74830178808653
PHEX	3.84923728533846
HIST1H2AB	4.21601903543417
C20orf117	3.78613130567499
POLH	4.10425624968523
DDX17	6.99048340813201
CAMTA2	4.10250182250057
PLEKHA2	4.04100468852934
SNAPC2	4.14451619640099
FILIP1L	5.92442399415607
PDE4DIP	3.82291416129142
LRRC1	6.56108781131533
SCN7A	2.95146374926275
GAS1	4.89846069531215
DGKA	4.35571953651358
PEG3	3.81871761803098
NADK	4.7687636353578
SGSH	4.61703872843351
CXCL10	7.29895249615024
GALT	4.40866442801757
MCF2	3.06617264326712
ZMYM4	6.20944563103711
ZNF263	6.22339060721043
STK32B	3.41769017022155
KIAA0888	3.46691213597827
TACSTD1	11.6216095764284
ATP6AP2	8.2031688941767
TYR	3.75653474122411
GDPD2	4.53065660863727
ABHD10	6.49057059069863
TACR3	3.0498832726544
SLC35C1	4.36653339765296
KIF1A	3.73490783397366
VCAN	6.28549916090251
HERC5	7.99620848012638
UBE2A	8.05325193267788
SYDE1	3.91856283616993
ELA3A	3.52925455233084
TM9SF3	8.23506907873205
HAO2	3.90785585202197
RNH1	7.81706064502141
MAFG	4.78927831228556
BICD2	5.5545797182722
C14orf43	4.42428958634806
CDH7	2.91681131346879
JUP	6.86558150228125
SHANK2	3.56539126539017
OSBP2	4.3478097658343
ACOXL	3.13909648538588
DAK	4.50033959234389
CBX3	9.03309830376761
C3orf58	4.74163064030969
RBMXL2	3.26772296591511
TCL1B	3.38232850048459
FGF13	4.06210198450625
KBTBD2	6.13250804483165
KIF3A	5.47603998355743
DCXR	9.10200579686224
MYL9	8.1410676325696
PDIA6	7.38473316855592
CDC23	6.60711365931591
CASKIN2	4.63197388432718
PBXIP1	4.48043485586371
EHD1	4.39197171261221
NBL1	5.0364238351098
MARCKSL1	9.37036946886084
RAB11FIP5	4.11200942826228
CDKN1A	4.80565738861196
NCK1	6.86973464925585
SAPS3	5.35691306085952
ZNF550	3.46753415899843
TRAF3IP3	3.07227934160040
LSR	7.60879388256946
MIS12	4.78954170422977
KIAA0774	2.74215665519337
CXorf1	3.57299598735719
CUL7	5.57705051025007
DIO1	2.9330003646073
LIPC	3.27351547424035
EIF2B1	8.64069419012286
OMP	3.38803791900864
HS3ST2	3.80797058683847
C20orf11	7.30406090901195
CTRL	3.16336314216018
GSTZ1	5.12449526090185
PAK4	6.34458903394091
CCRL1	3.31862017477127
RNF10	5.86946648478822
MAGOH	6.08873179824483
CENPB	4.25746913311685
C19orf7	7.73204908218652
JMJD1A	8.11160660066464
GATA2	3.80513591780008
HIST1H4H	4.16705730443767
CELSR2	5.94475459135094
GABRA5	2.98603722551965
STAM2	4.42455844608053
GPC3	3.77257936946903
GRP	3.37122627796114
SV2A	3.82604479780625
EBNA1BP2	8.950204078632
TAF1C	4.48745734802253
MAGEA12	3.45882548700303
GSG1	2.75703825471422
PDGFRA	4.64321511617799
CACNG1	3.93107679701472
CIAPIN1	7.11913364084696
CSTB	10.1396487717925
FRMPD1	3.89370415785355
PTPRJ	3.09919224065091
ZNF668	3.94929979743194
PLEKHJ1	4.43842905540897
ADAT1	5.21333179486757
TMEM50A	7.84529066889672
CENPI	4.23123202273147
HOOK1	5.65244117558116
RPP21	7.08191572516696
GTF2E2	5.40172014370168
IL17B	3.17470049976640
CCNF	4.72895327866348
CRYL1	3.70812814541406
FOXH1	3.54407606394382
NFYB	6.37218476361057
KCNQ3	4.11785517895420
PPM1G	6.44226191984392
NOVA1	3.62656305914872
FZD3	5.00616648317515
NMT1	5.42544412411113
AKAP8	6.86890665202407
SOCS5	7.36693553450973
HADHA	7.58363601951057
PLEKHF1	7.74552754091187
DLG5	6.40659260351007
CFDP1	6.11411023398794
SAGE1	3.00437496176640
PGM5	3.49237509534886
C1orf144	5.29878375397699
SUHW4	4.37112854603841
TFEB	4.15078650850696
RND2	3.68965914330192
ATG12	6.26169251793464
BMI1	7.49788508559566
RNMT	4.96045256949961
MASP1	3.47731187032956
MYH4	3.03491513357411
SLURP1	3.38314764512232
KIAA0984	3.35099622071685
ASTN1	3.10157980929249
MYCL1	5.52564673316999
SH3BGR	4.22475009578249
RPAP2	4.86289856724434
FOSB	4.30477172445967
KRT35	2.97704351807305
MIA3	5.13874910964071
KIR3DL3	2.91621515244182
SEMA3F	6.45630502819011
TMEM135	4.96443085925462
SLC27A2	3.49197808026267
NDUFB2	9.27011207463067
FAM46C	3.74545204078794
G6PC	2.69156835658185
KRT33A	4.07832544117164
OVOL1	3.36173044511136
PAMCI	5.4619492478784
S100A7	3.203721236695
MAPKBP1	4.66123596775892
CPE	6.85953990475498
HARS2	5.9137088198562
GNB1	8.92139832413752
TRIM46	3.37642775304041
UPF3B	6.77581440550615
CXCR6	3.59410359485314
C16orf3	3.11319338612044
HLA-DOB	3.74536709842543
HPSE	5.99526745289538
GSCL	3.04388821405574
POLD1	5.22793537407034
DMWD	5.95236294266273
CALD1	6.95851085545644
LCAT	3.44644449600652
SCRT1	3.08028275588393
ST6GAL1	4.83282532309974
POMC	3.40055192786128
UNC84B	5.08253061721741
NSMAF	6.08025282362804
ADSS	7.27014701549366
SKIL	3.17872228702331
HMGCS1	5.82087427441067
PYGO1	3.26708398194491
POLR3F	5.14116557343834
ZNF277P	5.95393824675732
CNNM3	4.95793655204027
WRNIP1	3.19009096132347
ALAS2	4.00041665379194
MRPL23	6.896874769518
ST3GAL5	4.59084159925545
ZBTB7B	3.81269633574451
DHRS1	6.19664249549657
NFKBIA	9.31291050685827
CNOT3	4.36961944308521
GAK	5.43203450665619
SFT2D2	4.31424951584977
HOXA6	3.30220883279449
PSMA6	10.5894919413929
CRTC1	4.21131500569403
LY6D	3.70821499299034
CPT1A	3.20858207087871
ALMS1	4.85966084471366
LMO1	4.02052425163239
EIF3I	8.28558523207269
DCN	7.43299128104197
PRB4	4.52792234348789
MCM3APAS	3.99248329857081
SUCLG2	6.75336917953293
FOXF2	3.40645779295172
MLH1	7.3014973113703
S100A12	3.84325392027424
ABHD14A	7.29309412013865
DEXI	5.7644916891637
ACTN1	8.56977855804588
AMPD2	6.58316083250911
IFNAR2	6.53297069369366
CYB5A	6.47425020151449
TLOC1	7.83070116971974
NRBF2	5.46195898694186
MKS1	4.47874802205339
P2RY11	3.32233859346516
CX3CR1	4.73237199306607
PDE1B	3.50687037023589
KCTD3	3.93307557860935
ITGAE	6.05869995478828
SLC30A3	4.37829525285451
KISS1	3.32441543272369
PLP1	2.99173081047313
C14orf2	9.62060186923237
IFRD2	7.01788613516238
ANKRD7	3.51023900070617
XAB1	8.10665286967103
NARS2	8.8173229177087
TMLHE	3.42793210254461
SERPINB3	2.84118261308879
FAM127B	5.33586326673738
ZNF391	3.12551957418025
ABCA5	5.01186227290833
DNAJB14	5.23999017204948
TSFM	6.8415326763326
WRB	7.04967325927612
ABCC8	3.3290485996389
MAP1S	4.98986332906967
BPI	3.33216811269291
TTC4	5.09569029540192
BNC2	7.63330757045798
HIST1H4A	3.70190130631862
NDUFS3	7.93786955581866
WDR3	7.08246824645406
MAGED1	10.1311594143101
TTC33	5.10341780392825
CPN2	3.6211211298499
STMN2	3.01052725222538
PCOLCE2	3.51277553977491
ROR1	5.16043727238126
HSD17B14	4.20901614737529
SAMD4B	3.87903396903849
HEXA	7.31197428927535
USP39	6.34909599405038
HNRNPU	6.22272843630294
NRD1	7.67732672684882
ATXN2L	4.16670633177232
MAP2K3	5.1253727927026
FLT4	4.13969123459774
OMG	3.17198533400241
SCAP	6.47914129130606
ELA2	3.03518302986467
NARS	9.01109755600985
PRCC	6.07546299099789
ZNF675	3.31382660853265
VENTXP1	2.94453728048275
CALCOCO1	5.68724047057817
ZBTB32	3.68763560684425
RFC5	5.72914076851649
BRAF	4.6489226699662
PAX5	3.85638857729946
MGC14376	4.36069868860893
TNFSF5IP1	9.92317331271279
PEBP1	9.83339392583433
AAK1	3.69804563935223
FBXO2	4.64879916158476
RMND1	4.7661844314435
IGKV1-5	3.44293375408591
COL1A2	11.1259037209538
SERPINA5	3.89133028715565
GMEB1	5.04002561512438
AKT3	3.37549873010431
AANAT	3.11010347981200
CRB1	3.28365784273174
C19orf21	5.04253125187897
UBR4	7.24495374911605
LTBP3	6.93335829413789
AMHR2	3.64234415174481
CTTN	5.69627108619396
UTP15	3.10287981538426
C20orf39	7.48959087537738
MYBBP1A	4.80781517248446
HSBP1	9.39079386781838
PROCR	4.45661059828258
PHF11	7.80794062519682
PASK	4.02440654117866
RFXDC2	4.9747112857836
KIAA0467	4.29327672163369
NDEL1	5.75715731347493
USP8	6.21888615503115
BAIAP2	4.27430691109377
SI	3.06128284640249
ARSJ	3.63546273235323
GULP1	4.93466469465309
KCNE4	3.69914879461301
KCNS3	3.78472110105299
BAAT	3.55960908456064
DKFZp434K191	3.20174957842025
MBD1	4.63832001244921
ITGAL	3.44892716786662
WDR73	5.40223310435035
ARFGAP1	4.83562716599999
ZBTB40	4.50584292397106
CH25H	3.02642280459005
LOC81691	3.61922973290062
CYP4B1	6.57077305942564
ALPL	3.15973493726443
FOLR3	4.72229797199899
CHST3	3.77516385814768
TRIM62	4.12409227544098
MAP3K9	3.53658113422703
ABLIM1	6.81977281920843
BTAF1	6.77663101736675
MAST3	4.48098589324806
RBM35B	5.69130221781964
ANKRD25	5.31956725024315
RYBP	7.55825790722148
UQCRC2	8.87500488509162
TTC26	4.14819105363317
ZNF22	5.99382552755248
MAEA	7.52524753755319
RNPEPL1	3.48337641863972
HYAL1	3.57002047053171
PSD3	3.20425709656769
AGR2	3.40073966155164
HDLBP	6.93875150989598
GNB3	4.11928596682799
HECW1	3.41225286524603
ACTR2	8.23974127489981
HMGB1	10.8150335739514
EDG1	3.68082757240975
HOPX	5.7055938956889
ZNF304	5.41365568806827
OR12D3	3.22557741225652
METTL1	5.64851667594131
PSPH	5.4151244768826
SOAT2	3.70895851004258
RAP1GDS1	7.05087593629283
CLCA3	2.83069672159282
DARS2	5.19054857020597
CDC25A	4.94083170734592
RCN3	4.982484122446
CREBL1	4.1094010726071
PTGER3	3.36328819572606
USP29	3.82260369929980
ARHGEF10L	4.01087704024367
ADAM30	3.2192519931165
ATOX1	7.42900746901502
KIF26B	3.53227946216823
C17orf70	4.82634821588314
STT3A	6.54211934684194
ZNF225	2.94096707352282
DNASE1	3.51531917824552
C1orf106	6.30996269137963
PTN	8.91237068606272
RAB6IP1	7.31327139773285
HECA	6.23085045180664
RAE1	7.8607528259695
TNIK	3.39225898025235
RNF122	3.93642416487544
ACTN3	3.37491171925172
SLC22A18AS	4.72451666338691
CCNA1	8.74325013165274
ELP4	5.30605028255921
FAM65A	5.71869664406603
IL26	3.38038073650417
RYK	6.07703832669057
QARS	9.7212809213532
RPL10A	11.9325130450161
LRP3	6.38723969371035
OR2S2	3.08258730080669
BID	4.56048456094565
IRS4	3.70268887295324
MACF1	6.88907499648979
CXCL14	3.20864740647589
SEC24D	4.56638531041756
LOC374395	3.89961608596285
TGFB2	3.77427401717568
CHRNE	4.93401123719674
MDFIC	3.90350255223433
HSPB8	4.21979496455701
PRDM14	3.6911043125164
MNAT1	5.11030933969278
ADD3	8.92485698343714
MBNL2	4.85568831802077
KLK6	9.07096013184055
ATP6V0D1	8.20416946745454
MTA2	3.2593500504752
TMEM111	8.45076082833488
KIAA1279	6.6422417868834
LZTR1	4.71812854975088
RAP1A	7.29713947722027
AXIN1	5.08896902742754
POLR1C	6.5281402498582
TRIO	4.48490891902753
NUBP2	5.65957928477614
ID3	4.94929837235891
TM9SF1	6.8340608071999
POU4F2	2.90935440077138
ZNF473	4.13459113995755
IQCK	5.78442457617968
MTM1	5.12398101647879
GPR107	5.37102322749414
CAPN3	3.26875000525722
FLJ14154	5.8078604624666
RECQL	5.83957249581381
AP1G1	6.50220660472743
CTNNBL1	6.75467397308616
ENPP4	4.17971490023091
PADI3	3.39969254877727
ECHDC1	5.45719974721939
RNF170	5.20845883304246
SMARCC1	7.77325583729767
C16orf7	3.93985420342582
CG018	4.21974696797107
GNAI3	7.34290898298983
KCNE1	3.61178770237287
POLG2	5.8366844244928
CD4	4.7418740810086
EBI2	3.42633744953715
IRF1	8.4853414229718
TPD52L2	6.96858778748866
PTPRE	4.22847567503974
PTK2B	3.50084443187691
SDHB	7.68083347301986
SOX4	6.614324102152
TSPAN3	8.79355439445266
RHOF	5.77184809336464
SH2D1A	3.32677823649788
PTPLAD1	5.49433509280168
DUSP22	4.67934704423553
USP20	4.93100391423548
CALB1	3.30526354743908
DERA	7.65642617264696
TMEM118	5.9038332215796
MCRS1	5.64360576130116
C18orf8	5.247997753069
FLJ10241	5.19538452380153
GINS3	5.47548222940271
C19orf53	10.1796737511113
TPP2	6.69501913215395
GJA12	3.81821986758234
PKD1	3.90928673075041
ST6GALNAC5	6.85184929116163
JAM3	4.49248915431794
CHSY1	5.67555545433374
LAPTM4A	10.5706427916623
TRPM8	3.31411506219547
MYOM1	4.00192354692471
PHKG2	5.41556306850798
EXT2	5.52266581268491
MOBKL1B	9.27659840478838
DIAPH2	4.70537294416831
DOLK	4.37532213483621
TUBAL3	3.82593284292429
CRYZL1	5.29614128175496
CLN8	3.4763362104964
PTPN12	5.18581943263526
ABL2	3.23683755700428
ACVRL1	3.37399658272526
C14orf156	9.01676170951743
CRY2	4.14015231267867
PTPRZ1	3.04058488034984
LAMP1	7.67234991043221
PNPLA4	5.38295708051937
FCGR2B	3.92812562037565
DIP2C	4.45971564347741
RXRA	4.36107928993766
MAP3K5	3.93539843524946
PDLIM7	4.13181253996384
ALKBH1	6.50942781521957
ARL14	3.03063413624624
SNIP1	4.32397777206799
CLDN11	3.62104520398464
TIMP3	7.0876727662102
CIB2	3.92111270997184
HRK	3.48864297602636
MXRA8	4.55024478388664
RGS3	4.30335908088907
SPAG16	6.17407839836367
C4orf31	3.39114838447662
FAM5B	3.45155700118288
ABHD4	5.66844691386955
ARHGEF12	4.91127256443441
CCR9	3.59427402545475
NFATC1	3.46961014685679
RAC2	4.30443362943676
GLUD2	3.35948054495295
SEPT10	6.16109942911755
UAP1L1	3.37873923095158
RPP40	5.94614274967075
SLC18A3	3.22162974698163
YOD1	3.38677767287141
RALY	6.40161391032794
TBX5	3.32270730979206
NAPG	3.85571825464568
C14orf45	4.84024584582838
RHD	3.50742144627948
HMOX2	4.98149385722171
DBNDD2	7.50797981016174
YIPF4	4.37911126826829
ZBTB22	4.79984739564353
THAP10	5.11683492379268
ANKRD10	5.70010058141373
PLCG1	4.79468516294726
TAGLN2	7.55058440260888
SLC16A7	3.05295753018555
HTR2C	3.10260642112015
TSGA14	3.61390769062165
MDH1	9.96489165801719
ITGB4	3.9205524877248
DCBLD2	3.78281778959568
C5orf28	5.7665167769588
YTHDF3	6.52176719569579
FMO4	3.65230877631662
THYN1	7.0211792568345
OTOR	3.15316481554584
PGRMC2	6.46840466522051
DRD5	3.20280597756677
TMEM30B	6.17787783845751
PAQR6	3.96045477902645
UBE2I	6.28990251383674
TBC1D5	6.17942956539983
C8orf70	5.67139874621028
HRH4	3.10000490349287
ANGPTL3	3.07895163447765
MYO6	4.38184444574784
GLRX2	6.35920115551884
ATP11A	3.58557119088035
MUC16	4.85081491645247
SLC25A5	11.0332090655153
MYO1C	5.3715098625102
RBM23	7.51508741248578
FAM89B	6.13246835107177
FAS	4.93702299397215
KIFAP3	6.39767241361818
NGFB	3.81729295446616
C1orf63	7.10055182479837
PERLD1	4.16700736766223
GLRA2	3.75020452972927
BTN3A2	5.97346282550715
C17orf59	3.78421068101232
HSPBAP1	4.81347766265217
CSTF3	7.42831761423326
PRKCI	6.57305853104862
OSMR	3.99678955603207
SOD3	3.45566209192579
ZNF574	4.94570235232683
CYSLTR2	3.67892341934706
RPL12	12.526618989126
WIZ	5.55513265345725
ALDH4A1	4.25330174294428
CRYAB	5.99568832171427
RNF17	3.49062958992729
NEIL3	4.93925690734589
COPA	6.72241180201277
KIF11	5.97745532422135
SLC26A3	3.10189650730706
SKP2	5.51458416247929
ZNF175	4.88353172186077
PARVA	5.22101900228987
JAKMIP2	3.26778753441723
C8orf4	3.12109712796504
PTHLH	3.16182170102117
RNF34	7.40163656368882
PKLR	3.22947660570071
PCDHB17	3.14075785860159
CD36	3.51243485929199
CCT2	9.87433706046608
PRKG2	4.0292408814253
ARF4	9.32851072189395
SIKE	3.83566311106042
ANAPC13	8.75878742990496
MBTPS1	6.40522146379758
SLCO3A1	4.63015267661254
ZNF692	5.08142102204113
GPSN2	8.5632094251353
NCF2	3.1969829605954
SH3GLB1	6.40397432579171
SLC12A6	3.38731148896029
MRPL48	7.35013068188452
HMGN3	9.7206102121555
SUPT5H	4.98344039391575
XRCC6	9.27321921384865
SOS2	4.1852178396826
PAX9	3.29061611957936
CCDC99	5.30580793483233
NNAT	4.24402260841317
USP16	6.56153291689541
C20orf42	4.91726690122683
LARS	6.83881392811082
SCML2	4.51819305885349
BCL9	6.43976000706324
ABO	3.32720408187918
TRAF3	3.67093821402394
LETM1	4.1135627068242
PLXNB1	5.48884667498326
NIPSNAP1	7.10235284047047
USP10	7.12850981164783
F9	3.01134499874030
CNGB3	3.88174150868439
LIPE	3.68459818062821
C12orf52	5.12926116024137
PI4K2A	4.36264443130147
KIAA0515	6.25487291571576
MED8	6.07500215302866
TEX261	5.57316153147734
STAT4	2.88540248505138
LY86	3.8955278566404
WDR32	5.19738679296769
FLJ13611	5.03679707577281
SNRPA	7.51554753819841
ZMYND8	7.5836860542507
GATAD2A	8.35962464263241
PDXK	5.49334718032477
PTGES3	10.8910890128395
C7orf42	7.98608046502246
TAP1	6.70652953236644
CYP11B2	3.62219451085738
ETS2	4.8110912428518
C6orf166	3.88594795074969
PRMT2	5.49159685764418
PRDX1	10.4746838082042
FGB	3.65285963054952
INTS8	7.61347654547672
COX17	6.82371659967046
C16orf33	7.31842006516363
EPHA5	3.34077958168483
PIWIL1	3.44249264899855
FOLR1	11.0540098752185
FREQ	4.83287244165494
KIAA0082	6.21883133042735
TSGA10	3.47722600908558
TMCC2	4.31813467822497
TCF12	7.10880853417707
FAM130A2	4.12098152591189
MYOT	3.09329682106025
HAL	4.33160802724371
POU4F1	3.36765749898154
SNRPF	8.44303648209223
BCL2L2	5.35563943131436
CUGBP2	3.72085524288946
EMG1	6.95697907806999
PRRG4	5.18306165987208
HIRA	5.77707768880742
MERTK	3.81766027843657
BAG1	5.42289796849435
MYNN	5.56836926041554
CORO2B	5.67037876778378
ALOX15	3.08587357491051
TBXA2R	3.84855169233875
RNF144A	4.79026953833707
MARCH5	6.51899081083304
CST1	3.38170532254808
NUPR1	7.79328071864006
DULLARD	5.4874102412153
DCLRE1B	4.756313107024
ITGA8	3.55804975967696
CCL7	3.86431954387891
TP73	3.57960102382298
PRKCD	7.26909613782924
NDUFB4	10.2502739820429
DSC2	7.6242722723437
RBMS2	4.40287817879098
GRIK4	3.20458815818848
TMPRSS6	3.79729936609871
GLB1L	4.00550411080609
COL4A3	3.23413943011167
PUS1	6.37250947549761
MYO10	7.36459623583415
PEX1	4.55039640087829
OLFM1	3.47492970418466
RBM19	3.94626190970546
RET	4.40038319422778
TAPBP	6.81160321690506
RUNX1	3.54075203639477
IL1RL1	3.60351440425409
ALX3	3.33848477458554
MID1	6.96908538972566
C14orf138	5.75311777305653
GPR64	9.00634388635318
SNX10	4.55634607315875
