Hybridization REF	FEAST_p_TCGA_B20_21_Expression_HT_HG-U133A_96-HTA_E08_516348
Composite Element REF	Signal
TBL1XR1	4.41369881036115
FAIM	5.7090970680985
SP140	3.35421547797231
G6PD	4.34809880104082
NUDC	6.8265724404114
GABRP	3.52331104893988
SCARA3	7.14476185166985
TACSTD2	5.60758079752302
EIF3J	6.89129273558027
PPP2R2A	8.59340046971242
CPA3	3.38688316290919
PVALB	3.47264436323878
BCAT2	6.55491094288474
MFN1	5.19188589729183
F10	3.36674388326223
FAM134C	6.2974171521151
SNX11	5.23609129282805
COMP	3.38665112726352
GPR177	7.03490741151485
TAL1	3.17644725835726
ACSL1	4.37430204655373
ABCC5	4.96324606577493
HCFC2	3.99388943264169
TCAP	3.36829676585347
ABL1	7.58582651209503
RBBP7	9.8897127368749
PTPRG	4.45265110046062
NCOR1	6.2594131269655
MOCOS	3.67291528118143
C14orf93	4.61491997055241
PRDM10	4.27858727703834
TNRC15	5.88750567388265
SPINK4	3.54891301735202
TXNRD1	7.7507372404808
UBE2H	7.19861949244754
BRDT	2.7813075799508
SLC16A4	3.21258603313054
VIP	2.95430823901146
CALCR	3.35002638292080
CCNE2	3.41402321910169
SLC6A8	4.59164412342728
LILRA1	3.76474537288029
MC2R	3.49967998364958
MBTD1	5.27987181827801
USP33	5.72995124946002
PPP1CB	7.49514236059608
C15orf39	4.74183860108119
ABHD8	3.85086841212323
MAP3K12	6.05719570300693
PAAF1	4.41772171363621
ARF5	7.6598317457414
CCT3	8.72755894717138
SLC3A2	5.75723657877406
PIWIL2	3.61540064181725
RAD50	5.93818355629931
IER5	6.21106987746782
SYNE1	3.25065102904974
MBTPS2	3.90553427634161
MVK	4.29233708098551
TSPYL1	8.27518403948126
NCL	9.03353592276464
PSMD10	7.47383045801699
MOBP	3.32393380634623
GUF1	3.65967443911582
WDR44	4.71435851730776
HRH1	4.66850750945328
HIST1H3C	3.47170795564158
C5orf30	6.41039713285974
RASGRP3	3.13245360291434
RNPEP	7.09520319192733
PRKRIP1	5.95271992187435
MED21	6.04384817440892
GRPR	4.00155526041937
SYT11	5.22981689011896
NTSR2	3.48058794976447
Gcom1	5.83801830615591
SPTBN2	3.57627927394024
LRMP	3.64495953865045
HTRA1	9.73621114982203
RNF111	7.17481964683658
SLC26A2	6.61618266750025
WISP1	3.38274802395799
ATP2B4	7.51425787698158
FLJ10769	7.44558311266235
PTH	2.9367560897554
KIAA0895	4.57488809215452
CHST12	5.20475664505296
RAB22A	6.37632666300533
TARDBP	7.23227350234868
RANBP5	7.11221963063773
P2RY10	2.92947622700613
STAU1	8.72210604593397
NME5	4.98255210042515
DDX21	8.91537447761862
CHMP1A	5.95105459703125
BARX1	3.18801633613772
HDAC11	4.89435428956519
NOLA2	7.44933860013249
MTO1	4.5848633206501
DHX29	6.03554887300721
HADHB	8.96527770269858
ADAR	9.77136564297496
SF4	6.07018368750297
PLXNB2	5.44106870317801
P2RX1	3.43304784186652
SLC15A3	3.63449822676077
GAS2	3.33229925522572
EN2	3.32829869257077
NUMB	5.32851305020838
C14orf172	5.34446550564954
TNIP1	6.53299684318335
INHBE	3.478924494375
TM9SF2	8.67745254865076
PSKH1	4.77311012307925
NSFL1C	6.04965980009795
RHOG	6.07855526695683
HBB	4.61079180402172
MED15	4.93577168386407
HEY1	4.23893632517273
KNG1	3.40027386514518
CASR	3.51303129864441
ITGAX	3.69145739152499
CANT1	5.74261258524849
C6orf66	5.07596447270129
UNC50	6.86010679427117
C21orf33	6.89361732805621
IRF2	5.14236574471869
HEATR6	5.05256092014615
GNG7	4.57060828320853
RUNX2	3.55395745670171
PGR	3.28667295481649
SOX1	3.33934250961091
CROCCL1	6.06267745936994
BRE	6.89561105866189
SRPX	3.39519560324698
MBNL3	3.72659393004673
ODC1	9.84693907394704
SDC3	5.43736183443803
NR2F6	5.30160741086754
ADORA2B	3.65273306756271
ZRSR1	3.39286543558123
ZFYVE16	6.00815314568654
RPUSD2	5.64506281063427
SYNJ2BP	6.14392374466641
POLE	4.45543433751036
E2F2	3.26506515158469
C14orf173	5.50650420092298
THRA	4.69470613320079
MAPK11	3.7539652785424
TBC1D22A	4.7580988543919
PTGES2	5.47654919419821
HIP1R	4.68790936212838
ENO3	4.05646556328932
COL4A6	4.15415862634349
TOMM70A	7.31435947634476
IRGC	3.78069013915311
NAB1	5.28199580156771
DET1	7.68989413513534
TRPM3	3.34281297520327
ZNF532	8.3120432798843
RAP2A	7.018119678736
PLG	3.30764567255873
FECH	4.49905073948196
CRIP1	9.77031092362201
AZIN1	7.55203123111374
SLC7A7	3.91609166173466
CA8	4.63911102937511
IL10RA	3.21428339429232
CDC42EP4	5.32857550241663
C16orf58	5.80022353337829
ARG2	3.79862614886730
NOL7	7.40468631003232
JARID1A	6.26083671498159
PANK2	5.8067445002163
ASH2L	7.9588002220008
ICAM3	4.81321654959626
TMEM16C	2.84162836022128
MDS1	3.40549325108728
CABYR	4.80799809206004
SLC1A3	7.52121941625268
RNF139	8.99832675675238
ADAM8	3.71863090917754
SFTPC	3.66637311982433
BCL7B	6.2658140330341
MAN2B2	5.41054464421056
PCDHGA11	3.17948833775254
RGS12	3.60283125306835
EIF1AY	3.42273439442052
NUDT13	4.0228813200348
ARL6IP4	7.03380558725847
RPL35A	11.6801815778851
CCDC21	4.15948180964
RAB40C	3.74664819150828
EMR3	3.23900875261106
PRRG3	3.50842733712089
LRCH1	3.21669938802368
SAA4	3.45830209484807
RAPGEF5	4.40195692744641
ZCCHC2	5.04431740263327
CLIP3	4.66388227566106
MAP4K2	3.64251999519693
C20orf30	7.90360377433657
SULF1	6.57765862897854
C11orf48	6.8400756163475
PRDM5	3.19759301589694
ELOVL1	5.80556784956496
PPP4R2	6.7465304149409
KCNV1	3.13375682066399
ACP1	8.30393455777752
SIGLEC5	3.30004164547834
ZMYM2	5.79122957435427
C19orf61	4.50300353470121
DAGLA	3.74397899808881
GPR32	3.78959075529454
EDG7	3.61808568040167
NEUROD6	4.48980068668112
NEURL	3.81807413775602
SLC2A4RG	7.48048995674762
LPL	5.23583675649928
CA5B	3.74640945075549
MPHOSPH9	4.07006491576078
CLEC2D	3.43676897376894
HMG2L1	6.76181719930642
GRRP1	3.65770049822374
HCN4	3.84247503481427
CD8B	3.44195354834446
HIST1H3D	5.55794252043285
TGM4	3.43426094524126
SLC6A12	3.72581494154404
CD84	3.5941830025248
TBC1D15	5.59082766815184
RASA1	7.30271366063688
PHKG1	3.91838039976388
MAGEA11	3.36164197273344
NONO	8.29876152383499
IMPA1	7.64600093824739
SH3BP1	3.49135965870121
RARRES1	3.30547411835582
NPM3	5.11215996237238
CLEC5A	3.47280249946858
B3GNTL1	5.06627251744899
ITCH	4.95624409068701
MGAT3	4.1667463203098
ARPC5L	7.20973089104343
KLHL26	5.35177135227432
MBP	4.06897323228814
SIM2	3.17663549756563
RPP25	3.9121828954901
SLC2A2	2.95875624556581
EXO1	4.28075831211810
SOSTDC1	5.21140442998696
HRC	3.2008881311547
TRIM48	3.01770912641178
KIRREL	4.98414566207569
PIK3R1	6.36908556410003
HOXC11	3.78921462133183
MAF	5.11442181051437
DOK5	10.4543215112047
HELZ	5.81948506930445
ZMIZ2	5.42419705010316
SLC46A3	4.04888510421074
ADRB3	3.9803403467727
PTRH2	7.00220176076555
DMD	4.34095380256197
STAMBP	7.18013118436129
KRTAP2-4	3.75340162246930
ADCY2	3.43027655831294
MS4A12	3.33533773875729
TCF20	4.67031846688349
KLHL20	4.35043989141608
SRM	6.90569135530479
OTC	3.35596224424026
ABCB11	3.01267534227827
KCNC2	3.64247262093757
CDH19	2.99659002883128
SSH3	5.48225786120266
ZNF135	3.94609686820161
FLJ12529	7.14401308708795
PER1	5.02500434654912
KLC2	3.53029237891728
HDAC1	8.23200028006933
FAM128A	8.2807849268324
FNDC3B	6.62615685143433
MTCP1	5.59961051820288
GPR63	3.73091775467216
FLJ21986	3.64247284128656
LMCD1	7.28607700914637
MICAL1	3.79331515423885
BLZF1	3.84336568934548
IQCA	4.17299998222414
PCDHGC3	3.48677132593280
ATRNL1	3.01745070900168
CAV2	6.11422543457772
SAC	3.0567361019832
DUS1L	6.23650958115397
NEK9	4.40655770188874
WARS2	5.3455809401579
DDO	3.51403834524985
MARCO	3.78460918754577
DCHS1	3.90954704607519
TOMM40	5.28032136422209
RP6-213H19.1	4.08204863553078
TUBGCP5	4.17170319941785
IGSF6	3.30249153025867
TPPP	3.47807661293404
SEPT11	4.64992537277019
ADNP	8.80899117038268
UST	3.69986502288472
C13orf34	4.2781306663129
GSTM5	3.34031615766976
BTD	4.55378465625653
PDCD1LG2	2.76392433306959
SNRPB2	7.66524688334033
APOA4	3.38142201884876
APBA3	4.24398238190481
CUTL1	6.58462743961188
PMS1	6.20778336824544
EIF3E	11.4715157141941
IL9	3.42958079790991
HOXA11	3.47255016727844
NARG1	7.09376297313433
RPL31	9.3763505118827
RAB28	3.75468763173936
LY9	3.32236293907486
TFCP2	5.73256235134866
ATP2B3	3.11397595410457
KDELR2	7.88650604839164
TLE4	3.52315524201676
FLJ43806	3.2675619606253
TLK2	5.1986421215722
PKP3	4.86727845687735
CIR	4.90031672707341
RPN2	10.1672213483652
SH3GL2	3.3362128766601
CTSO	5.09352636981193
SFMBT1	5.07299204091044
WDR57	5.79632751736181
SDF2L1	5.5934030913988
IGFBP3	6.44366268638169
FER1L3	7.36429298518755
DEK	9.01893092760892
C20orf43	7.52395814967818
ARHGAP24	3.53443837290776
ALB	2.95932580033558
SORBS3	5.06017278285482
C4BPA	3.90579921669305
UPF2	7.16348798946944
AGBL2	3.20472978398381
C1QA	3.69122031089816
DOPEY1	4.34512677345447
TERF1	7.77003179392575
KIF22	4.44619028802528
DNTT	3.34459133645119
C10orf6	4.06861872050497
C11orf41	3.10360669279194
NINJ1	5.04148102535665
SEC61A2	4.32365047008884
HNRPF	6.80431647658474
COL11A1	6.60028872955965
HIST1H1D	4.8419115358306
UCP3	3.53214079553341
MYL6B	8.71397975542475
UBAP2	7.59941188500589
TREM1	3.80803807192917
CKMT2	6.1217349076266
HLA-C	7.818457549241
SLC13A3	4.29960896287668
PLA2G12A	5.57259245178647
SPRED2	4.58693757277546
SCN10A	3.6631466511738
TIMP4	3.72898025712151
PITPNC1	8.47429947312506
SLIT2	5.74395024483465
RSF1	5.35459591019793
POU3F3	3.23322893411854
LIN7C	5.28308750498089
NKX2-2	3.41243481833307
DPPA4	2.77341169899284
ZNF804A	3.64016559615943
CCIN	3.51121010811733
SLC25A31	2.8572874893083
KCNMB4	3.46897137450259
FUT2	3.61110789552347
RABL5	4.34456113264191
FZD4	6.68356832756502
GALNS	4.79836915712271
PNMA3	3.94900183748137
STX6	5.05686953362237
HIST1H1C	9.22981381031821
CIDEB	4.21958110901401
CASP4	6.39516382499791
PDK3	3.96514063430612
WIT1	5.26426347211201
TPR	6.9880493540307
MTX2	6.8657607347266
HIST1H2BH	6.72131868381794
BRD3	7.04033537851218
HIST1H2BO	3.99681747902011
SERPINA3	3.63362641644343
UBXD6	5.65376340721845
HOXB7	5.84081911782186
C7orf23	7.75006526259422
KIAA0143	8.40736670938546
KCNJ16	3.33598480871019
STAB2	3.47672383467661
TNPO2	4.44431023289183
CENTG1	3.40460472061254
IRF9	8.2644751015054
MCPH1	3.24169605126773
FABP2	3.45700180397659
C9orf3	7.79754784122895
FBXL4	4.2003195844444
LBH	7.3709242848879
MYO1D	5.2057659602543
PTDSS2	5.08667012744988
BMP2K	3.41344044465741
NFU1	6.99413923983531
UGT8	5.21788036107037
SLC25A23	4.00416353374612
MAPK4	4.04244758919858
HINT1	10.2994864134193
GLP2R	3.41908038685181
WNT7B	3.46332205681939
SETD4	5.28888282636105
CHCHD2	10.8589643532366
DYNLT3	6.07262265215308
FKBP11	6.37852493200363
NDP	2.96364718987810
RHOBTB1	4.42645940993200
FLII	5.69247652221136
SLC4A4	3.74846395196529
RPL38	9.80971210592693
HTF9C	4.52422030495873
RPS16	11.9879237974136
AP2A2	5.3451139112127
CHPF	4.80204386662811
CSNK2A1	5.87636509033377
MAP7D1	5.00041080805847
FKBP6	3.68513770095426
ZNF214	3.99868080606709
DDX56	7.28252047657778
TWIST1	2.96094247135899
EPO	3.61734291601582
MRPS18B	8.48496974772993
ZNF682	3.13230768216782
AOX1	3.39375899795875
RPL14	10.2055160094448
CYR61	6.65224618334353
JRKL	6.16199940720435
DTNA	3.62588884324555
MAFF	5.28002791469193
LOC51136	3.10537816268422
TMOD3	3.81940232936559
LY96	3.02288165858777
EEA1	3.80468613439051
KLK3	3.36059180219828
IL1R1	4.69300555175376
HRSP12	6.21553240728049
KTN1	8.84046696045564
LOH11CR2A	3.52879758618147
ARL5A	7.0747297927431
MAB21L1	3.47876455953724
C20orf59	4.03472358072682
ADAM2	3.1323822134254
PHKB	5.5352046459788
CCT6A	7.89088869297447
TBC1D8B	3.39064104335135
FAM13A1	6.41750733358127
EHHADH	3.31152493839105
LAPTM4B	10.6658463730419
TMEM147	9.24188905635207
ITGB5	6.38898885005607
YIPF3	5.53406321962724
FKBP2	8.09900502095807
XPO7	6.10941637715707
GPR75	3.14515443986626
NR1D1	5.06979031082237
TRIM5	4.79970127998927
TMEM110	4.52206100827545
APOC1	4.92794773393081
RNASE4	4.91130868511472
PARD6B	2.98634647232721
ARID1A	6.4437303371077
NEK2	4.24706654678676
RRAGB	3.81318356456273
PCDHGA3	3.64497658618596
HIST2H2BE	8.54800508067791
RCN2	8.46205075565745
STARD7	8.68184555327949
SHMT2	7.88215166663946
MLYCD	4.53595260121616
KIAA1751	3.15889331644951
NDUFA5	8.67857037519576
THAP9	3.43546667077037
FLVCR2	3.42686130715726
RP11-217H1.1	6.38644457888394
AP1S1	5.69922209646401
NCLN	4.40908102653679
SDHA	7.62603917912572
SMAD6	4.59992055833656
SAV1	6.86555375182358
SAT1	5.18807430684254
ADAMTS7	3.38532041107795
RPP38	7.0237367590861
RCBTB2	6.69338305297328
VEGFB	4.97938559397248
COLQ	3.58962863257131
RBMS1	7.43717994980775
NRXN2	3.33922600832434
WBSCR16	6.55938654372897
DRG2	4.67216244759652
KLRB1	3.4812834472566
DNASE2B	3.40534885829084
SAFB	4.68998283353537
MAPK8IP1	4.1851243570232
RFX2	3.76750547421268
MLLT4	3.7838500230933
ANKZF1	5.73820299447591
DUSP8	3.55233841323963
C19orf50	4.90985509691479
MEF2C	3.77282932006243
SENP5	4.16680024945554
NFKBIL2	3.40471125364733
LBR	4.04441963510429
CBFA2T3	3.41910636907627
AFF3	3.28904963382736
IL2RG	3.77100286781252
CCDC51	8.11010188635471
COG7	5.40970673455856
MYB	4.03813984269920
KLF3	5.05303992252245
PLXNA3	4.360964932603
KCTD14	5.97077813092091
FZR1	3.73109690784249
XRCC2	5.19158805089907
SLC44A4	3.80343409460062
ESPL1	4.96098381909743
MMS19	7.46806490576348
GMPR2	6.84332590975087
ST8SIA5	3.26485861856526
TBC1D19	4.5761417734513
CHPT1	5.6756790620169
ERBB4	5.7921128951475
TSPAN32	3.93661295988572
MAP4	6.0181261324943
ACTR3	8.5739189540677
UGCG	6.01691605768502
GPHN	4.77829925603891
ZAP70	3.32485296064949
SLC6A2	3.88660977232609
LPP	5.78814588576119
PTPRCAP	3.98976815511786
IL12RB1	3.84606679237802
HIVEP1	5.47125782237196
ATRX	5.24219530984268
EIF4EBP2	7.9549590459573
DFFB	4.66196115383383
DMRT1	3.22219585634523
CHST8	3.972179270043
HSPB6	3.4299914009586
C14orf109	6.75202154117106
IER2	9.25070769324153
NMB	6.24138969176554
COX5A	10.5222958476213
EIF6	8.17376389276271
AIFM1	6.11858120549483
WWC2	4.54956354395716
GSTA1	3.18175175654211
POLR2L	8.7735723728614
MRPL4	4.68609952145754
SEMG1	2.8116233040662
MPPED2	3.35087404895579
FLJ21062	5.77905192531413
TRAF3IP2	5.86968222509268
EPB41L4A	4.1397822444152
LILRA4	3.39590644224271
LAMA2	3.42133023034189
TAF4B	5.72174850122251
RLBP1	2.95848474766915
SLTM	7.51016365069424
CD300C	3.70249231223087
FLJ10404	5.4480373877129
RTDR1	4.09386869068644
MALT1	4.51530654400009
ARVCF	4.91739621020168
RENBP	3.57417149394462
ATXN7L1	3.2768272547341
NID1	3.83394214011060
TUBGCP3	4.86726563508773
ZNF783	5.57978376244171
ITIH5	2.88253269640872
ZNF85	4.75999746086642
MMP13	4.16941263148018
KIAA0329	5.12071106631995
C8A	3.63771162526135
MGC87042	3.79864572543074
HOXC13	3.20338818363572
CLGN	6.41093237185708
SLC25A37	4.81127217940302
SMARCC2	7.0675262699736
TFDP2	6.19489043356092
POLI	4.88731936027753
HCP5	2.76343213321573
UCN	3.60428649412539
ZNF764	4.31531723046764
USF2	5.24877740045994
C20orf24	9.70142724842639
FHL3	3.89460778467061
SPATA5L1	5.78589781362808
JMJD3	5.59271285348263
MMRN2	4.89416099274735
DSP	9.32172830600707
NDST1	4.74005597458419
ZNF248	6.00228246708703
PELP1	5.95440533738176
MBL2	3.60184036953795
ZNF230	4.44987608191773
RNF41	6.1297037332621
THOC5	5.06785085960046
MSN	7.84512045925099
SLC9A5	3.43340753719745
SERINC3	7.25184513187593
ZNF434	4.69914953612437
MUSK	2.91661717589268
SMARCD1	5.21087849993906
C11orf75	8.18693756556012
ZFP106	7.28207854601427
GTF2E1	5.54683536286328
RY1	6.27969728758888
ATAD2B	4.4552646270614
DDOST	9.25103289109696
ARHGAP17	6.2219773429255
GPNMB	5.16972716961207
TTF2	4.41629371542074
SFPQ	7.34756798036418
GFRA4	3.43129342436103
TIGD6	3.66400569353149
SLC39A14	7.86468935045855
AKR1B10	3.20372287936707
NGRN	9.20143356973124
RGS16	3.63017356690337
URB1	5.75000370264501
GPR137B	4.20426485902637
MECP2	5.03771249813829
PSMA1	9.3901466469816
TOP3B	3.75139981310148
NFATC4	4.07902555457927
RAB7L1	4.79478390565756
CSN3	3.66859915543804
NOS1	3.66256624752255
CA14	6.49667448724796
BMPR1A	6.93775742187752
YBX2	4.74228136920619
PRL	3.34213029496687
SNRP70	6.78211268843354
C6orf130	5.94672497836627
KIAA1166	5.00137159736283
FUBP3	5.59286212517948
STAG2	7.55401473987456
ACACA	4.79449529225934
ABCG1	4.87916104674740
ATOH1	3.12035385543111
ODF1	3.61710533451627
TMEM127	5.67378642463346
CD55	4.95005034808053
PLN	3.2297799320761
RPS23	12.9112908534995
LYPLA1	8.24970894994807
PRDM9	3.73741611835939
SSX2	4.26841763984164
PLUNC	3.60606390932843
SYNGR3	3.88466484758662
EML1	4.53409469397409
LNPEP	3.12908660921645
SMAD3	4.99461162243699
NUP93	6.56277415117519
HISPPD1	4.84684833150905
HNRPUL2	4.39233183649083
YARS2	5.96161678630817
TBC1D12	4.76199853989884
ZCCHC4	3.78274131697945
FBXO22	4.02547957383232
C16orf24	5.6528736316499
ZNF669	5.56266726254589
PTGDR	3.01196785457079
DDX27	7.54505071715115
KIAA0409	4.94021447011748
ASB8	5.56229355584998
MEPE	3.57991884525597
PLP2	7.89614611788941
COQ7	4.97102583028822
CHMP5	7.407028737698
CACNB3	5.59690437279939
C10orf84	3.7986132954236
SPO11	3.65416519550288
NEDD4	3.84907288729916
THAP11	6.1749212645036
ZNF43	5.55582776559878
KRT13	3.17906077878785
NEK4	5.47636872252036
MRPL19	6.13163343083848
RBBP9	3.42872027191136
PRKAR2A	5.35454143436792
IHPK1	5.72355304551837
ATP6V0B	8.32507634260244
CACNA1E	3.42020812489217
CEACAM8	3.09753017790819
PEX14	5.45370481480498
BXDC5	7.26222376721618
ZBTB38	7.91825281705837
PAFAH1B1	5.75836525507692
PCTK2	4.24319577912941
LRRC16	5.71340591944821
OSTF1	4.50699551225453
KIAA0323	5.76202663145269
FYCO1	5.67727682524907
TXNDC13	5.5782965553656
PLTP	9.2880752618788
SLC25A1	5.13642012667399
EZH2	5.49976001862621
PLEKHB1	7.72510888306687
GRB7	5.59143548725583
ZFP37	3.95693105922109
MRPL33	8.492972673975
C9orf27	3.18408035839691
PELO	5.83293490998976
ARMC1	7.81461170323362
ZNF154	3.80630082393265
C3orf64	3.1307758792177
FLJ10357	5.11179378385784
PON1	3.19581943554184
SYT5	3.58542998847127
TMEM66	9.5282651107607
ATP4A	3.43387370849567
HBEGF	4.08920718763086
PI4KA	4.99929659148958
LEPRE1	4.6276998549254
POU2AF1	4.64189298661589
MRPL12	6.54955719877284
GNPDA1	7.91232380924562
RASAL1	6.02370376935778
ZC3H3	5.62984428739504
DDAH1	7.58375456230731
MGAT1	5.58669252572481
TIPARP	7.06764689193592
UGT2B15	3.50372967466968
DNASE1L3	3.2130699467292
CHEK1	4.42739162477585
ZNF8	4.10839795176097
TXNDC1	6.02405646660098
CKB	8.57580823417932
RTN3	8.57059948226273
IPO8	3.97251253639467
FZD2	3.42147483031997
PART1	4.25101497099027
PSMB6	7.9099132209744
MAP3K14	3.91292340694667
PCDHB8	3.41271003045977
PHC3	3.58085153796066
PPP1R8	5.65322088109028
NOVA2	3.5565804260014
TNFRSF11B	3.80394810315299
GOLPH3	7.84979373199961
LOC51233	3.77367448251991
GGTLA4	3.92631427537823
PDE6D	5.7441977094421
TTLL1	4.48311633204604
ZNF117	3.95103360261322
NKRF	7.01838748544687
CLK2	8.12729852565918
TNFSF15	4.62503656954672
DUSP2	4.2087518777517
HSD17B11	6.4077091394591
SECISBP2	5.30831847453973
PPAP2C	6.22539324555082
GABRR2	3.53129613972443
LOC51145	3.05989381354877
PIK3C3	5.51787683732121
DHDDS	5.27979702199661
CTSW	3.33050607806183
NEFM	3.58227052606396
TNNC2	3.51042313281338
ANKRD28	5.30017308711036
MRPL28	5.36099559839836
STMN3	3.50262339392617
SYN1	3.64239714942754
RAB14	5.57602444933413
PIGV	6.15002397047349
CDK2AP2	6.82625442305528
ZIM2	3.75106887138512
APBB1	4.69080431385668
SND1	8.1855443763875
C1orf123	7.4427807871325
B4GALT1	3.34033164376008
CHD3	5.26227166183014
RNASE2	3.58594556251035
BCAP31	8.46363686989882
SLC25A44	5.23964980278177
CXXC1	6.10871459225526
PIB5PA	3.76934442870336
CD40	3.91265840142382
FAT2	3.50601272221783
DYNC1LI2	5.01526020319426
GDI1	6.85233109791458
ZNF81	2.81152805904569
VSNL1	3.55689657829452
PIH1D1	6.66363475682057
KRTAP5-9	3.85358568886247
FLJ10081	3.77565699492567
CS	8.79364398768965
ZNF318	4.51920443023069
IGFBP7	10.7390940284658
ZNF609	4.87426453786588
SIRT4	3.54685761282392
SCN4A	3.6467690822761
ARHGAP4	3.74011816639035
EHMT2	6.50570944512902
UFD1L	7.34583767398674
EXOSC10	6.35684040823593
ECE2	3.37154442596707
ERMP1	6.1461435247907
OVGP1	3.57979768553105
GTPBP3	6.25027369285859
FAM82C	6.48154411081139
PACS2	5.5274672221253
C19orf36	3.69259602834690
UNC84A	8.2551523604908
ARL4C	5.88645404407881
SCD5	3.63510442663651
ATG4B	5.18619193758713
LASS6	7.25540293563609
LSG1	6.1642422182253
MAL	4.85351649388566
GPR22	3.48893282780055
WDR5B	7.06893748990547
GALR1	3.03531880541649
AQP4	3.1942052775271
C17orf60	3.07095996811233
HDAC7A	5.77656234818945
GRIN2C	3.34859444471295
ARMC8	4.99821845006268
SLC47A1	3.16775011371231
DMPK	3.88986514377522
CCRN4L	3.38354544178856
CBR4	4.70888454384053
KIFC1	4.81848865855016
LHX5	3.10569994190245
SMC1A	5.8670457613758
LPXN	4.53081839286778
TRPC7	3.00075222795585
SERPINA1	3.68026207470593
SMYD5	5.24980788631644
RPS13	12.2306928998119
CRHR2	3.37721357590067
TUSC2	6.0940527109943
PRKAA1	4.08519769132638
FADS2	4.59681977010638
ENAH	7.61127891865865
PRO1768	3.44668578806217
KIR3DL2	3.19763995561604
APBA2BP	4.55020144504064
ATP2C1	5.98721872587291
ALDH1A2	5.67936057584045
RNF103	7.36139499767287
AHCY	10.1947995289674
CROT	5.79664883347652
PABPC3	9.09848803357264
ALG12	4.26674222656247
EGR1	7.87038334650719
THSD1	4.01127708420272
CCL17	3.32067744546732
BZRPL1	3.23465314964508
KHK	3.88799663071468
ESRRG	4.10226232236917
SLC12A2	4.43287254705295
CNGA1	2.90759321439115
RDH5	5.50971485019443
CD58	4.14203411776871
PTGFR	2.99155488799082
CCDC48	3.38695195088613
CCDC76	5.65888209326144
CDR2	4.81167954662953
ZIC4	3.40927568292485
SELE	2.9534980028073
OR1G1	3.62861196194093
EXOSC9	5.18472449146193
PSMC6	8.67623947060838
ABCB1	2.86266043519227
GPR12	3.72865689746591
KIAA0196	6.7312138790237
PCDHA2	3.00337018811921
SSR3	5.39148930981073
MSI1	3.76035590655346
TRAT1	2.97621719261259
CC2D1A	5.72098118585106
PLAGL1	4.61905304308891
LLGL1	3.84540371606144
KLF6	5.2646314410371
MTF1	4.51973798050922
RNF2	4.98859931585018
tcag7.1314	5.55904198701024
NR5A1	3.29107146699816
THBD	3.75784389744369
ABCD2	2.82435970546549
ITGB7	3.93933197525077
DNAJC7	4.72848242334045
CCDC81	3.52518802512438
TM2D3	8.46820862644367
HUWE1	5.04679096210094
CDH17	3.70811066999719
CD180	3.2890963646126
FAAH	4.98422642849544
IL17A	3.09303950249940
POLA1	6.14806378901057
TMPO	3.90281983009187
LYRM5	5.32335663201652
GNAT3	2.87531411823006
TM7SF2	5.92564443890337
FLOT2	5.13911225900769
MAP4K1	4.44243506508963
HDGFRP3	4.89418930878776
RRAS2	6.57766853932925
OXCT1	7.99317457069068
LTBP2	6.26423597805849
ARPC5	9.53938686057078
SV2B	3.60577270389679
ZDHHC4	6.47472378307603
CYP2A6	4.04822276761713
PDE9A	5.98296181533506
ABCA8	3.06124064926603
NDUFS2	8.89320060190667
UBR5	7.95569894443903
FLJ22662	4.33782494525391
GP6	3.86377207502003
CRYBA2	3.35028165240907
LEF1	5.54413940221073
ZNF20	4.60092920297574
CTPS	4.77396809554233
EPS8L1	5.50472008131667
EYA1	3.08505939602518
SERPINB2	5.16204890278001
MAPK14	4.15477145453387
GTF2F2	4.6770031961437
ZNHIT4	4.67353175747758
