Hybridization REF	BONES_p_TCGA_Batch8_9_RNA_HT_HG-U133A_96-HTA_E05_298058
Composite Element REF	Signal
CSNK2B	10.2804166658281
DKFZP434O047	3.06296379363813
SLC7A4	3.31090354224874
WBP11	6.78327394201126
TEX2	6.30315865514311
C17orf80	3.97222248856707
TMEM176A	5.92239829998912
GALNT2	5.36719462999088
CTNNB1	8.9588227848425
BHLHB2	7.03663830100296
TMEM185B	4.66382246249907
DND1	3.80686925959091
ARD1B	3.24321089059126
STK3	4.95032957898052
REPS2	5.01075191840131
LOC541469	3.92949726659109
H2AFY2	6.32068598317956
CCNK	4.01293427550322
FSHR	3.21387714687113
GAS8	4.88625447524666
UPK2	3.38466058622047
C1orf66	5.42862635831941
LCE2B	2.98324310062046
CD200	6.2208490099489
IMPACT	4.99066846246983
KRT83	3.40165335819228
COL19A1	3.26732463435400
BMP15	3.68371416372651
POL3S	3.71071354201718
ITGA6	6.23751968892023
GAD2	3.26724989921567
C1GALT1	5.58278309641311
BAG3	6.55305409674492
ZNF468	5.40920549050203
RIC8A	7.73350373278512
CA5A	3.40386890822919
CCND1	3.81570186184029
DKK4	3.81338077838949
SGK2	3.8619183611417
PIK3C2G	3.2317492682373
USP11	8.67852352535248
IMPA2	6.59242806547488
PRKDC	7.49334632511923
DSCR2	7.75506777967529
CCL4	3.86844014711839
MSR1	3.70343376408332
NOL11	8.41386857572474
ZCCHC10	5.66647389512941
PDCD6IP	9.06863167598433
TRPM2	4.11087641777251
PSMD2	9.75028284880503
USP18	5.26794508657542
ATXN2	5.53301562297897
SLC17A4	3.49997638275687
RS1	3.36681843955672
RRAS	7.12372295734688
LAMC3	3.28848100160405
NET1	6.90743670913251
NPY1R	3.08681361243455
TOX	4.09197443151303
MVD	3.62579009670093
C11orf61	4.311682635893
IK	6.89539231951752
GCNT2	3.27105033519466
GABRG3	3.24759915214624
BCS1L	6.33723233820257
BCAS2	8.5862107838861
ACE2	3.18287077264721
KCTD17	3.48218928458298
TPPP3	4.10675557061623
CALB2	4.24161852198685
ICT1	6.90746018141928
CD79B	3.90274633359647
CEBPZ	7.7714259958802
FMOD	5.94482883768528
IRS2	6.37946298211993
C21orf66	5.57726999736687
LUZP2	3.73276293012591
CLN6	3.82561575197038
ANAPC1	5.91217686385487
PTPN14	3.72434220828984
APTX	6.32093107659852
SNRPG	10.5416144519651
BMS1	5.77357166863177
NFATC3	4.64588531314720
ADCK2	5.30910160254647
ZKSCAN1	5.49829569799026
FASTKD2	4.77774061544176
ARS2	5.81167797892228
LRIG1	6.05851384632659
KCNMB3	4.76644004197209
ERC2	3.29855150898661
POFUT2	4.97804260414947
PRKACB	6.5435243018777
PRDM13	3.6496564821665
KLK12	3.23553484711071
ZNF354A	4.91708002017408
PCDH11X	2.91172387082518
TMC6	4.87746332228246
CAND2	5.36761657732196
RIMS1	3.67028053438061
SF3B2	8.13580383463428
RCN1	7.97872267681123
CPB1	3.69323904190194
BCAR3	6.05674701507135
BCL6	7.2790180886167
MDH2	9.9314036418205
DRP2	3.60495685753554
TPD52L1	9.04678596726576
TXNL4A	7.47834612760262
OR3A1	3.03279168972612
RAB25	4.83382298081354
C22orf9	5.15818699255034
PCTK3	4.4855572578303
POR	6.19305455351419
ARPP-19	5.75503343798573
SREBF2	4.14747372425231
ZWINT	8.3128451575455
PAK1IP1	5.86263149351114
OR10H1	3.59773717157409
ENPP2	5.23603215327985
UXT	9.7512518744741
ZXDC	4.74169903823374
TGFB1	4.15130197341759
SLC6A16	3.85761193246137
SLC31A2	4.48200619243202
LRRC8E	3.98190239242734
ZNF780B	3.54225469573227
APEX1	9.59099369074987
PPIAL4	3.06718814650307
ZIC3	3.6178596524094
CEP68	5.8198080897146
PAX2	3.85148609097337
MRPL11	7.37826482026999
LPAL2	3.28551411790071
VPS53	3.41950234714861
MPDU1	5.09514941695657
PSEN2	4.11847047124147
GAST	3.24490890438313
DHRS7B	6.04494519243509
C10orf28	3.65062778151327
UBE2L3	6.89410843078075
ADRA1D	3.41921003606618
FZD10	3.9427042945865
ATP6V1E1	9.13301502478174
SAR1A	6.92134810736522
ASB1	4.02269290298534
MCTP2	4.15272180187618
TMEM5	8.38385666723468
LCMT2	5.95678920823195
KRT31	3.65485079710765
ZNF223	3.67240009065071
BIRC2	8.97099108650132
IGL@	3.97058603153469
NLGN3	3.64339933152502
MEP1A	2.82799339964215
LOH3CR2A	3.52144564609801
TMEM53	4.95365935830962
SLC9A3R2	3.44253352585107
TIMP1	10.1029094419968
PTPN9	4.82752287401039
ABCA12	3.00496741244601
TPST2	5.7168636190136
AQP6	3.28678799784958
KCNIP1	3.40843807235564
YES1	6.989649417027
ABT1	4.28777338284492
RIPK5	3.84802037244136
SMG1	4.30816915987351
IL13	3.52159516838735
MDFI	3.39077655289797
PIP5K1C	5.28573140019642
POU2F2	3.6072219341499
TSPAN14	5.69129625336336
OR10C1	3.47805895629930
GPT	4.10195179411385
PDK4	3.71835581432166
CLIC1	10.6670381067873
LILRA5	3.16759424531818
TREML2	3.79430648743552
ELL3	4.80954844022133
NNMT	9.0246356502833
NUFIP1	5.52784707644288
ZNF74	3.91339017694355
RHBDL1	3.61511591872628
HYAL2	6.66956016789051
IGFBP5	5.82771077322232
FAM29A	4.32271996082486
NRTN	4.04995736818007
KIAA0556	4.79476159991331
JMJD2A	5.89293231879146
ERGIC3	9.37521407226627
POLD4	5.28362379271835
EPHB1	3.91875371001676
LRRC36	3.93383560548084
TARBP1	6.27670105103405
ANAPC10	4.23484593000242
C1orf9	7.24091911558196
COLEC12	6.17338343687637
TNFRSF25	3.72835266982873
MEGF6	4.12905893071768
LPHN3	3.58801379823504
BMP10	3.06979424348156
C21orf55	3.68528455505318
SLC2A1	7.09842843722208
CER1	3.64108463610862
LSAMP	3.98073596238654
RPH3A	3.5979708054237
CREM	4.80209565078218
SGK	9.71236116601603
ATP2A3	3.49972997562207
PTGER4	4.29298743985393
CCR7	3.27720253549077
METAP1	6.27947569385938
KCNQ1	3.78784926713145
RECQL5	3.86698607289148
SSFA2	6.60521905939135
NR2F2	6.7025577297671
MTERFD1	7.838835659208
BCL2A1	3.61978586222214
ZBTB24	5.55987359159462
NLRX1	5.21231440056225
FHOD3	4.54241128776595
PRDM1	3.95741418710052
PSG7	3.41148163600774
ARHGEF5	5.64695449190289
CCDC47	7.9846902479581
FGD2	3.67487639225416
SLC26A6	3.72855072090098
BIN1	4.67926810734384
SRRM1	7.37914313760473
P2RY14	3.70501840183408
PCSK1N	4.17836304642455
PPP1CA	8.66860900135454
ZNF33B	5.03366731699522
MOCS1	4.70845024470661
NAP1L1	8.50234101509742
ECT2	6.9049976368414
CACNA2D2	4.4653248868968
PTDSS1	9.18875181769592
DOCK6	3.80882064873735
SLC38A6	4.70379017426874
C10orf119	5.03855667902292
CCR4	3.51437407197518
COX6A1	10.6504651949943
B3GALT2	2.97650058249227
CD14	7.56711286662256
ABCC9	3.55633192189312
SNAP29	7.2117268758829
TRIP6	6.02194881303559
HMGCR	5.16379507094898
CDH3	6.13851211515217
KLHDC8A	3.55136080978851
IFT74	3.85271398950938
C9orf116	4.51418345910595
EI24	8.39893492193326
CENTD1	4.6613336227436
RWDD2B	7.09989883226708
INSL6	2.99301092148259
HERC1	5.22202615007539
NPAS2	3.82343478626462
NR3C2	3.72190481411361
DOCK1	5.31119563038523
FAM63A	4.74952800723145
FAM111A	8.3940033741571
INPP5F	5.65288478867948
MYBL1	5.46474153972197
HOXB1	3.76333162641088
CRADD	4.52686204029652
EMCN	3.89770487479206
DUSP12	6.66356624739256
CGREF1	4.65961325363602
BLNK	5.05578237614127
VASH2	4.03011226548183
PDZK1IP1	7.97718802177985
SKP1A	10.0306233605723
IL19	3.75859013217281
DOC2A	3.21146904375907
COPB2	9.31043582855658
CTR9	5.21046415788242
VIL1	3.01001581842974
CDC27	4.73042639401433
PTTG1IP	10.8063133140278
LECT1	3.51897280775327
COPS6	7.82147144930256
COL9A1	3.62699276167675
MCCC1	8.17886495548803
GPC4	6.27261028031572
VAC14	4.30730338588323
PSMD9	5.19469599593304
PPY	2.84751485420461
SRCAP	4.59742018268088
PPP1R13L	4.7127566181571
BPGM	4.06040568337973
TTC19	7.22437151718055
GFPT1	6.67859304739473
C1orf114	3.43462962735612
HMOX1	6.12828167152506
SLC27A6	5.9832182195678
MC4R	3.10649632850549
CALML5	2.94113995824311
MRPS10	7.20217644664199
PRR13	8.24127446280984
INS	3.31099698361478
CECR1	7.86847886344095
SERPINB8	3.92194596394286
FLT1	3.38606837436554
FEM1C	5.62130897048859
PPP2R4	6.69943806104621
PDIA2	3.11384054918836
TMED3	7.83778459540924
NUCKS1	5.80401666319341
EXT1	8.38928918667372
RCOR1	5.99632667963419
EBI3	3.48598711154363
SMAD2	7.38024755031102
ODZ3	3.49710713450183
POLS	7.784768918718
NXN	8.95190834837803
PPIH	8.87441070517148
FOXJ3	5.7168551433545
EIF5B	5.62062781992416
EIF2B4	6.4803867795479
C20orf121	4.94234106928745
CENPE	4.75790125905783
KIAA0415	4.19479216619581
CRABP2	9.9654834570198
TSPAN12	5.19445809725675
CXorf15	3.51748389585353
LOC57228	5.60220589865647
ACTR3B	5.53580420375361
ASL	4.77866761982116
GATA3	3.67772867290682
TFAM	5.77729565440816
PCDHA5	3.47700163385573
PARP12	7.52890033870663
PIGH	4.92363451209506
ENDOGL1	3.17518601575018
GTF2H1	5.81954626846768
MPZ	3.18854960896046
BIRC4	3.60558068181886
SSBP3	5.53485462067439
BPESC1	2.72723038601653
FOXC2	3.21596824777532
HS3ST3B1	3.29816663546229
GDNF	3.45829095411818
CTNS	4.40741105742958
KIAA0859	6.20485453449479
TRPC5	2.8205233492882
PMS2L3	4.78973899279837
TEP1	3.53345236256078
KIDINS220	6.13692495192276
CRH	3.30680405481978
CES3	5.23158068210174
ACP5	4.85570780065677
AMFR	6.15924357659537
CA4	3.65382068746894
PLCB4	4.95109133652767
MPHOSPH10	7.94108970735914
PGF	3.67976506926298
G3BP2	5.993277381976
SR140	6.38267336298053
ISLR	6.94778673533619
HOXA2	3.61561179012267
PYGB	6.35903985185868
BAT1	10.0156864237940
TSC1	4.95218330881314
NARF	6.60130482566798
DKK3	3.78694857924141
UTP18	5.92389478979589
TSKS	3.25228010377011
DDX31	4.34605485380867
TULP1	3.76241012279798
TNRC4	3.61799704399661
ZNF430	4.68536936637929
POSTN	9.2884535427791
AASS	3.31801203691574
APOL5	3.39834758521604
PLA2G1B	3.44474623380609
FLJ11506	4.27280275272759
GTF2A2	8.04146314467485
RCHY1	5.95745032217668
CYP27B1	3.30950272156276
VPREB1	3.16050574830689
MGC4294	3.53323799045437
TACC3	5.87805390716087
PDCL	5.82211244364967
DMXL2	5.25782574971773
LOC4951	3.32264199019459
EID1	6.90493407904012
MS4A4A	5.44737864737141
RBM14	5.48277534335166
MGC29506	4.08924162302195
PPP2R5B	4.12320259502798
TNFSF11	3.57988294713899
ATG2A	5.9384192361719
RPGRIP1L	3.85901764239944
SPOP	6.6279432659809
OSGIN1	3.33890078808897
PTPRF	8.74384785805849
ICMT	7.04742266933591
SEC24B	5.97029436717028
MAML1	6.60997101661129
POLL	4.28595527960225
FXR2	4.10275329489499
TYK2	6.27028234987009
MUC6	3.66558271066491
ADAM28	4.47965323214699
MYL3	3.36234826204108
NRL	3.32803662619721
PIP4K2A	5.66707948229113
TCL1A	3.6147934042045
MED7	5.44515304914568
MYLK	6.9136870922889
RRP1	5.16246416832398
TFAP4	4.68945973273405
CYP4F2	4.05023095702865
UNC5C	3.38049462208772
ARL4D	5.82165897059234
SH3BP5	7.07224744342798
AKAP6	3.69267094076966
CTLA4	3.64095571238234
ACSBG1	3.72948590609499
MTMR4	6.56896145599769
NECAP1	5.47719746990032
SLC25A17	4.74793572621359
POLR2F	6.98507155301339
PLA2G2D	3.0914791307324
WNT2	4.72825840955998
GLMN	6.50590893208329
MCM7	7.16888738191528
TRIM52	4.77748599613826
DCLRE1A	5.01366684395492
PDX1	3.47946414359178
UBQLN3	3.20266550777056
PRPF31	5.60394389700067
TLR7	4.45984931965706
SMAD1	6.94378045795104
CLCN1	3.72917054468484
RIOK2	6.06695715933455
CEACAM21	3.5225047877723
PDLIM4	4.65286159946247
STX18	5.7871365554588
CCPG1	4.27350323798392
SLC2A6	3.68362529322405
SORCS3	3.05900887155569
NOLA3	8.78056319524926
PDGFA	5.02239880132344
TRDMT1	3.71698185449766
CFL1	11.7509714850689
IL4	2.96923675399286
NAT2	3.31756207889364
CPSF6	6.52127334078129
PRG2	3.64406948752778
PIGQ	4.41964443035234
CLSTN3	4.72534430896348
KIAA0146	4.47519040467473
GBP1	7.96059335378843
CEP55	6.67622257326345
ZNF408	4.63617951955683
KRT20	2.90644162810652
EYA3	3.49645579868330
KRT38	3.49431299460427
WDR7	6.32654373479893
BLCAP	8.90649365090947
HLA-DPB1	9.39410284056303
SFI1	3.81307090079398
GNE	3.76310049498632
MGAT4C	3.21226481838823
CTSE	3.46806590041947
SLC35A2	4.99745395933010
TUSC3	8.11752072257047
GABRD	3.00289431452739
IARS	10.0847303847539
ARFIP1	5.3028303595039
SFRS9	7.78136811876137
CEP110	4.20261738624838
MYF6	2.91649153281925
MGST2	8.27067387815752
EVI2B	4.97456898435368
TRPV4	3.0618927538624
SLC25A11	5.86243333143794
EHD4	6.92990661959448
NOX5	4.28424108932676
NCKAP1L	4.23520102274407
EMP3	5.15913360961269
SYNCRIP	8.34317853002396
BPY2C	3.77262356444913
C1orf38	5.30855068022668
ZNF426	4.39821356797227
ELOVL2	3.05407431676411
ATP5J	10.1898933126072
CBX7	4.64200672791208
OSBPL1A	7.49210439842179
MED13	7.38560176554215
ZNF589	4.19152208873016
CHRNB3	2.96956411384968
GOLGA2	5.61419388814847
NIF3L1	7.83572526595516
TRA2A	5.45927513720854
F2R	4.47172407795354
PHF2	5.94039425606727
PID1	3.78187184323518
MTAP	3.91702947070068
RFC1	5.18939552795546
C5orf3	4.84872197516089
ADORA3	4.95202561078877
ACTL7A	3.45806048444183
RAI2	5.95984216860702
MAP2K7	3.60813116721241
HYAL4	3.17527587998460
GZMB	3.16190148704117
FCGR3B	3.53812118664604
BMP1	4.07263835187326
CPNE6	3.19574270477049
SP2	3.6453148556188
DPF1	3.8216599436543
SMPD3	3.21267537867700
TMEM38B	5.02584805451498
CCDC56	8.91455767336764
NFE2L1	6.96278518221585
MRPS31	7.04049859639141
STIP1	6.06039083956724
MMP26	3.22911584591156
RASL11B	3.80690297914584
NT5DC2	6.6476183880427
HLA-G	6.85578240246448
LRP2	5.40351061291875
MTDH	8.99865300519198
HSP90AB1	10.3000578493447
PMAIP1	5.26118345957823
LMBR1L	4.14096781337806
SLC25A20	5.31287935554237
RSBN1	5.59843228017887
S100A2	8.32367355679344
C2	7.80091312787055
RHOT2	5.2675210992814
RALGPS2	3.51322567880609
EIF4EBP1	7.56283143463216
C2orf27	4.28665152421829
GCKR	4.01489428467085
FER	4.38868070038042
TRPC6	3.26665845483865
RGL2	6.21716564983312
ARPC1B	9.17221872508066
SNRK	6.45884613344601
UTP6	6.8054380572784
DNM2	4.45914953951529
GCS1	4.71018150633291
EHMT1	3.39847232620521
GLDC	5.58279905747728
FBP1	5.51673940421105
VARS	4.07091363227991
PLA2G7	4.78524611007798
RAX	3.03506822326002
TERT	3.53161704821521
CCL1	3.00487160141197
FUCA1	8.81064988204406
ALS2CR8	3.36239321305110
CXorf21	4.01120728929921
KCMF1	9.5458107866964
MFAP2	6.24553457288035
OXCT2	3.75321195358523
WWC3	7.11964819104591
SOCS1	3.50076688794976
IL17RA	5.04398980967239
C14orf115	3.69591355655370
ST5	6.40126052392352
STRA6	4.79257247297982
MPP5	5.70237298892344
SPA17	5.89691864131634
C21orf7	3.66112416752291
FLJ10986	4.54935460821907
LHFP	4.5603156896043
CAMK4	3.62756783705779
GALNT14	6.60853176568667
CXorf27	3.04870055188934
CLPX	4.63078769517131
NPLOC4	7.02308680707302
PJA1	7.7642436312258
CPLX2	3.5461174114665
ARSD	3.89224735476072
WHDC1L1	3.06788941822677
RB1	4.61587318505777
PHLDA2	5.59045182015482
C2orf56	4.01641504590034
GUCY2F	3.16347063741486
MPV17	7.35028516002614
PSMD4	6.29276745704778
SLC35D1	4.4146162092655
C20orf103	6.68779202954335
COL16A1	4.84752737484831
ERLIN1	5.61392241202084
JMJD4	4.20895231641055
SLC29A1	4.53368250380507
GLRX	5.5718166295745
HIST1H2BK	9.566797203845
TP53I11	4.15190812149933
ST3GAL4	4.01040602721924
ALG8	8.42804868723674
PF4V1	2.91585886895771
SHOC2	6.03248063851125
REG1A	3.56468563089408
FBXW7	4.24427367199348
CYB5R3	9.52639368853159
MINA	6.26367352376063
HHLA1	3.5650014072156
MYST4	6.03517044186713
NR0B2	4.22715143114238
TFAP2A	3.88694173181318
UCHL5IP	4.78553378589004
TIMELESS	6.73597284398939
DDX10	7.20372571670534
SLC25A36	7.68697684382716
TMED10	9.81557141462557
ZNF507	3.18405795385768
LOC90379	4.09813893420967
RAB11FIP1	5.02362442174253
ATAD4	6.1931055524894
PHF15	4.51529920405431
ZNF26	4.75637511101826
KRT7	4.94363820214439
RPA3	8.49973970621823
YIF1A	7.53993713144625
PPRC1	5.6340256506067
PCDH17	5.1531955925171
PHF8	3.83321873512673
RDH14	7.20238856288788
DNAJB2	5.13866881395718
HNRPK	10.0123563422061
PTPLB	7.3143936384651
RABEPK	6.37855258100211
SNF8	7.56548365819056
CBARA1	7.03267652452724
RAD51AP1	6.46825711029461
HAT1	8.63851833210984
HTR1D	3.39334266465565
H2AFV	8.0601190058611
OAZ3	4.26212180661995
CXorf48	3.87642336154874
RC3H2	6.0110722973992
SGCD	4.12269594557538
PHTF1	4.66192419664277
CA3	3.37814678869528
PKIA	4.66505383128421
STX10	5.86341176988072
PEO1	4.97245197214276
JMJD2D	3.02406120247607
KRT19	9.66661388526939
ZNF143	5.01130455755399
ENO1	7.8253408122486
TIPRL	7.23741363311113
MAN1B1	5.01081285904432
P4HA1	7.9757684801154
TPTE	3.08243023794789
AKAP8L	4.36801641350602
GPR17	3.28710234562919
LRRC20	5.1099403006472
UBE2Z	8.10896322995335
COL4A1	7.94179959630416
ISOC1	6.80399666685151
RNASE1	8.67625410763892
C20orf20	6.01083009948739
NDUFB11	9.56164641490902
STK19	6.51004627072013
OSBPL2	5.85739380990595
PTTG2	3.37836868536073
GRM7	3.267508097702
SLC39A8	5.14355635530696
APPBP1	8.65437544487831
STS	5.19314391336235
FFAR2	3.21577396477789
TMEM123	9.07771494645483
GLI2	3.73188278439655
BTNL2	3.49511551588975
ALDH1A3	5.64950683319849
TGIF1	6.63458142402675
SCO2	4.75381015738515
TP53	3.94156142348624
CCDC69	3.79823416620677
ZFAND5	8.95765020010822
ICA1	4.40316159246091
RAPGEF2	4.40501392044103
NAV3	5.62704331960316
EPS8L2	4.73248865389488
ATP6V1G2	3.39750895709949
MNT	6.4059005115267
C6orf145	5.48616957642371
PPP6C	8.11587965360619
OR51E2	3.50069529589043
OTUB1	6.13574435118273
ENTPD1	4.70308244228369
TMEM115	5.47719289863637
STK11	4.35111865179347
PRPSAP2	6.33491210615936
SH3BGRL3	7.60046364887568
MX1	9.1764550197155
PSMC5	9.08523368159892
TTTY9A	3.44791761618815
EXOSC4	7.778382481993
SETD1A	4.57233500881243
YARS	8.16434151431345
SLN	3.63780447477252
RELB	4.35942504675186
NLRP1	3.57240509891701
LAMB2	6.57466027445946
FNTA	8.30418502056434
HNF1B	4.99364243243487
C14orf139	4.29197793816276
UMOD	3.14834980827225
ZNF512B	5.67457709420181
GPR25	3.68412525240357
C6orf49	10.3074458414829
ATP6V0A1	4.31694672974003
SNFT	3.72336097385626
ZNF768	4.05703287550701
GTF2I	7.48674935703815
KCNN2	3.37929652373246
DYNC2LI1	4.84460176081839
DGKE	3.47795881563225
DNAH3	3.44976943264304
RPS6KA1	4.07766850113484
C9orf53	3.24636049819147
PTPRM	5.29287780360541
MRPS15	6.94118384795753
TMEM59L	3.65876673340992
SSPN	6.941866206026
IGSF9B	3.36756179113314
CNOT8	5.95453029531996
GORASP2	7.79748362376095
ADAM17	4.30185325546071
CHRNA3	3.77886860612040
MYOG	3.51674168814655
UBE2D4	4.61871819124762
CPNE1	6.62349674164313
AK5	3.55875934705083
RPL37A	7.65054660010377
CPS1	3.42323596282088
NDRG4	4.91477863467286
ALG5	9.02865781158731
NCOA2	4.37695296273163
LOC130074	6.10594574373913
PIAS4	3.19397406350903
S100PBP	7.02519398303279
TEGT	10.5750538810983
USP5	5.37323356953036
CFLAR	5.61277009262271
KIAA0692	4.14874467927977
WDR48	5.24877884788124
PCDHGB6	3.18136126834216
NRXN3	3.91384593334186
ACACB	4.06296823886308
CDKN2C	6.8957524910871
KIAA0226	5.99274881942803
TRAK1	5.10099302906555
CUTC	4.47546639642582
AGPAT5	7.24242721070736
WDR68	5.53444395374909
PREPL	6.29720988070105
ABCB6	3.75620650279477
RABGAP1L	4.64069904377241
FCGR1A	5.02477529599295
EIF4H	8.70525501919754
DLC1	4.05491063610557
MAPK8IP3	3.64412374245143
SPRY4	4.8676279953001
RPL11	10.8546990146107
RAP2C	4.81144927137555
ETFB	7.21948539543623
RORC	3.29684242908382
GRAP	3.40029823360818
SEPW1	9.7869727005712
NMU	10.5598163072422
MXD1	3.07256066929738
IFIH1	5.85394759970446
AZI2	4.59872428948753
WDR37	5.15858734684814
SEMA4A	5.05772174991793
RPL8	12.4302715806688
NUAK2	7.57562683766697
AHSG	3.36301475798166
RBM39	8.76640020691776
MANSC1	6.19862009189913
IMP3	8.26947543230314
ARHGDIG	3.38526892662013
ELTD1	4.97279437651286
PRAMEF10	3.69619158384863
RGS17	3.06266856711426
KPTN	3.86383359767419
C2orf3	4.94503556366397
PCTP	5.34185770232866
MRPL42	8.03798490094965
SIRT1	5.34721948932445
MANBA	5.46378340168546
CD164	8.31998269195153
ZNF671	3.56295623949133
GFRA1	3.34204821051792
PRM2	3.09956500202753
IL1B	4.35404998285862
HAX1	8.43871813308226
REN	2.96537794113198
ZKSCAN3	4.73822691373809
CTSA	8.57244673499066
TPRKB	7.28760713223442
UBFD1	6.01155640066674
CDKL5	2.99357126089119
HIST1H2BD	7.12513122504296
COQ4	6.48699418698076
TXNDC4	6.97054346608018
C5orf22	7.25350055948289
VGF	3.80964263857877
INPP4A	3.49553594425382
RNF8	5.0109309775542
BMX	3.32519426663529
SLCO5A1	4.43532257617005
PTPRU	4.13821835667996
ATP8B3	3.27256699895907
HOXC8	3.52543645532271
ADPGK	6.3991685116325
IL12B	3.0300560087009
LARP4	5.30494686774299
ZMPSTE24	8.59879787877501
PFDN4	5.85226489117797
KLHL11	3.18059378377891
PSMB3	9.41066639441083
KIAA0157	5.85261960950131
DDX25	3.35289771841663
NCAN	3.35643423818986
RPS25	10.7105328905008
SOBP	7.2637050396042
TESK2	4.63237912340268
DNM1L	7.14301226039812
LOC55908	3.05430290365862
MTIF2	7.8941089860228
ZNF207	8.57663265466907
EXOC7	5.38589030423537
CLEC11A	6.1948581292788
TXN2	5.69769268472332
TOLLIP	4.30620899686680
TRAPPC3	7.38728847805129
TAF15	5.7397441514044
HAMP	3.96626665799832
GRIA4	3.2740549046312
IDE	4.94670311780052
DLK1	3.97585767414892
PLVAP	5.55358675967984
NOD2	4.03873834780965
SCMH1	5.19375273683907
ELMO3	5.00891327125344
GPR68	3.04239131037472
HTR2A	3.05969218298788
FUT7	3.53507171995428
PRELP	4.50342846497059
COL8A2	4.34419931499215
GYG1	8.7426512324457
C16orf68	5.75689862799189
R3HDM1	5.29258156157331
ZNF91	7.67263650772311
LPIN1	4.6629802557358
KRT12	3.90713877962171
BAALC	3.40362606756864
MKRN1	6.80698290019098
KIAA1598	7.1530118488978
ANXA7	8.68093131234607
TNP1	3.31950633629511
WDR13	6.19063687984864
GAPDH	12.00449069391
BSPRY	5.50125177288993
COX7C	10.6907881189726
FAM108B1	4.04623543044597
PGAM2	3.54162603085106
PEX12	4.00392137373101
APC	4.15926359769305
PMP22	7.58009694193492
TLR2	4.64195272395734
NPBWR2	3.10139129609292
WFDC1	4.46665267312348
MTL5	5.04231031177467
COMMD9	6.24355971793476
INADL	3.66910510526588
GPX1	9.75777707438959
PSG11	3.53357189326157
SLC39A1	5.97787661810416
SNAPC3	5.0988214706935
C4orf16	4.25071116240546
GNA12	4.32928967576831
LIMK1	3.70227891842039
MECR	4.28757979767306
CDC42EP1	4.34766759169579
KIAA0101	7.42217053112474
B4GALT5	8.46550226139568
PIGC	6.95131130914615
LRAT	3.22740412556498
MMP19	4.07425320183929
IL18R1	3.71858973190292
VNN2	3.99852208427204
AKAP11	6.1223818852121
BCL10	6.76767913117807
GLB1	8.56923167244222
DTX3	3.40790540691448
ACCN3	3.41608492326235
MOCS2	5.68767095024776
HCRT	3.15231022176564
CYBRD1	4.23228228677239
REG3A	3.13279151752332
SULT2B1	3.73281726168188
SEPT6	5.00103341750208
MMP10	3.45534039088164
CDA	3.49736970639351
ME1	5.53268967562672
TCN2	4.00980265325897
MGRN1	6.41049612240455
ZFY	3.10847931187224
CHRNG	3.44261489644739
IVL	3.14099542031413
PLEKHA6	3.70222691276794
CALM1	7.91449736384608
PGDS	4.18565295350742
C8orf33	8.76468048835405
CYFIP2	5.84282219562921
TEX11	3.90513098890746
CKM	3.91063779022602
MAP3K11	6.15396604008443
CEBPE	3.54208603914721
ACOT8	5.95611679898798
ESR2	2.98370636659537
OLIG2	3.25738165580023
AGTR2	3.06391294992672
DNAI2	3.33140410707043
EPM2AIP1	7.51927174978932
C14orf106	5.29056381360674
PZP	3.43482048546468
RPS9	11.2046648676686
SIVA1	6.0961146464181
HEATR2	7.75665811675618
CD3E	3.35854349198405
APRT	7.22304895082873
AMIGO2	6.43368438038413
GPS2	5.73255210431568
NOL14	4.68051781013533
TRIM36	4.07487642954996
RALBP1	8.00883293502733
EVPL	4.57553786195653
ITIH4	4.12692309760593
ADARB2	3.22163977637903
PIM2	4.91834900563684
REGL	3.63588315197244
GJA5	4.05156344161797
SLC17A5	5.36568220512093
PIPOX	5.15313604853686
HGF	3.46020877086309
EPHB4	4.48143829891279
SOX18	3.61218076125288
SERPINA10	3.29240111896378
INSIG1	5.67849623139381
WDR23	5.5827000730658
SYNGR1	4.09887735723622
TEX15	3.92606882546384
REEP2	4.50701015582387
CDK3	5.26667518098104
HSPA12A	4.61452911763817
REPIN1	7.97550366377085
ARL8B	9.5019528057472
PDE4A	3.69281937079953
CAPZB	7.81355379541654
SATB1	6.80396967627563
PPM1D	6.4767901999307
VPS45	7.446397671586
TP53BP2	6.36807451380986
GINS2	7.2751504994827
CYP1B1	7.06499334242523
CACNA1G	3.44223761709380
VGLL4	8.10836827810794
XYLT1	4.04974902712128
BRWD1	4.02777610099004
ROS1	3.64570064548029
BMP8B	3.13650930914901
SLC5A4	3.56744053023413
SLC6A3	3.34704764603691
C16orf53	5.86669296942772
APC2	3.88517492952662
GOLPH3L	7.41831846233075
ZBTB17	3.91294149241575
C6orf54	3.47611231502946
SLC19A2	4.57705200896231
C6orf134	3.99277379592627
C9	2.99430932229723
ZBED5	7.88221894194286
PVR	3.76921234524987
ARTN	3.83746345800894
LTA4H	8.9349523165021
MAGEA4	3.4182718743576
IFIT3	5.26728733871727
PDE3B	4.31413581203387
GNRH2	3.75050377565973
STEAP1	8.14737667655201
FLJ10292	5.77453342650749
RPL39L	7.6550450007772
PGK1	8.56166377675407
CCL13	3.42608492163433
RLF	6.39691372488415
MLXIP	4.57636520509146
PLOD1	5.77298402009831
MTFR1	5.72163253301817
NPDC1	6.05957039899945
C11orf16	3.7994463572122
RRN3	5.28779662822565
GPAA1	8.41359719978503
C3orf14	7.89220241405126
