Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_B03_458664
Composite Element REF	Signal
SMAD9	3.06696815956218
SLAMF1	3.11296010732749
RGL1	7.94000732103932
DLGAP4	4.32342714211892
MBD5	4.72588877272343
PHLDA1	3.74078151611637
BACE2	7.30819902404307
APPBP2	6.20175570947081
LIF	4.16907813967443
OXTR	7.56305053450989
ACTC1	3.60657995678598
USP19	4.01702636910907
SUV39H2	3.12385901629344
ERO1L	4.62158073707243
ZNF395	5.97082814803494
CNTFR	3.6862197707489
HIST1H2BL	2.9104053966903
WNT3	3.40283746358014
ZNF549	3.36594873215962
ZNF467	3.75370459203097
SLC25A21	2.85005966251594
IL5	3.03012607669146
CLSTN2	3.60402559366241
LSM12	5.11658890819181
KRT37	3.312580822603
NACAD	4.09456887387124
NAG18	2.69991002018222
PTGES	4.23292750283477
GDAP1L1	3.3747318687205
MFAP5	4.16438586538127
OPRK1	3.07814592030081
C12orf4	4.2765369271223
NTAN1	4.03507476949625
CST3	8.32280700242357
WDR6	5.16360560939924
NUP88	6.64071658296079
CD300A	3.86879288884226
FCGBP	4.51614774314196
CNIH	8.90701203317995
VASH1	3.85228699218184
DHX16	6.21546501277988
SLC35A5	6.31719176898227
CLEC3B	3.55320166817453
ARL2BP	5.80266890046859
C10orf79	4.11847189705841
ZNF79	3.88699102160952
CRP	3.33158848386469
OCRL	4.61187525810982
GLA	6.60341513306241
NEBL	3.650615840135
HSPA8	10.7507799633156
DIDO1	5.78008986032676
PLA2R1	2.99668716711856
NGDN	7.46072897256624
CBFA2T2	4.35571604208425
SAC3D1	5.41972710219300
PNOC	4.28336648427135
PIGP	7.6952151203445
AGGF1	4.88299056403669
PRRG1	4.42812116441792
DPF2	6.81924706953658
MYH13	3.0537333568395
TMED9	7.28289116958381
TRPV5	3.75089810887442
UGT2B4	3.13917909976847
PJA2	5.08011112501018
COLEC11	7.29516664341234
SCYE1	7.37852625493429
MED12	5.05653039136342
CARS	7.74259521422952
MYH1	3.13958897829689
CYP7A1	2.98785572520450
PHF1	5.32127372450290
LOC644096	4.7364935965704
FRYL	5.90482018233387
RHOBTB2	3.62160231075349
MMP27	2.82393054674196
ZNF432	5.19145973815401
SRD5A2	5.37148938991833
UTP14C	7.9617155133411
RABEP2	4.72402415858871
VWA1	4.73180263154232
FUBP1	5.37357570102959
IGLL1	3.71599203966711
KIAA0586	4.6327601795212
IL27RA	3.86026586616345
STON1	6.01987115410552
IL5RA	3.76987072523436
PERP	8.27019735737156
SMPD2	4.03228338048001
TNFSF12	3.71055727294509
FN1	6.15057317482624
MTR	6.12627547510534
CSRP3	3.28648302914856
MMP20	2.92406030597583
PHLPPL	4.32414867608388
CBX6	5.23840852977217
DHFR	5.02037283259783
PRG3	3.24287360579016
ALPP	4.31481043417060
ASH1L	4.54217781061681
CHRNA2	3.93617800233840
PPP1R12A	5.36844558096661
RBM38	5.6324320446373
ZNF7	7.4313665039344
RDH8	3.44132153527706
GPR132	3.63790505500007
DGKD	5.08892876428208
TPMT	5.15808912154144
ATP1A1	8.5386404473515
SERTAD2	7.28686736655517
C5orf4	4.69063724210579
ZNF672	4.9733267953942
PLXNB3	3.52791840727381
FAIM3	3.84435876924403
UBQLN2	6.70861684497756
NR1I3	3.18747803334103
ACVR2A	5.32790125910696
YWHAZ	9.82984320106847
LILRP2	3.62998654358517
GNAO1	3.49496920346011
OPA1	5.22331768605527
RPS6KA6	3.46164143462731
RPL10	12.4198933315387
MMP23B	3.78010408166269
PFKL	4.99979309003430
TMEM140	4.56082574202724
AURKB	4.68091854640688
IFI16	8.13294664307942
CSTA	4.60741678579886
PRPF39	5.13936929788642
DISC1	3.87172394737781
USP4	8.22191776942333
OSBPL10	7.84049231635292
CAPN6	3.09651715761608
CLTCL1	3.95331113822255
NUAK1	4.06291357810873
ALG6	5.7275050404345
NPPA	3.74320451389957
LAMB3	4.48935199874658
PPL	7.91452601346417
LRTM1	3.19004302155932
RRAD	5.41778724448482
TIPIN	5.29977411568851
CARD14	3.41843389621304
RBM9	5.9324984472146
LCN1	3.3733966132088
RALGPS1	4.25045977096979
NCOA3	5.35083750329517
CCDC6	5.5055564501054
RASSF4	3.82148916122957
MTHFD1	8.39835097789608
FCMD	6.23317187186365
IGHD	3.91008931800301
PLA2G6	4.55804450303707
TPT1	12.0595337627801
S100A3	3.68519353508236
SEC63	5.95305025112314
C10orf59	2.93712216087691
TOR1AIP1	4.93591040234983
PAFAH1B3	5.72550023276273
CEBPD	6.26800193254081
ZNF107	4.12621260353734
ALDH6A1	7.44999065499847
G6PC2	3.25901076946929
SNTG2	2.83884181308755
GRWD1	4.27664426286568
FLJ22222	6.22810335887318
BCKDK	5.42873343210323
CTSB	9.12445723928367
PFKFB1	3.36856360961225
ZFP36	5.89063862507531
SVEP1	3.44419116278160
PXN	4.62456846882972
TNF	3.74977717622941
SIRT2	4.57335941963271
C5orf21	6.18445679344705
VIL2	7.17089542151374
DIXDC1	5.21184166764277
GANAB	7.43453533413228
PDSS1	4.79173185490333
GRM6	3.15916148718993
NGFR	3.10390598297679
ATP8B4	2.99730035780071
MEIS1	10.1313373261504
BMP8A	3.77434480636502
NGFRAP1	9.61163587398132
EDAR	3.91493644345947
NEDD4L	5.03676488631299
CRYBB3	3.71611704687909
C6orf60	3.46183774340257
IL1A	3.24185037013747
GNRH1	3.14891081862428
PDGFD	3.80577201016049
CACNA1H	3.73364533177275
TXNDC3	3.14501866371992
ERCC1	5.81558783110361
CAV3	3.27689482383093
HARS	5.88699139360158
AQP8	3.63007844696195
CREBBP	5.03230961583967
ITGB1	4.91239599708315
SPACA1	3.43293573717339
ZNF254	3.80672355846003
PARK7	10.7867662607754
PAX1	3.26421535717449
PSMC4	6.24371717836714
KCNH4	3.74930662395869
TUBA1A	9.95278860602318
PRMT8	3.44907028805024
SELP	3.46699724456364
PSMD8	7.97128427674295
SOX10	4.27550817191196
HTR1E	4.01391503876902
RABGEF1	5.76600604346947
EPS8L3	3.44683304220084
MAP1LC3B	7.56809250218988
AGXT2L1	3.09057427156498
CYB5R4	4.18640551006979
MEMO1	6.32796318975684
LRBA	7.30540035940381
TRAPPC2	6.26018519533735
FLJ14107	3.5587451026794
FNTB	4.89215357998195
MYST3	5.51875783362383
KRT8	7.07059398910788
AURKAIP1	8.70727254897278
LMAN2L	7.07313836399787
C1GALT1C1	6.51934890542005
DSE	5.12580852135684
FHIT	5.1076940750416
OSBPL3	5.61984495515314
PPOX	8.2729509332949
SLC39A9	3.91109697761201
EPB49	4.29106542288257
LOC137886	6.11677861831466
C7orf49	5.60222470515122
RHCE	3.25515163997047
CST8	3.44281128059867
ATG7	4.83753073244524
SPP1	9.94654731821694
GLI1	3.80202039053261
HYPK	8.68515107139243
SFTPD	3.9403204981412
MCFD2	6.92091360935722
ZNF157	3.17533923852087
EPS15	5.78567725311515
SFRS2B	7.23404467755995
BTNL3	4.23585676471018
GPR23	3.36009195625562
TRPA1	3.03144931830154
ASPSCR1	4.85301604022208
GNS	6.67152735358737
FDFT1	8.87402076765898
ENO2	4.84764215828069
CBX1	6.78533013370994
PTGS2	3.3143827122069
BMP7	3.89252039739138
CCDC90B	7.16760741363337
LRP5	4.86801796815268
UBE2D3	9.30922070073234
ARFGEF2	4.75158532795054
ARR3	3.70072184793589
MAP1A	4.00104527575898
NEFL	3.10339651236136
CD2	4.36605575620257
FLJ23861	4.45614218980061
NAV2	4.98765088218976
ENTPD2	3.47128784389671
COX7B	9.38481299173571
ATP6V1A	7.62297018333906
TRGV3	3.18242330066557
ANKRD17	7.36147772898776
ADH1C	3.13077053853352
ATXN7	4.09012340631598
IL21R	3.5560164646749
CHN2	3.79604574989349
HAS2	3.11730732741551
C6orf48	10.1779166063702
TGIF2	6.02262619779064
KIAA0241	4.11683619262321
IGF2AS	3.97341517701081
CYP2C9	3.47376123194569
DNMT3A	4.40812938364545
CNOT7	8.01157755621654
FCAR	3.24017364976619
SFRS10	8.25056848615551
MARCH3	3.17421725904614
RUNX1T1	3.5181981024637
CTSK	5.55793901574787
LRRC61	4.64054967625784
HNF4G	3.28752893146640
LRCH4	4.95627280954537
PSIP1	6.84188553320414
AP2B1	5.58044087781017
C7orf28A	4.589023938907
SMCHD1	5.47666920772622
EIF2C3	5.23952394631216
S100B	3.10324378018158
BMP2	3.61950424220059
POP7	8.61804018628992
UGT2A3	2.68170006419182
ESR1	4.63108366762017
ZFPL1	4.45821196512777
ARHGAP12	3.94841482334281
PGGT1B	3.62210366823838
LRRC19	2.73204545821733
ZNF767	4.83971040058057
DEPDC6	10.6146044886103
SLCO1B1	3.14633156387229
SST	5.54114885650007
NACA	12.3104638429546
KCNN3	4.70625844466013
GLOD4	6.61425118825201
SCCPDH	6.03126773904845
PRF1	3.77391046398934
LST1	4.16222719574667
CDK4	9.54494533637236
TCF15	3.93541498216249
PARC	4.82513687852704
PRMT1	8.70747656923367
ITIH3	3.61153040630942
PPM2C	4.99216550820299
TEX10	7.36850686115265
EDA2R	3.54639123366869
LOC283345	4.92703472651159
NARFL	4.89941860628866
DENND2A	3.8454985692947
C1orf103	4.5863708096572
DMXL1	4.2751345819224
KCNAB1	3.69846209744609
FLJ20254	5.88457588841203
RBM3	5.552574121492
GPR1	4.39101120486336
DMTF1	7.02859323631128
HTR5A	3.34441619973781
MXRA5	7.84670077919536
GRM1	3.29156741986395
SCFD1	7.07514272176297
RAPSN	3.50746427473159
ACOT9	6.14389448148577
PDE4D	3.28798525416112
TRPC4	3.14430878038080
EPHB3	4.50459425686495
GEMIN4	4.81643927747158
RAMP3	3.45614983697230
CNTN5	3.49174277861788
DLEU2	3.93917519817356
TSPYL5	4.4621739787509
GRTP1	4.02421967618891
ITGB8	3.77241717537833
GAP43	3.20481275322843
FRS3	3.61384599396362
PDE3A	3.45239924074702
TNFRSF10C	3.22709427492905
JMJD5	3.70904299311327
OTOF	3.08999495420302
TEX14	3.0516616773344
XYLT2	4.92458075146393
HIPK3	3.55758686832895
XPOT	8.13155713395816
RRH	3.11127976770564
CDR2L	5.20236808508963
GAL3ST1	3.62074873057076
DHCR7	5.32875996716651
PDZD7	3.9900137413391
FGFR4	3.88529765009904
CRAT	4.27653706910607
C1orf217	3.67378060293978
SLC19A1	3.69476319204258
PPP1R14D	3.17364542086497
LIMS1	8.31365420053494
TMPRSS11D	3.2632037128187
TRIM14	5.55326261463845
PIK3CD	3.93589242274111
MFAP3L	3.47769923249270
DERL2	6.09422478580645
SLC7A11	6.1811900267832
FHL5	2.84670986418726
OR10H2	3.03438087103536
ACAN	3.63666035100931
BRWD2	6.08106321542606
PPM1E	3.43827891012849
DCUN1D2	5.42182458419214
TINAGL1	4.05332303778571
C3orf36	3.02993927730395
DOCK4	3.98348171074372
ENOPH1	8.47157376140818
FAM127A	8.26225574493423
SLC5A3	6.36241341379292
ARPC1A	8.27156504284755
CHST2	4.63367452547001
SPATA2	4.60248004136694
PGLYRP4	3.74795497877431
RUFY1	6.9856086676083
NTS	2.98373741383963
FRMD4A	3.75028560932151
RPS4Y1	5.57260424726411
BCL11B	3.06396839544905
TNFRSF8	4.2366845984624
FOXE3	3.67663784620355
PTGIR	4.18559352442481
ART4	3.08695659738174
EVX1	4.02544358236576
PRM1	3.3674791413642
GLCE	3.9841134064078
GPR18	3.89453849426429
ACAA2	5.83171256903396
PIGK	5.29736425245072
HIST1H2AG	5.52250179457404
C16orf67	4.53576054755756
UQCC	5.99032231017118
PLS3	5.48162983862612
DAG1	6.27196833018136
WWOX	4.42747717874845
GTSE1	4.25596372618743
GP2	3.44624797469870
CHIT1	3.3079399491557
PLOD2	6.3001404024247
RPS24	12.5470135883630
KLF9	4.27325763721758
TTC27	6.65718627906636
PYROXD1	4.93206026419775
MIA	4.22865005509092
TSPAN2	3.08905343085672
MRPL9	6.85578316271782
PCSK2	3.34104681132943
PI3	3.45273730581079
RPL24	12.1364558003256
HIST1H2BE	6.22455463680949
CD86	4.04703918362477
CALM2	11.2015755055283
LFNG	3.29736929059757
GYG2	4.22354071006664
INTS12	6.55528832214654
RAB4B	4.39668760809847
CTSF	5.49458547469633
HUNK	3.45206914243559
GNA13	3.67428075166383
B4GALT4	4.66728818303966
TSPAN31	6.4190235330255
CHD1L	5.23245254761978
CNKSR2	3.57613565945076
C1orf156	4.89886824952479
IBSP	3.37592103922751
FUT8	7.37802610068814
TRMT11	6.29645037750856
AGA	5.33406319273627
GFRA2	3.37351344099455
WWP1	5.15807941114228
B9D2	4.45802367598896
CPZ	4.26186393318037
STAT1	7.45763036787382
PTTG1	7.7606658445751
TMEM62	4.18235252282846
COL8A1	2.97458806371196
RBPJL	3.4800675861489
CASP8AP2	4.2513692853372
SSBP2	5.44618915194072
MMP12	3.51455298192526
NME4	6.5371227574227
LOC55565	3.68510347206788
GABRA1	3.50314211794792
PEX11B	7.06382031659999
HABP2	3.68612699262342
REEP1	5.92962196272545
C9orf156	4.66460559060784
SMARCA1	5.62573057802462
WEE1	6.17665512659439
APOF	3.09571846059929
GCDH	5.07775307938925
SSR4	10.0629069923359
SPAST	4.92206251030734
RGS1	5.39364615469998
ACCN4	4.01698863641238
PLXND1	5.25716365881672
FLJ20489	4.70875112152824
MLCK	3.37831390903459
INTS5	5.23352269585441
BSG	7.35808694765046
PARP8	5.55269301641575
ZNF215	3.40430196795054
TEAD4	5.05422770588078
PDE7B	3.06638930233624
MS4A3	3.17101885493672
DTX4	6.58611111677668
EFEMP1	3.43586492272663
TNRC6B	4.78999275198674
TULP2	3.29299600264164
RERE	4.4966106150854
BNC1	3.00860130235415
FGFBP1	3.65117785418852
TIMM8A	5.63832719441685
PIGB	4.77636806899712
AJAP1	3.28489891866472
COMMD8	6.44799641436286
TRIP11	4.9776022321198
SLC25A42	2.92308932700084
SYP	3.80714882298332
PCDHB6	3.59068115503854
FLJ12716	5.37032037512578
FKBP8	4.1245588383815
KIAA1109	4.60685564116657
PTPRC	4.67739361809602
POT1	5.5200234514494
CCT7	8.9333597350436
MMP11	4.04778791791977
MYO1E	4.93208604335374
EEF1A2	3.79230794562704
MIPEP	5.79096171927361
ZFX	4.50769049432991
UCHL3	8.20749742497571
LRFN4	5.09825332857976
XCL1	2.941152140012
CARHSP1	6.8794305004847
GREM2	3.12888577078384
CCDC102B	2.97400594218688
HDDC2	6.30945512053601
SHC2	3.96264955348403
SDS	4.15177468240436
CASQ1	3.59187383940830
LYPLA3	4.76482138832453
INPPL1	6.05478911009494
SLC25A40	3.7569719031755
IHH	4.64403383003681
CHGB	3.25278249770072
COL9A3	3.35714710903524
C2orf18	4.59881684330713
DDEF2	8.17872183119091
BUB3	6.85795774763022
C6orf211	5.13301878881802
FOXD2	3.36467344101653
GGH	6.93432148865043
GGT1	3.76412323181598
ADARB1	4.03302165636617
VPS35	10.1386374130677
CNN2	4.67926832214396
DBP	4.45102291319282
WNT1	3.43156901576457
COL5A3	3.53635524963875
RHOD	5.1701818060102
ASNA1	7.2123267216166
WDTC1	4.89966476027339
COL4A2	7.34606310735019
HEBP1	8.475047625334
SLC1A6	3.70475315015036
LUM	5.38016047054738
C1S	7.694713996192
TCF7L1	3.86243711521690
ZCCHC6	5.79866540059807
ME2	6.06892371737489
PAGE1	3.29987247183224
DTX2	3.46125435835022
KPNA4	3.9442975929556
H3F3A	10.3440777856757
GLO1	9.7413414818266
WDR61	7.41689208552558
CD302	4.23759875158976
SIRT7	6.41990940064584
D4S234E	7.70404578495199
RABIF	5.64164563447254
DYRK3	5.80527567747607
PKIG	7.94744521027371
PFAS	5.37099716262718
ALOXE3	3.38407439285643
RPLP0	12.7746786954672
RBM34	6.00282823239647
MKNK2	8.52709025146743
ZNF528	4.14773548757485
U2AF2	4.7461150963762
SEC16A	6.78348387956898
EFNA5	3.27243615038264
ZNF44	4.81146808673263
FCGRT	4.90211902342871
NOL4	3.24298042359764
CCS	4.78751462644031
IGF2BP2	8.89537715631893
MFSD7	3.62456501076586
OR1D5	3.50001566292703
SIX6	3.55124638230814
CCR6	3.03478066311368
TSSC4	4.88344371828306
COL11A2	3.49261322752211
CHRNA6	4.07027116278153
PLD2	4.16980529655131
PALM	4.43326068941942
ORC1L	3.38151390722538
SASH1	4.75742449848038
PUM2	8.05561988547663
ZNF365	3.75820511552443
CDC14B	4.18591680116844
PHC1	5.491849794259
KIAA0913	3.86843628484917
LDLRAP1	5.00338974826189
NAT8B	3.38726046999253
PPP3CB	5.61565219775864
ANGPTL4	3.57889712579375
HHEX	3.75004358397487
LSM14B	4.30553688007935
PLCH1	3.68102496153851
INSM1	3.08134267306966
TLN2	4.68047714017989
ZNF493	3.63437923857825
HDAC4	4.42040783973491
GLRA1	3.42013512054653
RPS6	11.8140921879363
SFXN1	4.93464867898933
FAM102A	6.13107995144905
KLHL1	3.62409631064854
SAPS2	4.44603955965908
CTNNBIP1	5.99370055901564
SCGB1A1	3.54857676758025
SCAND2	3.56515868826231
HMGN2	11.3406534179706
NEUROD2	3.02221997445901
YAF2	4.46306381889910
BRPF1	5.77124503035626
RICH2	3.61156755161984
TBCE	5.89132908181163
LIAS	5.67882748497812
MAPK1	5.87380361047041
MRM1	4.38802609082999
HDHD1A	7.802209174871
CTA-246H3.1	4.50793167551425
ATP9A	7.05796297652457
HSD17B3	3.50500199491977
HN1L	7.29083572772473
SAG	3.54150220284566
C20orf10	3.50507991746590
CTRC	3.79086440450041
HNRNPA2B1	10.2390925423945
RNF216	3.72520636632431
GADD45A	8.21543242529876
MSH4	3.02439960815891
HOXD12	2.92329329677599
TMEM70	6.67750093872977
PPP1R14B	6.97118181607055
SBF1	3.85774499190661
HIST1H2AM	3.93018688808354
GNG3	3.93440194331974
C1orf50	5.54684784171944
FTO	6.92519212340561
CALCB	3.3978804936048
PPP3R1	4.99850039208473
USP46	4.95600864540486
CCNJ	3.68504132317018
PSD	3.61651036822745
GNAZ	3.92484937395019
FAM57A	5.12782008880305
LILRB3	4.83297970787204
DHX8	4.83961199462372
SPI1	3.8216454449631
OXSM	7.49204105730049
GYS2	2.8524432137609
UBE3B	4.76418641997529
PLAT	9.26872316759302
NUPL2	6.02324961868772
SF3A1	6.7351566477189
COPE	6.40653447692193
EIF3A	7.75384248841706
IQCE	4.17122750673269
FBXW10	2.77938071893434
KIAA0182	5.923241513495
YRDC	6.92916411884565
GPRC5D	3.6514935419153
LRRC23	7.46194375401873
BLVRA	5.04114543318234
SLC22A7	3.55137289749489
RASL12	3.6202527199285
DAZAP2	8.9971471707236
IKBKB	5.43427685511329
PPFIA2	3.64510449126862
ZNF271	5.95680604324489
CXorf6	4.18315285263066
FRG1	6.9201915483242
BTN2A2	4.29280466134682
THBS4	4.99696527225546
ARHGAP1	5.21216104658675
ENOX1	3.22523965725317
ZNF706	9.47067674560156
DOK1	4.11268782152257
FCHO1	4.58276644619396
PGAP1	4.20810587997982
HOXD10	3.37324100514796
CXCR3	3.56259378657499
FSCN1	4.70803402831971
KIF17	3.60473600114839
TRIM66	4.80935904365947
CHI3L2	3.23497657922305
SRPX2	4.34027907188306
C13orf24	6.67312788525342
CBR3	5.42087553207339
ZNF132	3.12235470977379
AQP3	6.27189426254165
BNIP1	4.04614448672524
ST6GALNAC4	4.89560357067644
KIAA0391	4.87117570877322
KRTAP5-8	4.63457256169677
SIRPA	3.67477167731921
LYVE1	3.58365024975085
IGFBP6	3.91439279703648
APOH	3.21056716004554
TSC22D2	4.05581629499960
PLCD1	4.85816885911544
NPHS2	3.27853765243762
ARHGEF15	3.19370341485705
M-RIP	6.80425787801191
POLDIP2	5.29560374281037
NDUFV1	8.46039352519067
SRD5A1	6.39357140099914
RAB3GAP2	5.59556197089008
CLEC7A	4.23423373781463
REXO4	4.66059767641887
HSPA14	5.7648604572875
TAAR5	3.6635460522335
ZNF142	5.00612161520866
MUT	6.11504126814575
C2orf43	5.12948788778674
SELPLG	4.25751099949522
BAZ2B	5.67188719895208
SLC38A3	3.78198746995129
BRD7	7.17359357681999
POU6F2	3.22817882819463
NISCH	7.88147930112936
TCEB1	7.47098487076094
OPCML	3.42893580284919
DTYMK	5.82470931037197
TAX1BP3	4.81160615650709
F13B	3.12703979942394
RPL34	10.7849166543088
AKAP12	5.7427580207808
MARK2	4.00006208440108
AMBN	3.51365134374691
C14orf32	7.01819185728345
FLJ21865	5.35016387246992
HSD3B2	3.40356405084783
HMG20A	5.01058769018374
WDR77	6.7024017373366
ATF2	5.03872729764287
C10orf137	6.56473388543179
ARL6IP5	9.3497348995245
QTRT1	5.80359067132617
CCNT1	4.6616803641525
AP1B1	5.15795501977212
CD74	8.82519434396819
DYNLL1	10.6944544948517
PLSCR1	7.40700059143445
LIPG	3.17706164612156
PHACTR2	4.8379136268962
SLC35E1	5.87423001094861
VENTX	3.66690693209711
FEZ1	4.00237347092735
APOD	4.05392140835735
LAD1	5.66001559313134
C16orf44	3.78707745422957
C1orf166	5.01512422849555
PAOX	4.37300105436644
MAPK8	3.62552547613619
NELF	4.91222164357566
RBBP8	7.33713145915319
DNAJC8	5.59282757397557
KCNJ12	3.1255996591729
WNT11	3.71884419700989
SRP54	7.01344229051251
GPR35	3.96994882263593
NRGN	3.74275668469069
IFNW1	3.48484378646248
ACVR1	7.29627461980781
SCN1B	3.60587655922051
RNASEH2B	5.02826795553088
STAR	5.90830071432651
C14orf65	3.27196192063206
TAAR2	3.33515002326593
VAMP5	4.30417540961339
TUBA1C	10.6163609432357
PIK3R2	4.611338473635
ARD1A	6.18487004748773
SYTL2	3.23501194308473
UBXD2	8.0200390780954
EBF2	3.20174748488482
CAMSAP1L1	4.99870912281639
CYP3A43	3.10306909494312
CCDC91	5.02790802082403
AKR1B1	7.43559638175524
KAL1	3.49867953679906
GRID2	3.35328024841269
ZNF423	5.36192865172856
PSMB4	10.5146208800283
ARPP-21	3.28384220747852
XPNPEP3	5.00789523433474
CYBB	4.74603337188291
UXS1	6.8652062595795
SART1	6.49590368810498
C7orf16	3.24706843066689
SPTA1	3.26560174158817
SHB	4.09503928471257
CHST7	3.90596333412644
SEMA6D	3.89758449758744
IKZF4	3.73348480359853
NDUFA1	9.2300765963276
HSPE1	9.47462155410852
MAPK13	5.26601585260479
MYCN	4.09549441136267
KCNJ3	3.08190922556864
ZNF573	4.87695144250109
PCDHGA8	3.9917830468436
ERO1LB	3.20340954315712
NTF3	3.92078198077114
GTF2B	7.82467716967945
GSPT1	7.49473866110836
GUSB	8.11890496333865
EXTL3	3.78875118498875
PMPCB	8.12387764053362
COPS3	6.90769653339783
LIG1	4.4892016699441
NID2	4.74734327716829
LSM8	6.56822102853871
TMEM97	6.47833551093661
SUZ12	6.17577779824473
EXTL2	6.83175769476973
PDE6B	3.93798733644989
MRPS16	7.03127985626262
KRT18	10.9144992799211
C10orf118	3.33255508545841
ZDHHC13	6.87895457485494
JMJD2C	4.73061110140903
OR2F1	3.45709789753767
ZNF415	4.37623444363662
CDK5RAP3	7.10043296044776
YTHDF2	8.25331819179623
GGCX	4.75516611263269
FZD8	3.27839316423726
TCEA1	9.215964545981
ARPC4	5.73189013669638
SUSD4	4.57951010618995
C22orf24	3.41964674471404
EGLN2	4.79014373294256
KBTBD4	5.73994754437808
TNFRSF14	4.56049563952089
ROBO3	4.07971507596471
TRIM28	6.43800624797755
FGF5	3.32516104570604
RTCD1	6.77024961652507
MZF1	4.30996033293411
CNIH4	6.59573541576913
ZFP2	4.05439118151071
CSPG5	4.92179173430399
FKBP15	4.85202232946544
BZW2	9.66516662888134
PTPRN	3.31646177449117
HTATSF1	5.93647314072825
WFDC2	10.9400081278221
TST	7.26567227044606
NDUFA7	8.01325723765989
TTC22	3.12880335130805
RNF24	4.80853001848644
SFRS4	8.24766491729718
CD70	4.18472237307455
DCPS	5.33373817109872
PDXDC1	8.37435803681819
SRC	3.72751916647938
NTNG1	3.61590763762004
SETD1B	6.96986400408635
TINP1	9.41502864214514
ZNF606	5.19038534890803
SSR1	7.15495852695803
NFS1	5.22591185300928
CRMP1	4.49869341297835
NUP107	7.67936089801997
OSBPL9	8.58050965514707
MYOZ3	4.09415905178399
PDE4B	3.70477657529329
ADAM18	3.60795254859829
FBXL7	4.74236844671285
IDH3G	6.46857843001909
CCDC87	3.47070913720538
ARFGAP3	5.16282477757359
MAPRE2	3.65151171676772
CSNK1G1	4.17045506923802
IL1RN	3.81967801327023
MAFB	6.64638138053029
RAC3	4.85310030223152
C1orf54	5.47448738306699
TMEM14B	9.35171245689658
ADIPOR1	7.34736414089808
GRINA	6.0081194556413
CLIP4	4.20569661666736
TFPI	3.22289083922858
DPEP1	3.66753572558173
C14orf118	4.31243998112092
FABP6	5.19183922168778
TMEM87A	8.4217829879539
BBS5	5.90974067263218
SMTN	4.00069464265104
CYP17A1	4.42602463094098
SCG3	2.85728672984727
GFER	4.25323363692992
CD209	3.96729091324254
NRIP2	3.04609718039879
CYB5R2	7.22421752561147
RIC8B	5.37562267858628
CSGlcA-T	4.99745275332459
DNTTIP2	7.81943429541684
TNNI1	3.5748010337852
GABRB3	2.8590796525772
PCBD1	7.38184602961595
KTELC1	7.39253518551709
HOXD3	4.74202185323386
GPR85	3.55351399159054
P11	3.67185535307258
SP3	8.12452555126641
GOSR2	4.38083054539849
DDX1	8.92322917954979
BFSP1	3.50035709997028
FLRT3	2.99171567540975
RNPS1	8.03253242898854
LCP2	3.92362807481709
TAS2R8	2.99110529735170
SEZ6L	3.58429264479278
NR2C1	4.74022967246907
EXDL2	5.21265267177848
SLC25A10	4.2685015950352
ADAMTS3	3.44948193139629
PCYOX1L	4.92593639911588
TNFRSF13B	3.93690639227987
VPS54	6.03381734717971
MKI67	4.2946701037819
C7orf54	4.44786907437028
GLS	4.35432189610173
PCDHB12	3.82158968689367
LGALS13	3.13750746371074
IL4R	4.37577922289405
SEC11A	10.0239583628348
C4orf6	3.63184492074678
