Hybridization REF	SEDUM_p_TCGA_Batch14_Expr_HT_HG-U133A_96-HTA_C06_458628
Composite Element REF	Signal
SLC29A3	5.73254982718735
LGALS4	3.88524532287663
SDHD	9.25669560946608
USH2A	2.92868110314136
NF1	3.66738911102423
IMPAD1	4.96479649649382
APOBEC3A	4.03380071526302
OLR1	3.98467017190484
HCFC1R1	6.58865208078567
TAOK2	3.81617957902504
NRAP	3.71279512906743
PPFIBP1	5.27934263625773
LYPD3	4.02567033051115
BCL7A	4.76846017750868
AGER	3.37521301148927
MCM10	3.35378488202031
MAP4K3	4.45584780555911
PFTK1	6.50178410794494
CBS	6.1673763381877
CLK3	6.53848593205647
KIAA0753	5.3427214364062
GABRE	3.63034623357514
FIS1	8.08146507115027
ELF4	7.17986035523899
C11orf49	7.91616329674593
CLIP2	4.49376751357284
CLPS	3.85501215507814
PPCDC	4.80185170651213
KDELR1	5.18156372881597
NT5E	3.77426144770933
FOXN2	3.74739091562435
NCSTN	5.85621682195228
PARP4	7.50542924474055
CD83	6.49874343914839
NPY	3.29655414152472
IL18	4.89804176679372
BEGAIN	3.28044441964413
VPS16	6.55817054030438
SLC16A2	4.70824488840095
SLC35B1	7.11138022936074
C4orf20	7.70690667270665
IGFBP2	7.85382027986766
NOTCH2	6.86511958588101
SIGLEC1	4.07787236052259
SLC9A2	3.42577947403964
CD93	4.87574475886272
CEP164	4.25253709723544
P53AIP1	3.30228986817026
ADD1	5.43800878696897
ZNF136	6.66557880740594
ANP32A	5.809163340472
MGP	7.76464607104021
DNAJC1	4.54568979157072
CCDC144A	2.96872514390924
ACLY	6.38686382803071
TRPC1	4.36663677686886
CYP4F12	3.56627996665792
FKBP5	5.16874372329678
SMS	8.58369489048094
MAPK7	4.40327109306528
RRAGC	8.6970595037681
PARD6A	4.80696048735566
CCDC85B	4.38081694090135
SYNGR4	3.1048164356234
WIF1	3.17202395527700
GCH1	5.61385341118772
STRN3	4.30037755910606
TMOD2	2.85567368211139
FLI1	3.44715563648027
DGKQ	4.02223284531452
MAB21L2	3.02524434575282
SCNN1B	3.24334049393677
ECHDC3	6.33828332056074
TMEM106C	8.88461473304042
CSNK2A2	8.00641460180922
GPRIN2	4.37624120129052
CPA4	4.34871221778748
RPL39	12.634241182262
HERC3	3.55568947199295
MELK	5.96277874080131
IL15RA	5.36159940768972
HMBOX1	7.20486483040675
CUL3	6.34122425813988
PODXL	8.05851252515143
CCT6B	5.44072649859706
GPX2	3.67803591729409
ITK	3.70233705260137
CLIC5	5.97430280974494
RABAC1	6.09156435588179
YPEL1	4.77729756096012
DNAJC4	4.39125512899457
NR1D2	6.3119144393277
KIAA0776	7.51938022246918
FBXL5	7.39489178500517
C13orf27	5.76830903047624
DEFA5	3.13162589552371
TRHDE	3.31823427350677
ZNF536	3.11900267831572
MEF2B	3.87998149915674
UQCRQ	9.15511916434637
ITGB2	6.04044725833191
PTPN4	5.78352374526814
STX5	4.6397365987184
CD72	3.61011817536237
ERH	9.18385569172839
XRCC1	5.10849494525044
VEGFA	8.12591254708825
MPHOSPH1	3.82124759851826
MORC1	2.70751743301439
PARVB	3.80168813322955
ELL	3.77591936983258
SETBP1	4.66744282089282
CDH11	4.98038192681329
NDC80	5.26520296694374
GIMAP6	4.10709812043835
AREG	4.09143409495559
BAT2D1	7.46216299272209
CDS2	5.22219629864652
LIPT1	6.81144054959033
SENP3	4.27995340979899
IL1F9	3.78677862207746
GRIN2A	3.6885348325205
MAN2C1	4.30521316173768
NSUN5	6.5985125857913
SF3B5	8.37296533055487
CEP72	4.61950267500374
MYC	8.1831013491233
NRXN1	3.14677374763139
DECR2	6.56805085626877
SLC37A1	4.4151672973455
SUPT16H	6.4933827319924
MUS81	5.49673031212761
PHYH	9.07215321701537
ULBP1	3.12001491373421
OIP5	3.99673310513086
IL10RB	7.35672584869988
OTUB2	3.39885757206177
NELL2	4.36927637197005
MAPK8IP2	3.58127989832279
ARHGAP10	5.1529301775547
POU3F2	3.69661855236762
RPLP2	8.68697225022743
FGF22	3.40262424280156
PSCD4	3.7395181713566
TRAPPC6A	5.1050431994863
C21orf2	3.55023562293828
CEMP1	3.25341760235698
IL1RAPL1	3.26394639948805
LIN7B	3.59292347148283
VCP	7.65832579730438
NKX2-1	3.29828873763813
BGN	5.0648284330117
LAMA3	8.57522276765344
APOBEC3F	3.80044247387084
COCH	3.60835511445493
SCGB1D2	9.59676836927338
SP4	3.41318332420513
SLC11A1	3.80300871923393
ICAM2	4.00014463015955
C21orf25	5.28963802159052
SH3GL1	5.94827988682034
RALB	6.0791427769307
GSK3B	6.76257202653372
GNGT1	3.29219818182968
GPD1L	7.76438103021843
VPS37B	5.79006038704315
TNFAIP3	6.84003209509032
C6orf32	3.7234248269805
ATG3	8.93162780877304
KLHDC2	7.55084681252873
NDUFV2	9.60389082563776
PANK3	4.41460511310207
BLK	3.44950636430359
MATN4	3.36305300227005
GPM6A	3.73590324465138
WDR82	8.6380127012332
APOM	4.87336685099938
PKP2	4.89910278545888
C1orf135	4.27478847368499
TRIP10	6.33819707168321
HRASLS	4.0245487452824
TESK1	6.13892515087858
FSD1	3.71918814995195
SFXN3	5.73581577603358
MMP1	4.43027375041324
CA12	7.32689944933266
ZNF611	6.35583793890528
C19orf58	6.29771282271884
NCOA6	8.25624411173738
PDE6G	3.8152127461331
PPP4R1	8.38249830345399
HLA-DQA1	9.90627600510381
GCLC	4.20477231377901
MAN1A2	3.99639219816547
SEC61A1	9.06562501932802
IKBKAP	4.93836314677637
TWSG1	5.35629291147857
UPF1	6.18039938260531
KIAA1219	5.64995178777373
CTDP1	4.96014753393546
ZMYND10	4.07953149622888
WNT16	4.11451506383528
ADAMTS6	3.59147258287241
SNW1	7.31363122969575
IL18RAP	3.51525720922027
RPP30	6.76405497739366
KRT86	4.38854657035106
CDC40	5.54583364150085
SLIT1	3.71588367037936
KIAA0574	3.33076304692150
GTPBP2	5.56841565223988
SETD3	6.38766383875424
C15orf44	5.86062326391757
PRRX2	5.29676066711946
GPR110	3.48281989426830
C11orf10	10.3746203129880
MKKS	6.44459965110042
ELK4	3.31904443668416
ACOX3	3.36643961629177
ADCY1	3.53696310107008
KIAA0372	6.42144593716684
TP53AP1	5.42759443955349
RHBG	3.67030009514054
SMURF2	6.35494934783538
TP53I3	7.4592516197474
EBP	6.13767380779399
SLC22A3	2.76458259931113
TOR1A	6.53168188757289
P2RY4	3.19228062217225
TRPV1	3.82582000612026
ADAMTS12	3.34182920535113
PES1	5.65090120107766
UCP2	7.97513731850194
ATG4A	4.85619278597243
FOXG1	3.91306260441128
MAGEA10	3.9977902232512
WFS1	5.14958061131194
TRIM24	6.36813567650987
PABPN1	9.10142351820654
PROC	3.84183726878433
SLCO1C1	3.35730432834201
SLC25A30	3.34407236606971
SLC22A5	4.06046819064774
DEPDC1	4.18989074947883
KIF23	4.88526524841283
SYN2	3.60045945196792
ASPN	4.82895296674357
CENTG2	5.8593179971641
ZDHHC17	4.66739820719101
VNN3	3.27051234640501
KCNH1	3.55936203529886
PPARD	5.14432527516924
PSMAL	3.08188891413515
FLJ10815	4.99652357109752
YBX1	10.5672475160085
STK24	9.38777307600887
SPEG	4.0859936448391
STK10	4.47037687155186
ZNF695	2.72052849120452
SCTR	3.15929994297573
AAAS	5.26628971565751
SSX3	3.47394302069027
ABCD3	6.23386495230665
MTF2	4.83319267188131
FIG4	7.39218559614904
TMCO6	5.25372790969276
C9orf46	7.09361969414886
ATP6V1F	9.32955753651614
IGHMBP2	4.20741520579542
CCDC94	4.35149424002136
EGR4	3.28470311200852
DUS2L	4.85520867710295
FAM3C	8.9725875589179
DCTN4	5.4001568386632
EIF2AK2	6.64211825621194
CST4	3.58220975895666
CCL11	3.69772226879617
LMO7	4.43173554386628
PAM	8.64635347165264
NUTF2	10.1017381669899
ADRBK1	4.56913905568944
ZNF84	5.64183963974055
SLC39A4	7.56840301061562
CITED2	4.38864391767604
C12orf49	4.57602721815478
GRM3	3.11993641727972
CCDC49	3.9128572743113
STARD8	3.80701583069897
FNDC4	4.62574049797452
SIAH2	6.08545041484177
CCDC103	3.05568011836679
ATP5A1	11.1169192985923
HTR7P	3.13632859155889
LALBA	3.20249453458638
RMND5A	4.61512681019356
ATP5J2	9.97556541195376
PSCD2	5.59576614201833
MMP3	4.42271309635301
ZNF409	3.91415763089523
CRHR1	3.35071005823187
WDR70	7.07197488977263
ZFAND1	5.54804495674958
CCL18	4.06382722728438
KRTAP1-3	3.09181047979918
RINT1	5.70018621990260
NRN1	3.69729679357735
SPAG5	4.3255533333132
KIAA0408	2.85547275598166
F13A1	4.49429284954376
DNAH7	3.55229103240517
SLC10A1	3.65319201062175
BRCA2	3.48724326954464
ACADM	7.98665105296226
GIPC2	3.02304787849747
OGN	2.82940154006575
RAGE	4.27062583397429
XPO6	6.56242481257735
FMR1	7.76603334918095
DUSP3	4.9386783857359
ANKMY1	3.60876410921094
CHMP2A	8.85121861196154
FAM8A1	9.06218748026442
GPR21	3.69056296994314
BBS9	5.02600126476644
UNC119B	6.46862317293071
SLC12A3	3.44848814380869
ZDHHC7	7.11965104035144
FVT1	6.98275192495091
ENTPD6	5.59226950874292
PPP1R2P9	3.40786574074413
ERCC4	3.65820418113325
MMP8	2.78928348705204
HMHA1	4.29538373818513
RAD23A	8.68419075884075
ACY1	7.31840682467923
MT1E	9.53701217327743
PPP5C	4.02204942478232
GPR20	3.32198147731455
RFPL3	2.95015565572067
GHITM	8.23973137055556
SCAMP4	3.88258931981523
NARG1L	4.26308319075425
MYO9A	5.69759979315388
BLMH	5.08126659572289
NDUFB7	7.8271969237305
ADCYAP1	3.35907578806754
SP110	5.58579442753067
MIER2	3.73116818990361
KIAA0513	3.77983174876474
SH3BP2	3.71383914897033
PNMA2	4.24227513447286
MAP3K7IP2	5.91024160080393
AGRN	4.80322023990109
CEP290	5.0037580814282
ANXA10	3.60414779055995
RTN2	4.10000891511084
C14orf133	5.4119296093119
PRPS1L1	3.05919244013866
PRPH2	4.03789393820313
KLRA1	2.82982414005280
IRX4	3.06825493562766
GOLGB1	6.87962578091616
GPR97	3.43222736533736
NFKBIL1	4.98699366187108
CHD7	5.96468053193046
APBB3	4.11622496292824
RPS10	10.4579798551777
HIC1	3.15370308587114
TLE3	4.30598253502676
PSMB7	9.89065819797663
IAPP	3.72689354095196
SHQ1	7.36657528380214
API5	5.71534044482785
GP1BB	3.77682506039972
FTHP1	8.50235206363137
TRIM6-TRIM34	4.42564209115045
SLC6A1	3.65281270399565
OCLN	4.12527661199253
NAGLU	4.45013643923616
PTTG3	4.20539027199285
FAM117A	7.46446411164507
SPRY1	6.71667567789537
FLJ10781	6.69490811348076
CDON	3.6900586279672
SH3YL1	7.82133276323613
IGKC	4.09598897943311
TREM2	4.17375825146438
MMP14	4.68517128725963
SERPINI1	5.12457840011928
HDHD3	4.70299201008081
DYNC1LI1	6.9729904753046
FASTKD5	5.73173158795147
TDRD3	4.64031334835052
THSD7A	4.0791260082059
NDST3	3.35647211999345
CXCL2	4.37086217631767
DHRS12	4.088459429802
MAP3K15	6.38304557420249
FBXO9	5.43655727860526
APPL2	3.8971794431624
TNPO1	7.88527474553417
CARD10	4.22291913260519
MRPL13	7.84679621656984
SNX5	7.49095905993024
EEF1D	7.53027868427704
RAB6A	3.75344630682871
SOD1	10.3097834385316
C12orf5	4.72246683747976
PACS1	4.76183880315687
PAPOLG	3.31342489088119
CHML	3.55022011966237
SIRT5	6.2843674824821
MSRB2	6.34497593953344
BCR	5.7181068040699
PUS3	6.0136186309499
CAPN2	10.0622530400533
FXYD5	5.30558057509953
TWISTNB	2.97637751315809
UBE1L	6.20288875867973
UBE1C	7.8150820591818
CHD2	3.20284019632837
C15orf2	3.14109165053172
FZD5	5.20589569091761
NR4A1	4.9168468402771
LOC339047	5.75439343244172
TRIM17	4.41127046500005
ZSCAN21	3.22169596921302
RPL15	12.0738887109913
ATP5G3	10.0072701040091
PRC1	5.67344355151239
ADAMTS8	3.26893385838211
ABCB9	3.66095775618533
HOXC4	6.60256601175962
TRAK2	6.6749789451938
STAB1	5.14792952818526
CEACAM5	2.94135151228729
MYT1L	3.0035415877179
RASA2	4.77834909191584
LRRTM2	3.05646837477133
STAG1	6.91304689513354
OSBPL7	3.59774410386233
GIMAP4	5.19977327523266
FUT3	3.95068510402575
DBI	8.19496510627243
LPIN2	5.33844560139434
PAPD1	6.19292757478218
APOOL	4.06645779202829
DIABLO	8.27232679230547
ARMC9	4.00883020009834
RPS6KA4	4.39331660709865
TRHR	3.16633427799919
SLITRK3	3.54398335152237
TGFBRAP1	5.18974750859495
FAHD2A	6.70886434188565
CNTN1	3.31888161317962
ZNF211	3.6600936313877
BBS4	5.65346800615853
TMEM181	3.31664406608636
PFDN1	6.37848590500348
MINPP1	5.26057473550897
MPHOSPH6	7.42470131349165
RGS11	3.28558706632043
HOXC10	4.07296081249757
ITPKB	5.18821877057273
HS6ST1	3.58967411723206
AKR1D1	3.41236826855174
TNP2	3.15743236634464
MEOX2	2.98006294149675
EML4	4.2475084666467
SGTA	4.83061626614728
ATP6V0C	9.34980980018592
PRPF8	7.16718183248586
PSMD6	10.0466369467287
HIST1H2BI	4.75030084318784
TMC5	5.6274964800443
FKBP3	8.37122282089044
FLJ20273	8.61931392727669
PLEKHB2	6.40698749091254
RPL28	8.47766329223065
NOX3	2.89605629281998
ZNF544	6.27219791570179
EPYC	3.38743876553031
ELAC1	3.89717076283962
METT11D1	5.87635619018217
BIN2	3.92498262475844
NACA2	3.59716690521535
RPL18A	12.7356274991394
UBOX5	4.20919482929985
TCERG1	7.27238731049494
MPP6	4.3007869746477
KRT16	4.60824794001127
UBE2O	4.43467658079253
KLF5	8.63000954776083
C9orf31	3.56608482228338
APOLD1	5.56383876271069
UBL5	9.60458478605916
ARHGAP29	7.01331296049158
TNFSF8	3.42294620326856
PDE5A	3.13583529725774
CDR1	3.38141607758849
FBLN2	3.74924513394411
C14orf104	4.3830478161478
HBE1	3.49285706445074
ROBO4	3.17393693268483
C1orf108	8.20876333639136
FOXI1	3.04862123701714
BCKDHA	5.51544768028479
RAB4A	5.58448499786919
C11orf80	4.42505143898648
MYOC	3.62745005712812
GIF	3.69030261422247
TMEM39B	5.08039613493916
RPL3	12.2404891477507
THBS1	4.13789187084207
APOO	7.08468416474037
ATPBD1C	6.60912439324326
FARSA	6.19528223442201
ARMCX1	8.37046405939597
EIF4ENIF1	5.69641161099868
CMAS	7.35100120985145
OR7E24	3.48992082757650
TNFRSF21	6.47093027424124
PLAC1	3.45632621212603
KLHL18	4.97063500219477
LBA1	4.93697754019596
MKL2	6.80349942729534
TBX3	2.88708392364732
TAZ	4.91486438262906
CRIP2	6.40490039536022
DAXX	6.18574307538390
ELMO1	4.77093100735224
RGS13	2.83236409795815
DIO2	3.61898070375427
UNC13A	4.20010851113619
TAF11	6.88751841001196
ORC3L	7.76318085307383
PRX	3.20871020920391
TARBP2	6.32384243579516
CABIN1	4.92962963737077
TRIOBP	6.88348296630453
HIST1H2AC	8.80998797994442
RBM5	5.72280086189081
TUBGCP4	4.49463930540069
NCOA1	6.38355335178004
CDK7	6.68842747582371
SSR2	8.92666391508476
IL25	3.0383259183101
CRELD1	4.42297814509049
GPR6	3.34668469334024
SNCG	5.09330907318034
CHEK2	5.5581825710897
GAL3ST4	4.66420973861962
KBTBD10	2.82568736550593
DRD4	3.01120643603989
GDF11	4.11956983293862
SEMG2	3.05846430142984
MCM2	8.5549523845143
CD247	3.84905379223593
SOX14	3.54997827047833
RBMX2	6.17891402774786
KIAA0922	5.55715562187228
TGS1	5.28647372257123
C16orf57	5.49053851956625
SYF2	7.13189525858282
MCM4	5.84322046455451
PDZD2	6.86827340071743
CEP192	5.28497980291532
IFT88	5.11618402524075
MCC	3.67978138835888
RPL9	12.4660881646800
RAB32	5.98797461100725
P2RX2	3.61277819017457
DDX43	3.11695672643476
HHLA3	5.15817096373739
ID2	5.36730969453403
UBE1	9.53258624149125
SLC24A1	4.23234743624551
ARHGAP5	5.94611204316807
C20orf23	4.30809970592576
CETP	3.43309280868756
ZNF688	4.43465558554237
APOC2	4.29771953862124
PWP1	7.25645303338447
FAM50B	4.19311924217288
PTPN6	6.34785044235888
BAHD1	5.00212568663122
GPR56	6.61217119767868
GRIK3	3.19915440392329
DGCR14	4.57069084736197
CACNB2	3.28128032389928
PDE10A	3.12793593114692
METAP2	7.02266564565153
RHOQ	7.35314709477976
MAP3K4	5.81917718254086
PDHX	7.45119979041569
RPL23AP13	3.99236357347609
MTA1	5.17356597673025
GNG11	5.75584060812144
ZBED4	3.69977100047203
CLCN3	5.91740449650844
CDK2	5.55233829596226
HCG9	3.53354729878743
SLAMF7	3.99545336110733
CDC37	6.99364510993655
ZER1	4.23450419858265
GRK4	3.31570170178861
PRPH	3.49895654823757
PPP2CA	7.89499654481576
LRP12	3.70522115881563
POLR2A	3.98924220366477
SEC14L2	3.913644731721
OGFOD1	6.87076561570432
DKFZP586H2123	4.49809320713549
MC3R	3.61697615628176
NOL5A	6.81262955779338
PHEX	3.93099065422507
HIST1H2AB	3.75874250409732
C20orf117	4.15072190751971
POLH	4.81540675092602
DDX17	7.39968811631776
CAMTA2	4.48118537826421
PLEKHA2	4.72634207573375
SNAPC2	3.87627215130705
FILIP1L	5.67694543053557
PDE4DIP	3.97477140523275
LRRC1	4.73058062942733
SCN7A	2.89383818762226
GAS1	5.53720986758141
DGKA	4.21599608496427
PEG3	3.59401689081134
NADK	4.31930152529238
SGSH	6.50369013159374
CXCL10	7.93877026138411
GALT	4.85357245926794
MCF2	3.01773019193134
ZMYM4	7.62550496434354
ZNF263	6.49950055780397
STK32B	3.80384919758436
KIAA0888	3.67222526169198
TACSTD1	10.6181855158991
ATP6AP2	6.90113785595890
TYR	3.27018794514263
GDPD2	3.7351927056194
ABHD10	6.86556555055278
TACR3	2.94733051819014
SLC35C1	4.22639543428850
KIF1A	4.73338818847142
VCAN	5.29951869370473
HERC5	7.13406214598279
UBE2A	8.04629788847196
SYDE1	3.81675468131048
ELA3A	3.41273289783744
TM9SF3	7.13843290000751
HAO2	3.82901589545162
RNH1	7.60382100383477
MAFG	5.2347094225405
BICD2	5.95796957537023
C14orf43	3.43818663219923
CDH7	2.89459224318674
JUP	7.52341515017915
SHANK2	3.68533257620195
OSBP2	3.64342421475964
ACOXL	3.05264316931573
DAK	4.29760410469959
CBX3	9.31323416384079
C3orf58	4.73467758103634
RBMXL2	3.25549557546051
TCL1B	3.22592582312158
FGF13	3.75162383767973
KBTBD2	7.8998345543865
KIF3A	3.90326293737545
DCXR	7.66194821892465
MYL9	7.12013692292969
PDIA6	5.40107090437851
CDC23	6.03700461348355
CASKIN2	4.18909686521454
PBXIP1	5.01600298761491
EHD1	4.95973730040356
NBL1	6.13192837609313
MARCKSL1	9.19830849335345
RAB11FIP5	4.90684876882151
CDKN1A	6.78813532885797
NCK1	8.19113137423455
SAPS3	5.50391342658391
ZNF550	3.27304914257534
TRAF3IP3	3.25513910285918
LSR	5.83776592770613
MIS12	5.78105899397255
KIAA0774	2.86837184936921
CXorf1	3.53760944025306
CUL7	6.25254835769993
DIO1	3.04951822187610
LIPC	3.00413403767467
EIF2B1	8.90039744207423
OMP	3.3243034888528
HS3ST2	3.7563574976751
C20orf11	7.07609793243981
CTRL	2.97503425619517
GSTZ1	4.18027067795546
PAK4	5.46780726677159
CCRL1	3.40529652531914
RNF10	6.58530310081634
MAGOH	8.20985134365993
CENPB	4.68839898120376
C19orf7	7.85722578179663
JMJD1A	8.52413527714721
GATA2	3.74168505035064
HIST1H4H	4.08462480634057
CELSR2	5.25009482126664
GABRA5	2.97347333599302
STAM2	4.65229378489032
GPC3	3.69211187686429
GRP	3.24261546643972
SV2A	3.54963827402819
EBNA1BP2	8.73297631201732
TAF1C	4.64161796455006
MAGEA12	2.96683906345468
GSG1	2.92172972916101
PDGFRA	3.88721512944748
CACNG1	4.13625723708212
CIAPIN1	6.92889024611858
CSTB	9.43911650343205
FRMPD1	3.89848385278990
PTPRJ	3.28315393351482
ZNF668	3.73698495928272
PLEKHJ1	5.23373113092511
ADAT1	6.52310330263623
TMEM50A	7.56678849572805
CENPI	3.67179986399626
HOOK1	6.81029950111414
RPP21	8.17337215128187
GTF2E2	7.0947864639899
IL17B	3.051295084631
CCNF	3.96402210655013
CRYL1	4.11863205485794
FOXH1	3.17240354890856
NFYB	5.05082313986707
KCNQ3	3.78881698688789
PPM1G	6.9331434029638
NOVA1	2.98923934470903
FZD3	4.67591967900379
NMT1	5.83435029464942
AKAP8	5.47774097641544
SOCS5	5.58068468902977
HADHA	7.77870591463189
PLEKHF1	6.49253169490429
DLG5	7.8553577383659
CFDP1	6.38399400162876
SAGE1	2.87166210235062
PGM5	3.36748047446256
C1orf144	4.61713022690935
SUHW4	4.11077177996526
TFEB	5.85713986155757
RND2	3.33515670346651
ATG12	5.57108137082839
BMI1	7.31950289085921
RNMT	5.1317513219928
MASP1	3.26709069903535
MYH4	3.19882104400627
SLURP1	3.17019311658895
KIAA0984	3.19133879445044
ASTN1	3.24346093324527
MYCL1	5.55768291705896
SH3BGR	5.42603295146254
RPAP2	3.74643323434551
FOSB	3.85612305086342
KRT35	2.98583377407983
MIA3	5.59777035534047
KIR3DL3	2.91380001729426
SEMA3F	5.22463588502028
TMEM135	6.03256874847392
SLC27A2	3.38788007054785
NDUFB2	8.87850328227912
FAM46C	3.70059793350410
G6PC	2.68687738378168
KRT33A	3.9785108595184
OVOL1	3.62556583000743
PAMCI	5.36723329696776
S100A7	3.02929784410121
MAPKBP1	4.25841162367452
CPE	6.91739056455883
HARS2	4.96701864142344
GNB1	7.35917796000964
TRIM46	3.16306518487477
UPF3B	6.84417858233384
CXCR6	3.63393499579747
C16orf3	3.25133215288283
HLA-DOB	5.43733770302013
HPSE	4.07348147021865
GSCL	3.00591129942287
POLD1	4.26736092879893
DMWD	3.95779054976171
CALD1	6.43122212675952
LCAT	3.66216864001317
SCRT1	2.97527186584926
ST6GAL1	5.58307610882160
POMC	3.23933965748352
UNC84B	5.45024897761335
NSMAF	7.2276319533467
ADSS	6.75692549599135
SKIL	3.10581613563620
HMGCS1	4.64042886920913
PYGO1	2.91879200911465
POLR3F	4.91281333645066
ZNF277P	7.41446898461678
CNNM3	5.77090006492961
WRNIP1	3.41721629226065
ALAS2	3.75578000708794
MRPL23	7.97253041594822
ST3GAL5	4.35332669446332
ZBTB7B	3.56424254391175
DHRS1	6.63899705954534
NFKBIA	8.91145050719142
CNOT3	3.76235780687417
GAK	5.04627407146367
SFT2D2	4.0749806012104
HOXA6	3.37363623273066
PSMA6	9.65318216828451
CRTC1	4.26580301868026
LY6D	3.40732845486046
CPT1A	3.41542999628358
ALMS1	5.60906643812888
LMO1	3.78430834576519
EIF3I	9.22922676824484
DCN	5.84655015125543
PRB4	4.19361123236389
MCM3APAS	4.20230829423438
SUCLG2	6.4680663977472
FOXF2	3.17337184626457
MLH1	7.29814033948325
S100A12	3.67576810036241
ABHD14A	6.38976103668182
DEXI	6.53285729451319
ACTN1	7.42424742029112
AMPD2	6.30826583420252
IFNAR2	6.37893498241666
CYB5A	7.68981086881426
TLOC1	8.98992983452864
NRBF2	4.42025683524406
MKS1	4.23504993635035
P2RY11	3.28091940857159
CX3CR1	4.61461650716433
PDE1B	3.10495636817019
KCTD3	6.7832450619655
ITGAE	5.50477801990785
SLC30A3	3.72584291464673
KISS1	3.37330168366630
PLP1	2.94324408656374
C14orf2	8.44548637533464
IFRD2	6.80922753090252
ANKRD7	3.4415700174413
XAB1	8.2274395286322
NARS2	7.13667655054136
TMLHE	3.46810904296279
SERPINB3	2.58890388449256
FAM127B	5.91804713216561
ZNF391	2.86692383582302
ABCA5	3.68161310681828
DNAJB14	5.37445541755205
TSFM	6.41279452167782
WRB	6.81568466497984
ABCC8	3.33573149386018
MAP1S	5.11397881463474
BPI	3.12224300070578
TTC4	7.24411075427689
BNC2	4.9250102516997
HIST1H4A	3.29746809069947
NDUFS3	9.1398064398843
WDR3	7.16032785803334
MAGED1	9.38567495873892
TTC33	5.04783699895004
CPN2	3.42142487690396
STMN2	3.19561701365245
PCOLCE2	3.83659178278639
ROR1	6.31024220923096
HSD17B14	4.15196941884901
SAMD4B	3.51482912910067
HEXA	8.00214526365408
USP39	7.26723375134447
HNRNPU	5.83805986787309
NRD1	8.92370949066788
ATXN2L	3.74448537219885
MAP2K3	5.77800862945236
FLT4	4.16886642302941
OMG	3.26451690824111
SCAP	6.83825303717644
ELA2	3.02496969547856
NARS	10.5873879385622
PRCC	5.73083972438754
ZNF675	3.05171859125161
VENTXP1	3.06583075182733
CALCOCO1	5.33272333774141
ZBTB32	3.65222604796369
RFC5	5.7307608608078
BRAF	4.68692802272824
PAX5	3.55922688133433
MGC14376	4.3229952308297
TNFSF5IP1	10.2280571062678
PEBP1	10.0247566998868
AAK1	3.74577883758910
FBXO2	3.58843340358434
RMND1	5.4490883030532
IGKV1-5	3.71480738857655
COL1A2	9.7145099732607
SERPINA5	4.19225668884217
GMEB1	4.25649968026138
AKT3	3.01524301561078
AANAT	2.89951264760004
CRB1	3.14870434377952
C19orf21	4.93151807411407
UBR4	6.93941887694334
LTBP3	6.63900688869355
AMHR2	3.5897736527808
CTTN	5.87779655044606
UTP15	3.42916100913637
C20orf39	6.96161104615657
MYBBP1A	4.36046843096979
HSBP1	9.4022588712236
PROCR	5.66964428684767
PHF11	7.35902550394316
PASK	4.49666120109593
RFXDC2	4.84017706477698
KIAA0467	4.01665171787243
NDEL1	6.13498791480767
USP8	5.65522563696593
BAIAP2	4.17875768956655
SI	3.01889816729147
ARSJ	3.57232656538520
GULP1	5.46795250522018
KCNE4	3.74949803449758
