Hybridization REF	GHYLL_p_TCGABatch17_Mashima45_HT_HG-U133A_96-HTA_D05_472002
Composite Element REF	Signal
FKBP15	5.19547073564912
BZW2	8.46497680079535
PTPRN	2.93644078989261
HTATSF1	6.59325068371768
WFDC2	11.798620908631
TST	7.41984190919323
NDUFA7	6.51437575763678
TTC22	3.02508142106794
RNF24	6.60490812050282
SFRS4	8.13514233457705
CD70	3.62550396104185
DCPS	4.42732934238504
PDXDC1	7.88444248594543
SRC	4.08590614547398
NTNG1	3.22936276851451
SETD1B	6.86012346969389
TINP1	9.62084044141672
ZNF606	5.02002313463716
SSR1	7.1249796727244
NFS1	4.84862150786164
CRMP1	7.6891832849046
NUP107	8.54233441099547
OSBPL9	8.42385466566
MYOZ3	3.73158835094991
PDE4B	3.9768007821748
ADAM18	3.26680683897199
FBXL7	5.62808838042061
IDH3G	6.21134456682941
CCDC87	3.40665942024370
ARFGAP3	7.377336053125
MAPRE2	4.12095416593087
CSNK1G1	3.75957736697616
IL1RN	3.69673230441517
MAFB	8.38747045144307
RAC3	3.172152329238
C1orf54	5.62529994186955
TMEM14B	8.49875281125495
ADIPOR1	7.87736427502967
GRINA	5.80567322955711
CLIP4	4.09092116903208
TFPI	3.09651876614857
DPEP1	3.41619808720735
C14orf118	3.83077175772424
FABP6	3.13338510802809
TMEM87A	8.08025884266416
BBS5	5.3508327833084
SMTN	3.94110654742256
CYP17A1	3.33105633755339
SCG3	2.85388565401248
GFER	4.03174511396236
CD209	3.80567844424013
NRIP2	3.03899900674250
CYB5R2	4.00805463856986
RIC8B	5.08762065199261
CSGlcA-T	5.12251206742136
DNTTIP2	7.8468551206561
TNNI1	3.51966048579185
GABRB3	2.95386677618660
PCBD1	6.58321145770368
KTELC1	4.64400268403812
HOXD3	3.47087257340093
GPR85	3.65270167122235
P11	3.14318139716552
SP3	8.52575162168418
GOSR2	4.46937762769978
DDX1	8.9429615126725
BFSP1	3.26926111035838
FLRT3	4.50984820055107
RNPS1	8.01842008756192
LCP2	5.29001969091113
TAS2R8	3.03959280511152
SEZ6L	3.48054702770395
NR2C1	4.7133951158877
EXDL2	5.39507711781962
SLC25A10	3.75203430590271
ADAMTS3	3.15587932350557
PCYOX1L	5.07857676544114
TNFRSF13B	3.82941170249806
VPS54	5.60902201181505
MKI67	5.78999583541859
C7orf54	3.59174979960377
GLS	4.1710504754139
PCDHB12	4.08020450775259
LGALS13	2.85077133651652
IL4R	5.18795957089871
SEC11A	10.0274506358992
C4orf6	2.84585189295327
SPP2	3.54642750385156
CCL5	5.53588997009604
PEX5	5.35458757082149
CLSPN	3.88022174159551
LOC51336	3.08977259999177
SPAG1	5.69308001740847
C9orf82	6.72722352937498
KIAA1024	3.52884717532075
TM4SF1	8.90634702804404
SMG7	4.88750111859743
WDR45L	8.37968903861196
TAS2R13	3.12443767590297
SPAG8	2.78606887194734
VASP	5.72377685382282
ZCCHC11	5.40109955728182
LOX	3.95957794980674
SYPL1	8.76490185303945
BAG5	7.58693058836571
RPS27L	8.68711891771299
MGC2752	5.19566431804649
IQSEC3	3.64562787113296
TGFBR3	5.5289720942509
PPA2	8.02453623323638
MED24	3.90785291881157
CASP9	5.66879822465015
PDCD1	3.69460752340196
MAP3K7	5.71871200615986
C17orf81	5.36286645148501
SRPR	6.95232276919625
BAG4	3.49312480981238
ZNF32	5.89308123736117
BRD2	7.68819192474075
IL32	5.06615260189114
LAMP2	8.37475295854938
FAM53B	4.22988479072212
CAT	9.63019390131083
C16orf80	8.18723199304343
SLC7A1	4.87680796747579
C1orf76	3.29836635735986
PRKCQ	4.6592361762308
ATXN1	6.32211767610491
LAMC2	4.36636317263560
CPOX	5.10145702202917
SPSB1	4.95767216108124
APH1B	4.26600898748439
USP36	4.15515854866803
CTNND1	7.31249897834144
MADCAM1	3.96068764418294
GABRG2	3.07562065095745
LYZ	8.34517226425274
F5	3.43560490157843
TMEM186	5.39486104649211
TPM2	5.83419210144208
SEMA4F	3.9215261737796
NUDCD3	4.80446035306784
OLFML3	8.68824219736624
PPP1R11	7.85731663332307
ELAVL1	7.43171807589432
GCNT3	3.39961041569824
DNAJC17	3.83849109622956
N4BP1	5.28210442920003
ABCA2	3.55650570385469
BNIP3L	8.49514724139812
SLC35F2	6.46782007520209
ATP10D	5.10827717937086
LCP1	6.18175372767073
IGBP1	7.15798615715611
GALNT8	3.28773478059736
PRKCH	4.93707796777221
DCAKD	3.58307151660966
ELA2A	3.49584185514746
PITRM1	8.52067562453891
RASSF8	3.50321553012340
GUK1	5.99678757382411
USP12	3.98619454857443
STXBP1	6.6073851778179
ADM	7.02826879875887
LSM2	6.81295206083787
GHRHR	3.34030759949591
SERF2	10.3077569711909
VPS72	7.3549602400858
CD22	3.73719678911629
CD47	8.46549889845842
LAP3	9.49433582533281
IMPDH1	5.59940530126597
PPIC	7.39982082347014
ACP6	5.43668765397113
PRKACA	4.43025294625879
PPP1R1A	4.85386529033161
C9orf40	4.02414306300291
ASXL1	5.52831316799875
IDH1	9.0008582820397
XRCC5	9.42083917571409
TBRG4	4.07068569726238
RAB1A	8.91337684536242
INHA	3.31036135199156
MLL2	3.37663282613413
FXYD1	3.19990025181418
DKFZP566E164	3.26660627374662
KMO	3.50749367318738
KIAA1128	5.39677800681361
NUDT4	6.0402582784
USO1	10.3104373541071
RAB9A	7.66400591061607
RUFY3	4.40494378014138
CLDN1	3.53712548339855
FBXO38	4.94830867552588
VRK3	5.18553621008986
ICOS	3.72149121023991
NFKB1	5.20597426922101
FASTK	5.6932172369047
LDB1	4.64712615030730
ABCC1	5.17352663425312
IFNA6	3.078138589119
PCBP2	10.5057196199946
RBP3	3.31650431125697
MUC13	3.31556572508096
C8orf30A	5.63893200877521
NUP205	7.44863105551308
MFAP1	7.40121780960737
ACTA1	3.76445706486176
NHLH1	3.70925886013235
GABBR2	3.62078854721512
CXorf34	5.52611293887456
TDRD7	8.00019828236997
KCND2	3.99867572792866
WIPF1	5.06659607545324
TIMM17B	6.40646921146614
SNX15	4.37528222555366
AGXT	3.07684967723997
IGF2R	7.33038557823001
PIP5K1B	4.03308132739162
ATP8A2	2.9378934359006
FGF21	3.26158707668348
AFTPH	8.40225952189626
RBM15B	6.83055331050022
FCER1G	7.92778510411216
AGBL5	5.53620902831707
SNTB1	3.88822113992086
APEX2	5.72435355475796
C17orf39	3.79159276404966
SLC24A3	6.16748828194201
TXNL4B	4.22339532117847
UBE3A	6.22922838213119
TGFB1I1	6.37356149695113
RPL10L	4.39237979380523
RBM13	5.65581838850274
LOC389517	3.44247012194085
TOP2B	9.38518715341064
NPVF	3.47674991151859
SHOX2	3.26627813294682
ITGA7	4.91181409688207
RAD54L2	4.46427788336321
KCNIP2	3.0196132933656
C2orf47	6.7780936773839
KLF13	4.33278287686827
TSPAN4	5.14889375570764
NLE1	3.59230236221648
TPST1	5.38274050527126
CEACAM1	3.4501350544811
PFKFB4	3.53306946496189
SREBF1	6.53741014173943
RNF11	8.2260790443168
IL21	3.15631457861788
LTK	3.06900962958434
DKKL1	3.54299806146411
EPAS1	5.76909387356135
POLD3	7.16445261960835
UBTF	4.62846078143515
PHB	6.8332973081357
KIAA0427	3.99338096341619
FPRL2	4.52173065957784
HSDL2	7.09257585855682
SEMA6B	3.62400871232987
AKR1A1	9.02386177485136
CLTB	4.81857301113832
NXT2	6.73758765886955
JDP2	2.85772885839086
MORF4L1	10.7849150572482
HSPB7	3.32266220520707
POU2F1	4.87315335112973
MLLT11	5.01143577398388
CNNM2	3.89669640537532
ZC3H15	8.23116521114834
ELK3	2.79725562371286
CBLC	3.65288085091419
SEC61B	9.3404088000485
RRP15	5.30902719589274
OR3A2	3.34537533067986
GALNT1	8.9809463205156
RSL1D1	6.46293393395305
P2RX7	3.41495266634219
ANKMY2	6.53368654312736
PSME2	9.2925995343872
ADNP2	6.43243587354359
RBM25	6.71436648355334
PLEKHA5	7.25106627392796
DHX58	4.74323430944228
ARCN1	8.09216837395163
POLR2E	7.04599290111652
SEC24A	5.30507828085467
IFITM1	11.6629860125564
ZNF643	2.90171763370146
DNA2L	3.75506421306901
ZBTB25	3.82328861032092
HIGD2A	5.06882025523321
TTLL5	4.3610638910589
TBX6	3.25086379736036
SPTBN4	3.60387407776618
SGK3	4.25141465209715
FBXO28	6.20323611860273
GCN1L1	6.2830223455112
CLEC10A	3.1651667732537
GAS6	8.19508349291167
AMOT	4.46968789329992
TSHR	3.10117245523582
ETV1	4.03391730264005
LDOC1	8.51997295839099
ERGIC2	9.63726398466819
ADAM11	3.1922314003639
NAT1	4.45953155273099
ASB9	3.92034858441752
ATP6V0E2	6.9092569695874
HGFAC	3.38121260766483
TRAFD1	4.45064707145782
MTCH2	8.64960265417878
BACH2	3.55277708117333
AUTS2	7.77943983571532
PGS1	5.4848425575179
LEPREL1	4.32009676247057
TFF1	3.33524954141951
RPRM	3.93019311565382
PPP2R3A	5.88045577831143
HAP1	3.69879218941852
BAT2	3.94180828081052
EPHB2	6.19632896847357
LPHN2	6.4202083819432
ACTG1	11.9593352644755
CENPT	3.61034260299116
RNF123	4.45180561295288
ZP2	3.2780167747237
PLAUR	5.54606122732461
BMP5	3.4780024042245
MUM1	4.19421580004034
SNX26	3.87259391425355
MID2	4.50130341143261
ISG20L1	4.90818130966924
RBM28	5.42093295526923
SRRM2	7.24606730895745
MEP1B	3.02341156585956
PCSK7	4.77694008859292
HNRNPA1	10.7511219048198
PBX2	4.29272618021219
CENTB1	3.59625915191918
BCAS3	4.67512716009024
HGS	5.50751702215136
FLJ20184	3.05981296670817
TMC7	3.50846239821628
POLA2	4.91108655147231
NOL10	3.20193977839153
KCNJ8	4.84801005361325
HSD17B6	4.69613925214356
EDEM3	5.01035633909752
SLC16A1	4.65271578325081
TCOF1	4.55365659484543
SF3B3	6.14451417373308
RANBP9	6.40714870985151
CPNE7	3.98828092876691
EVL	5.92491794847291
NUDT21	6.03504489156109
IFNA21	3.69939146034059
CFD	5.2029604785473
PYCARD	6.44769128389715
MYBPC2	3.48629480814086
ZNF235	3.87000088189409
ACSL4	5.98128636657021
KIAA0644	4.82059492391041
ERC1	5.77372196356446
NKIRAS2	5.02460724611182
TRMT5	10.0938258244420
TMEM176B	8.7999704809175
PPP1R7	6.80818275639688
SOX2	3.39681183955809
C16orf30	4.4958545390471
COMT	6.75245466199916
AOC2	4.74389006652656
PDLIM5	5.40033341729381
SPHK2	4.16756576459749
THNSL2	5.74345416097602
LARP5	5.13321466198689
C1QTNF1	4.45801991997157
TRADD	4.39583664203949
PCDHA6	3.09416984654714
C1orf43	4.26467109589862
SCARF1	3.70676737725139
RAD51L1	3.6499412656726
LETMD1	6.18798961448163
KRT75	3.05476195574514
CD3EAP	4.20476276333767
B3GNT2	6.01462446668886
TMEM63A	4.00429402947732
DUSP13	3.50704634053547
FNBP1	7.19905343022019
MAGEB2	3.01816655274495
EYA2	5.45874577644781
FANCG	6.27560180292808
CD1C	3.48116012072308
LASS2	8.12816538485114
BCL2L14	3.28331999146912
ZNF471	3.32766091012401
ZNF224	3.80374910297434
AVP	3.41814471499509
CKAP4	9.55313052164137
EFS	4.18124235696268
PITPNM1	3.9263218771425
TRIM68	5.683462421142
ZNF652	6.59413515337512
UCK2	5.51959030509532
TMEM4	7.95688179837213
SCN3B	3.65965397166408
RNASEH1	6.77579250767912
FAM50A	6.80901237373794
DRD1	3.30054164647529
OAT	9.27402091167699
IQGAP2	5.42531836379734
CDYL	5.08725482841377
C20orf149	7.31075477221531
ANKS1A	5.40738525273933
HYAL3	3.85095051124635
CLPB	4.72967664554205
SMNDC1	7.07538611327817
COBLL1	3.81624228597729
DONSON	5.52743035279816
SLC30A9	8.21637627535152
E2F8	5.39858257469036
CCDC25	4.22501586572431
C20orf116	7.14934895621907
C2orf55	3.16209901147775
PRCP	8.98952157428452
SPINK1	3.33799095135168
FAM12B	3.22211918873889
NDUFB1	9.53481651513422
DIO3	3.44971390138708
HPN	3.59649780239888
NBN	6.69646573699252
C14orf94	6.05204675657186
PVRL1	3.30334807073986
CNTD2	3.94361915614768
OCLM	3.24310365390933
ZSCAN18	5.57189692634264
MYL4	4.33160187725788
SLC17A1	3.10383508722404
TAF5L	5.29772429569985
L3MBTL	3.35417538415071
TSTA3	7.00505430532347
CCDC59	7.1415186044455
RAC1	10.8989646324531
C19orf15	2.9642629470459
MED20	4.44570977066211
CHMP4A	6.53853909665758
NFE2	3.38255648309117
KLK14	3.24829315653061
FBXL12	6.09184033459911
ZNF364	6.90997427159887
TOMM20	9.29398108578421
ARSF	3.22250499187397
MAST2	4.57891451154933
GTF2A1	3.51555223014723
ATP1A3	3.56319371145758
PNKP	4.99984907733001
MRPS35	9.27414336789564
MATR3	9.63318415947745
S100P	3.43957030859183
MSC	3.55090198885463
CILP	7.72132577720933
PROZ	3.82457278031580
SEC23B	6.58847103397854
FAM5C	3.08058123109215
C19orf40	3.87859972577592
DCK	8.60608616824894
C17orf63	5.18553061463701
TIA1	5.94767474542576
SPAR	3.02770018257377
SLC6A4	3.37904607278526
SPTLC1	7.74873725513146
HMGB3	6.95311794240034
TOPBP1	7.75415301300573
NAT8	3.36271130844657
MID1IP1	6.30168345694494
TPSG1	3.55838194046791
KLF11	5.55198724206522
HOMER3	4.15544470911706
KCNAB3	3.16419003516129
KLHDC4	4.02400437094892
PHLDA3	5.48676126201141
DOCK2	4.49085589446584
TUG1	9.82988461195038
NUP214	4.6336720868022
GABARAP	9.5377260206749
GOLM1	9.68068755994432
DPYSL2	8.82218481491668
SDCCAG8	4.53433720157291
SOX13	4.63542154722391
KEL	3.34176230309194
EXOC5	4.78736895030447
GK	3.91379855672006
SLCO1B3	3.74047077618513
RPL36A	11.6662667021297
DNAJB1	7.01786829937202
ALPK3	3.75571431065506
IKZF5	3.83705820513018
CYLC2	2.97977327416270
C8orf51	3.91757877109829
NRP1	5.29994707273075
NR2F1	4.64024295001533
ACAD8	4.87030959000583
PLEK	5.30702357603781
NLRP3	3.16997529593642
RBM35A	7.7918486808582
GPR3	3.49839955028246
RAB8B	3.63695456825651
UBE2E3	8.80927532834349
FBP2	3.76545567264312
C20orf111	6.68868603610703
GNAI2	8.29854521645885
METTL8	4.73240687843747
SLC39A7	5.27220731482672
CAMK1	4.446030722499
PRDX6	9.84016496050963
RFC3	6.79726789546627
FAM129A	6.01143338523485
BCAN	3.37064896531489
TETRAN	6.16821134263231
ILF2	8.81637638375485
SMPD4	5.93578651829887
AKAP7	4.55229584092714
ZNF500	4.07597393602341
ZNF506	2.93505729273944
FLJ11151	4.36099171499307
PSMA3	8.90861407018526
ASCC3	7.75709575012882
ACYP2	6.48312974352309
SOX21	3.40326329044687
CLDN4	6.31288517050573
LYRM1	9.18661225076304
DEFB1	4.68173533886997
GRM8	3.01455738738394
SLC22A18	7.29197934288452
RNF141	4.9386244599011
OR7C2	3.30124149644893
GRK6	4.81333409546747
PIGZ	3.53315373016888
VPS26A	8.62560127805699
EPHA2	5.05709172695766
KIAA0562	5.21078324746798
TCHH	3.06017096832636
MGC16824	5.77987411948832
SARS2	6.7118770933721
ZCWPW1	4.02495938451153
WDR8	5.27943743574208
MTHFR	3.36345076299154
RPGRIP1	3.01114226949303
ACAT1	8.05371330761059
MEOX1	3.32713252231794
DACH1	3.27756693562744
ADAMDEC1	3.28396863558282
PLK3	4.49292269171286
PHKA2	6.55960476710492
CALML4	4.64150981526048
TSSC1	5.43396779036019
TMEM45A	6.49327387515178
ATP5I	9.70808393009415
MRPS34	5.92463221488925
POU1F1	3.25856732776046
TMEM28	3.36851205652698
FBN2	4.04068202723551
DAP3	8.20991305314153
ZC3H7A	5.87106231244446
LAIR2	4.02940839246242
ST3GAL1	5.08238361931022
PHF3	6.00035063001341
DVL2	4.45772166097462
LCT	3.10614021395627
GEMIN8	3.87604708664278
DICER1	5.42411912024041
ARMCX5	4.72274448441217
HIF3A	3.32869738600108
CAPZA2	8.47914018087548
IFNA2	3.12328233504757
PLA2G2A	3.54082627854210
FOLH1	3.60326910030893
MAPKAP1	6.40330945532534
CYFIP1	7.31724173807351
NPAS1	3.46712477361536
TRPV6	3.80600348840481
RSHL1	3.50599867404845
PIAS3	5.44777034662129
SOCS6	4.58017723931868
TAF7L	3.73740033519521
MRPL24	8.52588839536361
YWHAE	8.95487414002432
GREB1	4.22224052809107
NUP62CL	4.72425414000763
MOSPD2	5.67035953228648
NEUROG3	3.00199018574326
MARK1	4.10272526670311
MGST3	9.64525844623365
BDNF	4.04433524797475
LMBRD1	8.78811212331803
PNMT	3.74455845937849
PRPF19	5.33277659533322
NDUFS8	7.61249339895936
TFCP2L1	4.1170918392098
SLC25A16	3.98555733633081
EIF2B3	6.32536296772994
HSPB3	3.40894774364259
RPA2	7.90940796680517
PAK6	4.26842463629438
RBM4	5.92573551872449
CSF1	4.06952548710502
SEMA3E	3.09832433849935
MXD4	5.14179376526045
TNFSF10	10.2929011072697
SMARCB1	5.29512571549582
TADA2L	3.84856363093713
SCIN	5.44843155492678
PPAP2A	6.50926784333956
ULK1	4.59169593539248
NPAL2	4.25061994953007
MRPS11	7.18899578856763
SLC2A3	4.28829201798373
ARID3A	3.34720340101022
FEM1B	4.05550652830061
GNG5	9.6597757922705
ACOX1	5.49747935104319
MTHFSD	3.70473679453227
TLX2	3.03525368845226
KIF5B	7.402153588522
POLM	3.53168474281706
C1orf181	5.76329251602384
C10orf92	2.82022162565754
MUC7	2.87619401043588
NUP153	7.46765032317667
CSDE1	9.14929638673271
CLPTM1	4.89716051260398
LRRC17	5.50613733318015
ATP5B	10.092597794289
S100A5	3.25769816044023
ZNHIT1	7.46642627388505
EFHD1	6.52093657904983
HIST1H4G	2.93512556367369
GOLGA2L1	3.87227310514522
COPZ2	6.02118247688115
ELF3	7.79211517949615
CPSF3L	5.98935655724904
POLR2I	9.58498210661013
ZNF665	6.12242169946479
TLR6	3.22483354045557
GPI	9.45814298705219
ANGPTL7	3.57877311667884
RAD9A	3.58090431386024
NDST4	3.13987933603825
AGPAT3	3.73492023434573
ADORA2A	3.01315277285188
TNRC5	5.65482447165114
KCNH2	4.89745293892571
CCHCR1	4.4794057961966
RPS27A	11.1589903627371
GCM2	2.84027591249259
TUBA3C	5.50116975493478
HOM-TES-103	4.3992206761366
HIST1H2BC	3.07196261873894
IGFALS	3.30524712356398
E2F1	4.19179194227837
PLCB3	4.47563807599585
NPAT	5.30197393001363
NR0B1	3.40541118788935
COIL	6.0499279630121
RASGRP2	3.60810465226505
APOB	3.02453572598898
RAB11FIP2	5.84286438627791
PIGR	3.58061879506047
CDC25C	3.67339351541363
RCOR3	5.67620190872548
TSC2	4.9325518816575
NRP2	3.70713939887148
FUT6	3.25268232161158
CDH2	5.99224772890897
PTPRB	3.22313470402006
ACP2	6.24517635573129
GTF3A	9.5893336331666
LAG3	3.48533687743979
AIM1L	4.20794359084268
ARID5B	9.60895040815076
KIAA0256	6.23161920525754
FLNC	4.36596434588746
PRAF2	7.48789448470642
ITGB1BP3	3.47157053662422
C14orf147	6.79106757518375
ZRSR2	4.60259410110692
KRAS	10.5583485389667
SPTAN1	7.2698681781004
FLJ14803	4.54082332311563
RCAN2	4.74612391455171
NECAP2	6.8684594583094
CDX2	3.82126628652119
ECOP	8.01117298787688
ACTR1A	5.89232101743178
PPARG	4.5664329274538
BBS10	5.28604428564337
ISOC2	4.61856529825965
CITED1	3.37282176237657
PRDM4	5.80011775455198
HSPA4	7.01811339478569
SERPINB7	3.35689855748573
DHX40	7.50920658052827
RAB26	3.32019925292548
RRP9	4.61323540318253
EVI5	4.79337558821622
CAPN9	3.29850746071592
HIP2	7.70736471451173
GNB1L	4.14751937323291
MYBL2	5.15315074143569
ZNF407	3.74886314141999
PPIG	6.79274770557178
C12orf10	5.48288942540835
MYL6	11.3093858672581
NAGA	5.55666063983592
MAPT	3.24687365342340
MRE11A	4.34164816854776
HSPA4L	3.15289320737739
PLXNC1	4.88464789453349
STBD1	7.24836149616693
CTAG2	3.47660629765738
C14orf169	5.42166936248705
MTTP	3.04549338879405
KCTD5	5.79694325265241
ECM1	4.89670869113216
CHRNB4	3.11296853591614
NYX	3.47350497989064
RLN1	3.00209820965982
GZMK	5.47138646393025
C1orf21	4.3166517991599
EPB41L1	5.60989213514426
HOXA3	3.48723235007740
TOM1L2	3.7490188977046
TMEM165	7.17522363756
MAGEA9	3.05190839869813
MNDA	6.255413309287
RAB21	7.75117677551238
RPS8	10.8438066421716
FOXJ2	6.185261099834
MSX2	3.43096369125220
C10orf76	4.51473620317089
PBRM1	6.9093437788942
ZNF343	3.22585994182781
CPB2	3.1757936326299
LY6G6C	3.81047857571955
PIM1	4.79474811716289
CTF1	3.44087398212723
GRLF1	4.056639534091
EGFL7	3.43760058671412
USP9X	9.44372527921921
IFIT2	5.57628319574183
S100G	3.08019051699496
GUCY1B3	6.4263848015969
NR3C1	6.98956782764152
FCN2	3.27616204124473
CORO1B	4.44144641494561
PARP11	3.20875797911661
F11	3.35679702978655
DNALI1	4.09138469926123
MAP2K6	5.13792938374255
LEFTY1	3.89080670219313
ATHL1	3.64095339628191
FSTL4	3.71312206312436
ANKRD47	3.36145497165571
ATP2A1	3.09923270003339
SERINC2	3.40910110209618
PAXIP1	5.80032505795455
ZC3HAV1	6.20261260389762
YY1	7.69065461079734
PNLIP	3.23714079898861
C14orf105	3.38869081545972
ZNF80	3.20740790712726
SLBP	9.31875283034861
AASDHPPT	6.41985399360918
UBL4A	6.40751777242811
CKS1B	9.4466643359051
MCM3	7.25829372020444
KAZALD1	3.43035339053880
SLC19A3	3.43001501729372
CDC37L1	5.32091138804734
NDUFA4L2	3.78424603282130
THTPA	5.73555178899645
BNIP3	6.8223960715579
HIST3H2A	3.77977605391133
STEAP4	3.12967040744539
HTR3B	2.83767075715568
FES	3.81425426314306
C11orf71	5.56283527673385
NPTX2	5.32019415612597
CBLB	4.78955244983894
NME6	4.77840855178629
CETN1	3.44056772155323
RORB	3.1163125466374
AP2M1	8.40500560769476
SNAPC4	4.77575976076714
FAF1	7.20895722658502
SLC9A7	3.04199128337112
CDK6	3.23285579388752
P2RY1	3.05398701351579
VAPB	6.44148871453254
CSK	5.9100199434652
IGHM	3.97808189315878
RAB27B	3.22896734922615
C2orf33	7.0289649682342
CTSS	6.35585231855671
SNAP25	4.06014276036316
TUFT1	5.40333234215399
LILRA2	4.10189618679765
TLL2	3.37894886918055
LUC7L	5.68908963045634
LCK	3.91111490307959
PRPF6	6.21348858428893
AKTIP	6.24765767458604
FURIN	5.2410585292274
SOX12	5.71143497667217
UQCRFS1	11.4738647602240
ADH7	3.02196575153128
RAMP1	4.08028844944926
KIR3DX1	3.07509586703999
INSL5	3.20982502339130
PDE8A	5.40828321788764
NAT6	3.92200342138798
EDN3	3.311346433953
BLM	5.49468458999322
GMIP	4.17671355561095
CHST4	3.20205565051608
SF3A2	4.41974535878825
FN3KRP	6.63272224482064
PRUNE	4.90268571226752
SMAD7	5.31290233835605
SDC4	7.91530143556525
IQWD1	7.7538940941781
FHL2	8.04493685704275
KIAA1107	3.56962780566192
PSMB2	9.90728284617183
GOLGA8A	6.96471146260016
TMEM57	4.0345061433025
WARS	7.31431687629216
PHOX2A	3.75957421784148
S100A14	4.73082635622609
FGFR2	4.74709440469232
ASPA	3.29594867615153
CLDND1	6.91474314812339
XRCC3	3.55293089410151
TUBB4Q	2.81879308478655
ITPKA	3.51289486741562
MGC3771	3.1821389558038
BTBD2	4.64399630067621
GH2	3.16917312671351
RDBP	7.74987587043982
CSF3	3.4326791375094
LMO2	5.42543272673402
GPATCH4	3.23227013497207
PDPR	3.05443225454240
PTK7	5.43659438468465
PPP2CB	6.3927353619739
TWF2	4.97067229952144
B4GALT6	3.75120834820522
DOLPP1	6.13943706357089
C4orf8	6.68837208688889
GLT25D1	5.43467174554988
TNNI2	3.20514234469807
JHDM1D	4.98781661475003
CD7	3.56238090637663
RPL22	10.8510412820741
CYC1	8.69634315462767
EPRS	7.7828374818876
B4GALT2	5.04689684853764
CHUK	5.04562686448875
CHAT	3.69055977306408
RAB6B	4.99641487033266
HR	3.45415769554908
CCDC134	3.46694000834859
PDPK1	4.83215922266743
C14orf130	6.61694307492566
RAB33A	3.6236848313423
DENND4B	5.88579252334473
CPT1B	4.19387663584332
KYNU	3.79525690450517
MS4A5	3.33509589886756
TNMD	3.90748915449664
PEX7	5.84357252555815
IL22	3.70521377482618
SRD5A2L	3.85395397491658
FAM62A	7.32487767578172
HOXC5	3.48240115980956
SPATA6	3.79636227642430
C18orf22	5.294502402447
STX11	3.18568259152431
KCNC3	3.07485601886062
CYP7B1	3.48439404573692
THOC1	6.41501471139763
C14orf159	5.25923236737282
TBXAS1	3.62391184583084
HSF4	3.34417574154377
ALDH1B1	4.32874777980010
USP25	6.84988276263616
ZNF124	4.37518781780627
PCYOX1	6.45878431836509
FBXO17	7.27996516653016
C19orf29	3.85279274590022
RAD51C	5.18455289200526
SLPI	10.6868759949248
GPR45	3.23677027475801
PARP6	7.68768600563401
C1orf159	4.23188722763673
REV1	5.97262778550992
SULT2A1	3.05602574696468
SPEN	7.55557690852784
PRPS1	6.11502649955902
GNA15	4.21156128047476
NIP30	5.62644664542639
GAMT	4.49873029375348
SMCP	3.34715810941425
ZNF217	8.47056802363724
GJA7	3.20160466868869
NOX4	4.46051776479572
FRAT2	5.12797669410708
RNASEN	7.11419397381247
MCHR1	2.96249573136593
ACCN2	3.7338551706
TBX1	3.2049294393074
OPRS1	5.27372347472252
KCNG2	3.35804065460108
HIRIP3	5.05364537013518
SALL2	5.83544472860189
MPHOSPH8	5.16294490942435
CYP2E1	3.12118141199518
ACO1	5.2516355418274
THEM2	6.47752100446645
OPRL1	3.07640314663321
CTH	3.52514978291067
ATF5	4.08394265819440
